ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002970.SZ,20201225,9098,4636.5,7055,3600.12,7492,3817.67,8490,4320.91,3275,1657.85,3605,1824.3,0,0.0,715,366.69,-579,-271.32
002970.SZ,20201224,7498,3925.2,5252,2751.69,5899,3087.29,8147,4269.08,2615,1370.62,3193,1664.17,580,301.84,0,0.0,-2438,-1271.13
002970.SZ,20201223,12555,6706.89,7653,4087.88,11048,5903.31,11285,6018.62,7796,4156.56,10974,5853.94,949,502.98,2435,1309.31,-2740,-1447.44
002970.SZ,20201222,5061,2828.65,5463,3059.23,5347,2992.56,4849,2713.16,2752,1542.61,2773,1550.29,213,119.36,288,160.5,-2627,-1471.63
002970.SZ,20201221,6321,3545.88,4200,2358.93,6590,3698.74,6031,3386.32,2508,1408.63,5508,3086.82,850,476.3,530,297.5,-1235,-693.56
002970.SZ,20201218,6042,3459.35,7325,4197.21,7316,4190.3,6383,3656.06,3910,2237.31,3760,2148.91,644,369.23,445,254.02,-5921,-3379.59
002970.SZ,20201217,9594,5450.37,10164,5776.0,12930,7377.89,11858,6754.87,6758,3852.52,7705,4402.4,864,489.47,419,236.98,-34,1.76
002970.SZ,20201216,9889,5577.03,13576,7669.09,12717,7182.29,11957,6754.54,8711,4935.46,6348,3589.39,1264,712.44,700,394.2,-5483,-3085.3
002970.SZ,20201215,5464,2963.12,6681,3626.36,5378,2916.7,5140,2789.24,3248,1765.65,2622,1420.99,400,216.69,47,25.57,-790,-428.22
002970.SZ,20201214,5308,2855.5,5923,3193.31,5147,2773.38,6110,3291.8,2862,1546.45,1795,964.86,769,415.43,258,140.79,-2772,-1495.97
002970.SZ,20201211,6081,3250.04,5019,2688.75,5616,3004.28,4808,2573.7,3012,1608.07,2171,1163.7,102,54.04,2813,1490.29,420,233.72
002970.SZ,20201210,6860,3705.4,5602,3033.75,5271,2851.53,4231,2288.55,1487,804.66,3308,1786.49,440,240.98,917,493.78,-590,-319.85
002970.SZ,20201209,12403,6815.76,6240,3438.28,8961,4930.91,8008,4401.61,4409,2423.49,6419,3533.69,1173,645.7,6279,3442.3,-1162,-631.34
002970.SZ,20201208,7540,4298.44,5230,2987.17,6221,3548.73,6871,3922.42,2125,1213.6,2637,1501.57,4,2.31,1151,651.93,-3837,-2189.41
002970.SZ,20201207,7191,4180.14,7939,4624.21,7815,4546.81,7947,4622.64,3508,2043.69,3517,2038.95,1151,667.26,262,152.1,-6457,-3743.8
002970.SZ,20201204,6341,3660.62,7865,4544.32,6689,3866.61,6156,3557.73,4211,2434.01,3097,1787.9,541,312.83,664,384.12,-62,-32.84
002970.SZ,20201203,6288,3606.86,6001,3445.65,5991,3438.61,6511,3737.54,2224,1276.91,2726,1564.32,1189,684.46,454,259.34,-4685,-2684.77
002970.SZ,20201202,9397,5397.92,7208,4143.34,7984,4587.77,8975,5158.37,2623,1508.12,3094,1777.47,400,229.31,1127,643.94,-3080,-1760.19
002970.SZ,20201201,7030,4090.67,9158,5333.44,8870,5166.76,8439,4915.36,3587,2092.88,2737,1594.97,1321,770.77,475,277.3,-2309,-1335.9
002970.SZ,20201130,11326,6581.5,10960,6375.53,9768,5673.4,9478,5509.71,5519,3215.9,5562,3232.37,1269,737.28,1882,1090.48,-1031,-593.85
002970.SZ,20201127,15663,9374.84,9168,5502.7,12548,7514.17,11621,6954.64,4845,2894.3,7682,4585.61,1397,835.92,5982,3576.28,-1568,-933.5
002970.SZ,20201126,7458,4655.39,5154,3224.16,5739,3582.25,4924,3076.3,2871,1796.02,5512,3437.47,478,298.22,955,593.94,-2032,-1265.92
002970.SZ,20201125,11786,7433.21,7952,5021.53,8696,5487.79,10610,6697.65,7357,4647.94,10368,6538.74,1494,943.19,403,254.21,-900,-565.78
002970.SZ,20201124,10772,6990.86,8334,5416.35,9856,6403.74,9934,6454.16,5691,3694.54,6162,3994.88,1195,778.99,3084,2002.74,-7092,-4609.82
002970.SZ,20201123,7880,5286.96,6537,4400.97,9943,6684.24,9142,6150.77,6236,4195.07,6466,4337.7,986,658.45,2900,1935.27,-4713,-3154.93
002970.SZ,20201120,8260,5540.04,5723,3857.71,9087,6103.87,8895,5977.66,6077,4089.07,7126,4777.89,583,390.7,2263,1510.41,-942,-622.31
002970.SZ,20201119,9067,6182.26,5352,3658.39,9889,6743.1,10438,7124.99,6896,4707.63,8513,5803.34,2220,1516.77,3770,2563.06,-3184,-2180.1
002970.SZ,20201118,8670,6189.12,6279,4496.86,10045,7180.22,10424,7458.43,7255,5202.34,8170,5836.81,821,587.88,1918,1367.46,-4911,-3481.62
002970.SZ,20201117,11336,8123.06,12608,9054.45,14224,10211.41,16828,12084.85,14102,10159.18,10547,7589.68,1917,1379.22,1596,1143.9,-2774,-1936.82
002970.SZ,20201116,11914,8545.25,15571,11194.43,18307,13130.6,19293,13877.56,18764,13517.52,14908,10707.86,3322,2420.12,2535,1833.64,7869,5700.08
002970.SZ,20201113,10810,7437.94,9010,6217.88,13552,9367.36,13930,9621.88,11740,8135.75,13859,9596.19,2123,1474.12,1426,979.23,4599,3194.53
002970.SZ,20201112,11265,7785.8,7798,5439.51,13813,9577.09,11567,8026.12,9118,6333.07,12013,8303.91,1542,1061.23,4360,2987.64,-3229,-2203.42
002970.SZ,20201111,8151,5653.48,7522,5232.23,10340,7191.2,10326,7190.47,7795,5435.93,8310,5779.19,1789,1241.24,1917,1319.96,-607,-404.59
002970.SZ,20201110,9473,6577.1,10860,7566.37,15172,10557.88,14695,10222.17,9373,6541.1,9343,6497.82,1427,993.14,547,382.87,-387,-236.09
002970.SZ,20201109,11397,7806.6,10746,7374.5,13544,9271.87,12769,8748.73,8043,5507.04,9805,6699.51,1324,912.48,988,675.27,931,642.05
002970.SZ,20201106,13265,8994.15,9600,6535.25,15336,10423.5,14177,9659.97,14453,9840.59,17587,11923.87,1793,1221.58,3483,2360.72,-2835,-1908.29
002970.SZ,20201105,16346,11391.6,16033,11197.95,23979,16697.71,28918,20176.87,28522,19892.06,29574,20621.99,11381,7975.78,5704,3960.34,4228,3021.45
002970.SZ,20201104,10646,6701.47,15946,10084.62,15908,9998.71,20128,12744.66,14979,9470.56,11913,7573.67,9063,5891.17,2609,1658.97,5790,3512.04
002970.SZ,20201103,9658,5794.78,7950,4786.72,11477,6892.74,10555,6341.62,5406,3247.84,7060,4226.1,0,0.0,976,580.92,-7389,-4417.35
002970.SZ,20201102,8414,4968.77,9640,5720.03,12876,7612.87,11601,6876.89,8796,5216.69,8123,4790.92,1471,869.36,2192,1279.85,2887,1725.38
002970.SZ,20201030,6351,3701.11,8323,4857.11,9551,5571.69,9443,5512.04,6463,3789.72,3974,2324.62,476,279.22,1101,647.96,405,236.58
002970.SZ,20201029,9645,5522.86,8332,4773.09,10412,5962.57,9892,5664.59,4147,2372.03,4280,2450.52,385,220.45,2085,1189.7,-5636,-3219.43
002970.SZ,20201028,6403,3763.83,7054,4149.23,7198,4234.75,7633,4489.1,3764,2214.56,3833,2252.17,1760,1035.11,605,357.75,-1794,-1047.2
002970.SZ,20201027,11559,6754.1,11371,6650.34,11920,6966.52,13609,7958.7,7764,4540.42,5741,3350.96,1255,733.73,1776,1034.77,-3119,-1793.27
002970.SZ,20201026,16757,9885.63,16723,9888.82,22535,13271.35,24716,14587.68,15063,8884.5,15223,8952.99,4884,2886.5,2577,1498.5,-274,-153.26
002970.SZ,20201023,4595,2605.09,9463,5376.82,7064,4007.65,12481,7101.69,9896,5642.75,9655,5493.17,14300,8154.45,4255,2438.26,-9498,-5449.72
002970.SZ,20201022,8695,4541.29,4597,2402.87,6404,3346.2,7029,3674.24,2147,1125.39,5172,2706.55,200,105.2,648,334.42,-2418,-1265.05
002970.SZ,20201021,3672,2011.01,4717,2586.59,4200,2303.33,4643,2544.35,2456,1346.78,1396,766.01,428,235.83,0,0.0,-1158,-631.25
002970.SZ,20201020,2313,1242.67,2551,1370.93,2160,1161.26,1959,1053.07,926,496.02,993,532.34,104,56.39,0,0.0,1083,583.78
002970.SZ,20201019,3052,1632.17,2274,1217.19,2249,1202.83,2365,1264.49,521,278.74,1183,632.07,0,0.0,0,0.0,-912,-486.4
002970.SZ,20201016,3859,2074.61,2958,1591.83,2886,1553.64,3005,1617.6,1306,703.4,2144,1153.63,780,419.76,724,388.34,-396,-215.33
002970.SZ,20201015,2550,1396.62,2626,1439.27,2316,1268.41,2265,1241.52,1324,727.3,1299,711.54,0,0.0,0,0.0,-224,-122.06
002970.SZ,20201014,3698,2037.11,2785,1535.56,2821,1555.62,3496,1928.18,1971,1088.7,2181,1202.94,269,148.72,297,163.47,-999,-550.73
002970.SZ,20201013,3498,1936.7,3855,2135.26,3445,1907.75,4095,2267.9,2551,1412.33,2006,1111.06,712,396.39,250,138.95,-220,-118.54
002970.SZ,20201012,3198,1742.45,3386,1846.44,3305,1800.4,3005,1637.04,1520,828.23,1877,1022.19,445,242.99,200,108.38,531,291.65
002970.SZ,20201009,2755,1464.0,3696,1964.92,3355,1782.46,3792,2014.78,2178,1158.31,763,405.12,196,104.29,233,124.24,178,97.62
002970.SZ,20200930,4269,2209.88,3725,1929.08,2724,1409.38,2760,1427.58,478,247.28,986,509.88,0,0.0,0,0.0,19,10.79
002970.SZ,20200929,6135,3136.32,6404,3272.11,5159,2632.02,5080,2596.33,1868,953.05,1363,695.99,45,22.67,360,179.64,1250,642.21
002970.SZ,20200928,5768,2933.09,3515,1795.96,4461,2269.05,5960,3021.38,1708,864.02,2267,1151.4,5,2.58,200,100.0,-1169,-601.53
002970.SZ,20200925,3732,1948.93,3269,1709.12,3498,1826.64,3462,1806.47,554,289.46,1053,549.43,0,0.0,0,0.0,-308,-157.75
002970.SZ,20200924,6032,3184.05,3475,1838.58,4802,2534.36,5276,2784.66,1964,1035.3,3288,1732.94,0,0.0,759,397.54,-3795,-2009.38
002970.SZ,20200923,3990,2162.83,3497,1896.07,3423,1856.57,3104,1683.33,683,370.27,1495,810.27,0,0.0,0,0.0,-716,-383.82
002970.SZ,20200922,3265,1780.44,2644,1443.14,2871,1566.89,3373,1840.54,1324,722.38,1443,786.03,0,0.0,0,0.0,-1203,-652.62
002970.SZ,20200921,3899,2168.89,3176,1768.12,3689,2051.98,3087,1717.01,1330,741.4,2645,1471.53,189,106.06,200,111.67,-1734,-960.54
002970.SZ,20200918,3545,1988.56,4516,2535.43,4761,2672.0,3740,2099.71,1810,1015.39,1327,744.05,0,0.0,533,296.77,-1388,-778.05
002970.SZ,20200917,3974,2182.43,4710,2593.34,4424,2432.53,4646,2557.92,1748,964.35,1490,815.33,700,387.28,0,0.0,1550,850.56
002970.SZ,20200916,3020,1642.49,2526,1374.66,2482,1350.25,2448,1331.21,323,175.26,851,462.14,0,0.0,0,0.0,-772,-418.85
002970.SZ,20200915,2971,1614.85,2841,1547.94,3158,1719.15,2941,1599.27,1464,798.9,1812,985.68,0,0.0,0,0.0,-1329,-719.44
002970.SZ,20200914,4227,2326.38,3459,1909.8,4563,2514.28,4371,2404.75,1301,718.33,2224,1224.86,0,0.0,36,19.59,-1249,-690.05
002970.SZ,20200911,2986,1623.16,3094,1683.55,3243,1764.52,3259,1772.72,1262,687.23,1165,633.28,59,32.04,32,17.39,928,508.06
002970.SZ,20200910,5397,2989.88,4573,2542.67,5236,2906.62,4946,2742.47,1307,726.35,1863,1026.63,0,0.0,557,311.07,-1424,-781.5
002970.SZ,20200909,8698,4923.27,5527,3129.39,7844,4436.56,8586,4852.47,3559,2011.16,5301,3009.6,726,416.24,1413,795.77,-4377,-2477.85
002970.SZ,20200908,7098,4198.52,4764,2824.47,6421,3801.49,6402,3789.07,2119,1256.27,4033,2384.12,0,0.0,440,258.62,-2329,-1383.17
002970.SZ,20200907,5545,3425.01,5795,3593.6,6394,3961.13,6791,4198.14,3918,2426.08,2665,1647.96,215,133.29,821,505.8,-1027,-630.75
002970.SZ,20200904,4876,2984.33,4103,2513.79,5434,3325.76,4670,2860.25,2662,1629.28,4190,2558.65,403,245.89,412,252.58,-2291,-1399.45
002970.SZ,20200903,2841,1757.27,3175,1964.64,3117,1928.41,2476,1531.45,1431,884.67,1973,1219.55,390,240.9,155,95.61,-1312,-808.88
002970.SZ,20200902,7424,4651.72,6162,3861.83,6649,4163.17,7340,4598.63,3891,2436.53,3785,2368.11,0,0.0,676,422.87,-694,-429.23
002970.SZ,20200901,7832,4912.04,7761,4871.11,9764,6124.55,9910,6220.3,6729,4220.54,5398,3384.27,449,282.57,1704,1064.01,3265,2056.89
002970.SZ,20200831,8531,5233.9,9307,5709.26,11290,6935.52,10063,6174.55,4736,2900.06,5099,3130.6,850,526.34,937,581.42,1371,844.5
002970.SZ,20200828,4529,2644.18,3934,2301.93,5587,3263.31,5194,3035.38,2564,1501.77,2821,1644.7,15,8.79,746,436.04,-2083,-1214.08
002970.SZ,20200827,4582,2680.22,3939,2309.35,4485,2628.67,4520,2645.62,1399,818.46,1859,1083.55,334,194.59,482,283.42,-545,-315.37
002970.SZ,20200826,11480,6911.96,9651,5824.16,9601,5771.27,9841,5925.47,3639,2203.68,4953,2968.77,288,171.55,563,340.08,-6892,-4143.27
002970.SZ,20200825,8406,5204.11,11266,6983.12,12809,7939.2,13278,8230.15,8331,5170.8,6195,3844.42,1692,1052.53,500,308.96,4736,2927.66
002970.SZ,20200824,6385,3730.38,5116,2999.87,4695,2735.62,5884,3432.61,1861,1094.42,1941,1127.94,0,0.0,0,0.0,1112,657.54
002970.SZ,20200821,4426,2615.73,4668,2762.82,4503,2662.89,4502,2663.5,1959,1161.13,2537,1497.75,819,484.33,0,0.0,204,123.35
002970.SZ,20200820,4993,2911.24,3410,1990.26,3499,2039.35,3738,2178.29,1443,840.24,2018,1176.12,0,0.0,769,446.16,123,79.16
002970.SZ,20200819,5948,3535.39,6639,3952.35,5996,3568.84,4605,2739.66,1806,1077.17,2788,1655.41,472,279.86,191,113.84,-4402,-2612.81
002970.SZ,20200818,6093,3664.16,5485,3300.89,4754,2859.14,5045,3035.07,2870,1727.97,2655,1596.19,6,3.61,538,322.72,-3191,-1914.27
002970.SZ,20200817,4798,2879.27,7842,4709.69,6228,3739.09,4808,2885.83,2927,1758.07,2057,1234.86,754,453.95,0,0.0,-2137,-1278.06
002970.SZ,20200814,3925,2287.59,3814,2228.25,3785,2211.23,3954,2306.44,1649,965.41,1332,777.27,61,35.97,319,188.24,1305,768.99
002970.SZ,20200813,5094,2984.47,4820,2829.82,4457,2616.85,4616,2705.71,1246,729.87,1427,836.6,378,222.91,312,181.98,-594,-342.43
002970.SZ,20200812,8319,4815.05,5342,3097.73,7586,4387.17,7748,4483.7,2850,1639.34,4308,2484.28,965,550.35,2322,1326.22,-1227,-714.99
002970.SZ,20200811,5230,3201.56,4121,2526.64,4397,2693.46,4697,2875.11,956,585.75,1765,1079.02,0,0.0,0,0.0,198,128.57
002970.SZ,20200810,4751,2895.7,4595,2804.19,4863,2966.43,4787,2916.7,2370,1446.29,2616,1596.56,700,430.06,686,421.03,-630,-378.37
002970.SZ,20200807,8654,5321.54,5777,3558.13,6760,4156.76,6002,3691.07,3068,1888.31,5471,3355.23,1093,667.03,2324,1429.21,-3703,-2266.77
002970.SZ,20200806,8297,5203.69,5308,3332.93,6144,3849.87,6418,4025.14,2467,1542.4,4091,2561.08,500,314.17,1591,990.98,-2585,-1618.76
002970.SZ,20200805,4844,3089.52,5427,3462.6,5843,3731.46,4806,3068.66,2400,1531.22,2667,1701.0,2,1.28,190,121.23,-99,-60.75
002970.SZ,20200804,7742,4950.23,6085,3894.66,7055,4516.21,6509,4165.92,2665,1706.85,4387,2810.43,1200,763.42,1682,1065.7,-5130,-3278.34
002970.SZ,20200803,5674,3677.52,6225,4038.83,7144,4631.95,5992,3885.89,4073,2642.27,4289,2777.31,46,29.88,431,279.58,311,204.59
002970.SZ,20200731,6250,3971.54,6829,4343.05,6702,4260.27,6244,3969.83,4389,2794.75,4018,2554.45,191,122.12,441,281.34,3526,2251.84
002970.SZ,20200730,5769,3637.51,4880,3079.0,5013,3163.76,5490,3466.82,2991,1892.84,2923,1847.06,0,0.0,480,301.23,-5413,-3409.43
002970.SZ,20200729,4933,3107.95,6924,4368.57,6046,3813.0,5592,3527.49,3580,2252.88,2977,1873.92,1194,754.97,260,158.81,1479,941.12
002970.SZ,20200728,4584,2831.96,4790,2959.28,4351,2687.9,4262,2634.93,3367,2085.45,2922,1807.06,0,0.0,328,204.04,-1626,-1002.99
002970.SZ,20200727,10723,6593.28,6936,4269.4,7449,4581.85,9211,5668.51,2935,1802.86,4220,2594.19,299,185.05,1039,630.93,-3750,-2315.44
002970.SZ,20200724,12642,8118.6,6483,4154.09,7638,4892.95,8846,5664.57,3898,2486.13,7201,4615.06,1041,663.69,2689,1727.65,-3732,-2393.0
002970.SZ,20200723,9783,6525.98,6245,4171.91,7838,5229.04,8906,5947.73,4259,2848.15,6366,4242.17,788,524.83,1151,766.2,-2753,-1836.01
002970.SZ,20200722,9184,6286.81,6532,4476.1,7936,5438.41,8092,5543.64,3838,2631.54,6550,4481.66,1695,1161.73,1479,1017.08,-3108,-2118.91
002970.SZ,20200721,7008,4791.81,6694,4583.46,7010,4797.12,8322,5699.09,5459,3740.59,4791,3274.35,1466,1001.41,1135,774.02,1405,966.26
002970.SZ,20200720,8484,5589.66,12671,8375.36,12253,8101.64,11109,7350.07,8097,5363.51,7054,4643.58,3344,2198.63,1345,884.43,-1865,-1154.08
002970.SZ,20200717,11663,7545.77,9475,6137.77,11554,7472.75,13641,8818.09,5658,3656.93,6200,4007.0,1777,1156.73,1337,869.31,4066,2637.38
002970.SZ,20200716,12579,8336.95,7817,5192.4,10896,7225.95,12553,8302.44,6278,4147.35,8798,5827.02,1252,816.57,1835,1204.97,-5186,-3471.72
002970.SZ,20200715,11618,8111.06,7729,5405.54,12368,8637.13,12368,8631.73,8305,5803.51,10032,7008.9,799,561.19,2961,2066.72,-3288,-2289.02
002970.SZ,20200714,17845,13037.3,8737,6392.96,15640,11431.39,15449,11287.9,8982,6543.67,13795,10091.16,1219,892.74,5704,4133.08,-7559,-5550.99
002970.SZ,20200713,10494,7930.63,9221,6977.07,11607,8777.71,11613,8783.79,8601,6508.13,10682,8077.55,2975,2249.86,2162,1627.91,2644,2010.6
002970.SZ,20200710,10862,8034.13,9260,6861.81,11302,8366.83,11681,8650.29,9042,6697.78,9492,7022.14,2893,2151.69,3666,2716.19,-4832,-3566.35
002970.SZ,20200709,16847,12388.36,12092,8920.33,19523,14370.42,19881,14636.97,13981,10319.77,17094,12577.48,2236,1647.81,3520,2591.59,-5854,-4267.97
002970.SZ,20200708,12690,9278.99,13128,9609.24,15313,11221.78,18113,13241.93,14257,10475.12,14199,10419.56,5393,3936.7,2213,1641.86,820,610.17
002970.SZ,20200707,12360,8567.42,13159,9155.86,19183,13330.1,19549,13584.68,14718,10245.13,14356,9958.28,4457,3070.33,3652,2514.16,2361,1681.56
002970.SZ,20200706,12690,8463.55,12541,8355.17,18888,12595.65,16690,11131.26,10246,6831.32,11801,7866.91,1634,1096.95,2426,1634.13,5050,3392.69
002970.SZ,20200703,16019,10449.56,9529,6218.86,15515,10126.1,15387,10043.28,6660,4329.48,10540,6861.36,1152,750.31,3890,2531.94,-9511,-6208.26
002970.SZ,20200702,9469,6345.6,6273,4208.45,10613,7115.67,10861,7281.71,7672,5143.37,8190,5489.19,1833,1229.21,4263,2854.5,-4441,-2968.42
002970.SZ,20200701,15128,10179.67,8507,5734.28,14910,10036.88,15657,10542.6,9188,6186.79,11271,7583.27,792,531.58,4583,3074.76,-11183,-7511.08
002970.SZ,20200630,13085,9000.17,11990,8256.79,17785,12237.3,18087,12442.71,14910,10254.88,13215,9083.18,2030,1399.8,4519,3109.47,21,32.98
002970.SZ,20200629,11409,7669.41,13528,9110.48,17982,12106.02,17532,11795.69,12490,8401.48,10674,7177.69,1689,1139.52,1836,1232.57,-47,-10.94
002970.SZ,20200624,11171,7241.96,12506,8118.96,14852,9632.98,14143,9168.15,9053,5877.64,9166,5944.66,1536,999.85,798,520.67,2858,1865.03
002970.SZ,20200623,8192,5211.46,8808,5611.58,10761,6854.06,9136,5815.81,5187,3302.68,5481,3487.44,1207,767.56,1922,1220.92,-3492,-2213.61
002970.SZ,20200622,12677,8053.82,12559,8002.23,13690,8713.37,12643,8044.91,8392,5345.94,8310,5285.38,988,630.38,2234,1410.99,-3536,-2213.09
002970.SZ,20200619,9516,6024.77,9879,6260.85,11075,7019.23,9887,6268.37,6528,4138.26,6718,4257.3,848,540.04,1483,935.78,-3011,-1898.91
002970.SZ,20200618,15105,9535.93,12021,7595.76,16845,10641.71,12311,7776.47,8143,5148.33,11668,7367.77,1313,828.79,5406,3414.76,-9782,-6165.6
002970.SZ,20200617,22492,14623.39,14268,9299.53,22108,14408.7,20866,13580.32,13179,8592.91,20050,13071.86,3622,2371.79,6217,4045.09,396,280.94
002970.SZ,20200616,13529,8599.23,17283,11032.62,16713,10620.57,24466,15599.58,17159,10943.78,16587,10601.52,15769,10210.92,4833,3140.79,6503,4030.85
002970.SZ,20200615,10742,6520.26,13000,7900.75,16712,10156.45,14758,8972.26,10132,6169.21,10094,6132.05,1673,1019.35,1407,860.21,-1923,-1150.49
002970.SZ,20200612,12067,7128.81,7821,4625.71,10554,6211.88,10762,6351.58,5563,3258.6,8215,4824.48,554,328.78,1940,1126.3,-346,-161.6
002970.SZ,20200611,10107,6152.69,12849,7830.85,15231,9282.91,13655,8310.77,10861,6605.82,8997,5472.33,1686,1022.05,2384,1449.53,-6662,-4038.93
002970.SZ,20200610,11186,6770.68,14797,8974.9,15146,9162.67,14638,8864.37,11366,6871.53,9517,5747.71,3205,1952.52,1951,1170.41,-3107,-1834.13
002970.SZ,20200609,9885,5883.29,9712,5786.89,12433,7400.13,13063,7778.87,10042,5978.45,8137,4839.97,1120,669.76,2568,1525.89,-2434,-1434.73
002970.SZ,20200608,18237,10982.74,13592,8182.95,21868,13175.09,19966,12019.64,14465,8691.85,18540,11155.93,4132,2485.46,6603,3976.64,-10232,-6100.05
002970.SZ,20200605,24224,14792.07,21316,13043.45,32448,19825.69,29929,18303.33,28286,17234.7,27754,16942.7,6838,4169.98,12798,7732.96,10673,6499.73
002970.SZ,20200604,16343,9415.13,21768,12541.07,24661,14236.5,34678,20051.2,24310,14051.92,26042,15134.62,24903,14559.22,7730,4535.87,-252,-349.57
002970.SZ,20200603,15265,8225.3,13061,7057.77,16830,9051.65,15963,8608.5,9367,5055.38,11044,5927.06,1671,901.67,3065,1640.67,-1360,-670.44
002970.SZ,20200602,8932,4778.57,9477,5077.54,11751,6287.44,11032,5906.1,7228,3873.23,5931,3173.72,547,295.09,2017,1076.97,-339,-161.55
002970.SZ,20200601,12197,6412.29,11577,6093.43,15713,8261.08,14936,7862.97,10865,5719.08,10534,5531.47,1066,563.59,2793,1468.16,4701,2468.62
002970.SZ,20200529,9374,4749.34,9085,4605.36,11909,6031.54,11324,5737.95,6074,3082.23,6749,3415.03,1643,831.36,1842,936.13,1471,756.37
002970.SZ,20200528,12223,6209.11,12572,6382.31,14106,7174.46,14274,7265.54,7488,3805.89,7737,3928.32,2838,1433.85,2071,1047.14,-8273,-4162.86
002970.SZ,20200527,18492,9838.77,15057,7968.58,22909,12229.98,16513,8785.95,14019,7491.68,19976,10727.59,1172,635.62,5046,2713.93,-7446,-3850.45
002970.SZ,20200526,6040,3152.46,9444,4975.14,9733,5101.85,13208,6958.85,12967,6884.26,11001,5843.92,15792,8488.4,10879,5849.06,-3885,-2238.28
002970.SZ,20200525,11839,5909.0,9019,4509.91,12298,6144.84,10659,5322.35,6067,3030.19,8135,4061.08,2101,1053.69,4492,2244.38,-7763,-3876.35
002970.SZ,20200522,12077,6357.85,10088,5339.66,12957,6840.36,11261,5940.81,8364,4424.92,11839,6231.57,1157,604.85,1367,715.93,-2128,-1141.1
002970.SZ,20200521,13837,7600.85,10251,5643.74,12695,6958.4,12789,7027.35,7229,3969.12,8969,4905.02,313,173.62,2064,1125.87,-4223,-2311.39
002970.SZ,20200520,4792,5568.78,4308,5021.01,5292,6147.04,5740,6678.99,3955,4609.49,3251,3777.81,749,878.54,1489,1726.04,-508,-572.98
002970.SZ,20200519,5093,5839.19,5196,5980.87,6949,7977.07,6599,7576.96,5033,5791.26,5468,6278.83,1365,1567.73,1178,1338.59,3128,3591.47
002970.SZ,20200518,10677,12220.33,5007,5753.64,9303,10646.56,9275,10633.17,5555,6361.21,9621,10976.63,1271,1452.72,2903,3317.38,-3204,-3657.14
002970.SZ,20200515,6940,8319.74,5092,6128.03,7238,8691.03,7349,8823.12,4459,5365.36,6179,7415.62,875,1065.1,892,1074.46,-1803,-2157.47
002970.SZ,20200514,7336,8743.33,7668,9134.33,10397,12393.32,10395,12380.82,8199,9752.05,9675,11526.09,3716,4433.4,1910,2280.86,1773,2134.57
