ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002313.SZ,20161215,6984,1608.88,9180,2117.47,17238,3970.2,16599,3826.47,18784,4325.38,13524,3112.87,12155,2800.16,15857,3647.82,2060,474.82
002313.SZ,20161214,5986,1354.16,10965,2486.23,22815,5167.95,20767,4707.19,20351,4614.61,20404,4620.11,5375,1217.97,2390,541.17,4053,936.58
002313.SZ,20161213,8294,1852.37,6965,1557.47,17148,3831.07,15249,3409.28,10788,2411.17,12381,2765.75,703,158.81,2338,520.91,-5529,-1229.72
002313.SZ,20161212,18747,4305.64,13683,3160.4,33678,7771.3,33564,7732.93,33688,7793.11,39470,9103.19,12026,2743.9,11422,2617.43,-8185,-1811.16
002313.SZ,20161209,5821,1294.37,9852,2198.77,22350,4976.97,20265,4518.69,21011,4686.99,22232,4947.66,10792,2407.52,7625,1700.74,17133,3828.96
002313.SZ,20161208,7691,1697.4,4084,902.83,13834,3055.3,9958,2199.44,13962,3080.46,15991,3528.87,2821,623.06,8275,1825.08,-12501,-2756.38
002313.SZ,20161207,7365,1640.58,3835,855.39,12559,2797.5,8899,1983.43,8591,1914.34,12964,2887.07,4020,896.09,6838,1522.61,-8154,-1811.64
002313.SZ,20161206,5984,1345.08,6761,1523.12,11893,2675.01,9556,2154.55,12556,2828.79,12354,2778.32,2780,627.32,4542,1020.21,-5631,-1256.82
002313.SZ,20161205,9856,2195.61,12156,2731.34,31934,7156.43,22824,5118.63,17780,3958.33,23464,5207.37,7876,1748.34,9001,2001.36,19782,4428.09
002313.SZ,20161202,10401,2325.17,5839,1310.53,14573,3258.18,13192,2954.97,14952,3341.95,17188,3842.41,2588,575.74,6295,1393.13,-10311,-2295.78
002313.SZ,20161201,7642,1725.23,5482,1238.81,13652,3082.42,12448,2812.57,9345,2112.75,11858,2676.71,1060,239.78,1912,432.08,915,211.25
002313.SZ,20161130,24541,5543.44,5949,1346.67,31058,7021.39,19334,4372.81,26319,5953.11,47473,10725.72,9090,2056.16,18252,4128.9,-7581,-1701.72
002313.SZ,20161129,12799,3026.03,4067,965.19,16974,4018.81,17110,4049.52,20610,4884.35,29488,6984.5,11315,2685.51,11033,2615.49,-23140,-5472.56
002313.SZ,20161128,11953,2883.19,5610,1358.44,23818,5751.3,15624,3777.03,16244,3926.14,25944,6260.35,5226,1258.79,10063,2423.6,-13762,-3319.51
002313.SZ,20161125,8203,1983.02,16879,4090.62,22237,5374.94,28329,6861.92,32160,7789.29,20725,5018.88,14014,3400.51,10680,2576.34,15411,3756.13
002313.SZ,20161124,7834,1861.8,4908,1169.53,14245,3388.21,10943,2603.27,11945,2840.52,14629,3477.24,4623,1098.19,8167,1938.68,-5689,-1346.72
002313.SZ,20161123,10482,2516.16,4843,1164.72,16184,3889.23,11246,2703.97,14462,3480.97,19181,4608.48,1607,385.58,7464,1794.77,-12957,-3107.96
002313.SZ,20161122,10169,2451.51,5828,1407.88,18828,4543.1,13644,3295.26,19327,4663.05,24223,5843.67,15451,3725.48,20080,4836.32,-15151,-3644.37
002313.SZ,20161121,11037,2685.5,4263,1041.77,17800,4334.13,11771,2870.56,16270,3966.82,20600,5020.81,8150,1988.24,16624,4041.56,-9886,-2396.82
002313.SZ,20161118,14064,3434.5,8089,1984.43,27058,6614.85,19371,4746.48,27312,6684.95,33254,8141.6,35958,8810.52,43679,10672.32,-14555,-3517.06
002313.SZ,20161117,5820,1436.12,8567,2118.86,13708,3384.4,15436,3816.22,15742,3893.06,16614,4107.09,9187,2276.27,3840,947.68,6233,1555.81
002313.SZ,20161116,8122,1998.46,4733,1166.35,16129,3971.47,9998,2462.43,17620,4340.57,18257,4495.39,3242,796.31,12124,2982.64,-10592,-2598.13
002313.SZ,20161115,12804,3150.48,7432,1833.44,23799,5858.27,17285,4265.98,25667,6315.56,29601,7292.37,28716,7095.45,36668,9027.97,-20396,-4973.17
002313.SZ,20161114,9141,2277.23,12722,3176.34,21110,5260.44,23854,5948.09,30471,7599.46,26189,6530.49,8827,2206.1,6785,1688.32,6338,1589.78
002313.SZ,20161111,20197,4929.39,10811,2656.64,32636,7989.35,30214,7393.98,33172,8103.23,36326,8902.37,26835,6596.26,35490,8665.25,-17063,-4094.57
002313.SZ,20161110,12425,3066.51,8306,2056.0,25063,6188.74,20365,5035.47,31616,7812.68,38024,9391.78,12959,3208.51,15367,3793.2,4299,1082.37
002313.SZ,20161109,18151,4489.06,9887,2449.22,31578,7813.43,27431,6793.71,38317,9475.12,44362,10970.27,10328,2546.06,16694,4110.47,-36103,-8919.81
002313.SZ,20161108,17635,4472.92,6960,1768.04,29736,7547.56,21108,5357.84,27280,6927.47,30620,7777.23,6945,1756.96,22909,5801.8,-29650,-7519.48
002313.SZ,20161107,11342,2930.98,11602,3005.16,24287,6276.41,25065,6485.0,32649,8441.27,28511,7364.04,7618,1971.05,10719,2765.52,3954,1045.11
002313.SZ,20161104,13008,3368.03,18507,4798.49,27984,7247.05,33279,8624.67,43459,11267.27,39513,10247.84,18611,4837.03,11764,3048.36,-813,-191.25
002313.SZ,20161103,20943,5296.11,11246,2849.46,37053,9376.49,29705,7521.25,51172,12949.94,56967,14418.23,14159,3584.66,25410,6418.26,-22448,-5673.0
002313.SZ,20161102,20853,5361.47,16721,4310.87,42939,11047.56,35204,9062.46,55775,14368.31,58614,15084.49,22694,5854.52,31722,8174.04,15117,3958.26
002313.SZ,20161101,17498,4462.55,25078,6393.5,41590,10592.58,46811,11926.47,63205,16094.86,56315,14318.23,30879,7840.87,24967,6352.66,34914,8875.01
002313.SZ,20161031,7467,1843.71,7624,1885.96,18863,4663.82,14536,3595.68,18961,4693.51,21470,5308.23,1390,344.27,3051,755.44,1754,447.52
002313.SZ,20161028,14330,3529.92,12546,3103.11,27853,6873.31,29187,7207.06,44841,11047.22,42746,10544.61,34587,8573.0,37131,9168.67,-10677,-2541.17
002313.SZ,20161027,10178,2494.43,14277,3510.71,23083,5661.11,25225,6195.92,32343,7952.31,29012,7117.7,15496,3818.44,12587,3101.96,15343,3786.28
002313.SZ,20161026,13717,3355.17,10269,2524.03,28484,6980.71,22963,5631.29,29640,7251.82,33914,8297.07,13342,3269.13,18037,4404.43,-15741,-3810.39
002313.SZ,20161025,9931,2438.24,8572,2107.97,19283,4737.86,18395,4521.14,24510,6022.36,24212,5943.71,4300,1052.86,6845,1678.5,-6939,-1689.63
002313.SZ,20161024,12148,2981.53,18164,4467.59,33164,8136.2,32977,8102.13,40328,9897.85,34751,8530.74,10803,2657.07,10552,2572.19,21898,5375.44
002313.SZ,20161021,8832,2114.83,9052,2173.41,20039,4800.99,17954,4306.28,20688,4957.8,20654,4943.27,2616,627.81,4515,1078.47,-3841,-902.41
002313.SZ,20161020,15441,3682.75,9184,2192.92,26995,6439.56,23276,5558.21,26453,6306.19,33454,7980.0,7981,1906.76,10956,2604.13,-11249,-2674.84
002313.SZ,20161019,12993,3146.17,7096,1720.68,22561,5469.34,19234,4662.85,20295,4915.71,22714,5504.55,3700,892.16,10505,2535.3,-15464,-3743.81
002313.SZ,20161018,16941,4113.31,11812,2871.67,34375,8349.23,30989,7529.73,41851,10163.89,39261,9533.19,13460,3269.2,24565,5961.05,-15311,-3691.27
002313.SZ,20161017,21096,5260.33,16608,4159.81,38643,9647.95,35822,8961.16,42460,10603.63,39037,9736.16,9944,2480.5,20676,5135.26,-25799,-6416.19
002313.SZ,20161014,29644,7474.37,31512,7949.42,59225,14939.93,63500,16003.83,66546,16783.67,70489,17765.99,43131,10864.97,33046,8343.69,34253,8647.17
002313.SZ,20161013,14590,3522.56,12126,2937.1,29073,7023.75,30240,7323.59,35205,8511.69,34222,8285.39,13959,3406.37,16239,3918.3,-3232,-737.94
002313.SZ,20161012,28411,6894.94,21549,5253.35,54929,13346.06,42390,10318.7,62692,15244.17,55794,13568.88,17865,4356.96,44163,10701.21,-394,-35.92
002313.SZ,20161011,29699,7250.14,29631,7211.63,54207,13197.56,58077,14128.22,57859,14077.62,64262,15664.93,47261,11491.27,37055,9011.82,21979,5290.84
002313.SZ,20161010,13162,3036.42,10728,2482.74,33477,7731.19,25232,5831.58,38523,8882.89,36516,8432.91,8940,2062.7,21626,4965.96,-2026,-413.41
002313.SZ,20160930,9587,2197.33,8069,1852.54,22216,5093.58,22573,5179.46,23164,5316.0,27471,6299.37,8295,1905.45,5150,1181.0,5765,1331.47
002313.SZ,20160929,10618,2432.91,11989,2750.37,22961,5261.23,23770,5447.17,32998,7565.61,29159,6686.06,8498,1952.05,10157,2328.19,6950,1601.39
002313.SZ,20160928,6834,1531.64,9642,2167.07,18216,4088.49,17737,3980.27,15945,3583.4,17667,3969.45,5505,1240.99,1453,327.73,4121,943.47
002313.SZ,20160927,14254,3145.19,9341,2068.83,25156,5557.5,23534,5199.51,21673,4777.32,30534,6750.37,12189,2709.43,9863,2170.74,-12913,-2814.45
002313.SZ,20160926,19665,4502.27,12683,2919.95,31184,7159.79,33384,7669.73,32430,7460.54,42830,9811.55,17536,3987.02,11918,2708.4,-13011,-2959.37
002313.SZ,20160923,19966,4670.42,25764,6028.97,42423,9919.05,43317,10132.09,54968,12850.17,48808,11411.12,18967,4442.16,18435,4309.61,26227,6154.12
002313.SZ,20160922,11810,2675.73,8193,1861.18,23352,5297.71,21311,4838.23,22899,5199.73,25507,5786.06,8038,1820.75,11088,2508.46,-14969,-3383.81
002313.SZ,20160921,10332,2344.34,13198,3002.43,29228,6643.99,26231,5964.24,33531,7606.26,36890,8384.75,16030,3661.15,12803,2904.32,24073,5490.55
002313.SZ,20160920,7081,1584.71,7696,1723.94,13733,3073.17,16003,3583.14,16708,3742.77,14371,3214.1,3373,753.58,2825,633.06,-6598,-1467.85
002313.SZ,20160919,10463,2315.22,14694,3263.6,22085,4886.31,25767,5711.56,30437,6749.56,40518,8971.01,34540,7664.84,16546,3669.77,20009,4492.27
002313.SZ,20160914,8647,1863.69,13522,2924.12,24609,5316.83,26324,5684.04,28295,6120.39,28395,6138.25,15995,3461.66,9305,2016.15,9043,1962.86
002313.SZ,20160913,13512,2880.28,7901,1685.6,22537,4806.83,22395,4778.84,31574,6734.82,31924,6809.93,7762,1651.08,13165,2798.64,-16126,-3420.69
002313.SZ,20160912,30258,6598.54,11794,2573.63,47986,10482.61,34462,7510.5,54229,11814.29,66043,14423.75,18938,4119.1,39113,8506.66,-47593,-10294.28
002313.SZ,20160909,24196,5603.0,25759,5975.23,46214,10701.14,44545,10322.62,59825,13866.58,57185,13245.55,17139,3971.48,19885,4598.8,14366,3379.09
002313.SZ,20160908,8374,1851.35,12204,2711.01,18003,3984.19,19348,4292.94,22292,4944.45,23664,5240.61,10594,2357.81,4047,893.25,10668,2391.45
002313.SZ,20160907,10424,2310.15,9595,2132.85,21541,4780.69,21204,4712.81,25154,5595.11,21505,4771.61,1000,222.37,5815,1291.05,-11357,-2510.47
002313.SZ,20160906,11981,2598.5,14202,3093.97,24054,5226.66,24468,5313.98,32470,7060.19,29305,6367.79,8334,1824.6,8864,1934.2,4077,910.56
002313.SZ,20160905,21792,4796.13,9437,2091.19,33937,7489.71,29587,6543.5,23992,5286.01,30476,6709.38,6952,1535.55,17173,3763.33,-12871,-2808.73
002313.SZ,20160902,15488,3478.57,8644,1947.75,25270,5686.54,19990,4503.77,21153,4761.49,30615,6877.82,4516,1008.41,7179,1605.67,-19483,-4373.39
002313.SZ,20160901,15489,3570.79,13632,3149.49,29604,6841.62,27928,6449.36,35930,8292.9,31606,7307.37,3891,905.27,11748,2704.36,-10844,-2478.37
002313.SZ,20160831,12578,2833.96,18580,4210.88,28905,6519.41,28783,6505.52,40122,9072.73,35853,8089.93,11758,2668.78,10148,2288.56,11778,2722.31
002313.SZ,20160830,16508,3708.83,8366,1881.83,23193,5215.23,22896,5148.5,23805,5353.7,26963,6065.42,5786,1299.92,11068,2481.91,-20649,-4622.9
002313.SZ,20160829,13503,3067.27,13800,3138.01,26789,6085.26,25755,5852.22,32819,7464.66,30947,7034.74,4154,948.23,6764,1540.46,295,80.32
002313.SZ,20160826,12136,2703.54,11248,2510.16,31847,7099.63,29302,6536.35,27464,6125.37,32860,7323.02,12722,2839.02,10759,2398.04,2749,632.99
002313.SZ,20160825,21541,4750.34,13535,2989.35,34234,7549.89,30113,6645.53,39545,8720.46,48889,10773.5,20820,4586.92,23603,5199.21,-19641,-4311.72
002313.SZ,20160824,18757,4291.24,10268,2357.08,27372,6268.84,22590,5179.88,25276,5789.34,29849,6829.29,12179,2790.77,20878,4773.94,-16394,-3730.18
002313.SZ,20160823,16667,3847.85,13913,3222.14,35658,8238.02,28940,6695.21,37815,8752.0,36705,8489.86,6702,1544.3,17285,3974.96,-2194,-484.43
002313.SZ,20160822,25284,5833.87,18602,4294.87,44395,10253.05,36600,8444.57,46282,10672.55,53261,12289.39,19027,4377.12,26526,6107.76,-31875,-7351.67
002313.SZ,20160819,32465,7782.37,19529,4698.95,48809,11724.64,43131,10369.32,44780,10771.01,50094,12036.27,16322,3912.66,29623,7086.15,-25411,-6046.28
002313.SZ,20160818,35027,8400.0,27911,6701.81,56172,13475.25,54209,13014.75,66627,15990.72,65162,15638.43,27850,6698.08,38395,9209.05,-29111,-6936.43
002313.SZ,20160817,63398,15389.47,36641,8906.57,100140,24312.73,79407,19288.11,104631,25412.24,127264,30899.14,50095,12163.29,74952,18183.91,48293,11798.96
002313.SZ,20160816,22276,4913.49,37010,8201.11,55600,12227.05,64805,14352.69,78767,17354.65,75730,16748.39,59673,13402.69,38770,8595.69,35785,7768.6
002313.SZ,20160815,28884,6181.08,25061,5384.82,65671,14066.1,60497,12990.51,69099,14810.76,75417,16147.46,35239,7570.92,37918,8106.08,-3044,-579.71
002313.SZ,20160812,16149,3393.78,21602,4546.41,42659,8968.29,38932,8185.82,43289,9110.64,46198,9722.34,14298,3009.92,9663,2028.06,18903,3981.48
002313.SZ,20160811,17921,3712.8,13090,2715.67,31927,6618.12,29821,6180.91,35136,7283.48,40389,8365.73,14057,2908.2,15742,3260.3,-35551,-7356.21
002313.SZ,20160810,21337,4514.57,23845,5049.22,43663,9243.28,46931,9937.82,65366,13843.14,53537,11329.85,23979,5067.02,30032,6351.12,14189,3022.39
002313.SZ,20160809,20838,4280.3,30730,6341.4,45439,9344.28,57867,11915.07,56867,11709.39,51070,10548.03,41458,8615.51,24934,5144.98,52204,10835.32
002313.SZ,20160808,15755,3120.54,11612,2310.33,25130,4986.06,19951,3970.07,17357,3448.03,19158,3804.09,6933,1375.19,14454,2845.32,-9473,-1855.49
002313.SZ,20160805,13367,2625.03,17862,3525.94,28836,5669.21,34824,6855.48,30068,5928.71,29163,5746.66,17771,3521.97,8194,1616.84,6502,1326.62
002313.SZ,20160804,13759,2694.46,19731,3867.8,37957,7437.49,35199,6901.88,34418,6757.42,30228,5933.14,9967,1960.44,10943,2146.98,2926,603.97
002313.SZ,20160803,11743,2264.3,17386,3353.32,36717,7083.49,35469,6835.53,59639,11489.7,48314,9313.47,6731,1297.12,13662,2632.28,-1686,-325.4
002313.SZ,20160802,12709,2394.44,13793,2602.69,26241,4948.19,25299,4769.83,16873,3185.85,18184,3432.27,6428,1216.97,4975,940.67,5357,1021.05
002313.SZ,20160801,40262,7588.24,29604,5566.0,65781,12401.19,63078,11890.51,75384,14245.94,80723,15234.48,28545,5389.24,36567,6933.63,-69191,-13029.62
002313.SZ,20160729,26762,5434.14,16779,3412.42,45189,9183.24,42827,8700.56,40571,8239.89,46680,9488.3,11954,2412.89,18189,3668.89,-36502,-7360.88
002313.SZ,20160728,35599,7329.14,33824,6980.27,69027,14198.52,65215,13440.17,88218,18200.13,78417,16158.0,31835,6574.08,47223,9723.44,20050,4233.11
002313.SZ,20160727,43540,8883.61,43834,9002.45,79429,16260.02,74698,15321.0,115247,23674.29,100710,20635.78,22858,4713.8,41833,8572.48,13462,2959.53
002313.SZ,20160726,18845,3777.65,25815,5189.89,38933,7812.8,53549,10750.16,44161,8881.63,45375,9138.26,39886,8052.53,17086,3446.31,29234,5895.38
002313.SZ,20160725,23639,4654.81,26411,5212.74,52583,10366.61,46930,9255.56,48878,9634.97,39878,7848.64,9484,1868.69,21365,4208.13,14721,2924.69
002313.SZ,20160722,38460,7514.37,22239,4352.54,54774,10704.22,48811,9550.66,52302,10223.29,60365,11789.43,30384,5919.81,44506,8669.05,-49917,-9718.06
002313.SZ,20160721,43786,8835.31,20405,4127.4,69509,14049.67,41268,8351.53,66981,13545.8,79693,16118.73,33129,6679.46,72038,14512.58,-63271,-12793.81
002313.SZ,20160720,21557,4472.17,22574,4690.53,41845,8686.59,48898,10154.43,69678,14468.45,66830,13881.11,43512,9047.41,38289,7948.56,-23115,-4767.7
002313.SZ,20160719,30826,6328.52,33192,6832.2,68370,14048.17,61703,12682.43,88051,18104.7,78395,16091.27,66595,13680.22,80553,16555.71,29702,6206.98
002313.SZ,20160718,29108,5923.49,31792,6482.62,65092,13255.27,57013,11609.42,92282,18771.35,88823,18101.68,59609,12163.15,68461,13919.55,17376,3606.34
002313.SZ,20160715,46379,9356.83,22416,4528.82,72579,14667.44,56568,11424.85,73662,14866.78,92939,18763.65,58953,11851.54,79649,16025.27,-66198,-13328.27
002313.SZ,20160714,29255,6009.77,28262,5819.9,56585,11633.98,55485,11417.54,72791,14989.42,75211,15456.09,41866,8605.23,41540,8544.87,7797,1665.29
002313.SZ,20160713,42705,8800.47,39649,8181.22,86874,17904.76,84939,17512.19,112622,23196.17,116097,23929.2,94363,19499.68,95879,19778.48,-718,0.31
002313.SZ,20160712,59941,12209.43,45152,9204.89,116758,23809.35,94031,19137.42,126153,25729.17,125699,25663.58,110458,22479.31,148428,30221.37,-51016,-10240.61
002313.SZ,20160711,82171,17313.63,59825,12651.78,136589,28812.34,139903,29512.01,178814,37690.47,184518,38910.77,197256,41605.05,210584,44346.93,-16327,-3321.25
002313.SZ,20160708,103275,22011.2,102954,22036.48,176355,37657.27,236215,50544.26,235518,50289.05,338109,72429.16,494010,106603.56,331879,71551.17,-157296,-34603.33
002313.SZ,20160707,0,0.0,3529,702.57,0,0.0,5555,1106.0,0,0.0,12874,2563.21,35218,7011.85,13260,2640.06,-35218,-7011.85
002313.SZ,20160706,21,3.8,3733,675.75,0,0.0,4321,782.1,0,0.0,2259,408.9,13507,2444.8,3215,581.85,-13528,-2448.6
002313.SZ,20160705,0,0.0,1930,317.41,0,0.0,2281,375.22,0,0.0,1176,193.45,6866,1129.46,1479,243.37,-6866,-1129.46
002313.SZ,20160704,0,0.0,2355,352.08,0,0.0,2399,358.65,0,0.0,668,99.87,6342,948.13,920,137.54,-6342,-948.13
002313.SZ,20160617,16759,2290.83,16830,2303.26,36839,5040.09,40721,5575.51,26474,3628.93,20119,2755.19,1391,190.62,3794,516.51,-2921,-390.04
002313.SZ,20160616,21241,2869.98,15873,2146.21,38200,5163.01,38207,5163.87,22679,3066.84,28785,3890.28,4757,641.86,4013,541.33,-22675,-3057.25
002313.SZ,20160615,17893,2416.03,20533,2780.1,41318,5586.66,36513,4934.14,36086,4891.75,39743,5375.73,5677,762.7,4185,567.17,7108,958.04
002313.SZ,20160614,23657,3113.27,12807,1687.88,27752,3651.7,30614,4032.33,15750,2074.85,17705,2328.79,0,0.0,6032,790.82,-1256,-154.74
002313.SZ,20160613,32244,4467.75,15144,2104.43,48016,6666.93,39921,5534.39,35153,4872.74,48435,6700.37,2082,292.04,13995,1960.27,-28614,-3952.51
002313.SZ,20160608,18608,2684.81,13356,1930.55,38824,5606.13,29220,4219.63,21220,3069.4,32775,4731.93,0,0.0,3302,478.23,-11009,-1579.74
002313.SZ,20160607,16146,2339.9,20186,2930.08,37015,5364.1,38341,5562.06,39524,5732.22,32007,4639.75,4942,719.62,7092,1023.95,10689,1564.84
002313.SZ,20160606,26463,3813.76,15371,2221.73,50730,7319.09,34446,4971.92,31058,4485.7,45859,6615.06,7700,1100.2,20274,2910.04,-21402,-3064.12
002313.SZ,20160603,29964,4383.76,25416,3726.92,51619,7558.35,49150,7206.91,36254,5312.79,35231,5154.32,7297,1068.22,15337,2234.95,-15571,-2272.47
002313.SZ,20160602,23582,3419.55,25618,3723.11,49140,7126.82,48787,7081.38,44991,6525.62,38148,5522.39,7980,1163.46,13139,1908.58,6854,1019.32
002313.SZ,20160601,28927,4193.37,30108,4369.94,53232,7721.75,51073,7409.67,52846,7668.72,53526,7762.75,26948,3920.19,27246,3961.66,9700,1438.25
002313.SZ,20160531,23133,3236.58,37639,5288.38,51969,7285.67,59487,8349.72,59338,8345.86,42847,6017.7,14063,1974.28,8530,1186.58,27805,3911.6
002313.SZ,20160530,18283,2466.02,10389,1405.41,32311,4361.11,25785,3482.95,18297,2471.16,31037,4183.64,812,109.62,2492,335.92,-13319,-1792.15
002313.SZ,20160527,20123,2775.2,26418,3653.27,59309,8186.73,47867,6609.5,22353,3091.77,30710,4236.37,3209,445.43,0,0.0,13441,1864.63
002313.SZ,20160526,24237,3240.17,28236,3801.75,58981,7913.62,46118,6196.23,22706,3062.23,29354,3941.14,4091,562.26,6306,839.16,17741,2420.44
002313.SZ,20160525,16983,2306.86,21501,2924.01,45973,6248.32,36602,4975.92,23986,3269.5,29841,4060.32,2102,285.5,1100,149.93,4197,577.24
002313.SZ,20160524,30244,4048.48,18508,2482.34,45169,6053.99,37945,5088.61,23794,3187.63,33525,4490.53,518,69.61,9747,1298.21,-6505,-863.19
002313.SZ,20160523,32848,4495.44,24141,3311.77,49656,6800.29,43305,5934.18,24321,3339.51,36927,5059.42,3041,416.37,5492,746.24,-16538,-2250.08
002313.SZ,20160520,22842,3044.72,38924,5209.65,55535,7425.62,55106,7359.1,34034,4537.79,29136,3877.37,12855,1719.37,2100,281.39,39023,5247.56
002313.SZ,20160519,24911,3253.17,38987,5109.82,44752,5847.33,50697,6640.88,47968,6272.83,36538,4759.63,31687,4157.86,23096,3020.86,29257,3840.01
002313.SZ,20160518,46565,6033.8,26952,3504.1,53604,6947.03,48935,6352.5,45466,5907.71,60913,7873.15,7531,985.37,16366,2144.15,-22351,-2882.05
002313.SZ,20160517,50844,6881.88,38611,5240.96,63643,8610.21,69503,9397.81,69577,9403.91,62533,8446.99,15926,2167.83,29343,3978.07,32859,4507.47
002313.SZ,20160516,25129,3332.59,28523,3785.13,44729,5930.03,47938,6357.22,52376,6953.77,39580,5261.79,18122,2418.9,24315,3231.16,33325,4440.49
002313.SZ,20160513,31005,4058.81,19020,2493.88,42307,5541.92,36672,4809.61,23056,3030.22,37632,4930.32,1819,236.14,4863,633.3,-16767,-2193.01
002313.SZ,20160512,36475,4733.83,25768,3361.96,52578,6833.27,38817,5047.47,47447,6179.53,36267,4702.62,0,0.0,35648,4634.58,402,65.99
002313.SZ,20160511,36511,4985.47,19276,2637.01,56110,7661.98,40058,5478.02,38168,5206.46,63755,8684.43,4848,658.71,12548,1713.15,-21532,-2923.89
002313.SZ,20160510,26376,3660.94,20738,2882.75,39306,5457.7,43609,6062.54,27704,3852.12,30055,4173.56,5430,756.31,4414,608.21,-6139,-837.57
002313.SZ,20160509,44521,6286.63,25859,3665.27,57575,8134.97,53631,7588.55,39012,5502.45,65405,9230.18,23550,3362.06,19763,2802.11,-37602,-5341.31
002313.SZ,20160506,59882,9334.16,33346,5216.97,80749,12623.89,66314,10355.21,53304,8337.45,87004,13615.14,12791,1987.06,20062,3095.23,-46223,-7126.22
002313.SZ,20160505,38070,6135.08,21841,3525.69,56277,9075.26,47719,7699.7,46778,7539.48,49017,7898.28,6776,1095.79,29323,4721.94,-10168,-1615.24
002313.SZ,20160504,45763,7292.8,58287,9332.74,75315,12019.3,83154,13294.48,89335,14313.96,86844,13894.35,34682,5568.73,16809,2673.21,13912,2285.28
002313.SZ,20160503,18779,2895.62,36080,5570.78,39076,6027.07,48634,7505.42,54417,8394.26,31425,4842.95,8356,1295.81,4489,693.61,28033,4341.61
002313.SZ,20160429,24863,3737.01,16813,2531.6,41519,6245.47,35539,5348.37,23162,3486.16,31249,4695.68,6261,940.12,12205,1833.1,-9521,-1421.81
002313.SZ,20160428,35435,5280.6,30040,4498.41,52620,7852.49,49025,7325.35,30379,4537.88,36736,5469.09,8245,1242.17,10877,1620.29,-9916,-1425.66
002313.SZ,20160427,44936,6891.85,24733,3807.94,58270,8955.11,48710,7489.75,42452,6535.85,59564,9143.82,12015,1839.37,24667,3780.67,-25878,-3927.6
002313.SZ,20160426,33529,5145.5,36665,5642.45,54553,8375.48,58718,9022.18,46733,7187.71,40886,6276.51,17242,2651.18,15788,2418.74,10981,1716.6
002313.SZ,20160425,35965,5396.77,30450,4589.78,57935,8709.68,49249,7411.33,34059,5133.46,51645,7743.66,20535,3092.05,17150,2587.19,-10425,-1498.12
002313.SZ,20160422,36844,5562.82,39211,5941.41,56276,8501.39,59142,8950.43,57647,8722.6,50757,7668.48,35744,5444.46,37401,5670.95,-21932,-3327.5
002313.SZ,20160421,46695,7094.73,30470,4650.25,55229,8402.12,60753,9249.11,48911,7447.82,52998,8055.92,26524,4023.02,33137,5012.41,-62674,-9486.58
002313.SZ,20160420,103280,16782.14,46276,7488.18,127344,20684.67,112081,18229.35,85717,13892.41,128021,20887.1,19399,3135.64,49361,7890.24,-60353,-10117.12
002313.SZ,20160419,44437,7678.05,42454,7344.67,72968,12613.15,84378,14592.4,77933,13467.14,63217,10922.35,22976,3963.23,28265,4862.16,-13189,-2223.08
