ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002881.SZ,20171212,10573,3160.74,10811,3237.79,9510,2850.86,10607,3175.64,5843,1752.9,4508,1351.08,0,0.0,0,0.0,-3653,-1083.47
002881.SZ,20171211,13022,3849.16,11817,3509.59,13269,3933.93,12017,3562.12,5205,1547.92,8017,2369.49,775,233.83,419,123.67,-1809,-517.81
002881.SZ,20171208,22784,6829.2,18526,5556.49,22225,6669.98,25387,7610.44,12927,3896.4,14084,4234.14,2299,691.54,2237,686.04,-5231,-1551.69
002881.SZ,20171207,13658,3813.08,17067,4802.37,16390,4578.9,18816,5254.32,11199,3153.32,8084,2295.13,4303,1261.67,1582,455.15,2720,739.22
002881.SZ,20171206,7396,1959.03,7524,1997.5,7035,1867.53,7206,1911.87,2569,683.29,1863,493.93,0,0.0,407,106.55,2619,696.2
002881.SZ,20171205,6905,1824.34,6867,1823.47,9208,2439.83,7127,1886.54,2783,739.82,4527,1196.06,0,0.0,376,97.92,-1723,-451.66
002881.SZ,20171204,6073,1633.07,4377,1179.97,5580,1503.09,5936,1597.12,1791,483.45,3098,833.65,511,137.46,544,146.34,-4311,-1169.21
002881.SZ,20171201,7164,1988.4,8573,2382.35,7333,2034.42,6864,1903.2,3879,1077.28,2939,814.54,0,0.0,0,0.0,2493,693.02
002881.SZ,20171130,6969,1910.23,5945,1632.61,6319,1731.76,7229,1980.46,1888,519.28,2402,658.79,400,110.59,0,0.0,205,57.4
002881.SZ,20171129,12363,3365.09,9406,2565.96,11280,3061.81,11188,3048.34,5369,1456.83,8359,2255.19,900,246.05,959,260.3,287,60.78
002881.SZ,20171128,6318,1793.14,7007,1993.35,5841,1661.05,6098,1732.71,3404,970.08,2458,698.21,0,0.0,0,0.0,1175,337.99
002881.SZ,20171127,14612,4222.35,7663,2219.97,9746,2817.95,12036,3483.39,4880,1403.2,8285,2388.24,140,40.79,1394,392.69,-7361,-2130.63
002881.SZ,20171124,9079,2848.67,9424,2964.62,10088,3172.03,9385,2948.9,4262,1342.09,4726,1482.6,106,33.33,0,0.0,2476,788.23
002881.SZ,20171123,8404,2613.41,9361,2922.19,8114,2529.94,8774,2730.75,4114,1283.65,2882,893.68,385,119.62,0,0.0,-2827,-870.43
002881.SZ,20171122,10730,3355.88,7507,2355.21,7923,2479.37,10282,3218.17,3071,966.36,4743,1482.61,808,254.38,0,0.0,-2164,-671.8
002881.SZ,20171121,11833,3785.89,10256,3288.75,11843,3793.48,12540,4017.47,3661,1175.73,3873,1237.34,420,131.93,1087,343.47,135,49.77
002881.SZ,20171120,8521,2644.77,8504,2644.73,8409,2615.99,9118,2833.83,3383,1052.47,3076,955.57,416,130.92,32,10.0,260,85.62
002881.SZ,20171117,18501,5884.29,12555,3992.52,14586,4639.67,18535,5878.21,9807,3094.3,11368,3609.05,682,219.77,1118,358.25,-7874,-2516.16
002881.SZ,20171116,25308,8706.12,13674,4718.62,21051,7260.51,20463,7052.49,6732,2310.65,15262,5246.31,703,237.39,4396,1497.24,-10842,-3731.99
002881.SZ,20171115,17658,6421.23,20338,7414.83,22499,8193.98,23459,8543.67,14545,5312.34,11885,4326.78,1466,536.36,487,178.64,9679,3548.63
002881.SZ,20171114,19256,6939.46,12011,4333.27,14586,5258.62,16779,6051.24,6056,2180.39,10401,3743.26,0,0.0,707,250.7,-8811,-3175.79
002881.SZ,20171113,19443,7112.22,16574,6076.18,19869,7280.6,20685,7579.86,9907,3634.85,11343,4146.91,51,18.8,668,243.52,-4496,-1632.72
002881.SZ,20171110,21976,8067.27,25450,9340.74,27330,10039.78,26232,9642.72,15856,5835.25,14499,5319.89,3389,1234.45,2369,873.41,7832,2890.73
002881.SZ,20171109,15152,5361.55,13093,4646.33,13572,4811.78,13693,4850.65,5279,1875.82,7517,2657.17,300,104.98,0,0.0,-1994,-692.45
002881.SZ,20171108,27019,9664.62,23430,8385.11,28725,10279.09,28866,10326.04,14043,5025.5,14395,5149.97,2633,944.38,5730,2052.46,3923,1413.46
002881.SZ,20171107,15275,5182.77,15314,5214.86,18171,6184.21,18240,6195.74,6599,2243.13,8606,2923.05,2116,723.54,0,0.0,527,222.0
002881.SZ,20171106,13945,4635.23,18390,6128.67,18895,6296.88,18023,5998.56,9861,3285.6,7983,2658.17,2784,934.36,1089,366.68,7009,2346.53
002881.SZ,20171103,13431,4295.43,9425,3015.8,10353,3313.95,11389,3647.03,4977,1595.53,7226,2309.66,0,0.0,721,232.41,-3148,-1001.6
002881.SZ,20171102,10983,3577.01,7560,2465.46,9701,3162.81,10603,3454.85,3582,1167.47,5064,1649.54,0,0.0,1039,337.44,-271,-81.29
002881.SZ,20171101,9955,3293.92,10996,3643.65,11364,3762.52,11951,3956.69,4750,1575.95,3652,1207.59,531,175.55,0,0.0,-801,-259.93
002881.SZ,20171031,9106,2936.77,8263,2669.48,7779,2512.64,9135,2949.96,3967,1283.17,3453,1113.14,0,0.0,0,0.0,347,117.49
002881.SZ,20171030,19802,6459.78,12062,3941.15,16260,5305.03,19380,6324.08,5393,1750.31,9394,3054.01,246,79.36,864,275.24,-8292,-2693.58
002881.SZ,20171027,14981,5274.32,9682,3413.19,13929,4905.3,12844,4523.41,5043,1774.49,7967,2803.04,0,0.0,3459,1214.47,-4262,-1496.35
002881.SZ,20171026,15349,5409.51,19185,6769.88,19811,6986.26,16800,5925.66,9588,3386.39,8677,3062.87,2257,791.82,2342,815.58,7157,2519.7
002881.SZ,20171025,9964,3394.29,9647,3294.64,9744,3327.09,10052,3429.23,4728,1617.52,4081,1392.64,0,0.0,657,222.39,323,116.74
002881.SZ,20171024,15851,5409.31,10131,3469.37,12396,4238.23,13268,4539.91,4596,1585.23,8816,3015.88,1238,427.0,1867,634.59,-5141,-1766.01
002881.SZ,20171023,9898,3428.76,11138,3863.6,10457,3622.03,10343,3583.45,5551,1930.35,5826,2017.2,1500,517.25,99,34.14,2574,905.8
002881.SZ,20171020,13473,4530.7,8848,2978.83,12878,4330.28,13842,4654.0,5411,1818.48,8604,2891.29,0,0.0,468,155.35,-2695,-895.78
002881.SZ,20171019,16407,5610.31,12592,4311.38,17909,6130.9,18804,6431.4,7964,2723.81,10464,3574.61,1525,515.55,1946,663.18,-5359,-1833.11
002881.SZ,20171018,21019,7582.73,17289,6271.05,19509,7061.16,20986,7591.18,9679,3513.97,11528,4141.08,2541,904.85,2945,1059.39,-4947,-1739.72
002881.SZ,20171017,11589,4145.14,11864,4247.99,12904,4619.27,11920,4264.89,4468,1601.04,4963,1775.91,280,100.24,494,176.9,2074,748.05
002881.SZ,20171016,20647,7361.06,13926,4971.77,16748,5975.55,19186,6842.2,7597,2709.5,11883,4230.32,1021,360.64,1018,362.46,-7153,-2538.64
002881.SZ,20171013,23755,8668.55,17172,6280.34,22699,8295.92,22699,8291.37,10066,3676.19,13882,5067.28,1522,550.96,4289,1552.63,-6260,-2286.45
002881.SZ,20171012,26973,10114.53,25567,9607.32,29435,11052.46,27655,10371.46,17937,6749.62,17104,6417.08,1374,512.76,5393,2033.52,-1795,-650.7
002881.SZ,20171011,50837,19546.14,20839,8097.22,42625,16447.36,31833,12345.41,20443,7890.49,28060,10880.3,5037,1916.32,38210,14477.37,-7857,-3203.3
002881.SZ,20171010,30028,11988.64,36859,14824.06,41930,16819.22,57065,23070.1,33758,13554.25,42846,17362.33,46610,19257.14,15556,6362.77,-5141,-2204.41
002881.SZ,20171009,29414,11109.84,30989,11721.22,38507,14532.51,39342,14884.85,26454,10003.22,25607,9672.48,4690,1816.21,3127,1183.23,6690,2581.07
002881.SZ,20170929,32301,11793.75,33656,12331.06,36506,13351.53,38835,14201.41,24393,8929.93,18096,6606.52,4460,1635.34,7073,2571.57,3516,1355.34
002881.SZ,20170928,42844,15561.82,31709,11587.22,40571,14778.32,38725,14107.89,20547,7505.93,29806,10833.2,2635,954.83,6357,2272.58,-15011,-5377.78
002881.SZ,20170927,43154,15351.2,38675,13878.32,53830,19165.47,47574,16941.73,30721,10976.46,36536,12985.78,4075,1443.69,8995,3130.99,10477,3721.12
002881.SZ,20170926,25719,9159.28,11413,4078.61,24271,8668.54,18355,6563.77,15212,5452.12,23426,8370.89,8775,3116.31,20783,7382.98,13537,4750.69
002881.SZ,20170925,45490,17550.23,39748,15418.04,52006,20094.15,54607,21159.17,43626,16896.73,51334,19889.42,44878,17558.41,40309,15632.89,-37957,-14839.62
002881.SZ,20170922,12313,4122.06,24205,8294.28,17966,6045.77,30864,10606.19,17195,5851.34,18556,6417.44,32327,11442.92,6177,2144.19,-13013,-4835.47
002881.SZ,20170921,25154,8145.33,27250,8849.4,31239,10130.75,29997,9713.29,20153,6543.77,19581,6350.42,2251,733.43,1969,640.17,2710,910.55
002881.SZ,20170920,15552,4872.79,15615,4903.93,20143,6316.53,17447,5471.28,12489,3924.52,12258,3842.54,1136,357.98,4000,1254.07,5639,1789.19
002881.SZ,20170919,18006,5606.37,16989,5308.88,21697,6770.26,17094,5340.77,11839,3697.5,9835,3066.17,735,230.38,8359,2588.71,6172,1931.75
002881.SZ,20170918,12182,3630.07,11071,3318.7,12719,3802.61,14044,4195.46,6420,1921.54,8510,2535.92,3193,959.5,889,263.64,-4887,-1448.33
002881.SZ,20170915,12049,3739.11,11279,3508.81,12858,3994.07,14792,4593.9,6379,1983.86,7138,2211.53,4031,1248.46,2108,651.25,-2119,-639.84
002881.SZ,20170914,13136,4096.25,12121,3788.72,14104,4405.99,13730,4283.1,6512,2037.3,7806,2436.83,2230,695.94,2324,726.82,-4860,-1505.58
002881.SZ,20170913,14025,4332.17,15582,4828.05,16422,5083.52,15448,4777.42,8854,2742.48,7369,2277.45,487,152.28,1389,427.53,-88,-11.22
002881.SZ,20170912,35167,11025.36,20479,6417.46,29983,9393.3,31255,9789.87,14931,4674.05,21148,6624.73,1728,533.27,8928,2793.92,-15563,-4872.38
002881.SZ,20170911,25437,8364.33,25852,8514.36,32467,10691.18,29232,9612.61,17426,5745.75,17771,5861.39,1723,571.46,4198,1384.36,-1101,-339.07
002881.SZ,20170908,51053,16790.2,21734,7199.69,42956,14166.25,37625,12463.61,27050,8923.6,44233,14605.79,5984,1996.65,23452,7607.62,-18642,-6144.32
002881.SZ,20170907,29095,9796.61,45288,15472.5,42749,14397.77,51997,17705.73,37146,12631.13,40177,13683.4,41855,14738.54,13384,4702.41,-17260,-6135.99
002881.SZ,20170906,26102,8327.95,25160,8038.57,31950,10198.62,32990,10523.35,23484,7514.45,20634,6600.01,3554,1139.38,6306,2018.46,5301,1715.25
002881.SZ,20170905,32362,10115.09,23862,7484.53,40400,12651.91,33677,10549.14,21964,6876.03,33356,10433.62,5959,1877.4,9790,3053.13,-2830,-817.37
002881.SZ,20170904,40306,13248.07,22582,7479.86,43746,14461.27,36412,12060.63,37809,12539.08,43661,14440.62,9133,3035.91,28340,9303.22,-12738,-4206.26
002881.SZ,20170901,26029,8923.54,35872,12353.61,32367,11118.75,42283,14552.66,32297,11117.93,35219,12125.85,67046,23307.94,44364,15436.05,-48888,-17042.1
002881.SZ,20170831,700,221.9,11484,3640.28,1630,516.71,10462,3316.34,5376,1704.19,10216,3238.38,28289,8967.59,3834,1215.38,-18727,-5936.43
002881.SZ,20170830,23056,6537.98,24101,6861.08,22301,6346.86,27047,7684.52,17551,4997.18,15582,4427.22,4698,1339.35,877,248.54,-4984,-1385.87
002881.SZ,20170829,42357,12591.68,34151,10193.0,41196,12287.93,43203,12849.41,24252,7262.35,30130,9001.77,3485,1045.57,3806,1143.34,-2649,-717.6
002881.SZ,20170828,36159,10731.83,32808,9757.66,45031,13369.77,35676,10599.25,23668,7037.61,29302,8687.23,2855,845.96,9927,2941.05,-11993,-3524.13
002881.SZ,20170825,26082,7108.13,39502,10815.4,30877,8432.12,37107,10164.59,24715,6780.29,16411,4498.81,12610,3509.55,1263,351.3,22559,6222.24
002881.SZ,20170824,35846,9557.03,26349,7068.56,33235,8906.02,33169,8866.96,16451,4413.34,22492,6006.87,351,92.45,3873,1026.44,-9949,-2599.6
002881.SZ,20170823,30060,7821.46,31029,8114.07,32490,8471.79,32416,8428.24,18300,4791.59,13451,3515.37,4686,1240.58,8640,2267.74,8135,2177.13
002881.SZ,20170822,17199,4337.42,13336,3369.29,19155,4838.76,18362,4638.55,8430,2139.02,12506,3160.65,2100,531.52,2680,678.23,-8952,-2250.5
002881.SZ,20170821,17266,4293.86,22165,5496.86,25267,6269.6,20646,5119.76,14245,3533.13,12500,3096.94,3708,917.58,5175,1300.61,12498,3095.82
002881.SZ,20170818,8178,1934.86,5865,1388.85,7706,1822.84,8654,2047.36,3647,862.35,5320,1258.07,1292,307.98,983,233.76,-6506,-1539.41
002881.SZ,20170817,12042,2857.16,10820,2577.9,15248,3627.62,14748,3506.85,6709,1598.96,8728,2071.1,1141,273.45,844,201.33,-737,-160.48
002881.SZ,20170816,11728,2770.57,14269,3371.98,17159,4057.25,14274,3373.12,8073,1914.45,8278,1964.33,0,0.0,138,32.84,4156,983.8
002881.SZ,20170815,8672,1977.79,9588,2188.65,11611,2650.03,10022,2287.29,4010,917.68,4170,952.48,0,0.0,513,117.09,2093,479.73
002881.SZ,20170814,4096,915.24,5064,1131.81,6586,1471.49,6313,1410.49,4426,989.43,3202,715.81,513,114.45,1043,232.49,1998,448.08
002881.SZ,20170811,5148,1133.8,5574,1228.63,5414,1193.11,7572,1668.16,3449,761.02,1212,267.36,347,76.22,0,0.0,-575,-124.16
002881.SZ,20170810,9714,2165.7,6428,1433.37,10108,2250.6,9153,2040.97,4636,1028.85,6396,1423.86,1133,251.6,3615,798.55,-2821,-629.82
002881.SZ,20170809,5742,1315.58,3981,912.92,5345,1225.31,6204,1421.85,3153,721.42,3602,823.72,0,0.0,453,103.81,-698,-158.41
002881.SZ,20170808,5799,1341.46,4682,1083.44,6212,1437.16,5700,1318.23,2311,533.88,3939,910.82,0,0.0,0,0.0,-2002,-462.68
002881.SZ,20170807,3586,838.66,4694,1099.09,4940,1155.48,4417,1033.59,2433,570.71,1343,313.68,5,1.17,510,119.66,-757,-177.04
002881.SZ,20170804,7679,1804.05,5908,1388.81,6294,1479.68,7732,1817.67,2848,668.39,2991,701.2,0,0.0,191,44.45,-4843,-1135.59
002881.SZ,20170803,7821,1865.26,6780,1620.51,7429,1774.38,8487,2025.73,3972,946.51,3241,772.48,117,28.19,830,195.63,1179,280.83
002881.SZ,20170802,11363,2748.53,8323,2015.28,9426,2279.54,9653,2333.76,3486,843.61,5102,1234.62,0,0.0,1197,288.02,-9402,-2272.3
002881.SZ,20170801,12230,3013.99,7385,1823.66,8726,2152.26,9844,2426.02,3245,801.11,5167,1273.28,565,138.99,2370,583.39,-2634,-647.44
002881.SZ,20170731,7913,1987.01,5465,1374.4,8125,2042.18,7756,1950.33,4437,1117.8,6146,1545.27,84,21.17,1192,298.17,-4769,-1192.04
002881.SZ,20170728,7813,1990.29,5109,1301.05,8042,2048.93,7216,1838.3,3480,886.21,6619,1686.33,110,28.01,500,127.76,-4769,-1210.25
002881.SZ,20170727,9255,2337.25,12888,3264.6,12493,3161.14,9824,2482.79,7784,1982.27,7743,1967.34,2923,744.9,2000,510.82,-60,-6.01
002881.SZ,20170726,9282,2330.13,6726,1690.16,7980,2002.94,9200,2312.15,4853,1220.86,5808,1457.96,712,180.26,1093,273.92,-6190,-1549.38
002881.SZ,20170725,7474,1906.83,5005,1278.33,6155,1569.58,6515,1661.64,1561,399.35,3671,935.79,0,0.0,0,0.0,-2809,-714.13
002881.SZ,20170724,9663,2447.81,10601,2698.95,11101,2823.5,12413,3147.5,7078,1805.4,5958,1516.86,1531,386.97,401,100.37,270,89.59
002881.SZ,20170721,11808,3009.35,10244,2618.56,10394,2653.46,12877,3278.38,4330,1102.38,4263,1088.27,852,220.03,0,0.0,-837,-205.46
002881.SZ,20170720,12624,3310.13,12134,3189.45,12563,3297.27,13179,3460.61,5693,1496.17,6306,1653.51,1280,339.3,540,139.29,-4559,-1188.96
002881.SZ,20170719,14229,3722.13,12717,3331.95,12273,3216.91,12401,3242.23,7039,1843.81,7416,1945.98,35,9.23,1041,271.92,-422,-96.28
002881.SZ,20170718,12944,3297.9,13168,3358.93,12118,3086.48,11601,2956.28,5669,1445.07,6239,1592.52,1677,432.77,1400,354.49,-2689,-687.21
002881.SZ,20170717,18523,4993.17,15300,4133.35,13641,3680.77,17169,4646.24,7050,1884.05,9407,2525.07,4242,1174.76,1579,428.08,-11222,-3031.79
002881.SZ,20170714,17872,5137.81,16221,4667.85,12831,3694.67,17111,4910.28,6696,1913.21,6728,1933.66,3021,870.47,360,104.38,-3066,-875.24
002881.SZ,20170713,26822,7951.77,17686,5241.19,19104,5660.03,21588,6400.16,6974,2067.69,11651,3457.44,560,164.8,2535,745.49,-15171,-4494.82
002881.SZ,20170712,29531,8882.21,29591,8933.95,27782,8382.24,24335,7324.69,14368,4358.75,14970,4520.62,173,52.93,2957,896.88,-457,-86.2
002881.SZ,20170711,32949,10021.23,35920,10925.16,24633,7498.48,22513,6851.68,12109,3676.5,11646,3537.26,2087,633.5,1698,515.61,-12499,-3791.0
002881.SZ,20170710,38230,12434.81,31987,10407.96,26369,8577.43,21460,6997.54,12079,3941.55,16445,5354.64,5385,1745.11,12171,3938.76,-15262,-4957.61
002881.SZ,20170707,58868,20873.59,166687,59082.21,56640,20075.24,125,44.3,37356,13239.7,1358,483.76,21663,7682.77,6356,2261.03,4288,1492.04
002881.SZ,20170706,0,0.0,3251,1088.52,0,0.0,0,0.0,0,0.0,0,0.0,3251,1088.52,0,0.0,-3251,-1088.52
002881.SZ,20170705,0,0.0,2276,692.86,0,0.0,0,0.0,0,0.0,0,0.0,2276,692.86,0,0.0,-2276,-692.86
002881.SZ,20170704,0,0.0,847,234.36,0,0.0,0,0.0,0,0.0,0,0.0,847,234.36,0,0.0,-847,-234.36
002881.SZ,20170703,0,0.0,628,157.91,0,0.0,0,0.0,0,0.0,0,0.0,628,157.91,0,0.0,-628,-157.91
002881.SZ,20170630,0,0.0,330,75.53,0,0.0,0,0.0,330,75.53,0,0.0,0,0.0,0,0.0,-330,-75.53
002881.SZ,20170629,0,0.0,158,32.88,0,0.0,0,0.0,0,0.0,0,0.0,158,32.88,0,0.0,-158,-32.88
002881.SZ,20170628,0,0.0,129,24.42,0,0.0,0,0.0,0,0.0,0,0.0,129,24.42,0,0.0,-129,-24.42
002881.SZ,20170627,0,0.0,52,8.9,0,0.0,0,0.0,0,0.0,0,0.0,52,8.9,0,0.0,-52,-8.9
002881.SZ,20170626,0,0.0,37,5.71,0,0.0,0,0.0,37,5.71,0,0.0,0,0.0,0,0.0,-37,-5.71
002881.SZ,20170623,0,0.0,48,6.87,0,0.0,0,0.0,48,6.87,0,0.0,0,0.0,0,0.0,-48,-6.87
002881.SZ,20170622,5,0.59,132,16.96,0,0.0,0,0.0,0,0.0,0,0.0,127,16.37,0,0.0,-132,-16.96
002881.SZ,20181228,17577,3148.83,15125,2716.74,14597,2618.59,15436,2769.5,6062,1090.56,7675,1371.74,0,0.0,0,0.0,-1884,-328.51
002881.SZ,20181227,20865,3815.92,22449,4114.44,21588,3951.05,20227,3700.82,9045,1657.63,8695,1586.52,514,94.16,641,116.99,-2654,-478.84
002881.SZ,20181226,30089,5494.05,23476,4292.33,23194,4241.91,28287,5167.71,5575,1021.31,8136,1488.67,2000,364.0,958,172.55,-15046,-2743.94
002881.SZ,20181225,39388,7107.6,39961,7266.11,39043,7104.37,38339,6954.77,14203,2605.1,17818,3242.48,4313,800.72,829,154.44,13861,2577.76
002881.SZ,20181224,24514,4359.64,29849,5308.42,24559,4366.76,21804,3877.72,7184,1278.18,5802,1032.22,2199,391.79,1000,178.0,11379,2023.86
002881.SZ,20181221,9350,1588.78,9129,1553.58,6397,1089.48,7301,1241.56,1961,333.86,1279,216.98,0,0.0,0,0.0,-1865,-313.65
002881.SZ,20181220,9771,1649.93,11216,1899.93,8750,1482.38,8490,1436.7,3987,677.15,2313,390.78,0,0.0,490,82.06,2123,365.57
002881.SZ,20181219,10373,1756.9,10139,1720.55,7416,1259.21,8600,1458.68,1208,205.3,1342,226.93,1085,184.76,0,0.0,874,151.83
002881.SZ,20181218,8743,1463.75,6388,1071.29,4688,785.81,6251,1046.56,341,57.29,1132,189.0,0,0.0,0,0.0,-1517,-251.42
002881.SZ,20181217,7975,1332.42,7361,1234.55,4407,738.38,5147,860.68,2068,348.15,1931,321.82,0,0.0,11,1.91,-762,-126.37
002881.SZ,20181214,20337,3471.25,8959,1531.04,9549,1626.87,13228,2259.58,508,87.02,7354,1249.41,0,0.0,853,145.11,-11417,-1949.87
002881.SZ,20181213,11366,1994.86,14071,2473.33,13001,2284.58,11830,2079.17,4380,772.3,2845,499.24,0,0.0,0,0.0,2764,489.72
002881.SZ,20181212,18868,3295.12,14809,2588.82,10609,1851.49,12409,2167.13,3651,640.71,4758,829.88,0,0.0,1151,201.5,-7876,-1371.67
002881.SZ,20181211,16184,2850.46,20584,3636.58,18053,3190.7,15519,2740.15,5812,1030.8,3833,676.07,538,95.63,651,114.8,638,124.62
002881.SZ,20181210,17806,3111.08,18146,3179.43,14286,2502.19,15462,2705.8,2423,427.38,3320,582.94,2413,427.53,0,0.0,3737,660.01
002881.SZ,20181207,15455,2668.97,13381,2314.94,11545,1996.86,11827,2044.78,4023,696.83,4985,860.53,0,0.0,830,142.41,4478,777.15
002881.SZ,20181206,21166,3620.67,13026,2229.42,12509,2137.12,15395,2633.24,1899,323.34,5505,940.31,0,0.0,1648,278.17,-9143,-1561.07
002881.SZ,20181205,12537,2216.45,9571,1693.06,9607,1698.35,11627,2054.5,882,155.72,1827,322.95,0,0.0,0,0.0,-1719,-302.04
002881.SZ,20181204,14580,2611.72,12507,2242.27,12494,2240.64,12254,2196.6,2856,512.25,4912,879.71,0,0.0,257,46.03,-1312,-231.46
002881.SZ,20181203,20047,3610.61,20995,3785.1,18526,3337.86,18344,3304.09,5178,934.98,5238,943.36,826,149.09,0,0.0,704,131.81
002881.SZ,20181130,15506,2689.89,17758,3089.65,13663,2375.73,13977,2428.1,4918,859.78,2352,407.65,0,0.0,0,0.0,-36,-1.6
002881.SZ,20181129,28055,4970.84,17691,3139.72,15493,2746.12,20056,3555.27,3769,672.93,8474,1503.02,0,0.0,1096,191.88,-15314,-2710.74
002881.SZ,20181128,27684,4973.85,21686,3905.67,21519,3871.11,22933,4128.22,6302,1135.07,9737,1741.76,0,0.0,1149,204.37,-5624,-1005.2
002881.SZ,20181127,33733,6117.81,39647,7189.44,32070,5811.04,30464,5512.79,11778,2128.35,10213,1858.92,2743,503.96,0,0.0,7512,1364.9
002881.SZ,20181126,13705,2358.61,11025,1900.54,11235,1936.35,11280,1942.2,1432,247.51,4066,699.73,0,0.0,0,0.0,1691,295.9
002881.SZ,20181123,23689,4109.48,15001,2600.82,13342,2316.04,18462,3201.5,1117,193.44,5306,922.95,621,106.32,0,0.0,-9300,-1611.73
002881.SZ,20181122,13534,2433.46,11472,2064.13,9576,1722.69,12115,2178.52,2874,516.95,2396,430.45,0,0.0,0,0.0,-4301,-769.77
002881.SZ,20181121,19666,3493.35,14582,2597.38,13803,2457.73,15275,2717.02,2783,494.53,6395,1131.21,0,0.0,0,0.0,-1753,-302.91
002881.SZ,20181120,27012,4947.36,19248,3544.75,19651,3620.88,22069,4048.07,5212,958.81,10093,1847.8,0,0.0,464,86.43,-7694,-1389.29
002881.SZ,20181119,33516,6261.76,24886,4656.25,27200,5085.74,27953,5214.6,6175,1155.18,14102,2637.81,1577,296.4,1528,290.42,-13955,-2614.36
002881.SZ,20181116,34854,6641.47,26378,5036.1,30763,5868.87,36262,6921.61,12340,2364.49,15734,3001.87,5642,1085.8,5225,1001.05,-15622,-2969.81
002881.SZ,20181115,37796,7184.33,39303,7498.85,37109,7078.09,42509,8096.13,24524,4687.79,19689,3755.8,12861,2460.29,10789,2059.73,20375,3922.55
002881.SZ,20181114,39570,7564.01,30276,5783.17,39640,7590.68,42429,8134.42,15988,3071.21,17728,3398.45,12508,2405.56,17273,3315.41,611,141.25
002881.SZ,20181113,42447,8113.54,43603,8353.9,44216,8465.27,56664,10858.5,22404,4300.65,19459,3726.84,17413,3353.27,6754,1293.5,-13239,-2506.33
002881.SZ,20181112,35594,6832.25,51001,9803.19,40549,7789.39,39213,7547.71,31553,6092.3,22510,4329.47,10655,2050.41,5627,1084.0,-13844,-2643.1
002881.SZ,20181109,57824,11139.56,50506,9723.35,57618,11100.41,73762,14264.5,38407,7435.62,39173,7583.27,21652,4224.1,12059,2328.57,-15330,-2841.2
002881.SZ,20181108,38685,7086.29,63775,11947.3,63118,11612.57,72978,13633.58,40954,7722.15,35004,6557.04,48177,9304.71,19178,3587.8,-6920,-1282.56
002881.SZ,20181107,55992,10079.37,40019,7217.64,63043,11345.85,68449,12330.81,30349,5462.72,40531,7285.59,12083,2170.57,12469,2224.47,11288,2038.43
002881.SZ,20181106,17003,2815.01,41405,7133.05,28616,4861.19,50406,8659.78,37390,6498.25,21694,3765.14,32652,5765.19,2155,381.66,-14498,-2564.88
