ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
688080.SH,20210819,3534,2454.6,3005,2088.82,3630,2516.93,3642,2531.13,1473,1020.65,1923,1331.03,456,325.84,524,367.03,-627,-440.82
688080.SH,20210818,4334,3131.46,5165,3744.21,4768,3460.01,6013,4370.16,2514,1825.27,2313,1676.03,1882,1378.71,7,5.04,-801,-590.29
688080.SH,20210817,3436,2393.83,3017,2102.32,2798,1952.49,3220,2244.9,1089,761.48,1087,760.57,0,0.0,0,0.0,-1392,-967.22
688080.SH,20210816,4574,3276.95,5625,4050.64,4304,3093.13,4606,3311.95,2450,1773.31,1383,990.13,287,209.32,0,0.0,-21,-20.57
688080.SH,20210813,6537,4691.97,6078,4364.58,5599,4023.28,6904,4965.47,2645,1901.03,2057,1473.87,387,280.65,130,93.01,-981,-693.12
688080.SH,20210812,6507,4361.22,7652,5173.08,8799,5916.64,10131,6907.81,6600,4589.59,7349,5127.17,4275,3094.51,1050,753.91,3747,2515.24
688080.SH,20210811,3720,2321.08,3929,2450.95,3858,2400.66,3109,1939.77,1502,937.34,2125,1321.25,494,311.87,410,258.99,-312,-179.18
688080.SH,20210810,3184,1983.99,3798,2368.48,3647,2270.44,4003,2494.14,2427,1513.95,1457,905.77,0,0.0,0,0.0,-2608,-1614.1
688080.SH,20210809,5541,3477.12,4736,2976.41,4866,3056.16,5377,3377.61,3231,2029.97,3571,2237.32,377,235.15,331,207.06,-4006,-2512.16
688080.SH,20210806,6316,4094.0,6998,4557.03,8494,5518.97,8014,5198.85,6013,3913.5,4811,3121.58,236,156.97,1238,805.98,-1581,-979.64
688080.SH,20210805,7862,5063.36,8640,5560.62,11019,7074.57,11473,7370.44,7586,4878.04,7293,4677.45,2186,1398.38,1246,805.83,3018,1913.97
688080.SH,20210804,7264,4269.74,6996,4117.01,9644,5677.68,9903,5837.56,5167,3042.84,5612,3294.16,435,258.47,0,0.0,1421,790.59
688080.SH,20210803,5214,2922.49,4665,2619.8,6316,3540.55,5744,3226.73,1713,962.63,3239,1809.17,600,341.4,195,111.38,-1881,-1050.84
688080.SH,20210802,5617,3192.68,6108,3482.25,7112,4069.31,6454,3692.27,3906,2234.21,3730,2125.08,300,171.09,644,367.68,-2606,-1482.08
688080.SH,20210730,5241,3001.98,7130,4096.42,7513,4316.07,7057,4059.81,4312,2491.35,3229,1856.02,478,278.25,128,75.4,-837,-490.63
688080.SH,20210729,5732,3089.98,5334,2883.68,6140,3312.42,6844,3693.79,3630,1959.47,3493,1874.93,188,100.78,19,10.25,186,111.97
688080.SH,20210728,7099,3787.64,6430,3445.22,8025,4303.16,7822,4200.19,3532,1898.55,4578,2427.3,599,311.41,426,228.06,-1279,-682.89
688080.SH,20210727,5281,2747.29,6924,3623.09,7414,3875.05,8525,4454.31,3858,2029.88,3885,2037.64,2984,1569.8,202,106.99,277,126.19
688080.SH,20210726,2812,1352.97,3369,1622.28,3157,1525.6,2596,1254.91,972,470.24,1190,577.64,214,106.02,0,0.0,31,18.25
688080.SH,20210723,2203,1051.38,2826,1349.4,2268,1083.63,1869,892.65,418,199.58,194,92.55,0,0.0,0,0.0,-1654,-789.65
688080.SH,20210722,3776,1832.99,3214,1561.43,3278,1591.87,3391,1644.86,455,221.77,952,463.41,49,23.07,0,0.0,-655,-308.97
688080.SH,20210721,4110,1988.22,3933,1902.68,3671,1774.06,3425,1652.62,1484,718.56,1994,966.7,86,41.15,0,0.0,696,340.25
688080.SH,20210720,1084,494.53,1324,603.66,1088,496.29,1080,492.82,599,273.33,368,167.66,0,0.0,0,0.0,-617,-281.4
688080.SH,20210719,2636,1207.75,3027,1387.51,2718,1240.6,2365,1084.82,380,172.96,842,380.22,500,231.25,0,0.0,-321,-154.83
688080.SH,20210716,2695,1247.52,3494,1615.88,2822,1304.76,2506,1160.66,1043,477.96,564,255.52,4,1.83,0,0.0,-1508,-686.11
688080.SH,20210715,2575,1180.59,3266,1496.99,2150,983.8,1688,773.17,325,149.34,97,43.57,0,0.0,0,0.0,-1129,-516.73
688080.SH,20210714,2563,1230.34,2657,1274.74,2212,1062.1,1956,937.49,1179,565.24,1315,633.21,0,0.0,25,12.24,-1552,-743.04
688080.SH,20210713,3969,1969.18,3535,1759.95,3029,1512.71,3462,1723.96,1166,582.16,1168,580.14,0,0.0,0,0.0,-155,-74.77
688080.SH,20210712,7469,3623.47,6049,2943.02,5254,2563.42,5688,2779.21,2201,1095.72,3110,1519.87,736,366.21,813,406.72,2932,1415.03
688080.SH,20210709,2672,1203.85,2804,1264.55,2401,1080.09,2038,916.55,940,422.32,608,272.77,0,0.0,564,252.38,-1098,-498.06
688080.SH,20210708,2024,936.2,1866,863.67,1398,646.22,1835,848.92,636,295.54,357,165.36,0,0.0,0,0.0,153,69.73
688080.SH,20210707,1730,787.84,1648,751.08,2027,921.22,1189,540.83,659,299.35,753,342.02,0,0.0,825,374.48,204,92.31
688080.SH,20210706,2126,981.04,1720,793.45,1434,661.1,1276,588.24,475,218.7,1014,467.07,0,0.0,26,12.08,-713,-326.3
688080.SH,20210705,3352,1553.2,2267,1049.34,1771,817.96,1735,806.0,436,199.65,933,430.69,216,100.57,840,385.36,2612,1205.36
688080.SH,20210702,1072,485.47,963,436.67,750,339.19,913,413.37,448,203.15,394,177.77,0,0.0,0,0.0,-784,-355.45
688080.SH,20210701,1511,700.58,1860,862.31,1278,591.52,1375,638.02,714,334.0,268,125.77,0,0.0,0,0.0,-1036,-479.53
688080.SH,20210630,1601,764.51,2442,1165.86,2354,1122.94,1732,826.59,779,372.0,561,267.0,0,0.0,0,0.0,-934,-445.68
688080.SH,20210629,3029,1437.45,2624,1245.8,3327,1577.78,2997,1422.33,732,351.8,850,405.38,0,0.0,616,293.53,1190,568.95
688080.SH,20210628,2255,1045.63,2265,1051.99,1841,853.15,2179,1010.64,597,278.58,255,117.45,6,2.73,0,0.0,32,15.35
688080.SH,20210625,3038,1375.8,3338,1510.99,3129,1417.71,2502,1132.89,657,296.81,985,446.45,0,0.0,0,0.0,-1082,-486.62
688080.SH,20210624,3789,1788.38,4489,2114.15,5153,2433.99,4967,2343.55,2382,1121.02,2819,1328.61,1491,696.18,539,253.25,-3442,-1627.46
688080.SH,20210623,2574,1277.53,2872,1426.09,3213,1593.57,3492,1733.97,1226,610.02,1275,631.77,1076,533.98,451,223.28,-1921,-952.01
688080.SH,20210622,5222,2543.91,5400,2636.2,7082,3464.7,6762,3305.03,2705,1328.27,2927,1436.43,82,40.78,0,0.0,2512,1233.07
688080.SH,20210621,1900,890.29,2049,960.64,2422,1135.16,2369,1111.1,1014,474.04,838,391.95,220,103.4,300,139.2,-300,-140.5
688080.SH,20210618,2757,1286.18,3219,1499.87,4192,1954.06,3668,1711.15,1356,630.36,1325,616.34,0,0.0,93,43.25,-1345,-624.32
688080.SH,20210617,3590,1669.42,4018,1866.53,4842,2260.38,4723,2204.91,1397,651.58,1014,476.57,8,3.99,82,37.36,1017,480.72
688080.SH,20210616,3027,1374.63,2811,1278.7,2723,1239.36,3333,1517.54,890,406.79,727,330.37,231,105.82,0,0.0,-7,-2.28
688080.SH,20210615,2045,911.78,2169,967.33,1952,871.33,1744,778.08,299,133.53,382,171.23,0,0.0,0,0.0,23,11.61
688080.SH,20210611,2063,934.94,2700,1225.15,2231,1012.98,1916,872.15,739,339.37,417,189.98,0,0.0,0,0.0,-768,-350.0
688080.SH,20210610,3437,1515.09,2372,1047.57,2463,1086.46,3046,1347.51,761,336.97,1243,543.44,0,0.0,0,0.0,1187,520.29
688080.SH,20210609,2248,975.78,1619,703.75,1507,654.82,1691,733.9,260,112.61,705,305.57,0,0.0,0,0.0,-188,-79.31
688080.SH,20210608,1932,842.25,1564,682.13,1586,691.18,1816,790.93,276,120.0,414,180.37,0,0.0,0,0.0,-697,-303.08
688080.SH,20210607,2671,1164.78,2144,935.67,2248,980.56,2198,958.51,376,163.37,392,170.92,0,0.0,560,243.6,590,258.26
688080.SH,20210604,3129,1377.95,2633,1161.42,2497,1099.2,2734,1202.92,215,94.67,474,207.48,0,0.0,0,0.0,-72,-30.91
688080.SH,20210603,4350,1978.74,4515,2056.14,4361,1990.07,4251,1949.32,1165,537.25,1969,897.74,865,399.86,6,2.72,-883,-395.82
688080.SH,20210602,5616,2563.58,5662,2596.19,5737,2616.44,7118,3260.8,3544,1641.24,2127,968.49,283,132.99,275,128.77,-591,-293.27
688080.SH,20210601,3075,1336.35,3258,1416.28,3984,1733.93,3814,1659.62,1468,638.74,1511,657.62,56,24.48,0,0.0,-579,-248.71
688080.SH,20210531,3238,1352.32,2662,1113.29,2394,1003.22,2570,1074.57,550,230.61,949,398.29,0,0.0,0,0.0,1432,597.05
688080.SH,20210528,2080,843.74,1085,440.63,2208,896.83,2705,1097.57,525,212.43,1023,414.8,0,0.0,0,0.0,-1264,-516.03
688080.SH,20210527,1933,800.13,1242,514.82,2625,1087.53,2684,1112.67,565,233.71,1197,493.89,0,0.0,0,0.0,759,316.38
688080.SH,20210526,2111,872.36,1910,793.89,3132,1299.52,3468,1439.3,2001,833.98,1865,772.68,0,0.0,0,0.0,-1088,-453.7
688080.SH,20210525,2762,1101.55,2917,1168.29,4013,1610.27,3423,1373.4,1214,492.25,1649,662.38,0,0.0,0,0.0,1535,616.29
688080.SH,20210524,3385,1320.46,3646,1420.88,3255,1269.66,3082,1203.22,921,358.27,833,324.28,280,108.5,280,108.5,277,109.43
688080.SH,20210521,1011,376.11,1082,402.94,768,285.76,872,324.12,374,138.77,198,73.58,600,222.12,600,222.12,-808,-298.37
688080.SH,20210520,848,311.61,701,258.17,628,230.82,647,237.91,286,105.73,414,152.06,1300,477.28,1300,477.29,-1190,-436.89
688080.SH,20210519,1578,584.37,1664,615.48,1406,519.63,1469,543.61,485,180.08,336,124.99,0,0.0,0,0.0,-595,-220.88
688080.SH,20210518,957,359.19,967,363.36,520,195.54,532,199.82,241,90.98,220,82.54,0,0.0,0,0.0,339,127.63
688080.SH,20210517,1428,537.29,1048,394.56,975,366.66,1119,420.8,421,158.19,657,246.79,0,0.0,0,0.0,-601,-226.09
688080.SH,20210514,1316,493.67,1330,499.76,693,260.75,784,294.46,258,96.91,152,57.11,0,0.0,0,0.0,-296,-110.27
688080.SH,20210513,1187,446.05,853,320.83,795,298.0,1025,384.91,304,114.9,408,153.21,0,0.0,0,0.0,-154,-57.82
688080.SH,20210512,1203,445.66,1475,548.32,995,369.93,693,256.59,100,36.79,130,47.46,0,0.0,0,0.0,384,142.21
688080.SH,20210511,1714,622.02,1256,455.59,1032,373.69,1277,463.45,77,27.63,290,104.3,0,0.0,0,0.0,324,120.67
688080.SH,20210510,1825,662.34,1694,615.13,1762,640.47,1559,566.47,374,135.92,408,147.62,0,0.0,300,109.51,189,71.55
688080.SH,20210507,845,317.05,1118,419.71,658,247.05,445,166.81,60,22.42,0,0.0,0,0.0,0,0.0,-308,-115.13
688080.SH,20210506,1832,694.13,1599,606.46,840,317.63,917,347.73,266,100.95,422,158.53,0,0.0,0,0.0,140,51.53
688080.SH,20210430,1975,734.2,1975,734.96,1284,477.27,1061,393.58,194,71.51,721,268.18,304,113.74,0,0.0,-1429,-531.28
688080.SH,20210429,1426,551.22,1210,468.92,1079,417.55,1132,436.36,299,115.71,461,179.21,0,0.0,0,0.0,-614,-237.05
688080.SH,20210428,1185,462.65,1010,394.36,833,324.75,988,385.2,80,31.36,100,39.2,0,0.0,0,0.0,98,38.87
688080.SH,20210427,1813,713.04,1555,612.79,1329,522.2,1253,494.17,472,186.21,806,314.5,0,0.0,0,0.0,-1350,-532.54
688080.SH,20210426,975,396.36,814,330.83,1234,500.33,1006,408.57,224,90.81,613,248.11,0,0.0,0,0.0,164,67.28
688080.SH,20210423,1209,489.33,1064,430.83,1170,473.59,1040,420.95,95,38.23,370,149.36,0,0.0,0,0.0,-302,-121.23
688080.SH,20210422,1084,445.65,862,354.34,1518,622.85,1450,596.18,727,298.2,1016,416.2,0,0.0,0,0.0,-671,-274.04
688080.SH,20210421,1779,741.42,2073,866.95,2144,895.87,2699,1125.54,1498,623.72,1422,592.92,772,324.4,0,0.0,-1508,-628.07
688080.SH,20210420,1716,711.64,1864,775.93,3520,1460.88,2607,1084.34,1676,696.33,1640,678.98,0,0.0,800,329.6,-122,-49.43
688080.SH,20210419,2176,883.2,1263,515.15,1623,661.32,2353,958.27,1349,549.61,1532,620.71,0,0.0,0,0.0,-1216,-492.41
688080.SH,20210416,2174,878.54,2617,1059.89,2679,1081.37,3352,1358.57,1339,543.55,998,400.01,776,315.01,0,0.0,-448,-183.78
688080.SH,20210415,1615,617.87,2042,783.85,1224,470.57,1096,419.32,235,89.8,326,125.43,388,150.36,0,0.0,-243,-95.08
688080.SH,20210414,1097,405.13,948,350.27,352,130.16,619,229.1,118,44.08,0,0.0,0,0.0,0,0.0,-8,-1.92
688080.SH,20210413,1372,513.57,1518,568.21,712,266.32,507,189.74,56,21.07,115,43.02,0,0.0,0,0.0,-512,-191.26
688080.SH,20210412,1106,422.39,1296,494.46,654,249.78,385,147.3,0,0.0,79,30.42,0,0.0,0,0.0,-323,-123.15
688080.SH,20210409,769,301.36,711,279.06,435,170.5,340,133.29,0,0.0,153,59.51,0,0.0,0,0.0,-340,-133.27
688080.SH,20210408,1228,487.87,950,377.34,774,307.26,431,170.82,106,42.24,728,289.22,0,0.0,0,0.0,-100,-39.15
688080.SH,20210407,1288,512.91,1168,465.66,763,304.08,877,349.08,129,51.33,135,53.58,0,0.0,0,0.0,-63,-24.77
688080.SH,20210406,953,378.5,924,367.27,851,337.96,906,359.54,216,86.09,190,75.74,0,0.0,0,0.0,-389,-154.0
688080.SH,20210402,1205,469.13,1330,518.94,918,358.74,748,291.87,198,77.35,243,94.4,0,0.0,0,0.0,158,62.93
688080.SH,20210401,1141,436.36,975,372.25,677,258.94,615,235.12,226,86.03,455,173.96,0,0.0,0,0.0,-120,-44.54
688080.SH,20210331,1068,407.64,891,340.0,715,272.46,745,284.1,201,76.95,349,132.96,0,0.0,0,0.0,-171,-64.12
688080.SH,20210330,1352,518.61,1255,481.74,726,278.26,895,343.24,401,153.18,329,125.07,0,0.0,0,0.0,-1155,-442.05
688080.SH,20210329,1253,496.72,781,309.69,943,374.09,826,327.74,340,133.46,589,234.11,0,0.0,339,132.73,105,41.22
688080.SH,20210326,2046,798.54,1899,742.46,1511,589.23,1731,675.69,858,338.27,785,307.9,0,0.0,0,0.0,839,327.71
688080.SH,20210325,1119,445.44,1158,460.91,396,157.24,357,141.77,0,0.0,0,0.0,0,0.0,0,0.0,43,18.22
688080.SH,20210324,1238,491.27,826,328.31,492,195.29,596,237.26,100,39.38,407,160.38,0,0.0,0,0.0,38,15.17
688080.SH,20210323,1322,535.88,831,337.3,657,266.04,986,399.49,50,20.12,212,85.25,0,0.0,0,0.0,-123,-49.62
688080.SH,20210322,815,329.6,882,357.4,990,400.31,723,292.5,530,215.12,730,295.12,0,0.0,0,0.0,-12,-5.74
688080.SH,20210319,1315,530.59,1348,544.4,1265,513.01,1144,463.09,345,139.66,434,175.76,0,0.0,0,0.0,689,279.24
688080.SH,20210318,1233,489.23,1276,507.15,707,281.48,646,256.46,272,108.34,291,115.44,0,0.0,0,0.0,-127,-50.83
688080.SH,20210317,1608,635.01,1489,589.79,784,309.98,542,214.11,100,39.37,90,35.65,0,0.0,370,144.8,200,78.3
688080.SH,20210316,1806,692.45,1657,637.76,838,323.18,1139,438.04,409,158.89,256,98.72,300,114.57,300,114.57,623,242.69
688080.SH,20210315,1315,497.94,1380,525.11,586,223.01,694,264.06,154,58.32,287,108.49,306,118.4,0,0.0,-605,-230.83
688080.SH,20210312,1168,446.87,1114,425.85,760,290.21,968,370.08,528,201.41,374,142.57,0,0.0,0,0.0,-430,-163.96
688080.SH,20210311,1953,749.91,1696,650.64,527,202.69,1003,385.73,377,145.06,158,61.29,0,0.0,0,0.0,169,66.56
688080.SH,20210310,2113,804.39,2056,784.32,1342,509.02,1857,703.78,1418,539.48,1010,383.67,350,132.22,300,113.34,-746,-283.67
688080.SH,20210309,2442,954.3,2280,893.29,1354,529.12,1647,643.73,728,286.02,597,232.41,0,0.0,0,0.0,-226,-87.48
688080.SH,20210308,1449,598.66,1225,506.68,1526,631.16,1653,683.09,349,144.59,446,184.64,0,0.0,0,0.0,-416,-170.47
688080.SH,20210305,1787,722.77,1324,536.12,1258,510.89,1340,542.87,230,93.41,478,193.59,300,121.71,434,176.19,60,25.59
688080.SH,20210304,2383,978.54,1368,564.32,1465,600.03,1324,544.56,399,164.85,1554,634.55,0,0.0,0,0.0,-973,-400.14
688080.SH,20210303,1609,656.05,1074,438.67,1652,673.94,1451,591.77,655,267.05,1391,566.61,0,0.0,0,0.0,-757,-308.37
688080.SH,20210302,1359,568.12,1011,423.26,1277,533.87,1441,602.85,720,300.29,904,376.18,0,0.0,0,0.0,-481,-200.97
688080.SH,20210301,1645,694.64,1157,490.05,1978,835.2,1957,826.78,622,263.46,1132,476.47,0,0.0,0,0.0,-561,-234.96
688080.SH,20210226,2345,973.98,1586,659.75,1950,813.27,2401,1003.71,965,403.51,1273,527.3,0,0.0,0,0.0,85,34.75
688080.SH,20210225,1601,656.98,1378,565.91,1846,755.72,1772,725.95,1142,466.19,1438,587.02,0,0.0,0,0.0,-764,-313.76
688080.SH,20210224,1579,665.92,1103,465.92,1476,621.96,1624,683.53,597,251.54,910,383.38,320,134.62,336,141.21,21,8.73
688080.SH,20210223,1750,737.45,1417,598.49,2264,952.19,2088,878.63,339,143.34,849,355.86,0,0.0,0,0.0,-597,-250.35
688080.SH,20210222,2266,983.12,1943,847.19,3037,1319.01,2667,1157.64,1769,764.66,1863,807.37,401,170.42,1000,425.0,960,411.66
688080.SH,20210219,3844,1621.31,2160,913.31,3545,1498.04,4237,1788.98,1727,732.93,2416,1022.54,0,0.0,303,127.46,-2274,-964.1
688080.SH,20210218,3614,1421.95,1527,611.84,4148,1627.73,2940,1174.27,2233,868.04,4940,1923.27,912,366.59,1500,574.92,-387,-145.44
688080.SH,20210210,896,376.88,713,299.89,863,361.87,1058,444.36,565,236.07,553,230.57,0,0.0,0,0.0,-823,-343.75
688080.SH,20210209,904,381.13,952,401.49,696,294.0,650,274.07,100,42.72,99,42.29,0,0.0,0,0.0,-100,-42.42
688080.SH,20210208,929,393.25,917,388.86,517,219.52,268,113.66,283,119.12,544,229.36,0,0.0,0,0.0,-270,-113.28
688080.SH,20210205,980,430.71,703,310.09,457,200.36,658,287.51,50,21.8,126,55.26,0,0.0,0,0.0,-181,-77.72
688080.SH,20210204,837,373.91,722,322.57,673,300.45,876,390.58,448,199.78,361,160.98,0,0.0,0,0.0,-148,-66.63
688080.SH,20210203,737,340.86,780,361.43,575,265.55,560,259.04,372,172.27,344,158.22,0,0.0,0,0.0,-199,-92.93
688080.SH,20210202,916,434.45,683,324.46,725,344.1,949,449.51,268,126.99,278,131.57,0,0.0,0,0.0,-411,-194.95
688080.SH,20210201,440,213.28,400,194.1,367,178.36,425,205.99,163,79.24,146,70.79,0,0.0,0,0.0,16,7.39
688080.SH,20210129,653,314.82,820,395.87,387,186.89,418,201.07,269,129.78,72,34.54,0,0.0,0,0.0,-407,-196.27
688080.SH,20210128,723,358.45,659,327.8,339,168.15,585,290.33,464,231.05,281,139.52,0,0.0,0,0.0,-216,-107.06
688080.SH,20210127,735,358.95,656,320.57,391,191.58,523,256.01,53,26.04,0,0.0,0,0.0,0,0.0,-276,-134.77
688080.SH,20210126,1075,534.74,935,464.54,438,216.31,855,424.52,171,84.64,194,96.18,300,149.55,0,0.0,-362,-178.93
688080.SH,20210125,1607,792.77,1025,506.52,1428,703.07,1865,919.24,477,235.15,622,305.23,0,0.0,0,0.0,-415,-202.71
688080.SH,20210122,785,408.21,554,288.47,713,370.55,852,442.81,298,154.65,390,202.13,0,0.0,0,0.0,-578,-300.77
688080.SH,20210121,1019,536.59,737,388.87,879,462.77,955,502.24,212,111.27,418,219.52,0,0.0,0,0.0,-47,-24.61
688080.SH,20210120,851,454.87,1068,571.28,1117,598.12,1017,544.5,362,193.2,244,130.41,0,0.0,0,0.0,-479,-254.56
688080.SH,20210119,1012,536.35,767,406.98,1535,814.31,1173,621.92,214,113.76,822,435.52,0,0.0,0,0.0,-147,-76.7
688080.SH,20210118,1432,761.31,2190,1167.47,2334,1246.57,2321,1240.65,1743,929.61,998,529.38,0,0.0,0,0.0,-130,-70.18
688080.SH,20210115,1240,620.26,1963,983.57,2244,1124.86,1233,618.35,529,264.13,574,286.45,0,0.0,242,120.88,932,465.69
688080.SH,20210114,1061,520.33,1363,675.38,1225,609.94,1332,662.66,949,474.21,709,352.48,169,86.02,0,0.0,307,151.37
688080.SH,20210113,892,424.22,929,441.99,880,417.9,783,371.57,332,156.98,392,185.54,0,0.0,0,0.0,-241,-114.26
688080.SH,20210112,989,486.72,863,426.5,744,366.12,645,316.41,107,52.95,331,162.88,0,0.0,0,0.0,-202,-99.24
688080.SH,20210111,898,445.01,1250,628.81,1407,706.64,1094,543.72,587,294.83,548,273.94,0,0.0,0,0.0,-461,-235.34
688080.SH,20210108,1516,750.44,1356,673.32,1059,523.98,1434,711.61,780,391.8,565,281.29,0,0.0,0,0.0,-490,-248.83
688080.SH,20210107,1601,792.01,848,423.89,1593,787.44,1464,722.57,250,123.85,1131,556.83,0,0.0,0,0.0,-878,-431.74
688080.SH,20210106,708,375.75,475,252.68,757,400.07,800,424.83,110,59.5,300,157.81,0,0.0,0,0.0,-339,-181.33
688080.SH,20210105,914,495.68,710,385.82,919,500.49,881,479.27,118,64.77,359,195.84,0,0.0,0,0.0,-100,-53.05
688080.SH,20210104,802,436.77,769,419.95,1046,570.71,1037,565.19,416,226.9,459,249.24,0,0.0,0,0.0,375,204.71
688080.SH,20221230,1640,670.8,1633,667.85,588,240.25,634,259.58,40,16.38,0,0.0,0,0.0,0,0.0,258,107.35
688080.SH,20221229,1804,738.6,1970,806.99,1146,470.55,741,303.88,256,105.22,495,203.51,0,0.0,0,0.0,695,287.05
688080.SH,20221228,812,334.91,988,407.5,669,275.77,442,182.74,68,28.09,119,48.53,0,0.0,0,0.0,-513,-212.76
688080.SH,20221227,1049,441.62,1300,547.04,666,279.94,412,173.08,27,11.14,30,12.58,0,0.0,0,0.0,-505,-211.62
688080.SH,20221226,772,326.54,679,287.55,428,181.16,559,236.25,232,98.46,194,82.35,0,0.0,0,0.0,249,104.94
688080.SH,20221223,1222,505.71,1388,573.83,863,356.61,678,280.3,281,116.34,301,124.53,0,0.0,0,0.0,-263,-107.36
688080.SH,20221222,1225,516.22,1340,565.89,837,353.39,579,243.74,196,83.03,339,143.01,0,0.0,0,0.0,-68,-27.41
688080.SH,20221221,2220,945.96,2404,1024.23,995,425.17,593,254.21,179,76.5,397,169.18,0,0.0,0,0.0,-741,-315.28
688080.SH,20221220,1347,589.34,1232,539.56,685,299.98,621,272.55,338,148.11,517,225.32,0,0.0,0,0.0,267,116.75
688080.SH,20221219,1304,573.64,1326,583.46,1215,534.35,1034,454.85,170,74.54,328,144.22,0,0.0,0,0.0,-203,-88.77
688080.SH,20221216,2418,1100.12,1941,882.0,1464,663.55,1788,813.53,557,251.49,710,319.64,0,0.0,0,0.0,-355,-161.47
688080.SH,20221215,2570,1216.81,2604,1232.33,1759,833.15,1691,802.05,545,258.62,579,274.19,0,0.0,0,0.0,-1136,-533.23
688080.SH,20221214,1869,906.12,1282,622.82,1256,608.84,1056,511.81,377,182.09,1165,562.41,0,0.0,0,0.0,-47,-19.73
688080.SH,20221213,1270,616.23,1885,913.99,1275,617.67,1080,523.88,582,283.12,162,79.15,0,0.0,0,0.0,-346,-164.47
688080.SH,20221212,1643,807.61,1880,924.29,1230,605.5,1169,576.17,352,172.28,408,199.99,461,227.51,230,112.45,150,73.84
688080.SH,20221209,3021,1483.16,2984,1464.64,2515,1234.45,2331,1144.39,299,146.07,520,254.63,0,0.0,0,0.0,-452,-218.21
688080.SH,20221208,1985,947.05,2680,1283.04,2592,1243.3,2177,1042.43,1245,599.39,990,476.27,239,112.46,213,100.45,-55,-16.86
688080.SH,20221207,2492,1175.28,2133,1006.68,1373,647.17,1181,555.89,244,114.58,794,374.45,0,0.0,0,0.0,573,272.82
688080.SH,20221206,2747,1327.15,3153,1525.51,1618,783.54,1324,642.62,520,256.23,452,220.89,45,22.1,0,0.0,217,106.71
688080.SH,20221205,3157,1522.66,3431,1654.0,1703,820.74,1744,840.51,539,259.62,224,108.51,0,0.0,0,0.0,-307,-142.91
688080.SH,20221202,4257,2064.21,4544,2205.24,3496,1698.35,3528,1712.49,1539,747.97,1222,592.8,0,0.0,0,0.0,-1338,-652.45
688080.SH,20221201,5335,2497.05,5055,2367.35,3352,1565.05,3582,1676.37,1219,572.76,1049,486.73,0,0.0,221,104.4,-34,-16.42
688080.SH,20221130,8961,4003.49,9628,4296.38,6646,2964.13,6036,2694.55,2990,1331.64,2933,1308.33,0,0.0,0,0.0,591,283.79
688080.SH,20221129,3711,1761.79,4667,2221.46,3363,1597.73,3234,1536.44,2043,977.66,1242,591.38,26,12.1,0,0.0,-1918,-917.53
688080.SH,20221128,5655,2709.53,5863,2814.26,5691,2724.06,5230,2505.74,2788,1336.85,1329,628.64,0,0.0,1712,821.79,1755,841.72
688080.SH,20221125,5338,2496.58,5202,2434.74,2789,1305.6,2829,1323.15,653,305.56,750,349.85,0,0.0,0,0.0,-186,-93.11
688080.SH,20221124,3591,1737.55,3256,1576.14,2064,996.36,2453,1184.66,644,311.9,590,285.02,0,0.0,0,0.0,-714,-342.16
688080.SH,20221123,6102,3004.97,4839,2382.98,5062,2493.15,6240,3067.57,2571,1266.03,2151,1054.87,108,51.86,614,310.58,1016,509.17
688080.SH,20221122,7371,3833.61,7779,4050.61,8373,4344.93,8479,4397.46,2828,1462.04,2594,1341.25,408,214.26,128,65.53,-1712,-891.41
688080.SH,20221121,7878,3875.51,6210,3059.12,7395,3633.09,7389,3628.99,2205,1080.38,3422,1678.68,0,0.0,458,222.18,816,409.33
688080.SH,20221118,14137,6999.43,12231,6057.36,13719,6783.71,14582,7219.24,5668,2780.98,6664,3282.75,954,486.35,1001,491.13,5660,2779.69
688080.SH,20221117,8993,4040.17,9344,4196.27,8108,3648.57,8502,3830.79,4253,1924.07,3368,1517.6,403,178.38,545,246.53,3831,1765.49
688080.SH,20221116,2717,1151.17,2777,1176.97,2437,1031.27,1730,733.49,822,348.6,1012,426.44,0,0.0,458,194.14,-326,-136.93
688080.SH,20221115,2967,1246.13,2943,1234.35,2614,1095.61,2218,931.01,468,197.25,888,373.63,0,0.0,0,0.0,756,316.8
688080.SH,20221114,1774,718.13,2069,838.16,1668,676.57,1464,593.62,384,155.44,293,118.37,0,0.0,0,0.0,-630,-254.4
688080.SH,20221111,2445,1011.15,3784,1566.18,3064,1269.25,2142,885.16,949,391.38,532,220.45,0,0.0,0,0.0,-1979,-814.24
688080.SH,20221110,2342,967.32,3181,1313.42,1531,632.91,1669,689.32,948,390.72,271,111.75,300,123.54,0,0.0,-2021,-832.33
688080.SH,20221109,3357,1408.48,3528,1480.78,2399,1006.68,1966,824.91,603,252.5,569,237.86,4,1.53,300,125.64,-1085,-453.68
688080.SH,20221108,3008,1274.0,3316,1404.99,2019,854.84,2269,961.17,896,379.65,230,97.06,0,0.0,108,45.27,-777,-329.2
688080.SH,20221107,3955,1712.22,5001,2164.98,3179,1377.77,2771,1202.9,1349,584.24,710,306.35,0,0.0,0,0.0,-691,-298.17
