ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,ps,total_mv,circ_mv
300590.SZ,20260422,12.13,1.8049,1.66,35.1731,3.0367,5.7699,557879.9736,429841.6191
300590.SZ,20260421,11.89,1.0293,0.95,34.4771,2.9767,5.6557,546841.9527,421336.9209
300590.SZ,20260420,11.99,1.0321,0.99,34.7671,3.0017,5.7033,551441.1281,424880.5452
300590.SZ,20260417,11.93,1.108,1.07,34.5931,2.9867,5.6748,548681.6228,422754.3706
300590.SZ,20260416,11.88,0.9625,0.9,34.4481,2.9742,5.651,546382.0351,420982.5585
300590.SZ,20260415,11.68,1.2912,1.23,33.8682,2.9241,5.5558,537183.6844,413895.3101
300590.SZ,20260414,11.71,1.0059,0.98,33.9552,2.9316,5.5701,538563.437,414958.3973
300590.SZ,20260413,11.7,0.8582,0.8,33.9262,2.9291,5.5654,538103.5195,414604.0349
300590.SZ,20260410,11.74,1.0371,1.0,34.0422,2.9391,5.5844,539943.1896,416021.4846
300590.SZ,20260409,11.64,1.1709,1.05,33.7522,2.9141,5.5368,535344.0142,412477.8604
300590.SZ,20260408,11.72,1.1747,1.0,33.9842,2.9341,5.5749,539023.3545,415312.7598
