ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,ps,total_mv,circ_mv
002881.SZ,20260615,40.73,4.5543,0.65,86.1885,4.5121,3.2827,1230085.5081,740994.2103
002881.SZ,20260612,40.36,6.1944,0.86,85.4055,4.4711,3.2529,1218911.1492,734262.861
002881.SZ,20260611,41.03,6.8556,0.99,86.8233,4.5453,3.3069,1239145.7991,746452.0611
002881.SZ,20260610,43.66,6.8119,0.9,92.3886,4.8367,3.5189,1318574.3502,794299.2198
002881.SZ,20260609,44.3,6.3691,0.85,93.7429,4.9076,3.5705,1337902.971,805942.6348
002881.SZ,20260608,44.71,8.9772,1.23,94.6105,4.953,3.6035,1350285.3687,813401.6976
002881.SZ,20260605,44.05,6.8064,0.86,93.2139,4.8799,3.5503,1330352.7285,801394.4258
002881.SZ,20260604,42.63,5.7321,0.6,90.2085,4.7226,3.4359,1287458.8251,775552.0727
002881.SZ,20260603,42.88,9.9325,0.88,90.7375,4.7503,3.456,1295009.0176,780100.2317
002881.SZ,20260602,45.58,6.2046,0.55,96.4509,5.0494,3.6736,1376551.0966,829220.3489
002881.SZ,20260601,46.0,7.6798,0.67,97.3396,5.096,3.7075,1389235.42,836861.256
002881.SZ,20260529,45.44,10.0269,0.87,96.1546,5.0339,3.6623,1372322.9888,826673.3798
002881.SZ,20260528,49.54,14.032,1.31,104.8306,5.4881,3.9928,1496146.1458,901263.1874
002881.SZ,20260527,49.79,18.3532,2.16,105.3596,5.5158,4.0129,1503696.3383,905811.3464
002881.SZ,20260526,45.26,6.6558,0.7,95.7737,5.014,3.6478,1366886.8502,823398.7054
002881.SZ,20260525,46.95,8.2809,0.89,99.3499,5.2012,3.784,1417926.1515,854144.2602
002881.SZ,20260522,47.48,9.9895,1.27,100.4714,5.2599,3.8267,1433932.5596,863786.3573
002881.SZ,20260521,45.85,10.2235,1.61,97.0222,5.0794,3.6954,1384705.3045,834132.3606
002881.SZ,20260520,44.74,7.2698,1.34,94.6734,4.9564,3.6059,1351182.4498,813938.5346
002881.SZ,20260519,45.65,11.5008,3.14,96.599,5.0572,3.6793,1378665.1505,830493.8334
002881.SZ,20260518,44.64,7.558,2.73,94.4618,4.9453,3.5979,1348162.3728,812119.271
002881.SZ,20260515,40.58,2.816,1.01,85.8705,4.4955,3.2706,1225547.2466,738257.1689
002881.SZ,20260514,40.57,2.6253,0.93,85.8493,4.4944,3.2698,1225245.2389,738075.2425
002881.SZ,20260513,41.56,2.6155,0.91,87.9443,4.6041,3.3496,1255144.0012,756085.9522
002881.SZ,20260512,41.05,2.6859,1.01,86.8651,4.5476,3.3085,1239741.6085,746807.7078
002881.SZ,20260511,41.86,3.1092,1.33,88.5791,4.6373,3.3738,1264204.2322,761543.743
002881.SZ,20260508,41.31,2.9706,1.37,87.4152,4.5764,3.3295,1247593.8087,751537.7932
002881.SZ,20260507,40.72,2.8052,1.41,86.1667,4.511,3.2819,1229775.3544,740804.1379
002881.SZ,20260506,39.81,2.7952,1.46,84.2408,4.4102,3.2086,1202288.6727,724244.8582
002881.SZ,20260430,39.07,1.5957,0.82,82.6749,4.3282,3.1489,1179940.1769,710782.3815
002881.SZ,20260429,38.82,1.5237,0.77,82.1459,4.3996,3.1288,1172390.0094,706234.2475
002881.SZ,20260428,38.2,2.1505,1.09,80.834,4.3294,3.0788,1153665.594,694954.8752
002881.SZ,20260427,39.39,1.8528,0.89,83.3521,4.4642,3.1747,1189604.3913,716603.993
002881.SZ,20260424,39.5,2.4725,1.22,83.5849,4.4767,3.1836,1192926.465,718605.172
002881.SZ,20260423,39.18,1.7657,0.77,82.9077,4.4404,3.1578,1183262.2506,712783.5605
002881.SZ,20260422,39.74,1.7066,0.74,84.0927,4.5039,3.2029,1200174.6258,722971.3806
002881.SZ,20260421,39.43,2.1048,0.94,83.4367,4.4688,3.1779,1190812.4181,717331.6945
002881.SZ,20260420,40.15,2.341,1.14,84.9603,4.5504,3.236,1212556.9005,730430.3204
002881.SZ,20260417,40.0,2.1904,1.04,84.6429,4.5334,3.2239,1208026.8,727701.44
002881.SZ,20260416,40.15,3.1975,1.74,84.9603,4.5504,3.236,1212556.9005,730430.3204
002881.SZ,20260415,38.66,1.6765,0.77,81.8074,4.3815,3.1159,1167557.9022,703323.4418
002881.SZ,20260414,38.93,1.7402,0.83,82.3787,4.4121,3.1376,1175712.0831,708235.4265
002881.SZ,20260413,38.5,1.4664,0.69,81.4688,4.3634,3.103,1162725.795,700412.636
002881.SZ,20260410,38.54,2.4824,1.17,81.5534,4.3679,3.1062,1163933.8218,701140.3374
002881.SZ,20260409,37.79,1.8139,0.85,79.9664,4.2829,3.0458,1141283.3193,687495.9354
002881.SZ,20260408,38.4,3.3196,1.75,81.2572,4.352,3.0949,1159705.728,698593.3824
002881.SZ,20260407,35.9,1.4102,0.71,75.967,4.0687,2.8934,1084204.053,653112.0424
002881.SZ,20260403,36.02,1.5886,0.78,76.2209,4.0823,2.9031,1087828.1334,655295.1467
002881.SZ,20260402,36.78,2.4673,1.27,77.8291,4.1684,2.9643,1110780.6426,669121.4741
002881.SZ,20260401,38.58,1.9172,0.96,81.6381,4.3724,3.1094,1165141.8486,701868.0389
002881.SZ,20260331,38.24,2.1047,1.03,80.9186,4.3339,3.082,1154873.6208,695682.5766
002881.SZ,20260330,38.09,1.8592,0.78,84.8514,4.4028,3.9109,1150343.5203,692952.2107
002881.SZ,20260327,38.31,1.7776,0.71,85.3415,4.4282,3.9335,1156987.6677,696954.5601
002881.SZ,20260326,37.93,2.0223,0.77,84.495,4.3843,3.8945,1145511.4131,690041.4112
002881.SZ,20260325,39.26,2.1872,0.82,87.4578,4.538,4.031,1185678.3042,714237.4322
002881.SZ,20260324,38.78,2.3759,0.85,86.3885,4.4826,3.9818,1171181.9826,705505.0337
002881.SZ,20260323,38.03,3.6149,1.37,84.7177,4.3959,3.9047,1148531.4801,691860.6609
002881.SZ,20260320,41.24,2.386,0.82,91.8685,4.7669,4.2343,1245475.6308,750258.5763
