ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,ps,total_mv,circ_mv
688159.SH,20260429,43.67,2.8902,0.65,40.4736,4.5142,1.322,405732.8169,404946.7569
688159.SH,20260428,43.68,2.4045,0.52,40.4829,4.5152,1.3223,405825.7258,405039.4858
688159.SH,20260427,45.25,4.2773,0.92,41.938,4.6775,1.3698,420412.4105,419597.9105
688159.SH,20260424,45.2,4.0597,0.76,41.8916,4.6723,1.3683,419947.8664,419134.2664
688159.SH,20260423,47.2,5.863,0.91,43.7452,4.8791,1.4288,438529.6304,437680.0304
688159.SH,20260422,47.05,5.6427,0.95,43.6062,4.8636,1.4243,437135.9981,436289.0981
688159.SH,20260421,44.7,3.4632,0.56,41.4282,4.6207,1.3532,415302.4254,414497.8254
688159.SH,20260420,45.54,4.3284,0.76,42.2067,4.7075,1.3786,423106.7663,422287.0463
688159.SH,20260417,45.78,7.4835,1.63,42.4292,4.7323,1.3858,425336.578,424512.538
688159.SH,20260416,47.84,11.1625,3.98,44.3384,4.9452,1.4482,444475.7949,443614.6749
688159.SH,20260415,42.77,3.1898,1.1,39.6395,4.4212,1.2947,397371.0231,396601.1631
688159.SH,20260414,43.47,4.9032,2.24,40.2882,4.4935,1.3159,403874.6405,403092.1805
688159.SH,20260413,41.21,1.7533,0.82,38.1937,4.2599,1.2475,382877.2472,382135.4672
688159.SH,20260410,41.6,1.9043,0.86,38.5551,4.3002,1.2593,386500.6912,385751.8912
688159.SH,20260409,41.18,2.2576,0.94,38.1659,4.2568,1.2466,382598.5208,381857.2808
688159.SH,20260408,42.18,3.625,1.44,39.0927,4.3602,1.2769,391889.4028,391130.1628
688159.SH,20260407,39.3,1.4115,0.54,36.4235,4.0625,1.1897,365131.6626,364424.2626
688159.SH,20260403,38.95,1.5201,0.58,36.0991,4.0263,1.1791,361879.8539,361178.7539
688159.SH,20260402,39.24,2.3066,0.87,36.3679,4.0563,1.1879,364574.2097,363867.8897
688159.SH,20260401,41.0,3.1438,1.26,37.999,4.2382,1.2411,380926.162,380188.162
688159.SH,20260331,39.6,4.206,1.96,36.7015,4.0935,1.1988,367918.9272,367206.1272
688159.SH,20260330,39.6,1.924,0.72,36.7015,4.0935,1.1988,367918.9272,367206.1272
688159.SH,20260327,39.91,1.5506,0.43,36.9888,4.1255,1.2081,370799.1006,370080.7206
688159.SH,20260326,39.6,2.3593,0.49,36.7015,4.0935,1.1988,367918.9272,367206.1272
688159.SH,20260325,41.41,2.4704,0.52,38.379,4.2806,1.2536,384735.4236,383990.0436
688159.SH,20260324,40.06,2.4411,0.53,37.1278,4.141,1.2127,372192.7329,371471.6529
688159.SH,20260323,38.65,4.558,1.1,35.821,3.9953,1.17,359092.5893,358396.8893
688159.SH,20260320,42.35,6.179,1.89,39.2502,4.3777,1.282,393468.8527,392706.5527
688159.SH,20260319,46.68,8.5061,4.3,43.2633,4.8253,1.4131,433698.3718,432858.1318
688159.SH,20260318,43.28,1.9439,0.96,40.1122,4.4739,1.3102,402109.373,401330.333
688159.SH,20260317,42.06,1.9399,0.95,38.9815,4.3478,1.2732,390774.4969,390017.4169
688159.SH,20260316,43.42,2.0876,0.98,40.2419,4.4883,1.3144,403410.0964,402628.5364
688159.SH,20260313,43.5,1.8581,0.89,40.3161,4.4966,1.3168,404153.367,403370.367
688159.SH,20260312,44.24,2.0706,0.99,41.0019,4.5731,1.3392,411028.6197,410232.2997
688159.SH,20260311,44.83,2.1402,1.01,41.5487,4.6341,1.3571,416510.2401,415703.3001
688159.SH,20260310,45.63,2.0889,0.87,42.2901,4.7168,1.3813,423942.9457,423121.6057
688159.SH,20260309,44.14,2.5125,0.88,40.9092,4.5628,1.3362,410099.5315,409305.0115
688159.SH,20260306,44.49,1.5828,0.48,41.2336,4.599,1.3468,413351.3402,412550.5202
688159.SH,20260305,43.76,2.157,0.64,40.557,4.5235,1.3247,406568.9963,405781.3163
688159.SH,20260304,43.26,2.2252,0.62,40.0936,4.4718,1.3096,401923.5553,401144.8753
688159.SH,20260303,43.68,3.4661,1.01,40.4829,4.5152,1.3223,405825.7258,405039.4858
688159.SH,20260302,46.72,4.8163,1.6,43.3004,4.8295,1.4143,434070.007,433229.047
688159.SH,20260227,49.67,3.8342,1.16,46.0344,4.8605,1.5036,461478.1089,460584.0489
688159.SH,20260226,48.29,2.5208,0.73,44.7555,4.7255,1.4618,448656.6918,447787.4718
688159.SH,20260225,47.88,3.3184,1.02,44.3755,4.6854,1.4494,444847.4302,443985.5902
688159.SH,20260224,48.5,2.6536,0.84,44.9501,4.746,1.4682,450607.777,449734.777
688159.SH,20260213,49.13,2.707,0.88,45.534,4.8077,1.4873,456461.0327,455576.6927
688159.SH,20260212,50.45,5.3122,2.07,46.7574,4.9369,1.5272,468724.9969,467816.8969
688159.SH,20260211,48.12,3.3283,1.22,44.5979,4.7089,1.4567,447077.2418,446211.0818
688159.SH,20260210,49.28,2.3338,0.65,45.673,4.8224,1.4918,457854.665,456967.625
688159.SH,20260209,48.91,2.1797,0.4,45.3301,4.7862,1.4806,454417.0386,453536.6586
688159.SH,20260206,47.77,2.2119,0.29,44.2735,4.6746,1.4461,443825.4331,442965.5731
688159.SH,20260205,47.92,2.7586,0.32,44.4125,4.6893,1.4506,445219.0654,444356.5054
688159.SH,20260204,49.37,4.1403,0.45,45.7564,4.8312,1.4945,458690.8443,457802.1843
688159.SH,20260203,51.35,6.6085,0.74,47.5915,5.0249,1.5545,477086.7907,476162.4907
688159.SH,20260202,50.89,11.5535,1.54,47.1651,4.9799,1.5405,472812.985,471896.965
688159.SH,20260130,59.18,12.8249,2.28,54.8484,5.7911,1.7915,549834.3968,548769.1568
688159.SH,20260129,55.71,8.1653,1.78,51.6323,5.4516,1.6864,517595.0362,516592.2562
688159.SH,20260128,55.69,7.1771,1.92,51.6138,5.4496,1.6858,517409.2186,516406.7986
688159.SH,20260127,54.71,5.0983,1.46,50.7055,5.3537,1.6562,508304.1542,507319.3742
688159.SH,20260126,53.67,4.3491,1.24,49.7417,5.252,1.6247,498641.6369,497675.5769
688159.SH,20260123,54.84,3.3535,0.86,50.826,5.3664,1.6601,509511.9689,508524.8489
688159.SH,20260122,53.31,2.9949,0.67,49.408,5.2167,1.6138,495296.9194,494337.3394
688159.SH,20260121,53.94,2.8849,0.5,49.9919,5.2784,1.6329,501150.1751,500179.2551
688159.SH,20260120,53.26,3.835,0.61,49.3617,5.2118,1.6123,494832.3753,493873.6953
688159.SH,20260119,54.5,4.4842,0.62,50.5109,5.3332,1.6498,506353.069,505372.069
688159.SH,20260116,55.62,5.3082,0.72,51.5489,5.4428,1.6837,516758.8568,515757.6968
688159.SH,20260115,56.65,5.7938,0.8,52.5035,5.5436,1.7149,526328.4653,525308.7653
688159.SH,20260114,57.41,9.561,1.41,53.2079,5.6179,1.7379,533389.5356,532356.1556
688159.SH,20260113,55.3,6.5462,1.01,51.2524,5.4115,1.674,513785.7746,512790.3746
688159.SH,20260112,55.96,8.7694,1.48,51.8641,5.476,1.694,519917.7567,518910.4767
688159.SH,20260109,53.61,5.9841,1.11,49.6861,5.2461,1.6229,498084.184,497119.204
688159.SH,20260108,52.07,5.1571,1.03,48.2588,5.0954,1.5763,483776.2257,482838.9657
688159.SH,20260107,51.19,7.4933,1.81,47.4432,5.0093,1.5496,475600.2496,474678.8296
688159.SH,20260106,50.71,4.9754,1.29,46.9983,4.9623,1.5351,471140.6262,470227.8462
688159.SH,20260105,50.78,6.0985,1.75,47.0632,4.9692,1.5372,471790.988,470876.948
688159.SH,20251231,48.34,3.2839,0.92,44.8018,4.7304,1.4633,449121.2359,448251.1159
688159.SH,20251230,49.07,3.182,0.89,45.4784,4.8018,1.4854,455903.5797,455020.3197
688159.SH,20251229,48.42,3.1177,0.86,44.8759,4.7382,1.4658,449864.5064,448992.9464
688159.SH,20251226,49.18,3.5328,1.02,45.5803,4.8126,1.4888,456925.5768,456040.3368
688159.SH,20251225,49.94,4.2969,1.39,46.2847,4.887,1.5118,463986.6471,463087.7271
688159.SH,20251224,50.07,3.7188,1.23,46.4052,4.8997,1.5157,465194.4617,464293.2017
688159.SH,20251223,49.1,3.191,1.01,45.5062,4.8048,1.4863,456182.3062,455298.5062
688159.SH,20251222,49.39,3.3831,1.03,45.7749,4.8331,1.4951,458876.662,457987.642
688159.SH,20251219,49.12,2.7425,0.8,45.5247,4.8067,1.487,456368.1238,455483.9638
688159.SH,20251218,49.07,2.3796,0.6,45.4784,4.8018,1.4854,455903.5797,455020.3197
688159.SH,20251217,49.81,3.3881,0.75,46.1642,4.8742,1.5078,462778.8324,461882.2524
688159.SH,20251216,48.45,3.8999,0.77,44.9037,4.7411,1.4667,450143.2329,449271.1329
688159.SH,20251215,50.11,3.9756,0.8,46.4422,4.9036,1.5169,465566.097,464664.117
688159.SH,20251212,53.07,3.4946,0.75,49.1856,5.1932,1.6065,493067.1077,492111.8477
688159.SH,20251211,52.42,5.0916,1.22,48.5832,5.1296,1.5868,487028.0344,486084.4744
688159.SH,20251210,55.0,6.2544,1.67,50.9743,5.3821,1.665,510998.51,510008.51
688159.SH,20251209,53.59,6.3965,1.62,49.6675,5.2441,1.6223,497898.3664,496933.7464
688159.SH,20251208,52.85,3.4747,0.78,48.9817,5.1717,1.5999,491023.1137,490071.8137
688159.SH,20251205,51.57,2.0033,0.44,47.7954,5.0465,1.5611,479130.7847,478202.5247
688159.SH,20251204,50.8,2.7447,0.59,47.0817,4.9711,1.5378,471976.8056,471062.4056
688159.SH,20251203,51.74,4.114,0.92,47.9529,5.0631,1.5663,480710.2347,479778.9147
688159.SH,20251202,54.18,7.4492,2.04,50.2143,5.3019,1.6401,503379.9868,502404.7468
688159.SH,20251201,53.2,5.8635,1.88,49.3061,5.206,1.6105,494274.9224,493317.3224
688159.SH,20251128,51.08,2.3587,0.66,47.3412,4.9985,1.5463,474578.2526,473658.8126
688159.SH,20251127,50.9,3.6011,0.95,47.1744,4.9809,1.5408,472905.8938,471989.6938
688159.SH,20251126,50.49,3.182,0.88,46.7944,4.9408,1.5284,469096.6322,468187.8122
688159.SH,20251125,50.19,3.2504,0.98,46.5164,4.9114,1.5193,466309.3676,465405.9476
688159.SH,20251124,49.55,3.1772,1.03,45.9232,4.8488,1.5,460363.2031,459471.3031
688159.SH,20251121,47.66,4.569,1.78,44.1716,4.6638,1.4428,442803.4361,441945.5561
688159.SH,20251120,50.78,4.7184,2.18,47.0632,4.9692,1.5372,471790.988,470876.948
688159.SH,20251119,48.9,2.3071,0.99,45.3208,4.7852,1.4803,454324.1298,453443.9298
688159.SH,20251118,50.24,1.8938,0.74,46.5627,4.9163,1.5209,466773.9117,465869.5917
688159.SH,20251117,50.11,1.9082,0.73,46.4422,4.9036,1.5169,465566.097,464664.117
688159.SH,20251114,50.0,2.0289,0.71,46.3403,4.8928,1.5136,464544.1,463644.1
688159.SH,20251113,51.41,2.7018,0.94,47.6471,5.0308,1.5563,477644.2436,476718.8636
688159.SH,20251112,50.63,3.0769,1.15,46.9242,4.9545,1.5327,470397.3557,469486.0157
688159.SH,20251111,51.19,3.0062,1.12,47.4432,5.0093,1.5496,475600.2496,474678.8296
688159.SH,20251110,52.44,2.3306,0.79,48.6017,5.1316,1.5875,487213.8521,486269.9321
688159.SH,20251107,52.77,3.1618,1.04,48.9075,5.1639,1.5974,490279.8431,489329.9831
688159.SH,20251106,54.61,2.7299,0.7,50.6129,5.3439,1.6531,507375.066,506392.086
688159.SH,20251105,53.26,2.1931,0.5,49.3617,5.2118,1.6123,494832.3753,493873.6953
688159.SH,20251104,53.68,3.0211,0.71,49.7509,5.2529,1.625,498734.5458,497768.3058
688159.SH,20251103,54.67,3.5793,0.86,50.6685,5.3498,1.655,507932.5189,506948.4589
688159.SH,20251031,55.9,3.7242,0.93,51.8084,5.4702,1.6922,519360.3038,518354.1038
688159.SH,20251030,56.6,7.0229,2.24,52.4572,5.5387,1.7134,525863.9212,524845.1212
688159.SH,20251029,61.02,4.403,1.62,56.5537,6.1036,1.8472,566929.6196,565831.2596
688159.SH,20251028,60.01,2.5767,0.95,55.6176,6.0026,1.8166,557545.8288,556465.6488
688159.SH,20251027,60.2,2.9892,1.11,55.7937,6.0216,1.8224,559311.0964,558227.4964
688159.SH,20251024,60.22,2.9799,1.13,55.8122,6.0236,1.823,559496.914,558412.954
688159.SH,20251023,58.1,2.762,0.98,53.8474,5.8115,1.7588,539800.2442,538754.4442
688159.SH,20251022,59.78,2.2585,0.74,55.4044,5.9796,1.8097,555408.926,554332.886
688159.SH,20251021,60.3,2.6198,0.79,55.8864,6.0316,1.8254,560240.1846,559154.7846
688159.SH,20251020,59.29,2.8258,0.8,54.9503,5.9306,1.7948,550856.3938,549789.1738
688159.SH,20251017,57.87,2.6786,0.66,53.6343,5.7885,1.7518,537663.3413,536621.6813
688159.SH,20251016,59.88,3.7257,0.78,55.4971,5.9896,1.8127,556338.0142,555260.1742
688159.SH,20251015,61.6,3.3304,0.67,57.0912,6.1616,1.8647,572318.3312,571209.5312
688159.SH,20251014,61.18,3.9963,0.69,56.702,6.1196,1.852,568416.1608,567314.9208
688159.SH,20251013,63.43,3.8939,0.61,58.7873,6.3447,1.9201,589320.6453,588178.9053
688159.SH,20251010,64.15,5.3533,0.86,59.4546,6.4167,1.9419,596010.0803,594855.3803
688159.SH,20251009,68.1,7.3277,1.24,63.1155,6.8118,2.0615,632709.0642,631483.2642
688159.SH,20250930,71.1,4.426,0.69,65.8959,7.1119,2.1523,660581.7102,659301.9102
688159.SH,20250929,71.85,8.1288,1.44,66.591,7.1869,2.175,667549.8717,666256.5717
688159.SH,20250926,67.37,6.5005,1.14,62.4389,6.7388,2.0394,625926.7203,624714.0603
688159.SH,20250925,71.72,4.5925,0.68,66.4705,7.1739,2.1711,666342.057,665051.097
688159.SH,20250924,72.6,5.9463,0.75,67.2861,7.2619,2.1977,674518.0332,673211.2332
688159.SH,20250923,71.93,6.7464,0.88,66.6651,7.1949,2.1775,668293.1423,666998.4023
688159.SH,20250922,74.57,4.4848,0.55,69.1119,7.459,2.2574,692821.0707,691478.8107
688159.SH,20250919,73.95,6.7898,0.81,68.5373,7.3969,2.2386,687060.7239,685729.6239
688159.SH,20250918,77.48,9.6471,1.23,71.8089,7.75,2.3455,719857.5374,718462.8974
688159.SH,20250917,82.59,11.8814,1.84,76.5449,8.2612,2.5002,767333.9444,765847.3244
688159.SH,20250916,73.12,5.7434,0.96,67.768,7.3139,2.2135,679349.2918,678033.1318
688159.SH,20250915,72.46,6.4563,1.12,67.1563,7.2479,2.1935,673217.3097,671913.0297
688159.SH,20250912,71.25,8.2373,1.42,66.0349,7.1269,2.1569,661975.3425,660692.8425
688159.SH,20250911,71.63,6.9147,1.14,66.3871,7.1649,2.1684,665505.8777,664216.5377
688159.SH,20250910,68.98,4.8545,0.78,63.9311,6.8998,2.0882,640885.0404,639643.4004
688159.SH,20250909,67.84,3.4647,0.42,62.8745,6.7858,2.0536,630293.4349,629072.3149
688159.SH,20250908,70.29,5.4324,0.53,65.1452,7.0308,2.1278,653056.0958,651790.8758
688159.SH,20250905,69.04,8.3608,0.81,63.9867,6.9058,2.09,641442.4933,640199.7733
688159.SH,20250904,63.11,8.158,0.75,58.4907,6.3127,1.9105,586347.563,585211.583
688159.SH,20250903,68.85,5.5871,0.45,63.8106,6.8868,2.0842,639677.2257,638437.9257
688159.SH,20250902,69.92,13.3347,1.21,64.8023,6.9938,2.1166,649618.4694,648359.9094
688159.SH,20250901,77.16,15.4383,1.53,71.5123,7.718,2.3358,716884.4551,715495.5751
688159.SH,20250829,68.6,8.9938,0.92,63.5789,6.8618,2.0766,637354.5052,636119.7052
688159.SH,20250828,70.55,10.8959,1.24,65.3861,7.0568,2.1357,655471.7251,654201.8251
688159.SH,20250827,70.07,12.9602,1.69,64.9413,7.4421,2.1211,651012.1017,649750.8417
688159.SH,20250826,68.1,6.7754,0.87,63.1155,7.2329,2.0615,632709.0642,631483.2642
688159.SH,20250825,71.49,10.9212,1.42,66.2573,7.593,2.1641,664205.1542,662918.3342
688159.SH,20250822,67.88,7.1443,0.79,62.9116,7.2095,2.0549,630665.0702,629443.2302
688159.SH,20250821,67.45,6.2412,0.58,62.513,7.1639,2.0418,626669.9909,625455.8909
688159.SH,20250820,71.2,7.252,0.71,65.9886,7.5622,2.1554,661510.7984,660229.1984
688159.SH,20250819,72.91,7.256,0.68,67.5734,7.7438,2.2071,677398.2066,676085.8266
688159.SH,20250818,73.81,10.4779,1.09,68.4075,7.8394,2.2344,685760.0004,684431.4204
688159.SH,20250815,74.66,14.0837,1.85,69.1953,7.9297,2.2601,693657.2501,692313.3701
688159.SH,20250814,71.86,14.3039,2.43,66.6003,7.6323,2.1753,667642.7805,666349.3005
688159.SH,20250813,59.88,4.8888,0.85,55.4971,6.3599,1.8127,556338.0142,555260.1742
688159.SH,20250812,60.59,9.2419,1.72,56.1552,6.4353,1.8342,562934.5404,561843.9204
688159.SH,20250811,58.23,5.4867,1.07,53.9679,6.1846,1.7627,541008.0589,539959.9189
688159.SH,20250808,55.77,4.1678,0.82,51.688,5.9233,1.6883,518152.4891,517148.6291
688159.SH,20250807,57.6,5.6632,1.06,53.384,6.1177,1.7437,535154.8032,534118.0032
688159.SH,20250806,58.76,4.1823,0.74,54.4591,6.2409,1.7788,545932.2263,544874.5463
688159.SH,20250805,57.98,7.3654,1.26,53.7362,6.1581,1.7552,538685.3384,537641.6984
688159.SH,20250804,58.24,4.1517,0.62,53.9772,6.1857,1.763,541100.9677,540052.6477
688159.SH,20250801,58.53,3.9616,0.54,54.2459,6.2165,1.7718,543795.3235,542741.7835
688159.SH,20250731,59.42,7.078,1.03,55.0708,6.311,1.7988,552064.2084,550994.6484
688159.SH,20250730,61.73,5.8595,0.81,57.2117,6.5564,1.8687,573526.1459,572415.0059
688159.SH,20250729,62.6,8.2022,0.99,58.018,6.6488,1.895,581609.2132,580482.4132
688159.SH,20250728,60.19,8.5492,0.88,55.7844,6.3928,1.8221,559218.1876,558134.7676
688159.SH,20250725,56.8,6.7307,0.61,52.6426,6.0327,1.7194,527722.0976,526699.6976
688159.SH,20250724,59.2,5.1743,0.44,54.8669,6.2876,1.7921,550020.2144,548954.6144
688159.SH,20250723,59.15,7.4538,0.59,54.8206,6.2823,1.7906,549555.6703,548490.9703
688159.SH,20250722,60.3,13.3336,1.16,55.8864,6.4045,1.8254,560240.1846,559154.7846
688159.SH,20250721,61.18,15.7366,1.6,56.702,6.4979,1.852,568416.1608,567314.9208
688159.SH,20250718,55.6,13.2632,1.36,51.5304,5.9053,1.6831,516573.0392,515572.2392
688159.SH,20250717,54.6,9.4293,1.0,50.6036,5.7387,1.6528,507282.1572,506299.3572
688159.SH,20250716,54.8,11.8579,1.3,50.789,5.7597,1.6589,509140.3336,508153.9336
688159.SH,20250715,52.3,7.2937,0.78,48.4719,5.497,1.5832,485913.1286,484971.7286
688159.SH,20250714,52.2,7.4196,0.71,48.3793,5.4865,1.5802,484984.0404,484044.4404
688159.SH,20250711,51.74,12.6212,1.31,47.9529,5.4381,1.5663,480710.2347,479778.9147
688159.SH,20250710,55.34,7.7291,0.83,51.2894,5.8165,1.6752,514157.4099,513161.2899
688159.SH,20250709,54.28,10.4265,1.18,50.307,5.7051,1.6432,504309.075,503332.035
688159.SH,20250708,58.87,8.4473,1.01,54.5611,6.1875,1.7821,546954.2233,545894.5633
688159.SH,20250707,56.18,12.6994,1.69,52.0679,5.9048,1.7007,521961.7508,520950.5108
688159.SH,20250704,63.5,8.8139,1.2,58.8522,6.6742,1.9223,589971.007,588828.007
688159.SH,20250703,62.05,6.0827,0.77,57.5083,6.5218,1.8784,576499.2281,575382.3281
688159.SH,20250702,62.95,8.1527,1.03,58.3551,6.6161,1.906,584988.4957,583727.9219
688159.SH,20250701,68.88,6.0502,0.78,63.8523,7.2393,2.0856,640095.4342,638716.1122
688159.SH,20250630,71.67,8.6353,1.26,66.4386,7.6228,2.1701,666022.6447,657889.3539
688159.SH,20250627,74.03,8.0271,1.3,68.6264,7.8738,2.2415,687953.9052,679552.7957
688159.SH,20250626,69.98,8.8873,1.48,64.872,7.4431,2.1189,650317.6319,642376.1265
688159.SH,20250625,67.77,8.1812,1.32,62.8233,7.208,2.052,629780.3074,622089.5984
688159.SH,20250624,62.71,5.2981,0.86,58.1327,6.6698,1.8988,582758.198,575641.7104
688159.SH,20250623,58.84,4.0006,0.6,53.9966,6.1953,1.7637,541295.6086,540117.3376
688159.SH,20250620,60.26,4.4849,0.58,55.2997,6.3448,1.8062,554358.8269,553152.1204
688159.SH,20250619,61.7,8.0107,1.1,56.6212,6.4964,1.8494,567606.0342,566370.4917
688159.SH,20250618,60.73,9.0939,1.39,55.731,6.3943,1.8203,558682.5681,557466.4499
688159.SH,20250617,56.23,5.1612,0.67,51.6014,5.9205,1.6854,517285.0454,516159.0396
688159.SH,20250616,56.61,6.7385,0.82,51.9501,5.9605,1.6968,520780.8362,519647.2209
688159.SH,20250613,57.36,9.697,1.34,52.6384,6.0395,1.7193,527680.4233,526531.7893
688159.SH,20250612,61.01,5.6077,0.8,55.988,6.4238,1.8287,561258.414,560036.6887
688159.SH,20250611,60.61,5.5753,0.78,55.6209,6.3816,1.8167,557578.6342,556364.9189
688159.SH,20250610,61.89,10.8453,1.9,56.7955,6.5164,1.8551,569353.9296,568114.5823
688159.SH,20250609,67.99,9.227,1.82,62.3934,7.1587,2.0379,625470.5715,624109.0718
688159.SH,20250606,67.62,4.8723,0.98,62.0539,7.1197,2.0268,622066.7752,620712.6847
688159.SH,20250605,66.7,4.3533,0.89,61.2096,7.0229,1.9993,613603.2817,612267.6142
688159.SH,20250604,66.38,6.4019,1.39,60.9159,6.9892,1.9897,610659.4578,609330.1983
688159.SH,20250603,64.47,3.7042,0.79,59.1632,6.7881,1.9324,593088.5093,591797.4975
688159.SH,20250530,63.7,5.995,1.27,58.4565,6.707,1.9093,586004.9332,584729.3407
688159.SH,20250529,65.91,4.5047,0.79,60.4846,6.9397,1.9756,606335.7165,605015.8688
688159.SH,20250528,67.51,3.9853,0.57,61.9529,7.1081,2.0235,621054.8357,619702.948
688159.SH,20250527,68.65,4.8467,0.67,62.9991,7.2282,2.0577,631542.2082,630167.4919
688159.SH,20250526,66.69,4.1087,0.49,61.2004,7.0218,1.999,613511.2872,612175.8199
688159.SH,20250523,65.87,6.1057,0.63,60.4479,6.9355,1.9744,605967.7386,603892.8336
688159.SH,20250522,67.86,9.379,0.92,62.2741,7.145,2.034,624274.6431,622137.0531
688159.SH,20250521,63.59,10.2849,1.02,58.3556,6.6954,1.906,584992.9937,582989.9087
688159.SH,20250520,64.61,6.2072,0.55,59.2916,6.8028,1.9366,594376.4322,592341.2172
688159.SH,20250519,64.44,9.7428,0.86,59.1356,6.7849,1.9315,592812.5258,590782.6658
688159.SH,20250516,61.35,13.1986,1.19,56.3,6.4596,1.8389,564386.2268,562453.7018
688159.SH,20250515,58.02,11.4597,0.91,53.2441,6.1089,1.7391,533752.06,531924.43
688159.SH,20250514,59.53,9.5811,0.73,54.6298,6.2679,1.7843,547643.2287,545768.0337
688159.SH,20250513,60.48,12.3097,0.91,55.5016,6.368,1.8128,556382.7058,554477.5858
688159.SH,20250512,56.99,10.165,0.69,52.2989,6.0005,1.7082,524276.627,522481.442
688159.SH,20250509,54.68,11.7135,0.83,50.179,5.7573,1.639,503025.8987,501303.4787
688159.SH,20250508,57.68,19.0319,1.69,52.9321,6.0731,1.7289,530624.2472,528807.3272
688159.SH,20250507,50.98,12.0182,1.24,46.7836,5.3677,1.5281,468987.9355,467382.0655
688159.SH,20250506,48.88,15.0268,1.91,44.8564,5.1466,1.4651,449669.0916,448129.3716
688159.SH,20250430,44.31,15.8368,2.62,40.6626,4.6654,1.3281,407627.6073,406231.8423
688159.SH,20250429,43.56,8.4968,1.57,,4.6926,4.3,400728.0202,399355.8802
688159.SH,20250428,40.4,4.8596,0.87,,4.3522,3.9881,371657.7598,370385.1598
688159.SH,20250425,40.07,4.1625,0.75,,4.3166,3.9555,368621.9415,367359.7365
688159.SH,20250424,39.99,5.9681,1.13,,4.308,3.9476,367885.9855,366626.3005
688159.SH,20250423,39.83,6.6854,1.46,,4.2908,3.9318,366414.0736,365159.4286
688159.SH,20250422,37.16,5.3606,1.33,,4.0031,3.6682,341851.5434,340681.0034
688159.SH,20250421,37.12,5.8452,1.55,,3.9988,3.6643,341483.5654,340314.2854
688159.SH,20250418,34.43,3.7132,0.87,,3.7091,3.3987,316737.0463,315652.5013
688159.SH,20250417,34.44,4.9184,1.06,,3.7101,3.3997,316829.0408,315744.1808
688159.SH,20250416,33.08,3.0294,0.57,,3.5636,3.2655,304317.7895,303275.7695
