ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,ps,total_mv,circ_mv
002970.SZ,20260615,66.28,5.0252,1.0,31.8573,6.0136,4.9218,1219094.668,837689.4436
002970.SZ,20260612,62.0,3.9107,0.78,29.8002,5.6253,4.604,1140372.2,783596.0396
002970.SZ,20260611,63.92,3.7724,0.76,30.723,5.7995,4.7466,1175686.952,807862.2395
002970.SZ,20260610,65.81,7.2675,1.57,31.4223,5.9315,4.8546,1202447.823,823747.1921
002970.SZ,20260609,66.83,6.2976,1.54,31.9093,6.0234,4.9298,1221084.7593,836514.5852
002970.SZ,20260608,60.75,4.093,1.03,29.0063,5.4754,4.4813,1109994.0017,760410.909
002970.SZ,20260605,62.52,3.8876,0.94,29.8514,5.635,4.6119,1142334.5676,782566.091
002970.SZ,20260604,63.73,3.633,0.84,30.4292,5.744,4.7012,1164443.0901,797711.724
002970.SZ,20260603,62.88,5.2098,1.21,30.0233,5.6674,4.6385,1148912.3099,787072.2298
002970.SZ,20260602,63.2,3.6574,0.75,30.1761,5.6963,4.6621,1154759.1918,791077.6864
002970.SZ,20260601,62.85,3.5336,0.66,30.009,5.6647,4.6362,1148364.1647,786696.7182
002970.SZ,20260529,63.3,4.5843,0.86,30.2239,5.7053,4.6694,1156586.3425,792329.3916
002970.SZ,20260528,67.43,4.5731,0.8,32.1958,6.0775,4.9741,1232047.6631,844024.8164
002970.SZ,20260527,66.6,5.1469,0.93,31.7995,6.0027,4.9129,1216882.3129,833635.6632
002970.SZ,20260526,67.25,6.4541,1.31,32.1099,6.0613,4.9608,1228758.792,841771.747
002970.SZ,20260525,70.72,5.8641,1.27,33.7667,6.374,5.2168,1292160.9185,885205.9174
002970.SZ,20260522,72.45,4.6075,0.98,34.5927,6.53,5.3444,1323770.6242,906860.4174
002970.SZ,20260521,71.21,6.6174,1.5,34.0007,6.4182,5.2529,1301113.9565,891339.2729
002970.SZ,20260520,73.1,4.0795,0.8,34.9031,6.5886,5.3924,1335647.1032,914996.5012
002970.SZ,20260519,72.89,3.4894,0.63,34.8028,6.5696,5.3769,1331810.0869,912367.9203
002970.SZ,20260518,72.88,4.3053,0.7,34.798,6.5687,5.3761,1331627.3719,912242.7498
002970.SZ,20260515,73.52,5.0165,0.78,35.1036,6.6264,5.4233,1343321.1358,920253.663
002970.SZ,20260514,75.12,5.2216,0.73,35.8676,6.7706,5.5414,1372555.5457,940280.9462
002970.SZ,20260513,79.15,7.52,0.97,37.7918,7.1338,5.8386,1446189.7157,990724.6658
002970.SZ,20260512,74.41,5.5486,0.68,35.5286,6.7066,5.489,1359582.7763,931393.8393
002970.SZ,20260511,75.45,7.416,0.87,36.0251,6.8004,5.5657,1378585.1428,944411.5734
002970.SZ,20260508,75.83,6.5078,0.61,36.2066,6.8346,5.5937,1385528.3151,949168.0532
002970.SZ,20260507,75.57,8.9064,0.79,36.0824,6.8112,5.5746,1380777.7235,945913.6196
002970.SZ,20260506,70.53,10.4872,1.03,33.676,6.3569,5.2028,1288689.3323,882827.6776
002970.SZ,20260430,69.78,7.2479,0.74,33.3179,6.2893,5.1474,1274985.7026,873439.8886
002970.SZ,20260429,72.15,9.3493,1.0,34.4495,6.5029,5.3223,1318289.1723,903105.3018
002970.SZ,20260428,72.75,16.9492,2.31,34.736,6.2206,5.3665,1329252.0761,910615.533
002970.SZ,20260427,68.81,12.22,1.92,32.8547,6.0707,5.0759,1257262.3416,861298.3481
002970.SZ,20260424,64.13,5.137,0.81,30.6202,5.6578,4.7307,1171751.6926,802718.5448
002970.SZ,20260423,63.22,5.585,0.86,30.1857,5.5775,4.6635,1155124.622,791328.0274
002970.SZ,20260422,65.2,6.7639,1.06,31.1311,5.7522,4.8096,1191302.2042,816111.7904
002970.SZ,20260421,63.98,6.9993,1.01,30.4328,5.6232,4.7017,1164580.3389,796410.3592
002970.SZ,20260420,62.15,7.4342,1.0,29.5623,5.4623,4.5672,1131270.2104,773630.8819
002970.SZ,20260417,60.28,5.125,0.69,28.6728,5.298,4.4298,1097231.9917,750353.4925
002970.SZ,20260416,59.99,6.4095,0.89,28.5349,5.2725,4.4085,1091953.3374,746743.63
002970.SZ,20260415,58.8,6.0973,0.9,27.9688,5.1679,4.321,1070292.6528,731930.7458
002970.SZ,20260414,59.0,9.7243,1.87,28.064,5.1855,4.3357,1073933.104,734420.3062
002970.SZ,20260413,61.72,9.7961,2.59,29.3578,5.4246,4.5356,1123443.2403,768278.3271
002970.SZ,20260410,66.83,5.2135,1.58,31.7884,5.8737,4.9112,1216456.7685,831886.5943
002970.SZ,20260409,65.71,5.0427,1.57,31.2557,5.7752,4.8288,1196070.2418,817945.0563
002970.SZ,20260408,66.09,4.0299,1.13,31.4364,5.8086,4.8568,1202987.099,822675.221
002970.SZ,20260407,61.8,1.9632,0.45,29.3958,5.4316,4.5415,1124899.4208,769274.1512
002970.SZ,20260403,62.52,2.6818,0.56,29.7383,5.4949,4.5944,1138005.0451,778236.5685
002970.SZ,20260402,63.53,2.808,0.56,30.2187,5.5836,4.6686,1156389.3237,790808.8484
002970.SZ,20260401,64.68,4.5435,0.96,30.7657,5.6847,4.7532,1177321.9181,805123.8204
002970.SZ,20260331,62.72,5.8143,1.36,29.8334,5.5124,4.6091,1141645.4963,780726.1289
002970.SZ,20260330,66.21,6.1209,1.41,41.238,6.2176,4.3061,1195999.5633,816437.2182
002970.SZ,20260327,65.01,4.7824,1.22,40.4906,6.1049,4.2281,1174323.0873,801639.9873
002970.SZ,20260326,61.0,4.0813,1.15,37.993,5.7283,3.9673,1101887.53,752192.5738
002970.SZ,20260325,63.94,2.9347,0.87,39.8241,6.0044,4.1585,1154994.8962,788445.7897
002970.SZ,20260324,63.54,3.7162,1.05,39.575,5.9668,4.1325,1147769.4042,783513.3793
002970.SZ,20260323,61.14,6.2307,1.87,38.0802,5.7415,3.9764,1104416.4522,753918.9174
002970.SZ,20260320,66.0,2.6524,0.74,41.1072,6.1979,4.2924,1192206.18,813847.7028
002970.SZ,20260319,68.57,2.1606,0.52,42.7079,6.4392,4.4596,1238629.9661,845538.4391
002970.SZ,20260318,71.04,2.0955,0.43,44.2463,6.6711,4.6202,1283247.3792,875996.0728
002970.SZ,20260317,70.0,4.6281,0.84,43.5985,6.5735,4.5526,1264461.1,863171.806
002970.SZ,20260316,71.06,5.122,0.91,44.2587,6.673,4.6215,1283608.6538,876242.6933
002970.SZ,20260313,72.22,3.9851,0.72,44.9812,6.782,4.697,1304562.5806,890546.6833
002970.SZ,20260312,75.9,4.8685,0.84,47.2733,7.1275,4.9363,1371037.107,935924.8582
002970.SZ,20260311,80.54,5.9543,1.03,50.1632,7.5633,5.2381,1454852.8142,993140.8179
002970.SZ,20260310,81.6,7.7492,1.47,50.8234,7.6628,5.307,1474000.368,1006211.7053
002970.SZ,20260309,75.22,5.7285,1.05,46.8497,7.0637,4.8921,1358753.7706,927539.7607
002970.SZ,20260306,77.89,3.2468,0.54,48.5127,7.3144,5.0657,1406983.9297,960463.5996
002970.SZ,20260305,78.61,6.2569,1.17,48.9611,7.382,5.1126,1419989.8153,969341.9381
002970.SZ,20260304,77.9,5.9161,1.13,48.5189,7.3153,5.0664,1407164.567,960586.9098
002970.SZ,20260303,75.41,5.2676,1.03,46.9681,7.0815,4.9044,1362185.8793,929882.6556
002970.SZ,20260302,79.94,6.5666,1.25,49.7895,7.5069,5.1991,1444014.5762,985742.2025
002970.SZ,20260227,82.04,6.295,1.06,51.0975,7.7041,5.3356,1481948.4092,1011637.3566
002970.SZ,20260226,82.73,2.6367,0.37,51.5272,7.7689,5.3805,1494412.3829,1020145.7644
002970.SZ,20260225,75.21,5.3946,0.68,46.8435,7.0627,4.8914,1358573.1333,927416.4504
002970.SZ,20260224,76.01,4.6579,0.51,47.3418,7.1379,4.9435,1373024.1173,937281.2711
002970.SZ,20260213,77.04,7.2776,0.73,47.9833,7.2346,5.0104,1391629.7592,949982.2276
002970.SZ,20260212,80.08,9.7003,0.82,49.8767,7.5201,5.2082,1446543.4984,987468.5461
002970.SZ,20260211,75.75,8.5595,0.79,47.1798,7.1134,4.9266,1368327.5475,934075.2044
002970.SZ,20260210,74.54,9.2852,0.92,46.4262,6.9998,4.8479,1346470.4342,919154.6631
002970.SZ,20260209,76.8,10.9403,1.14,47.8338,7.2121,4.9948,1387294.464,947022.7814
002970.SZ,20260206,72.75,11.3491,1.09,45.3113,6.8317,4.7314,1314136.3575,897082.127
002970.SZ,20260205,72.74,18.8775,2.01,45.3051,6.8308,4.7308,1313955.7202,896958.8167
002970.SZ,20260204,67.28,3.8016,0.38,41.9044,6.3181,4.3757,1215327.7544,829631.4158
002970.SZ,20260203,61.16,5.4473,0.55,38.0926,5.7433,3.9777,1104777.7268,754165.5379
002970.SZ,20260202,61.26,8.6152,0.97,38.1549,5.7527,3.9842,1106584.0998,755398.6405
002970.SZ,20260130,61.51,15.1708,2.29,38.3106,5.7762,4.0004,1111100.0323,758481.397
002970.SZ,20260129,60.91,13.9291,3.05,37.9369,5.7199,3.9614,1100261.7943,751082.7815
002970.SZ,20260128,55.37,6.3994,1.33,34.4864,5.1996,3.6011,1000188.7301,682768.8985
002970.SZ,20260127,57.84,5.0202,1.06,36.0248,5.4316,3.7617,1044806.1432,713226.5323
002970.SZ,20260126,57.43,3.9582,0.72,35.7695,5.3931,3.7351,1037400.0139,708170.8117
002970.SZ,20260123,57.77,3.7921,0.72,35.9812,5.425,3.7572,1043541.6821,712363.3605
002970.SZ,20260122,58.65,3.6568,0.72,36.5293,5.5076,3.8144,1059437.7645,723214.6632
002970.SZ,20260121,58.68,7.6166,1.66,36.548,5.5105,3.8164,1059979.6764,723584.5939
002970.SZ,20260120,55.89,4.7445,0.98,34.8103,5.2485,3.6349,1009581.8697,689181.032
002970.SZ,20260119,56.4,7.6416,1.63,35.128,5.2963,3.6681,1018794.372,695469.8551
002970.SZ,20260116,53.67,2.549,0.47,33.4276,5.04,3.4905,969480.3891,661806.1547
002970.SZ,20260115,53.74,2.7917,0.46,33.4712,5.0466,3.4951,970744.8502,662669.3265
002970.SZ,20260114,53.8,5.2257,0.68,33.5086,5.0522,3.499,971828.674,663409.188
002970.SZ,20260113,53.7,6.0728,0.77,33.4463,5.0428,3.4925,970022.301,662176.0855
002970.SZ,20260112,56.33,6.7716,0.83,35.0844,5.2898,3.6635,1017529.9109,694606.6833
002970.SZ,20260109,55.41,6.2745,0.83,34.5113,5.2034,3.6037,1000911.2793,683262.1396
002970.SZ,20260108,54.28,6.2021,0.89,33.8075,5.0973,3.5302,980499.2644,669328.0804
002970.SZ,20260107,54.78,12.9965,2.53,34.119,5.1442,3.5627,989531.1294,675493.5933
002970.SZ,20260106,51.24,7.3366,1.62,31.9141,4.8118,3.3325,925585.5252,631841.762
002970.SZ,20260105,50.69,7.969,2.09,31.5716,4.7601,3.2967,915650.4737,625059.6978
002970.SZ,20251231,48.5,3.2866,0.74,30.2075,4.5545,3.1543,876090.905,598054.7513
002970.SZ,20251230,49.18,3.4126,0.64,30.6311,4.6183,3.1985,888374.2414,606439.8488
002970.SZ,20251229,48.59,3.6333,0.63,30.2636,4.5629,3.1601,877716.6407,599164.5436
002970.SZ,20251226,48.97,4.2967,0.69,30.5003,4.5986,3.1849,884580.8581,603850.3334
002970.SZ,20251225,49.39,4.4193,0.7,30.7619,4.6381,3.2122,892167.6247,609029.3643
002970.SZ,20251224,49.83,6.3488,0.97,31.0359,4.6794,3.2408,900115.6659,614455.0156
002970.SZ,20251223,49.06,7.9569,1.34,30.5563,4.6071,3.1907,886206.5938,604960.1257
002970.SZ,20251222,50.8,5.9588,1.06,31.6401,4.7705,3.3039,917637.484,626416.1106
002970.SZ,20251219,50.0,6.3443,1.33,31.1418,4.6953,3.2518,903186.5,616551.29
002970.SZ,20251218,49.22,5.0653,1.2,30.656,4.6221,3.2011,889096.7906,606933.0899
002970.SZ,20251217,49.13,7.2452,2.18,30.5999,4.6136,3.1953,887471.0549,605823.2976
002970.SZ,20251216,46.28,4.9991,1.71,28.8248,4.346,3.0099,835989.4244,570679.874
002970.SZ,20251215,45.81,4.4011,1.54,28.5321,4.3019,2.9793,827499.4713,564884.2919
002970.SZ,20251212,47.67,2.1579,0.73,29.6906,4.4765,3.1003,861098.0091,587819.9999
002970.SZ,20251211,47.72,2.2467,0.78,29.7217,4.4812,3.1036,862001.1956,588436.5512
002970.SZ,20251210,48.66,2.8281,0.99,30.3072,4.5695,3.1647,878981.1018,600027.7154
002970.SZ,20251209,49.0,2.9747,1.03,30.519,4.6014,3.1868,885122.77,604220.2642
002970.SZ,20251208,49.2,4.0422,1.4,30.6435,4.6202,3.1998,888735.516,606686.4694
002970.SZ,20251205,48.5,2.749,0.87,30.2075,4.5545,3.1543,876090.905,598054.7513
002970.SZ,20251204,48.19,1.8516,0.42,30.0145,4.5254,3.1341,870491.1487,594232.1333
002970.SZ,20251203,48.52,2.7267,0.43,30.22,4.5564,3.1556,876452.1796,598301.3718
002970.SZ,20251202,48.9,3.1089,0.4,30.4567,4.592,3.1803,883316.397,602987.1616
002970.SZ,20251201,48.97,4.0066,0.55,30.5003,4.5986,3.1849,884580.8581,603850.3334
002970.SZ,20251128,49.08,4.0778,0.6,30.5688,4.609,3.192,886567.8684,605206.7463
002970.SZ,20251127,49.38,8.0597,1.49,30.7556,4.6371,3.2115,891986.9874,608906.054
002970.SZ,20251126,49.0,12.1681,3.76,30.519,4.6014,3.1868,885122.77,604220.2642
002970.SZ,20251125,48.09,10.6181,7.55,29.9522,4.516,3.1276,868684.7757,592999.0307
