ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,ps,total_mv,circ_mv
688080.SH,20220426,35.68,3.6912,2.9,17.8245,2.4917,4.1613,187065.9084,134780.4364
688080.SH,20220425,39.6,2.5948,2.6,51.3661,2.8071,6.6798,207617.9926,149588.1526
688080.SH,20220422,43.27,1.2794,1.16,56.1265,3.0672,7.2989,226859.357,163451.499
688080.SH,20220421,44.92,0.7752,0.62,58.2668,3.1842,7.5772,235510.1067,169684.3387
688080.SH,20220420,46.8,0.7454,0.58,60.7054,3.3175,7.8943,245366.7185,176785.9985
688080.SH,20220419,46.52,0.9671,0.69,60.3422,3.2976,7.8471,243898.7125,175728.3045
688080.SH,20220418,46.84,1.2274,0.89,60.7573,3.3203,7.9011,245576.4336,176937.0976
688080.SH,20220415,45.75,1.8199,1.43,59.3434,3.243,7.7172,239861.696,172819.646
688080.SH,20220414,46.66,1.4896,1.08,60.5238,3.3075,7.8707,244632.7155,176257.1515
688080.SH,20220413,46.29,0.8746,0.55,60.0439,3.2813,7.8083,242692.8504,174859.4844
688080.SH,20220412,47.6,1.5837,1.12,61.7431,3.3742,8.0293,249561.0214,179807.9814
688080.SH,20220411,48.0,1.1326,0.82,62.2619,3.4025,8.0968,251658.1728,181318.9728
688080.SH,20220408,49.05,1.3037,0.88,63.6239,3.477,8.2739,257163.1953,185285.3253
688080.SH,20220407,49.52,2.005,1.56,64.2336,3.5103,8.3531,259627.3483,187060.7403
688080.SH,20220406,51.3,1.9911,1.82,66.5424,3.6365,8.6534,268959.6722,193784.6522
688080.SH,20220401,53.85,0.6543,0.55,69.8501,3.8172,9.0835,282329.0126,203417.2226
688080.SH,20220331,54.3,0.9343,0.71,70.4338,3.8491,9.1594,284688.308,205117.088
688080.SH,20220330,54.13,1.822,1.56,70.2133,3.8371,9.1308,283797.0186,204474.9166
688080.SH,20220329,51.99,1.0444,0.9,67.4375,3.6854,8.7698,272577.2584,196391.1124
688080.SH,20220328,54.15,1.0071,0.81,70.2392,3.8385,9.1341,283901.8762,204550.4662
688080.SH,20220325,54.15,1.0869,0.83,70.2392,3.8385,9.1341,283901.8762,204550.4662
688080.SH,20220324,53.98,1.592,1.28,70.0187,3.8264,9.1055,283010.5868,203908.2948
688080.SH,20220323,56.58,1.1196,0.75,73.3913,4.0107,9.544,296642.0712,213729.7392
688080.SH,20220322,56.08,1.006,0.64,72.7427,3.9753,9.4597,294020.6319,211840.9999
688080.SH,20220321,55.2,1.4082,0.91,71.6012,3.9129,9.3113,289406.8987,208516.8187
688080.SH,20220318,54.0,1.3862,0.93,70.0447,3.8279,9.1088,283115.4444,203983.8444
688080.SH,20220317,55.8,1.3122,0.84,72.3795,3.9554,9.4125,292552.6259,210783.3059
688080.SH,20220316,54.85,2.3872,1.74,71.1472,3.8881,9.2522,287571.8912,207194.7012
688080.SH,20220315,53.34,1.4161,0.92,69.1886,3.7811,8.9975,279655.1445,201490.7085
688080.SH,20220314,57.3,1.2134,0.81,74.3252,4.0618,9.6655,300416.9438,216449.5238
688080.SH,20220311,57.89,1.1337,0.76,75.0905,4.1036,9.765,303510.2422,218678.2362
688080.SH,20220310,58.8,1.6377,1.18,76.2709,4.1681,9.9185,308281.2617,222115.7417
688080.SH,20220309,56.64,1.4638,1.17,73.4691,4.015,9.5542,296956.6439,213956.3879
688080.SH,20220308,58.66,2.2889,2.0,76.0893,4.1582,9.8949,307547.2587,221586.8947
688080.SH,20220307,58.23,0.9267,0.69,75.5315,4.1277,9.8224,305292.8209,219962.5789
688080.SH,20220304,59.33,1.0993,0.85,76.9583,4.2057,10.0079,311059.9873,224117.8053
688080.SH,20220303,60.21,1.1435,0.85,78.0998,4.2681,10.1564,315673.7205,227441.9865
688080.SH,20220302,61.26,0.7999,0.56,79.4618,4.3425,10.3335,321178.743,231408.339
688080.SH,20220301,61.29,1.7502,1.26,79.5007,4.3446,10.3385,321336.0294,231521.6634
688080.SH,20220228,63.7,1.9146,1.35,82.6268,4.5154,10.7451,333971.3668,240625.3868
688080.SH,20220225,61.4,0.8608,0.59,79.6434,4.3524,10.3571,321912.746,231937.186
688080.SH,20220224,60.36,1.3798,0.96,78.2944,4.3491,10.1817,316460.1523,228008.6083
688080.SH,20220223,62.37,1.2697,0.92,80.9016,4.494,10.5207,326998.3383,235601.3403
688080.SH,20220222,60.71,1.5132,1.15,78.7484,4.3743,10.2407,318295.1598,229330.7258
688080.SH,20220221,62.42,2.0855,1.76,80.9665,4.4976,10.5292,327260.4822,235790.2142
688080.SH,20220218,60.75,1.0617,0.84,78.8003,4.3772,10.2475,318504.875,229481.825
688080.SH,20220217,61.11,1.2577,0.87,79.2672,4.4032,10.3082,320392.3112,230841.7172
688080.SH,20220216,60.09,0.9652,0.53,77.9442,4.3297,10.1361,315044.5751,226988.6891
688080.SH,20220215,61.02,1.219,0.66,79.1505,4.3967,10.293,319920.4522,230501.7442
688080.SH,20220214,59.79,1.4059,0.72,77.555,4.3081,10.0855,313471.7115,225855.4455
688080.SH,20220211,58.95,1.5252,0.71,76.4654,4.2475,9.9438,309067.6935,218819.0163
688080.SH,20220210,61.24,2.1376,1.0,79.4359,4.4125,10.3301,321073.8855,227319.3648
688080.SH,20220209,62.87,3.018,1.31,81.5502,4.53,10.6051,329619.7776,233369.8313
688080.SH,20220208,64.4,1.2457,0.51,83.5348,4.6402,10.8631,337641.3818,239049.1034
688080.SH,20220207,65.15,1.9705,0.85,84.5076,4.6943,10.9897,341573.5408,241833.0604
688080.SH,20220128,66.53,2.3326,1.06,86.2976,4.7937,11.2224,348808.7133,246955.5412
688080.SH,20220127,67.2,2.1707,0.97,87.1667,4.842,11.3355,352321.4419,249442.5427
688080.SH,20220126,70.82,3.8119,2.13,91.8623,5.1028,11.9461,371300.6625,262879.7749
688080.SH,20220125,73.0,1.8381,0.94,94.69,5.2599,12.3138,382730.1378,270971.8098
688080.SH,20220124,75.5,1.4019,0.57,97.9328,5.44,12.7355,395837.3343,280251.6663
688080.SH,20220121,73.93,1.7305,0.69,95.8963,5.3269,12.4707,387606.0149,274423.9164
688080.SH,20220120,75.72,2.4131,1.02,98.2182,5.4559,12.7726,396990.7676,281068.2937
688080.SH,20220119,77.47,1.5791,0.57,100.4882,5.582,13.0678,406165.8051,287564.1932
688080.SH,20220118,79.28,2.6927,0.92,102.836,5.7124,13.3731,415655.4154,294282.8093
688080.SH,20220117,82.87,3.9565,1.35,107.4926,5.971,13.9787,434477.3496,307608.6833
688080.SH,20220114,75.23,1.9241,0.62,97.5826,5.4206,12.69,394421.7571,279249.4418
688080.SH,20220113,73.62,1.6637,0.52,95.4942,5.3046,12.4184,385980.7225,273273.2142
688080.SH,20220112,75.65,3.5316,1.13,98.1274,5.4508,12.7608,396623.7661,280808.4577
688080.SH,20220111,75.75,3.6184,1.24,98.2571,5.458,12.7777,397148.054,281179.652
688080.SH,20220110,80.91,3.9428,1.54,104.9503,5.8298,13.6481,424201.3075,300333.2758
688080.SH,20220107,80.61,2.8371,1.15,104.5611,5.8082,13.5975,422628.4439,299219.693
688080.SH,20220106,85.8,1.9755,0.76,111.2932,6.1822,14.4729,449838.9839,318484.6751
688080.SH,20220105,85.17,3.254,1.39,110.476,6.1368,14.3667,446535.9704,316146.1512
688080.SH,20220104,90.45,2.5771,1.01,117.3248,6.5172,15.2573,474218.3694,335745.2082
688080.SH,20211231,87.7,2.1365,0.78,113.7577,6.3191,14.7934,459800.4532,325537.366
688080.SH,20211230,89.1,2.4252,0.82,115.5737,6.4199,15.0296,467140.4833,330734.0857
688080.SH,20211229,88.34,2.626,0.86,114.5879,6.3652,14.9014,463155.8955,327913.0093
688080.SH,20211228,84.54,1.9652,0.6,109.6588,6.0914,14.2604,443232.9568,313807.6274
688080.SH,20211227,86.84,3.6589,1.14,112.6422,6.2571,14.6484,455291.5776,322345.0954
688080.SH,20211224,87.79,2.9574,0.81,113.8745,6.3255,14.8086,460272.3123,325871.4409
688080.SH,20211223,87.53,3.6068,0.88,113.5372,6.3068,14.7648,458909.1639,324906.3358
688080.SH,20211222,85.0,3.1556,0.64,110.2555,6.1245,14.338,445644.681,315515.121
688080.SH,20211221,82.64,3.0754,0.62,107.1943,5.9545,13.9399,433271.4875,306754.9365
688080.SH,20211220,79.21,3.2266,0.63,102.7452,5.7073,13.3613,415288.4139,294022.9733
688080.SH,20211217,78.9,5.2213,1.09,102.3431,5.685,13.309,413663.1215,292872.2711
688080.SH,20211216,75.66,5.8604,1.29,98.1404,5.4515,12.7625,396676.1949,280845.5771
688080.SH,20211215,80.84,7.1693,1.97,104.8595,5.8248,13.6363,423834.306,300073.4398
688080.SH,20211214,75.76,3.5216,0.92,98.2701,5.4587,12.7794,397200.4827,281216.7714
688080.SH,20211213,76.37,3.8421,1.0,99.0613,5.5027,12.8823,400398.6387,283481.0564
688080.SH,20211210,72.66,3.476,0.85,94.249,5.2354,12.2565,380947.5591,269709.7493
688080.SH,20211209,73.45,4.7094,1.11,95.2737,5.2923,12.3897,385089.4332,272642.184
688080.SH,20211208,69.53,2.6204,0.49,90.189,5.0099,11.7285,364537.3491,258091.369
688080.SH,20211207,68.62,4.4876,0.75,89.0086,4.9443,11.575,359766.3295,254713.5012
688080.SH,20211206,72.01,3.9633,0.67,93.4059,5.1885,12.1468,377539.688,267296.9866
688080.SH,20211203,75.15,4.7575,0.78,97.4788,5.4148,12.6765,394002.3268,278952.4864
