ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,ps,total_mv,circ_mv
603236.SH,20260203,88.76,3.2196,1.17,43.4311,3.789,1.3739,2554720.667,2322473.3369
603236.SH,20260202,87.8,3.7942,1.38,42.9613,3.748,1.3591,2527089.6188,2297354.2021
603236.SH,20260130,92.28,2.3942,0.76,45.1534,3.9392,1.4284,2656034.5105,2414576.8311
603236.SH,20260129,92.73,2.8885,0.83,45.3736,3.9584,1.4354,2668986.5644,2426351.4255
603236.SH,20260128,95.6,2.2161,0.6,46.7779,4.081,1.4798,2751591.8856,2501447.1722
603236.SH,20260127,96.63,2.4825,0.67,47.2819,4.1249,1.4958,2781237.6978,2528397.9106
603236.SH,20260126,95.49,3.7281,1.02,46.7241,4.0763,1.4781,2748425.828,2498568.938
603236.SH,20260123,99.75,4.3516,1.25,48.8086,4.2581,1.5441,2871038.6045,2610035.0987
603236.SH,20260122,96.39,4.658,1.51,47.1645,4.1147,1.4921,2774329.9357,2522118.1269
603236.SH,20260121,99.99,3.1582,0.9,48.926,4.2684,1.5478,2877946.3666,2616314.8823
603236.SH,20260120,98.37,2.7293,0.69,48.1333,4.1992,1.5227,2831318.9727,2573926.3424
603236.SH,20260119,98.92,3.3356,0.75,48.4024,4.2227,1.5312,2847149.2607,2588317.5134
603236.SH,20260116,101.18,3.459,0.74,49.5083,4.3192,1.5662,2912197.3534,2647452.1432
603236.SH,20260115,101.98,2.7414,0.57,49.8997,4.3533,1.5786,2935223.227,2668384.7555
603236.SH,20260114,102.31,5.377,1.24,50.0612,4.3674,1.5837,2944721.3998,2677019.4581
603236.SH,20260113,101.81,4.9597,1.2,49.8165,4.346,1.5759,2930330.2288,2663936.5754
603236.SH,20260112,106.56,5.6578,1.37,52.1407,4.5488,1.6495,3067046.3529,2788223.961
603236.SH,20260109,101.72,4.5663,1.12,49.7725,4.3422,1.5746,2927739.8181,2661581.6565
603236.SH,20260108,99.75,3.3707,0.87,48.8086,4.2581,1.5441,2871038.6045,2610035.0987
603236.SH,20260107,99.14,3.2127,0.88,48.5101,4.2321,1.5346,2853481.376,2594073.9818
603236.SH,20260106,99.57,3.9003,1.17,48.7205,4.2504,1.5413,2865857.783,2605325.2609
603236.SH,20260105,100.12,5.6418,2.06,48.9896,4.2739,1.5498,2881688.071,2619716.4318
603236.SH,20251231,95.41,4.2993,1.78,46.685,4.0728,1.4769,2746123.2407,2496475.6768
603236.SH,20251230,94.11,2.2194,0.91,46.0489,4.0174,1.4568,2708706.1962,2462460.1818
603236.SH,20251229,93.39,2.1965,0.83,45.6965,3.9866,1.4456,2687982.91,2443620.8307
603236.SH,20251226,94.44,2.3655,0.88,46.2103,4.0314,1.4619,2718204.369,2471094.8844
603236.SH,20251225,95.32,2.608,0.94,42.4008,5.5148,1.3414,2494120.7579,2494120.7579
603236.SH,20251224,94.97,2.6536,0.79,42.2451,5.4946,1.3364,2484962.74,2484962.74
603236.SH,20251223,92.64,2.3872,0.72,41.2087,5.3597,1.3036,2423996.5067,2423996.5067
603236.SH,20251222,94.05,3.2866,1.08,41.8359,5.4413,1.3235,2460890.2359,2460890.2359
603236.SH,20251219,92.01,2.5303,0.79,40.9285,5.3233,1.2948,2407512.0745,2407512.0745
603236.SH,20251218,91.82,2.9579,1.0,40.8439,5.3123,1.2921,2402540.579,2402540.579
603236.SH,20251217,94.8,5.5854,2.5,42.1695,5.4847,1.334,2480514.5599,2480514.5599
603236.SH,20251216,88.99,2.1677,0.97,39.5851,5.1486,1.2523,2328491.4629,2328491.4629
603236.SH,20251215,89.97,2.0022,0.83,40.021,5.2053,1.2661,2354133.913,2354133.913
603236.SH,20251212,92.71,3.3058,1.47,41.2398,5.3638,1.3046,2425828.1102,2425828.1102
603236.SH,20251211,89.53,1.7937,0.79,39.8253,5.1798,1.2599,2342620.9763,2342620.9763
603236.SH,20251210,91.85,1.9063,0.78,40.8573,5.314,1.2925,2403325.552,2403325.552
603236.SH,20251209,91.18,2.1717,0.76,40.5593,5.2753,1.2831,2385794.4892,2385794.4892
603236.SH,20251208,91.68,2.8269,0.76,40.7817,5.3042,1.2901,2398877.3719,2398877.3719
603236.SH,20251205,91.32,2.5194,0.69,40.6215,5.2834,1.2851,2389457.6963,2389457.6963
603236.SH,20251204,90.17,1.9956,0.5,40.11,5.2168,1.2689,2359367.0661,2359367.0661
603236.SH,20251203,89.96,2.7015,0.69,40.0166,5.2047,1.2659,2353872.2554,2353872.2554
603236.SH,20251202,91.99,4.3142,1.18,40.9196,5.3221,1.2945,2406988.7591,2406988.7591
603236.SH,20251201,94.25,6.9808,2.67,41.9249,5.4529,1.3263,2466123.389,2466123.389
603236.SH,20251128,88.75,2.2979,0.87,39.4783,5.1347,1.2489,2322211.6793,2322211.6793
603236.SH,20251127,87.91,3.6239,1.6,39.1047,5.0861,1.2371,2300232.4363,2300232.4363
603236.SH,20251126,87.13,2.4119,1.11,38.7577,5.041,1.2261,2279823.1393,2279823.1393
603236.SH,20251125,86.16,2.9766,1.55,38.3262,4.9848,1.2125,2254442.3469,2254442.3469
603236.SH,20251124,83.5,1.7723,0.9,37.143,4.8309,1.175,2184841.4109,2184841.4109
603236.SH,20251121,82.5,2.3723,1.22,36.6982,4.7731,1.1609,2158675.6455,2158675.6455
603236.SH,20251120,85.87,1.792,0.89,38.1972,4.9681,1.2084,2246854.2749,2246854.2749
603236.SH,20251119,85.69,1.9316,0.88,38.1172,4.9577,1.2058,2242144.4371,2242144.4371
603236.SH,20251118,86.7,1.7279,0.75,38.5664,5.0161,1.2201,2268571.8602,2268571.8602
603236.SH,20251117,87.37,2.0202,0.88,38.8645,5.0548,1.2295,2286102.923,2286102.923
603236.SH,20251114,88.4,2.2254,1.01,39.3226,5.1144,1.244,2313053.6614,2313053.6614
603236.SH,20251113,91.15,2.1994,0.97,40.5459,5.2735,1.2827,2385009.5162,2385009.5162
603236.SH,20251112,90.0,2.8295,1.33,40.0344,5.207,1.2665,2354918.886,2354918.886
603236.SH,20251111,88.45,2.189,0.95,39.3449,5.1173,1.2447,2314361.9496,2314361.9496
603236.SH,20251110,89.9,2.0542,0.79,39.9899,5.2012,1.2651,2352302.3095,2352302.3095
603236.SH,20251107,90.25,1.7428,0.61,40.1456,5.2215,1.27,2361460.3274,2361460.3274
603236.SH,20251106,90.88,2.477,0.78,40.4258,5.2579,1.2789,2377944.7596,2377944.7596
603236.SH,20251105,90.0,2.1592,0.63,40.0344,5.207,1.2665,2354918.886,2354918.886
603236.SH,20251104,91.33,3.1471,0.88,40.626,5.284,1.2852,2389719.354,2389719.354
603236.SH,20251103,95.0,3.5549,0.93,42.2585,5.4963,1.3369,2485747.713,2485747.713
603236.SH,20251031,94.82,2.9507,0.7,42.1784,5.4859,1.3343,2481037.8752,2481037.8752
603236.SH,20251030,95.08,4.146,0.99,42.2941,5.5009,1.338,2487840.9742,2487840.9742
603236.SH,20251029,98.96,3.3391,0.84,44.02,5.7254,1.3926,2589364.144,2589364.144
603236.SH,20251028,97.78,3.9792,1.05,43.4951,5.6571,1.376,2558488.5408,2558488.5408
603236.SH,20251027,99.25,4.6516,1.29,44.149,5.7422,1.3967,2596952.216,2596952.216
603236.SH,20251024,99.56,4.9874,1.45,44.2869,5.7601,1.401,2605063.6032,2605063.6032
603236.SH,20251023,99.2,4.0361,1.24,44.1268,6.0954,1.396,2595643.9277,2595643.9277
603236.SH,20251022,97.47,2.1406,0.55,43.3572,5.9891,1.3716,2550377.1535,2550377.1535
603236.SH,20251021,98.4,3.1813,0.76,43.7709,6.0463,1.3847,2574711.3154,2574711.3154
603236.SH,20251020,96.0,3.7168,0.85,42.7033,5.8988,1.3509,2511913.4784,2511913.4784
603236.SH,20251017,93.77,4.1715,0.97,41.7114,5.7618,1.3195,2453563.8216,2453563.8216
603236.SH,20251016,100.25,3.041,0.62,44.5938,6.1599,1.4107,2623117.9814,2623117.9814
603236.SH,20251015,102.29,5.4879,1.18,45.5013,6.2853,1.4394,2676496.1428,2676496.1428
603236.SH,20251014,97.74,4.5531,1.07,43.4773,6.0057,1.3754,2557441.9102,2557441.9102
603236.SH,20251013,100.07,4.6176,1.13,44.5138,6.1489,1.4082,2618408.1436,2618408.1436
603236.SH,20251010,103.8,3.7693,0.88,46.173,6.3781,1.4607,2716006.4485,2716006.4485
603236.SH,20251009,107.89,5.9501,1.52,47.9923,6.6294,1.5182,2823024.429,2823024.429
603236.SH,20250930,105.12,4.2902,1.03,46.7601,6.4592,1.4793,2750545.2588,2750545.2588
603236.SH,20250929,102.2,2.688,0.59,45.4612,6.2797,1.4382,2674141.2239,2674141.2239
603236.SH,20250926,102.15,3.771,0.82,45.439,6.2767,1.4375,2672832.9356,2672832.9356
603236.SH,20250925,106.08,4.7734,0.99,47.1872,6.5182,1.4928,2775664.3936,2775664.3936
603236.SH,20250924,103.27,4.0382,0.82,45.9372,6.3455,1.4532,2702138.5929,2702138.5929
603236.SH,20250923,100.81,5.5429,1.12,44.8429,6.1943,1.4186,2637770.81,2637770.81
603236.SH,20250922,103.84,4.6901,1.01,46.1908,6.3805,1.4612,2717053.0791,2717053.0791
603236.SH,20250919,100.38,3.84,0.81,44.6517,6.1679,1.4126,2626519.5309,2626519.5309
603236.SH,20250918,101.63,5.9744,1.27,45.2077,6.2447,1.4301,2659226.7376,2659226.7376
603236.SH,20250917,102.48,4.6785,1.01,45.5858,6.297,1.4421,2681467.6382,2681467.6382
603236.SH,20250916,101.18,5.5115,1.3,45.0075,6.2171,1.4238,2647452.1432,2647452.1432
603236.SH,20250915,97.02,3.3232,0.73,43.157,5.9615,1.3653,2538602.5591,2538602.5591
603236.SH,20250912,98.19,4.2287,0.89,43.6775,6.0333,1.3817,2569216.5046,2569216.5046
603236.SH,20250911,99.61,5.8219,1.16,44.3091,6.1206,1.4017,2606371.8915,2606371.8915
603236.SH,20250910,94.67,4.1731,0.81,42.1117,5.8171,1.3322,2477113.0104,2477113.0104
603236.SH,20250909,92.63,3.6524,0.6,41.2043,5.6917,1.3035,2423734.849,2423734.849
603236.SH,20250908,95.61,4.8961,0.75,42.5298,5.8748,1.3454,2501708.8299,2501708.8299
603236.SH,20250905,94.31,5.2599,0.79,41.9516,5.7949,1.3271,2467693.3349,2467693.3349
603236.SH,20250904,91.5,7.1554,0.99,40.7016,5.6223,1.2876,2394167.5341,2394167.5341
603236.SH,20250903,97.71,4.6703,0.56,43.464,6.0039,1.375,2556656.9372,2556656.9372
603236.SH,20250902,98.35,8.311,1.02,43.7487,6.0432,1.384,2573403.0271,2573403.0271
603236.SH,20250901,106.81,7.2286,0.93,47.5119,6.563,1.503,2794765.4024,2794765.4024
603236.SH,20250829,109.99,6.0137,0.79,48.9264,6.7584,1.5478,2877972.5363,2877972.5363
603236.SH,20250828,110.85,9.7726,1.44,49.309,6.8113,1.5599,2900475.0946,2900475.0946
603236.SH,20250827,110.24,10.6411,1.88,49.0376,6.5523,1.5513,2884513.9777,2884513.9777
603236.SH,20250826,102.76,7.1667,1.28,45.7103,6.1077,1.4461,2688794.0525,2688794.0525
603236.SH,20250825,97.9,5.4494,0.98,43.5485,5.8189,1.3777,2561628.4327,2561628.4327
603236.SH,20250822,97.21,4.9499,0.9,43.2416,5.7779,1.368,2543574.0545,2543574.0545
603236.SH,20250821,96.06,5.6232,1.11,42.73,5.7095,1.3518,2513483.4243,2513483.4243
603236.SH,20250820,94.38,5.0998,1.07,41.9827,5.6097,1.3281,2469524.9385,2469524.9385
603236.SH,20250819,92.8,6.8506,1.69,41.2799,5.5158,1.3059,2428183.0291,2428183.0291
603236.SH,20250818,87.94,5.3087,1.48,39.118,5.2269,1.2375,2301017.4093,2301017.4093
603236.SH,20250815,86.2,4.717,1.49,38.344,5.1235,1.213,2255488.9775,2255488.9775
603236.SH,20250814,86.13,3.2981,1.05,38.3129,5.4484,1.212,2253657.3739,2253657.3739
603236.SH,20250813,86.8,3.6829,1.15,38.6109,5.4908,1.2215,2271188.4367,2271188.4367
603236.SH,20250812,85.68,3.2116,0.9,38.1127,5.4199,1.2057,2241882.7795,2241882.7795
603236.SH,20250811,84.72,3.0774,0.89,37.6857,5.3592,1.1922,2216763.6447,2216763.6447
603236.SH,20250808,83.46,2.5068,0.66,37.1252,5.2795,1.1745,2183794.7803,2183794.7803
603236.SH,20250807,84.25,3.212,0.74,37.4766,5.3295,1.1856,2204465.735,2204465.735
603236.SH,20250806,84.68,3.9573,0.98,37.6679,5.3567,1.1916,2215717.0141,2215717.0141
603236.SH,20250805,84.51,5.0964,1.42,37.5923,5.3459,1.1892,2211268.834,2211268.834
603236.SH,20250804,82.21,2.4244,0.65,36.5692,5.2004,1.1569,2151087.5735,2151087.5735
603236.SH,20250801,82.43,4.3554,1.3,36.667,5.2143,1.16,2156844.0419,2156844.0419
603236.SH,20250731,81.48,5.9213,2.21,36.2444,5.1542,1.1466,2131986.5648,2131986.5648
603236.SH,20250730,81.05,2.3756,0.87,36.0532,5.127,1.1405,2120735.2857,2120735.2857
603236.SH,20250729,82.25,2.9157,0.99,36.587,5.2029,1.1574,2152134.2042,2152134.2042
603236.SH,20250728,82.01,3.2089,1.14,36.4802,5.1878,1.1541,2145854.4205,2145854.4205
603236.SH,20250725,81.02,2.3794,0.82,36.0398,5.1251,1.1401,2119950.3127,2119950.3127
603236.SH,20250724,80.17,2.4955,0.84,35.6617,5.0714,1.1282,2097709.4121,2097709.4121
603236.SH,20250723,80.23,2.6114,0.86,35.6884,5.0752,1.129,2099279.358,2099279.358
603236.SH,20250722,81.0,3.9804,1.36,36.0309,5.1239,1.1398,2119426.9974,2119426.9974
603236.SH,20250721,83.0,2.5546,0.85,36.9206,5.2504,1.168,2171758.5282,2171758.5282
603236.SH,20250718,83.1,2.8168,0.77,36.9651,5.2567,1.1694,2174375.1047,2174375.1047
603236.SH,20250717,83.88,2.8865,0.83,37.312,5.306,1.1804,2194784.4018,2194784.4018
603236.SH,20250716,82.78,2.9033,0.86,36.8227,5.2365,1.1649,2166002.0598,2166002.0598
603236.SH,20250715,82.83,3.4696,1.0,36.845,5.2396,1.1656,2167310.3481,2167310.3481
603236.SH,20250714,82.24,2.8725,0.85,36.5825,5.2023,1.1573,2151872.5465,2151872.5465
603236.SH,20250711,82.18,6.0645,2.28,36.5558,5.1985,1.1564,2150302.6006,2150302.6006
603236.SH,20250710,85.81,2.0905,0.74,38.1705,5.4281,1.2075,2245284.329,2245284.329
603236.SH,20250709,86.33,2.4176,0.77,38.4018,5.461,1.2148,2258890.527,2258890.527
603236.SH,20250708,86.61,3.8885,1.22,38.5264,5.4787,1.2188,2266216.9413,2266216.9413
603236.SH,20250707,82.7,2.4202,0.69,36.7871,5.2314,1.1638,2163908.7986,2163908.7986
603236.SH,20250704,84.58,2.507,0.71,37.6234,5.3503,1.1902,2213100.4375,2213100.4375
603236.SH,20250703,85.7,2.944,0.82,38.1216,5.4212,1.206,2242406.0948,2242406.0948
603236.SH,20250702,83.69,3.948,1.16,37.2275,5.294,1.1777,2189812.9063,2189812.9063
603236.SH,20250701,87.98,4.1621,1.21,39.1358,5.5654,1.2381,2302064.0399,2302064.0399
603236.SH,20250630,85.8,3.929,1.22,38.1661,5.4275,1.2074,2245022.6713,2245022.6713
603236.SH,20250627,82.48,2.5519,0.76,36.6893,5.2175,1.1607,2158152.3302,2158152.3302
603236.SH,20250626,81.54,3.3213,0.93,36.2711,5.158,1.1474,2133556.5107,2133556.5107
603236.SH,20250625,82.95,3.097,0.89,36.8983,5.2472,1.1673,2170450.2399,2170450.2399
603236.SH,20250624,81.97,4.3622,1.4,36.4624,5.1852,1.1535,2144807.7898,2144807.7898
603236.SH,20250623,78.3,2.736,0.89,34.8299,4.9531,1.1018,2048779.4308,2048779.4308
603236.SH,20250620,77.54,3.3358,1.17,34.4918,4.905,1.0912,2028893.4491,2028893.4491
603236.SH,20250619,80.68,4.283,1.65,35.8886,5.1036,1.1353,2111053.9525,2111053.9525
603236.SH,20250618,78.88,2.6145,0.88,35.0879,4.9898,1.11,2063955.5748,2063955.5748
603236.SH,20250617,77.9,2.6648,0.88,34.652,4.9278,1.0962,2038313.1247,2038313.1247
603236.SH,20250616,77.58,2.4565,0.77,34.5096,4.9075,1.0917,2029940.0797,2029940.0797
603236.SH,20250613,76.99,2.2787,0.65,34.2472,4.8702,1.0834,2014502.2781,2014502.2781
603236.SH,20250612,77.75,2.9947,0.83,34.5852,4.9183,1.0941,2034388.2599,2034388.2599
603236.SH,20250611,78.15,4.4563,1.49,34.7632,4.9436,1.0997,2044854.566,2044854.566
603236.SH,20250610,74.82,2.9872,1.06,33.2819,4.7329,1.0529,1957722.5672,1957722.5672
603236.SH,20250609,76.83,3.2517,1.3,34.176,4.8601,1.0812,2010315.7557,2010315.7557
603236.SH,20250606,77.16,3.8126,1.8,34.3228,4.881,1.0858,2018950.4583,2018950.4583
603236.SH,20250605,75.36,3.489,2.08,33.5221,4.7671,1.0605,1971852.0805,1971852.0805
603236.SH,20250604,71.98,1.4632,0.86,32.0186,4.5533,1.0129,1883411.7935,1883411.7935
603236.SH,20250603,71.63,2.0714,1.32,31.8629,4.4139,1.008,1874253.7756,1874253.7756
603236.SH,20250530,70.85,1.631,1.01,31.5159,4.3658,0.997,1853844.4786,1853844.4786
603236.SH,20250529,72.22,1.958,1.22,32.1253,4.4502,1.0163,1889691.5772,1889691.5772
603236.SH,20250528,71.03,1.2695,0.71,31.596,4.3769,0.9995,1858554.3164,1858554.3164
603236.SH,20250527,70.76,1.561,0.88,31.4759,4.3603,0.9957,1851489.5597,1851489.5597
603236.SH,20250526,72.54,1.4261,0.79,32.2677,4.4699,1.0208,1898064.6221,1898064.6221
603236.SH,20250523,71.75,1.8653,1.05,31.9163,4.4213,1.0097,1877393.6675,1877393.6675
603236.SH,20250522,73.01,1.9145,1.01,32.4768,4.4989,1.0274,1910362.5319,1910362.5319
603236.SH,20250521,73.29,2.1868,1.05,32.6013,4.5162,1.0313,1917688.9462,1917688.9462
603236.SH,20250520,74.92,1.4917,0.63,33.3264,4.6166,1.0543,1960339.1438,1960339.1438
603236.SH,20250519,74.9,1.622,0.62,33.3175,4.6154,1.054,1959815.8285,1959815.8285
603236.SH,20250516,75.28,1.6995,0.56,33.4865,4.6388,1.0593,1969758.8193,1969758.8193
603236.SH,20250515,75.02,2.4652,0.77,33.3709,4.6228,1.0557,1962955.7203,1962955.7203
603236.SH,20250514,78.03,3.148,0.91,34.7098,4.8082,1.098,2041714.6742,2041714.6742
603236.SH,20250513,77.6,2.864,0.72,34.5185,4.7817,1.092,2030463.395,2030463.395
603236.SH,20250512,77.39,2.8961,0.64,34.4251,4.7688,1.089,2024968.5843,2024968.5843
603236.SH,20250509,75.33,3.7563,0.75,33.5088,4.6419,1.0601,1971067.1076,1971067.1076
603236.SH,20250508,77.6,3.3712,0.69,34.5185,4.7817,1.092,2030463.395,2030463.395
603236.SH,20250507,77.8,4.4623,0.95,34.6075,4.7941,1.0948,2035696.5481,2035696.5481
603236.SH,20250506,77.61,5.2958,1.21,34.523,4.7824,1.0921,2030725.0527,2030725.0527
