ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,ps,total_mv,circ_mv
002313.SZ,20260615,8.17,1.791,0.84,,39.8863,1.1106,305884.8,305863.2925
002313.SZ,20260612,8.15,1.9338,0.84,,39.7887,1.1079,305136.0,305114.5451
002313.SZ,20260611,8.21,1.9492,0.83,,40.0816,1.116,307382.4,307360.7872
002313.SZ,20260610,8.42,2.1742,0.92,,41.1068,1.1446,315244.8,315222.6344
002313.SZ,20260609,8.79,2.143,0.92,,42.9132,1.1949,329097.6,329074.4603
002313.SZ,20260608,8.65,2.4906,1.09,,42.2297,1.1758,323856.0,323833.2289
002313.SZ,20260605,9.06,2.8115,1.21,,44.2313,1.2316,339206.4,339182.5496
002313.SZ,20260604,8.79,2.1001,0.84,,42.9132,1.1949,329097.6,329074.4603
002313.SZ,20260603,9.06,2.3278,0.95,,44.2313,1.2316,339206.4,339182.5496
002313.SZ,20260602,9.11,1.9033,0.73,,44.4754,1.2384,341078.4,341054.4179
002313.SZ,20260601,9.13,2.2853,0.88,,44.5731,1.2411,341827.2,341803.1653
002313.SZ,20260529,8.93,3.0466,1.22,,43.5966,1.2139,334339.2,334315.6918
002313.SZ,20260528,9.39,2.927,1.14,,45.8424,1.2764,351561.6,351536.8808
002313.SZ,20260527,9.41,2.1246,0.8,,45.94,1.2791,352310.4,352285.6282
002313.SZ,20260526,9.48,2.7266,0.95,,46.2818,1.2887,354931.2,354906.2439
002313.SZ,20260525,9.8,2.1754,0.66,,47.844,1.3322,366912.0,366886.2015
002313.SZ,20260522,9.91,2.4882,0.68,,48.381,1.3471,371030.4,371004.3119
002313.SZ,20260521,9.64,3.372,0.85,,47.0629,1.3104,360921.6,360896.2227
002313.SZ,20260520,10.04,2.5427,0.59,,49.0157,1.3648,375897.6,375871.1697
002313.SZ,20260519,10.27,3.7639,0.83,,50.1386,1.396,384508.8,384481.7642
002313.SZ,20260518,10.17,4.2475,0.88,,49.6504,1.3825,380764.8,380738.0275
002313.SZ,20260515,9.95,4.2638,0.79,,48.5763,1.3525,372528.0,372501.8066
002313.SZ,20260514,10.14,5.0517,0.83,,49.5039,1.3784,379641.6,379614.9065
002313.SZ,20260513,10.17,4.047,0.55,,49.6504,1.3825,380764.8,380738.0275
002313.SZ,20260512,10.03,5.0051,0.61,,48.9669,1.3634,375523.2,375496.796
002313.SZ,20260511,10.21,5.7236,0.57,,49.8457,1.3879,382262.4,382235.5222
002313.SZ,20260508,10.18,7.3242,0.7,,49.6992,1.3838,381139.2,381112.4012
002313.SZ,20260507,10.2,8.2148,0.74,,49.7968,1.3865,381888.0,381861.1485
002313.SZ,20260506,10.09,10.721,1.05,,49.2598,1.3716,377769.6,377743.0381
002313.SZ,20260430,9.61,8.7372,0.89,,46.9164,1.3063,359798.4,359773.1017
002313.SZ,20260429,9.98,14.798,2.09,,48.7228,1.3566,373651.2,373624.9277
002313.SZ,20260428,10.12,9.4756,1.72,,49.4063,1.3757,378892.8,378866.1591
002313.SZ,20260427,9.2,11.4022,3.24,,54.4159,1.2506,344448.0,344423.781
002313.SZ,20260424,9.64,6.4911,2.62,,57.0184,1.3104,360921.6,360896.2227
002313.SZ,20260423,8.76,6.7092,4.38,,51.8134,1.1908,327974.4,327951.3393
002313.SZ,20260422,8.48,1.3772,0.89,,237.2981,1.0662,317491.2,317468.8764
002313.SZ,20260421,8.44,1.5995,1.04,,236.1788,1.0612,315993.6,315971.3817
002313.SZ,20260420,8.61,1.4332,1.01,,240.9359,1.0826,322358.4,322335.7342
002313.SZ,20260417,8.45,1.2719,0.9,,236.4586,1.0624,316368.0,316345.7554
002313.SZ,20260416,8.55,1.9761,1.54,,239.257,1.075,320112.0,320089.4921
002313.SZ,20260415,8.32,1.418,1.12,,232.8208,1.0461,311500.8,311478.8976
002313.SZ,20260414,8.53,1.5791,1.34,,238.6973,1.0725,319363.2,319340.7448
002313.SZ,20260413,8.68,0.859,0.62,,242.8948,1.0914,324979.2,324956.3499
002313.SZ,20260410,8.66,1.1963,0.86,,242.3351,1.0889,324230.4,324207.6026
002313.SZ,20260409,8.73,1.3562,0.97,,244.2939,1.0977,326851.2,326828.2183
002313.SZ,20260408,8.79,1.3649,1.01,,245.9729,1.1052,329097.6,329074.4603
002313.SZ,20260407,8.42,1.1243,0.78,,235.6191,1.0587,315244.8,315222.6344
002313.SZ,20260403,8.4,1.8897,1.52,,235.0595,1.0562,314496.0,314473.887
002313.SZ,20260402,8.45,1.2285,0.96,,236.4586,1.0624,316368.0,316345.7554
002313.SZ,20260401,8.7,1.3924,1.06,,243.4544,1.0939,325728.0,325705.0973
002313.SZ,20260331,8.7,1.1285,0.8,,243.4544,1.0939,325728.0,325705.0973
002313.SZ,20260330,8.91,1.5937,1.08,,249.3309,1.1203,333590.4,333566.9444
002313.SZ,20260327,8.69,0.8803,0.52,,243.1746,1.0926,325353.6,325330.7236
002313.SZ,20260326,8.63,1.3806,0.83,,241.4956,1.0851,323107.2,323084.4815
002313.SZ,20260325,8.82,1.5863,0.98,,246.8124,1.109,330220.8,330197.5814
002313.SZ,20260324,8.59,1.6349,1.07,,240.3763,1.0801,321609.6,321586.9868
002313.SZ,20260323,8.19,1.8741,1.38,,229.183,1.0298,306633.6,306612.0398
002313.SZ,20260320,8.65,1.9227,1.65,,242.0553,1.0876,323856.0,323833.2289
002313.SZ,20260319,8.96,1.3083,1.1,,250.7301,1.1266,335462.4,335438.8128
002313.SZ,20260318,9.19,1.3731,1.11,,257.1662,1.1555,344073.6,344049.4073
002313.SZ,20260317,8.98,1.1955,0.91,,251.2898,1.1291,336211.2,336187.5602
002313.SZ,20260316,9.21,0.9813,0.68,,257.7259,1.158,344822.4,344798.1547
002313.SZ,20260313,9.18,0.9655,0.64,,256.8864,1.1542,343699.2,343675.0337
002313.SZ,20260312,9.3,1.4241,0.76,,260.2444,1.1693,348192.0,348167.5178
002313.SZ,20260311,9.5,1.6069,0.72,,265.8411,1.1945,355680.0,355654.9913
002313.SZ,20260310,9.54,1.6024,0.66,,266.9604,1.1995,357177.6,357152.486
002313.SZ,20260309,9.33,1.5873,0.57,,261.0839,1.1731,349315.2,349290.6388
002313.SZ,20260306,9.36,1.3214,0.48,,261.9234,1.1769,350438.4,350413.7598
002313.SZ,20260305,9.32,3.2111,1.33,,260.8041,1.1718,348940.8,348916.2651
002313.SZ,20260304,9.11,3.4455,1.6,,254.9276,1.1454,341078.4,341054.4179
002313.SZ,20260303,9.05,2.5374,1.34,,253.2486,1.1379,338832.0,338808.1759
002313.SZ,20260302,9.32,3.3556,2.36,,260.8041,1.1718,348940.8,348916.2651
002313.SZ,20260227,9.89,1.207,0.83,,276.7545,1.2435,370281.6,370255.5646
002313.SZ,20260226,9.9,1.5215,1.05,,277.0344,1.2448,370656.0,370629.9383
002313.SZ,20260225,9.92,2.1367,1.69,,277.594,1.2473,371404.8,371378.6856
002313.SZ,20260224,10.11,1.2208,0.93,,282.9109,1.2712,378518.4,378491.7854
002313.SZ,20260213,10.0,1.0108,0.76,,279.8327,1.2573,374400.0,374373.675
002313.SZ,20260212,10.02,1.3665,1.09,,280.3924,1.2599,375148.8,375122.4224
002313.SZ,20260211,10.03,1.4869,1.18,,280.6722,1.2611,375523.2,375496.796
002313.SZ,20260210,10.07,1.246,0.91,,281.7915,1.2661,377020.8,376994.2907
002313.SZ,20260209,10.02,1.4227,0.93,,280.3924,1.2599,375148.8,375122.4224
002313.SZ,20260206,9.8,1.0895,0.63,,274.236,1.2322,366912.0,366886.2015
002313.SZ,20260205,9.76,1.0025,0.51,,273.1167,1.2272,365414.4,365388.7068
002313.SZ,20260204,9.79,1.5134,0.72,,273.9562,1.2309,366537.6,366511.8278
002313.SZ,20260203,9.82,1.8067,0.85,,274.7957,1.2347,367660.8,367634.9489
002313.SZ,20260202,9.62,2.2579,1.03,,269.199,1.2096,360172.8,360147.4754
002313.SZ,20260130,9.93,2.1317,0.99,,277.8739,1.2485,371779.2,371753.0593
002313.SZ,20260129,9.87,2.2113,1.1,,276.1949,1.241,369532.8,369506.8172
002313.SZ,20260128,10.03,2.1025,1.11,,280.6722,1.2611,375523.2,375496.796
002313.SZ,20260127,10.3,1.9131,0.99,,288.2277,1.2951,385632.0,385604.8853
002313.SZ,20260126,10.27,2.5564,1.47,,287.3882,1.2913,384508.8,384481.7642
002313.SZ,20260123,10.57,1.9591,1.08,,295.7832,1.329,395740.8,395712.9745
002313.SZ,20260122,10.45,1.5449,0.79,,292.4252,1.3139,391248.0,391220.4904
002313.SZ,20260121,10.36,1.4888,0.65,,289.9067,1.3026,387878.4,387851.1273
002313.SZ,20260120,10.33,2.1202,0.85,,289.0672,1.2988,386755.2,386728.0063
002313.SZ,20260119,10.49,1.5901,0.53,,293.5445,1.3189,392745.6,392717.9851
002313.SZ,20260116,10.54,2.3307,0.77,,294.9437,1.3252,394617.6,394589.8535
002313.SZ,20260115,10.65,2.2121,0.76,,298.0218,1.3391,398736.0,398707.9639
002313.SZ,20260114,10.85,3.2732,1.23,,303.6185,1.3642,406224.0,406195.4374
002313.SZ,20260113,10.67,3.1351,1.29,,298.5815,1.3416,399484.8,399456.7112
002313.SZ,20260112,11.06,4.0891,2.04,,309.495,1.3906,414086.4,414057.2846
002313.SZ,20260109,10.61,2.4562,1.38,,296.9025,1.334,397238.4,397210.4692
002313.SZ,20260108,10.46,1.6532,0.96,,292.705,1.3152,391622.4,391594.8641
002313.SZ,20260107,10.37,1.9924,1.25,,290.1865,1.3039,388252.8,388225.501
002313.SZ,20260106,10.49,1.9287,1.24,,293.5445,1.3189,392745.6,392717.9851
