ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,ps,total_mv,circ_mv
002383.SZ,20260518,9.05,1.596,0.74,,4.4632,4.8928,670026.076,670026.076
002383.SZ,20260515,8.88,2.2872,0.99,,4.3793,4.8009,657439.9508,657439.9508
002383.SZ,20260514,9.16,2.307,1.02,,4.5174,4.9523,678170.0394,678170.0394
002383.SZ,20260513,9.59,1.8432,0.8,,4.7295,5.1848,710005.5325,710005.5325
002383.SZ,20260512,9.57,1.8975,0.85,,4.7196,5.174,708524.8119,708524.8119
002383.SZ,20260511,9.78,2.5079,1.27,,4.8232,5.2875,724072.3783,724072.3783
002383.SZ,20260508,9.73,2.9859,1.64,,4.7985,5.2605,720370.5768,720370.5768
002383.SZ,20260507,9.46,2.0456,1.15,,4.6654,5.1145,700380.8485,700380.8485
002383.SZ,20260506,9.5,2.0584,1.09,,4.6851,5.1361,703342.2898,703342.2898
002383.SZ,20260430,9.31,1.517,0.65,,4.5914,5.0334,689275.444,689275.444
002383.SZ,20260429,9.19,1.2684,0.43,,4.5322,4.9685,680391.1203,680391.1203
002383.SZ,20260428,9.1,2.2251,0.77,,4.4878,4.9199,673727.8776,673727.8776
002383.SZ,20260427,9.46,1.8065,0.59,,4.6654,5.1145,700380.8485,700380.8485
002383.SZ,20260424,9.31,2.605,0.92,,4.5914,5.0334,689275.444,689275.444
002383.SZ,20260423,9.58,3.6904,1.56,,4.7246,5.1794,709265.1722,709265.1722
002383.SZ,20260422,9.96,4.3323,2.39,,4.3563,6.1532,737398.8638,737398.8638
002383.SZ,20260421,9.75,2.0101,1.17,,4.2644,6.0234,721851.2974,721851.2974
002383.SZ,20260420,9.89,2.5588,1.83,,4.3257,6.1099,732216.3416,732216.3416
002383.SZ,20260417,9.63,1.5155,1.12,,4.2119,5.9493,712966.9737,712966.9737
002383.SZ,20260416,9.69,1.4443,1.1,,4.2382,5.9864,717409.1355,717409.1355
002383.SZ,20260415,9.6,1.5345,1.11,,4.1988,5.9308,710745.8928,710745.8928
002383.SZ,20260414,9.76,1.5517,1.19,,4.2688,6.0296,722591.6577,722591.6577
002383.SZ,20260413,9.64,0.9601,0.7,,4.2163,5.9555,713707.334,713707.334
002383.SZ,20260410,9.6,1.286,0.92,,4.1988,5.9308,710745.8928,710745.8928
002383.SZ,20260409,9.6,1.2617,0.9,,4.1988,5.9308,710745.8928,710745.8928
002383.SZ,20260408,9.76,1.8309,1.27,,4.2688,6.0296,722591.6577,722591.6577
002383.SZ,20260407,9.39,1.1601,0.76,,4.107,5.801,695198.3264,695198.3264
002383.SZ,20260403,9.24,1.3226,0.88,,4.0414,5.7084,684092.9218,684092.9218
002383.SZ,20260402,9.51,1.4083,0.91,,4.1595,5.8752,704082.6501,704082.6501
002383.SZ,20260401,9.7,1.3243,0.78,,4.2426,5.9926,718149.4959,718149.4959
002383.SZ,20260331,9.67,2.003,1.13,,4.2294,5.974,715928.4149,715928.4149
002383.SZ,20260330,9.71,1.6101,0.78,,4.2469,5.9987,718889.8562,718889.8562
002383.SZ,20260327,9.55,1.21,0.52,,4.177,5.8999,707044.0913,707044.0913
002383.SZ,20260326,9.43,1.6308,0.68,,4.1245,5.8258,698159.7676,698159.7676
002383.SZ,20260325,9.65,1.9878,0.8,,4.2207,5.9617,714447.6943,714447.6943
002383.SZ,20260324,9.52,2.3905,0.92,,4.1638,5.8814,704823.0104,704823.0104
002383.SZ,20260323,9.21,3.1135,1.18,,4.0282,5.6898,681871.8409,681871.8409
002383.SZ,20260320,9.77,2.4516,0.76,,4.2732,6.0358,723332.018,723332.018
002383.SZ,20260319,10.06,2.0963,0.43,,4.4,6.215,744802.4668,744802.4668
002383.SZ,20260318,10.36,2.3795,0.42,,4.5312,6.4003,767013.276,767013.276
002383.SZ,20260317,10.11,2.9956,0.47,,4.4219,6.2459,748504.2684,748504.2684
002383.SZ,20260316,10.42,3.2307,0.43,,4.5575,6.4374,771455.4378,771455.4378
002383.SZ,20260313,10.62,5.4014,0.63,,4.645,6.5609,786262.6439,786262.6439
002383.SZ,20260312,10.82,10.1581,1.2,,4.7324,6.6845,801069.85,801069.85
002383.SZ,20260311,12.0,6.3575,0.65,,5.2485,7.4135,888432.366,888432.366
002383.SZ,20260310,12.52,6.4187,0.58,,5.476,7.7347,926931.1019,926931.1019
002383.SZ,20260309,12.86,8.9832,0.78,,5.6247,7.9448,952103.3522,952103.3522
002383.SZ,20260306,12.52,10.9719,1.13,,5.476,7.7347,926931.1019,926931.1019
002383.SZ,20260305,12.79,9.5513,1.17,,5.5941,7.9015,946920.8301,946920.8301
002383.SZ,20260304,12.9,13.0596,2.16,,5.6422,7.9695,955064.7935,955064.7935
002383.SZ,20260303,12.37,12.86,3.36,,5.4104,7.6421,915825.6973,915825.6973
002383.SZ,20260302,12.13,11.0044,5.63,,5.3054,7.4938,898057.05,898057.05
002383.SZ,20260227,11.38,2.1963,1.15,,4.9774,7.0304,842530.0271,842530.0271
002383.SZ,20260226,11.3,1.7921,0.93,,4.9424,6.981,836607.1447,836607.1447
002383.SZ,20260225,11.34,2.4115,1.31,,4.9599,7.0057,839568.5859,839568.5859
002383.SZ,20260224,11.13,1.7573,0.88,,4.868,6.876,824021.0195,824021.0195
002383.SZ,20260213,11.03,1.6092,0.76,,4.8243,6.8142,816617.4164,816617.4164
002383.SZ,20260212,11.07,1.9668,0.93,,4.8418,6.8389,819578.8576,819578.8576
002383.SZ,20260211,11.21,1.8395,0.77,,4.903,6.9254,829943.9019,829943.9019
002383.SZ,20260210,11.35,2.0371,0.78,,4.9642,7.0119,840308.9462,840308.9462
002383.SZ,20260209,11.47,2.5343,0.99,,5.0167,7.086,849193.2698,849193.2698
002383.SZ,20260206,11.24,2.1974,0.81,,4.9161,6.944,832164.9828,832164.9828
002383.SZ,20260205,11.21,1.952,0.67,,4.903,6.9254,829943.9019,829943.9019
002383.SZ,20260204,11.36,3.1502,1.12,,4.9686,7.0181,841049.3065,841049.3065
002383.SZ,20260203,11.32,3.155,1.08,,4.9511,6.9934,838087.8653,838087.8653
002383.SZ,20260202,10.94,2.3871,0.65,,4.7849,6.7586,809954.1737,809954.1737
002383.SZ,20260130,11.14,2.9012,0.67,,4.8724,6.8822,824761.3798,824761.3798
002383.SZ,20260129,11.29,2.9554,0.64,,4.938,6.9748,835866.7843,835866.7843
002383.SZ,20260128,11.39,2.6887,0.56,,4.9817,7.0366,843270.3874,843270.3874
002383.SZ,20260127,11.55,3.6865,0.66,,5.0517,7.1355,855116.1523,855116.1523
002383.SZ,20260126,11.58,6.0054,1.12,,5.0648,7.154,857337.2332,857337.2332
002383.SZ,20260123,12.2,6.2824,1.2,,5.336,7.537,903239.5721,903239.5721
002383.SZ,20260122,11.74,4.2986,0.71,,5.1348,7.2529,869182.9981,869182.9981
002383.SZ,20260121,11.47,3.9143,0.51,,5.0167,7.086,849193.2698,849193.2698
002383.SZ,20260120,11.53,7.5123,0.91,,5.043,7.1231,853635.4317,853635.4317
002383.SZ,20260119,12.23,4.7218,0.45,,5.3491,7.5556,905460.653,905460.653
002383.SZ,20260116,12.08,5.7015,0.45,,5.2835,7.4629,894355.2484,894355.2484
002383.SZ,20260115,12.38,8.347,0.56,,5.4147,7.6482,916566.0576,916566.0576
002383.SZ,20260114,12.94,12.4303,0.71,,5.6597,7.9942,958026.2347,958026.2347
002383.SZ,20260113,13.65,10.2442,0.61,,5.9702,8.4328,1010591.8163,1010591.8163
002383.SZ,20260112,15.17,15.3473,0.94,,6.635,9.3719,1123126.5827,1123126.5827
002383.SZ,20260109,14.5,16.4556,1.0,,6.342,8.9579,1073522.4423,1073522.4423
002383.SZ,20260108,14.47,19.4642,1.23,,6.3289,8.9394,1071301.3613,1071301.3613
002383.SZ,20260107,14.12,26.0344,1.9,,6.1758,8.7232,1045388.7507,1045388.7507
002383.SZ,20260106,13.42,6.516,0.41,,5.8696,8.2907,993563.5293,993563.5293
002383.SZ,20260105,12.2,13.2634,0.73,,5.336,7.537,903239.5721,903239.5721
002383.SZ,20251231,12.59,17.1525,1.07,,5.5066,7.778,932113.624,932113.624
002383.SZ,20251230,13.27,16.2625,1.12,,5.804,8.1981,982458.1247,982458.1247
002383.SZ,20251229,12.06,15.3949,1.13,,5.2748,7.4505,892874.5278,892874.5278
002383.SZ,20251226,11.84,18.3005,1.62,,5.1786,7.3146,876586.6011,876586.6011
002383.SZ,20251225,11.74,24.0013,2.94,,5.1348,7.2529,869182.9981,869182.9981
002383.SZ,20251224,11.37,5.9436,0.63,,4.973,7.0243,841789.6668,841789.6668
002383.SZ,20251223,10.34,8.7824,0.8,,4.5225,6.3879,765532.5554,765532.5554
002383.SZ,20251222,10.91,11.1758,1.19,,4.7718,6.7401,807733.0928,807733.0928
002383.SZ,20251219,10.52,6.6608,0.75,,4.6012,6.4991,778859.0409,778859.0409
002383.SZ,20251218,10.49,8.2409,1.04,,4.5881,6.4806,776637.9599,776637.9599
002383.SZ,20251217,10.5,12.2733,1.95,,4.5925,6.4868,777378.3203,777378.3203
002383.SZ,20251216,10.62,16.4417,4.43,,4.645,6.5609,786262.6439,786262.6439
002383.SZ,20251215,9.91,3.4439,0.84,,4.3344,6.1223,733697.0623,733697.0623
002383.SZ,20251212,9.86,3.7784,0.85,,4.3125,6.0914,729995.2607,729995.2607
002383.SZ,20251211,9.97,3.5113,0.69,,4.3607,6.1594,738139.2241,738139.2241
002383.SZ,20251210,10.06,4.3172,0.91,,4.4,6.215,744802.4668,744802.4668
002383.SZ,20251209,9.98,3.5268,0.77,,4.365,6.1655,738879.5844,738879.5844
002383.SZ,20251208,9.98,5.3543,1.27,,4.365,6.1655,738879.5844,738879.5844
002383.SZ,20251205,10.0,5.6427,1.55,,4.3738,6.1779,740360.305,740360.305
002383.SZ,20251204,9.87,6.4636,2.39,,4.3169,6.0976,730735.621,730735.621
002383.SZ,20251203,9.52,2.7523,1.07,,4.1638,5.8814,704823.0104,704823.0104
002383.SZ,20251202,9.78,2.7829,1.07,,4.2776,6.042,724072.3783,724072.3783
002383.SZ,20251201,9.76,3.3841,1.27,,4.2688,6.0296,722591.6577,722591.6577
002383.SZ,20251128,9.6,2.8685,1.12,,4.1988,5.9308,710745.8928,710745.8928
002383.SZ,20251127,9.44,1.7106,0.68,,4.1288,5.8319,698900.1279,698900.1279
002383.SZ,20251126,9.41,2.0998,0.88,,4.1157,5.8134,696679.047,696679.047
002383.SZ,20251125,9.53,2.9926,1.36,,4.1682,5.8875,705563.3707,705563.3707
002383.SZ,20251124,9.49,3.6598,1.87,,4.1507,5.8628,702601.9294,702601.9294
002383.SZ,20251121,8.99,2.3716,1.28,,3.932,5.5539,665583.9142,665583.9142
002383.SZ,20251120,9.3,1.386,0.74,,4.0676,5.7454,688535.0837,688535.0837
002383.SZ,20251119,9.26,1.4906,0.76,,4.0501,5.7207,685573.6424,685573.6424
002383.SZ,20251118,9.31,2.1272,1.13,,4.072,5.7516,689275.444,689275.444
002383.SZ,20251117,9.43,2.4152,1.27,,4.1245,5.8258,698159.7676,698159.7676
002383.SZ,20251114,9.45,1.8197,0.82,,4.1332,5.8381,699640.4882,699640.4882
002383.SZ,20251113,9.45,1.5409,0.71,,4.1332,5.8381,699640.4882,699640.4882
002383.SZ,20251112,9.39,1.9278,0.94,,4.107,5.801,695198.3264,695198.3264
002383.SZ,20251111,9.44,1.7505,0.85,,4.1288,5.8319,698900.1279,698900.1279
002383.SZ,20251110,9.5,2.5027,1.24,,4.1551,5.869,703342.2898,703342.2898
002383.SZ,20251107,9.46,3.3242,1.99,,4.1376,5.8443,700380.8485,700380.8485
002383.SZ,20251106,9.29,1.2949,0.71,,4.0632,5.7393,687794.7233,687794.7233
002383.SZ,20251105,9.37,1.4192,0.75,,4.0982,5.7887,693717.6058,693717.6058
002383.SZ,20251104,9.39,1.7558,0.85,,4.107,5.801,695198.3264,695198.3264
002383.SZ,20251103,9.4,2.2864,1.08,,4.1114,5.8072,695938.6867,695938.6867
002383.SZ,20251031,9.2,1.6114,0.69,,4.0239,5.6837,681131.4806,681131.4806
002383.SZ,20251030,9.27,1.9876,0.93,,4.0545,5.7269,686314.0027,686314.0027
002383.SZ,20251029,9.3,1.8462,0.91,,4.0676,5.7454,688535.0837,688535.0837
002383.SZ,20251028,9.26,2.6093,1.49,,4.0501,5.7207,685573.6424,685573.6424
002383.SZ,20251027,9.22,2.5485,1.75,,4.0666,5.696,682612.2012,682612.2012
002383.SZ,20251024,9.09,2.6438,2.25,,4.0092,5.6157,672987.5172,672987.5172
002383.SZ,20251023,8.93,1.0379,0.82,,3.9387,5.5169,661141.7524,661141.7524
002383.SZ,20251022,8.92,1.3519,1.04,,3.9342,5.5107,660401.3921,660401.3921
002383.SZ,20251021,8.88,1.1478,0.81,,3.9166,5.486,657439.9508,657439.9508
002383.SZ,20251020,8.77,1.1013,0.7,,3.8681,5.418,649295.9875,649295.9875
002383.SZ,20251017,8.58,1.2455,0.74,,3.7843,5.3006,635229.1417,635229.1417
002383.SZ,20251016,8.83,1.4712,0.83,,3.8946,5.4551,653738.1493,653738.1493
002383.SZ,20251015,8.93,1.5471,0.92,,3.9387,5.5169,661141.7524,661141.7524
002383.SZ,20251014,8.81,1.7452,1.09,,3.8857,5.4427,652257.4287,652257.4287
002383.SZ,20251013,8.86,1.84,1.24,,3.9078,5.4736,655959.2302,655959.2302
002383.SZ,20251010,8.9,1.7616,1.24,,3.9254,5.4983,658920.6715,658920.6715
002383.SZ,20251009,8.95,1.9601,1.4,,3.9475,5.5292,662622.473,662622.473
002383.SZ,20250930,8.83,1.0586,0.58,,3.8946,5.4551,653738.1493,653738.1493
002383.SZ,20250929,8.77,1.3639,0.72,,3.8681,5.418,649295.9875,649295.9875
002383.SZ,20250926,8.75,1.273,0.64,,3.8593,5.4057,647815.2669,647815.2669
002383.SZ,20250925,8.83,1.4356,0.64,,3.8946,5.4551,653738.1493,653738.1493
002383.SZ,20250924,8.93,1.848,0.85,,3.9387,5.5169,661141.7524,661141.7524
002383.SZ,20250923,8.76,3.1476,1.61,,3.8637,5.4118,648555.6272,648555.6272
002383.SZ,20250922,8.99,1.7754,0.91,,3.9651,5.5539,665583.9142,665583.9142
002383.SZ,20250919,9.08,1.6871,0.83,,4.0048,5.6095,672247.1569,672247.1569
002383.SZ,20250918,9.06,2.829,1.52,,3.996,5.5972,670766.4363,670766.4363
002383.SZ,20250917,9.28,1.4311,0.76,,4.093,5.7331,687054.363,687054.363
002383.SZ,20250916,9.31,2.0644,1.07,,4.1063,5.7516,689275.444,689275.444
002383.SZ,20250915,9.27,1.7448,0.82,,4.0886,5.7269,686314.0027,686314.0027
002383.SZ,20250912,9.39,2.0494,0.94,,4.1415,5.801,695198.3264,695198.3264
002383.SZ,20250911,9.44,2.0436,0.81,,4.1636,5.8319,698900.1279,698900.1279
002383.SZ,20250910,9.34,1.5239,0.47,,4.1195,5.7702,691496.5249,691496.5249
002383.SZ,20250909,9.29,2.2494,0.54,,4.0974,5.7393,687794.7233,687794.7233
002383.SZ,20250908,9.52,2.7681,0.59,,4.1989,5.8814,704823.0104,704823.0104
002383.SZ,20250905,9.33,2.3644,0.42,,4.1151,5.764,690756.1646,690756.1646
002383.SZ,20250904,9.23,3.7294,0.54,,4.071,5.7022,683352.5615,683352.5615
002383.SZ,20250903,9.51,5.0263,0.7,,4.1945,5.8752,704082.6501,704082.6501
002383.SZ,20250902,10.22,6.7981,0.92,,4.5076,6.3138,756648.2317,756648.2317
002383.SZ,20250901,10.8,5.558,0.69,,4.7634,6.6721,799589.1294,799589.1294
002383.SZ,20250829,10.91,7.284,1.0,,4.812,6.7401,807733.0928,807733.0928
002383.SZ,20250828,10.9,10.1858,1.68,,4.8075,6.7339,806992.7325,806992.7325
002383.SZ,20250827,10.4,6.3008,1.14,,4.587,6.425,769974.7172,769974.7172
002383.SZ,20250826,10.86,7.7112,1.57,,4.7899,6.7092,804031.2912,804031.2912
002383.SZ,20250825,10.79,8.7649,2.01,,4.759,6.6659,798848.7691,798848.7691
002383.SZ,20250822,10.45,3.6302,0.76,,4.6091,6.4559,773676.5187,773676.5187
002383.SZ,20250821,10.29,3.8437,0.69,,4.5385,6.3571,761830.7538,761830.7538
002383.SZ,20250820,10.46,3.7923,0.55,,4.6135,6.4621,774416.879,774416.879
002383.SZ,20250819,10.46,4.5193,0.61,,4.6254,6.4621,774416.879,774416.879
002383.SZ,20250818,10.56,6.0096,0.78,,4.6696,6.5239,781820.4821,781820.4821
002383.SZ,20250815,10.44,5.7534,0.7,,4.6166,6.4497,772936.1584,772936.1584
002383.SZ,20250814,10.5,7.6769,1.02,,4.6431,6.4868,777378.3203,777378.3203
002383.SZ,20250813,11.1,10.7456,1.72,,4.9084,6.8575,821799.9386,821799.9386
002383.SZ,20250812,10.7,6.9382,1.21,,4.7316,6.6103,792185.5264,792185.5264
002383.SZ,20250811,10.51,7.3594,1.54,,4.6475,6.493,778118.6806,778118.6806
002383.SZ,20250808,10.48,8.4253,2.2,,4.6343,6.4744,775897.5996,775897.5996
002383.SZ,20250807,10.17,4.2883,1.15,,4.4972,6.2829,752946.4302,752946.4302
002383.SZ,20250806,10.1,4.1735,1.03,,4.4662,6.2397,747763.9081,747763.9081
002383.SZ,20250805,10.0,4.4582,1.22,,4.422,6.1779,740360.305,740360.305
002383.SZ,20250804,9.75,2.4851,0.7,,4.3115,6.0234,721851.2974,721851.2974
002383.SZ,20250801,9.6,3.7139,1.13,,4.2451,5.9308,710745.8928,710745.8928
002383.SZ,20250731,9.91,3.7985,1.2,,4.3822,6.1223,733697.0623,733697.0623
002383.SZ,20250730,10.13,5.7258,2.18,,4.4795,6.2582,749984.989,749984.989
002383.SZ,20250729,10.0,2.5087,0.88,,4.422,6.1779,740360.305,740360.305
002383.SZ,20250728,9.97,2.1137,0.67,,4.4087,6.1594,738139.2241,738139.2241
002383.SZ,20250725,9.91,2.2553,0.7,,4.3822,6.1223,733697.0623,733697.0623
002383.SZ,20250724,10.03,3.224,1.01,,4.4353,6.1964,742581.3859,742581.3859
002383.SZ,20250723,9.81,3.0148,1.02,,4.338,6.0605,726293.4592,726293.4592
002383.SZ,20250722,10.1,3.6016,1.15,,4.4662,6.2397,747763.9081,747763.9081
002383.SZ,20250721,10.06,3.7849,1.32,,4.4485,6.215,744802.4668,744802.4668
002383.SZ,20250718,9.84,2.4141,0.77,,4.3513,6.079,728514.5401,728514.5401
002383.SZ,20250717,9.87,3.0679,0.83,,4.3645,6.0976,730735.621,730735.621
002383.SZ,20250716,9.7,1.927,0.45,,4.2894,5.9926,718149.4959,718149.4959
002383.SZ,20250715,9.66,4.4404,1.08,,4.2717,5.9678,715188.0546,715188.0546
002383.SZ,20250714,9.92,2.5353,0.57,,4.3866,6.1285,734437.4226,734437.4226
002383.SZ,20250711,9.88,3.6047,0.72,,4.3689,6.1038,731475.9813,731475.9813
002383.SZ,20250710,9.89,6.0234,1.22,,4.3734,6.1099,732216.3416,732216.3416
002383.SZ,20250709,10.22,4.8821,0.87,,4.5193,6.3138,756648.2317,756648.2317
002383.SZ,20250708,10.45,3.5362,0.48,,4.621,6.4559,773676.5187,773676.5187
002383.SZ,20250707,10.35,4.0985,0.47,,4.5768,6.3941,766272.9157,766272.9157
002383.SZ,20250704,10.41,6.4535,0.62,,4.6033,6.4312,770715.0775,770715.0775
002383.SZ,20250703,10.85,5.6529,0.43,,4.7979,6.703,803290.9309,803290.9309
002383.SZ,20250702,10.76,8.1999,0.6,,4.7581,6.6474,796627.6882,796627.6882
002383.SZ,20250701,11.21,12.3279,0.95,,4.9571,6.9254,829943.9019,829943.9019
002383.SZ,20250630,10.94,10.7435,0.83,,4.8377,6.7586,809954.1737,809954.1737
002383.SZ,20250627,10.57,14.7212,1.24,,4.6741,6.53,782560.8424,782560.8424
002383.SZ,20250626,10.81,20.4748,2.16,,4.7802,6.6783,800329.4897,800329.4897
002383.SZ,20250625,10.31,9.6452,0.96,,4.5591,6.3694,763311.4745,763311.4745
002383.SZ,20250624,10.23,9.4093,0.86,,4.5237,6.32,757388.592,757388.592
002383.SZ,20250623,10.59,10.1226,0.89,,4.6829,6.5424,784041.563,784041.563
002383.SZ,20250620,10.37,9.9369,0.8,,4.5856,6.4065,767753.6363,767753.6363
002383.SZ,20250619,9.99,8.3418,0.71,,4.4176,6.1717,739619.9447,739619.9447
002383.SZ,20250618,10.38,12.3864,1.21,,4.59,6.4127,768493.9966,768493.9966
002383.SZ,20250617,10.54,13.7233,1.47,,4.6608,6.5115,780339.7615,780339.7615
002383.SZ,20250616,10.03,12.3075,1.59,,4.4353,6.1964,742581.3859,742581.3859
002383.SZ,20250613,10.08,15.5724,2.69,,4.4574,6.2273,746283.1874,746283.1874
002383.SZ,20250612,9.46,4.8879,0.77,,4.1832,5.8443,700380.8485,700380.8485
002383.SZ,20250611,9.69,4.768,0.67,,4.2849,5.9864,717409.1355,717409.1355
002383.SZ,20250610,9.8,9.2833,1.3,,4.3336,6.0543,725553.0989,725553.0989
002383.SZ,20250609,9.58,4.1901,0.42,,4.2363,5.9184,709265.1722,709265.1722
002383.SZ,20250606,9.52,5.8144,0.5,,4.2098,5.8814,704823.0104,704823.0104
002383.SZ,20250605,9.71,7.5971,0.69,,4.2938,5.9987,718889.8562,718889.8562
002383.SZ,20250604,9.71,8.7166,0.82,,4.2938,5.9987,718889.8562,718889.8562
002383.SZ,20250603,9.85,9.3033,0.96,,4.3557,6.0852,729254.9004,729254.9004
002383.SZ,20250530,9.8,18.6132,2.41,,4.3336,6.0543,725553.0989,725553.0989
002383.SZ,20250529,9.97,13.7704,2.21,,4.4087,6.1594,738139.2241,738139.2241
002383.SZ,20250528,9.06,4.6113,0.71,,4.0063,5.5972,670766.4363,670766.4363
002383.SZ,20250527,9.21,6.8972,1.12,,4.0727,5.6898,681871.8409,681871.8409
002383.SZ,20250526,8.92,4.5974,0.7,,3.9444,5.5107,660401.3921,660401.3921
002383.SZ,20250523,8.88,8.7876,1.3,,3.9267,5.486,657439.9508,657439.9508
002383.SZ,20250522,8.61,6.2734,0.69,,3.8074,5.3192,637450.2226,637450.2226
002383.SZ,20250521,9.04,5.7826,0.59,,3.9975,5.5848,669285.7157,669285.7157
002383.SZ,20250520,9.07,5.2427,0.5,,4.0108,5.6034,671506.7966,671506.7966
002383.SZ,20250519,9.11,6.6175,0.59,,4.0285,5.6281,674468.2379,674468.2379
002383.SZ,20250516,9.1,9.8276,0.83,,4.024,5.6219,673727.8776,673727.8776
002383.SZ,20250515,9.21,18.0198,1.7,,4.0727,5.6898,681871.8409,681871.8409
002383.SZ,20250514,9.63,9.4519,0.84,,4.2584,5.9493,712966.9737,712966.9737
002383.SZ,20250513,8.75,8.9685,0.85,,3.8693,5.4057,647815.2669,647815.2669
002383.SZ,20250512,9.18,10.1214,1.03,,4.0594,5.6713,679650.76,679650.76
002383.SZ,20250509,9.25,12.7078,1.48,,4.0904,5.7146,684833.2821,684833.2821
002383.SZ,20250508,9.35,11.8877,1.63,,4.1346,5.7763,692236.8852,692236.8852
002383.SZ,20250507,9.25,12.2568,1.81,,4.0904,5.7146,684833.2821,684833.2821
002383.SZ,20250506,8.77,5.7213,0.7,,3.8781,5.418,649295.9875,649295.9875
002383.SZ,20250430,8.55,6.5712,0.76,,3.7808,5.2821,633008.0608,633008.0608
002383.SZ,20250429,8.81,6.4,0.79,,3.8958,5.4427,652257.4287,652257.4287
002383.SZ,20250428,8.69,5.4098,0.69,,3.8427,5.3686,643373.105,643373.105
002383.SZ,20250425,8.9,9.7715,1.37,,3.9356,5.4983,658920.6715,658920.6715
002383.SZ,20250424,8.6,12.4809,2.5,,3.8029,5.313,636709.8623,636709.8623
002383.SZ,20250423,8.65,9.0119,2.51,,3.825,5.3439,640411.6638,640411.6638
002383.SZ,20250422,7.86,3.8058,1.11,,3.4757,4.8558,581923.1997,581923.1997
002383.SZ,20250421,7.8,4.2662,1.13,,3.4492,4.8188,577481.0379,577481.0379
002383.SZ,20250418,7.79,6.1695,2.01,,3.4447,4.8126,576740.6776,576740.6776
002383.SZ,20250417,7.4,2.0899,0.54,11.4623,2.9934,3.0399,547866.6257,456058.5109
002383.SZ,20250416,7.39,2.3996,0.58,11.4468,2.9893,3.0357,547126.2654,455442.2156
002383.SZ,20250415,7.58,3.5667,0.86,11.7411,3.0662,3.1138,561193.1112,467151.826
002383.SZ,20250414,7.88,7.2489,2.19,12.2058,3.1876,3.237,583403.9203,485640.6846
002383.SZ,20250411,7.77,3.1507,1.07,12.0354,3.1431,3.1918,575259.957,478861.4364
002383.SZ,20250410,7.06,2.9525,1.13,10.9356,2.8559,2.9002,522694.3753,435104.4712
002383.SZ,20250409,6.94,3.8658,1.76,10.7498,2.8073,2.8509,513810.0517,427708.9278
002383.SZ,20250408,6.63,3.6303,1.86,10.2696,2.6819,2.7235,490858.8822,408603.774
002383.SZ,20250407,6.87,2.9882,1.53,10.6413,2.779,2.8221,508627.5295,423394.8608
002383.SZ,20250403,7.63,1.2575,0.55,11.8185,3.0864,3.1343,564894.9127,470233.3025
002383.SZ,20250402,7.65,1.325,0.52,11.8495,3.0945,3.1425,566375.6333,471465.893
002383.SZ,20250401,7.7,1.784,0.58,11.927,3.1147,3.1631,570077.4349,474547.3695
002383.SZ,20250331,7.59,2.3908,0.59,11.7566,3.0703,3.1179,561933.4715,467768.1213
002383.SZ,20250328,7.66,2.9882,0.63,11.865,3.0986,3.1467,567115.9936,472082.1883
002383.SZ,20250327,7.87,2.9236,0.61,12.1903,3.1835,3.2329,582663.56,485024.3893
002383.SZ,20250326,8.07,2.5748,0.53,12.5001,3.2644,3.3151,597470.7661,497350.295
002383.SZ,20250325,8.04,4.5384,0.97,12.4536,3.2523,3.3028,595249.6852,495501.4091
