LOCAL_COMPANY_NAME,LOCAL_SYMBOL,序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
华测导航,300627,1,300627,华测导航,全年业绩维持较高增速，新兴领域持续取得突破,增持,群益证券,0,1.11,35.58,1.36,29.06,,,通信设备,2026-01-27,https://pdf.dfcfw.com/pdf/H3_AP202601271818455708_1.pdf
华测导航,300627,2,300627,华测导航,高精度导航应用龙头迎接十五五北斗红利，芯片自研与新品创新巩固国内外先发优势,增持,东兴证券,0,1.19,25.86,1.47,20.85,,,通信设备,2025-12-16,https://pdf.dfcfw.com/pdf/H3_AP202512161801564527_1.pdf
华测导航,300627,3,300627,华测导航,海外业务拓展良好，业绩保持稳健增长,买入,山西证券,0,1.71,18.9,2.16,14.9,,,通信设备,2025-11-14,https://pdf.dfcfw.com/pdf/H3_AP202511141781187305_1.pdf
华测导航,300627,4,300627,华测导航,2025年半年报点评：营业与利润双位数向上，地理空间信息板块增长亮眼,买入,东莞证券,0,1.26,27.0,1.63,21.0,,,通信设备,2025-09-05,https://pdf.dfcfw.com/pdf/H3_AP202509051739132908_1.pdf
华测导航,300627,5,300627,华测导航,深度报告：深耕高精度时空信息产业，泛化应用布局创造价值,买入,东莞证券,0,1.26,29.0,1.6,23.0,,,通信设备,2025-07-31,https://pdf.dfcfw.com/pdf/H3_AP202507311719008658_1.pdf
华测导航,300627,6,300627,华测导航,卫星导航、机器人与自动驾驶表现亮眼，带动上半年业绩高增长,增持,群益证券,0,1.23,27.81,1.53,22.38,,,通信设备,2025-07-09,https://pdf.dfcfw.com/pdf/H3_AP202507091705647944_1.pdf
华测导航,300627,7,300627,华测导航,全球化、低空、具身智能共同发力，业绩实现稳定增长,买入,山西证券,0,1.71,26.4,2.16,20.9,,,通信设备,2025-05-28,https://pdf.dfcfw.com/pdf/H3_AP202505281680666056_1.pdf
华测导航,300627,8,300627,华测导航,公司信息更新报告：业绩保持高速增长，导航定位龙头前景广阔,买入,开源证券,0,1.73,24.6,2.17,19.6,,,通信设备,2025-04-28,https://pdf.dfcfw.com/pdf/H3_AP202504281664041691_1.pdf
华测导航,300627,9,300627,华测导航,海外盈利能力持续提升，地信板块成为新引擎,买入,华安证券,0,1.82,23.2,2.38,17.74,,,通信设备,2025-04-27,https://pdf.dfcfw.com/pdf/H3_AP202504271663181240_1.pdf
华测导航,300627,10,300627,华测导航,2024年年报点评：业绩双位数增长，利润率实现上行,买入,东莞证券,0,1.78,23.0,2.25,18.0,,,通信设备,2025-04-22,https://pdf.dfcfw.com/pdf/H3_AP202504221660521464_1.pdf
华测导航,300627,11,300627,华测导航,公司信息更新报告：2024全年业绩稳健增长，海外市场打开成长空间,买入,开源证券,0,1.73,23.6,2.17,18.8,,,通信设备,2025-04-22,https://pdf.dfcfw.com/pdf/H3_AP202504221660496524_1.pdf
华测导航,300627,12,300627,华测导航,2024年年报点评：海外市场增长显著，“北斗+”持续赋能产业发展,买入,民生证券,0,1.69,24.0,2.15,19.0,,,通信设备,2025-04-19,https://pdf.dfcfw.com/pdf/H3_AP202504191658965019_1.pdf
华测导航,300627,13,300627,华测导航,2024年三季报点评：业绩延续高质量增长，盈利能力持续提升,买入,民生证券,0,1.62,23.0,,,,,通信设备,2024-10-28,https://pdf.dfcfw.com/pdf/H3_AP202410281640532042_1.pdf
华测导航,300627,14,300627,华测导航,中小盘信息更新：三季度业绩稳健增长，全年业绩增长可期,买入,开源证券,0,1.74,21.3,,,,,通信设备,2024-10-27,https://pdf.dfcfw.com/pdf/H3_AP202410271640529118_1.pdf
华测导航,300627,15,300627,华测导航,2024年三季报业绩点评：业绩稳步增长，成长动力充足,买入,东吴证券,0,1.69,21.42,,,,,通信设备,2024-10-27,https://pdf.dfcfw.com/pdf/H3_AP202410271640528011_1.pdf
华测导航,300627,16,300627,华测导航,GNSS高精定位龙头，海内外业绩稳健成长,买入,西南证券,0,1.86,18.78,,,,,通信设备,2024-10-16,https://pdf.dfcfw.com/pdf/H3_AP202410161640326881_1.pdf
华测导航,300627,17,300627,华测导航,中小盘信息更新：业绩快速增长，海外市场拓展进入收获期,买入,开源证券,0,1.74,16.4,,,,,通信设备,2024-08-12,https://pdf.dfcfw.com/pdf/H3_AP202408121639240344_1.pdf
华测导航,300627,18,300627,华测导航,国内业务稳中向好，海外市场加速开拓,增持,国信证券,0,1.55,18.4,,,,,通信设备,2024-08-11,https://pdf.dfcfw.com/pdf/H3_AP202408111639231981_1.pdf
华测导航,300627,19,300627,华测导航,2024年半年度业绩点评：业绩增速亮眼，高毛利海外业务占比稳步提升,买入,东吴证券,0,1.69,16.55,,,,,通信设备,2024-08-09,https://pdf.dfcfw.com/pdf/H3_AP202408091639213150_1.pdf
华测导航,300627,20,300627,华测导航,2024年半年报点评：业绩快速增长，出海业务成果显现,买入,民生证券,0,1.67,17.0,,,,,通信设备,2024-08-08,https://pdf.dfcfw.com/pdf/H3_AP202408081639205113_1.pdf
