LOCAL_COMPANY_NAME,LOCAL_SYMBOL,序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
美格智能,002881,1,002881,美格智能,重新定义AI模组，有望重回增长轨道,买入,山西证券,1,0.73,62.8,1.26,36.6,1.68,27.4,通信设备,2026-06-03,https://pdf.dfcfw.com/pdf/H3_AP202606031823208118_1.pdf
美格智能,002881,2,002881,美格智能,高算力模组占比提升，卡位端侧AI,买入,国金证券,1,0.764,50.8,1.063,36.52,1.303,29.8,通信设备,2026-05-05,https://pdf.dfcfw.com/pdf/H3_AP202605051821968863_1.pdf
美格智能,002881,3,002881,美格智能,2025年年报点评：海外与无线宽带驱动规模扩张，AI模组打开成长空间,增持,西南证券,1,0.67,54.01,1.03,34.99,1.76,20.43,通信设备,2026-04-14,https://pdf.dfcfw.com/pdf/H3_AP202604141821179414_1.pdf
美格智能,002881,4,002881,美格智能,国外市场成为业绩增长的核心引擎，端侧AI布局领先,买入,国金证券,1,0.772,49.54,1.135,33.7,1.378,27.75,通信设备,2026-04-01,https://pdf.dfcfw.com/pdf/H3_AP202604011820937524_1.pdf
美格智能,002881,5,002881,美格智能,国外市场放量带动毛利率环比修复，端侧AI成长空间广阔,买入,国金证券,1,1.093,43.05,1.366,34.42,,,通信设备,2025-10-28,https://pdf.dfcfw.com/pdf/H3_AP202510281770471383_1.pdf
美格智能,002881,6,002881,美格智能,模组+解决方案双轮驱动，多行业深耕保持领先,买入,山西证券,1,1.17,41.3,1.51,32.0,,,通信设备,2025-09-29,https://pdf.dfcfw.com/pdf/H3_AP202509291752818160_1.pdf
美格智能,002881,7,002881,美格智能,智能模组推动营收高增，端侧AI成长空间广阔,买入,国金证券,1,1.096,51.45,1.371,41.14,,,通信设备,2025-08-28,https://pdf.dfcfw.com/pdf/H3_AP202508281735851475_1.pdf
美格智能,002881,8,002881,美格智能,通信模组+解决方案双轮驱动，智能座舱模组建立先发优势,增持,东兴证券,1,1.16,39.43,1.5,30.48,,,通信设备,2025-07-22,https://pdf.dfcfw.com/pdf/H3_AP202507221713427743_1.pdf
美格智能,002881,9,002881,美格智能,公司信息更新报告：公司业绩高速增长，高算力AI模组加速落地,买入,开源证券,1,0.99,48.8,1.34,36.0,,,通信设备,2025-05-12,https://pdf.dfcfw.com/pdf/H3_AP202505121671627766_1.pdf
美格智能,002881,10,002881,美格智能,业绩实现大幅增长，深耕智能模组技术方向,买入,国金证券,1,1.096,41.42,1.371,33.12,,,通信设备,2025-04-28,https://pdf.dfcfw.com/pdf/H3_AP202504281663771105_1.pdf
美格智能,002881,11,002881,美格智能,5G加速上车，端侧AI驱动算力模组持续高增长,买入,华安证券,1,0.79,32.92,,,,,通信设备,2024-11-05,https://pdf.dfcfw.com/pdf/H3_AP202411051640726086_1.pdf
美格智能,002881,12,002881,美格智能,2024年三季报点评：Q3营收创历史新高，海外市场布局成果显著,买入,民生证券,1,0.94,27.0,,,,,通信设备,2024-10-30,https://pdf.dfcfw.com/pdf/H3_AP202410301640591045_1.pdf
美格智能,002881,13,002881,美格智能,中小盘信息更新：海外业务快速增长，盈利能力逐季增强,买入,开源证券,1,0.91,27.5,,,,,通信设备,2024-10-29,https://pdf.dfcfw.com/pdf/H3_AP202410291640559988_1.pdf
美格智能,002881,14,002881,美格智能,2024年半年报点评：半年度营收创历史新高，“智能化”+“定制化”产品需求强劲,买入,民生证券,1,0.94,24.0,,,,,通信设备,2024-08-29,https://pdf.dfcfw.com/pdf/H3_AP202408291639555643_1.pdf
美格智能,002881,15,002881,美格智能,毛利率逐季改善，扣非归母净利润快速增长,买入,国金证券,1,0.81,27.21,,,,,通信设备,2024-08-29,https://pdf.dfcfw.com/pdf/H3_AP202408291639541003_1.pdf
美格智能,002881,16,002881,美格智能,国内营收重回增长轨道，高算力模组加速布局,增持,华金证券,1,0.87,24.9,,,,,通信设备,2024-04-29,https://pdf.dfcfw.com/pdf/H3_AP202404291631606201_1.pdf
美格智能,002881,17,002881,美格智能,中小盘信息更新：一季度营收回暖，新兴应用领域打开成长空间,买入,开源证券,1,0.91,23.1,,,,,通信设备,2024-04-26,https://pdf.dfcfw.com/pdf/H3_AP202404261631385528_1.pdf
美格智能,002881,18,002881,美格智能,2023年年报&2024年一季报点评：收入边际改善显著，利润水平结构性调整,买入,民生证券,1,1.01,21.0,,,,,通信设备,2024-04-25,https://pdf.dfcfw.com/pdf/H3_AP202404251631295480_1.pdf
美格智能,002881,19,002881,美格智能,持续研发和市场投入，为中长期发展蓄能,买入,华安证券,1,,,,,,,通信设备,2023-09-03,https://pdf.dfcfw.com/pdf/H3_AP202309031597466583_1.pdf
美格智能,002881,20,002881,美格智能,中小盘信息更新：公司业绩小幅承压，智能化+高算力打开成长空间,买入,开源证券,1,,,,,,,通信设备,2023-09-01,https://pdf.dfcfw.com/pdf/H3_AP202309011597323958_1.pdf
美格智能,002881,21,002881,美格智能,泛IoT复苏乏力，车载延续高增,买入,国金证券,1,,,,,,,通信设备,2023-08-31,https://pdf.dfcfw.com/pdf/H3_AP202308311596886954_1.pdf
美格智能,002881,22,002881,美格智能,深耕高算力解决方案，智能模组行业领先,增持,华金证券,1,,,,,,,通信设备,2023-05-25,https://pdf.dfcfw.com/pdf/H3_AP202305251587178520_1.pdf
美格智能,002881,23,002881,美格智能,智能网联车业务有望受益新一轮新能源汽车下乡,买入,华安证券,1,,,,,,,通信设备,2023-05-18,https://pdf.dfcfw.com/pdf/H3_AP202305181586740313_1.pdf
美格智能,002881,24,002881,美格智能,2022年年报&2023年一季报点评：业绩短期承压，加大前沿技术研发投入未来可期,买入,民生证券,1,,,,,,,通信设备,2023-04-27,https://pdf.dfcfw.com/pdf/H3_AP202304271585933228_1.pdf
美格智能,002881,25,002881,美格智能,中小盘信息更新：模组+解决方案双轮驱动，产品竞争力持续强化,买入,开源证券,1,,,,,,,通信设备,2023-04-27,https://pdf.dfcfw.com/pdf/H3_AP202304271585930586_1.pdf
美格智能,002881,26,002881,美格智能,22年营收及利润稳步增长，一季度毛利率净利率双提升,买入,信达证券,1,,,,,,,通信设备,2023-04-26,https://pdf.dfcfw.com/pdf/H3_AP202304261585881126_1.pdf
美格智能,002881,27,002881,美格智能,车载+FWA高增，海外市场加速推进,买入,国金证券,1,,,,,,,通信设备,2023-04-26,https://pdf.dfcfw.com/pdf/H3_AP202304261585860001_1.pdf
美格智能,002881,28,002881,美格智能,智能模组新锐，车载+FWA+泛IoT引领成长,买入,国金证券,1,,,,,,,通信设备,2023-01-09,https://pdf.dfcfw.com/pdf/H3_AP202301091581809410_1.pdf
美格智能,002881,29,002881,美格智能,海外需求与国内复苏共振，车载和FWA业务增长强劲,买入,华安证券,1,,,,,,,通信设备,2022-11-20,https://pdf.dfcfw.com/pdf/H3_AP202211201580406580_1.pdf
美格智能,002881,30,002881,美格智能,中小盘信息更新：泛物联网需求波动，FWA和智能车载产品进展顺利,买入,开源证券,1,,,,,,,通信设备,2022-10-31,https://pdf.dfcfw.com/pdf/H3_AP202210311579682411_1.pdf
美格智能,002881,31,002881,美格智能,2022年三季报点评：Q3业绩逆势增长，车载+FWA需求高增,买入,民生证券,1,,,,,,,通信设备,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210281579592586_1.pdf
美格智能,002881,32,002881,美格智能,营收及利润稳步增长，5G产品交付提升,买入,信达证券,1,,,,,,,通信设备,2022-10-28,https://pdf.dfcfw.com/pdf/H3_AP202210271579554146_1.pdf
美格智能,002881,33,002881,美格智能,车载、FWA模组高增，在手订单充足,买入,西南证券,1,,,,,,,通信设备,2022-10-19,https://pdf.dfcfw.com/pdf/H3_AP202210191579278145_1.pdf
美格智能,002881,34,002881,美格智能,2022年三季度业绩预告点评：Q3业绩增速小幅承压，车载业务加速推进,买入,民生证券,1,,,,,,,通信设备,2022-10-18,https://pdf.dfcfw.com/pdf/H3_AP202210181579239855_1.pdf
美格智能,002881,35,002881,美格智能,5G产品出货提升，营收及利润稳步增长,买入,信达证券,1,,,,,,,通信设备,2022-10-18,https://pdf.dfcfw.com/pdf/H3_AP202210181579236061_1.pdf
美格智能,002881,36,002881,美格智能,中小盘信息更新：汽车业务快速扩张，模组龙头业绩续创新高,买入,开源证券,1,,,,,,,通信设备,2022-08-17,https://pdf.dfcfw.com/pdf/H3_AP202208171577308065_1.pdf
美格智能,002881,37,002881,美格智能,2022年中报点评：Q2业绩创历史新高，智能网联车等业务持续领先，智能模组龙头势如破竹,买入,东吴证券,1,,,,,,,通信设备,2022-08-16,https://pdf.dfcfw.com/pdf/H3_AP202208161577273896_1.pdf
美格智能,002881,38,002881,美格智能,2022年中报点评：Q2业绩创历史新高，智能网联车等业务持续领先，智能模组龙头势如破竹,买入,东吴证券,1,,,,,,,通信设备,2022-08-16,https://pdf.dfcfw.com/pdf/H3_AP202208161577271313_1.pdf
美格智能,002881,39,002881,美格智能,2022年半年报点评：业务规模持续增长，盈利能力显著提升,买入,民生证券,1,,,,,,,通信设备,2022-08-16,https://pdf.dfcfw.com/pdf/H3_AP202208161577261767_1.pdf
美格智能,002881,40,002881,美格智能,智能座舱与FWA业务高增，上半年业绩亮眼,买入,西南证券,1,,,,,,,通信设备,2022-08-16,https://pdf.dfcfw.com/pdf/H3_AP202208161577258164_1.pdf
美格智能,002881,41,002881,美格智能,业绩符合预期，5G智能模组和FWA出货持续提升,买入,信达证券,1,,,,,,,通信设备,2022-08-16,https://pdf.dfcfw.com/pdf/H3_AP202208161577256452_1.pdf
美格智能,002881,42,002881,美格智能,深度报告：“定制化+智能化”模组新贵，聚焦主业引领成长,买入,民生证券,1,,,,,,,通信设备,2022-08-01,https://pdf.dfcfw.com/pdf/H3_AP202208011576738354_1.pdf
美格智能,002881,43,002881,美格智能,2022年中报业绩预告点评：车载等领域为主的5G智能模组需求高增，业绩增长超预期,买入,东吴证券,1,,,,,,,通信设备,2022-07-12,https://pdf.dfcfw.com/pdf/H3_AP202207121576073119_1.pdf
美格智能,002881,44,002881,美格智能,中小盘信息更新：业绩再超预期，智能座舱、5G FWA出货大幅提升,买入,开源证券,1,,,,,,,通信设备,2022-07-12,https://pdf.dfcfw.com/pdf/H3_AP202207121576073115_1.pdf
美格智能,002881,45,002881,美格智能,2022年半年度业绩预告点评：业绩持续超预期，车载+FWA业务不断突破,买入,民生证券,1,,,,,,,通信设备,2022-07-12,https://pdf.dfcfw.com/pdf/H3_AP202207121576070102_1.pdf
美格智能,002881,46,002881,美格智能,5G智能模组及5G FWA产品出货大幅提升,买入,信达证券,1,,,,,,,通信设备,2022-07-11,https://pdf.dfcfw.com/pdf/H3_AP202207111576062023_1.pdf
美格智能,002881,47,002881,美格智能,无线通信技术积淀深厚，助力业务边界不断拓展,买入,东吴证券,1,,,,,,,通信设备,2022-05-23,https://pdf.dfcfw.com/pdf/H3_AP202205221567248300_1.pdf
美格智能,002881,48,002881,美格智能,美格智能：助力Cloud AR/VR及游戏“上云”，高算力智能模组龙头大放异彩,买入,东吴证券,1,,,,,,,通信设备,2022-05-19,https://pdf.dfcfw.com/pdf/H3_AP202205191566497994_1.pdf
美格智能,002881,49,002881,美格智能,全年业绩历史新高，模组市占率持续提升,买入,西南证券,1,,,,,,,消费电子,2022-04-28,https://pdf.dfcfw.com/pdf/H3_AP202204281562186262_1.pdf
美格智能,002881,50,002881,美格智能,中小盘信息更新：业绩高增长盈利能力提升，智能模组龙头加速前行,买入,开源证券,1,,,,,,,消费电子,2022-04-28,https://pdf.dfcfw.com/pdf/H3_AP202204281562141449_1.pdf
美格智能,002881,51,002881,美格智能,2021年年报及2022一季报点评：业绩持续稳健高速增长，盈利能力显著提升,买入,东吴证券,1,,,,,,,通信设备,2022-04-28,https://pdf.dfcfw.com/pdf/H3_AP202204281562122920_1.pdf
美格智能,002881,52,002881,美格智能,业绩符合预期，研发持续加深,买入,信达证券,1,,,,,,,通信设备,2022-04-28,https://pdf.dfcfw.com/pdf/H3_AP202204281562119196_1.pdf
美格智能,002881,53,002881,美格智能,5G产品出货提升，研发及交付顺利进行,买入,信达证券,1,,,,,,,通信设备,2022-04-17,https://pdf.dfcfw.com/pdf/H3_AP202204171559840612_1.pdf
美格智能,002881,54,002881,美格智能,中小盘信息更新：Q1业绩发布，模组新星延续高增长,买入,开源证券,1,,,,,,,通信设备,2022-04-16,https://pdf.dfcfw.com/pdf/H3_AP202204161559581016_1.pdf
美格智能,002881,55,002881,美格智能,中小盘信息更新：业绩高速成长，面向蓝海市场发展空间广阔,买入,开源证券,1,,,,,,,通信设备,2022-04-11,https://pdf.dfcfw.com/pdf/H3_AP202204101558472980_1.pdf
美格智能,002881,56,002881,美格智能,业绩符合预期，5G及车载产品快速发展,买入,信达证券,1,,,,,,,通信设备,2022-04-08,https://pdf.dfcfw.com/pdf/H3_AP202204081557959020_1.pdf
美格智能,002881,57,002881,美格智能,美格智能2021年业绩快报点评：营收规模增长迅速，经营效益持续提升,买入,东吴证券,1,,,,,,,通信设备,2022-04-08,https://pdf.dfcfw.com/pdf/H3_AP202204081557957566_1.pdf
美格智能,002881,58,002881,美格智能,创新算力模组新趋势，汽车智能化新锐领军者业务发展持续强劲,买入,东吴证券,1,,,,,,,通信设备,2022-03-28,https://pdf.dfcfw.com/pdf/H3_AP202203281555505649_1.pdf
美格智能,002881,59,002881,美格智能,智能汽车、泛连接持续发力，5G毫米波、工业互联、智能电网等持续突破,买入,东吴证券,1,,,,,,,通信设备,2022-02-23,https://pdf.dfcfw.com/pdf/H3_AP202202231548648498_1.pdf
美格智能,002881,60,002881,美格智能,中小盘信息更新：2021年业绩高速成长，未来发展前景可期,买入,开源证券,1,,,,,,,通信设备,2022-01-24,https://pdf.dfcfw.com/pdf/H3_AP202201241542300985_1.pdf
美格智能,002881,61,002881,美格智能,业绩符合预期，车载模组新锐加速成长,买入,信达证券,1,,,,,,,通信设备,2022-01-24,https://pdf.dfcfw.com/pdf/H3_AP202201241542284611_1.pdf
