LOCAL_COMPANY_NAME,LOCAL_SYMBOL,序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
合众思壮,002383,1,002383,合众思壮,海外资产处置落地，北斗时空信息景气可期,增持,华金证券,0,,,,,,,军工电子Ⅱ,2024-06-06,https://pdf.dfcfw.com/pdf/H3_AP202406051635610432_1.pdf
合众思壮,002383,2,002383,合众思壮,深度报告：北斗应用深化，基本面改善明显,买入,东兴证券,0,,,,,,,军工电子Ⅱ,2019-01-21,https://pdf.dfcfw.com/pdf/H3_AP201901211287285657_1.pdf
合众思壮,002383,3,002383,合众思壮,三季报业绩延续高增速，经营性现金流改善明显,买入,太平洋,0,,,,,,,军工电子Ⅱ,2018-10-30,https://pdf.dfcfw.com/pdf/H3_AP201810301224757374_1.pdf
合众思壮,002383,4,002383,合众思壮,通导一体化、高精度业务表现亮眼，半年度业绩大幅增长,买入,太平洋,0,,,,,,,军工电子Ⅱ,2018-08-17,https://pdf.dfcfw.com/pdf/H3_AP201808171180199813_1.pdf
合众思壮,002383,5,002383,合众思壮,中报业绩表现亮眼，自组网订单加速上量,增持,华鑫证券,0,,,,,,,军工电子Ⅱ,2018-08-17,https://pdf.dfcfw.com/pdf/H3_AP201808171180107978_1.pdf
合众思壮,002383,6,002383,合众思壮,半年报点评：上半年净利润增长258.40%，自组网业务助力全年业绩高增长,增持,新时代证券,0,,,,,,,军工电子Ⅱ,2018-08-17,https://pdf.dfcfw.com/pdf/H3_AP201808171179979416_1.pdf
合众思壮,002383,7,002383,合众思壮,通导一体化、高精度业务表现亮眼，半年度业绩超预期,买入,太平洋,0,,,,,,,军工电子Ⅱ,2018-07-27,https://pdf.dfcfw.com/pdf/H3_AP201807271171003246_1.pdf
合众思壮,002383,8,002383,合众思壮,2018年一季报点评：订单储备充足，2018年业绩可期,持有,中航证券,0,,,,,,,通讯行业,2018-04-27,https://pdf.dfcfw.com/pdf/H3_AP201804271132505540_1.pdf
合众思壮,002383,9,002383,合众思壮,一季报业绩增速962.14%，在手订单充足助力业绩增长,增持,新时代证券,0,,,,,,,军工电子Ⅱ,2018-04-18,https://pdf.dfcfw.com/pdf/H3_AP201804181125010484_1.pdf
合众思壮,002383,10,002383,合众思壮,自组网业务订单饱满，昭示2018年业绩持续高增长,增持,太平洋,0,,,,,,,军工电子Ⅱ,2018-04-16,https://pdf.dfcfw.com/pdf/H3_AP201804161123404854_1.pdf
