LOCAL_COMPANY_NAME,LOCAL_SYMBOL,序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
锐明技术,002970,1,002970,锐明技术,海外业务驱动利润高增，切入服务器电源领域,买入,太平洋,0,2.79,23.18,3.68,17.59,4.76,13.59,计算机设备,2026-04-03,https://pdf.dfcfw.com/pdf/H3_AP202604031821012361_1.pdf
锐明技术,002970,2,002970,锐明技术,商用车AI行业稳定增长，电源业务有望打开第二成长曲线,买入,华源证券,0,2.83,21.58,3.65,16.72,,,计算机设备,2026-03-29,https://pdf.dfcfw.com/pdf/H3_AP202603291820835868_1.pdf
锐明技术,002970,3,002970,锐明技术,公司事件点评报告：25年业绩高增，无人巴士加速落地,买入,华鑫证券,0,2.95,19.2,3.67,15.4,,,计算机设备,2026-01-20,https://pdf.dfcfw.com/pdf/H3_AP202601201818154516_1.pdf
锐明技术,002970,4,002970,锐明技术,公司深度报告：商用车智能方案龙头，高阶智驾打开成长空间,买入,华鑫证券,0,2.95,16.3,3.67,13.1,,,计算机设备,2025-11-26,https://pdf.dfcfw.com/pdf/H3_AP202511261788504284_1.pdf
锐明技术,002970,5,002970,锐明技术,业绩持续高增，前装业务快速放量,买入,太平洋,0,3.07,16.38,4.1,12.26,,,计算机设备,2025-09-02,https://pdf.dfcfw.com/pdf/H3_AP202509021737934491_1.pdf
锐明技术,002970,6,002970,锐明技术,前装业务取得突破，25Q1利润高速增长,买入,太平洋,0,3.32,14.74,4.49,10.91,,,计算机设备,2025-04-29,https://pdf.dfcfw.com/pdf/H3_AP202504291664369855_1.pdf
锐明技术,002970,7,002970,锐明技术,2024年年报及2025年一季报点评：积极布局AI技术，国内外行业红利持续释放,买入,民生证券,0,3.45,15.0,4.47,11.0,,,计算机设备,2025-04-27,https://pdf.dfcfw.com/pdf/H3_AP202504271663124010_1.pdf
锐明技术,002970,8,002970,锐明技术,深度报告：汽车智能化“龙腾四海”,买入,民生证券,0,2.84,17.0,,,,,计算机设备,2024-12-12,https://pdf.dfcfw.com/pdf/H3_AP202412121641283860_1.pdf
锐明技术,002970,9,002970,锐明技术,Q3业绩超预期增长，盈利能力大幅提升,买入,太平洋,0,2.66,17.29,,,,,计算机设备,2024-10-31,https://pdf.dfcfw.com/pdf/H3_AP202410311640639530_1.pdf
锐明技术,002970,10,002970,锐明技术,2024年三季报点评报告：业绩高增长，稳步推进海外布局,增持,华龙证券,0,2.59,18.4,,,,,计算机设备,2024-10-24,https://pdf.dfcfw.com/pdf/H3_AP202410241640456611_1.pdf
锐明技术,002970,11,002970,锐明技术,海外收入高速增长，全球化布局持续完善,买入,太平洋,0,2.42,12.41,,,,,计算机设备,2024-08-29,https://pdf.dfcfw.com/pdf/H3_AP202408291639541522_1.pdf
锐明技术,002970,12,002970,锐明技术,业绩反转，国内外收入均进入增长态势,买入,太平洋,0,2.18,14.39,,,,,计算机设备,2024-05-07,https://pdf.dfcfw.com/pdf/H3_AP202405071632545710_1.pdf
锐明技术,002970,13,002970,锐明技术,三季度业绩出现波动，商用车智能网联化市场空间大,买入,华安证券,0,,,,,,,计算机设备,2021-10-25,https://pdf.dfcfw.com/pdf/H3_AP202110251524880096_1.pdf
锐明技术,002970,14,002970,锐明技术,收入受短期事件影响，看好公司长期成长空间,买入,太平洋,0,,,,,,,计算机设备,2021-10-22,https://pdf.dfcfw.com/pdf/H3_AP202110221524264519_1.pdf
锐明技术,002970,15,002970,锐明技术,公司首次覆盖报告：全球车载监控巨头，政策+需求开启成长新空间,买入,开源证券,0,,,,,,,计算机设备,2021-09-15,https://pdf.dfcfw.com/pdf/H3_AP202109151516372632_1.pdf
锐明技术,002970,16,002970,锐明技术,2021年半年报点评：业绩短期承压，长期价值不改,买入,西南证券,0,,,,,,,电子信息,2021-08-22,https://pdf.dfcfw.com/pdf/H3_AP202108221511595971_1.pdf
锐明技术,002970,17,002970,锐明技术,二季度业绩边际改善，商用车智能网联产业趋势不改,买入,华安证券,0,,,,,,,计算机设备,2021-08-20,https://pdf.dfcfw.com/pdf/H3_AP202108201511171786_1.pdf
锐明技术,002970,18,002970,锐明技术,收入开始好转，投入继续加大,买入,太平洋,0,,,,,,,计算机设备,2021-08-19,https://pdf.dfcfw.com/pdf/H3_AP202108191511058287_1.pdf
