LOCAL_COMPANY_NAME,LOCAL_SYMBOL,序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
高新兴,300098,1,300098,高新兴,公司深度报告：深耕物联数十载，乘产业高景气之风促“V”型反转,增持,开源证券,0,,,,,,,通信设备,2021-07-15,https://pdf.dfcfw.com/pdf/H3_AP202107151503909339_1.pdf
高新兴,300098,2,300098,高新兴,公司首次覆盖报告：创“新”不断、意“兴”盎然，资源整合步入收获期,增持,开源证券,0,,,,,,,通信设备,2021-07-01,https://pdf.dfcfw.com/pdf/H3_AP202107011501126440_1.pdf
高新兴,300098,3,300098,高新兴,转型阵痛期，主航道业务蓄势待发,增持,国金证券,0,,,,,,,通信设备,2020-04-29,https://pdf.dfcfw.com/pdf/H3_AP202004291379033260_1.pdf
高新兴,300098,4,300098,高新兴,营收平稳增长，迎接5G加大车联网研发投入,增持,信达证券,0,,,,,,,通信设备,2019-09-03,https://pdf.dfcfw.com/pdf/H3_AP201909031347375595_1.pdf
高新兴,300098,5,300098,高新兴,卓越推：高新兴,增持,信达证券,0,,,,,,,通信设备,2019-07-01,https://pdf.dfcfw.com/pdf/H3_AP201907011336978399_1.pdf
高新兴,300098,6,300098,高新兴,卓越推：高新兴,增持,信达证券,0,,,,,,,通信设备,2019-06-25,https://pdf.dfcfw.com/pdf/H3_AP201906251336299196_1.pdf
高新兴,300098,7,300098,高新兴,卓越推：高新兴,增持,信达证券,0,,,,,,,通信设备,2019-06-17,https://pdf.dfcfw.com/pdf/H3_AP201906171335555422_1.pdf
高新兴,300098,8,300098,高新兴,卓越推：高新兴,增持,信达证券,0,,,,,,,通信设备,2019-06-10,https://pdf.dfcfw.com/pdf/H3_AP201906101334250553_1.pdf
高新兴,300098,9,300098,高新兴,卓越推：高新兴,增持,信达证券,0,,,,,,,通信设备,2019-06-03,https://pdf.dfcfw.com/pdf/H3_AP201906031333503583_1.pdf
高新兴,300098,10,300098,高新兴,卓越推：高新兴,增持,信达证券,0,,,,,,,通信设备,2019-05-28,https://pdf.dfcfw.com/pdf/H3_AP201905281332523044_1.pdf
高新兴,300098,11,300098,高新兴,卓越推：高新兴,增持,信达证券,0,,,,,,,通信设备,2019-05-20,https://pdf.dfcfw.com/pdf/H3_AP201905201331189218_1.pdf
高新兴,300098,12,300098,高新兴,卓越推：高新兴,增持,信达证券,0,,,,,,,通信设备,2019-05-14,https://pdf.dfcfw.com/pdf/H3_AP201905141329472001_1.pdf
