LOCAL_COMPANY_NAME,LOCAL_SYMBOL,序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
东软载波,300183,1,300183,东软载波,2024年中报点评：业绩超预期，期待能源互联网和集成电路业务新突破,买入,东吴证券,0,0.33,38.31,,,,,通信设备,2024-08-19,https://pdf.dfcfw.com/pdf/H3_AP202408191639330057_1.pdf
东软载波,300183,2,300183,东软载波,2023半年报点评：业绩超预期，期待下半年消费电子库存见底,买入,东吴证券,0,,,,,,,通信设备,2023-08-15,https://pdf.dfcfw.com/pdf/H3_AP202308151594735210_1.pdf
东软载波,300183,3,300183,东软载波,聚焦能源互联网，电力载波芯片设计龙头多场景超前布局,买入,东吴证券,0,,,,,,,通信设备,2023-04-17,https://pdf.dfcfw.com/pdf/H3_AP202304171585506554_1.pdf
东软载波,300183,4,300183,东软载波,收入下滑不改净利增长，三驾马车齐头并进驱动成长,买入,华金证券,0,,,,,,,通信设备,2020-03-31,https://pdf.dfcfw.com/pdf/H3_AP202003311377275757_1.pdf
东软载波,300183,5,300183,东软载波,广东顺德国资入股，多重协同望再启成长空间,买入,华金证券,0,,,,,,,通信设备,2019-09-09,https://pdf.dfcfw.com/pdf/H3_AP201909091352770534_1.pdf
东软载波,300183,6,300183,东软载波,短期业绩受制电网改造，芯片系统驱动未来,买入,华金证券,0,,,,,,,通信设备,2019-09-02,https://pdf.dfcfw.com/pdf/H3_AP201909021345502217_1.pdf
东软载波,300183,7,300183,东软载波,业务结构调整良好持续，智能互联全面升级,买入,华金证券,0,,,,,,,通信设备,2019-03-29,https://pdf.dfcfw.com/pdf/H3_AP201903291311583783_1.pdf
东软载波,300183,8,300183,东软载波,国网HPLC招标暂未启动，集成电路业务高速增长,买入,华金证券,0,,,,,,,通信设备,2018-08-17,https://pdf.dfcfw.com/pdf/H3_AP201808171180252383_1.pdf
东软载波,300183,9,300183,东软载波,中报点评：宽带模块招标延迟拖累业绩，集成电路增速超100%,增持,信达证券,0,,,,,,,通信设备,2018-08-17,https://pdf.dfcfw.com/pdf/H3_AP201808171180118202_1.pdf
东软载波,300183,10,300183,东软载波,受制产业不景气2017年业绩承压，载波通信集成电路双轮驱动未来,买入,华金证券,0,,,,,,,电子信息,2018-04-27,https://pdf.dfcfw.com/pdf/H3_AP201804271132260320_1.pdf
东软载波,300183,11,300183,东软载波,载波通信业绩无忧，集成电路迎来爆发,买入,信达证券,0,,,,,,,通信设备,2018-04-04,https://pdf.dfcfw.com/pdf/H3_AP201804041117639207_1.pdf
东软载波,300183,12,300183,东软载波,载波通信搭台、IC设计唱戏、智能家居腾飞,买入,华金证券,0,,,,,,,通信设备,2017-09-07,https://pdf.dfcfw.com/pdf/H3_AP201709070865539043_1.pdf
