LOCAL_COMPANY_NAME,LOCAL_SYMBOL,序号,股票代码,股票简称,报告名称,东财评级,机构,近一月个股研报数,2026-盈利预测-收益,2026-盈利预测-市盈率,2027-盈利预测-收益,2027-盈利预测-市盈率,2028-盈利预测-收益,2028-盈利预测-市盈率,行业,日期,报告PDF链接
移为通信,300590,1,300590,移为通信,盈利能力显著提升，国际市场进展顺利,买入,国金证券,0,0.764,19.4,,,,,通信设备,2024-10-30,https://pdf.dfcfw.com/pdf/H3_AP202410301640588837_1.pdf
移为通信,300590,2,300590,移为通信,2024年半年报点评：盈利能力提升，全球化布局成果显著,买入,民生证券,0,0.61,18.0,,,,,通信设备,2024-07-28,https://pdf.dfcfw.com/pdf/H3_AP202407281638403559_1.pdf
移为通信,300590,3,300590,移为通信,业绩快速增长，毛利率显著提升,买入,国金证券,0,0.806,14.57,,,,,通信设备,2024-07-19,https://pdf.dfcfw.com/pdf/H3_AP202407191638070737_1.pdf
移为通信,300590,4,300590,移为通信,2023年年报&2024年一季报点评：下游需求恢复明显，未来高增可期,买入,民生证券,0,0.54,22.0,,,,,通信设备,2024-04-24,https://pdf.dfcfw.com/pdf/H3_AP202404241631180561_1.pdf
移为通信,300590,5,300590,移为通信,24Q1业绩高增，市场前景可观,增持,西南证券,0,0.78,15.66,,,,,通信设备,2024-04-24,https://pdf.dfcfw.com/pdf/H3_AP202404241631125510_1.pdf
移为通信,300590,6,300590,移为通信,海外强布局+自研高毛利，业绩持续快速提升,增持,华金证券,0,,,,,,,通信设备,2024-04-12,https://pdf.dfcfw.com/pdf/H3_AP202404121630165433_1.pdf
移为通信,300590,7,300590,移为通信,公司事件点评报告：战略合作布局智能网联汽车，借出海大势打造AIoT智联生态,增持,华鑫证券,0,,,,,,,通信设备,2024-04-10,https://pdf.dfcfw.com/pdf/H3_AP202404101630104894_1.pdf
移为通信,300590,8,300590,移为通信,公司事件点评：战略合作易诚高科，AI赋能汽车智能网联,买入,民生证券,0,,,,,,,通信设备,2023-12-19,https://pdf.dfcfw.com/pdf/H3_AP202312191614543926_1.pdf
移为通信,300590,9,300590,移为通信,聚焦物联网智能终端，冷链需求释放未来可期,增持,西南证券,0,,,,,,,通信设备,2023-07-25,https://pdf.dfcfw.com/pdf/H3_AP202307251592602572_1.pdf
移为通信,300590,10,300590,移为通信,拓展海外市场，毛利率持续改善,买入,国金证券,0,,,,,,,通信设备,2023-07-24,https://pdf.dfcfw.com/pdf/H3_AP202307241592562126_1.pdf
移为通信,300590,11,300590,移为通信,2023年半年报点评：短期业绩承压，毛利率持续改善,买入,民生证券,0,,,,,,,通信设备,2023-07-24,https://pdf.dfcfw.com/pdf/H3_AP202307241592560613_1.pdf
移为通信,300590,12,300590,移为通信,物联网模块领先供应商，盈利能力持续提升,增持,西南证券,0,,,,,,,通信设备,2023-05-19,https://pdf.dfcfw.com/pdf/H3_AP202305191586950025_1.pdf
移为通信,300590,13,300590,移为通信,在手订单充足，毛利率持续提升,买入,国金证券,0,,,,,,,通信设备,2023-04-26,https://pdf.dfcfw.com/pdf/H3_AP202304261585861722_1.pdf
移为通信,300590,14,300590,移为通信,2022年年报&2023年一季报点评：公司利润逆势实现增长，生产经营趋势向好,买入,民生证券,0,,,,,,,通信设备,2023-04-26,https://pdf.dfcfw.com/pdf/H3_AP202304261585859450_1.pdf
移为通信,300590,15,300590,移为通信,2022年三季报点评：业绩稳健增长，毛利率显著提升,,中邮证券,0,,,,,,,通信设备,2022-11-04,https://pdf.dfcfw.com/pdf/H3_AP202211041579963964_1.pdf
移为通信,300590,16,300590,移为通信,2022年三季度业绩点评：营收维持高质量增长，盈利水平大幅度改善,买入,民生证券,0,,,,,,,通信设备,2022-10-26,https://pdf.dfcfw.com/pdf/H3_AP202210261579489841_1.pdf
移为通信,300590,17,300590,移为通信,毛利率持续回升，发力冷链物流,买入,国金证券,0,,,,,,,通信设备,2022-10-25,https://pdf.dfcfw.com/pdf/H3_AP202210251579439691_1.pdf
移为通信,300590,18,300590,移为通信,单季盈利创历史新高，车载业务高增长持续,买入,中邮证券,0,,,,,,,通信设备,2022-08-11,https://pdf.dfcfw.com/pdf/H3_AP202208111577113646_1.pdf
移为通信,300590,19,300590,移为通信,2022年半年报点评：Q2环比改善明显，在手订单充足未来可期,买入,民生证券,0,,,,,,,通信设备,2022-07-21,https://pdf.dfcfw.com/pdf/H3_AP202207211576413247_1.pdf
移为通信,300590,20,300590,移为通信,盈利能力有效改善，看好下半年业绩释放,增持,国金证券,0,,,,,,,通信设备,2022-07-21,https://pdf.dfcfw.com/pdf/H3_AP202207211576401212_1.pdf
移为通信,300590,21,300590,移为通信,2021年报及2022年一季报点评：多领域布局持续拓展，盈利能力有望修复,买入,民生证券,0,,,,,,,通信设备,2022-04-14,https://pdf.dfcfw.com/pdf/H3_AP202204141559217254_1.pdf
移为通信,300590,22,300590,移为通信,两轮车业务增速亮眼，国内外业务同步高增,增持,国金证券,0,,,,,,,通信设备,2022-04-14,https://pdf.dfcfw.com/pdf/H3_AP202204141559165658_1.pdf
移为通信,300590,23,300590,移为通信,业绩预告点评：布局业务多点开花，微出行领域带来全新业绩增量,买入,民生证券,0,,,,,,,通信设备,2022-01-27,https://pdf.dfcfw.com/pdf/H3_AP202201271542971325_1.pdf
移为通信,300590,24,300590,移为通信,Q4营收增速迎拐点，电动两轮车订单规模逐步爆发,买入,信达证券,0,,,,,,,通信设备,2022-01-27,https://pdf.dfcfw.com/pdf/H3_AP202201271542915428_1.pdf
移为通信,300590,25,300590,移为通信,深度报告：物联网掘金系列（六）：电动两轮车智能化时代的车载终端龙头,买入,信达证券,0,,,,,,,通信设备,2022-01-17,https://pdf.dfcfw.com/pdf/H3_AP202201171541026334_1.pdf
移为通信,300590,26,300590,移为通信,盈利能力逐步修复，新品推出成长可期,买入,民生证券,0,,,,,,,通信设备,2021-10-27,https://pdf.dfcfw.com/pdf/H3_AP202110271525405508_1.pdf
移为通信,300590,27,300590,移为通信,全球M2M领军企业，新品拓展打开成长空间,买入,民生证券,0,,,,,,,通信设备,2021-10-14,https://pdf.dfcfw.com/pdf/H3_AP202110141522621251_1.pdf
移为通信,300590,28,300590,移为通信,2021年半年报点评：疫情影响消除，逆境之下各项业务全面复苏,增持,国元证券,0,,,,,,,通信设备,2021-07-23,https://pdf.dfcfw.com/pdf/H3_AP202107231505606711_1.pdf
移为通信,300590,29,300590,移为通信,点评报告：业绩超预期，物联网终端龙头乘风破浪,买入,万联证券,0,,,,,,,通信设备,2021-07-22,https://pdf.dfcfw.com/pdf/H3_AP202107221505431131_1.pdf
移为通信,300590,30,300590,移为通信,疫情影响逆转，长期看好物联网M2M市场,增持,国金证券,0,,,,,,,通信设备,2021-07-22,https://pdf.dfcfw.com/pdf/H3_AP202107221505321567_1.pdf
移为通信,300590,31,300590,移为通信,2020年年报点评：疫情影响项目进度，长期看好物联网终端市场,买入,东吴证券,0,,,,,,,通信设备,2021-05-04,https://pdf.dfcfw.com/pdf/H3_AP202105011488828723_1.pdf
移为通信,300590,32,300590,移为通信,2020年年报及2021年一季报点评：边际改善明显，复苏势头强劲,增持,国元证券,0,,,,,,,通信设备,2021-04-26,https://pdf.dfcfw.com/pdf/H3_AP202104261487970427_1.pdf
移为通信,300590,33,300590,移为通信,首次覆盖报告：高质优价构筑核心壁垒，物联网终端龙头再起航,增持,万联证券,0,,,,,,,通信设备,2021-03-04,https://pdf.dfcfw.com/pdf/H3_AP202103041468367534_1.pdf
移为通信,300590,34,300590,移为通信,2020年三季报点评：疫情影响仍未消除，关注经营拐点的到来,持有,国元证券,0,,,,,,,通信设备,2020-10-29,https://pdf.dfcfw.com/pdf/H3_AP202010291424536383_1.pdf
移为通信,300590,35,300590,移为通信,公司信息更新报告：疫情影响业绩短期承压，物联网大势所趋长期向好,增持,开源证券,0,,,,,,,通信设备,2020-09-02,https://pdf.dfcfw.com/pdf/H3_AP202009021406230096_1.pdf
移为通信,300590,36,300590,移为通信,移为通信中报点评：新业务规划打开成长空间，疫情冲击不改长期趋势,增持,新时代证券,0,,,,,,,通信设备,2020-09-01,https://pdf.dfcfw.com/pdf/H3_AP202009011405159881_1.pdf
移为通信,300590,37,300590,移为通信,2020年半年报点评：短期业绩承压，看好疫情结束后的反转,增持,国元证券,0,,,,,,,通信设备,2020-08-31,https://pdf.dfcfw.com/pdf/H3_AP202008311404479462_1.pdf
移为通信,300590,38,300590,移为通信,短期海外冲击有恙，长期公司经营无虞,增持,国金证券,0,,,,,,,通信设备,2020-08-31,https://pdf.dfcfw.com/pdf/H3_AP202008311404459992_1.pdf
移为通信,300590,39,300590,移为通信,业绩短期下滑，公司未来成长空间巨大,增持,西南证券,0,,,,,,,通信设备,2020-08-31,https://pdf.dfcfw.com/pdf/H3_AP202008311404459126_1.pdf
移为通信,300590,40,300590,移为通信,上半年受疫情影响利润下滑33.28%，看好公司长期发展空间,买入,东吴证券,0,,,,,,,通信设备,2020-08-28,https://pdf.dfcfw.com/pdf/H3_AP202008281402905324_1.pdf
移为通信,300590,41,300590,移为通信,公司首次覆盖报告：万物互联加速推进，M2M龙头勇攀高峰,增持,开源证券,0,,,,,,,通信设备,2020-05-28,https://pdf.dfcfw.com/pdf/H3_AP202005281380344426_1.pdf
移为通信,300590,42,300590,移为通信,拟定增加码物联网，技术升级助力业务发展,买入,东吴证券,0,,,,,,,通信设备,2020-05-25,https://pdf.dfcfw.com/pdf/H3_AP202005251380180463_1.pdf
移为通信,300590,43,300590,移为通信,移为通信2019年年报业绩点评：资产管理终端业务增长强劲，研发投入进一步加大,增持,诚通证券,0,,,,,,,通信设备,2020-05-08,https://pdf.dfcfw.com/pdf/H3_AP202005071379428878_1.pdf
移为通信,300590,44,300590,移为通信,业绩快速增长，扩展多元新兴应用领域,增持,长城国瑞证券,0,,,,,,,通信设备,2020-04-29,https://pdf.dfcfw.com/pdf/H3_AP202004291379025562_1.pdf
移为通信,300590,45,300590,移为通信,短期承压，长期向好,买入,国金证券,0,,,,,,,通信设备,2020-04-29,https://pdf.dfcfw.com/pdf/H3_AP202004291378978884_1.pdf
