LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,简称,公告标题,公告时间,公告链接
美格智能,002881,002881,美格智能,2026年5月14日投资者关系活动记录表,2026-05-14 10:38:07,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1225307279&orgId=9900032572&announcementTime=2026-05-14 10:38:07
美格智能,002881,002881,美格智能,2025年5月26日投资者关系活动记录表,2025-05-27 10:26:11,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1223696232&orgId=9900032572&announcementTime=2025-05-27 10:26:11
美格智能,002881,002881,美格智能,2024年12月12日投资者关系活动记录表,2024-12-13 07:20:11,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1222013697&orgId=9900032572&announcementTime=2024-12-13 07:20:11
美格智能,002881,002881,美格智能,2024年5月31日投资者关系活动记录表,2024-06-01 01:52:13,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1220229962&orgId=9900032572&announcementTime=2024-06-01 01:52:13
美格智能,002881,002881,美格智能,2023年5月30日投资者关系活动记录表,2023-05-30 10:09:15,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1216944648&orgId=9900032572&announcementTime=2023-05-30 10:09:15
美格智能,002881,002881,美格智能,2023年4月25日投资者关系活动记录表,2023-04-27 07:45:17,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1216642103&orgId=9900032572&announcementTime=2023-04-27 07:45:17
美格智能,002881,002881,美格智能,2022年11月23日-24日投资者关系活动记录表,2022-11-24 08:34:29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1215195302&orgId=9900032572&announcementTime=2022-11-24 08:34:29
美格智能,002881,002881,美格智能,2022年11月9日投资者关系活动记录表,2022-11-10 08:46:28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1215069912&orgId=9900032572&announcementTime=2022-11-10 08:46:28
美格智能,002881,002881,美格智能,2022年5月31日投资者关系活动记录表,2022-05-31 10:52:26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1213572505&orgId=9900032572&announcementTime=2022-05-31 10:52:26
美格智能,002881,002881,美格智能,2022年5月20日投资者关系活动记录表,2022-05-21 07:56:23,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1213443564&orgId=9900032572&announcementTime=2022-05-21 07:56:23
美格智能,002881,002881,美格智能,2022年2月8日投资者关系活动记录表,2022-02-09 08:26:26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1212331303&orgId=9900032572&announcementTime=2022-02-09 08:26:26
美格智能,002881,002881,美格智能,2021年12月8日投资者关系活动记录表,2021-12-08 08:50:27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1211847779&orgId=9900032572&announcementTime=2021-12-08 08:50:27
美格智能,002881,002881,美格智能,2021年9月23日投资者关系活动记录表,2021-09-23 09:33:16,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1211136536&orgId=9900032572&announcementTime=2021-09-23 09:33:16
美格智能,002881,002881,美格智能,2021年9月10日投资者关系活动记录表,2021-09-13 09:44:24,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1211045513&orgId=9900032572&announcementTime=2021-09-13 09:44:24
美格智能,002881,002881,美格智能,2021年5月14日投资者关系活动记录表-2,2021-05-15 02:50:41,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1209983385&orgId=9900032572&announcementTime=2021-05-15 02:50:41
美格智能,002881,002881,美格智能,2021年5月14日投资者关系活动记录表-1,2021-05-15 02:48:40,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1209983384&orgId=9900032572&announcementTime=2021-05-15 02:48:40
美格智能,002881,002881,美格智能,美格智能：2020年12月24日投资者关系活动记录表,2020-12-24 10:18:40,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1208980909&orgId=9900032572&announcementTime=2020-12-24 10:18:40
美格智能,002881,002881,美格智能,2020年11月25日投资者关系活动记录表,2020-11-26 03:48:39,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002881&announcementId=1208804034&orgId=9900032572&announcementTime=2020-11-26 03:48:39
