LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,简称,公告标题,公告时间,公告链接
千方科技,002373,002373,千方科技,002373千方科技投资者关系管理信息20260428,2026-04-28 08:34:28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002373&announcementId=1225225084&orgId=9900011088&announcementTime=2026-04-28 08:34:28
千方科技,002373,002373,千方科技,千方科技2025年度业绩说明会,2026-04-21 09:28:29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002373&announcementId=1225136251&orgId=9900011088&announcementTime=2026-04-21 09:28:29
千方科技,002373,002373,千方科技,2026年1月8日投资者关系活动记录表（基于L4自动驾驶的无人物流转型解读）,2026-01-09 09:26:12,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002373&announcementId=1224927527&orgId=9900011088&announcementTime=2026-01-09 09:26:12
千方科技,002373,002373,千方科技,千方科技2024年度及2025年第一季度业绩说明会记录表,2025-04-29 09:30:29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002373&announcementId=1223408332&orgId=9900011088&announcementTime=2025-04-29 09:30:29
千方科技,002373,002373,千方科技,千方科技2024年三季报业绩交流会,2024-10-30 09:48:11,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002373&announcementId=1221572768&orgId=9900011088&announcementTime=2024-10-30 09:48:11
千方科技,002373,002373,千方科技,2024年9月2日投资者关系活动记录表,2024-09-03 10:24:42,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002373&announcementId=1221121937&orgId=9900011088&announcementTime=2024-09-03 10:24:42
千方科技,002373,002373,千方科技,千方科技2024年半年度业绩交流会,2024-08-27 10:10:15,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002373&announcementId=1221003912&orgId=9900011088&announcementTime=2024-08-27 10:10:15
千方科技,002373,002373,千方科技,2023年度业绩网上说明会,2024-04-26 10:41:55,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002373&announcementId=1219862203&orgId=9900011088&announcementTime=2024-04-26 10:41:55
千方科技,002373,002373,千方科技,2024年第一季度业绩交流会,2024-04-25 11:10:49,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002373&announcementId=1219826689&orgId=9900011088&announcementTime=2024-04-25 11:10:49
千方科技,002373,002373,千方科技,2023年年度业绩交流会,2024-04-18 10:39:16,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002373&announcementId=1219667834&orgId=9900011088&announcementTime=2024-04-18 10:39:16
千方科技,002373,002373,千方科技,千方科技2023年三季报业绩交流会,2023-10-26 09:49:16,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002373&announcementId=1218166821&orgId=9900011088&announcementTime=2023-10-26 09:49:16
