LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,简称,公告标题,公告时间,公告链接
万集科技,300552,300552,万集科技,2026年4月28日投资者关系活动记录表,2026-04-30 08:48:09,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1225271897&orgId=9900023891&announcementTime=2026-04-30 08:48:09
万集科技,300552,300552,万集科技,2026年4月13日投资者关系活动记录表,2026-04-14 15:59:59,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1225100354&orgId=9900023891&announcementTime=2026-04-14 15:59:59
万集科技,300552,300552,万集科技,2024年4月28日投资者关系活动记录表,2024-05-09 10:26:15,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1220021547&orgId=9900023891&announcementTime=2024-05-09 10:26:15
万集科技,300552,300552,万集科技,300552万集科技业绩说明会、路演活动等20230905,2023-09-05 10:17:15,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1217784373&orgId=9900023891&announcementTime=2023-09-05 10:17:15
万集科技,300552,300552,万集科技,300552万集科技调研活动信息20230831,2023-08-31 11:19:03,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1217735503&orgId=9900023891&announcementTime=2023-08-31 11:19:03
万集科技,300552,300552,万集科技,300552万集科技调研活动信息20230511,2023-05-11 09:09:16,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1216799007&orgId=9900023891&announcementTime=2023-05-11 09:09:16
万集科技,300552,300552,万集科技,300552万集科技业绩说明会、路演活动等20230414,2023-04-14 10:36:26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1216414972&orgId=9900023891&announcementTime=2023-04-14 10:36:26
万集科技,300552,300552,万集科技,300552万集科技业绩说明会、路演活动等20220424,2022-04-24 09:54:14,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1213086686&orgId=9900023891&announcementTime=2022-04-24 09:54:14
万集科技,300552,300552,万集科技,2021年9月23日投资者关系活动记录表,2021-09-24 09:24:26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1211144808&orgId=9900023891&announcementTime=2021-09-24 09:24:26
万集科技,300552,300552,万集科技,300552万集科技调研活动信息20210910,2021-09-10 09:44:28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1211008494&orgId=9900023891&announcementTime=2021-09-10 09:44:28
万集科技,300552,300552,万集科技,300552万集科技业绩说明会、路演活动等20210523,2021-05-23 08:02:45,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1210050887&orgId=9900023891&announcementTime=2021-05-23 08:02:45
万集科技,300552,300552,万集科技,300552万集科技调研活动信息20210523,2021-05-23 08:02:42,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1210050886&orgId=9900023891&announcementTime=2021-05-23 08:02:42
万集科技,300552,300552,万集科技,300552万集科技调研活动信息20200727,2020-07-27 01:46:22,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1208077296&orgId=9900023891&announcementTime=2020-07-27 01:46:22
万集科技,300552,300552,万集科技,300552万集科技调研活动信息20200601,2020-06-01 08:57:22,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1207883706&orgId=9900023891&announcementTime=2020-06-01 08:57:22
万集科技,300552,300552,万集科技,300552万集科技调研活动信息20200513,2020-05-13 02:22:23,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1207785248&orgId=9900023891&announcementTime=2020-05-13 02:22:23
万集科技,300552,300552,万集科技,300552万集科技调研活动信息20191104,2019-11-04 01:25:23,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1207062433&orgId=9900023891&announcementTime=2019-11-04 01:25:23
万集科技,300552,300552,万集科技,2019年4月25日投资者关系活动记录表,2019-04-26 09:07:35,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1206115384&orgId=9900023891&announcementTime=2019-04-26 09:07:35
万集科技,300552,300552,万集科技,2018年4月18日投资者关系活动记录表,2018-04-19 13:51:29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1204662961&orgId=9900023891&announcementTime=2018-04-19 13:51:29
万集科技,300552,300552,万集科技,2017年4月7日投资者关系活动记录表,2017-04-10 10:20:46,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1203275282&orgId=9900023891&announcementTime=2017-04-10 10:20:46
万集科技,300552,300552,万集科技,2016年12月14日投资者关系活动记录表,2016-12-15 08:57:08,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1202877171&orgId=9900023891&announcementTime=2016-12-15 08:57:08
万集科技,300552,300552,万集科技,2016年11月29日投资者关系活动记录表,2016-11-30 06:43:50,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1202850336&orgId=9900023891&announcementTime=2016-11-30 06:43:50
万集科技,300552,300552,万集科技,2016年11月22日投资者关系活动记录表,2016-11-23 07:25:57,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300552&announcementId=1202840542&orgId=9900023891&announcementTime=2016-11-23 07:25:57
