LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,简称,公告标题,公告时间,公告链接
日海智能,002313,002313,日海智能,2026年4月29日投资者关系活动记录表（2025年度网上业绩说明会）,2026-04-29 09:30:29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1225256727&orgId=9900009111&announcementTime=2026-04-29 09:30:29
日海智能,002313,002313,日海智能,002313日海智能投资者关系管理信息20250331,2025-03-31 10:02:12,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1222972055&orgId=9900009111&announcementTime=2025-03-31 10:02:12
日海智能,002313,002313,日海智能,2024年4月19日投资者关系活动记录表（2023年度业绩说明会）,2024-04-19 05:59:11,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1219687836&orgId=9900009111&announcementTime=2024-04-19 05:59:11
日海智能,002313,002313,*ST日海,2023年5月9日投资者关系活动记录表（2022年度网上业绩说明会）,2023-05-09 10:27:17,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1216781614&orgId=9900009111&announcementTime=2023-05-09 10:27:17
日海智能,002313,002313,*ST日海,2022年5月23日投资者关系活动记录表（2021年度网上业绩说明会）,2022-05-24 10:08:25,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1213480127&orgId=9900009111&announcementTime=2022-05-24 10:08:25
日海智能,002313,002313,日海智能,2021年5月14日投资者关系活动记录表（2020年度业绩网上说明会）,2021-05-17 06:54:40,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1209994112&orgId=9900009111&announcementTime=2021-05-17 06:54:40
日海智能,002313,002313,日海智能,002313日海智能投资者关系活动记录表20191108,2019-11-08 12:46:39,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1207078234&orgId=9900009111&announcementTime=2019-11-08 12:46:39
日海智能,002313,002313,日海智能,002313日海智能投资者关系活动记录表20190319,2019-04-29 10:05:37,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1206160636&orgId=9900009111&announcementTime=2019-04-29 10:05:37
日海智能,002313,002313,日海智能,002313日海智能投资者关系管理制度20190429,2019-04-29 10:04:36,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1206160616&orgId=9900009111&announcementTime=2019-04-29 10:04:36
日海智能,002313,002313,日海通讯,2018年6月13日投资者关系活动记录表,2018-06-14 12:54:40,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1205061548&orgId=9900009111&announcementTime=2018-06-14 12:54:40
日海智能,002313,002313,日海通讯,2018年5月10日投资者关系活动记录表,2018-05-11 12:09:51,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1204932922&orgId=9900009111&announcementTime=2018-05-11 12:09:51
日海智能,002313,002313,日海通讯,2018年4月19日投资者关系活动记录表,2018-04-20 14:04:17,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=1204677151&orgId=9900009111&announcementTime=2018-04-20 14:04:17
