LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,简称,公告标题,公告时间,公告链接
金溢科技,002869,002869,金溢科技,2026年5月8日金溢科技业绩说明会、路演活动信息,2026-05-08 11:28:07,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1225286539&orgId=9900030824&announcementTime=2026-05-08 11:28:07
金溢科技,002869,002869,金溢科技,2025年11月20日投资者关系活动记录表,2025-11-20 23:52:10,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1224818511&orgId=9900030824&announcementTime=2025-11-20 23:52:10
金溢科技,002869,002869,金溢科技,2025年5月13日金溢科技业绩说明会、路演活动信息,2025-05-13 15:52:13,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1223538039&orgId=9900030824&announcementTime=2025-05-13 15:52:13
金溢科技,002869,002869,金溢科技,2024年12月12日投资者关系活动记录表,2024-12-12 11:24:12,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1222006995&orgId=9900030824&announcementTime=2024-12-12 11:24:12
金溢科技,002869,002869,金溢科技,2024年5月14日投资者关系活动记录表,2024-05-14 14:00:14,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1220053629&orgId=9900030824&announcementTime=2024-05-14 14:00:14
金溢科技,002869,002869,金溢科技,2024年4月26日金溢科技业绩说明会、路演活动信息,2024-04-27 03:33:14,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1219889630&orgId=9900030824&announcementTime=2024-04-27 03:33:14
金溢科技,002869,002869,金溢科技,2024年1月26日投资者关系活动记录表,2024-01-26 08:33:17,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1219010516&orgId=9900030824&announcementTime=2024-01-26 08:33:17
金溢科技,002869,002869,金溢科技,2023年12月1日投资者关系活动记录表,2023-12-01 12:59:15,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1218498371&orgId=9900030824&announcementTime=2023-12-01 12:59:15
金溢科技,002869,002869,金溢科技,2023年11月15日投资者关系活动记录表,2023-11-15 10:45:24,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1218352505&orgId=9900030824&announcementTime=2023-11-15 10:45:24
金溢科技,002869,002869,金溢科技,2023年11月8日投资者关系活动记录表,2023-11-08 15:27:11,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1218284947&orgId=9900030824&announcementTime=2023-11-08 15:27:11
金溢科技,002869,002869,金溢科技,2023年11月3日投资者关系活动记录表,2023-11-03 09:35:17,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1218246348&orgId=9900030824&announcementTime=2023-11-03 09:35:17
金溢科技,002869,002869,金溢科技,2023年9月5日投资者关系活动记录表,2023-09-06 09:39:18,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1217795723&orgId=9900030824&announcementTime=2023-09-06 09:39:18
金溢科技,002869,002869,金溢科技,2023年6月28日投资者关系活动记录表,2023-06-29 10:55:15,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1217168528&orgId=9900030824&announcementTime=2023-06-29 10:55:15
金溢科技,002869,002869,金溢科技,2023年6月27日投资者关系活动记录表,2023-06-29 10:55:14,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1217168527&orgId=9900030824&announcementTime=2023-06-29 10:55:14
金溢科技,002869,002869,金溢科技,2023年4月28日金溢科技业绩说明会、路演活动信息,2023-04-28 10:03:19,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1216688592&orgId=9900030824&announcementTime=2023-04-28 10:03:19
金溢科技,002869,002869,金溢科技,2022年11月9日投资者关系活动记录表,2022-11-10 09:44:27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1215070684&orgId=9900030824&announcementTime=2022-11-10 09:44:27
金溢科技,002869,002869,金溢科技,2022年5月13日金溢科技业绩说明会、路演活动信息,2022-05-16 02:54:24,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1213364216&orgId=9900030824&announcementTime=2022-05-16 02:54:24
金溢科技,002869,002869,金溢科技,2021年05月18日金溢科技业绩说明会、路演活动信息,2021-05-19 10:01:23,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1210010054&orgId=9900030824&announcementTime=2021-05-19 10:01:23
金溢科技,002869,002869,金溢科技,2021年03月05日投资者关系活动记录表,2021-03-05 08:56:42,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1209345677&orgId=9900030824&announcementTime=2021-03-05 08:56:42
金溢科技,002869,002869,金溢科技,2021年02月05日投资者关系活动记录表,2021-02-07 10:48:42,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1209256070&orgId=9900030824&announcementTime=2021-02-07 10:48:42
金溢科技,002869,002869,金溢科技,金溢科技：2020年12月07日投资者关系活动记录表,2020-12-08 11:18:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1208870828&orgId=9900030824&announcementTime=2020-12-08 11:18:00
金溢科技,002869,002869,金溢科技,2020年11月06日投资者关系活动记录表,2020-11-06 09:22:41,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1208707697&orgId=9900030824&announcementTime=2020-11-06 09:22:41
金溢科技,002869,002869,金溢科技,2020年9月24日投资者关系活动记录表,2020-09-24 10:35:12,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1208490676&orgId=9900030824&announcementTime=2020-09-24 10:35:12
金溢科技,002869,002869,金溢科技,2020年9月18日投资者关系活动记录表,2020-09-18 07:08:41,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1208459804&orgId=9900030824&announcementTime=2020-09-18 07:08:41
金溢科技,002869,002869,金溢科技,2020年9月11日投资者关系活动记录表,2020-09-11 13:04:31,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1208429803&orgId=9900030824&announcementTime=2020-09-11 13:04:31
金溢科技,002869,002869,金溢科技,2020年9月4日投资者关系活动记录表,2020-09-04 09:44:27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1208399671&orgId=9900030824&announcementTime=2020-09-04 09:44:27
金溢科技,002869,002869,金溢科技,2020年7月23日投资者关系活动记录表,2020-07-23 07:12:26,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1208060807&orgId=9900030824&announcementTime=2020-07-23 07:12:26
金溢科技,002869,002869,金溢科技,2020年7月15日投资者关系活动记录表,2020-07-15 11:42:25,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1208036337&orgId=9900030824&announcementTime=2020-07-15 11:42:25
金溢科技,002869,002869,金溢科技,2020年6月8日投资者关系活动记录表,2020-06-08 10:17:29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1207907001&orgId=9900030824&announcementTime=2020-06-08 10:17:29
金溢科技,002869,002869,金溢科技,2020年6月3日投资者关系活动记录表,2020-06-03 11:42:22,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1207894759&orgId=9900030824&announcementTime=2020-06-03 11:42:22
金溢科技,002869,002869,金溢科技,2020年5月28日投资者关系活动记录表,2020-05-28 13:47:23,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1207873271&orgId=9900030824&announcementTime=2020-05-28 13:47:23
金溢科技,002869,002869,金溢科技,002869金溢科技业绩说明会、路演活动信息20200507,2020-05-08 11:08:43,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1207723447&orgId=9900030824&announcementTime=2020-05-08 11:08:43
金溢科技,002869,002869,金溢科技,2020年3月2日投资者关系活动记录表,2020-03-02 13:12:16,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1207338716&orgId=9900030824&announcementTime=2020-03-02 13:12:16
金溢科技,002869,002869,金溢科技,002869金溢科技投资者关系管理档案20190620,2019-06-20 12:00:53,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1206375919&orgId=9900030824&announcementTime=2019-06-20 12:00:53
金溢科技,002869,002869,金溢科技,2019年5月8日投资者关系活动记录表,2019-05-09 11:22:09,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002869&announcementId=1206253630&orgId=9900030824&announcementTime=2019-05-09 11:22:09
