ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
688159.SH,20241030,20241030,20240930,1,1,3,,,2494899392.56,1476599.97,,,,,,,,,,,,13554006.47,2509929999.0,2332981003.28,81561188.5,3560102.66,,,,,,82065014.48,2500167308.92,9762690.08,,,,146981.89,,146981.89,18530112.77,,,,,18530112.77,-18383130.88,390000000.0,,18023925.86,409490925.86,,345248864.18,19198644.66,,65882306.93,430329815.77,-20838889.91,,-29459330.71,164797978.29,135338647.58,1467000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
688159.SH,20240830,20240830,20240630,1,1,2,79492098.38,13462698.3,1869568533.01,1324588.34,,,,,,,,,,,,8019660.65,1878912782.0,1739859004.91,53727023.92,2558764.68,,,,,,70816531.76,1866961325.27,11951456.73,,,,129383.67,,129383.67,14867759.69,,,,,14867759.69,-14738376.02,330000000.0,,13023925.86,343543925.86,-58933884.6983,254374180.58,12917544.66,,64838198.79,332129924.03,11414001.83,,8627082.54,164797978.29,173425060.83,520000.0,,,7152201.53,2897943.79,8476391.24,2446720.22,,,-196911.82,548568.31,,836823.58,10424922.75,-161161.16,205259463.98,-345844432.11,26352666.41,,11951456.73,,,,8627082.54,,,-6345727.81,3658275.2,,173425060.83,164797978.29,,,1
688159.SH,20240430,20240430,20240331,1,1,1,,,986161192.95,801566.02,,,,,,,,,,,,6064227.32,993026986.29,941947809.17,27028953.15,1396006.11,,,,,,41393356.54,1011766124.97,-18739138.68,,,,,,,8016050.57,,,,,8016050.57,-8016050.57,193500000.0,,8003848.3,201710648.3,-152555035.67,113000000.0,6231564.22,,46964024.65,166195588.87,35515059.43,,8759870.18,164797978.29,173557848.47,206800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
688159.SH,20240430,20240430,20240331,1,1,1,,,986161192.95,801566.02,,,,,,,,,,,,6064227.32,993026986.29,941947809.17,27028953.15,1396006.11,,,,,,41393356.54,1011766124.97,-18739138.68,,,,,,,8016050.57,,,,,8016050.57,-8016050.57,193500000.0,,8003848.3,201710648.3,-87876273.9106,113000000.0,6231564.22,,46964024.65,166195588.87,35515059.43,,8759870.18,164797978.29,173557848.47,206800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
688159.SH,20240430,20240430,20231231,1,1,4,-41562394.21,16289742.74,1066421883.34,3023174.1,,,,,,,,,,,,39029078.13,1108474135.57,1167089127.26,109144206.3,4800575.64,,,,,,50275473.39,1331309382.59,-222835247.02,60000000.0,,121854.63,44164.28,,60166018.91,42861347.04,,,50000000.0,,92861347.04,-32695328.13,471099521.95,,65623982.08,544653504.03,-221035306.91,292067123.84,14598623.32,,27585297.88,334251045.04,210402458.99,-816604.16,-45944720.32,210742698.61,164797978.29,7930000.0,2890000.0,,15495244.03,8901583.47,12908416.37,4547098.86,,,,5670.93,,-964337.29,-14140795.23,-445730.77,-185074096.19,-49776702.32,2433149.33,,-222835247.02,,,,-45944720.32,,,-3582957.94,4445862.51,,164797978.29,210742698.61,,,1
688159.SH,20231031,20231031,20230930,1,1,3,,,751992030.65,2158856.62,,,,,,,,,,,,11052207.55,765203094.82,701602516.24,84888156.08,4035822.08,,,,,,50800159.82,841326654.22,-76123559.4,20000000.0,,45695.4,,,20045695.4,33889511.39,,,10031946.63,,43921458.02,-23875762.62,407427123.84,,18140298.04,431507421.88,,277067123.84,9460897.17,,25858950.88,312386971.89,119120449.99,,19121127.97,210742698.61,229863826.58,5940000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
688159.SH,20231031,20231031,20230930,1,1,3,,,751992030.65,2158856.62,,,,,,,,,,,,11052207.55,765203094.82,701602516.24,84888156.08,4035822.08,,,,,,50800159.82,841326654.22,-76123559.4,20000000.0,,45695.4,,,20045695.4,33889511.39,,,10031946.63,,43921458.02,-23875762.62,407427123.84,,18140298.04,431507421.88,-112247308.43,277067123.84,9460897.17,,25858950.88,312386971.89,119120449.99,,19121127.97,210742698.61,229863826.58,5940000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
688159.SH,20230830,20230830,20230630,1,1,2,-45136770.67,5626359.07,433220521.74,1590011.46,,,,,,,,,,,,8476741.07,443287274.27,414760920.3,57600564.92,3133909.59,,,,,,34351091.31,509846486.12,-66559211.85,20000000.0,,45695.4,,,20045695.4,24290373.27,,,10031946.63,,34322319.9,-14276624.5,281927123.84,,16140298.04,304007421.88,-72904479.52,202254085.06,5372172.2,,23476090.1,231102347.36,72905074.52,,-7930761.83,210742698.61,202811936.78,5940000.0,,,18238289.68,3277280.91,5533188.4,1909633.72,,,,,,1049048.96,-10219117.48,-2235.19,14813269.99,-31374498.78,-38353760.81,,-66559211.85,,,,-7930761.83,,,-1073380.88,1748804.64,,202811936.78,210742698.61,,,1
688159.SH,20230830,20230830,20230630,1,1,2,-45136770.67,5626359.07,433220521.74,1590011.46,,,,,,,,,,,,8476741.07,443287274.27,414760920.3,57600564.92,3133909.59,,,,,,34351091.31,509846486.12,-66559211.85,20000000.0,,45695.4,,,20045695.4,24290373.27,,,10031946.63,,34322319.9,-14276624.5,281927123.84,,16140298.04,304007421.88,,202254085.06,5372172.2,,23476090.1,231102347.36,72905074.52,,-7930761.83,210742698.61,202811936.78,5940000.0,,,18238289.68,3277280.91,5533188.4,1909633.72,,,,,,1049048.96,-10219117.48,-2235.19,14813269.99,-31374498.78,-38353760.81,,-66559211.85,,,,-7930761.83,,,-1073380.88,1748804.64,,202811936.78,210742698.61,,,0
688159.SH,20230428,20230428,20230331,1,1,1,,,171029272.99,977315.99,,,,,,,,,,,,7572417.4,179579006.38,223032424.67,25517060.52,2197778.82,,,,,,20917111.4,271664375.41,-92085369.03,10000000.0,,18901.71,,,10018901.71,11549358.29,,,10000000.0,,21549358.29,-11530456.58,145927123.84,,15484059.64,161911183.48,-96397807.08,50329429.43,2500755.77,,8047870.13,60878055.33,101033128.15,,-2582697.46,210742698.61,208160001.15,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
688159.SH,20230428,20230428,20230331,1,1,1,,,171029272.99,977315.99,,,,,,,,,,,,7572417.4,179579006.38,223032424.67,25517060.52,2197778.82,,,,,,20917111.4,271664375.41,-92085369.03,10000000.0,,18901.71,,,10018901.71,11549358.29,,,10000000.0,,21549358.29,-11530456.58,145927123.84,,15484059.64,161911183.48,-96397807.08,50329429.43,2500755.77,,8047870.13,60878055.33,101033128.15,,-2582697.46,210742698.61,208160001.15,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
688159.SH,20230428,20230428,20221231,1,1,4,-57328699.4,10649420.43,976953782.44,12679150.46,,,,,,,,,,,,30887155.44,1020520088.34,738871733.33,105859709.91,6407777.32,,,,,,43924703.81,895063924.38,125456163.97,347000000.0,,3782274.59,,,350782274.59,67555872.91,800000.0,,307000000.0,,375355872.91,-24573598.32,256883640.69,,7360000.0,264243640.69,77805233.95,293175908.4,11591931.83,,21383658.56,326151498.79,-61907858.1,5005589.63,43980297.18,166762401.43,210742698.61,,,,16452119.01,6590601.91,8888263.74,3800283.34,,,,491.54,-14901.26,-5480184.25,-20826858.23,-975602.4,14752725.14,122653754.25,-1652822.97,,125456163.97,,,,43980297.18,,,26524836.93,3497609.27,,210742698.61,166762401.43,,,0
688159.SH,20230428,20230428,20221231,1,1,4,-57328699.4,10649420.43,976953782.44,12679150.46,,,,,,,,,,,,30887155.44,1020520088.34,738871733.33,105859709.91,6407777.32,,,,,,43924703.81,895063924.38,125456163.97,347000000.0,,3782274.59,,,350782274.59,67555872.91,800000.0,,307000000.0,,375355872.91,-24573598.32,256883640.69,,7360000.0,264243640.69,77805233.95,293175908.4,11591931.83,,21383658.56,326151498.79,-61907858.1,5005589.63,43980297.18,166762401.43,210742698.61,,,,16452119.01,6590601.91,8888263.74,3800283.34,,,,491.54,-14901.26,-5480184.25,-20826858.23,-975602.4,14752725.14,122653754.25,-1652822.97,,125456163.97,,,,43980297.18,,,26524836.93,3497609.27,,210742698.61,166762401.43,,,1
688159.SH,20221031,20221031,20220930,1,1,3,,,678171287.95,1771922.24,,,,,,,,,,,,24649545.68,704592755.87,558743577.92,77816668.03,3988356.39,,,,,,35151713.22,675700315.56,28892440.31,297000000.0,,1418324.49,,,298418324.49,45927215.44,800000.0,,247000000.0,,293727215.44,4691109.05,172425817.35,,9445705.48,181871522.83,21583625.91,150798561.7,8722596.79,,20422308.59,179943467.08,1928055.75,,35511605.11,166762401.43,202274006.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
688159.SH,20220830,20220830,20220630,1,1,2,-14994768.21,6069850.35,443940057.92,1627966.01,,,,,,,,,,,,19365652.91,464933676.84,330122699.66,50421065.21,2481127.55,,,,,,23446734.48,406471626.9,58462049.94,232000000.0,,1252589.51,,,233252589.51,32879781.54,800000.0,,232000000.0,,265679781.54,-32427192.03,72942532.4,,8445705.48,81388237.88,30000304.3,117019477.58,5442735.56,,18645187.35,141107400.49,-59719162.61,,-33684304.7,166762401.43,133078096.73,,,,8339956.08,3020559.89,3894606.52,1349858.54,,,,,-41260.27,-1240474.75,-6780373.96,-975174.58,-7919275.92,64760083.42,-6936570.53,,58462049.94,,,,-33684304.7,,,7829358.73,1748804.63,,133078096.73,166762401.43,,,1
688159.SH,20220429,20220429,20220331,1,1,1,,,204489540.79,744539.44,,,,,,,,,,,,6790751.86,212024832.09,150969346.15,22611661.65,1219210.87,,,,,,12914370.2,187714588.87,24310243.22,136000000.0,,748347.77,,,136748347.77,16459600.86,,,154500000.0,,170959600.86,-34211253.09,6061613.25,,7445705.48,13507318.73,,35320143.2,3232892.18,,17076785.94,55629821.32,-42122502.59,,-52023512.46,166762401.43,114738888.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
688159.SH,20220429,20220429,20220331,1,1,1,,,204489540.79,744539.44,,,,,,,,,,,,6790751.86,212024832.09,150969346.15,22611661.65,1219210.87,,,,,,12914370.2,187714588.87,24310243.22,136000000.0,,748347.77,,,136748347.77,16459600.86,,,154500000.0,,170959600.86,-34211253.09,6061613.25,,7445705.48,13507318.73,-27114020.25,35320143.2,3232892.18,,17076785.94,55629821.32,-42122502.59,,-52023512.46,166762401.43,114738888.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
688159.SH,20220429,20220429,20211231,1,1,4,-13974904.12,13386167.36,835084599.06,3749165.54,,,,,,,,,,,,16017101.59,854850866.19,775191320.8,109989843.93,7129608.04,,,,,,49258564.59,941569337.36,-86718471.17,1120600000.0,,5071032.9,,,1125671032.9,57660908.28,3200000.0,,987000000.0,,1047860908.28,77810124.62,375206260.31,,15411081.31,390617341.62,-25786263.05,308341612.1,16026432.17,,21615273.7,345983317.97,44634023.65,,35725677.1,131036724.33,166762401.43,,,,8701631.95,7309622.24,4955053.25,1291300.2,,,,568.38,-239747.84,-5029742.29,-12539751.36,970304.47,657637.3,-250349892.03,138874180.61,,-86718471.17,,,,35725677.1,,,13220573.1,3472903.63,,166762401.43,131036724.33,,,0
688159.SH,20220429,20220429,20211231,1,1,4,-13974904.12,13386167.36,835084599.06,3749165.54,,,,,,,,,,,,16017101.59,854850866.19,775191320.8,109989843.93,7129608.04,,,,,,49258564.59,941569337.36,-86718471.17,1120600000.0,,5071032.9,,,1125671032.9,57660908.28,3200000.0,,987000000.0,,1047860908.28,77810124.62,375206260.31,,15411081.31,390617341.62,-25786263.05,308341612.1,16026432.17,,21615273.7,345983317.97,44634023.65,,35725677.1,131036724.33,166762401.43,,,,8701631.95,7309622.24,4955053.25,1291300.2,,,,568.38,-239747.84,-5029742.29,-12539751.36,970304.47,657637.3,-250349892.03,138874180.61,,-86718471.17,,,,35725677.1,,,13220573.1,3472903.63,,166762401.43,131036724.33,,,1
688159.SH,20211030,20211030,20210930,1,1,3,,,698878645.29,2822276.21,,,,,,,,,,,,6133429.02,707834350.52,647714226.67,95239871.54,4451083.06,,,,,,46509050.55,793914231.82,-86079881.3,956600000.0,,4375069.68,,,960975069.68,32346949.13,,,827500000.0,,859846949.13,101128120.55,207976320.1,,10411081.31,218387401.41,-12274349.2,195432335.94,9964705.99,,12445705.48,217842747.41,544654.0,,15592893.25,131036724.33,146629617.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
688159.SH,20211030,20211030,20210930,1,1,3,,,698878645.29,2822276.21,,,,,,,,,,,,6133429.02,707834350.52,647714226.67,95239871.54,4451083.06,,,,,,46509050.55,793914231.82,-86079881.3,956600000.0,,4375069.68,,,960975069.68,32346949.13,,,827500000.0,,859846949.13,101128120.55,207976320.1,,10411081.31,218387401.41,,195432335.94,9964705.99,,12445705.48,217842747.41,544654.0,,15592893.25,131036724.33,146629617.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
688159.SH,20210830,20210830,20210630,1,1,2,-17344590.31,5598111.62,367707952.03,1609907.29,,,,,,,,,,,,4730317.29,374048176.61,361944153.86,66199933.66,2531377.6,,,,,,31265937.18,461941402.3,-87893225.69,738300000.0,,3349333.21,,,741649333.21,30668445.23,,,665000000.0,,695668445.23,45980887.98,137746340.64,,10411081.31,148157421.95,-62486364.09,96818553.78,5514364.18,,12445705.48,114778623.44,33378798.51,,-8533539.2,131036724.33,122503185.13,,,,5008022.79,3531101.16,2271379.66,351218.77,,,,568.38,215457.81,-2695065.26,-2118353.46,-1521.2,-28109329.86,-178118721.79,119963348.76,,-87893225.69,,,,-8533539.2,,,2286746.12,1268401.12,,122503185.13,131036724.33,,,1
688159.SH,20210429,20210429,20210331,1,1,1,,,166103566.7,827193.96,,,,,,,,,,,,598369.16,167529129.82,179035538.94,29125712.05,1246868.29,,,,,,15334835.21,224742954.49,-57213824.67,414300000.0,,2015865.21,,,416315865.21,27724385.39,,,392000000.0,,419724385.39,-3408520.18,,,,92745057.27,-77278235.46,34239240.88,2291604.39,,,36530845.27,56214212.0,,-4408132.85,131036724.33,126628591.48,92745057.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
688159.SH,20210427,20210427,20201231,1,1,4,-75064760.61,9775842.32,641475336.86,5225580.1,,,,,,,,,,,,12579411.38,659280328.34,568432515.06,120156292.13,13195092.44,,,,,,49439706.95,751223606.58,-91943278.24,1345110000.0,,7260984.1,71914.9,,1352442899.0,70828982.64,21000000.0,,1528700000.0,,1620528982.64,-268086083.64,289946324.22,,24010183.89,740001262.11,-340877480.24,292865245.31,20515365.11,,17734913.86,331115524.28,408885737.83,,48856375.95,82180348.38,131036724.33,426044754.0,,,13191994.79,5589960.28,1684174.4,135739.32,,,-20060.98,64.67,-390770.14,-6940059.45,-21656139.48,7533.12,-42906846.6,36006014.2,-16668087.34,,-91943278.24,,,,48856375.95,,,5312123.26,,,131036724.33,82180348.38,,,1
688159.SH,20210427,20210427,20201231,1,1,4,-75064760.61,9775842.32,641475336.86,5225580.1,,,,,,,,,,,,12579411.38,659280328.34,568432515.06,120156292.13,13195092.44,,,,,,49439706.95,751223606.58,-91943278.24,1345110000.0,,7260984.1,71914.9,,1352442899.0,70828982.64,21000000.0,,1528700000.0,,1620528982.64,-268086083.64,289946324.22,,24010183.89,740001262.11,-340877480.24,292865245.31,20515365.11,,17734913.86,331115524.28,408885737.83,,48856375.95,82180348.38,131036724.33,426044754.0,,,13191994.79,5589960.28,1684174.4,135739.32,,,-20060.98,64.67,-390770.14,-6940059.45,-21656139.48,7533.12,-42906846.6,36006014.2,-16668087.34,,-91943278.24,,,,48856375.95,,,5312123.26,,,131036724.33,82180348.38,,,0
688159.SH,20201029,20201029,20200930,1,1,3,,,425979094.49,3098766.78,,,,,,,,,,,,15789796.0,444867657.27,429509296.66,91390319.49,11329660.2,,,,,,46916005.0,579145281.35,-134277624.08,947000000.0,,5060711.77,400.0,,952061111.77,34146545.62,21000000.0,,1232390000.0,,1287536545.62,-335475433.85,208047208.23,,14615241.0,648707203.23,-458098897.59,187417446.17,13799867.84,,17511841.92,218729155.93,429978047.3,,-39775010.63,82180348.38,42405337.75,426044754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
688159.SH,20200820,20200820,20200630,1,1,2,-26499525.97,2128550.44,311399763.03,3074752.0,,,,,,,,,,,,9009032.22,323483547.25,342083359.57,56973148.66,9129709.69,,,,,,29018153.38,437204371.3,-113720824.05,457000000.0,,2747765.46,400.0,,459748165.46,23019757.47,,,707990000.0,,731009757.47,-271261592.01,181034380.86,,2675000.0,609754134.86,-394393822.07,168635278.97,11415490.21,,17511841.92,197562611.1,412191523.76,,27209107.7,82180348.38,109389456.08,426044754.0,,,4253473.94,852189.05,430822.76,96425.67,,,,64.67,-355145.2,-795082.58,-3649749.91,12205.48,-64150969.25,4110793.53,-32777015.9,,-113720824.05,,,,27209107.7,,,2651408.54,,,109389456.08,82180348.38,,,1
688159.SH,20200820,20200820,20200630,1,1,2,-26499525.97,2128550.44,311399763.03,3074752.0,,,,,,,,,,,,9009032.22,323483547.25,342083359.57,56973148.66,9129709.69,,,,,,29018153.38,437204371.3,-113720824.05,457000000.0,,2747765.46,400.0,,459748165.46,23019757.47,,,707990000.0,,731009757.47,-271261592.01,181034380.86,,2675000.0,609754134.86,-394393822.07,168635278.97,11415490.21,,17511841.92,197562611.1,412191523.76,,27209107.7,82180348.38,109389456.08,426044754.0,,,4253473.94,852189.05,430822.76,96425.67,,,,64.67,-355145.2,-795082.58,-3649749.91,12205.48,-64150969.25,4110793.53,-32777015.9,,-113720824.05,,,,27209107.7,,,2651408.54,,,109389456.08,82180348.38,,,0
