ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
002869.SZ,20250422,20250422,20241231,1,1,4,78754832.89,860567.37,603695068.32,11437432.51,,,,,,,,,,,,30354008.76,645486509.59,429429457.14,152821101.88,28463951.99,,,,,,49403156.41,660117667.42,-14631157.83,,1720000000.0,16515981.83,146753.64,,1736662735.47,4085240.51,1599999000.0,,,,1604084240.51,132578494.96,61652750.0,,,61652750.0,-50326498.1092,190000000.0,17355629.1,,8608662.4,215964291.5,-154311541.5,699.96,-36363504.41,939774153.46,903410649.05,,,,8307952.78,20641701.31,6860020.17,395566.74,,,-49650.93,197567.59,-13476693.22,-9815268.88,-574483.41,-466492.22,-30797435.47,-99804437.54,17833153.15,,-14631157.83,,,,-36363504.41,,,,8755495.53,,903410649.05,939774153.46,,,1
002869.SZ,20250422,20250422,20241231,1,1,4,78754832.89,860567.37,603695068.32,11437432.51,,,,,,,,,,,,30354008.76,645486509.59,429429457.14,152821101.88,28463951.99,,,,,,49403156.41,660117667.42,-14631157.83,,1720000000.0,16515981.83,146753.64,,1736662735.47,4085240.51,1599999000.0,,,,1604084240.51,132578494.96,61652750.0,,,61652750.0,,190000000.0,17355629.1,,8608662.4,215964291.5,-154311541.5,699.96,-36363504.41,939774153.46,903410649.05,,,,8307952.78,20641701.31,6860020.17,395566.74,,,-49650.93,197567.59,-13476693.22,-9815268.88,-574483.41,-466492.22,-30797435.47,-99804437.54,17833153.15,,-14631157.83,,,,-36363504.41,,,,8755495.53,,903410649.05,939774153.46,,,0
002869.SZ,20241029,20241029,20240930,1,1,3,,,336132061.04,8033973.23,,,,,,,,,,,,26384144.77,370550179.04,288002848.53,123287427.96,17478983.49,,,,,,42229683.23,470998943.21,-100448764.17,,1164851613.29,10426074.78,3132.75,,1175280820.82,3068426.67,910000000.0,,,,913068426.67,262212394.15,59623250.0,,,59623250.0,66339546.97,190000000.0,17355629.1,,6800272.69,214155901.79,-154532651.79,9394.83,7240373.02,939774153.46,947014526.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
002869.SZ,20241029,20241029,20240930,1,1,3,,,336132061.04,8033973.23,,,,,,,,,,,,26384144.77,370550179.04,288002848.53,123287427.96,17478983.49,,,,,,42229683.23,470998943.21,-100448764.17,,1164851613.29,10426074.78,3132.75,,1175280820.82,3068426.67,910000000.0,,,,913068426.67,262212394.15,59623250.0,,,59623250.0,,190000000.0,17355629.1,,6800272.69,214155901.79,-154532651.79,9394.83,7240373.02,939774153.46,947014526.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
002869.SZ,20240827,20240827,20240630,1,1,2,15563875.81,466961.42,187543198.52,4823315.86,,,,,,,,,,,,17980149.77,210346664.15,183116684.81,88527529.87,11572161.9,,,,,,27129557.94,310345934.52,-99999270.37,,531894053.33,7689030.45,3097.35,,539586181.13,1302565.44,310000000.0,,,,311302565.44,228283615.69,59623250.0,,,59623250.0,109343552.88,190000000.0,,,4450439.9,194450439.9,-134827189.9,3476.48,-6539368.1,939774153.46,933234785.36,,,,12762792.24,10288291.79,3110356.51,195029.04,,,,492.58,-8288763.59,-5696275.31,-1355160.92,-57728.02,-19192160.49,-83610813.01,-26964769.7,,-99999270.37,,,,-6539368.1,,,,4383641.73,,933234785.36,939774153.46,,,1
002869.SZ,20240419,20240419,20240331,1,1,1,,,83162516.61,3372309.01,,,,,,,,,,,,9025811.72,95560637.34,91069550.8,37614822.09,8371669.66,,,,,,11616822.09,148672864.64,-53112227.3,,120046012.27,1622716.2,3097.35,,121671825.82,314141.44,,,,,314141.44,121357684.38,59623250.0,,,59623250.0,,100000000.0,,,2127303.59,102127303.59,-42504053.59,522.92,25741926.41,939774153.46,965516079.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
002869.SZ,20240419,20240419,20240331,1,1,1,,,83162516.61,3372309.01,,,,,,,,,,,,9025811.72,95560637.34,91069550.8,37614822.09,8371669.66,,,,,,11616822.09,148672864.64,-53112227.3,,120046012.27,1622716.2,3097.35,,121671825.82,314141.44,,,,,314141.44,121357684.38,59623250.0,,,59623250.0,34934788.77,100000000.0,,,2127303.59,102127303.59,-42504053.59,522.92,25741926.41,939774153.46,965516079.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
002869.SZ,20240419,20240419,20231231,1,1,4,49317615.64,584377.08,572098503.1,7907395.14,,,,,,,,,,,,31255943.3,611261841.54,327302750.43,145382554.94,27994143.6,,,,,,67644982.46,568324431.43,42937410.11,8237095.89,938228662.45,12038233.12,135650.0,,958639641.46,3896104.22,1020000000.0,,,,1023896104.22,-65256462.76,221365397.55,,,221365397.55,-190328718.76,193101899.38,10427777.46,,14009871.76,217539548.6,3825848.95,-16792.37,-18509996.07,958284149.53,939774153.46,,,,9113877.93,20175487.64,4228556.2,4443559.88,,,-507926.92,24349.07,-14122995.26,-18987560.97,-9757073.04,2353556.02,-33018084.3,-4380157.87,21716194.3,,42937410.11,,,,-18509996.07,,,,7873425.97,,939774153.46,958284149.53,,,1
002869.SZ,20231027,20231027,20230930,1,1,3,,,401645747.92,4965802.8,,,,,,,,,,,,16536861.78,423148412.5,218110053.81,110706791.93,21394750.74,,,,,,39313399.36,389524995.84,33623416.66,,759369702.91,10316133.23,,342058.26,770027894.4,1320303.1,930000100.0,,,,931320403.1,-161292508.7,192746066.05,,,192746066.05,-213628663.0,100000000.0,10427777.46,,6436499.51,116864276.97,75881789.08,-17768.86,-51805071.82,958284149.53,906479077.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
002869.SZ,20231027,20231027,20230930,1,1,3,,,401645747.92,4965802.8,,,,,,,,,,,,16536861.78,423148412.5,218110053.81,110706791.93,21394750.74,,,,,,39313399.36,389524995.84,33623416.66,,759369702.91,10316133.23,,342058.26,770027894.4,1320303.1,930000100.0,,,,931320403.1,-161292508.7,192746066.05,,,192746066.05,,100000000.0,10427777.46,,6436499.51,116864276.97,75881789.08,-17768.86,-51805071.82,958284149.53,906479077.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
002869.SZ,20230823,20230823,20230630,1,1,2,8183426.73,-2795543.83,276507876.09,3793051.91,,,,,,,,,,,,12626095.47,292927023.47,130180926.57,78023886.16,16478294.46,,,,,,26846672.55,251529779.74,41397243.73,,509369702.91,4793019.16,,342058.26,514504780.33,563001.65,580000100.0,,,,580563101.65,-66058321.32,93101899.38,,,93101899.38,-50082127.58,100000000.0,,,4028487.53,104028487.53,-10926588.15,-17029.39,-35604695.13,958284149.53,922679454.4,,,,-482319.46,10075372.5,2058842.38,2657781.82,,,,4351.3,-5414139.22,-2608107.9,-2999791.55,74135.3,-340562.79,34507195.35,4005826.73,,41397243.73,,,,-35604695.13,,,,4408053.0,,922679454.4,958284149.53,,,1
002869.SZ,20230425,20230425,20230331,1,1,1,,,149165833.09,1815140.85,,,,,,,,,,,,5274445.93,156255419.87,62026988.15,34056064.85,12241040.58,,,,,,13703934.04,122028027.62,34227392.25,,339369702.91,346264.94,,,339715967.85,192146.63,260000000.0,,,,260192146.63,79523821.22,,,,,75059185.88,,,,2057775.86,2057775.86,-2057775.86,-26705.46,111666732.15,958284149.53,1069950881.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
002869.SZ,20230425,20230425,20230331,1,1,1,,,149165833.09,1815140.85,,,,,,,,,,,,5274445.93,156255419.87,62026988.15,34056064.85,12241040.58,,,,,,13703934.04,122028027.62,34227392.25,,339369702.91,346264.94,,,339715967.85,192146.63,260000000.0,,,,260192146.63,79523821.22,,,,,75059185.88,,,,2057775.86,2057775.86,-2057775.86,-26705.46,111666732.15,958284149.53,1069950881.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
002869.SZ,20230425,20230425,20221231,1,1,4,19245853.02,2728679.85,424046671.5,30876137.73,,,,,,,,,,,,43579298.22,498502107.45,166930430.39,152734554.53,29779657.9,,,,,,73037793.98,422482436.8,76019670.65,67820802.52,460000000.0,10054302.16,907082.14,21844320.43,560626507.25,19476274.78,440000000.0,,,,459476274.78,101150232.47,98185250.0,,34431872.26,132617122.26,-7582846.2,,704855.58,,222889597.06,223594452.64,-90977330.38,25160.59,86217733.33,872066416.2,958284149.53,,,,15665992.87,23556329.73,4386705.28,5900061.94,,,-234128.0,-37609.03,-3486921.65,-20993430.6,3997027.1,-80866.21,42767266.33,-80613326.89,43341070.67,,76019670.65,,,,86217733.33,,,,8750353.34,,958284149.53,872066416.2,,,0
002869.SZ,20230425,20230425,20221231,1,1,4,19245853.02,2728679.85,424046671.5,30876137.73,,,,,,,,,,,,43579298.22,498502107.45,166930430.39,152734554.53,29779657.9,,,,,,73037793.98,422482436.8,76019670.65,67820802.52,460000000.0,10054302.16,907082.14,21844320.43,560626507.25,19476274.78,440000000.0,,,,459476274.78,101150232.47,98185250.0,,34431872.26,132617122.26,-7582846.2,,704855.58,,222889597.06,223594452.64,-90977330.38,25160.59,86217733.33,872066416.2,958284149.53,,,,15665992.87,23556329.73,4386705.28,5900061.94,,,-234128.0,-37609.03,-3486921.65,-20993430.6,3997027.1,-80866.21,42767266.33,-80613326.89,43341070.67,,76019670.65,,,,86217733.33,,,,8750353.34,,958284149.53,872066416.2,,,1
002869.SZ,20221027,20221027,20220930,1,1,3,,,283441727.4,29813592.4,,,,,,,,,,,,34026512.24,347281832.04,124990759.98,116623848.65,18877905.55,,,,,,48854116.94,309346631.12,37935200.92,,210027638.36,6719545.2,184828.27,,216932011.83,13071395.07,255000000.0,,,,268071395.07,-51139383.24,98185250.0,,34344000.0,132529250.0,,,704865.08,,120993395.39,121698260.47,10830989.53,-25691.81,-2398884.6,872066416.2,869667531.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
002869.SZ,20221027,20221027,20220930,1,1,3,,,283441727.4,29813592.4,,,,,,,,,,,,34026512.24,347281832.04,124990759.98,116623848.65,18877905.55,,,,,,48854116.94,309346631.12,37935200.92,,210027638.36,6719545.2,184828.27,,216932011.83,13071395.07,255000000.0,,,,268071395.07,-51139383.24,98185250.0,,34344000.0,132529250.0,-35842893.27,,704865.08,,120993395.39,121698260.47,10830989.53,-25691.81,-2398884.6,872066416.2,869667531.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
002869.SZ,20220826,20220826,20220630,1,1,2,4038987.7,5250544.17,188636111.36,23512315.47,,,,,,,,,,,,20764076.61,232912503.44,84018077.47,84046374.81,15589586.74,,,,,,32547189.7,216201228.72,16711274.72,,100000000.0,3213973.98,184828.27,,103398802.25,11707902.63,125000000.0,,,,136707902.63,-33309100.38,98185250.0,,,98185250.0,-4596480.04,,,,83587302.31,83587302.31,14597947.69,-12798.96,-2012676.93,872066416.2,870053739.27,,,,-2194787.97,11657125.73,2234950.76,2894480.22,,,-231097.03,204.43,-3412376.15,696002.72,-999638.49,385510.74,49852290.3,-15602731.05,-50119033.64,,16711274.72,,,,-2012676.93,,,,4395076.18,,870053739.27,872066416.2,,,1
002869.SZ,20220826,20220826,20220630,1,1,2,4038987.7,5250544.17,188636111.36,23512315.47,,,,,,,,,,,,20764076.61,232912503.44,84018077.47,84046374.81,15589586.74,,,,,,32547189.7,216201228.72,16711274.72,,100000000.0,3213973.98,184828.27,,103398802.25,11707902.63,125000000.0,,,,136707902.63,-33309100.38,98185250.0,,,98185250.0,,,,,83587302.31,83587302.31,14597947.69,-12798.96,-2012676.93,872066416.2,870053739.27,,,,-2194787.97,11657125.73,2234950.76,2894480.22,,,-231097.03,204.43,-3412376.15,696002.72,-999638.49,385510.74,49852290.3,-15602731.05,-50119033.64,,16711274.72,,,,-2012676.93,,,,4395076.18,,870053739.27,872066416.2,,,0
002869.SZ,20220426,20220426,20220331,1,1,1,,,66161508.06,250037.66,,,,,,,,,,,,13405845.22,79817390.94,42978339.44,37045750.29,5548378.38,,,,,,18855246.73,104427714.84,-24610323.9,,,2070860.29,12221.61,,2083081.9,4398671.94,,,,,4398671.94,-2315590.04,,,,,-52246187.73,,,,1694911.85,1694911.85,-1694911.85,-647.92,-28621473.71,872066416.2,843444942.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
002869.SZ,20220426,20220426,20220331,1,1,1,,,66161508.06,250037.66,,,,,,,,,,,,13405845.22,79817390.94,42978339.44,37045750.29,5548378.38,,,,,,18855246.73,104427714.84,-24610323.9,,,2070860.29,12221.61,,2083081.9,4398671.94,,,,,4398671.94,-2315590.04,,,,,,,,,1694911.85,1694911.85,-1694911.85,-647.92,-28621473.71,872066416.2,843444942.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
002869.SZ,20220426,20220426,20211231,1,1,4,-192732465.99,1763339.98,533218190.39,21451936.02,,,,,,,,,,,,70969501.05,625639627.46,323135404.65,179925613.94,63168532.81,,,,,,95598720.41,661828271.81,-36188644.35,20000000.0,100000000.0,,312338.16,,120312338.16,32955052.22,390000000.0,,20000000.0,,442955052.22,-322642714.06,,,,,-391712719.21,,190329721.46,,17810939.81,208140661.27,-208140661.27,-4507.73,-566976527.41,1439042943.61,872066416.2,,,,125095471.98,23704986.42,1917852.41,5462210.2,,,396694.84,102632.77,-768801.39,-10479050.02,-30086153.77,115320.21,10782709.49,199338189.43,-169769585.58,,-36188644.35,,,,-566976527.41,,,,14313888.56,,872066416.2,1439042943.61,,,0
002869.SZ,20220426,20220426,20211231,1,1,4,-192732465.99,1763339.98,533218190.39,21451936.02,,,,,,,,,,,,70969501.05,625639627.46,323135404.65,179925613.94,63168532.81,,,,,,95598720.41,661828271.81,-36188644.35,20000000.0,100000000.0,,312338.16,,120312338.16,32955052.22,390000000.0,,20000000.0,,442955052.22,-322642714.06,,,,,-391712719.21,,190329721.46,,17810939.81,208140661.27,-208140661.27,-4507.73,-566976527.41,1439042943.61,872066416.2,,,,125095471.98,23704986.42,1917852.41,5462210.2,,,396694.84,102632.77,-768801.39,-10479050.02,-30086153.77,115320.21,10782709.49,199338189.43,-169769585.58,,-36188644.35,,,,-566976527.41,,,,14313888.56,,872066416.2,1439042943.61,,,1
002869.SZ,20211025,20211025,20210930,1,1,3,,,371951800.85,15870140.8,,,,,,,,,,,,79369650.37,467191592.02,283658208.22,139218771.05,50794160.57,,,,,,87343179.04,561014318.88,-93822726.86,,100000000.0,,12670.0,,100012670.0,28138461.4,90000000.0,,2240.39,,118140701.79,-18128031.79,,,,,-196976001.26,,191769673.06,,12763510.74,204533183.8,-204533183.8,,-316483942.45,1439042943.61,1122559001.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
002869.SZ,20210831,20210831,20210630,1,1,2,-29893740.21,887808.25,255175027.83,12638210.12,,,,,,,,,,,,53924608.89,321737846.84,208265487.3,101806419.68,41554758.57,,,,,,45036347.06,396663012.61,-74925165.77,,,,9500.0,,9500.0,17761691.27,90000000.0,,2240.39,,107763931.66,-107754431.66,,,,,103548704.4,,,,3424909.68,3424909.68,-3424909.68,,-186104507.11,1439042943.61,1252938436.5,,,,3168541.64,11646007.32,719646.43,2942170.11,,,,-48157.48,,-7594724.98,-1492320.38,,13259129.04,66216142.5,-149380260.21,,-74925165.77,,,,-186104507.11,,,,7601128.0,,1252938436.5,1439042943.61,,,1
002869.SZ,20210429,20210429,20210331,1,1,1,,,130423039.06,7107252.42,,,,,,,,,,,,22335748.21,159866039.69,84220500.31,63990782.17,40536201.32,,,,,,26150362.3,214897846.1,-55031806.41,,,,,,,11661207.34,,,,,11661207.34,-11661207.34,,,,,-119231931.38,,,,789405.55,789405.55,-789405.55,,-67482419.3,1452392271.39,1384909852.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
002869.SZ,20210429,20210429,20201231,1,1,4,628953941.07,-10325.21,1292895072.31,117593609.97,,,,,,,,,,,,44370122.39,1454858804.67,927125416.48,220816267.28,272362739.51,,,,,,118201937.84,1538506361.11,-83647556.44,190000000.0,,6810278.47,65875.7,,196876154.17,92186073.21,,,191464753.74,,283650826.95,-86774672.78,,,,,-267368628.5332,,262524461.7,,2071871.6,264596333.3,-264596333.3,45959.37,-434972603.15,1874015546.76,1439042943.61,,,,24741487.14,12705683.03,1605167.94,5677991.12,,,,58353.33,,-6056402.51,-12727630.59,,337778149.45,241692123.08,-1384834927.93,,-83647556.44,,,,-434972603.15,,,,,,1439042943.61,1874015546.76,,,1
002869.SZ,20210429,20210429,20201231,1,1,4,628953941.07,-10325.21,1292895072.31,117593609.97,,,,,,,,,,,,44370122.39,1454858804.67,927125416.48,220816267.28,272362739.51,,,,,,118201937.84,1538506361.11,-83647556.44,190000000.0,,6810278.47,65875.7,,196876154.17,92186073.21,,,191464753.74,,283650826.95,-86774672.78,,,,,-267368628.5332,,262524461.7,,2071871.6,264596333.3,-264596333.3,45959.37,-434972603.15,1874015546.76,1439042943.61,,,,24741487.14,12705683.03,1605167.94,5677991.12,,,,58353.33,,-6056402.51,-12727630.59,,337778149.45,241692123.08,-1384834927.93,,-83647556.44,,,,-434972603.15,,,,,,1439042943.61,1874015546.76,,,0
002869.SZ,20201030,20201030,20200930,1,1,3,,,950540026.58,110687326.8,,,,,,,,,,,,30381320.48,1091608673.86,824882860.9,179273414.47,234701016.58,,,,,,81480486.6,1320337778.55,-228729104.69,,190000000.0,6802340.5,41800.0,-1464753.74,195379386.76,42214312.88,190000000.0,,,,232214312.88,-36834926.12,,,,,-394111233.7528,,262765225.14,,1831108.16,264596333.3,-264596333.3,,-530160364.11,1874015546.76,1343855182.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
