ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
300638.SZ,20260424,20260424,20260331,1,1,1,,,1532291062.17,100231110.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,35688153.49,1668210326.26,2487479504.55,155226396.13,28081862.93,0.0,0.0,0.0,0.0,0.0,41216571.42,2712004335.03,-1043794008.77,0.0,2491679755.0,531400.63,15970.0,0.0,2492227125.63,52778941.56,1016087500.0,0.0,0.0,0.0,1068866441.56,1423360684.07,576000000.0,,18070062.12,594070062.12,,352716000.0,7891668.71,0.0,3155856.32,363763525.03,230306537.09,-25534389.18,584338823.21,1282115632.59,1866454455.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
300638.SZ,20260424,20260424,20260331,1,1,1,,,1532291062.17,100231110.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,35688153.49,1668210326.26,2487479504.55,155226396.13,28081862.93,0.0,0.0,0.0,0.0,0.0,41216571.42,2712004335.03,-1043794008.77,0.0,2491679755.0,531400.63,15970.0,0.0,2492227125.63,52778941.56,1016087500.0,0.0,0.0,0.0,1068866441.56,1423360684.07,576000000.0,,18070062.12,594070062.12,-1070005980.85,352716000.0,7891668.71,0.0,3155856.32,363763525.03,230306537.09,-25534389.18,584338823.21,1282115632.59,1866454455.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
300638.SZ,20260331,20260331,20251231,1,1,4,345867519.78,50950739.73,7449586353.4,494140160.36,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,195606620.51,8139333134.27,6737597899.12,644694687.79,237526198.2,0.0,0.0,0.0,0.0,0.0,166206696.1,7786025481.21,353307653.06,0.0,4450483427.53,8119956.54,8744.38,71578880.95,4530191009.4,217922946.27,6280279689.15,0.0,5114608.85,0.0,6503317244.27,-1973126234.87,885288542.77,,364942017.64,3852085987.5,392356369.5376,1239876210.51,304082787.02,0.0,113618587.18,1657577584.71,2194508402.79,-2409863.07,572279957.91,709835674.68,1282115632.59,2601855427.09,0.0,,20315650.52,30761961.6,44342310.38,30143019.54,,,-2032.46,715385.46,-20766737.17,-3275206.36,15767629.66,3011404.21,-392443048.17,343791794.46,-180516904.61,,353307653.06,,,,572279957.91,0.0,0.0,,66356775.14,,1282115632.59,709835674.68,,,1
300638.SZ,20260331,20260331,20251231,1,1,4,345867519.78,50950739.73,7449586353.4,494140160.36,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,195606620.51,8139333134.27,6737597899.12,644694687.79,237526198.2,0.0,0.0,0.0,0.0,0.0,166206696.1,7786025481.21,353307653.06,0.0,4450483427.53,8119956.54,8744.38,71578880.95,4530191009.4,217922946.27,6280279689.15,0.0,5114608.85,0.0,6503317244.27,-1973126234.87,885288542.77,,364942017.64,3852085987.5,,1239876210.51,304082787.02,0.0,113618587.18,1657577584.71,2194508402.79,-2409863.07,572279957.91,709835674.68,1282115632.59,2601855427.09,0.0,,20315650.52,30761961.6,44342310.38,30143019.54,,,-2032.46,715385.46,-20766737.17,-3275206.36,15767629.66,3011404.21,-392443048.17,343791794.46,-180516904.61,,353307653.06,,,,572279957.91,0.0,0.0,,66356775.14,,1282115632.59,709835674.68,,,0
300638.SZ,20251030,20251030,20250930,1,1,3,,,5701277512.75,373488310.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,175461442.9,6250227265.66,5094188590.03,516777316.22,199290959.36,0.0,0.0,0.0,0.0,0.0,142372840.14,5952629705.75,297597559.91,0.0,1692427537.97,8988449.26,6280.38,71578880.95,1773001148.56,147081516.37,1714366779.45,0.0,5114608.85,0.0,1866562904.67,-93561756.11,799019521.26,,105805722.76,912652024.22,,722278536.37,296218391.29,,39959225.55,1058456153.21,-145804128.99,976770.75,59208445.56,709835674.68,769044120.24,7826780.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
300638.SZ,20251030,20251030,20250930,1,1,3,,,5701277512.75,373488310.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,175461442.9,6250227265.66,5094188590.03,516777316.22,199290959.36,0.0,0.0,0.0,0.0,0.0,142372840.14,5952629705.75,297597559.91,0.0,1692427537.97,8988449.26,6280.38,71578880.95,1773001148.56,147081516.37,1714366779.45,0.0,5114608.85,0.0,1866562904.67,-93561756.11,799019521.26,,105805722.76,912652024.22,51793287.5015,722278536.37,296218391.29,,39959225.55,1058456153.21,-145804128.99,976770.75,59208445.56,709835674.68,769044120.24,7826780.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
300638.SZ,20250827,20250827,20250630,1,1,2,218481277.35,6702544.09,3771389367.12,210728648.52,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,154991593.44,4137109609.08,3500038876.56,370721253.27,196164883.31,0.0,0.0,0.0,0.0,0.0,88956322.16,4155881335.3,-18771726.22,0.0,1062461212.28,4229573.1,5604.38,71578880.95,1138275270.71,99384812.42,1045566379.45,0.0,5114608.85,0.0,1150065800.72,-11790530.01,633103500.0,,94036359.44,734966639.64,,581358136.37,18525346.33,0.0,27980888.8,627864371.5,107102268.14,2096337.97,78636349.88,709835674.68,788472024.56,7826780.2,0.0,,15367796.88,15612380.15,19714028.44,15318917.55,,,18528.0,355957.18,-3523188.11,-2867308.92,4738276.23,5752597.58,-230939189.7,113912644.22,-227731434.39,,-18771726.22,,,,78636349.88,,0.0,,28467731.76,,788472024.56,709835674.68,,,0
300638.SZ,20250827,20250827,20250630,1,1,2,218481277.35,6702544.09,3771389367.12,210728648.52,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,154991593.44,4137109609.08,3500038876.56,370721253.27,196164883.31,0.0,0.0,0.0,0.0,0.0,88956322.16,4155881335.3,-18771726.22,0.0,1062461212.28,4229573.1,5604.38,71578880.95,1138275270.71,99384812.42,1045566379.45,0.0,5114608.85,0.0,1150065800.72,-11790530.01,633103500.0,,94036359.44,734966639.64,156226061.125,581358136.37,18525346.33,0.0,27980888.8,627864371.5,107102268.14,2096337.97,78636349.88,709835674.68,788472024.56,7826780.2,0.0,,15367796.88,15612380.15,19714028.44,15318917.55,,,18528.0,355957.18,-3523188.11,-2867308.92,4738276.23,5752597.58,-230939189.7,113912644.22,-227731434.39,,-18771726.22,,,,78636349.88,,0.0,,28467731.76,,788472024.56,709835674.68,,,1
300638.SZ,20250430,20250430,20250331,1,1,1,,,1781042180.19,106687171.52,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,3859245.24,1891588596.95,1777813475.55,160840002.89,55179094.83,0.0,0.0,0.0,0.0,0.0,46349694.98,2040182268.25,-148593671.3,3738947.03,729649994.04,380347.48,1424.38,0.0,733770712.93,48312019.57,864907325.0,0.0,0.0,0.0,913219344.57,-179448631.64,257684500.0,,23603459.63,289114739.83,-317874294.5922,177846500.0,6522602.31,0.0,11673381.26,196042483.57,93072256.26,415142.56,-234554904.12,709835674.68,475280770.56,7826780.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
300638.SZ,20250430,20250430,20250331,1,1,1,,,1781042180.19,106687171.52,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,3859245.24,1891588596.95,1777813475.55,160840002.89,55179094.83,0.0,0.0,0.0,0.0,0.0,46349694.98,2040182268.25,-148593671.3,3738947.03,729649994.04,380347.48,1424.38,0.0,733770712.93,48312019.57,864907325.0,0.0,0.0,0.0,913219344.57,-179448631.64,257684500.0,,23603459.63,289114739.83,,177846500.0,6522602.31,0.0,11673381.26,196042483.57,93072256.26,415142.56,-234554904.12,709835674.68,475280770.56,7826780.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
