ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
603236.SH,20240423,20240423,20240331,1,1,1,,,3314094551.65,288927932.05,,,,,,,,,,,,10116040.11,3613138523.81,3633724361.14,550151012.49,30852467.36,,,,,,107370999.17,4322098840.16,-708960316.35,,,,,,,20529663.15,,,,,20529663.15,-20529663.15,688169939.75,,,688169939.75,-738170840.08,219277962.46,17811136.58,,88593556.66,325682655.7,362487284.05,-4404338.12,-371407033.57,1871555490.87,1500148457.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603236.SH,20240423,20240423,20231231,1,1,4,84227087.9,89370084.75,12865469571.3,822985213.56,,,,,,,,,,,,113638666.98,13802093451.84,10336342732.97,1890796434.87,48275686.33,,,,,,489836007.47,12765250861.64,1036842590.2,,82391936.42,90097.42,8019450.6,,90501484.44,285310513.7,,,,,285310513.7,-194809029.26,1304996765.5,,,1304996765.5,989956593.43,2138709831.1,279897476.97,,75100549.03,2493707857.1,-1188711091.6,19437661.61,-327239869.05,2198795359.92,1871555490.87,,,,47387184.46,250998693.82,46027805.51,45771297.57,,,79531.68,862658.59,,-28874308.02,-7514047.49,-487377.96,-557214352.98,-71188835.43,1095356669.36,,1036842590.2,,,,-327239869.05,,,-5857365.95,44558348.1,,1871555490.87,2198795359.92,,,1
603236.SH,20240423,20240423,20231231,1,1,4,84227087.9,89370084.75,12865469571.3,822985213.56,,,,,,,,,,,,113638666.98,13802093451.84,10336342732.97,1890796434.87,48275686.33,,,,,,489836007.47,12765250861.64,1036842590.2,,82391936.42,90097.42,8019450.6,,90501484.44,285310513.7,,,,,285310513.7,-194809029.26,1304996765.5,,,1304996765.5,,2138709831.1,279897476.97,,75100549.03,2493707857.1,-1188711091.6,19437661.61,-327239869.05,2198795359.92,1871555490.87,,,,47387184.46,250998693.82,46027805.51,45771297.57,,,79531.68,862658.59,,-28874308.02,-7514047.49,-487377.96,-557214352.98,-71188835.43,1095356669.36,,1036842590.2,,,,-327239869.05,,,-5857365.95,44558348.1,,1871555490.87,2198795359.92,,,0
603236.SH,20231026,20231026,20230930,1,1,3,,,10230631993.6,696863256.44,,,,,,,,,,,,37249297.64,10964744547.68,8712230211.28,1497902509.8,20668380.71,,,,,,369725237.32,10600526339.11,364218208.57,,30500000.0,90097.42,51690.75,,30641788.17,195810121.91,,,,,195810121.91,-165168333.74,1267257710.61,,,1267257710.61,347218647.33,1309553621.4,271248020.51,,57308516.96,1638110158.87,-370852448.26,28621803.55,-143180769.88,2198795359.92,2055614590.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603236.SH,20231026,20231026,20230930,1,1,3,,,10230631993.6,696863256.44,,,,,,,,,,,,37249297.64,10964744547.68,8712230211.28,1497902509.8,20668380.71,,,,,,369725237.32,10600526339.11,364218208.57,,30500000.0,90097.42,51690.75,,30641788.17,195810121.91,,,,,195810121.91,-165168333.74,1267257710.61,,,1267257710.61,,1309553621.4,271248020.51,,57308516.96,1638110158.87,-370852448.26,28621803.55,-143180769.88,2198795359.92,2055614590.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
603236.SH,20230815,20230815,20230630,1,1,2,-118354677.35,58020458.16,6435443879.7,434079144.56,,,,,,,,,,,,21502659.6,6891025683.86,5368626090.42,1118407991.17,5220133.08,,,,,,243151753.54,6735405968.21,155619715.65,,30000000.0,90097.42,41214.6,,30131312.02,149916651.37,,,,,149916651.37,-119785339.35,735388651.54,,,735388651.54,-37890277.37,767319248.05,246389537.44,,21141109.62,1034849895.11,-299461243.57,30705056.11,-232921811.16,2198795359.92,1965873548.76,,,,19435546.32,122471337.41,27086650.28,27098116.36,,,78326.59,,-19502284.19,-6281969.33,-115598602.51,116495519.94,-649960720.89,345870534.25,338860539.0,,155619715.65,,,,-232921811.16,,,-7851958.75,18057698.98,,1965873548.76,2198795359.92,,,1
603236.SH,20230425,20230425,20230331,1,1,1,,,3461879899.35,259877853.68,,,,,,,,,,,,8526851.8,3730284604.83,2700135991.48,597995454.89,2238912.87,,,,,,151447414.45,3451817773.69,278466831.14,,8000000.0,,3551.86,,8003551.86,47566306.12,,,,,47566306.12,-39562754.26,281420692.22,,,281420692.22,165767606.31,,10458186.89,,9670266.23,20128453.12,261292239.1,-9480405.84,490715910.14,2198795359.92,2689511270.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
603236.SH,20230425,20230425,20230331,1,1,1,,,3461879899.35,259877853.68,,,,,,,,,,,,8526851.8,3730284604.83,2700135991.48,597995454.89,2238912.87,,,,,,151447414.45,3451817773.69,278466831.14,,8000000.0,,3551.86,,8003551.86,47566306.12,,,,,47566306.12,-39562754.26,281420692.22,,,281420692.22,165767606.31,,10458186.89,,9670266.23,20128453.12,261292239.1,-9480405.84,490715910.14,2198795359.92,2689511270.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603236.SH,20230425,20230425,20221231,1,1,4,620524873.6,112122297.38,12695899083.47,879172413.1,,,,,,,,,,,,77469577.15,13652541073.72,11218755566.19,1546646523.5,18777857.89,,,,,,366649345.98,13150829293.56,501711780.16,41640000.0,67458564.9,50000.0,2523482.81,2810000.0,114482047.71,339578429.93,34999973.0,,41640000.0,,416218402.93,-301736355.22,3036238131.67,,,3037162541.08,460801140.79,2070584192.8,143799152.0,,35638940.79,2250022285.59,787140255.49,78670892.99,1065786573.42,1133008786.5,2198795359.92,924409.41,924409.41,,79094701.36,202753560.4,32337341.75,38379810.48,,,34081.64,,-23045661.96,-65284031.04,-11511308.33,3611062.07,-393987934.83,-313293023.57,164609189.64,,501711780.16,,,,1065786573.42,,,11057208.26,31235853.23,,2198795359.92,1133008786.5,,,1
603236.SH,20230425,20230425,20221231,1,1,4,620524873.6,112122297.38,12695899083.47,879172413.1,,,,,,,,,,,,77469577.15,13652541073.72,11218755566.19,1546646523.5,18777857.89,,,,,,366649345.98,13150829293.56,501711780.16,41640000.0,67458564.9,50000.0,2523482.81,2810000.0,114482047.71,339578429.93,34999973.0,,41640000.0,,416218402.93,-301736355.22,3036238131.67,,,3037162541.08,460801140.79,2070584192.8,143799152.0,,35638940.79,2250022285.59,787140255.49,78670892.99,1065786573.42,1133008786.5,2198795359.92,924409.41,924409.41,,79094701.36,202753560.4,32337341.75,38379810.48,,,34081.64,,-23045661.96,-65284031.04,-11511308.33,3611062.07,-393987934.83,-313293023.57,164609189.64,,501711780.16,,,,1065786573.42,,,11057208.26,31235853.23,,2198795359.92,1133008786.5,,,0
603236.SH,20221029,20221029,20220930,1,1,3,,,10211454492.16,666409953.73,,,,,,,,,,,,82139560.48,10960004006.37,9180148486.08,1104874118.01,69485621.93,,,,,,244822953.35,10599331179.37,360672827.0,41640000.0,,50000.0,110199.97,,41800199.97,395658735.3,34999973.0,,41640000.0,,472298708.3,-430498508.33,1489141700.38,,,1491457473.21,-206550314.52,1218956564.12,125594156.85,,34103966.27,1378654687.24,112802785.97,85725519.8,128702624.44,1133008786.5,1261711410.94,2315772.83,2315772.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603236.SH,20220824,20220824,20220630,1,1,2,277581440.55,58736170.02,6998742986.59,489786646.79,,,,,,,,,,,,54888840.15,7543418473.53,5960867111.28,736719678.46,42454393.26,,,,,,165212571.64,6905253754.64,638164718.89,,,50000.0,110199.97,,160199.97,134526438.47,34999973.0,,41640000.0,,211166411.47,-211006211.5,704948915.32,,,706866080.97,494592925.54,783150683.57,86303675.61,,24866600.58,894320959.76,-187454878.79,35777141.92,275480770.52,1133008786.5,1408489557.02,1917165.65,,,32197869.94,95634345.95,12428381.5,18548408.54,,,-302890.15,,1616465.55,-21213.93,-5707701.81,,-527161820.82,-158062358.65,809808482.54,,638164718.89,,,,275480770.52,,,2297501.24,16747287.78,,1408489557.02,1133008786.5,,,1
603236.SH,20220429,20220429,20220331,1,1,1,,,3362573253.48,191995599.94,,,,,,,,,,,,22454260.79,3577023114.21,2976067711.38,471586998.78,22382054.45,,,,,,122667819.13,3592704583.74,-15681469.53,,,,,,,54890012.12,29999973.0,,,,84889985.12,-84889985.12,222276285.91,,,222657460.91,,,2731165.76,,734158.89,3465324.65,219192136.26,-2194640.13,116426041.48,1133008786.5,1249434827.98,381175.0,381175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
603236.SH,20220429,20220429,20220331,1,1,1,,,3362573253.48,191995599.94,,,,,,,,,,,,22454260.79,3577023114.21,2976067711.38,471586998.78,22382054.45,,,,,,122667819.13,3592704583.74,-15681469.53,,,,,,,54890012.12,29999973.0,,,,84889985.12,-84889985.12,222276285.91,,,222657460.91,137995608.98,,2731165.76,,734158.89,3465324.65,219192136.26,-2194640.13,116426041.48,1133008786.5,1249434827.98,381175.0,381175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603236.SH,20220416,20220416,20211231,1,1,4,358337406.5,-13592994.47,8821188713.55,556144044.09,,,,,,,,,,,,105117377.98,9482450135.62,8585362495.61,1018071216.63,54616180.71,,,,,,312502058.58,9970551951.53,-488101815.91,,534039452.06,,610140.93,28637739.1,563287332.09,928017403.47,579945556.02,,,,1507962959.49,-944675627.4,2180682856.86,,,3242100907.92,-1528774109.0679,1176847769.52,88950970.85,,17058497.92,1282857238.29,1959243669.63,-3943882.64,522522343.68,610486442.82,1133008786.5,1061418051.06,561910.22,,5783326.14,150005245.86,23804640.27,32375941.22,,,284097.53,3512.13,,11494321.6,3134569.07,,-1252667905.2,-1140770988.53,1326829612.51,,-488101815.91,,,,522522343.68,,,-16559228.27,15787926.47,,1133008786.5,610486442.82,,,0
603236.SH,20220416,20220416,20211231,1,1,4,358337406.5,-13592994.47,8821188713.55,556144044.09,,,,,,,,,,,,105117377.98,9482450135.62,8585362495.61,1018071216.63,54616180.71,,,,,,312502058.58,9970551951.53,-488101815.91,,534039452.06,,610140.93,28637739.1,563287332.09,928017403.47,579945556.02,,,,1507962959.49,-944675627.4,2180682856.86,,,3242100907.92,-1528774109.0679,1176847769.52,88950970.85,,17058497.92,1282857238.29,1959243669.63,-3943882.64,522522343.68,610486442.82,1133008786.5,1061418051.06,561910.22,,5783326.14,150005245.86,23804640.27,32375941.22,,,284097.53,3512.13,,11494321.6,3134569.07,,-1252667905.2,-1140770988.53,1326829612.51,,-488101815.91,,,,522522343.68,,,-16559228.27,15787926.47,,1133008786.5,610486442.82,,,1
603236.SH,20211026,20211026,20210930,1,1,3,,,6543943304.19,397454606.4,,,,,,,,,,,,37425214.28,6978823124.87,7263247208.29,720510205.22,30205586.33,,,,,,282581469.29,8296544469.13,-1317721344.26,,530000000.0,4039452.06,11965.0,,534051417.06,503257498.62,535000000.0,,,,1038257498.62,-504206081.56,1679818229.56,,,2740674370.4,-1911577990.6426,853463233.08,77336624.56,,13615003.88,944414861.52,1796259508.88,-358297.28,-26026214.22,610486442.82,584460228.6,1060856140.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603236.SH,20210824,20210824,20210630,1,1,2,133471675.62,2761190.99,3685558328.0,251330138.28,,,,,,,,,,,,27863598.01,3964752064.29,3849236795.9,553131723.67,16371985.41,,,,,,162474668.92,4581215173.9,-616463109.61,,,,3340.0,,3340.0,408879477.76,530000000.0,,,,938879477.76,-938876137.76,1065555563.91,,,2126411704.75,-1572550182.5159,484251758.96,57341396.31,,9076669.26,550669824.53,1575741880.22,-741693.71,19660939.14,610486442.82,630147381.96,1060856140.84,,,4058632.32,65831071.56,10719991.23,15671306.15,,,-12630.01,,-5165560.31,8392126.64,9553825.69,,-1438921978.37,-632045143.83,1223863877.5,,-616463109.61,,,,19660939.14,,,-27032421.25,7656222.11,,630147381.96,610486442.82,,,1
603236.SH,20210429,20210429,20210331,1,1,1,,,1663742908.11,130460691.47,,,,,,,,,,,,19565070.58,1813768670.16,1656588073.97,338302370.03,8278629.96,,,,,,71387534.51,2074556608.47,-260787938.31,,,,3340.0,,3340.0,72090577.42,,,,,72090577.42,-72087237.42,476662243.74,,,1537518384.58,-436474438.1898,247652947.73,6655095.64,,4860728.73,259168772.1,1278349612.48,429414.53,945903851.28,610486442.82,1556390294.1,1060856140.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603236.SH,20210420,20210420,20201231,1,1,4,189015964.8,-19068565.23,4866622849.2,279427365.14,,,,,,,,,,,,72451439.36,5218501653.7,4689142674.03,656777223.21,24198804.37,,,,,,246923156.31,5617041857.92,-398540204.22,,300000000.0,3061213.86,422379.92,,303483593.78,551487817.85,41000000.0,,,,592487817.85,-289004224.07,2446902558.64,,,2446902558.64,-639736681.55,1693230747.88,53273614.01,,,1746504361.89,700398196.75,57803.26,12911571.72,597574871.1,610486442.82,,,,394400.48,68154788.27,12491707.61,18206023.9,,,,,30414901.58,4153056.86,-10465232.82,,-714250903.6,-778762342.75,770016333.18,,-398540204.22,,,,12911571.72,,,21690254.8,,,610486442.82,597574871.1,,,1
603236.SH,20210420,20210420,20201231,1,1,4,189015964.8,-19068565.23,4866622849.2,279427365.14,,,,,,,,,,,,72451439.36,5218501653.7,4689142674.03,656777223.21,24198804.37,,,,,,246923156.31,5617041857.92,-398540204.22,,300000000.0,3061213.86,422379.92,,303483593.78,551487817.85,41000000.0,,,,592487817.85,-289004224.07,2446902558.64,,,2446902558.64,-639736681.55,1693230747.88,53273614.01,,,1746504361.89,700398196.75,57803.26,12911571.72,597574871.1,610486442.82,,,,394400.48,68154788.27,12491707.61,18206023.9,,,,,30414901.58,4153056.86,-10465232.82,,-714250903.6,-778762342.75,770016333.18,,-398540204.22,,,,12911571.72,,,21690254.8,,,610486442.82,597574871.1,,,0
603236.SH,20201030,20201030,20200930,1,1,3,,,4350240431.34,261118256.52,,,,,,,,,,,,38695346.81,4650054034.67,4500458763.36,464375702.77,28825340.12,,,,,,177311487.47,5170971293.72,-520917259.05,,460000000.0,3886791.64,4184.67,,463890976.31,444229974.65,161000000.0,,,,605229974.65,-141338998.34,848486179.1,,,848486179.1,-817176394.62,198792113.92,51217108.1,,,250009222.02,598476957.08,-1664028.35,-65443328.66,597574871.1,532131542.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603236.SH,20200825,20200825,20200630,1,1,2,69657284.89,6630483.04,2566309779.74,160731251.29,,,,,,,,,,,,31551495.88,2758592526.91,2656153296.24,290826818.46,19858866.6,,,,,,116111588.51,3082950569.81,-324358042.9,,460000000.0,3886791.64,1600.0,,463888391.64,204497076.46,161000000.0,,,,365497076.46,98391315.18,642594901.49,,,642594901.49,-235374163.66,176840662.94,49189941.33,,,226030604.27,416564297.22,974022.05,191571591.55,597574871.1,789146462.65,,,,3997279.52,24134718.21,5491180.7,9240850.41,,,128036.03,,,-2768736.08,-1513812.96,,-650992546.72,-357049307.03,559630160.64,,-324358042.9,,,,191571591.55,,,9056366.45,,,789146462.65,597574871.1,,,1
