EITIME,END_DATE,EUTIME,INVESTIGATORS,IS_MAX_REPORT,IS_SOURCE,LISTING_STATE,LOCAL_COMPANY_NAME,NOTICE_DATE,NUM,NUMBERNEW,OBJECT_CODE,ORG_CODE,ORG_NAME,ORG_TYPE,ORG_TYPE_CODE,RECEIVE_END_DATE,RECEIVE_OBJECT,RECEIVE_OBJECT_TYPE,RECEIVE_PLACE,RECEIVE_START_DATE,RECEIVE_TIME_EXPLAIN,RECEIVE_WAY,RECEIVE_WAY_EXPLAIN,RECEPTIONIST,REMARK,SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,SOURCE,SUM
2026-06-09 19:46:30,2026-06-09 00:00:00,2026-06-09 19:46:30,,1,1,0,利尔达,2026-06-09 00:00:00,1,1,,10427715,利尔达科技集团股份有限公司,,,,通过网络方式参加公司2025年年度报告业绩说明会的投资者,003,全景网“投资者关系互动平台”(https://ir.p5w.net),2026-06-08 00:00:00,2026年6月8日,"004,008","业绩说明会,网络","公司董事长 叶文光,公司董事、总经理 陈凯,公司董事会秘书、副总经理 孙其祖,公司财务负责人 鞠磊,公司保荐代表人 朱星晨",,920249.BJ,920249,利尔达,007,1
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,11,11,10725266,10427715,利尔达科技集团股份有限公司,基金管理公司,004001,,上海磐鹰私募基金管理有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,10,10,10397893,10427715,利尔达科技集团股份有限公司,投资公司,007001,,上海丹寅投资管理中心(有限合伙),001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,9,9,,10427715,利尔达科技集团股份有限公司,,,,杭州觉海科技有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,12,12,10000106292,10427715,利尔达科技集团股份有限公司,投资公司,007001,,浙江新干世业投资管理有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:39,2025-12-18 00:00:00,2025-12-18 15:58:39,,1,1,0,利尔达,2025-12-18 00:00:00,15,15,,10427715,利尔达科技集团股份有限公司,,,,个人投资者,002,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,14,14,10752428,10427715,利尔达科技集团股份有限公司,投资公司,007001,,浙江朝景投资管理有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,13,13,10496164,10427715,利尔达科技集团股份有限公司,投资公司,007001,,北京允朗投资管理有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,3,3,10006434,10427715,利尔达科技集团股份有限公司,信托公司,002001,,杭州工商信托股份有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,4,4,10000620091,10427715,利尔达科技集团股份有限公司,资产管理公司,002007,,杭州司渝资产管理有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:37,2025-12-18 00:00:00,2025-12-18 15:58:37,,1,1,0,利尔达,2025-12-18 00:00:00,1,1,10005609,10427715,利尔达科技集团股份有限公司,证券公司,005001,,东北证券,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:37,2025-12-18 00:00:00,2025-12-18 15:58:37,,1,1,0,利尔达,2025-12-18 00:00:00,2,2,10076125,10427715,利尔达科技集团股份有限公司,投资公司,007001,,杭州城投资本集团有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,7,7,10933112,10427715,利尔达科技集团股份有限公司,其它,007004,,昊飞兄弟(香港)世纪有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,8,8,10000382581,10427715,利尔达科技集团股份有限公司,基金管理公司,004001,,海南星火私募基金管理有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,5,5,10916548,10427715,利尔达科技集团股份有限公司,投资公司,007001,,杭州军璐投资有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
2025-12-18 15:58:38,2025-12-18 00:00:00,2025-12-18 15:58:38,,1,1,0,利尔达,2025-12-18 00:00:00,6,6,,10427715,利尔达科技集团股份有限公司,,,,杭州君柏投资管理有限公司,001,杭州市余杭区文一西路1326号利尔达物联网科技园1号楼,2025-12-17 00:00:00,2025年12月17日,001,特定对象调研,"公司董事、总经理 陈凯,董事会秘书 孙其祖",,920249.BJ,920249,利尔达,007,15
