EITIME,END_DATE,EUTIME,INVESTIGATORS,IS_MAX_REPORT,IS_SOURCE,LISTING_STATE,LOCAL_COMPANY_NAME,NOTICE_DATE,NUM,NUMBERNEW,OBJECT_CODE,ORG_CODE,ORG_NAME,ORG_TYPE,ORG_TYPE_CODE,RECEIVE_END_DATE,RECEIVE_OBJECT,RECEIVE_OBJECT_TYPE,RECEIVE_PLACE,RECEIVE_START_DATE,RECEIVE_TIME_EXPLAIN,RECEIVE_WAY,RECEIVE_WAY_EXPLAIN,RECEPTIONIST,REMARK,SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,SOURCE,SUM
2026-06-12 19:11:52,2026-06-12 00:00:00,2026-06-12 20:25:42,,1,1,0,博实结,2026-06-12 00:00:00,1,1,,10000261710,深圳市博实结科技股份有限公司,,,,参加申万宏源策略会的投资者,003,广东省深圳市东海朗廷酒店,2026-06-12 00:00:00,2026年6月12日,009,路演活动,"副总经理、董事会秘书 向碧琼,证券事务代表 王占超",,301608.SZ,301608,博实结,007,1
2026-06-09 18:32:29,2026-06-09 00:00:00,2026-06-09 18:32:29,,1,1,0,博实结,2026-06-09 00:00:00,4,4,10449352,10000261710,深圳市博实结科技股份有限公司,基金管理公司,004001,,海南飞恒私募基金管理有限公司,001,惠州市公司会议室,2026-06-09 00:00:00,2026年6月9日下午,001,现场参观,"副总经理、董事会秘书 向碧琼,证券事务代表 王占超",,301608.SZ,301608,博实结,007,10
2026-06-09 18:32:29,2026-06-09 00:00:00,2026-06-09 18:32:29,,1,1,0,博实结,2026-06-09 00:00:00,7,7,10719029,10000261710,深圳市博实结科技股份有限公司,投资公司,007001,,广州市知本复利投资有限公司,001,惠州市公司会议室,2026-06-09 00:00:00,2026年6月9日下午,001,现场参观,"副总经理、董事会秘书 向碧琼,证券事务代表 王占超",,301608.SZ,301608,博实结,007,10
2026-06-09 18:32:29,2026-06-09 00:00:00,2026-06-09 18:32:29,,1,1,0,博实结,2026-06-09 00:00:00,6,6,10157838,10000261710,深圳市博实结科技股份有限公司,基金管理公司,004001,,深圳市明华信德私募证券基金管理有限公司,001,惠州市公司会议室,2026-06-09 00:00:00,2026年6月9日下午,001,现场参观,"副总经理、董事会秘书 向碧琼,证券事务代表 王占超",,301608.SZ,301608,博实结,007,10
2026-06-09 18:32:29,2026-06-09 00:00:00,2026-06-09 18:32:29,,1,1,0,博实结,2026-06-09 00:00:00,1,1,10000210460,10000261710,深圳市博实结科技股份有限公司,协会,007006,,广州基金业协会,001,惠州市公司会议室,2026-06-09 00:00:00,2026年6月9日下午,001,现场参观,"副总经理、董事会秘书 向碧琼,证券事务代表 王占超",,301608.SZ,301608,博实结,007,10
2026-06-09 18:32:29,2026-06-09 00:00:00,2026-06-09 18:32:29,,1,1,0,博实结,2026-06-09 00:00:00,2,2,10412735,10000261710,深圳市博实结科技股份有限公司,金融控股集团,002012,,广州金融控股集团有限公司,001,惠州市公司会议室,2026-06-09 00:00:00,2026年6月9日下午,001,现场参观,"副总经理、董事会秘书 向碧琼,证券事务代表 王占超",,301608.SZ,301608,博实结,007,10
2026-06-09 18:32:29,2026-06-09 00:00:00,2026-06-09 18:32:29,,1,1,0,博实结,2026-06-09 00:00:00,3,3,10000505083,10000261710,深圳市博实结科技股份有限公司,基金管理公司,004001,,中大情私募基金管理(武汉)有限公司,001,惠州市公司会议室,2026-06-09 00:00:00,2026年6月9日下午,001,现场参观,"副总经理、董事会秘书 向碧琼,证券事务代表 王占超",,301608.SZ,301608,博实结,007,10
2026-06-09 18:32:29,2026-06-09 00:00:00,2026-06-09 18:32:29,,1,1,0,博实结,2026-06-09 00:00:00,5,5,10498426,10000261710,深圳市博实结科技股份有限公司,基金管理公司,004001,,深圳坤酉基金管理有限公司,001,惠州市公司会议室,2026-06-09 00:00:00,2026年6月9日下午,001,现场参观,"副总经理、董事会秘书 向碧琼,证券事务代表 王占超",,301608.SZ,301608,博实结,007,10
2026-06-09 18:32:29,2026-06-09 00:00:00,2026-06-09 18:32:29,,1,1,0,博实结,2026-06-09 00:00:00,8,8,10000276608,10000261710,深圳市博实结科技股份有限公司,投资公司,007001,,深圳市麻王投资集团有限公司,001,惠州市公司会议室,2026-06-09 00:00:00,2026年6月9日下午,001,现场参观,"副总经理、董事会秘书 向碧琼,证券事务代表 王占超",,301608.SZ,301608,博实结,007,10
2026-06-09 18:32:31,2026-06-09 00:00:00,2026-06-09 18:32:31,,1,1,0,博实结,2026-06-09 00:00:00,10,10,,10000261710,深圳市博实结科技股份有限公司,,,,广东金行家企业管理股份有限公司,001,惠州市公司会议室,2026-06-09 00:00:00,2026年6月9日下午,001,现场参观,"副总经理、董事会秘书 向碧琼,证券事务代表 王占超",,301608.SZ,301608,博实结,007,10
2026-06-09 18:32:31,2026-06-09 00:00:00,2026-06-09 18:32:31,,1,1,0,博实结,2026-06-09 00:00:00,9,9,,10000261710,深圳市博实结科技股份有限公司,,,,锡恩资本有限公司,001,惠州市公司会议室,2026-06-09 00:00:00,2026年6月9日下午,001,现场参观,"副总经理、董事会秘书 向碧琼,证券事务代表 王占超",,301608.SZ,301608,博实结,007,10
