EITIME,END_DATE,EUTIME,INVESTIGATORS,IS_MAX_REPORT,IS_SOURCE,LISTING_STATE,LOCAL_COMPANY_NAME,NOTICE_DATE,NUM,NUMBERNEW,OBJECT_CODE,ORG_CODE,ORG_NAME,ORG_TYPE,ORG_TYPE_CODE,RECEIVE_END_DATE,RECEIVE_OBJECT,RECEIVE_OBJECT_TYPE,RECEIVE_PLACE,RECEIVE_START_DATE,RECEIVE_TIME_EXPLAIN,RECEIVE_WAY,RECEIVE_WAY_EXPLAIN,RECEPTIONIST,REMARK,SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,SOURCE,SUM
2026-04-02 17:58:38,2026-04-02 00:00:00,2026-04-02 17:58:38,,1,1,0,北斗星通,2026-04-02 00:00:00,1,1,,10093407,北京北斗星通导航技术股份有限公司,,,2026-04-02 00:00:00,投资者网上提问,003,公司通过全景网“投资者关系互动平台”(https://ir.p5w.net)采用网络远程的方式召开业绩说明会,2026-04-02 00:00:00,2026年4月2日(周四)下午15:00~17:00,008,业绩说明会,"董事长、总经理 周儒欣,副总经理、董事会秘书 潘国平,副总经理、财务负责人 张智超,独立董事 刘胜民,中信证券投资银行管理委员会总监、保荐代表人 张国军",,002151.SZ,002151,北斗星通,007,1
2025-11-03 17:05:15,2025-10-30 00:00:00,2025-11-03 17:05:15,周国强,1,1,0,北斗星通,2025-11-03 00:00:00,8,8,,10093407,北京北斗星通导航技术股份有限公司,,,,青青园中葵,001,北京市海淀区北斗星通大厦,2025-10-30 00:00:00,2025年10月30日,001,现场参观,公司副总经理、董事会秘书 潘国平,,002151.SZ,002151,北斗星通,007,10
2025-11-03 17:05:15,2025-10-30 00:00:00,2025-11-03 17:05:15,刘云菲,1,1,0,北斗星通,2025-11-03 00:00:00,7,7,10030527,10093407,北京北斗星通导航技术股份有限公司,证券公司,005001,,诚通证券,001,北京市海淀区北斗星通大厦,2025-10-30 00:00:00,2025年10月30日,001,现场参观,公司副总经理、董事会秘书 潘国平,,002151.SZ,002151,北斗星通,007,10
2025-11-03 17:05:15,2025-10-30 00:00:00,2025-11-03 17:05:15,敖焱杰,1,1,0,北斗星通,2025-11-03 00:00:00,10,10,,10093407,北京北斗星通导航技术股份有限公司,,,,钧山资管,001,北京市海淀区北斗星通大厦,2025-10-30 00:00:00,2025年10月30日,001,现场参观,公司副总经理、董事会秘书 潘国平,,002151.SZ,002151,北斗星通,007,10
2025-11-03 17:05:15,2025-10-30 00:00:00,2025-11-03 17:05:15,张君晓,1,1,0,北斗星通,2025-11-03 00:00:00,9,9,,10093407,北京北斗星通导航技术股份有限公司,,,,三和宏信,001,北京市海淀区北斗星通大厦,2025-10-30 00:00:00,2025年10月30日,001,现场参观,公司副总经理、董事会秘书 潘国平,,002151.SZ,002151,北斗星通,007,10
2025-11-03 17:05:15,2025-10-30 00:00:00,2025-11-03 17:05:15,马永飞,1,1,0,北斗星通,2025-11-03 00:00:00,6,6,,10093407,北京北斗星通导航技术股份有限公司,,,,中成博泰,001,北京市海淀区北斗星通大厦,2025-10-30 00:00:00,2025年10月30日,001,现场参观,公司副总经理、董事会秘书 潘国平,,002151.SZ,002151,北斗星通,007,10
2025-11-03 17:05:15,2025-10-30 00:00:00,2025-11-03 17:05:15,史丰瑞,1,1,0,北斗星通,2025-11-03 00:00:00,2,2,10141573,10093407,北京北斗星通导航技术股份有限公司,其它,007004,,同花顺,001,北京市海淀区北斗星通大厦,2025-10-30 00:00:00,2025年10月30日,001,现场参观,公司副总经理、董事会秘书 潘国平,,002151.SZ,002151,北斗星通,007,10
2025-11-03 17:05:15,2025-10-30 00:00:00,2025-11-03 17:05:15,李贵林,1,1,0,北斗星通,2025-11-03 00:00:00,1,1,,10093407,北京北斗星通导航技术股份有限公司,,,,含章基金,001,北京市海淀区北斗星通大厦,2025-10-30 00:00:00,2025年10月30日,001,现场参观,公司副总经理、董事会秘书 潘国平,,002151.SZ,002151,北斗星通,007,10
2025-11-03 17:05:15,2025-10-30 00:00:00,2025-11-03 17:05:15,"韩昱,闻远",1,1,0,北斗星通,2025-11-03 00:00:00,3,3,10092840,10093407,北京北斗星通导航技术股份有限公司,邮政储蓄银行,001017,,邮储银行,001,北京市海淀区北斗星通大厦,2025-10-30 00:00:00,2025年10月30日,001,现场参观,公司副总经理、董事会秘书 潘国平,,002151.SZ,002151,北斗星通,007,10
2025-11-03 17:05:15,2025-10-30 00:00:00,2025-11-03 17:05:15,安阳,1,1,0,北斗星通,2025-11-03 00:00:00,5,5,10160021,10093407,北京北斗星通导航技术股份有限公司,其它,007004,,远东宏信,001,北京市海淀区北斗星通大厦,2025-10-30 00:00:00,2025年10月30日,001,现场参观,公司副总经理、董事会秘书 潘国平,,002151.SZ,002151,北斗星通,007,10
2025-11-03 17:05:15,2025-10-30 00:00:00,2025-11-03 17:05:15,刘威宁,1,1,0,北斗星通,2025-11-03 00:00:00,4,4,10101081,10093407,北京北斗星通导航技术股份有限公司,城市商业银行,001005,,江苏银行,001,北京市海淀区北斗星通大厦,2025-10-30 00:00:00,2025年10月30日,001,现场参观,公司副总经理、董事会秘书 潘国平,,002151.SZ,002151,北斗星通,007,10
