EITIME,END_DATE,EUTIME,INVESTIGATORS,IS_MAX_REPORT,IS_SOURCE,LISTING_STATE,LOCAL_COMPANY_NAME,NOTICE_DATE,NUM,NUMBERNEW,OBJECT_CODE,ORG_CODE,ORG_NAME,ORG_TYPE,ORG_TYPE_CODE,RECEIVE_END_DATE,RECEIVE_OBJECT,RECEIVE_OBJECT_TYPE,RECEIVE_PLACE,RECEIVE_START_DATE,RECEIVE_TIME_EXPLAIN,RECEIVE_WAY,RECEIVE_WAY_EXPLAIN,RECEPTIONIST,REMARK,SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,SOURCE,SUM
2026-05-27 18:59:04,2026-05-27 00:00:00,2026-05-27 18:59:04,宋子豪,1,1,0,合众思壮,2026-05-27 00:00:00,3,3,10004805,10137027,北京合众思壮科技股份有限公司,证券公司,005001,2026-05-27 00:00:00,华鑫证券有限责任公司,001,北京市海淀区永嘉北路4号院1号楼B座5层,2026-05-27 00:00:00,2026年5月27日(周三)下午15:00-17:00,001,"特定对象调研,现场调研",董事会秘书 杜文洁,,002383.SZ,002383,合众思壮,007,4
2026-05-27 18:59:04,2026-05-27 00:00:00,2026-05-27 18:59:04,董亮亮,1,1,0,合众思壮,2026-05-27 00:00:00,2,2,10995316,10137027,北京合众思壮科技股份有限公司,投资公司,007001,2026-05-27 00:00:00,北京诺昌投资管理有限公司,001,北京市海淀区永嘉北路4号院1号楼B座5层,2026-05-27 00:00:00,2026年5月27日(周三)下午15:00-17:00,001,"特定对象调研,现场调研",董事会秘书 杜文洁,,002383.SZ,002383,合众思壮,007,4
2026-05-27 18:59:04,2026-05-27 00:00:00,2026-05-27 18:59:04,余果,1,1,0,合众思壮,2026-05-27 00:00:00,4,4,,10137027,北京合众思壮科技股份有限公司,,,2026-05-27 00:00:00,约调研平台,001,北京市海淀区永嘉北路4号院1号楼B座5层,2026-05-27 00:00:00,2026年5月27日(周三)下午15:00-17:00,001,"特定对象调研,现场调研",董事会秘书 杜文洁,,002383.SZ,002383,合众思壮,007,4
2026-05-27 18:59:03,2026-05-27 00:00:00,2026-05-27 18:59:03,王丹,1,1,0,合众思壮,2026-05-27 00:00:00,1,1,,10137027,北京合众思壮科技股份有限公司,,,2026-05-27 00:00:00,北京珏岩投资管理有限公司,001,北京市海淀区永嘉北路4号院1号楼B座5层,2026-05-27 00:00:00,2026年5月27日(周三)下午15:00-17:00,001,"特定对象调研,现场调研",董事会秘书 杜文洁,,002383.SZ,002383,合众思壮,007,4
2026-04-27 20:01:43,2026-04-27 00:00:00,2026-04-27 20:01:43,,1,1,0,合众思壮,2026-04-27 00:00:00,1,1,,10137027,北京合众思壮科技股份有限公司,,,2026-04-27 00:00:00,线上参与合众思壮2025年年度网上业绩说明会的投资者,003,公司通过“约调研”采用网络远程的方式召开业绩说明会,2026-04-27 00:00:00,2026年4月27日(周一)下午15:00-17:00,"004,008","业绩说明会,网络远程","董事、总经理 朱兴旺,财务负责人 赵慧琳,董事会秘书 杜文洁,独立董事 武龙",,002383.SZ,002383,合众思壮,007,1
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,陈旺,1,1,0,合众思壮,2025-08-26 00:00:00,18,18,,10137027,北京合众思壮科技股份有限公司,,,,路演时代,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,"尤飞,丁希萍",1,1,0,合众思壮,2025-08-26 00:00:00,19,19,10750359,10137027,北京合众思壮科技股份有限公司,投资公司,007001,,中财招商投资集团,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,李贵林,1,1,0,合众思壮,2025-08-26 00:00:00,16,16,10000245997,10137027,北京合众思壮科技股份有限公司,基金管理公司,004001,,北京含章私募,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,王潭,1,1,0,合众思壮,2025-08-26 00:00:00,17,17,10004927,10137027,北京合众思壮科技股份有限公司,证券公司,005001,,华创证券,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:27,2025-08-26 00:00:00,2026-06-02 15:03:40,马浩然,1,1,0,合众思壮,2025-08-26 00:00:00,2,2,10062057,10137027,北京合众思壮科技股份有限公司,证券公司,005001,,太平洋证券研究所,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2026-06-02 14:25:47,金果,1,1,0,合众思壮,2025-08-26 00:00:00,12,12,,10137027,北京合众思壮科技股份有限公司,,,,约调研平台,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:27,宋明,1,1,0,合众思壮,2025-08-26 00:00:00,20,20,10413488,10137027,北京合众思壮科技股份有限公司,投资公司,007001,,上海尚颀投资管理合伙企业(有限合伙),001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:27,2025-08-26 00:00:00,2025-08-26 20:22:27,谭凤鸣,1,1,0,合众思壮,2025-08-26 00:00:00,21,21,,10137027,北京合众思壮科技股份有限公司,,,,中睿元同,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,付俊涵,1,1,0,合众思壮,2025-08-26 00:00:00,5,5,,10137027,北京合众思壮科技股份有限公司,,,,国投创和基金,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,李昱奇,1,1,0,合众思壮,2025-08-26 00:00:00,6,6,10045640,10137027,北京合众思壮科技股份有限公司,基金管理公司,004001,,东方基金,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,王之鑫,1,1,0,合众思壮,2025-08-26 00:00:00,7,7,,10137027,北京合众思壮科技股份有限公司,,,,本见投资,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:27,2025-08-26 00:00:00,2025-08-26 20:22:27,"滕明韬,严慧",1,1,0,合众思壮,2025-08-26 00:00:00,1,1,,10137027,北京合众思壮科技股份有限公司,,,,中航证券研究所,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:27,2025-08-26 00:00:00,2025-08-26 20:22:27,邱若然,1,1,0,合众思壮,2025-08-26 00:00:00,3,3,,10137027,北京合众思壮科技股份有限公司,,,,财达证券研究所,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,张厚泽,1,1,0,合众思壮,2025-08-26 00:00:00,4,4,10100707,10137027,北京合众思壮科技股份有限公司,保险经纪公司,003005,,昆仑保险,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,潘亮,1,1,0,合众思壮,2025-08-26 00:00:00,8,8,,10137027,北京合众思壮科技股份有限公司,,,,北京宝通鑫源投资公司,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,"云小虎,邵籽杰",1,1,0,合众思壮,2025-08-26 00:00:00,13,13,10002269,10137027,北京合众思壮科技股份有限公司,证券公司,005001,,中信证券,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,李胜超,1,1,0,合众思壮,2025-08-26 00:00:00,14,14,10471135,10137027,北京合众思壮科技股份有限公司,资产管理公司,002007,,维英资本,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,张丽红,1,1,0,合众思壮,2025-08-26 00:00:00,15,15,10004857,10137027,北京合众思壮科技股份有限公司,证券公司,005001,,金泰证券,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,"韩小静,徐建峰",1,1,0,合众思壮,2025-08-26 00:00:00,9,9,10443980,10137027,北京合众思壮科技股份有限公司,投资公司,007001,,北京利物投资,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,王丹,1,1,0,合众思壮,2025-08-26 00:00:00,10,10,,10137027,北京合众思壮科技股份有限公司,,,,北京金塔投资公司,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
2025-08-26 20:22:25,2025-08-26 00:00:00,2025-08-26 20:22:25,李尊,1,1,0,合众思壮,2025-08-26 00:00:00,11,11,,10137027,北京合众思壮科技股份有限公司,,,,南京金友私募基金,001,北京市大兴区科创十二街8号院合众思壮北斗产业园,2025-08-26 00:00:00,2025年8月26日(周二)下午两点,001,"特定对象调研,现场参观,现场调研","董事会秘书 杜文洁,董事会办公室总监 黄娴,证券事务代表 李晓敏",,002383.SZ,002383,合众思壮,007,21
