EITIME,END_DATE,EUTIME,INVESTIGATORS,IS_MAX_REPORT,IS_SOURCE,LISTING_STATE,LOCAL_COMPANY_NAME,NOTICE_DATE,NUM,NUMBERNEW,OBJECT_CODE,ORG_CODE,ORG_NAME,ORG_TYPE,ORG_TYPE_CODE,RECEIVE_END_DATE,RECEIVE_OBJECT,RECEIVE_OBJECT_TYPE,RECEIVE_PLACE,RECEIVE_START_DATE,RECEIVE_TIME_EXPLAIN,RECEIVE_WAY,RECEIVE_WAY_EXPLAIN,RECEPTIONIST,REMARK,SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,SOURCE,SUM
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,12,12,10004835,10539639,深圳市锐明技术股份有限公司,证券公司,005001,,山西证券股份有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,13,13,10000660716,10539639,深圳市锐明技术股份有限公司,保险资产管理公司,003008,,中邮保险资产管理有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,10,10,10004895,10539639,深圳市锐明技术股份有限公司,证券公司,005001,,开源证券股份有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,11,11,10004880,10539639,深圳市锐明技术股份有限公司,证券公司,005001,,西部证券股份有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,14,14,10058975,10539639,深圳市锐明技术股份有限公司,期货经纪公司,010001,,中信期货有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,17,17,10000514129,10539639,深圳市锐明技术股份有限公司,基金管理公司,004001,,张家港高竹私募基金管理有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,18,18,10140839,10539639,深圳市锐明技术股份有限公司,基金管理公司,004001,,西部利得基金管理有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,15,15,10000138355,10539639,深圳市锐明技术股份有限公司,资产管理公司,002007,,致合(杭州)资产管理有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,16,16,10004965,10539639,深圳市锐明技术股份有限公司,基金管理公司,004001,,长信基金管理有限责任公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,3,3,10004769,10539639,深圳市锐明技术股份有限公司,证券公司,005001,,国信证券股份有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,4,4,10409108,10539639,深圳市锐明技术股份有限公司,基金管理公司,004001,,创金合信基金管理有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,1,1,10009954,10539639,深圳市锐明技术股份有限公司,保险集团控股公司,003009,,中国太平洋保险(集团)股份有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,2,2,10004911,10539639,深圳市锐明技术股份有限公司,证券公司,005001,,渤海证券股份有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,5,5,10004943,10539639,深圳市锐明技术股份有限公司,基金管理公司,004001,,富国基金管理有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,8,8,10004953,10539639,深圳市锐明技术股份有限公司,基金管理公司,004001,,融通基金管理有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,9,9,10004805,10539639,深圳市锐明技术股份有限公司,证券公司,005001,,华鑫证券有限责任公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,6,6,10095960,10539639,深圳市锐明技术股份有限公司,基金管理公司,004001,,金元顺安基金管理有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
2026-04-28 23:53:04,2026-04-28 00:00:00,2026-04-28 23:53:04,,1,1,0,锐明技术,2026-04-28 00:00:00,7,7,10004952,10539639,深圳市锐明技术股份有限公司,基金管理公司,004001,,鹏华基金管理有限公司,001,线上会议,2026-04-28 00:00:00,2026年4月28日,004,线上会议,董事会秘书 张炯,,002970.SZ,002970,锐明技术,007,36
