EITIME,END_DATE,EUTIME,INVESTIGATORS,IS_MAX_REPORT,IS_SOURCE,LISTING_STATE,LOCAL_COMPANY_NAME,NOTICE_DATE,NUM,NUMBERNEW,OBJECT_CODE,ORG_CODE,ORG_NAME,ORG_TYPE,ORG_TYPE_CODE,RECEIVE_END_DATE,RECEIVE_OBJECT,RECEIVE_OBJECT_TYPE,RECEIVE_PLACE,RECEIVE_START_DATE,RECEIVE_TIME_EXPLAIN,RECEIVE_WAY,RECEIVE_WAY_EXPLAIN,RECEPTIONIST,REMARK,SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,SOURCE,SUM
2026-04-13 10:31:36,2026-04-10 00:00:00,2026-04-13 10:31:36,,1,1,0,广和通,2026-04-10 00:00:00,1,1,,10470380,深圳市广和通无线股份有限公司,,,2026-04-10 00:00:00,线上参与公司2025年度业绩网上说明会的投资者,003,价值在线(https://www.ir-online.cn/)网络互动,2026-04-10 00:00:00,2026年04月10日16:30-17:30,008,业绩说明会,"执行董事、总经理 应凌鹏,独立非执行董事 吴承刚,副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,1
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,季晨曦,1,1,0,广和通,2025-10-29 00:00:00,19,19,10495844,10470380,深圳市广和通无线股份有限公司,投资公司,007001,2025-10-29 00:00:00,上海海宸投资,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,程义泉,1,1,0,广和通,2025-10-29 00:00:00,20,20,10456098,10470380,深圳市广和通无线股份有限公司,投资公司,007001,2025-10-29 00:00:00,上海理成,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,"高宇洋,张天,赵天宇",1,1,0,广和通,2025-10-29 00:00:00,18,18,10004835,10470380,深圳市广和通无线股份有限公司,证券公司,005001,2025-10-29 00:00:00,山西证券,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,雷星宇,1,1,0,广和通,2025-10-29 00:00:00,16,16,10004895,10470380,深圳市广和通无线股份有限公司,证券公司,005001,2025-10-29 00:00:00,开源证券,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,陆如林,1,1,0,广和通,2025-10-29 00:00:00,17,17,,10470380,深圳市广和通无线股份有限公司,,,2025-10-29 00:00:00,南京青云合益投资,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,杨东朔,1,1,0,广和通,2025-10-29 00:00:00,24,24,10380412,10470380,深圳市广和通无线股份有限公司,基金管理公司,004001,2025-10-29 00:00:00,上银基金,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,赵洋,1,1,0,广和通,2025-10-29 00:00:00,25,25,10061609,10470380,深圳市广和通无线股份有限公司,保险资产管理公司,003008,2025-10-29 00:00:00,太平资产管理,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,王亮,1,1,0,广和通,2025-10-29 00:00:00,23,23,10743589,10470380,深圳市广和通无线股份有限公司,投资公司,007001,2025-10-29 00:00:00,上海煜德投资,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,陈海华,1,1,0,广和通,2025-10-29 00:00:00,21,21,10671204,10470380,深圳市广和通无线股份有限公司,投资公司,007001,2025-10-29 00:00:00,上海睿亿投资,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,陆凤鸣,1,1,0,广和通,2025-10-29 00:00:00,22,22,10089516,10470380,深圳市广和通无线股份有限公司,投资公司,007001,2025-10-29 00:00:00,上海彤源投资,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,苗瑜,1,1,0,广和通,2025-10-29 00:00:00,9,9,10032290,10470380,深圳市广和通无线股份有限公司,基金管理公司,004001,2025-10-29 00:00:00,国联安基金,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,"高戴宇童,石瑜捷",1,1,0,广和通,2025-10-29 00:00:00,10,10,10004938,10470380,深圳市广和通无线股份有限公司,证券公司,005001,2025-10-29 00:00:00,国盛证券,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,陈灏,1,1,0,广和通,2025-10-29 00:00:00,2,2,,10470380,深圳市广和通无线股份有限公司,,,2025-10-29 00:00:00,安捷资管,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,谢泽林,1,1,0,广和通,2025-10-29 00:00:00,3,3,10004948,10470380,深圳市广和通无线股份有限公司,基金管理公司,004001,2025-10-29 00:00:00,博时基金,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,朱宏达,1,1,0,广和通,2025-10-29 00:00:00,1,1,10000140950,10470380,深圳市广和通无线股份有限公司,其它,007004,2025-10-29 00:00:00,Willing Capital,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
2025-10-30 00:04:44,2025-10-29 00:00:00,2025-10-30 00:04:44,胡超,1,1,0,广和通,2025-10-29 00:00:00,14,14,,10470380,深圳市广和通无线股份有限公司,,,2025-10-29 00:00:00,弘洛投资,001,电话会议,2025-10-29 00:00:00,2025年10月29日19:00-20:00,002,电话会议,"副总经理、董事会秘书 陈仕江,副总经理、财务总监 王红艳,证券部总监 习飞香",,300638.SZ,300638,广和通,007,42
