事件日期,公司,事件类型,事件标题,事件前市值（亿元）,事件后20日市值（亿元）,"客观市值变化[0,+20]（亿元）","客观涨跌幅[0,+20]",同期竞品平均涨跌幅,同期竞品排名,可比公司数,"CAR[0,+20]",客观变化综合评分
2019-08-08,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告,49.755069,62.81961,13.064540999999997,0.2625770853618954,0.2078914024665097,2.0,6.0,0.0386532,32.19843732895163
2019-02-23,移为通信,业绩信号,业绩快报 营收=476221700.0 净利润=124513900.0,50.70786,62.900355000000005,12.192495000000006,0.2404458598726115,0.2566569398103509,2.0,5.0,0.0114247499999999,32.05191628980893
2020-02-03,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告(2020/02/03),75.964896,93.615753,17.650857000000006,0.2323554421768707,0.2243070813877633,5.0,8.0,0.000836857142857,32.02386387414966
2019-01-25,移为通信,业绩信号,2018年度业绩预告,44.199813,55.730199,11.530385999999998,0.2608695652173913,0.2322476290396273,3.0,5.0,0.03838925,31.994758217391308
2019-01-26,移为通信,业绩信号,略增 预计净利润12117-13087万,44.700432,56.020881,11.320449000000004,0.2532514450867054,0.2994725212117015,3.0,5.0,-0.018965,31.830340106936436
2019-09-16,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告,66.065559,50.352582,-15.712976999999997,-0.237839159129797,-0.1381621561343244,5.0,6.0,-0.1204965999999999,31.54362123038376
2018-02-05,移为通信,其他,2018年第一次临时股东大会的法律意见书,33.856,43.168,9.312,0.2750472589792061,0.1318532545119233,1.0,5.0,0.126975,31.309780718336487
2020-10-27,移为通信,产品/技术创新,关于公司申请向特定对象发行股票的审核中心意见落实函回复报告(修订稿)(上海移为通信技术股份有限公司),61.6442265,76.298355,14.654128500000004,0.2377210216110019,0.0140329601071908,1.0,8.0,0.2325932857142857,30.82474597888016
2018-05-26,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用部分闲置募集资金购买理财产品的公告(2018/05/26),44.32,33.568,-10.752,-0.2425992779783393,-0.0853974992311248,5.0,5.0,-0.18545,30.29394223826715
2024-04-03,移为通信,其他,关于香港全资子公司增资完成的公告,43.632936560000005,54.50675987,10.873823309999995,0.2492113565413438,-0.0087607280890505,1.0,8.0,0.2581177142857143,30.263820178307505
2020-02-05,移为通信,产品/技术创新,关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告(2020/02/05),74.12391,89.869185,15.745275,0.2124183006535946,0.2873277759556846,6.0,8.0,-0.048288,30.216101552287576
2019-08-15,移为通信,业绩信号,2019年半年度报告,53.582382,66.065559,12.483177,0.2329716696805304,0.200943270215974,2.0,6.0,0.0198242,29.969322074442434
2019-08-15,移为通信,资本动作,关于收到全资子公司现金分红款的公告,53.582382,66.065559,12.483177,0.2329716696805304,0.200943270215974,2.0,6.0,0.0198242,29.969322074442434
2020-02-21,移为通信,业绩信号,业绩快报 营收=629466300.0 净利润=160876800.0,97.21698,78.936312,-18.28066800000001,-0.1880398671096346,-0.0881555447804972,6.0,8.0,-0.1036691428571429,29.943523368770773
2018-05-21,移为通信,资本动作,关于公司持股5%以上股东减持进展暨减持比例达到1%的公告,43.152,32.48,-10.672,-0.2473118279569892,-0.1046488072036219,5.0,5.0,-0.1707749999999999,29.940946236559142
2021-01-12,移为通信,风险事件,关于创业板向特定对象发行股票摊薄即期回报的风险提示及采取填补措施(四次修订稿)的公告,76.5163503,60.336254700000005,-16.1800956,-0.2114593225704336,-0.0650402878624399,8.0,8.0,-0.1429812857142857,29.71679360563469
2021-01-12,移为通信,其他,关于创业板向特定对象发行A股股票方案的论证分析报告(四次修订稿),76.5163503,60.336254700000005,-16.1800956,-0.2114593225704336,-0.0650402878624399,8.0,8.0,-0.1429812857142857,29.71679360563469
2021-01-12,移为通信,资本动作,关于公司创业板向特定对象发行A股股票预案修订说明的公告,76.5163503,60.336254700000005,-16.1800956,-0.2114593225704336,-0.0650402878624399,8.0,8.0,-0.1429812857142857,29.71679360563469
2020-05-28,移为通信,资本动作,公司首次覆盖报告：万物互联加速推进，M2M龙头勇攀高峰,63.546315,78.15535200000001,14.609037,0.2298958956156622,0.1930157288908522,4.0,8.0,0.060505,29.68619014925298
2020-10-23,移为通信,其他,关于公司申请向特定对象发行股票的审核中心意见落实函回复报告,64.8414909,79.204959,14.3634681,0.2215166230855434,0.0245061415790449,2.0,8.0,0.2134391428571428,29.633063896843478
