ts_code,end_date,ann_date,f_roe,f_roa,f_gross_margin,f_net_margin,f_op_margin,f_rd_intensity,f_ocf_to_rev,f_ocf_to_assets,f_fcf_to_rev,f_cash_to_assets,f_debt_to_assets,f_current_ratio,f_equity_mult,f_asset_turn,f_bps,f_rev_yoy,f_ni_yoy,f_rev_cagr2,f_rev_cagr3,f_rev_growth,f_roic,f_roe_dt,f_quick_ratio,f_cash_ratio,f_ar_turn,f_fa_turn,f_assets_turn,f_saleexp_ratio,f_adminexp_ratio,f_finaexp_ratio,f_or_yoy,f_dt_ni_yoy,f_ocf_yoy,f_op_to_gr,f_debt_to_eqt,f_overseas_share,f_rev_per_emp,f_ni_per_emp
002313.SZ,20120331,20120421,1.7103089435608958,1.0655872860600875,,7.08673391774999,7.055380296180413,,-28.976220591927,-4.356970731396267,-54.245569021586896,9.930227541723777,37.69621037930642,2.058452934691195,1.6050388043616852,0.15036366518448419,,47.87458036891374,44.34613725440515,39.50737851794819,,39.50737851794819,,,,,,,,,,,,,,,,,,
002313.SZ,20120630,20120810,4.596878272751975,3.1147798993427136,,11.23802356141798,12.523467686663173,,-3.6814342394746324,-1.0203624602848547,-20.445116563765954,32.78654224190867,32.241410049824665,2.6549851476261734,1.4758276415364107,0.27716438591891507,,47.87458036891374,44.34613725440515,39.50737851794819,,39.50737851794819,,,,,,,,,,,,,,,,,,
002313.SZ,20120930,20121024,9.7243,7.2705,33.7565,10.6425,12.100343768690983,,-4.684786312527166,-2.1313148150083037,-21.97627101022561,22.006490825008207,29.845494998784083,2.783705275697943,1.425425209660688,0.45494386997100517,8.0308,47.87458036891374,44.34613725440515,39.50737851794819,,39.50737851794819,8.8282,9.4647,2.1888,2.0424,1.7797,8.2142,0.5731,11.6822,8.4018,0.1915,44.433,31.8365,60.9411,12.1003,0.4254,,,
002313.SZ,20121231,20130409,11.4419,8.5544,32.964,9.3214,10.544249554936457,3.945465254439837,-7.6620039859763995,-4.584523464492776,-23.805016191224784,22.34561857387963,33.50734459791979,2.4967290449822963,1.5039254996706226,0.5983452205041566,8.1455,44.406247480755326,17.84751868810708,46.13012437162367,41.12158519944049,41.12158519944049,10.3854,11.1881,1.8112,1.7169,2.5893,10.0382,0.7801,11.2625,8.8572,0.1094,44.4062,18.27,-60.4708,10.5442,0.5039,,,
002313.SZ,20130331,20130423,1.3146,1.1735,31.6957,7.6315,9.452688771072138,3.945465254439837,-44.52363820582289,-5.100485457142994,-63.25640298031995,16.886928625262563,32.549926183865814,2.502760778508391,1.4825780661500154,0.11455679865074328,8.2497,44.406247480755326,17.84751868810708,46.13012437162367,41.12158519944049,41.12158519944049,1.2257,1.2578,1.7443,1.6269,0.3905,1.3944,0.1162,6.1455,13.3038,0.2404,36.0913,37.78,-109.1121,9.4527,0.4826,,,
002313.SZ,20130630,20130820,5.5285,4.3295,33.6265,12.2119,13.875447789488632,2.896243431648887,-19.42486264863663,-5.407327209014514,-30.332162500091194,14.208342238911657,37.907734143996386,2.168833645644325,1.61050653606211,0.27837145141379094,6.4106,44.406247480755326,17.84751868810708,46.13012437162367,41.12158519944049,41.12158519944049,5.0963,5.3866,1.4966,1.4085,0.9367,3.685,0.2967,7.2792,9.9786,0.43,25.5752,21.24,-562.59,13.8754,0.6105,,,
002313.SZ,20130930,20131029,7.2548,5.9045,32.5162,10.5161,11.915601950087863,2.896243431648887,-20.14894770665444,-8.311052269261594,-29.010714124817717,10.899843800538823,39.51786056213074,2.0883589870594603,1.65338066624984,0.41248071066841696,6.5578,44.406247480755326,17.84751868810708,46.13012437162367,41.12158519944049,41.12158519944049,6.7896,6.8796,1.4543,1.3629,1.3579,5.7405,0.4504,7.8428,10.4313,0.5491,19.9416,-1.05,-415.8608,11.9156,0.6534,,,
002313.SZ,20131231,20140416,2.6576,3.1415,30.902,3.699,3.724454488495166,5.104280983655406,-18.556002303702517,-9.751552402194697,-28.649095518769908,6.912597860273552,42.79570375517316,1.8553477821327056,1.7481204483665562,0.5255201116378904,6.1616,8.006170010355685,-69.6507464707296,24.88701179852113,32.122269349062904,32.122269349062904,3.4642,4.0409,1.12,1.0688,1.8674,5.2726,0.5797,10.5655,12.463,0.779,8.0062,-52.81,-161.5716,3.7245,0.7481,,,
002313.SZ,20140331,20140425,0.2727,0.4771,28.0994,2.6671,2.4420760290936725,5.104280983655406,-16.398419550443318,-1.4877539948454295,-19.340346611831098,10.969315734665603,46.21732630380709,1.7409258974471984,1.8593348587479885,0.09072545011236825,6.1923,8.006170010355685,-69.6507464707296,24.88701179852113,32.122269349062904,32.122269349062904,0.5542,0.1908,1.033,0.9742,0.3013,0.7265,0.093,10.0516,12.6522,1.8677,-0.4733,-85.16,63.3435,2.4421,0.8593,,,
002313.SZ,20140630,20140815,1.0429,1.4571,27.4524,3.8067,3.608300538524308,3.743977100936993,6.32767144597281,1.5077160450503124,3.571093549565195,6.089126213531591,44.541195428962304,1.8012055489078629,1.8031402006133952,0.23827344038380577,6.2185,8.006170010355685,-69.6507464707296,24.88701179852113,32.122269349062904,32.122269349062904,1.887,0.7956,0.9873,0.9288,0.7661,1.8848,0.2417,9.204,11.2537,1.7507,-5.035,-85.59,130.935,3.6083,0.8031,,,
002313.SZ,20140930,20141029,0.2723,1.4678,26.9663,1.8239,1.7173303556594133,3.743977100936993,6.062836136089881,2.266211896335894,1.5736514513854105,4.854509334805034,45.65315936270315,1.7494165741743999,1.8400333639886426,0.3737874231576128,6.1516,8.006170010355685,-69.6507464707296,24.88701179852113,32.122269349062904,32.122269349062904,1.8198,0.0068,0.9001,0.8499,1.2532,3.0101,0.3804,10.3313,10.7854,1.6847,-3.9631,-99.91,128.8976,1.7173,0.84,,,
002313.SZ,20141231,20150324,0.6226,2.2009,26.3849,1.9307,1.750440082809918,3.9670809937100913,10.334946227190816,5.626910911500879,6.8590930047632614,8.147363769562393,49.62478300857889,1.6369197898312153,1.985103111655677,0.5444547835862666,6.1824,16.80974278998093,-76.72912445767454,12.321738495451529,22.134363111405907,22.134363111405907,2.8156,-0.0048,0.8386,0.7858,2.0169,4.7998,0.5771,11.0058,10.1817,1.471,16.8097,-100.12,165.0583,1.7504,0.9851,,,
002313.SZ,20150331,20150429,-0.8134,-0.1674,22.4607,-2.6587,-3.4973911768167922,3.9670809937100913,-28.40180147528341,-3.644208467128833,-29.644650944833558,6.233958717304909,48.93813444578755,1.6570918726773483,1.9584086659315225,0.12830906061716527,6.1323,16.80974278998093,-76.72912445767454,12.321738495451529,22.134363111405907,22.134363111405907,-0.2768,-0.8977,0.8353,0.7851,0.5015,1.1661,0.127,11.3512,10.1231,1.6301,48.4698,-564.31,-157.1474,-3.4974,0.9584,,,
002313.SZ,20150630,20150728,-1.5811,0.1071,24.2523,-2.2884,-1.464981659443101,4.268194059228329,-9.248848187234353,-2.5426743239015304,-11.409356578796066,5.872696418496695,50.48492010495592,1.6214855404608999,2.0195867645163377,0.2749179435565864,6.0851,16.80974278998093,-76.72912445767454,12.321738495451529,22.134363111405907,22.134363111405907,0.3677,-1.6972,0.7927,0.7468,1.0836,2.5882,0.2755,11.7757,9.8704,1.5985,26.9483,-309.32,-285.5542,-1.465,1.0196,,,
002313.SZ,20150930,20151030,-0.7462,0.6926,24.1664,-0.7628,0.6233102133063394,4.268194059228329,2.960433185248359,1.3371005639282652,0.7957044889564151,7.612173243856694,49.20417277410142,1.6662078299048593,1.9686656456106373,0.4516570651183577,6.1362,16.80974278998093,-76.72912445767454,12.321738495451529,22.134363111405907,22.134363111405907,-4.4904,-0.6712,0.8931,0.8557,1.6861,4.3846,0.4479,10.4602,9.0049,1.3506,29.3173,-9896.9,-36.8554,0.6233,0.9687,,,
002313.SZ,20151231,20160322,-1.5048,0.2772,22.8809,-1.7204,-0.9011117395205157,3.559011590967397,12.91699910229994,8.418496165708868,11.105538405345438,11.834852718589149,49.728373777018255,1.6689283263456878,1.989193656804459,0.6517377681175119,6.1488,18.137454887118686,-339.0935530751791,17.471723062306822,14.227783032231756,14.227783032231756,1.0462,-2.0494,0.9086,0.8597,2.5757,5.8919,0.6474,10.8472,8.6143,1.115,18.1375,-42572.35,47.6526,-0.9011,0.9892,3.0521844767365787,,
002313.SZ,20160331,20160421,-0.7371,-0.338,20.1597,-3.4668,-5.011624617530351,3.559011590967397,-32.22472962241269,-3.977986263773724,-32.70651761859696,6.324025246557855,45.205010729778635,1.8030366665597606,1.8249843887522312,0.12344514012638874,6.1037,18.137454887118686,-339.0935530751791,17.471723062306822,14.227783032231756,14.227783032231756,-0.5598,-0.9049,0.9471,0.8906,0.4416,1.0275,0.1177,8.772,11.9809,0.8441,-11.8001,-0.29,-0.0718,-5.0116,0.825,3.0521844767365787,,
002313.SZ,20160630,20160829,-1.7126,-0.507,22.213,-2.8912,-3.6505740597231475,3.45100042794035,-16.861095008907593,-4.525146599560727,-17.75063509226489,8.299424415563966,45.72702964708825,1.7775526456443378,1.8425378111746376,0.2683779788424254,6.0704,18.137454887118686,-339.0935530751791,17.471723062306822,14.227783032231756,14.227783032231756,-0.922,-1.9697,0.9569,0.9082,0.9469,2.2307,0.2554,9.0185,10.9924,0.6299,-12.9622,-15.6,-58.6741,-3.6506,0.8425,3.0521844767365787,,
002313.SZ,20160930,20161028,0.6564,0.9092,21.501,1.2698,1.9311480444030713,3.45100042794035,2.5322152314570836,1.237017866011528,7.308542684323542,10.40243558871884,40.978595273574285,2.042069090705839,1.694300575588078,0.4885121338203645,6.2258,18.137454887118686,-339.0935530751791,17.471723062306822,14.227783032231756,14.227783032231756,1.2103,-1.995,1.1378,1.089,1.6463,4.2701,0.4425,9.1732,9.181,0.478,-10.1757,-198.6,-23.1686,1.9311,0.6943,3.0521844767365787,,
002313.SZ,20161231,20170427,3.4364,2.5918,21.5041,3.3215,2.6221635258349822,2.8224941896852016,11.01843801746838,7.64614881145313,9.692637579061367,10.526728340220572,42.815450947601825,1.9679574120805339,1.7487241161658902,0.6939412645722651,6.4363,-5.661881367154686,-333.06192773951017,5.569243788725764,9.190443415445548,9.190443415445548,4.0243,0.1889,1.0831,0.9739,2.5115,6.5692,0.652,8.1676,7.8943,0.2328,-5.6619,109.41,-19.5278,2.6222,0.7487,2.306645594822661,,
002313.SZ,20170331,20170427,-0.3597,-0.1439,20.2498,-0.9122,-1.0843011494427235,2.8224941896852016,-30.481920437746684,-3.4032431249145394,-15.151447772348705,9.484574963567132,39.59409929891995,2.1102428240938584,1.655467410292452,0.11164792362295523,6.4132,-5.661881367154686,-333.06192773951017,5.569243788725764,9.190443415445548,9.190443415445548,-0.258,-0.3581,1.1107,1.0387,0.4119,1.2341,0.1085,9.2023,10.5584,-0.4624,-16.8086,58.5,21.3078,-1.0843,0.6555,2.306645594822661,,
002313.SZ,20170630,20170805,1.4668,0.848,22.0054,2.9071,0.7471982883520338,3.2437323194805514,-8.909883543396022,-2.394569446143523,-2.4278380400804394,11.233216249326288,48.31585891310725,1.7472892423502049,1.9348294834169217,0.26875429229581466,6.1105,-5.661881367154686,-333.06192773951017,5.569243788725764,9.190443415445548,9.190443415445548,1.2749,0.2612,0.9572,0.9194,0.9675,3.0868,0.2647,9.9466,9.0855,-0.179,-5.162,113.61,49.8849,0.7472,0.9348,2.306645594822661,,
002313.SZ,20170930,20171028,3.5594,2.0405,20.7094,3.8874,2.5260937888513624,3.2437323194805514,-15.757151895598497,-6.863317729909506,-18.683257855628682,7.5722296098515605,52.04254765731101,1.595844289829569,2.0851816582213587,0.4355684184161899,6.2518,-5.661881367154686,-333.06192773951017,5.569243788725764,9.190443415445548,9.190443415445548,3.0871,1.8501,0.8761,0.7987,1.6108,5.01,0.4487,8.5063,8.1275,-0.0567,1.3774,195.09,-730.8388,2.5261,1.0852,2.306645594822661,,
002313.SZ,20171231,20180404,5.1094,2.741,20.1485,3.3259,2.872187266001489,2.6474784196306618,2.4062593310413005,1.4476623867397147,-3.185815144315824,16.41635046454711,59.15046611359707,1.4514606116594901,2.4480083488366495,0.6016235939595271,6.3631,10.454901947707818,51.21855309122401,2.078928499089172,7.173300458325205,7.173300458325205,4.0409,3.3266,0.8077,0.766,2.929,8.8588,0.6741,7.2725,7.6,0.2204,10.4549,1691.2,-75.8783,2.8722,1.448,4.321393696787361,,
002313.SZ,20180331,20180410,-0.0962,0.166,19.4698,-0.6276,-1.4368445252293354,2.6474784196306618,-65.75346722932028,-7.223348756565784,-134.13309189264834,12.175778003720284,62.47628856330856,1.3326224800503033,2.664981585542681,0.10985502454758468,6.357,10.454901947707818,51.21855309122401,2.078928499089172,7.173300458325205,7.173300458325205,0.2905,-0.2772,0.6791,0.6478,0.6219,1.8763,0.1148,5.8815,12.1701,2.2652,45.1997,23.37,-213.2146,-1.4368,1.665,4.321393696787361,,
002313.SZ,20180630,20180828,2.452,1.6408,18.2252,2.8709,2.8296400439477813,2.4539263026422136,-27.586854414952217,-9.379649489448774,-59.39170322836625,6.17591329653527,61.19779114029045,1.315099709128782,2.577172870790751,0.34000431322698954,6.4856,10.454901947707818,51.21855309122401,2.078928499089172,7.173300458325205,7.173300458325205,2.8008,2.1337,0.618,0.5827,1.6993,5.8803,0.3534,4.9077,8.3682,1.6114,79.797,736.68,-456.689,2.8296,1.5772,4.321393696787361,,
002313.SZ,20180930,20181030,5.0773,3.216,20.6016,4.0177,3.6762921828346826,3.9503174158771004,-29.611315147545763,-12.674361404327634,-52.53703028609262,6.461537414757436,65.81009956028122,1.3069967221882375,2.924840339219851,0.42802426508834424,6.6587,10.454901947707818,51.21855309122401,2.078928499089172,7.173300458325205,7.173300458325205,5.161,4.228,0.6498,0.6242,2.097,8.6535,0.4774,5.441,9.6456,1.5426,48.5786,134.54,-179.2134,3.6763,1.9248,4.321393696787361,,
002313.SZ,20181231,20190424,3.5711,2.849,17.6528,1.5791,1.9686166025579612,4.198104764259039,-18.465476236901505,-11.853069318350899,-34.30291708054971,5.531494558824022,70.11908971949818,1.2322896989089196,3.3466182609989956,0.6419043390098796,6.5066,47.83963402126747,-29.723108269945676,27.78737136276068,15.492653980307614,15.492653980307614,4.2595,2.0015,0.6364,0.544,3.3812,13.7345,0.7457,4.9946,8.305,1.6624,47.8396,-39.5,-1234.5117,1.9686,2.3466,11.334920601746038,,
002313.SZ,20190331,20190429,0.3541,0.4942,15.0804,0.2546,0.7406523494552473,2.734026877045398,-30.037704255414212,-6.180430395545217,-30.275460404851984,2.708169236172051,69.98775980098017,1.2290675461548277,3.3319738658917544,0.20575575093862947,6.5297,47.83963402126747,-29.723108269945676,27.78737136276068,15.492653980307614,15.492653980307614,0.3901,0.3846,0.6699,0.5653,0.8024,4.6516,0.2055,5.2375,6.6595,2.1736,136.4455,242.17,-8.0138,0.7407,2.332,11.334920601746038,,
002313.SZ,20190630,20190827,2.1092,1.3132,16.7855,1.5638,1.5090132119717297,2.7252929194170044,-24.992588670538098,-7.825453277738559,-29.604859314856114,2.1667712104689167,72.40292538032477,1.1941092982801198,3.6235724756386096,0.313110953847026,6.6208,47.83963402126747,-29.723108269945676,27.78737136276068,15.492653980307614,15.492653980307614,2.249,1.6954,0.6707,0.5043,1.3294,7.9262,0.3278,4.8245,7.3085,2.8944,29.5139,-18.82,-17.3344,1.509,2.6236,11.334920601746038,,
002313.SZ,20190930,20191024,3.8928,2.3997,18.7925,2.1463,2.1619086565480004,3.1968101567938922,-19.55322976566915,-8.418889292778474,-24.008847201023737,3.672830830373429,73.26826998389733,1.1793560854393097,3.740872735874629,0.4305625921483341,6.745,47.83963402126747,-29.723108269945676,27.78737136276068,15.492653980307614,15.492653980307614,4.353,3.4797,0.6544,0.4917,1.9606,10.7505,0.4615,5.4592,8.0379,2.9301,27.6809,-16.25,15.6885,2.1619,2.7409,11.334920601746038,,
002313.SZ,20191231,20200430,3.301,2.7088,19.1937,1.158,1.7048707365311329,5.449283688637711,-10.654016597028871,-7.142694930953526,-7.335640102521842,4.786947747661917,71.3319768932014,1.1377456852141021,3.488207039162218,0.6704227336144227,6.0406,4.9711022368655655,8.98051521100256,24.574834286493275,19.678244533636267,19.678244533636267,5.2784,1.1141,0.7186,0.5848,2.6744,15.569,0.6897,5.3754,9.189,2.5736,7.9946,-45.7314,39.4349,1.2854,2.6175,14.062611935607105,,
002313.SZ,20200331,20200430,-0.9317,0.1802,17.4874,-2.3961,-3.8008526410625723,4.7124607687037,-43.719884831963626,-4.069651907144404,-49.11449203158047,4.18650847655116,70.53879270469565,1.209670015544741,3.394294028674732,0.09308468955913352,6.6752,4.9711022368655655,8.98051521100256,24.574834286493275,19.678244533636267,19.678244533636267,0.3298,-1.8793,1.0389,0.5318,0.3713,2.2264,0.0948,5.9535,12.1432,5.2153,-52.4964,-576.65,30.8586,-3.8009,2.3943,14.062611935607105,,
002313.SZ,20200630,20200825,-2.197,0.2213,15.8697,-2.7712,-2.5728390520436397,4.641003193375597,-15.449991055440496,-3.482001497561356,-19.200882804046245,14.690748151283639,60.97426217061424,1.4472722333500132,2.5624115151181477,0.22537239569049577,8.4931,4.9711022368655655,8.98051521100256,24.574834286493275,19.678244533636267,19.678244533636267,0.4007,-3.1961,1.1639,0.7615,0.9801,6.253,0.2447,5.2423,10.2231,3.6688,-21.393,-333.1,51.4065,-2.5728,1.5624,14.062611935607105,,
002313.SZ,20200930,20201028,-3.3965,0.2497,16.4211,-2.7347,-2.53883266539085,5.104333144680529,-12.880275090687071,-5.1143784674636175,-15.729706183888284,5.947703377161701,56.35136438186711,1.450778560328653,2.291022355769974,0.3970705929379961,8.4117,4.9711022368655655,8.98051521100256,24.574834286493275,19.678244533636267,19.678244533636267,0.4273,-4.7393,1.1976,0.6872,1.4957,9.8555,0.4079,5.3854,10.9387,3.4318,-14.7988,-265.83,43.8755,-2.5388,1.291,14.062611935607105,,
002313.SZ,20201231,20210423,-36.6753,-10.4694,13.0617,-19.6832,-15.573801079132602,8.366695670927426,-0.20364799187788085,-0.10859846142870268,-2.5958083517710935,6.471336173669321,61.68667438657566,1.3246477754514172,2.6100579471744334,0.5332655648960418,6.0339,-18.458788296139762,-799.5970652819897,-7.4825915284922555,8.16313482892934,8.16313482892934,-18.8733,-40.569,1.0272,0.7763,1.8125,12.8237,0.5804,5.4579,13.3514,3.1639,-17.4572,-3954.5162,98.4414,-21.086,1.8931,21.654032415823718,,
002313.SZ,20210331,20210429,0.1141,0.3391,17.2141,0.083,0.09086628857424894,6.489414492286614,-15.407907511942065,-1.7454204110203455,-22.734020733280474,7.923673630753184,64.57981390463863,1.2961243898358472,2.8232488595845067,0.11328082088158553,7.1873,-18.458788296139762,-799.5970652819897,-7.4825915284922555,8.16313482892934,8.16313482892934,0.5879,-0.5327,1.0012,0.5996,0.4103,2.8757,0.1216,3.8767,12.0476,2.9402,29.5423,64.63,54.3463,0.0909,1.8232,21.654032415823718,,
002313.SZ,20210630,20210826,0.4164,0.7815,18.1028,0.15,0.4855858167027989,5.977554919601447,-8.6198097228911,-2.3006117936170396,-13.845657468440747,6.737563748562371,64.78544885481537,1.3076006213659395,2.8397351875284205,0.26689821093236504,7.2066,-18.458788296139762,-799.5970652819897,-7.4825915284922555,8.16313482892934,8.16313482892934,0.4505,-0.5628,1.0504,0.6098,0.9494,8.212,0.2874,3.6617,10.9589,2.6209,10.7457,82.76,38.2131,0.4856,1.8397,21.654032415823718,,
002313.SZ,20210930,20211028,0.5728,1.168,17.8441,0.1875,0.5101855058422093,5.803759982637584,-4.234322028967791,-1.7186844302185298,-8.044229545620656,4.623585946096517,65.25790947864918,1.292625480872806,2.8783529862299098,0.4058936515599634,7.0309,-18.458788296139762,-799.5970652819897,-7.4825915284922555,8.16313482892934,8.16313482892934,0.8105,-0.4914,0.987,0.5627,1.4533,11.7877,0.4351,3.7195,10.6668,2.4946,6.4009,89.93,65.0213,0.5102,1.8784,21.654032415823718,,
002313.SZ,20211231,20220430,-7.6945,-1.3697,17.4852,-3.7842,-3.8258381548203912,5.493379874497928,9.332809545113124,6.182647619498645,0.8652093062725963,9.401250272114316,71.34350816307511,1.1035541102004551,3.4896106812051046,0.6624637082341429,5.2705,24.61313700762271,-70.21245475442902,0.8023124031423468,2.173181263677315,2.173181263677315,-2.4442,-10.0717,0.8612,0.6875,2.0893,16.3036,0.6868,3.1145,9.6721,1.9292,24.6131,74.6431,5810.7888,-3.8258,2.5718,31.801776822375405,,
002313.SZ,20220331,20220430,-2.146,-0.3386,13.8879,-5.7521,-5.854181121041418,8.44079676463508,-5.012796415827557,-0.584212338434379,-8.45096862180733,6.3617120439134505,64.86353903475057,1.289716692997971,2.846046450122047,0.11654419808268478,6.8798,24.61313700762271,-70.21245475442902,0.8023124031423468,2.173181263677315,2.173181263677315,-0.5758,-2.4341,0.9688,0.6257,0.4436,3.1802,0.1188,3.4073,13.2492,3.5262,-0.9632,-319.95,67.7794,-5.8542,1.846,31.801776822375405,,
002313.SZ,20220630,20220831,-14.9498,-3.9775,9.202,-20.0224,-20.510226992531432,10.556009307515342,-9.987393473006248,-2.3141126881278917,-11.61657826778173,5.051607839428588,66.37153318820283,1.2209933840085245,2.973671103105988,0.23170336628695315,6.1888,24.61313700762271,-70.21245475442902,0.8023124031423468,2.173181263677315,2.173181263677315,-6.9442,-15.7093,0.9595,0.6316,0.8179,6.7261,0.2291,3.9405,17.0825,4.1249,-21.9017,-2315.5515,9.5109,-20.5102,1.9737,31.801776822375405,,
002313.SZ,20220930,20221031,-53.4007,-12.3946,10.3124,-34.2209,-35.38521998757814,10.063269859749706,-11.379728142337086,-4.721295470114591,-11.449954805743413,4.314656428176086,80.17821881618295,0.9340790849427013,5.044955298045678,0.4148864903502841,3.1546,24.61313700762271,-70.21245475442902,0.8023124031423468,2.173181263677315,2.173181263677315,-23.8106,-51.8775,0.7143,0.5525,1.2439,7.9988,0.378,3.9213,16.6456,3.9429,-22.529,-321.38,-113.67,-35.3852,4.045,31.801776822375405,,
002313.SZ,20221231,20230417,-96.8348,-21.5655,12.1815,-38.1693,-40.721405750283466,10.959967237921632,14.075832255148482,9.693293540980644,14.454195952639164,5.369151111863822,86.5728672244703,0.836006280510727,7.44760640054482,0.68864798651143,1.7663,-28.715567891878578,683.3906948463743,-5.750455148049049,-10.192647296649405,-10.192647296649405,-42.5836,-95.322,0.6484,0.5273,1.9144,15.26,0.5607,4.7998,17.4955,2.5253,-28.7156,-474.37,7.5114,-40.7214,6.4476,34.43742309248671,,
002313.SZ,20230331,20230429,-11.5185,-1.1561,15.4679,-11.4524,-11.654329117223586,10.247511045176124,-5.363824265478572,-0.7475988095703171,-6.4451526028519766,3.955959320167139,86.95154526092934,0.815387691823833,7.663742718942222,0.1393779461385122,1.6031,-28.715567891878578,683.3906948463743,-5.750455148049049,-10.192647296649405,-10.192647296649405,-2.5665,-12.1282,0.6519,0.5199,0.4595,3.778,0.1346,3.7658,16.6774,4.3782,-26.3023,-38.17,21.1415,-11.6543,6.6637,34.43742309248671,,
002313.SZ,20230630,20230831,-17.8153,-1.4898,17.8021,-8.1485,-8.46724562700639,9.669953704427952,2.4762263533256634,0.7723333239820342,1.699506799426292,4.247044839971282,87.33591687722131,0.7813328146159834,7.896347412639102,0.31189932331701503,1.4411,-28.715567891878578,683.3906948463743,-5.750455148049049,-10.192647296649405,-10.192647296649405,-3.3461,-19.9049,0.6253,0.5079,1.0017,7.9388,0.289,3.7282,16.7387,3.2739,-18.3959,64.54,120.2325,-8.4672,6.8963,34.43742309248671,,
002313.SZ,20230930,20231028,-31.1237,-2.7539,18.2527,-8.4565,-8.667799110537983,9.046716192074944,0.7072471674663702,0.3536544767319167,-0.4149779990103331,5.277302791230718,88.78205226428125,0.7773718072907817,8.914286494809817,0.500043680625604,1.2537,-28.715567891878578,683.3906948463743,-5.750455148049049,-10.192647296649405,-10.192647296649405,-6.1595,-34.4606,0.6358,0.5109,1.5952,12.6856,0.4589,3.828,15.9626,3.0145,-16.3084,76.38,105.2014,-8.6678,7.9143,34.43742309248671,,
