ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
300590.SZ,20260423,20260423,20260331,1,1,1,459917538.0,542631219.26,800406622.29,115934756.56,,455625209.41,543877343.88,11273216.23,332616702.28,,10727395.36,,,355192535.49,,,,,,,,,10232223.41,1734161666.89,,,33382290.19,66525323.7,,,,228361281.44,,,,,,11295260.13,,,5367475.37,5712094.78,,704494.09,480903066.66,,,,,,,,,,,,,,,,,2215064733.55,,,,,,1865972.48,9178004.48,232349070.93,,,,12509962.74,9278614.02,,,,,,,,,,,,971294.57,315578303.05,,,,,530243.33,4775345.62,,11061686.38,,,,,,,,,,,,,,,,,326639989.43,30443581.76,,,,-21810.23,1888446554.35,1888424744.12,2215064733.55,,,,,,,,,,,,,,42727681.24,343889918.51,241527075.41,14617040.83,228361281.44,98165255.05,6697702.59,,,,1
300590.SZ,20260423,20260423,20251231,1,1,4,459917538.0,542631219.26,748476689.06,115934756.56,,648475775.95,376179412.85,1486821.44,255856264.73,23277521.45,8550347.51,,,349810443.66,,,,,,,,,21996382.75,1685632970.34,,,34776453.71,67008250.77,,,,229850758.47,98165255.05,,,,,12045001.43,,,6863181.15,5249734.57,,1259510.39,487761782.14,,,,,,,,,,,,,,,,,2173394752.48,,,,,,2017395.55,7184263.99,235321632.64,,,,32198391.89,4977454.98,,,6548832.44,,,,,,,,2940882.1,841009.0,327073169.41,,,,,802717.86,5301373.16,,9752523.46,,,,,,,,,,,,,,,,,336825692.87,30443581.76,,,,52438.49,1836516621.12,1836569059.61,2173394752.48,,,,,,,,,,,,,,35043306.82,257343086.17,242505896.63,23277521.45,229850758.47,98165255.05,6548832.44,,,,0
300590.SZ,20251029,20251029,20250930,1,1,3,459917538.0,542631219.26,746753088.64,104725800.3,,540970936.01,529387094.88,2084980.31,173693815.27,,41665274.23,,,341749015.56,,,,,,,,,5619815.44,1650219023.06,,,33321985.78,67491177.84,,,,231005557.61,,,,,,12881534.21,,,7820868.77,5580630.83,,440660.39,391880049.22,,,,,,,,,,,,,,,,,2042099072.28,,,,,,1294495.69,5797530.95,145341538.7,,,,11055711.44,4775821.7,,,,,,,,,,,,744674.21,203880022.97,,,,,4317868.63,2488923.65,,14757919.43,,,,,,,,,,,,,,,,,218637942.4,30443581.76,,,,-122934.56,1823584064.44,1823461129.88,2042099072.28,,,,,,,,,,,,,,31895648.18,175778795.58,151139069.65,15048091.36,231005557.61,,2974602.1,,,,0
300590.SZ,20250731,20250731,20250630,1,1,2,459887712.0,542293290.68,716147347.13,104725800.3,,636100531.52,395067293.05,2194872.29,178557860.7,5285254.12,6208263.01,,,336120404.59,,,,,,,,,6772189.06,1566306668.34,,,36324242.37,67974104.91,,,,232814569.61,,,,,,13004159.75,,,8992138.77,4238960.33,,676215.56,397672409.08,,,,,,,,,,,,,,,,,1963979077.42,,,,,,,4904457.28,107480116.1,,,,11630839.61,2835353.63,,,2094344.65,,,,,,,,3642508.19,410287.81,162109207.95,,,,,1574788.25,2097794.27,,9259301.12,,,,,,,,,,,,,,,,,171368509.07,30443581.76,,,,,1792610568.35,1792610568.35,1963979077.42,,,,,,,,,,,,,,29111300.68,180752732.99,112384573.38,5285254.12,232814569.61,,2094344.65,,,,0
300590.SZ,20250425,20250425,20250331,1,1,1,459880712.0,542213980.68,795485651.68,104725800.3,,613881178.93,498902109.48,3514457.02,172597251.27,,6674168.77,,,361636449.23,,,,,,,,,10736595.18,1675511892.91,,,37207899.38,68457031.98,,,,,,,,,,10159490.62,,,13602547.26,3700431.74,,1415125.26,375878636.24,,,,,,,,,,,,,,,,,2051390529.15,,,,,,,6991388.75,131343681.12,,,,11148743.52,4372536.26,,,,,,,,,,,,453094.07,175055036.58,,,,,442496.38,2324759.09,,4472929.67,,,,,,,,,,,,,,,,,179527966.25,30443581.76,,,,,1871862562.9,1871862562.9,2051390529.15,,,,,,,,,,,,,,18057920.79,176111708.29,138335069.87,7569683.03,234441410.61,,2687672.07,,,,0
300590.SZ,20250425,20250425,20250331,1,1,1,459880712.0,542213980.68,795485651.68,104725800.3,,613881178.93,498902109.48,3514457.02,172597251.27,,6674168.77,,,361636449.23,,,,,,,,,10736595.18,1675511892.91,,,37207899.38,68457031.98,,,,234441410.61,,,,,,10159490.62,,,13602547.26,3700431.74,,1415125.26,375878636.24,,,,,,,,,,,,,,,,,2051390529.15,,,,,,,6991388.75,131343681.12,,,,11148743.52,4372536.26,,,,,,,,,,,,453094.07,175055036.58,,,,,442496.38,2324759.09,,4472929.67,,,,,,,,,,,,,,,,,179527966.25,30443581.76,,,,,1871862562.9,1871862562.9,2051390529.15,,,,,,,,,,,,,,18057920.79,176111708.29,138335069.87,7569683.03,234441410.61,,2687672.07,,,,1
300590.SZ,20250425,20250425,20241231,1,1,4,459820381.0,541517157.63,785699341.52,104725800.3,,537379838.93,537794621.84,4095576.14,252311546.15,17250410.74,6205101.13,,,350754393.49,,,,,,,,,9486038.61,1715277527.03,,,37150586.37,68939959.05,,,,236199347.88,,,,,,10698855.61,,,15911064.2,4240709.46,,1525525.26,382643515.1,,,,,,,,,,,,,,,,,2097921042.13,,,,,,,12729632.28,155330529.91,,,,30628226.1,4044779.54,,,4394619.1,,,,,,,,2210772.82,519570.49,233268256.42,,,,,387816.17,2237867.47,,3333687.02,,,,,,,,,,,,,,,,,236601943.44,30443581.76,,,,,1861319098.69,1861319098.69,2097921042.13,,,,,,,,,,,,,,23410126.18,256407122.29,168060162.19,17250410.74,236199347.88,,4394619.1,,,,0
300590.SZ,20241029,20241029,20240930,1,1,3,459376569.0,537459238.77,778761502.92,86997425.51,,510040322.52,505116842.35,5614296.66,189899031.06,,6606789.67,,,357945792.37,,,,,,,,,4273279.42,1599235349.15,,,39753111.16,69422886.12,,,,238107631.21,,,,,,7443153.84,,,17390500.21,5257121.52,,2460769.78,383175173.27,,,,,,,,,,,,,,,,,1982410522.42,,,,,,,5469464.61,100881682.27,,,,9886177.82,5298743.94,,,,,,,,,,,,491192.66,142267349.89,,,,,3180748.12,2431013.82,,8593609.59,,,,,,,,,,,,,,,,,150860959.48,31045173.26,,,,,1831549562.94,1831549562.94,1982410522.42,,,,,,,,,,,,,,17250915.43,195513327.72,106351146.88,19738995.1,238107631.21,,2989173.16,,,,0
300590.SZ,20240727,20240727,20240630,1,1,2,458811210.0,534244775.82,743512601.99,86997425.51,,412720364.22,511409017.19,4235747.73,226267453.58,8195110.35,6144563.06,,,386647717.73,,,,,,,,,4126257.59,1559746231.45,,,39824246.94,69905813.19,,,,240124043.26,,,,,,5361962.0,,,19055790.66,3346556.85,,1712684.15,383653355.21,,,,,,,,,,,,,,,,,1943399586.66,,,,,,,8236572.27,84310574.98,,,,10384345.72,5693697.1,0.0,11457439.2,2940119.85,,,,,,,,,575340.69,143676191.16,,,,,425403.93,2574153.75,,7202555.44,,,,,,,,,,,,,,,,,150878746.6,31045173.26,,,,,1792520840.06,1792520840.06,1943399586.66,,,,,,,,,,,,,,20078101.35,230503201.31,92547147.25,8195110.35,240124043.26,,14397559.05,,,,0
300590.SZ,20240422,20240422,20240331,1,1,1,458811110.0,533438405.82,748665457.86,86997425.51,,342144529.08,553527133.41,5700000.0,178875862.91,,16103280.06,,,457126142.01,,,,,,,,,5746365.48,1578996013.04,,,39941342.04,70388740.26,,,,242414553.66,,,,,,5283162.83,,,21098113.25,7639272.06,,1661740.75,393714446.85,,,,,,,,,,,,,,,,,1972710459.89,,,,,,2713258.92,20911566.84,87086694.84,,,,18538804.28,2195239.2,,,,,,,,,,,,1811705.46,164458782.02,,,,,3599806.38,2754944.53,,11384451.94,,,,,,,,,,,,,,,,,175843233.96,31045173.26,,,,,1796867225.93,1796867225.93,1972710459.89,,,,,,,,,,,,,,27181583.53,184575862.91,107998261.68,19772700.09,242414553.66,,4019928.95,,,,1
300590.SZ,20240422,20240422,20231231,1,1,4,458811110.0,532633205.82,713229054.49,86997425.51,,395363552.97,447203287.66,7061937.6,263040885.37,2906469.18,14413521.92,,,494350854.53,,,,,,,,,6448795.34,1630789304.57,,,39936211.73,70871667.33,,,,244449209.51,,,,,,5514098.18,,,22803694.67,4324550.09,,2316356.56,396561743.91,,,,,,,,,,,,,,,,,2027351048.48,,,,,,4166539.55,22659277.7,149710592.64,,,,27454456.69,9263503.2,,,5908059.27,,,,,,,,4130245.08,1890706.66,256526403.99,,,,,101513.44,2951209.85,,5323660.19,,,,,,,,,,,,,,,,,261850064.18,26169811.52,,,,,1765500984.3,1765500984.3,2027351048.48,,,,,,,,,,,,,,31343023.2,270102822.97,172369870.34,2906469.18,244449209.51,,5908059.27,,,,0
300590.SZ,20240422,20240422,20231231,1,1,4,458811110.0,532633205.82,713229054.49,86997425.51,,395363552.97,447203287.66,7061937.6,263040885.37,2906469.18,14413521.92,,,494350854.53,,,,,,,,,6448795.34,1630789304.57,,,39936211.73,70871667.33,,,,244449209.51,,,,,,5514098.18,,,22803694.67,4324550.09,,2316356.56,396561743.91,,,,,,,,,,,,,,,,,2027351048.48,,,,,,4166539.55,22659277.7,149710592.64,,,,27454456.69,9263503.2,,,5908059.27,,,,,,,,4130245.08,1890706.66,256526403.99,,,,,101513.44,2951209.85,,5323660.19,,,,,,,,,,,,,,,,,261850064.18,26169811.52,,,,,1765500984.3,1765500984.3,2027351048.48,,,,,,,,,,,,,,31343023.2,270102822.97,172369870.34,2906469.18,244449209.51,,5908059.27,,,,1
300590.SZ,20231024,20231024,20230930,1,1,3,458691410.0,532646098.99,675450712.21,76238154.11,,339803339.88,454425282.01,10059937.6,204168081.37,,19436241.55,,,548594547.72,,,,,,,,,3664737.32,1594395238.74,,,39723124.79,71354594.4,,,,246402597.91,,,,,,5745033.53,,,25079444.28,4259049.87,,310538.59,400021870.14,,,,,,,,,,,,,,,,,1994417108.88,,,,,,12871868.19,13040052.82,89581715.3,,,,9166376.41,5512556.91,,,,,,,,,,,,10180090.65,245962501.03,,,,,2495473.9,2459159.89,,11731844.93,,,,,,,,,,,,,,,,,257694345.96,6303612.39,,,,,1736722762.92,1736722762.92,1994417108.88,,,,,,,,,,,,,,102586765.35,214228018.97,102621768.12,14243071.29,246402597.91,,3023075.4,,,,0
300590.SZ,20230722,20230722,20230630,1,1,2,457848260.0,526584118.99,639229574.34,76238154.11,,327394465.18,378657345.24,5098000.0,234562062.47,9896079.32,22318267.36,0.0,2963361.11,556973357.73,,,,,,,,,12675577.3,1550538515.71,,,35714302.1,71837521.47,,,,247891468.2,,,,,,5975968.88,,,26686578.79,5609277.33,,56161.97,399524041.07,,,,,,,,,,,,,,,,,1950062556.78,,,,,,16823613.55,12746666.38,71042984.25,,,,9813809.38,5564510.53,,,3641825.65,,,,,,,,,11296991.35,241110433.75,,,,,2206857.45,2775824.49,,10376845.59,,,,,,,,,,,,,,,,,251487279.34,1324830.0,,,,,1698575277.44,1698575277.44,1950062556.78,,,,,,,,,,,,,,110180032.66,239660062.47,83789650.63,12859440.43,247891468.2,,3641825.65,,,,1
