ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
300098.SZ,20260429,20260429,20260331,1,1,1,1737183321.0,2343673522.44,-1535199228.63,120611789.7,,395662292.62,75562784.3,148294812.03,1530828504.9,63507554.09,32881886.87,0.0,0.0,581826521.81,,133015319.07,,,,,,,80009198.34,3150123023.73,,,200613897.46,43028594.95,,,387543393.6,878660818.9,17647905.3,,,,,64623424.78,,147155193.64,6099865.27,91386213.49,,59197731.45,1914888195.01,,,,,,,,,,,,,,,,,5065011218.74,,138237010.37,,,,,188041765.98,938969061.18,,,,129478421.01,22625803.92,0.0,449024.55,139281058.95,,,,,,,,15027221.52,189220642.98,1887661797.71,,,,22618778.73,34628012.65,2223333.28,34436271.36,402822174.9,,,,,,,,,,,,,,,,,2290483972.61,,,,,126942671.09,2647584575.04,2774527246.13,5065011218.74,,-18684829.47,,,,,,,,,,,19808795.14,126331787.25,1679123316.93,1127010827.16,63507554.09,878660818.9,17647905.3,139730083.5,307160001.47,,,0
300098.SZ,20260429,20260429,20260331,1,1,1,1737782275.0,2343673522.44,-1535199228.63,120611789.7,,395662292.62,75562784.3,148294812.03,1530828504.9,63507554.09,32881886.87,0.0,0.0,581826521.81,,133015319.07,,,,,,,80009198.34,3150123023.73,,,200613897.46,43028594.95,,,387543393.6,878660818.9,17647905.3,,,,,64623424.78,,147155193.64,6099865.27,91386213.49,,59197731.45,1914888195.01,,,,,,,,,,,,,,,,,5065011218.74,,138237010.37,,,,,188041765.98,938969061.18,,,,129478421.01,22625803.92,0.0,449024.55,139281058.95,,,,,,,,15027221.52,189220642.98,1887661797.71,,,,22618778.73,34628012.65,2223333.28,34436271.36,402822174.9,,,,,,,,,,,,,,,,,2290483972.61,,,,,126942671.09,2647584575.04,2774527246.13,5065011218.74,,-18684829.47,,,,,,,,,,,19808795.14,126331787.25,1679123316.93,1127010827.16,63507554.09,878660818.9,17647905.3,139730083.5,307160001.47,,,1
300098.SZ,20260418,20260418,20251231,1,1,4,1737782275.0,2343780872.98,-1558355756.43,120611789.7,,417688231.12,50652157.38,99276667.47,1514721376.44,61856108.72,48643383.92,0.0,0.0,536569455.57,,129581542.21,0.0,0.0,,,,,79972511.24,3069733779.82,,,205544828.9,43380071.35,,,421767636.0,880991293.36,15073335.09,,,,,66411617.34,,147155193.64,6473686.34,95201721.05,,61836275.87,1964094104.51,,,,,,,,,,,,,,,,,5033827884.33,0.0,158451570.07,,,,,116139731.57,975645171.13,,,,131035492.31,38305316.06,0.0,449024.55,146113108.66,,,,,,,,16631772.4,186194279.45,1880322498.76,,307160001.47,0.0,21824844.84,37131310.61,2237708.29,37556981.56,407341939.32,,,,,,,,,,,,,,,,,2287664438.08,0.0,,,,121616930.5,2624546515.75,2746163446.25,5033827884.33,,-18673711.5,,,,,,,0.0,,,,48992897.54,111357032.56,1613998043.91,1091784902.7,61856108.72,880991293.36,15073335.09,146562133.21,307160001.47,,,0
300098.SZ,20251029,20251029,20250930,1,1,3,1737183321.0,2332878046.72,-1455767478.84,120611789.7,,343674866.63,73175695.85,59697267.68,1511447625.15,71660974.56,66467389.33,0.0,0.0,487400205.74,,137833614.46,,,,,,,70777511.19,2943021914.17,,,220536669.38,28047852.3,,,412529746.36,876365288.68,12079956.27,,,,,65504347.3,,147155193.64,6785445.02,99673252.66,,118722758.86,2027331706.31,,,,,,,,,,,,,,,,,4970353620.48,,185161008.43,,,,,87069835.18,882183352.09,,,,69897740.22,24006986.12,0.0,449024.55,153517768.48,,,,,,,,17922517.24,168616754.54,1713203703.04,,,,7543558.84,40809162.91,4396669.67,43199260.77,380798285.49,,,,,,,,,,,,,,,,,2094001988.53,15399088.75,,,,160663959.6,2715687672.35,2876351631.95,4970353620.48,,-3818917.48,,,,,,,,,,,55489600.86,124378716.19,1571144892.83,969253187.27,71660974.56,876365288.68,12079956.27,153966793.03,280160001.47,,,0
300098.SZ,20251029,20251029,20250930,1,1,3,1737782275.0,2332878046.72,-1455767478.84,120611789.7,,343674866.63,73175695.85,59697267.68,1511447625.15,71660974.56,66467389.33,0.0,0.0,487400205.74,,137833614.46,,,,,,,70777511.19,2943021914.17,,,220536669.38,28047852.3,,,412529746.36,876365288.68,12079956.27,,,,,65504347.3,,147155193.64,6785445.02,99673252.66,,118722758.86,2027331706.31,,,,,,,,,,,,,,,,,4970353620.48,,185161008.43,,,,,87069835.18,882183352.09,,,,69897740.22,24006986.12,0.0,449024.55,153517768.48,,,,,,,,17922517.24,168616754.54,1713203703.04,,,,7543558.84,40809162.91,4396669.67,43199260.77,380798285.49,,,,,,,,,,,,,,,,,2094001988.53,15399088.75,,,,160663959.6,2715687672.35,2876351631.95,4970353620.48,,-3818917.48,,,,,,,,,,,55489600.86,124378716.19,1571144892.83,969253187.27,71660974.56,876365288.68,12079956.27,153966793.03,280160001.47,,,1
300098.SZ,20250819,20250819,20250630,1,1,2,1737782275.0,2331791126.51,-1493032225.96,120611789.7,0.0,313984749.06,74469096.96,45964465.91,1596765819.2,73338440.83,58013623.24,0.0,0.0,399671425.2,,148241765.19,,,,,,,65486610.89,2890089965.62,,,242746528.18,28216454.07,,,429392935.21,863179208.45,11896091.46,,,,,65272878.22,0.0,147155193.64,7251547.3,104415701.51,,114305199.47,2055543900.36,,,,0.0,,,,,,,,,,,,,4945633865.98,0.0,207584176.7,,,,,75378878.42,917239606.94,0.0,,,61998969.24,18294691.62,0.0,449024.55,147776469.84,,,,,,,,19145692.01,164011384.7,1717968204.01,,287476960.83,0.0,7198174.27,41314805.91,4905949.22,44757071.3,392853329.42,,,,,,,,,,,,,,,,,2110821533.43,15399088.75,,,,157475967.1,2677336365.45,2834812332.55,4945633865.98,0.0,-3818557.05,,,,,,,0.0,0.0,,,55002313.47,106089309.99,1642730285.11,992618485.36,73338440.83,863179208.45,11896091.46,148225494.39,287476960.83,0.0,0.0,0
300098.SZ,20250429,20250429,20250331,1,1,1,1737782275.0,2330704283.02,-1521288121.41,120611789.7,,295494752.24,122509026.17,34340413.16,1513557817.21,67750707.07,22830636.08,0.0,0.0,409850713.67,,162815009.2,,,,,,,68671765.41,2807336722.86,,,248110094.02,28504811.82,,,444004950.66,806714159.6,48934366.97,,,,,63364718.72,,147155193.64,7520272.26,99402823.52,,100274714.97,2035137625.79,,,,,,,,,,,,,,,,,4842474348.65,,186533123.89,,,,,65792896.85,866614737.01,,,,86113343.09,11639767.39,0.0,449024.55,149832081.44,,,,,,,,19975590.85,152803088.09,1642590828.4,,,,7076199.4,44008088.95,3627916.65,48445702.26,396372728.79,,,,,,,,,,,,,,,,,2038963557.19,15399088.75,,,,155503780.73,2648007010.73,2803510791.46,4842474348.65,,-3805172.83,,,,,,,,,,,55815589.18,102837175.24,1547898230.37,932407633.86,67750707.07,806714159.6,48934366.97,150281105.99,287476960.83,,,1
300098.SZ,20250429,20250429,20250331,1,1,1,1737183321.0,2330704283.02,-1521288121.41,120611789.7,,295494752.24,122509026.17,34340413.16,1513557817.21,67750707.07,22830636.08,0.0,0.0,409850713.67,,162815009.2,,,,,,,68671765.41,2807336722.86,,,248110094.02,28504811.82,,,444004950.66,806714159.6,48934366.97,,,,,63364718.72,,147155193.64,7520272.26,99402823.52,,100274714.97,2035137625.79,,,,,,,,,,,,,,,,,4842474348.65,,186533123.89,,,,,65792896.85,866614737.01,,,,86113343.09,11639767.39,0.0,449024.55,149832081.44,,,,,,,,19975590.85,152803088.09,1642590828.4,,,,7076199.4,44008088.95,3627916.65,48445702.26,396372728.79,,,,,,,,,,,,,,,,,2038963557.19,15399088.75,,,,155503780.73,2648007010.73,2803510791.46,4842474348.65,,-3805172.83,,,,,,,,,,,55815589.18,102837175.24,1547898230.37,932407633.86,67750707.07,806714159.6,48934366.97,150281105.99,287476960.83,,,0
300098.SZ,20250419,20250419,20241231,1,1,4,1737782275.0,2321690510.11,-1519321810.91,120611789.7,,434546225.83,86967067.68,15774226.23,1488322823.59,74802304.36,29587332.94,0.0,0.0,417387521.58,,182717908.74,,,,,,,64585497.87,2908302856.59,,,249133639.03,28673413.59,,,449879602.12,450514412.19,398144847.67,,,,,64049089.03,0.0,147155193.64,8120868.73,97775995.75,,97380109.16,2033463237.28,,,,0.0,,,,,,,,,,,,,4941766093.87,0.0,114521802.77,,,,,64034837.05,997482064.6,0.0,,,94094131.18,27965640.74,0.0,449024.55,172561157.3,,,,,,,,42844790.83,125274884.89,1744444646.55,,287476960.83,0.0,6710625.14,44842696.35,3884766.66,49748870.29,399252893.03,,,,,,,,,,,,,,,,,2143697539.58,15399088.75,,,,157108033.4,2640960520.89,2798068554.29,4941766093.87,0.0,-3804200.26,,,,,,,0.0,0.0,,,59895600.34,105216312.64,1504097049.82,1061516901.65,74802304.36,450514412.19,398144847.67,173010181.85,287476960.83,0.0,0.0,0
300098.SZ,20241030,20241030,20240930,1,1,3,1737782275.0,2318902976.56,-1328517171.55,120611789.7,,322288522.94,96299949.39,23124041.85,1491011631.06,83084065.17,19205681.75,0.0,0.0,425900615.81,,198996588.67,,,,,,,132405354.05,2901442132.14,,,259425818.15,22255436.17,,,522438281.48,254280458.43,547466554.86,,,,,64725203.63,,147155193.64,8815321.93,131537782.07,,94075733.73,2096355616.77,,,,,,,,,,,,,,,,,4997797748.91,0.0,98939802.12,,,,,68876706.79,919982271.25,,,,64832179.23,14578161.04,0.0,449024.55,173883107.55,,,,,,,,50564569.87,120134717.6,1593293665.4,,,,2311385.24,46155562.35,2300000.0,54624392.46,400024862.7,,,,,,,,,,,,,,,,,1993318528.1,15399088.75,,,,175486879.58,2828992341.23,3004479220.81,4997797748.91,,-3789485.73,,,,,,,0.0,0.0,,,41175458.85,81053125.4,1514135672.91,988858978.04,83084065.17,254280458.43,547466554.86,174332132.1,287476960.82,,,1
