ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
002970.SZ,20260428,20260428,20260331,1,1,1,182022560.0,1074305539.77,783011282.64,105366082.76,,1275621313.29,135576.97,46702922.83,647090990.26,,170141281.09,,,656817176.16,,216000.0,,,,,,,29291465.14,2894587659.87,,,23674684.01,11812806.83,,,,333236131.69,50793651.21,,,,,45210288.74,,,22870745.76,48614438.34,,57957182.46,723091052.56,,,,,,,,,,,,,,,,,3617678712.43,,514150801.22,,,,,165042236.63,471987844.51,,,,67046335.05,28869803.9,,,,,,,,,,,85016011.49,21427383.83,1461733355.51,,,,,2094057.64,2755420.78,,24084076.15,,,,,,,,,,,,,,,,,1485817431.66,19254500.0,,,,-4990469.28,2136851750.05,2131861280.77,3617678712.43,,11400784.88,,,,,,,,,,,10954472.3,71659078.8,693793913.09,637030081.14,48548503.49,333236131.69,50793651.21,36533860.08,,,,0
002970.SZ,20260331,20260331,20251231,1,1,4,181417944.0,1044080041.25,739548007.2,105366082.76,,1257807183.32,,32795596.5,624575129.47,30398236.06,57142734.47,,,505233453.32,,216000.0,,,,,,,32431731.77,2557425376.7,,,24066695.36,11994809.27,,,,336810334.72,43599693.48,,,,,45210074.75,,,23342095.96,41223909.18,,67089415.11,694956813.58,,,,,,,,,,,,,,,,,3252382190.28,,263128809.67,,,,,124469053.35,508663749.73,,,,72237630.9,33453617.13,,,36857573.12,,,,,,,,15505826.31,23799392.96,1157937050.45,,,,,1959858.07,3009622.13,,28747947.41,,,,,,,,,,,,,,,,,1186684997.86,19254500.0,,,,-5335474.5,2071032666.92,2065697192.42,3252382190.28,,19875091.71,,,,,,,,,,,9060046.33,79821397.28,657370725.97,633132803.08,30398236.06,336810334.72,43599693.48,36857573.12,,,,0
002970.SZ,20251023,20251023,20250930,1,1,3,180637300.0,1004191098.57,632719322.45,105366082.76,,1333659598.07,,22467473.7,451054989.36,,49795138.82,,,521102207.42,,248215.23,,,,,,,35514461.65,2506279220.16,,,24549490.74,12176811.69,,,,340753176.93,30183991.15,,,,,35815217.07,,,23101194.01,36996498.06,,62578919.71,658485144.77,,,,,,,,,,,,,,,,,3164764364.93,,418171004.91,,,,,104958144.13,407186217.82,,,,62791994.12,33631888.48,,10550685.6,,,,,,,,,12152519.23,6368238.41,1170033819.85,,,,55793859.26,813098.01,3402901.17,,77497992.5,,,,,,,,,,,,,,,,,1247531812.35,19254500.0,,,,-6345925.65,1923578478.23,1917232552.58,3164764364.93,,19919174.45,,,,,,,,,,,8189536.94,72799023.93,473522463.06,512144361.95,54802694.82,340753176.93,30183991.15,51974788.82,,,,0
002970.SZ,20250822,20250822,20250630,1,1,2,178698639.0,947522280.22,634298144.31,105366082.76,,1314634506.49,,21816141.21,463161236.37,50199313.32,55564561.35,,,419656782.4,,247882.64,,,,,,,27020885.99,2401239730.48,,,24401939.69,12385548.27,,,,341753405.38,30136526.92,,,,,34068237.64,,,24472469.63,42270315.12,,52139144.32,699694057.67,,,,,,,,,,,,,,,,,3100933788.15,,485900000.0,,,,,77817026.61,346009461.02,,,,68213106.73,15243293.88,0.0,18463699.8,53346550.56,,,,,,,,12802558.48,4229059.79,1158973728.03,,,,57599964.27,6238148.4,3839181.4,,86324847.26,,,,,,,,,,,,,,,,,1245298575.29,31750500.0,,,,-5618925.33,1861254138.19,1855635212.86,3100933788.15,,27119491.9,,,,,,,,,,,8267664.0,76948971.16,484977377.58,423826487.63,50199313.32,341753405.38,30136526.92,71810250.36,,,,0
002970.SZ,20250425,20250425,20250331,1,1,1,177340291.0,891503148.33,656281710.54,105366082.76,,1286860059.94,506483.85,54029759.49,372255798.16,,56499950.64,,,367470018.03,,1145178.11,,,,,,,18101448.33,2242724695.26,,,23743501.48,12640780.74,,,,343108238.54,19284609.57,,,,,34183174.92,,,27107170.99,40283500.41,,43223307.51,681854021.81,,,,,,,,,,,,,,,,,2924578717.07,,385800000.0,,,,,86207555.1,269339616.74,,,,117068438.29,17180032.07,,,,,,,,,,,14817173.94,5479244.59,1041584544.23,,,,46353537.49,6446041.4,4339911.19,,73872241.03,,,,,,,,,,,,,,,,,1115456785.26,41518949.27,,,,-6610494.85,1815732426.66,1809121931.81,2924578717.07,,26760143.3,,,,,,,,,,,8304999.43,104308394.07,426285557.65,355547171.84,54673878.38,343108238.54,19284609.57,41384089.43,,,,1
002970.SZ,20250425,20250425,20241231,1,1,4,177030911.0,871380429.28,555553915.08,105366082.76,,980145416.77,506483.85,134532548.3,534502770.68,43394576.62,57994872.06,,,538694579.84,,1164462.52,,,,,,,23451740.02,2334429496.06,,,13227223.41,12896013.21,,,,383401532.9,17040005.47,,,,,36275094.0,,,32533523.29,46103759.15,,37393241.07,707054522.15,,,,,,,,,,,,,,,,,3041484018.21,,167079384.0,,,,,104772774.28,609986113.0,,,,126800618.99,15482723.79,,,58721517.48,,,,,,,,36941432.89,52721850.32,1284413330.73,,,,39925332.11,6653934.42,4840640.98,,70395686.33,,,,,,,,,,,,,,,,,1354809017.06,41518949.27,,,,1926380.34,1684748620.81,1686675001.15,3041484018.21,,16936231.96,,,,,,,,,,,8785956.17,111906915.98,669035318.98,714758887.28,43394576.62,383401532.9,17040005.47,58721517.48,,,,0
002970.SZ,20241023,20241023,20240930,1,1,3,175772861.0,832457098.59,558889782.07,85036830.92,,954126483.66,500000.0,88317664.64,502741652.89,,57578100.5,,,544754099.87,,1939632.42,,,,,,,17357426.96,2231818307.66,,,11936460.54,13151245.65,,,554.31,376427247.46,15518361.65,,,,,36568807.34,,3791498.54,32983637.58,44871981.67,,44961847.5,714629899.53,,,,,,,,,,,,,,,,,2946448207.19,,207079384.0,,,,,76161129.67,562685414.95,,,,97937862.52,20980012.76,,,,,,,,,,,109977140.18,43429561.87,1249079846.81,,,,38068397.17,6737522.2,5356785.79,,66685587.96,,,,,,,,,,,,,,,,,1315765434.77,41518949.27,,,,433043.78,1630249728.64,1630682772.42,2946448207.19,,19612105.33,,,,,,,,,,,10625901.37,87250486.51,591059317.53,638846544.62,50389329.66,376427247.46,15518361.65,43578854.35,,,,1
002970.SZ,20241023,20241023,20240930,1,1,3,172980000.0,832457098.59,558889782.07,85036830.92,,954126483.66,500000.0,88317664.64,502741652.89,,57578100.5,,,544754099.87,,1939632.42,,,,,,,17357426.96,2231818307.66,,,11936460.54,13151245.65,,,554.31,376427247.46,15518361.65,,,,,36568807.34,,3791498.54,32983637.58,44871981.67,,44961847.5,714629899.53,,,,,,,,,,,,,,,,,2946448207.19,,207079384.0,,,,,76161129.67,562685414.95,,,,97937862.52,20980012.76,,,,,,,,,,,109977140.18,43429561.87,1249079846.81,,,,38068397.17,6737522.2,5356785.79,,66685587.96,,,,,,,,,,,,,,,,,1315765434.77,41518949.27,,,,433043.78,1630249728.64,1630682772.42,2946448207.19,,19612105.33,,,,,,,,,,,10625901.37,87250486.51,591059317.53,638846544.62,50389329.66,376427247.46,15518361.65,43578854.35,,,,0
002970.SZ,20240823,20240823,20240630,1,1,2,173076000.0,773924913.11,462256752.03,85036830.92,,761570491.21,500000.0,79563912.76,454027468.34,30230771.07,67400358.26,,,447352455.16,,2600690.29,,,,,,,24239184.69,1886012107.58,,,13005122.03,13406478.12,,,1847.7,348850381.48,49290970.4,,,,,37360307.84,,3791498.54,30005631.76,35879156.42,,41912918.53,692742273.92,,,,,,,,,,,,,,,,,2578754381.5,,208980000.0,,,,,85475676.27,418023821.52,,,,79875826.36,14572928.3,0.0,14700000.0,30449959.6,,,,,,,,95172809.66,30066217.01,1059204866.47,,,,35099406.8,6939957.07,2721886.81,,55397859.29,,,,,,,,,,,,,,,,,1114602725.76,53811986.0,,,,-659549.61,1464811205.35,1464151655.74,2578754381.5,,24328695.29,,,,,,,,,,,9672278.55,81887627.75,533591381.1,503499497.79,30230771.07,348850381.48,49290970.4,45149959.6,,,,0
002970.SZ,20240424,20240424,20240331,1,1,1,172896000.0,755830065.04,477318789.38,85036830.92,,855869194.95,,37900438.26,388080453.46,,67013360.12,,,418266378.22,,3411255.07,,,,,,,22599809.5,1852076035.03,,,13780503.92,13661710.59,,,189011.66,356166080.89,46901857.83,,,,,39061071.97,,3791498.54,19331391.89,33694092.18,,50090042.33,692324857.84,,,,,,,,,,,,,,,,,2544400892.87,80000000.0,218880000.0,,,,,79447221.17,385570322.3,,,,100417296.57,6389145.61,,,,,,,,,,,20213443.8,6357710.36,978584532.43,,,,33657498.11,7147769.72,2998638.64,,138697477.21,,,,,,,,,,,,,,,,,1117282009.64,80573543.0,,,,-1568762.34,1428687645.57,1427118883.23,2544400892.87,,18179503.23,,,,,,,,,,,9005868.35,96654929.64,425980891.72,465017543.47,36966271.27,356166080.89,46901857.83,64654462.98,,,,0
002970.SZ,20240424,20240424,20231231,1,1,4,172896000.0,743011369.73,424191879.8,85036830.92,0.0,730047348.26,0.0,62209352.87,350077540.17,32767853.27,68744531.6,,,329232715.79,,4136054.96,,,,,,,24287984.17,1617611996.42,,,16497155.2,13916943.06,,,293678.72,366125431.7,45769141.38,,,0.0,0.0,40512275.43,0.0,3791498.54,19491689.22,32614847.0,,43271309.68,710421618.86,,,,0.0,,,,,,,,,,,,,2328033615.28,80000000.0,138880000.0,,,,0.0,70921434.89,293426176.01,0.0,,,78378129.42,7643352.73,,,64331902.47,,,,,,,,18749915.21,5415022.66,774415596.01,,,,33748486.31,8295692.41,3275390.47,0.0,140393862.43,,0.0,,,,,,,,,,,,,,,914809458.44,40174620.0,,,,-1807827.99,1415031984.83,1413224156.84,2328033615.28,,30070524.38,0.0,0.0,,,,,0.0,0.0,,,10030694.08,96669662.62,412286893.04,364347610.9,32767853.27,366125431.7,45769141.38,64331902.47,0.0,,0.0,0
