ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
300552.SZ,20240418,20240418,20231231,1,1,4,213133112.0,744624570.4,978319621.62,121040266.97,,207295665.1,330000000.0,16687869.37,1066525470.89,42087338.32,41427685.28,,,398420679.46,,,,,,,,,27947692.64,2130545527.31,,,124860816.82,20168107.52,,,,332883933.15,,,,,,84730769.79,14023524.16,5337069.77,1582320.67,106359948.86,,,1132094898.75,,,,,,,,,,,,,,,,,3262640426.06,,45000000.0,,,,,110150000.0,399370272.53,,,,78958846.99,32422060.09,0.0,10979.55,39831222.39,,,,,,,,18756365.83,16572120.99,813741763.34,,,,,55393672.15,22334327.23,,131698059.15,,,,,,,,,,,,,,,,,945439822.49,,,,,11781572.89,2305419030.68,2317200603.57,3262640426.06,,248301459.69,,,,,,,,,,,,72669894.97,1083213340.26,509520272.53,42087338.32,332883933.15,,39842201.94,,,,0
300552.SZ,20231027,20231027,20230930,1,1,3,213133112.0,755145501.23,1166807939.34,121040266.97,,219731841.34,330000000.0,9624240.95,1017939726.57,,71605354.96,,,454532486.74,,,,,,,,,13988446.46,2174877361.0,,,121703588.76,16499770.6,,,,337437067.09,,,,,,56033648.67,45353010.53,5337069.77,1973495.19,78599210.96,,53472465.36,1083219930.17,,,,,,,,,,,,,,,,,3258097291.17,,45000000.0,,,,,82700000.0,322209155.88,,,,50987484.32,6206560.56,,10979.55,,,,,,,,,1311025.87,8673315.75,682108415.23,,,,,43810500.0,19709418.24,,66926926.7,,,,,,,,,,,,,,,,,749035341.93,,,,,4682501.61,2504379447.63,2509061949.24,3258097291.17,,248252628.09,,,,,,,,,,,,107569929.02,1027563967.52,404909155.88,55204271.94,337437067.09,,57450943.83,,,,0
300552.SZ,20230831,20230831,20230630,1,1,2,213133112.0,751027575.73,1236268990.65,121040266.97,,236882595.16,330000000.0,2893147.05,1009915029.26,57207929.26,68597360.06,,,443017998.36,,,,,,,,,11524150.08,2166186621.61,,,121943511.68,16753019.43,,,,314368293.66,,,,,,56823119.98,42518583.02,5337069.77,2132808.09,78595926.65,,53472465.36,1064151961.28,,,,,,,,,,,,,,,,,3230338582.89,,,,,,,85856818.73,308486821.52,,,,52220452.12,7810742.23,0.0,10979.55,28353266.75,,,,,,,,6546172.08,1678722.42,585228439.42,,,,,43810500.0,19734418.23,,66910462.61,,,,,,,,,,,,,,,,,652138902.03,,,,,8397307.16,2569802373.7,2578199680.86,3230338582.89,,248332428.35,,,,,,,,,,,,94264464.02,1012808176.31,394343640.25,57207929.26,314368293.66,,28364246.3,,,,1
300552.SZ,20230831,20230831,20230630,1,1,2,213133112.0,751027575.73,1236268990.65,121040266.97,,236882595.16,330000000.0,2893147.05,1009915029.26,57207929.26,68597360.06,,,443017998.36,,,,,,,,,11524150.08,2166186621.61,,,121943511.68,16753019.43,,,,314368293.66,,,,,,56823119.98,42518583.02,5337069.77,2132808.09,78595926.65,,53472465.36,1064151961.28,,,,,,,,,,,,,,,,,3230338582.89,,,,,,,85856818.73,308486821.52,,,,52220452.12,7810742.23,0.0,10979.55,28353266.75,,,,,,,,6546172.08,1678722.42,585228439.42,,,,,43810500.0,19734418.23,,66910462.61,,,,,,,,,,,,,,,,,652138902.03,,,,,8397307.16,2569802373.7,2578199680.86,3230338582.89,,248332428.35,,,,,,,,,,,,94264464.02,1012808176.31,394343640.25,57207929.26,314368293.66,,28364246.3,,,,0
300552.SZ,20230428,20230428,20230331,1,1,1,213133112.0,747033931.19,1272944375.61,121040266.97,,354929173.81,330000000.0,14243210.36,951053877.65,,70695882.09,196509.69,,451822854.76,,,,,,,,,13110272.45,2248686375.57,,,120415289.7,17075732.3,,,,310155385.54,,,,,,33880831.05,49846459.82,5337069.77,2389693.73,85914351.05,,53897457.06,1056558184.4,,,,,,,,,,,,,,,,,3305244559.97,,,,,,,98410520.0,331622832.82,,,,53018783.82,4219724.85,,10979.55,,,,,,,,,11824841.78,7523861.4,624317245.88,,,,,43810500.0,21922345.07,,69044358.9,,,,,,,,,,,,,,,,,693361604.78,,,,,9448518.27,2602434436.92,2611882955.19,3305244559.97,,248282751.15,,,,,,,,,,,,85053852.37,965297088.01,430033352.82,58342467.39,310155385.54,,32642828.84,,,,0
300552.SZ,20230412,20230412,20221231,1,1,4,213133112.0,742481758.73,1363850031.13,121040266.97,0.0,799805310.02,0.0,13817274.08,1036390750.1,36867412.99,59953988.59,196509.69,0.0,419114093.51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21366559.53,2397010071.57,,,104889590.3,17259517.12,,,0.0,309432379.17,,,,0.0,0.0,34825678.54,38251157.77,5337069.77,2758364.03,78179634.56,0.0,48468872.5,1022486928.88,,,,0.0,,,,,,,,,,,,,3419497000.45,0.0,0.0,0.0,0.0,0.0,0.0,78160520.0,349701050.03,0.0,0.0,0.0,55375743.6,35906885.32,0.0,10979.55,41969679.43,,,,0.0,0.0,0.0,0.0,16937833.42,9252837.45,652197433.48,0.0,,,0.0,43810500.0,21287345.07,0.0,68355328.35,,0.0,,,,,,,,,,,,,,,720552761.83,0.0,0.0,,,10146734.62,2688797504.0,2698944238.62,3419497000.45,0.0,248292335.17,0.0,0.0,,,,,0.0,0.0,,,0.0,64881904.68,1050208024.18,427861570.03,37063922.68,309432379.17,0.0,41980658.98,0.0,0.0,0.0,1
300552.SZ,20230412,20230412,20221231,1,1,4,213133112.0,742481758.73,1363850031.13,121040266.97,0.0,799805310.02,0.0,13817274.08,1036390750.1,36867412.99,59953988.59,196509.69,0.0,419114093.51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21366559.53,2397010071.57,,,104889590.3,17259517.12,,,0.0,309432379.17,,,,0.0,0.0,34825678.54,38251157.77,5337069.77,2758364.03,78179634.56,0.0,48468872.5,1022486928.88,,,,0.0,,,,,,,,,,,,,3419497000.45,0.0,0.0,0.0,0.0,0.0,0.0,78160520.0,349701050.03,0.0,0.0,0.0,55375743.6,35906885.32,0.0,10979.55,41969679.43,,,,0.0,0.0,0.0,0.0,16937833.42,9252837.45,652197433.48,0.0,,,0.0,43810500.0,21287345.07,0.0,68355328.35,,0.0,,,,,,,,,,,,,,,720552761.83,0.0,0.0,,,10146734.62,2688797504.0,2698944238.62,3419497000.45,0.0,248292335.17,0.0,0.0,,,,,0.0,0.0,,,0.0,64881904.68,1050208024.18,427861570.03,37063922.68,309432379.17,0.0,41980658.98,0.0,0.0,0.0,0
300552.SZ,20221028,20221028,20220930,1,1,3,213133112.0,737347606.98,1302278519.48,121040266.97,,130896284.75,520013725.54,1136612.85,1021004521.34,,58087769.37,4468728.13,,408113794.87,,,,,,,,,13021780.21,2218569871.68,,,112269951.32,5758185.84,,,,258317432.59,,,,,,34780252.85,15759587.5,5337069.77,2138791.77,77816653.9,,92991517.19,972925289.79,,,,,,,,,,,,,,,,,3191495161.47,,,,,,,9000000.0,292141786.14,,,,57064096.19,6687139.14,,10979.55,,,,,,,,,5298943.63,984061.41,500162231.03,,,,,43810500.0,9125000.0,,57864080.61,,,,,,,,,,,,,,,,,558026311.64,,,,,11370371.04,2622098478.79,2633468849.83,3191495161.47,,248298973.36,,,,,,,,,,,,83197653.71,1022141134.19,301141786.14,58555455.73,258317432.59,,45788550.81,,,,0
300552.SZ,20220813,20220813,20220630,1,1,2,213133112.0,737347606.98,1309548157.31,121040266.97,,222955513.63,550006859.7,1669950.85,974428572.82,56152096.09,49805162.65,,,363171896.1,,,,,,,,,8682645.99,2233337047.94,,,109514371.51,2129714.31,,,,256217585.89,,,,,,32766925.68,10691981.13,5337069.77,1329205.07,71685890.1,,92991517.19,938509121.68,,,,,,,,,,,,,,,,,3171846169.62,,,,,,,,284555591.37,,,,73714984.96,4412558.25,0.0,10979.55,37390412.33,,,,,,,,10092902.25,1805334.67,478741082.83,,,,,43810500.0,8215000.0,,56812727.16,,,,,,,,,,,,,,,,,535553809.99,,,,,6963716.37,2629328643.26,2636292359.63,3171846169.62,,248259500.0,,,,,,,,,,,,66758319.45,976098523.67,284555591.37,56152096.09,256217585.89,,37401391.88,,,,0
300552.SZ,20220429,20220429,20220331,1,1,1,213133112.0,737347606.98,1404447235.51,121040266.97,,902258850.67,,856819.35,983597059.68,,42237756.42,,,332317767.87,,,,,,,,,60801585.98,2476252624.29,,,58012895.4,2266043.66,,,,245419803.59,,,,,,33433923.81,7268785.44,5337069.77,1707158.84,57054179.55,,,770896923.32,,,,,,,,,,,,,,,,,3247149547.61,,,,,,,2000000.0,256191983.97,,,,72310626.24,9972132.02,,10979.55,,,,,,,,,14177742.12,905438.11,460000877.0,,,,,43810500.0,6415000.0,,55264864.86,,,,,,,,,,,,,,,,,515265741.86,,,,,7656084.29,2724227721.46,2731883805.75,3247149547.61,,248259500.0,,,,,,,,,,,,60101362.11,984453879.03,258191983.97,150940270.57,245419803.59,,44341592.43,,,,0
300552.SZ,20220409,20220409,20211231,1,1,4,197928720.0,737347606.98,1401363436.5,121040266.97,,1114563234.27,,2810802.85,971234330.7,47966788.64,40671181.22,2465309.87,0.0,335852907.32,,,,,,,,,20134101.76,2563579514.63,,,38670963.24,2402373.02,,,,247261890.11,,,,,,34313284.11,6254336.02,5337069.77,2085112.61,57054179.55,,,758257418.03,,,,,,,,,,,,,,,,,3321836932.66,,,,,,,2000000.0,282808025.94,,,,84927915.59,33153833.38,0.0,10979.55,57831305.49,,,,,,,,18558242.13,1182847.43,538517827.29,,,,,43810500.0,4755000.0,,53775543.36,,,,,,,,,,,,,,,,,592293370.65,,,,,8399639.56,2721143922.45,2729543562.01,3321836932.66,,248259500.0,,,,,,,,,,,,58044677.78,974045133.55,284808025.94,50432098.51,247261890.11,,57842285.04,,,,0
300552.SZ,20220409,20220409,20211231,1,1,4,197928720.0,737347606.98,1401363436.5,121040266.97,,1114563234.27,,2810802.85,971234330.7,47966788.64,40671181.22,2465309.87,0.0,335852907.32,,,,,,,,,20134101.76,2563579514.63,,,38670963.24,2402373.02,,,,247261890.11,,,,,,34313284.11,6254336.02,5337069.77,2085112.61,57054179.55,,,758257418.03,,,,,,,,,,,,,,,,,3321836932.66,,,,,,,2000000.0,282808025.94,,,,84927915.59,33153833.38,0.0,10979.55,57831305.49,,,,,,,,18558242.13,1182847.43,538517827.29,,,,,43810500.0,4755000.0,,53775543.36,,,,,,,,,,,,,,,,,592293370.65,,,,,8399639.56,2721143922.45,2729543562.01,3321836932.66,,248259500.0,,,,,,,,,,,,58044677.78,974045133.55,284808025.94,50432098.51,247261890.11,,57842285.04,,,,1
300552.SZ,20211019,20211019,20210930,1,1,3,197900820.0,359702537.99,1425913022.42,121040266.97,,689245075.45,,16477540.0,1009551767.77,,25315282.59,,,351996828.0,,,,,,,,,11677038.9,2179758638.97,,,36877988.91,2538702.37,,,,123783646.86,,,,,,28203053.18,11028972.26,5337069.77,1438431.5,39980632.48,,,432499199.51,,,,,,,,,,,,,,,,,2612257838.48,,,,,,,,298683010.78,,,,107030230.71,4652627.0,,10979.55,,,,,,,,,,762116.64,494824714.22,,,,,,4809571.0,,4809571.0,,,,,,,,,,,,,,,,,499634285.22,,,,,8066905.88,2104556647.38,2112623553.26,2612257838.48,,,,,,,,,,,,,,69709972.19,1026029307.77,298683010.78,44460495.08,123783646.86,133876080.71,13986756.9,,,,0
300552.SZ,20211019,20211019,20210930,1,1,3,197900820.0,359702537.99,1425913022.42,121040266.97,,689245075.45,,16477540.0,1009551767.77,,25315282.59,,,351996828.0,,,,,,,,,11677038.9,2179758638.97,,,36877988.91,2538702.37,,,,123783646.86,,,,,,28203053.18,11028972.26,5337069.77,1438431.5,39980632.48,,,432499199.51,,,,,,,,,,,,,,,,,2612257838.48,,,,,,,,298683010.78,,,,107030230.71,4652627.0,,10979.55,,,,,,,,,,762116.64,494824714.22,,,,,,4809571.0,,4809571.0,,,,,,,,,,,,,,,,,499634285.22,,,,,8066905.88,2104556647.38,2112623553.26,2612257838.48,,,,,,,,,,,,,,69709972.19,1026029307.77,298683010.78,44460495.08,123783646.86,133876080.71,13986756.9,,,,1
300552.SZ,20210731,20210731,20210630,1,1,2,197926560.0,358127514.4,1405370222.14,121040266.97,,656341939.38,,,1032680874.77,33107094.55,20599269.35,,,399630464.28,,,,,,,,,11827299.72,2168536942.05,,,38764232.51,2675031.73,,,,125349650.1,129336082.95,,,,,26547408.11,8738465.55,,1755497.41,39972082.48,,,422573072.31,,,,,,,,,,,,,,,,,2591110014.36,,,,,,,,278440973.92,,,,105614294.66,12997994.26,,1523397.58,31644829.35,,,,,,,,,1016136.74,518955970.24,,,,,,4809571.0,,4809571.0,,,,,,,,,,,,,,,,,523765541.24,18922868.4,,,,3802778.01,2063541695.11,2067344473.12,2591110014.36,,,,,,,,,,,,,,87718343.73,1032680874.77,278440973.92,33107094.55,125349650.1,129336082.95,33168226.93,,,,0
300552.SZ,20210428,20210428,20210331,1,1,1,197916520.0,355420073.98,1500059223.44,121040266.97,,737183608.23,,926942.4,1116168634.17,,38047986.44,,,407586984.65,,,,,,,,,6501184.46,2423785121.58,,,38729885.74,2811361.08,,,,123278280.72,,,,,,25865370.24,6372032.11,,2072563.32,31906859.91,,14254621.47,352945122.75,,,,,,,,,,,,,,,,,2776730244.33,,,,,,,,237565623.06,,,,99619788.42,56604712.29,,33316.2,,,,,,,,,,1758541.63,613612552.71,,,,,,4993239.42,,4993239.42,,,,,,,,,,,,,,,,,618605792.13,18922868.4,,,,2611236.21,2155513215.99,2158124452.2,2776730244.33,,,,,,,,,,,,,,179771933.06,1117095576.57,237565623.06,33236173.22,123278280.72,72474148.16,38291954.25,,,,1
300552.SZ,20210428,20210428,20201231,1,1,4,197916520.0,352823497.81,1479504361.16,121040266.97,,671930946.59,,2686770.1,1223391462.22,31871898.27,21866648.78,,,412282392.59,,,,,,,,,2982646.48,2460181365.03,,,39815082.73,2947690.44,,,,125654509.55,66525535.09,,,,,25411535.23,4559905.5,,2389629.23,31906859.91,,14254621.47,348645369.15,,,,,,,,,,,,,,,,,2808826734.18,,,,,,,,257196238.19,,,,110370993.53,84916982.49,0.0,33316.2,37574161.72,,,,,,,,,1669676.22,668621960.25,,,,,,4993239.42,,4993239.42,,,,,,,,,,,,,,,,,673615199.67,18922868.4,,,,2849756.97,2132361777.54,2135211534.51,2808826734.18,,,,,,,,,,,,,,176860591.9,1226078232.32,257196238.19,31871898.27,125654509.55,66525535.09,37607477.92,,,,0
