ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
300638.SZ,20260424,20260424,20260331,1,1,1,899265844.0,3119563043.72,1898789334.62,244193309.27,0.0,2445046543.12,363162500.03,92240293.98,1760504338.18,49619876.81,336051276.55,0.0,0.0,2223677362.57,,130227454.89,0.0,0.0,0.0,0.0,0.0,0.0,1006714462.89,8543650774.76,,,97902870.52,0.0,,,0.0,72406007.58,239756883.94,,,0.0,0.0,391340711.51,12756686.24,12902093.27,51785200.75,147327681.7,0.0,42862561.07,1513631587.29,,,,0.0,,,,,,,,,,,,,10057282362.05,0.0,915410343.22,0.0,0.0,0.0,7268081.25,347455868.74,1900352799.27,0.0,0.0,0.0,74630414.4,24454118.35,0.0,0.0,121174883.1,,,,0.0,0.0,0.0,0.0,219914780.31,7264501.02,3691284886.39,0.0,,,0.0,85988695.08,7893419.12,0.0,107004071.41,,0.0,,,,,,,,,,,,,,,3798288957.8,58099491.54,0.0,,,12024812.77,6246968591.48,6258993404.25,10057282362.05,0.0,143256551.41,0.0,0.0,,,,,0.0,0.0,,,0.0,73359096.73,1852744632.16,2247808668.01,49619876.81,72406007.58,239756883.94,121174883.1,0.0,0.0,0.0,0
300638.SZ,20260331,20260331,20251231,1,1,4,899265844.0,3119230724.72,1889123130.81,244193309.27,0.0,3423803670.0,316102632.97,86450296.71,1662676569.07,58184183.78,21422754.17,0.0,0.0,1347574914.21,,107137163.98,0.0,0.0,0.0,0.0,0.0,0.0,1136475432.41,8242417253.08,,,59468608.32,0.0,,,0.0,71793771.55,211487187.73,,,0.0,0.0,399375030.95,11365687.76,12902093.27,53388666.0,140795419.72,0.0,43499113.1,1447046797.07,,,,0.0,,,,,,,,,,,,,9689464050.15,48750000.0,622289392.88,0.0,0.0,0.0,6537931.64,384032973.27,1672403303.69,0.0,0.0,0.0,76117368.65,47599392.56,0.0,0.0,119226414.61,,,,0.0,0.0,0.0,0.0,269017859.04,7407397.87,3255628201.2,0.0,,,0.0,87033324.03,6597747.67,0.0,166345620.29,,0.0,,,,,,,,,,,,,,,3421973821.49,58099491.54,0.0,,,7807867.55,6259682361.11,6267490228.66,9689464050.15,0.0,165968843.85,0.0,0.0,,,,,0.0,0.0,,,0.0,50996166.99,1749126865.78,2056436276.96,58184183.78,71793771.55,211487187.73,119226414.61,0.0,0.0,0.0,0
300638.SZ,20251030,20251030,20250930,1,1,3,765453542.0,702225337.24,1907802078.86,194659622.54,0.0,1125129179.46,282193991.98,97494915.08,1624397718.84,296836289.43,34404437.84,0.0,0.0,1315119441.7,,64470812.78,0.0,0.0,0.0,0.0,0.0,0.0,1049747101.49,6028921448.27,,,60130296.21,0.0,,,0.0,71536059.15,135598301.05,,,0.0,0.0,348537242.81,44299518.3,12902093.27,53126408.33,141571213.3,0.0,84578492.91,1407578122.93,,,,0.0,,,,,,,,,,,,,7436499571.2,48934388.67,717771448.85,0.0,0.0,0.0,6530485.79,225271645.35,1634904677.82,0.0,0.0,0.0,60954950.56,81833366.47,0.0,0.0,178582658.4,,,,0.0,0.0,0.0,0.0,603696257.47,16966712.48,3574607602.43,0.0,,,0.0,83169653.31,8147138.44,0.0,183158858.98,,0.0,,,,,,,,,,,,,,,3757766461.41,71074626.56,0.0,,,7718150.88,3671014958.91,3678733109.79,7436499571.2,0.0,171949004.83,0.0,,,,,,0.0,0.0,,,0.0,48095399.24,1721892633.92,1860176323.17,296836289.43,71536059.15,135598301.05,178582658.4,0.0,0.0,0.0,0
300638.SZ,20250827,20250827,20250630,1,1,2,765453542.0,701851873.36,1809517854.74,194659622.54,0.0,1144037044.93,281554731.98,68952443.63,1840907466.01,313060134.35,21025700.0,0.0,0.0,1201099574.91,,127907601.98,0.0,0.0,0.0,0.0,0.0,0.0,945283900.25,6263326326.32,,,61734285.27,0.0,,,0.0,75084853.39,114602178.48,,,0.0,0.0,336685941.5,35341666.29,12902093.27,55845502.31,151824773.15,0.0,71435874.7,1378369344.12,,,,0.0,,,,,,,,,,,,,7641695670.44,50000000.0,694241365.66,0.0,0.0,0.0,6501975.59,276697824.61,1664697615.87,0.0,0.0,0.0,58993184.17,44893977.48,0.0,266988953.7,184278896.53,,,,0.0,0.0,0.0,0.0,602318020.14,25284133.4,3861807345.45,0.0,,,0.0,83175035.7,9788275.79,0.0,199048676.5,,0.0,,,,,,,,,,,,,,,4060856021.95,71074626.56,0.0,,,9205314.52,3571634333.97,3580839648.49,7641695670.44,0.0,171226067.89,0.0,0.0,,,,,0.0,0.0,,,0.0,36911398.3,1909859909.64,1941395440.48,313060134.35,75084853.39,114602178.48,451267850.23,0.0,0.0,0.0,0
300638.SZ,20250430,20250430,20250331,1,1,1,765453542.0,694059923.49,1976396269.2,194659622.54,0.0,931918029.64,352319603.57,96612297.84,1940826099.28,331066238.4,26770866.98,0.0,0.0,1183210331.4,,84473643.83,0.0,0.0,0.0,0.0,0.0,0.0,909036801.98,6259758861.84,,,56244903.12,0.0,,,0.0,76074343.97,103008249.82,,,0.0,0.0,329990184.28,29932392.38,12902093.27,61496788.68,156242888.12,0.0,87525363.08,1266034429.62,,,,0.0,,,,,,,,,,,,,7525793291.46,221715000.0,604512985.7,0.0,0.0,0.0,11649486.17,182823985.29,1727581259.37,0.0,0.0,0.0,136273168.26,54731919.85,0.0,0.0,152667658.07,,,,0.0,0.0,0.0,0.0,501892385.89,41634399.1,3463638405.55,0.0,,,0.0,77406290.95,9742202.12,0.0,322374826.66,,0.0,,,,,,,,,,,,,,,3786013232.21,71074626.56,0.0,,,11394294.33,3728385764.92,3739780059.25,7525793291.46,0.0,168891034.25,0.0,0.0,,,,,0.0,0.0,,,0.0,49871157.85,2037438397.12,1910405244.66,331066238.4,76074343.97,103008249.82,152667658.07,0.0,0.0,0.0,0
300638.SZ,20250419,20250419,20241231,1,1,4,765564863.0,689995046.39,1858605130.73,194659622.54,0.0,1119659068.0,373688765.35,118894083.85,1946402151.46,479188634.28,34156864.88,0.0,0.0,979719060.55,,83883123.28,0.0,0.0,0.0,0.0,0.0,0.0,783483054.37,6282759569.73,,,57273546.65,0.0,,,0.0,78971527.95,92850902.58,,,0.0,0.0,333967823.79,28363638.04,12902093.27,66349263.4,156563049.38,0.0,88414098.07,1266295739.56,,,,0.0,,,,,,,,,,,,,7549055309.29,189970000.0,671617344.27,0.0,0.0,0.0,11117066.76,307635067.66,1718555185.01,0.0,0.0,0.0,136864207.07,158697033.03,0.0,0.0,154542495.4,,,,0.0,0.0,0.0,0.0,420258251.43,39451435.79,3646681207.99,0.0,,,0.0,77422438.12,11337969.12,0.0,289413210.38,,0.0,,,,,,,,,,,,,,,3936094418.37,76758475.44,0.0,,,8625714.88,3604335176.04,3612960890.92,7549055309.29,0.0,172268988.82,0.0,0.0,,,,,0.0,0.0,,,0.0,27943121.57,2065296235.31,2026190252.67,479188634.28,78971527.95,92850902.58,154542495.4,0.0,0.0,0.0,0
300638.SZ,20241029,20241029,20240930,1,1,3,765744029.0,697372076.0,1862287171.79,166663984.43,,933184856.25,415010849.32,86283241.87,2026391762.04,,15305803.14,,,1169138522.4,,,,,,,,,653702712.18,6203361381.29,,,58136462.16,,,,,76983324.46,85384322.11,,,,,338969904.3,19880966.97,13654997.75,70653197.1,99534975.08,,131512692.76,1233683860.17,,,,,,,,,,,,,,,,,7437045241.46,289940000.0,723721099.54,,,,,164318903.43,1592007973.35,,,,87034442.53,37296492.61,,,,,,,,,,,17165321.21,37577585.89,3521822991.76,,,,23736770.13,44619123.35,10919977.67,,386302505.77,,,,,,,,,,,,,,,,,3908125497.53,88458263.52,,,,6509991.78,3522409752.15,3528919743.93,7437045241.46,,118800754.45,,,,,,,,,,,,49620237.57,2112675003.91,1756326876.78,639162945.35,76983324.46,85384322.11,813080935.63,,,,0
300638.SZ,20240829,20240829,20240630,1,1,2,765744029.0,716108370.49,1552128989.89,166663984.43,,1210958409.97,,81100071.05,2026730071.13,39661785.42,20130954.12,,,1378014183.69,,,,,,,,,665230482.68,5778846710.31,,,59166709.11,,,,,137185936.3,79190709.58,,,,,477848008.48,17680085.41,316034792.05,80807879.18,152629177.45,,134263130.55,1798020777.04,,,,,,,,,,,,,,,,,7576867487.35,530492143.35,440764524.55,,,,,178801869.81,1864911164.46,0.0,,,95209655.17,156570261.41,,,177456821.27,,,,,,,,533855511.65,18182720.28,3506772345.87,,,,187371831.49,56842610.01,12481252.01,,812941377.58,,,,,,,,,,,,,,,,,4319713723.45,88458263.52,,,,4688470.45,3252465293.45,3257153763.9,7576867487.35,9179569.49,140278183.16,,,,,,,,,,,,41019817.27,2107830142.18,2043713034.27,39661785.42,137185936.3,79190709.58,177456821.27,,,,0
300638.SZ,20240429,20240429,20240331,1,1,1,765805784.0,693467092.43,1696500105.35,166663984.43,,981002719.69,124259558.18,51453881.0,2316365429.15,,20172281.37,,,1090228725.12,,,,,,,,,656394690.91,5603944422.0,,,59223209.06,,,,,150099525.05,69260742.32,,,,,460799431.77,18626186.72,314295701.73,87808967.32,141003233.4,,124626871.85,1676093243.51,,,,,,,,,,,,,,,,,7280037665.51,484990755.88,180957118.47,,,,,258093329.88,1615721547.57,,,,197392663.26,197577038.39,,,,,,,,,,,531223181.61,12475271.66,3211526692.08,,,,178111195.05,38776981.29,11952235.7,,744995206.46,,,,,,,,,,,,,,,,,3956521898.54,95892767.14,,,,-2528865.08,3326044632.05,3323515766.97,7280037665.51,7703958.28,99500432.98,,,,,,,,,,,,42668208.12,2367819310.15,1873814877.45,36999479.33,150099525.05,69260742.32,175418333.12,,,,1
300638.SZ,20240326,20240326,20231231,1,1,4,765805784.0,689185700.23,1508620652.64,166663984.43,,1025157462.83,,86513733.16,1939318405.36,31312353.6,18289698.08,,,1285628531.94,,,,,,,,,774968271.59,5485653019.5,,,60476831.28,,,,,151563058.85,66689229.85,,,,,421652052.76,12685718.24,311218904.57,98025951.87,119727727.74,,113177861.93,1609633080.66,,,,,,,,,,,,,,,,,7095286100.16,394472166.51,274055371.87,,,,,211750434.91,1726224805.85,,,,185806853.74,179089590.89,,,112600360.71,,,,,,,,536019957.55,40088545.0,3315011654.52,,,,173820290.47,39277654.97,13288034.01,,651665588.5,,,,,,,,,,,,,,,,,3966677243.02,95892767.14,,,,-4472085.46,3133080942.6,3128608857.14,7095286100.16,7885826.73,98697588.44,,,,,,,,,,,,49375734.0,2025832138.52,1937975240.76,31312353.6,151563058.85,66689229.85,112600360.71,,,,0
