trade_date,ts_code,rzye,rqye,rzmre,rqyl,rzche,rqchl,rqmcl,rzrqye
20221230,603236.SH,162725754.0,5851189.52,15478607.0,58036.0,9444764.0,6400.0,26700.0,168576943.52
20221229,603236.SH,156691911.0,3860392.8,10584823.0,37736.0,9650614.0,11106.0,5200.0,160552303.8
20221228,603236.SH,155757702.0,4496435.26,9197478.0,43642.0,9841355.0,7100.0,7100.0,160254137.26
20221227,603236.SH,156444078.0,4543132.2,10263859.0,43642.0,17268426.0,32800.0,7100.0,160987210.2
20221226,603236.SH,161724399.0,6964017.06,5857521.0,69342.0,8082819.0,11360.0,4600.0,168688416.06
20221223,603236.SH,163949697.0,7548557.38,11194479.0,76102.0,8043680.0,4700.0,19300.0,171498254.38
20221222,603236.SH,160798898.0,6151430.04,11490658.0,61502.0,3788884.0,4900.0,16150.0,166950328.04
20221221,603236.SH,153097124.0,5145302.28,5131444.0,50252.0,7054949.0,6005.0,17350.0,158242426.28
20221220,603236.SH,155020629.0,3984076.8,5466168.0,38907.0,11487706.0,42601.0,17105.0,159004705.8
20221219,603236.SH,161042167.0,6442232.09,12158039.0,64403.0,6077951.0,27400.0,14900.0,167484399.09
20221216,603236.SH,154816220.0,7918701.91,11787091.0,76903.0,9905367.0,17753.0,35700.0,162734921.91
20221215,603236.SH,152934496.0,6215141.52,16893037.0,58956.0,19396004.0,37960.0,21880.0,159149637.52
20221214,603236.SH,155437463.0,7659674.88,10803117.0,75036.0,14203728.0,14900.0,16360.0,163097137.88
20221213,603236.SH,157892067.0,7587154.48,16364883.0,73676.0,9363901.0,16858.0,39200.0,165479221.48
20221212,603236.SH,150891085.0,5450644.12,20148969.0,51334.0,13918554.0,28000.0,12639.0,156341729.12
20221209,603236.SH,144660670.0,6905600.3,15599354.0,66695.0,13833456.0,16900.0,17200.0,151566270.3
20221208,603236.SH,142894772.0,6952884.4,11917619.0,66395.0,15102359.0,10742.0,16065.0,149847656.4
20221207,603236.SH,146079512.0,6473632.0,16314154.0,61072.0,18839655.0,14100.0,8342.0,152553144.0
20221206,603236.SH,148605013.0,7197591.0,16658433.0,66830.0,19000963.0,6400.0,9100.0,155802604.0
20221205,603236.SH,150947543.0,6868964.3,16902470.0,64130.0,12491949.0,16400.0,6600.0,157816507.3
20221202,603236.SH,146537022.0,7865412.7,15122372.0,73930.0,13893648.0,23000.0,13600.0,154402434.7
20221201,603236.SH,145308298.0,8790481.7,22226305.0,83330.0,25758077.0,21702.0,23700.0,154098779.7
20221130,603236.SH,148840070.0,8442261.6,16687946.0,81332.0,13400244.0,15300.0,10802.0,157282331.6
20221129,603236.SH,145552368.0,8826757.2,21966324.0,85830.0,14913578.0,18691.0,24500.0,154379125.2
20221128,603236.SH,138499622.0,8204553.13,19738168.0,80021.0,12756665.0,12400.0,13100.0,146704175.13
20221125,603236.SH,131465306.0,8295390.18,21933872.0,79321.0,20335525.0,17516.0,11100.0,139760696.18
20221124,603236.SH,129866959.0,9272456.55,17293364.0,85737.0,21603541.0,23000.0,16300.0,139139415.55
20221123,603236.SH,134177136.0,10260507.0,21182257.0,92437.0,19648567.0,31400.0,24800.0,144437643.0
20221122,603236.SH,132643446.0,11147604.72,23756864.0,99037.0,19729536.0,17599.0,44600.0,143791050.72
20221121,603236.SH,128616118.0,8165280.6,26513381.0,72036.0,21071632.0,48000.0,14100.0,136781398.6
20221118,603236.SH,123174369.0,12302347.68,33050716.0,105936.0,33428806.0,32900.0,37100.0,135476716.68
20221117,603236.SH,123552459.0,11801376.0,34494675.0,101736.0,24885011.0,38755.0,45460.0,135353835.0
20221116,603236.SH,113942795.0,10771763.85,38882585.0,95031.0,24089812.0,25600.0,37796.0,124714558.85
20221115,603236.SH,99150022.0,9163207.7,25291665.0,82835.0,36518908.0,31200.0,24255.0,108313229.7
20221114,603236.SH,110377265.0,9028276.8,13101497.0,89780.0,17124025.0,16300.0,25700.0,119405541.8
20221111,603236.SH,114399793.0,8216443.6,35580673.0,80380.0,33870244.0,43539.0,22000.0,122616236.6
20221110,603236.SH,112689364.0,10116479.94,36415260.0,101919.0,25287871.0,17900.0,20439.0,122805843.94
20221109,603236.SH,101561975.0,10276885.8,12479300.0,99380.0,9001658.0,14100.0,12400.0,111838860.8
20221108,603236.SH,98084333.0,10583076.0,33090846.0,101080.0,25844488.0,17000.0,57100.0,108667409.0
20221107,603236.SH,90837975.0,6704141.2,26162934.0,60980.0,16153589.0,19109.0,28000.0,97542116.2
20221104,603236.SH,80828630.0,5761564.29,41821253.0,52089.0,36657806.0,42360.0,19545.0,86590194.29
20221103,603236.SH,75665183.0,7864170.96,40314039.0,74904.0,11835003.0,16900.0,18723.0,83529353.96
20221102,603236.SH,47186147.0,7857669.12,28128460.0,73081.0,12832097.0,17210.0,19300.0,55043816.12
20221101,603236.SH,31889784.0,7185709.02,18842625.0,70991.0,11058651.0,13540.0,28000.0,39075493.02
20221031,603236.SH,24105810.0,5817039.9,10872137.0,56531.0,4996095.0,20700.0,21300.0,29922849.9
20221028,603236.SH,18229768.0,5761452.31,4969170.0,55931.0,12563636.0,6370.0,41231.0,23991220.31
20221027,603236.SH,25824234.0,2234473.5,9055977.0,21070.0,3800065.0,5000.0,11970.0,28058707.5
20221026,603236.SH,20568322.0,1546629.0,14965801.0,14100.0,1734899.0,1200.0,9000.0,22114951.0
20221025,603236.SH,7337420.0,680148.0,3414144.0,6300.0,1221067.0,0.0,6300.0,8017568.0
20221024,603236.SH,5144343.0,0.0,5572855.0,0.0,428512.0,0.0,0.0,5144343.0
20231229,603236.SH,584335459.0,8302278.75,16507215.0,154461.0,19610587.0,55600.0,13500.0,592637737.75
20231228,603236.SH,587438831.0,10659503.03,30528440.0,196561.0,34612852.0,17500.0,64100.0,598098334.03
20231227,603236.SH,591523243.0,7604522.31,11961245.0,149961.0,16243990.0,24100.0,25800.0,599127765.31
20231226,603236.SH,595805988.0,7542037.07,8752969.0,148261.0,12425449.0,27940.0,35100.0,603348025.07
20231225,603236.SH,599478468.0,7211672.11,9985794.0,141101.0,8333736.0,22200.0,28700.0,606690140.11
20231222,603236.SH,597826410.0,6808118.58,10410288.0,134601.0,12180739.0,50140.0,30800.0,604634528.58
20231221,603236.SH,599596861.0,7837136.31,11249974.0,153941.0,20099510.0,37460.0,42400.0,607433997.31
20231220,603236.SH,608446397.0,7493260.29,8495504.0,149001.0,5776738.0,34700.0,38860.0,615939657.29
20231219,603236.SH,605727631.0,7488279.7,5791723.0,144841.0,6183259.0,20000.0,33400.0,613215910.7
20231218,603236.SH,606119167.0,6632512.86,5225217.0,131441.0,13442974.0,36713.0,50200.0,612751679.86
20231215,603236.SH,614336924.0,6099401.34,5296245.0,117954.0,9720900.0,27160.0,26340.0,620436325.34
20231214,603236.SH,618761579.0,6202378.28,14708246.0,118774.0,6912054.0,11140.0,23700.0,624963957.28
20231213,603236.SH,610965387.0,5580483.56,16414826.0,106214.0,14073256.0,22340.0,27600.0,616545870.56
20231212,603236.SH,608623817.0,5322294.88,12541592.0,100954.0,15277253.0,40840.0,38100.0,613946111.88
20231211,603236.SH,611359478.0,5449119.7,12660911.0,103694.0,16849318.0,30340.0,44540.0,616808597.7
20231208,603236.SH,615547885.0,4664427.28,21373224.0,89494.0,15903054.0,24120.0,36753.0,620212312.28
20231207,603236.SH,610077715.0,3924522.66,6305983.0,76861.0,6310871.0,18500.0,21500.0,614002237.66
20231206,603236.SH,610082603.0,3738105.21,8518498.0,73861.0,13544224.0,28440.0,27620.0,613820708.21
20231205,603236.SH,615108329.0,3771390.5,6791113.0,74681.0,23111902.0,33220.0,23320.0,618879719.5
20231204,603236.SH,631429118.0,4392291.33,19018789.0,84581.0,18075830.0,33140.0,28860.0,635821409.33
20231201,603236.SH,630486159.0,4695415.24,11327480.0,88861.0,15394415.0,31873.0,21180.0,635181574.24
20231130,603236.SH,634553094.0,5183776.78,15779044.0,99554.0,11338442.0,38900.0,24000.0,639736870.78
20231129,603236.SH,630112492.0,6027147.64,21928207.0,114454.0,16911541.0,28441.0,47220.0,636139639.64
