trade_date,ts_code,rzye,rqye,rzmre,rqyl,rzche,rqchl,rqmcl,rzrqye
20241231,002869.SZ,194744735.0,0.0,6958535.0,0.0,12369242.0,0.0,0.0,194744735.0
20241230,002869.SZ,200155442.0,0.0,5803123.0,0.0,13935061.0,0.0,0.0,200155442.0
20241227,002869.SZ,208287380.0,0.0,13497525.0,0.0,11297485.0,0.0,0.0,208287380.0
20241226,002869.SZ,206087340.0,0.0,13057988.0,0.0,11297782.0,0.0,0.0,206087340.0
20241225,002869.SZ,204327134.0,0.0,10880405.0,0.0,8469212.0,0.0,0.0,204327134.0
20241224,002869.SZ,201915941.0,0.0,6648600.0,0.0,8044613.0,0.0,0.0,201915941.0
20241223,002869.SZ,203311954.0,0.0,14699727.0,0.0,9317850.0,0.0,0.0,203311954.0
20241220,002869.SZ,197930077.0,0.0,10716731.0,0.0,18056703.0,0.0,0.0,197930077.0
20241219,002869.SZ,205270049.0,0.0,12408093.0,0.0,11749326.0,0.0,0.0,205270049.0
20241218,002869.SZ,204611282.0,0.0,10861239.0,0.0,23409762.0,0.0,0.0,204611282.0
20241217,002869.SZ,217159805.0,0.0,15674811.0,0.0,14054573.0,0.0,0.0,217159805.0
20241216,002869.SZ,215539567.0,0.0,23521204.0,0.0,20267743.0,0.0,0.0,215539567.0
20241213,002869.SZ,212286106.0,0.0,17727299.0,0.0,18824496.0,0.0,0.0,212286106.0
20241212,002869.SZ,213383303.0,0.0,20464346.0,0.0,21803854.0,0.0,0.0,213383303.0
20241211,002869.SZ,214722811.0,0.0,20676948.0,0.0,19256131.0,0.0,0.0,214722811.0
20241210,002869.SZ,213301994.0,0.0,41191606.0,0.0,40909536.0,0.0,0.0,213301994.0
20241209,002869.SZ,213019924.0,0.0,33664303.0,0.0,36093229.0,0.0,0.0,213019924.0
20241206,002869.SZ,215448850.0,0.0,36748426.0,0.0,45199826.0,0.0,0.0,215448850.0
20241205,002869.SZ,223900250.0,0.0,49880765.0,0.0,39010777.0,0.0,0.0,223900250.0
20241204,002869.SZ,213030262.0,0.0,16830895.0,0.0,26728028.0,0.0,0.0,213030262.0
20241203,002869.SZ,222927395.0,0.0,23996914.0,0.0,21952860.0,0.0,0.0,222927395.0
20241202,002869.SZ,220883341.0,0.0,33498425.0,0.0,33110743.0,0.0,0.0,220883341.0
20241129,002869.SZ,220495659.0,0.0,29968092.0,0.0,13952699.0,0.0,0.0,220495659.0
20241128,002869.SZ,204480266.0,0.0,14976874.0,0.0,12801399.0,0.0,0.0,204480266.0
20241127,002869.SZ,202304791.0,0.0,15927426.0,0.0,17824757.0,0.0,0.0,202304791.0
20241126,002869.SZ,204202122.0,0.0,14562118.0,0.0,13392242.0,0.0,0.0,204202122.0
20241125,002869.SZ,203032246.0,0.0,9191335.0,0.0,16034671.0,0.0,0.0,203032246.0
20241122,002869.SZ,209875582.0,0.0,12725536.0,0.0,18863416.0,0.0,0.0,209875582.0
20241121,002869.SZ,216013462.0,0.0,24079933.0,0.0,18421888.0,0.0,0.0,216013462.0
20241120,002869.SZ,210355417.0,0.0,21196571.0,0.0,16225325.0,0.0,0.0,210355417.0
20241119,002869.SZ,205384171.0,0.0,13065161.0,0.0,15271477.0,0.0,0.0,205384171.0
20241118,002869.SZ,207590487.0,0.0,21880908.0,0.0,21635638.0,0.0,0.0,207590487.0
20241115,002869.SZ,207345217.0,0.0,23351068.0,0.0,46262987.0,0.0,0.0,207345217.0
20241114,002869.SZ,230257136.0,0.0,19316627.0,0.0,22055498.0,0.0,0.0,230257136.0
20241113,002869.SZ,232996007.0,0.0,32379417.0,0.0,32469503.0,0.0,0.0,232996007.0
20241112,002869.SZ,233086093.0,0.0,68977969.0,0.0,54857923.0,0.0,0.0,233086093.0
20241111,002869.SZ,218966047.0,0.0,62063888.0,0.0,40360737.0,0.0,0.0,218966047.0
20241108,002869.SZ,197262896.0,0.0,56476944.0,0.0,58335138.0,0.0,0.0,197262896.0
20241107,002869.SZ,199121090.0,0.0,30122581.0,0.0,37114838.0,0.0,0.0,199121090.0
20241106,002869.SZ,206113347.0,0.0,49790751.0,0.0,47846789.0,0.0,0.0,206113347.0
20241105,002869.SZ,204169385.0,0.0,49328193.0,0.0,42952237.0,0.0,0.0,204169385.0
20241104,002869.SZ,197793429.0,0.0,31213022.0,0.0,28913605.0,0.0,0.0,197793429.0
20241101,002869.SZ,195494012.0,0.0,56750532.0,0.0,48743580.0,0.0,0.0,195494012.0
20241031,002869.SZ,187487060.0,0.0,97028008.0,0.0,106672547.0,0.0,0.0,187487060.0
20241030,002869.SZ,197131599.0,0.0,171354608.0,0.0,69048681.0,0.0,0.0,197131599.0
20241029,002869.SZ,94825672.0,0.0,31708538.0,0.0,37480352.0,0.0,0.0,94825672.0
20241028,002869.SZ,100597486.0,0.0,23437237.0,0.0,25014239.0,0.0,0.0,100597486.0
20241025,002869.SZ,102174488.0,0.0,27117942.0,0.0,18185940.0,0.0,0.0,102174488.0
20241024,002869.SZ,93242486.0,0.0,32871732.0,0.0,25685110.0,0.0,0.0,93242486.0
20241023,002869.SZ,86055864.0,0.0,51394667.0,0.0,30463268.0,0.0,0.0,86055864.0
20241022,002869.SZ,65124465.0,0.0,40563678.0,0.0,28501987.0,0.0,0.0,65124465.0
20241021,002869.SZ,53062774.0,0.0,58086731.0,0.0,168613341.0,77855.0,0.0,53062774.0
20251231,002869.SZ,288094847.0,302380.0,8794158.0,13000.0,9104506.0,400.0,0.0,288397227.0
20251230,002869.SZ,288405195.0,308736.0,8474457.0,13400.0,10927189.0,100.0,0.0,288713931.0
20251229,002869.SZ,290857927.0,314955.0,14136594.0,13500.0,13262097.0,0.0,800.0,291172882.0
20251226,002869.SZ,289983430.0,301879.0,16048771.0,12700.0,9930343.0,0.0,2400.0,290285309.0
20251225,002869.SZ,283865002.0,248745.0,14886112.0,10300.0,13855751.0,1100.0,800.0,284113747.0
20251224,002869.SZ,282834641.0,251220.0,8296363.0,10600.0,17873281.0,2200.0,100.0,283085861.0
20251223,002869.SZ,292411559.0,301244.0,14365653.0,12700.0,20422170.0,100.0,0.0,292712803.0
20251222,002869.SZ,298468076.0,315520.0,18023338.0,12800.0,18223693.0,700.0,3000.0,298783596.0
20251219,002869.SZ,298668431.0,252840.0,27867489.0,10500.0,20100487.0,1100.0,3200.0,298921271.0
20251218,002869.SZ,290901429.0,193116.0,11340656.0,8400.0,19341129.0,3200.0,8200.0,291094545.0
20251217,002869.SZ,298901902.0,77758.0,20090974.0,3400.0,23509092.0,900.0,0.0,298979660.0
20251216,002869.SZ,302320020.0,100147.0,26058945.0,4300.0,21266768.0,0.0,4200.0,302420167.0
20251215,002869.SZ,297527843.0,2221.0,4709097.0,100.0,5093592.0,0.0,0.0,297530064.0
20251212,002869.SZ,297912338.0,2234.0,4957244.0,100.0,4405360.0,0.0,0.0,297914572.0
20251211,002869.SZ,297360454.0,2239.0,7211057.0,100.0,6948334.0,0.0,0.0,297362693.0
20251210,002869.SZ,297097731.0,2277.0,4874929.0,100.0,6288574.0,0.0,0.0,297100008.0
20251209,002869.SZ,298511376.0,2272.0,6055566.0,100.0,9789626.0,0.0,0.0,298513648.0
20251208,002869.SZ,302245436.0,2297.0,5998396.0,100.0,22745366.0,0.0,0.0,302247733.0
20251205,002869.SZ,318992406.0,2300.0,6748020.0,100.0,6563349.0,0.0,0.0,318994706.0
20251204,002869.SZ,318807735.0,2297.0,4410395.0,100.0,5073315.0,0.0,0.0,318810032.0
20251203,002869.SZ,319470655.0,2325.0,7550388.0,100.0,4747943.0,0.0,0.0,319472980.0
20251202,002869.SZ,316668210.0,2388.0,6763170.0,100.0,3083951.0,0.0,0.0,316670598.0
20251201,002869.SZ,312988991.0,2435.0,5441185.0,100.0,3463648.0,0.0,0.0,312991426.0
20251128,002869.SZ,311011454.0,2452.0,3439252.0,100.0,3525518.0,0.0,0.0,311013906.0
20251127,002869.SZ,311097720.0,2431.0,2239090.0,100.0,5981247.0,0.0,0.0,311100151.0
20251126,002869.SZ,314839877.0,2417.0,2629915.0,100.0,5390186.0,0.0,0.0,314842294.0
20251125,002869.SZ,317600148.0,2432.0,4248624.0,100.0,9106907.0,0.0,0.0,317602580.0
20251124,002869.SZ,322458431.0,2394.0,7354759.0,100.0,6384500.0,0.0,0.0,322460825.0
20251121,002869.SZ,321488172.0,2338.0,8298601.0,100.0,9070605.0,0.0,0.0,321490510.0
20251120,002869.SZ,322260176.0,2453.0,4406041.0,100.0,4538730.0,0.0,0.0,322262629.0
20251119,002869.SZ,322392865.0,2452.0,8454584.0,100.0,19762217.0,0.0,100.0,322395317.0
20251118,002869.SZ,333700498.0,0.0,6467741.0,0.0,10160861.0,0.0,0.0,333700498.0
20251117,002869.SZ,337393618.0,0.0,3455675.0,0.0,6413979.0,100.0,0.0,337393618.0
20251114,002869.SZ,340351922.0,2543.0,8816190.0,100.0,12407166.0,0.0,0.0,340354465.0
20251113,002869.SZ,343942898.0,2624.0,8020558.0,100.0,12452769.0,0.0,0.0,343945522.0
20251112,002869.SZ,348375109.0,2633.0,15283306.0,100.0,17663068.0,0.0,0.0,348377742.0
20251111,002869.SZ,350754871.0,2628.0,54885634.0,100.0,45860554.0,0.0,0.0,350757499.0
20251110,002869.SZ,341729791.0,2870.0,8745318.0,100.0,14078499.0,0.0,0.0,341732661.0
20251107,002869.SZ,347062972.0,2855.0,9913968.0,100.0,31003293.0,0.0,100.0,347065827.0
20251106,002869.SZ,368152297.0,0.0,25805889.0,0.0,20601279.0,100.0,0.0,368152297.0
20251105,002869.SZ,362947687.0,2698.0,10578149.0,100.0,4441336.0,0.0,0.0,362950385.0
20251104,002869.SZ,356810874.0,2701.0,8276207.0,100.0,10875341.0,0.0,0.0,356813575.0
20251103,002869.SZ,359410008.0,2755.0,15135885.0,100.0,18035397.0,0.0,0.0,359412763.0
20251031,002869.SZ,362309520.0,2834.0,11603636.0,100.0,26293658.0,0.0,100.0,362312354.0
20251030,002869.SZ,376999542.0,0.0,13261857.0,0.0,11716507.0,0.0,0.0,376999542.0
20251029,002869.SZ,375454192.0,0.0,9213374.0,0.0,9158003.0,0.0,0.0,375454192.0
20251028,002869.SZ,375398821.0,0.0,8878827.0,0.0,15825100.0,0.0,0.0,375398821.0
20251027,002869.SZ,382345094.0,0.0,19320912.0,0.0,10781130.0,0.0,0.0,382345094.0
20251024,002869.SZ,373805312.0,0.0,19150268.0,0.0,31485822.0,100.0,0.0,373805312.0
20251023,002869.SZ,386140866.0,2719.0,12178552.0,100.0,5989007.0,0.0,0.0,386143585.0
20251022,002869.SZ,379951321.0,2724.0,6971893.0,100.0,8371725.0,0.0,100.0,379954045.0
20251021,002869.SZ,381351153.0,0.0,4110960.0,0.0,8109453.0,0.0,0.0,381351153.0
20251020,002869.SZ,385349646.0,0.0,6116979.0,0.0,14888721.0,100.0,0.0,385349646.0
20251017,002869.SZ,394121388.0,2714.0,13125066.0,100.0,15132956.0,0.0,0.0,394124102.0
20251016,002869.SZ,396129278.0,2898.0,12012594.0,100.0,12101440.0,0.0,0.0,396132176.0
20251015,002869.SZ,396218124.0,2960.0,18223129.0,100.0,11060725.0,0.0,0.0,396221084.0
20251014,002869.SZ,389055720.0,3013.0,24135982.0,100.0,10898078.0,0.0,0.0,389058733.0
20251013,002869.SZ,375817816.0,3130.0,41922708.0,100.0,22285651.0,0.0,0.0,375820946.0
20251010,002869.SZ,356180759.0,3068.0,10016081.0,100.0,28121652.0,0.0,0.0,356183827.0
20251009,002869.SZ,374286330.0,3095.0,26761709.0,100.0,12812662.0,0.0,0.0,374289425.0
20250930,002869.SZ,360337283.0,3200.0,97144104.0,100.0,143299908.0,0.0,100.0,360340483.0
20250929,002869.SZ,406493087.0,0.0,67822868.0,0.0,29091609.0,100.0,0.0,406493087.0
20250926,002869.SZ,367761828.0,2947.0,30273396.0,100.0,14939571.0,0.0,0.0,367764775.0
20250925,002869.SZ,352428003.0,3072.0,28829311.0,100.0,10981908.0,0.0,0.0,352431075.0
20250924,002869.SZ,334580600.0,3125.0,37479759.0,100.0,57943232.0,0.0,0.0,334583725.0
20250923,002869.SZ,355044073.0,2983.0,27028782.0,100.0,54473130.0,0.0,0.0,355047056.0
20250922,002869.SZ,382488421.0,3086.0,27683012.0,100.0,21102148.0,0.0,0.0,382491507.0
20250919,002869.SZ,375907557.0,3136.0,19779168.0,100.0,41878728.0,0.0,0.0,375910693.0
20250918,002869.SZ,398007117.0,3188.0,45110260.0,100.0,35380017.0,0.0,0.0,398010305.0
20250917,002869.SZ,388276874.0,3280.0,40549832.0,100.0,32821732.0,0.0,0.0,388280154.0
20250916,002869.SZ,380548774.0,3156.0,15260654.0,100.0,69099208.0,0.0,0.0,380551930.0
20250915,002869.SZ,434387328.0,3120.0,45712718.0,100.0,71447419.0,0.0,0.0,434390448.0
20250912,002869.SZ,460122029.0,3234.0,22126417.0,100.0,21925611.0,0.0,0.0,460125263.0
20250911,002869.SZ,459921223.0,3277.0,58794548.0,100.0,22442530.0,0.0,0.0,459924500.0
20250910,002869.SZ,423569205.0,3052.0,14161465.0,100.0,17741588.0,0.0,0.0,423572257.0
20250909,002869.SZ,427149328.0,3115.0,24764920.0,100.0,20036671.0,0.0,0.0,427152443.0
20250908,002869.SZ,422421079.0,3187.0,18057136.0,100.0,14942698.0,0.0,0.0,422424266.0
20250905,002869.SZ,419306641.0,3130.0,30251560.0,100.0,37155740.0,0.0,0.0,419309771.0
