trade_date,ts_code,rzye,rqye,rzmre,rqyl,rzche,rqchl,rqmcl,rzrqye
20191231,300638.SZ,313924931.0,670890.0,16130367.0,10700.0,18587181.0,500.0,300.0,314595821.0
20191230,300638.SZ,316381745.0,686700.0,15103548.0,10900.0,20218009.0,500.0,500.0,317068445.0
20191227,300638.SZ,321496206.0,683103.0,19077922.0,10900.0,22369467.0,500.0,500.0,322179309.0
20191226,300638.SZ,324787751.0,698254.0,12668911.0,10900.0,10815036.0,500.0,10500.0,325486005.0
20191225,300638.SZ,322933876.0,57942.0,14941126.0,900.0,15717635.0,500.0,500.0,322991818.0
20191224,300638.SZ,323710385.0,58365.0,12210373.0,900.0,9304553.0,500.0,500.0,323768750.0
20191223,300638.SZ,320804565.0,57429.0,19532906.0,900.0,24623688.0,500.0,500.0,320861994.0
20191220,300638.SZ,325895347.0,60102.0,13759704.0,900.0,11503344.0,10500.0,500.0,325955449.0
20191219,300638.SZ,323638987.0,734224.0,20392868.0,10900.0,15797002.0,0.0,0.0,324373211.0
20191218,300638.SZ,319043121.0,731281.0,27132292.0,10900.0,24645347.0,4500.0,500.0,319774402.0
20191217,300638.SZ,316556176.0,1001429.0,24466667.0,14900.0,39208386.0,500.0,4500.0,317557605.0
20191216,300638.SZ,331297895.0,711770.0,48537825.0,10900.0,25334258.0,500.0,500.0,332009665.0
20191213,300638.SZ,308094328.0,690842.0,28512140.0,10900.0,29578122.0,500.0,10500.0,308785170.0
20191212,300638.SZ,309160310.0,55602.0,18679416.0,900.0,20702765.0,3000.0,500.0,309215912.0
20191211,300638.SZ,311183659.0,209100.0,17310111.0,3400.0,19171975.0,0.0,0.0,311392759.0
20191210,300638.SZ,313045523.0,213792.0,16582976.0,3400.0,16148543.0,0.0,0.0,313259315.0
20191209,300638.SZ,312611090.0,212228.0,18835649.0,3400.0,13520656.0,400.0,0.0,312823318.0
20191206,300638.SZ,307296097.0,239058.0,19103771.0,3800.0,28016038.0,5500.0,400.0,307535155.0
20191205,300638.SZ,316208364.0,558475.0,34311740.0,8900.0,29692915.0,400.0,5500.0,316766839.0
20191204,300638.SZ,311589539.0,227696.0,12324649.0,3800.0,9362832.0,5400.0,400.0,311817235.0
20191203,300638.SZ,308627722.0,535920.0,11671498.0,8800.0,10754811.0,400.0,5400.0,309163642.0
20191202,300638.SZ,307711035.0,224808.0,10861516.0,3800.0,17681535.0,500.0,800.0,307935843.0
20191129,300638.SZ,314531054.0,205975.0,10039022.0,3500.0,13202104.0,500.0,500.0,314737029.0
20191128,300638.SZ,317694136.0,207235.0,9174760.0,3500.0,4966154.0,500.0,500.0,317901371.0
20191127,300638.SZ,313485530.0,210700.0,5267616.0,3500.0,5092514.0,6000.0,500.0,313696230.0
20191126,300638.SZ,313310428.0,540900.0,9000626.0,9000.0,13909559.0,500.0,500.0,313851328.0
20191125,300638.SZ,318219361.0,529470.0,19293220.0,9000.0,23544150.0,500.0,6000.0,318748831.0
20191122,300638.SZ,322470291.0,221305.0,14630171.0,3500.0,21413765.0,6500.0,500.0,322691596.0
20191121,300638.SZ,329253885.0,597075.0,35056257.0,9500.0,22616323.0,300.0,6500.0,329850960.0
20191120,300638.SZ,316813951.0,215952.0,22205131.0,3300.0,16350374.0,500.0,300.0,317029903.0
20191119,300638.SZ,310959194.0,230825.0,27870075.0,3500.0,22382427.0,500.0,500.0,311190019.0
20191118,300638.SZ,305471546.0,231000.0,28582934.0,3500.0,18845456.0,7500.0,500.0,305702546.0
20191115,300638.SZ,295734068.0,673050.0,31554462.0,10500.0,31233233.0,500.0,6500.0,296407118.0
20191114,300638.SZ,295412839.0,283680.0,19403284.0,4500.0,14245015.0,500.0,500.0,295696519.0
20191113,300638.SZ,290254570.0,284400.0,21128268.0,4500.0,23910833.0,500.0,500.0,290538970.0
20191112,300638.SZ,293037135.0,281025.0,16179643.0,4500.0,16385231.0,500.0,500.0,293318160.0
20191111,300638.SZ,293242723.0,276795.0,13472864.0,4500.0,19125946.0,500.0,500.0,293519518.0
20191108,300638.SZ,298895805.0,286380.0,52214145.0,4500.0,27632328.0,7500.0,500.0,299182185.0
20191107,300638.SZ,274313988.0,730595.0,75579320.0,11500.0,23029606.0,500.0,7500.0,275044583.0
20191106,300638.SZ,221764274.0,269145.0,14594429.0,4500.0,15092999.0,500.0,500.0,222033419.0
20191105,300638.SZ,222262844.0,265455.0,11541232.0,4500.0,11271098.0,1400.0,500.0,222528299.0
20191104,300638.SZ,221992710.0,315630.0,10987740.0,5400.0,7020857.0,1400.0,400.0,222308340.0
20191101,300638.SZ,218025827.0,372352.0,5184153.0,6400.0,7369771.0,400.0,400.0,218398179.0
20191031,300638.SZ,220211445.0,365952.0,8113869.0,6400.0,7852102.0,500.0,400.0,220577397.0
20191030,300638.SZ,219949678.0,369395.0,8464354.0,6500.0,7344668.0,500.0,500.0,220319073.0
20191029,300638.SZ,218829992.0,377195.0,20168944.0,6500.0,18793583.0,500.0,500.0,219207187.0
20191028,300638.SZ,217454631.0,398060.0,20942731.0,6500.0,11852079.0,1500.0,500.0,217852691.0
20191025,300638.SZ,208363979.0,446850.0,13369998.0,7500.0,9107057.0,500.0,500.0,208810829.0
20191024,300638.SZ,204101038.0,444450.0,8228031.0,7500.0,8127678.0,400.0,500.0,204545488.0
20191023,300638.SZ,204000685.0,438376.0,6156656.0,7400.0,5020536.0,500.0,400.0,204439061.0
20191022,300638.SZ,202864565.0,449925.0,13987337.0,7500.0,9805103.0,400.0,500.0,203314490.0
20191021,300638.SZ,198682331.0,435194.0,10470229.0,7400.0,13067779.0,1500.0,3100.0,199117525.0
20191018,300638.SZ,201279881.0,342780.0,5207708.0,5800.0,7944561.0,3200.0,1800.0,201622661.0
20191017,300638.SZ,204016734.0,433368.0,12805014.0,7200.0,5391663.0,1500.0,500.0,204450102.0
20191016,300638.SZ,196603383.0,494624.0,20625322.0,8200.0,12347289.0,1500.0,1500.0,197098007.0
20191015,300638.SZ,188325350.0,492902.0,43156010.0,8200.0,43390859.0,400.0,4500.0,188818252.0
20191014,300638.SZ,188560199.0,273839.0,17041564.0,4100.0,13704645.0,4500.0,400.0,188834038.0
20191011,300638.SZ,185223280.0,536280.0,20266961.0,8200.0,16999633.0,1500.0,1500.0,185759560.0
