trade_date,ts_code,rzye,rqye,rzmre,rqyl,rzche,rqchl,rqmcl,rzrqye
20161230,002313.SZ,1130303444.0,186074.0,24400903.0,7986.0,88135516.0,0.0,2100.0,1130489518.0
20161229,002313.SZ,1194038057.0,136261.0,17030953.0,5886.0,17701648.0,700.0,0.0,1194174318.0
20161228,002313.SZ,1194708752.0,155364.0,21464769.0,6586.0,27814593.0,300.0,0.0,1194864116.0
20161227,002313.SZ,1201058576.0,166021.0,27469963.0,6886.0,25266020.0,11500.0,1000.0,1201224597.0
20161226,002313.SZ,1198854633.0,425262.0,40952605.0,17386.0,37790242.0,14338.0,2100.0,1199279895.0
20161223,002313.SZ,1195692270.0,700311.0,44554505.0,29624.0,19246635.0,2100.0,16700.0,1196392581.0
20161222,002313.SZ,1170384400.0,350961.0,8986870.0,15024.0,8507781.0,0.0,9200.0,1170735361.0
20161221,002313.SZ,1169905311.0,135117.0,26890967.0,5824.0,26283239.0,0.0,0.0,1170040428.0
20161220,002313.SZ,1169297583.0,132380.0,11711249.0,5824.0,10325886.0,1700.0,0.0,1169429963.0
20161219,002313.SZ,1167912220.0,171096.0,18054510.0,7524.0,21695408.0,0.0,1700.0,1168083316.0
20161216,002313.SZ,1171553118.0,134127.0,19994396.0,5824.0,20973442.0,0.0,0.0,1171687245.0
20161215,002313.SZ,1172532164.0,134709.0,36998377.0,5824.0,32310801.0,22700.0,0.0,1172666873.0
20161214,002313.SZ,1167844588.0,650347.0,22650042.0,28524.0,24011641.0,3212.0,18400.0,1168494935.0
20161213,002313.SZ,1169206187.0,298860.0,16490380.0,13336.0,21814422.0,18400.0,2400.0,1169505047.0
20161212,002313.SZ,1174530229.0,651846.0,53237101.0,29336.0,72541836.0,2400.0,13700.0,1175182075.0
20161209,002313.SZ,1193834964.0,405810.0,39133863.0,18036.0,49521510.0,13608.0,600.0,1194240774.0
20161208,002313.SZ,1204222611.0,680484.0,32480757.0,31044.0,25902059.0,0.0,2800.0,1204903095.0
20161207,002313.SZ,1197643913.0,631253.0,25469617.0,28244.0,24219363.0,1200.0,0.0,1198275166.0
20161206,002313.SZ,1196393659.0,659251.0,24072088.0,29444.0,56971831.0,10000.0,16593.0,1197052910.0
20161205,002313.SZ,1229293402.0,511634.0,25467858.0,22851.0,48525012.0,18600.0,13800.0,1229805036.0
20161202,002313.SZ,1252350556.0,608322.0,21568843.0,27651.0,58717513.0,14100.0,21800.0,1252958878.0
20161201,002313.SZ,1289499226.0,449297.0,16936145.0,19951.0,24015356.0,0.0,4100.0,1289948523.0
20161130,002313.SZ,1296578437.0,353477.0,60235841.0,15851.0,62546095.0,4800.0,0.0,1296931914.0
20161129,002313.SZ,1298888691.0,476212.0,56348039.0,20651.0,51284553.0,800.0,4800.0,1299364903.0
20161128,002313.SZ,1293825205.0,399624.0,44292056.0,16651.0,40217539.0,25100.0,0.0,1294224829.0
20161125,002313.SZ,1289750688.0,1023735.0,51185371.0,41751.0,52824071.0,0.0,35900.0,1290774423.0
20161124,002313.SZ,1291389388.0,137850.0,27294347.0,5851.0,37396540.0,23125.0,0.0,1291527238.0
20161123,002313.SZ,1301491581.0,690498.0,31553336.0,28976.0,36635379.0,10000.0,23176.0,1302182079.0
20161122,002313.SZ,1306573624.0,382518.0,52916690.0,15800.0,68137867.0,23100.0,0.0,1306956142.0
20161121,002313.SZ,1321794801.0,936712.0,44508300.0,38900.0,51784407.0,2900.0,23100.0,1322731513.0
20161118,002313.SZ,1329070908.0,461142.0,109979860.0,18700.0,106922517.0,15100.0,100.0,1329532050.0
20161117,002313.SZ,1326013565.0,837108.0,40692341.0,33700.0,38053809.0,0.0,16100.0,1326850673.0
20161116,002313.SZ,1323375033.0,433664.0,50158599.0,17600.0,55628948.0,0.0,1800.0,1323808697.0
20161115,002313.SZ,1328845382.0,392156.0,115591175.0,15800.0,98626826.0,8200.0,0.0,1329237538.0
20161114,002313.SZ,1311881033.0,597360.0,71038906.0,24000.0,58695317.0,1200.0,8200.0,1312478393.0
20161111,002313.SZ,1299537444.0,419730.0,103454780.0,17000.0,134554927.0,13000.0,1000.0,1299957174.0
