ts_code,end_date,pledge_count,unrest_pledge,rest_pledge,total_share,pledge_ratio
300627.SZ,20260612,6,3889.2,0.0,79252.03,4.91
300627.SZ,20260605,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260529,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260522,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260515,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260508,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260430,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260424,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260417,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260410,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260403,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260327,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260320,6,3889.2,0.0,78689.25,4.94
300627.SZ,20260313,6,5019.2,0.0,78689.25,6.38
300627.SZ,20260306,6,5019.2,0.0,78689.25,6.38
300627.SZ,20260227,6,5019.2,0.0,78689.25,6.38
300627.SZ,20260213,6,5019.2,0.0,78689.25,6.38
300627.SZ,20260206,6,5019.2,0.0,78689.25,6.38
300627.SZ,20260130,6,5019.2,0.0,78689.25,6.38
300627.SZ,20260123,6,5485.2,0.0,78689.25,6.97
300627.SZ,20260116,6,5485.2,0.0,78689.25,6.97
300627.SZ,20260109,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251231,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251226,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251219,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251212,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251205,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251129,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251128,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251121,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251115,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251114,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251114,7,6003.2,0.0,78643.79,7.63
300627.SZ,20251107,7,6003.2,0.0,78521.19,7.65
300627.SZ,20251031,7,6003.2,0.0,78521.19,7.65
300627.SZ,20251024,7,6003.2,0.0,78521.19,7.65
300627.SZ,20251017,7,6003.2,0.0,78521.19,7.65
300627.SZ,20251010,7,6003.2,0.0,78521.19,7.65
300627.SZ,20250930,7,6003.2,0.0,78521.19,7.65
300627.SZ,20250926,7,6003.2,0.0,78521.19,7.65
300627.SZ,20250919,7,6003.2,0.0,78521.19,7.65
300627.SZ,20250912,7,6003.2,0.0,78521.19,7.65
300627.SZ,20250905,7,6003.2,0.0,78521.19,7.65
300627.SZ,20250829,7,6003.2,0.0,78521.19,7.65
300627.SZ,20250822,7,6003.2,0.0,78163.94,7.68
300627.SZ,20250815,7,6003.2,0.0,78163.94,7.68
300627.SZ,20250808,7,6003.2,0.0,78163.94,7.68
300627.SZ,20250801,7,6003.2,0.0,78163.94,7.68
300627.SZ,20250725,7,6003.2,0.0,78163.94,7.68
300627.SZ,20250718,7,6003.2,0.0,78163.94,7.68
300627.SZ,20250711,7,6003.2,0.0,78163.94,7.68
300627.SZ,20250704,7,6003.2,0.0,78163.94,7.68
300627.SZ,20250627,7,6003.2,0.0,78163.94,7.68
300627.SZ,20250620,7,6003.2,0.0,78163.94,7.68
300627.SZ,20250613,7,4301.0,0.0,55831.39,7.7
300627.SZ,20250606,7,4374.0,0.0,55631.0,7.86
300627.SZ,20250530,7,4374.0,0.0,55527.4,7.88
300627.SZ,20250523,7,4834.0,0.0,55527.4,8.71
300627.SZ,20250516,7,4834.0,0.0,54946.27,8.8
300627.SZ,20250509,7,4834.0,0.0,54946.27,8.8
300627.SZ,20250430,7,4834.0,0.0,54946.27,8.8
300627.SZ,20250425,7,4834.0,0.0,54946.27,8.8
300627.SZ,20250418,7,4834.0,0.0,54946.27,8.8
300627.SZ,20250411,7,4834.0,0.0,54946.27,8.8
300627.SZ,20250403,7,4834.0,0.0,54946.27,8.8
300627.SZ,20250328,7,4834.0,0.0,54946.27,8.8
300627.SZ,20250321,7,5424.0,0.0,54946.27,9.87
300627.SZ,20250314,7,5424.0,0.0,54946.27,9.87
300627.SZ,20250307,7,5424.0,0.0,54946.27,9.87
300627.SZ,20250228,7,5424.0,0.0,54946.27,9.87
300627.SZ,20250221,7,5424.0,0.0,54946.27,9.87
300627.SZ,20250214,7,5424.0,0.0,54946.27,9.87
300627.SZ,20250207,7,5424.0,0.0,54946.27,9.87
300627.SZ,20250127,7,5424.0,0.0,54946.27,9.87
300627.SZ,20250124,7,5424.0,0.0,54946.27,9.87
300627.SZ,20250117,7,5424.0,0.0,54946.27,9.87
300627.SZ,20250110,7,5424.0,0.0,54909.65,9.88
300627.SZ,20250103,7,5424.0,0.0,54909.65,9.88
300627.SZ,20241227,7,5424.0,0.0,54909.65,9.88
300627.SZ,20241220,7,5424.0,0.0,54806.05,9.9
300627.SZ,20241213,7,5424.0,0.0,54806.05,9.9
300627.SZ,20241206,7,5424.0,0.0,54806.05,9.9
300627.SZ,20241129,7,5424.0,0.0,54806.05,9.9
300627.SZ,20241122,7,5424.0,0.0,54806.05,9.9
300627.SZ,20241115,7,5424.0,0.0,54806.05,9.9
300627.SZ,20241108,7,5424.0,0.0,54806.05,9.9
300627.SZ,20241101,7,5424.0,0.0,54806.05,9.9
300627.SZ,20241025,7,5424.0,0.0,54806.05,9.9
300627.SZ,20241018,7,5424.0,0.0,54806.05,9.9
300627.SZ,20241011,7,5424.0,0.0,54806.05,9.9
300627.SZ,20240930,7,5424.0,0.0,54806.05,9.9
300627.SZ,20240927,7,5424.0,0.0,54806.05,9.9
300627.SZ,20240920,7,5424.0,0.0,54806.05,9.9
300627.SZ,20240913,7,5424.0,0.0,54806.05,9.9
300627.SZ,20240906,7,5424.0,0.0,54806.05,9.9
300627.SZ,20240830,7,5424.0,0.0,54806.05,9.9
300627.SZ,20240823,7,5424.0,0.0,54551.73,9.94
300627.SZ,20240816,7,5424.0,0.0,54551.73,9.94
300627.SZ,20240809,7,5424.0,0.0,54552.38,9.94
300627.SZ,20240802,7,5424.0,0.0,54552.38,9.94
300627.SZ,20240726,7,5424.0,0.0,54552.38,9.94
300627.SZ,20240719,7,5424.0,0.0,54552.38,9.94
300627.SZ,20240712,7,5424.0,0.0,54552.38,9.94
300627.SZ,20240705,7,5424.0,0.0,54552.38,9.94
