ts_code,end_date,pledge_count,unrest_pledge,rest_pledge,total_share,pledge_ratio
002313.SZ,20260612,0,0.0,0.0,37440.0,0.0
002313.SZ,20260605,0,0.0,0.0,37440.0,0.0
002313.SZ,20260529,0,0.0,0.0,37440.0,0.0
002313.SZ,20260522,0,0.0,0.0,37440.0,0.0
002313.SZ,20260515,0,0.0,0.0,37440.0,0.0
002313.SZ,20260508,0,0.0,0.0,37440.0,0.0
002313.SZ,20260430,0,0.0,0.0,37440.0,0.0
002313.SZ,20260424,0,0.0,0.0,37440.0,0.0
002313.SZ,20260417,0,0.0,0.0,37440.0,0.0
002313.SZ,20260410,0,0.0,0.0,37440.0,0.0
002313.SZ,20260403,0,0.0,0.0,37440.0,0.0
002313.SZ,20260327,0,0.0,0.0,37440.0,0.0
002313.SZ,20260320,0,0.0,0.0,37440.0,0.0
002313.SZ,20260313,0,0.0,0.0,37440.0,0.0
002313.SZ,20260306,0,0.0,0.0,37440.0,0.0
002313.SZ,20260227,0,0.0,0.0,37440.0,0.0
002313.SZ,20260213,0,0.0,0.0,37440.0,0.0
002313.SZ,20260206,0,0.0,0.0,37440.0,0.0
002313.SZ,20260130,0,0.0,0.0,37440.0,0.0
002313.SZ,20260123,0,0.0,0.0,37440.0,0.0
002313.SZ,20260116,0,0.0,0.0,37440.0,0.0
002313.SZ,20260109,0,0.0,0.0,37440.0,0.0
002313.SZ,20251231,0,0.0,0.0,37440.0,0.0
002313.SZ,20251226,0,0.0,0.0,37440.0,0.0
002313.SZ,20251219,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251212,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251205,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251129,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251128,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251121,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251115,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251114,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251114,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251107,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251031,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251024,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251017,1,9348.53,0.0,37440.0,24.97
002313.SZ,20251010,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250930,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250926,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250919,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250912,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250905,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250829,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250822,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250815,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250808,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250801,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250725,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250718,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250711,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250704,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250627,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250620,1,9348.53,0.0,37440.0,24.97
002313.SZ,20250613,1,9348.53,0.0,37440.0,24.97
