ts_code,end_date,pledge_count,unrest_pledge,rest_pledge,total_share,pledge_ratio
002869.SZ,20260612,8,1694.0,0.0,17691.5,9.58
002869.SZ,20260605,8,1694.0,0.0,17691.5,9.58
002869.SZ,20260529,8,1694.0,0.0,17691.5,9.58
002869.SZ,20260522,8,1694.0,0.0,17691.5,9.58
002869.SZ,20260515,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260508,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260430,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260424,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260417,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260410,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260403,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260327,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260320,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260313,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260306,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260227,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260213,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260206,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260130,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260123,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260116,7,1510.0,0.0,17691.5,8.54
002869.SZ,20260109,7,1510.0,0.0,17691.5,8.54
002869.SZ,20251231,7,1510.0,0.0,17691.5,8.54
002869.SZ,20251226,7,1510.0,0.0,17691.5,8.54
002869.SZ,20251219,7,1510.0,0.0,17691.5,8.54
002869.SZ,20251212,7,1510.0,0.0,17691.5,8.54
002869.SZ,20251205,7,1513.0,0.0,17691.5,8.55
002869.SZ,20251129,7,1513.0,0.0,17691.5,8.55
002869.SZ,20251128,7,1513.0,0.0,17691.5,8.55
002869.SZ,20251121,7,1778.0,0.0,17756.3,10.01
002869.SZ,20251115,5,1548.0,0.0,17955.63,8.62
002869.SZ,20251114,5,1548.0,0.0,17955.63,8.62
002869.SZ,20251114,5,1548.0,0.0,17955.63,8.62
002869.SZ,20251107,5,1548.0,0.0,17955.63,8.62
002869.SZ,20251031,5,1548.0,0.0,17955.63,8.62
002869.SZ,20251024,5,1548.0,0.0,17955.63,8.62
002869.SZ,20251017,5,1548.0,0.0,17955.63,8.62
002869.SZ,20251010,5,1548.0,0.0,17955.63,8.62
002869.SZ,20250930,5,1548.0,0.0,17955.63,8.62
002869.SZ,20250926,5,1548.0,0.0,17955.63,8.62
002869.SZ,20250919,5,1548.0,0.0,17955.63,8.62
002869.SZ,20250912,5,1548.0,0.0,17955.63,8.62
002869.SZ,20250905,5,1548.0,0.0,17955.63,8.62
002869.SZ,20250829,5,1548.0,0.0,17955.63,8.62
002869.SZ,20250822,5,1548.0,0.0,17955.63,8.62
