ts_code,end_date,pledge_count,unrest_pledge,rest_pledge,total_share,pledge_ratio
300638.SZ,20260612,4,5584.93,0.0,76418.56,7.31
300638.SZ,20260605,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260529,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260522,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260515,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260508,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260430,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260424,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260417,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260410,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260403,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260327,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260320,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260313,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260306,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260227,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260213,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260206,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260130,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260123,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260116,4,5656.93,0.0,76418.56,7.4
300638.SZ,20260109,4,5656.93,0.0,76418.56,7.4
300638.SZ,20251231,4,5656.93,0.0,76418.56,7.4
300638.SZ,20251226,4,5656.93,0.0,76545.35,7.39
300638.SZ,20251219,4,5656.93,0.0,76545.35,7.39
300638.SZ,20251212,4,5656.93,0.0,76545.35,7.39
300638.SZ,20251205,3,3166.93,0.0,76545.35,4.14
300638.SZ,20251129,3,3166.93,0.0,76545.35,4.14
300638.SZ,20251128,3,3166.93,0.0,76545.35,4.14
300638.SZ,20251121,3,3166.93,0.0,76545.35,4.14
300638.SZ,20251115,3,3166.93,0.0,76545.35,4.14
300638.SZ,20251114,3,3166.93,0.0,76545.35,4.14
300638.SZ,20251114,3,3166.93,0.0,76545.35,4.14
300638.SZ,20251107,3,3166.93,0.0,76545.35,4.14
300638.SZ,20251031,3,3166.93,0.0,76545.35,4.14
300638.SZ,20251024,3,3166.93,0.0,76545.35,4.14
