ts_code,end_date,pledge_count,unrest_pledge,rest_pledge,total_share,pledge_ratio
300552.SZ,20260612,9,4203.0,0.0,21313.31,19.72
300552.SZ,20260605,9,4203.0,0.0,21313.31,19.72
300552.SZ,20260529,9,4203.0,0.0,21313.31,19.72
300552.SZ,20260522,9,4203.0,0.0,21313.31,19.72
300552.SZ,20260515,9,4203.0,0.0,21313.31,19.72
300552.SZ,20260508,9,4203.0,0.0,21313.31,19.72
300552.SZ,20260430,9,4583.0,0.0,21313.31,21.5
300552.SZ,20260424,9,4583.0,0.0,21313.31,21.5
300552.SZ,20260417,9,4583.0,0.0,21313.31,21.5
300552.SZ,20260410,8,4258.0,0.0,21313.31,19.98
300552.SZ,20260403,8,4258.0,0.0,21313.31,19.98
300552.SZ,20260327,9,4364.0,0.0,21313.31,20.48
300552.SZ,20260320,9,4364.0,0.0,21313.31,20.48
300552.SZ,20260313,8,4244.0,0.0,21313.31,19.91
300552.SZ,20260306,8,4244.0,0.0,21313.31,19.91
300552.SZ,20260227,8,4244.0,0.0,21313.31,19.91
300552.SZ,20260213,8,4244.0,0.0,21313.31,19.91
300552.SZ,20260206,8,4244.0,0.0,21313.31,19.91
300552.SZ,20260130,8,4244.0,0.0,21313.31,19.91
300552.SZ,20260123,8,4244.0,0.0,21313.31,19.91
300552.SZ,20260116,8,4244.0,0.0,21313.31,19.91
300552.SZ,20260109,8,4244.0,0.0,21313.31,19.91
300552.SZ,20251231,8,4244.0,0.0,21313.31,19.91
300552.SZ,20251226,8,4244.0,0.0,21313.31,19.91
300552.SZ,20251219,8,4244.0,0.0,21313.31,19.91
300552.SZ,20251212,8,4244.0,0.0,21313.31,19.91
300552.SZ,20251205,6,3819.0,0.0,21313.31,17.92
300552.SZ,20251129,6,3819.0,0.0,21313.31,17.92
300552.SZ,20251128,6,3819.0,0.0,21313.31,17.92
300552.SZ,20251121,6,3819.0,0.0,21313.31,17.92
300552.SZ,20251115,6,3819.0,0.0,21313.31,17.92
300552.SZ,20251114,6,3819.0,0.0,21313.31,17.92
300552.SZ,20251114,6,3819.0,0.0,21313.31,17.92
300552.SZ,20251107,6,3819.0,0.0,21313.31,17.92
300552.SZ,20251031,6,3819.0,0.0,21313.31,17.92
300552.SZ,20251024,6,3819.0,0.0,21313.31,17.92
300552.SZ,20251017,7,3451.0,0.0,21313.31,16.19
300552.SZ,20251010,6,3393.0,0.0,21313.31,15.92
300552.SZ,20250930,6,3393.0,0.0,21313.31,15.92
300552.SZ,20250926,6,3393.0,0.0,21313.31,15.92
300552.SZ,20250919,4,3128.0,0.0,21313.31,14.68
300552.SZ,20250912,3,2782.0,0.0,21313.31,13.05
300552.SZ,20250905,3,2782.0,0.0,21313.31,13.05
300552.SZ,20250829,3,2782.0,0.0,21313.31,13.05
300552.SZ,20250822,3,2782.0,0.0,21313.31,13.05
300552.SZ,20250815,3,2782.0,0.0,21313.31,13.05
300552.SZ,20250808,3,2782.0,0.0,21313.31,13.05
300552.SZ,20250801,3,2782.0,0.0,21313.31,13.05
300552.SZ,20250725,4,2782.0,0.0,21313.31,13.05
300552.SZ,20250718,4,2782.0,0.0,21313.31,13.05
300552.SZ,20250711,5,3282.0,0.0,21313.31,15.4
300552.SZ,20250704,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250627,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250620,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250613,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250606,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250530,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250523,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250516,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250509,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250430,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250425,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250418,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250411,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250403,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250328,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250321,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250314,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250307,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250228,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250221,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250214,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250207,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250127,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250124,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250117,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250110,4,2982.0,0.0,21313.31,13.99
300552.SZ,20250103,4,2982.0,0.0,21313.31,13.99
300552.SZ,20241227,4,2982.0,0.0,21313.31,13.99
300552.SZ,20241220,4,2982.0,0.0,21313.31,13.99
300552.SZ,20241213,4,2982.0,0.0,21313.31,13.99
300552.SZ,20241206,4,2982.0,0.0,21313.31,13.99
300552.SZ,20241129,4,2982.0,0.0,21313.31,13.99
300552.SZ,20241122,4,2982.0,0.0,21313.31,13.99
300552.SZ,20241115,4,2982.0,0.0,21313.31,13.99
300552.SZ,20241108,4,2982.0,0.0,21313.31,13.99
300552.SZ,20241101,4,2982.0,0.0,21313.31,13.99
300552.SZ,20241025,4,2982.0,0.0,21313.31,13.99
300552.SZ,20241018,5,3719.0,0.0,21313.31,17.45
300552.SZ,20241011,5,3719.0,0.0,21313.31,17.45
300552.SZ,20240930,8,3780.0,0.0,21313.31,17.74
300552.SZ,20240927,8,3780.0,0.0,21313.31,17.74
300552.SZ,20240920,8,3780.0,0.0,21313.31,17.74
300552.SZ,20240913,8,3780.0,0.0,21313.31,17.74
300552.SZ,20240906,8,3780.0,0.0,21313.31,17.74
300552.SZ,20240830,8,3780.0,0.0,21313.31,17.74
300552.SZ,20240823,8,4280.0,0.0,21313.31,20.08
300552.SZ,20240816,5,4361.0,0.0,21313.31,20.46
