LOCAL_COMPANY_NAME,LOCAL_SYMBOL,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
高新兴,300098,300098,相关部门印发高质量数据集实施方案，科创创业人工智能ETF易方达(159140涨超1%,前五大权重股：数字政通（300075.SZ）持平，高新兴（300098.SZ）跌0.19%，万达信息（300168.SZ）涨2.04%，富瀚微（300613.SZ）涨0.37%，天准科技（688003.SH）跌6.66%。,2026-06-09 10:23:42,界面新闻,http://finance.eastmoney.com/a/202606093764813710.html
高新兴,300098,300098,高新兴300098.SZ)：2026年一季报净利润为2315.65万元,2026年4月29日，高新兴300098.SZ)发布2026年一季报。 公司营业总收入为5.10亿元。归母净利润为2315.65万元。经营活动现金净流入为3537.09万元。,2026-04-29 10:57:34,界面新闻,http://finance.eastmoney.com/a/202604293724058572.html
高新兴,300098,300098,汽车芯片概念涨4.59%，主力资金净流入这些股,002213 大为股份 3.68 10.56 2176.04 2.74 600360 华微电子 5.86 7.18 2147.04 2.53 300671 富满微 13.15 6.76 2146.69 3.24 600171 上海贝岭 3.04 2.05 2090.07 5.38 300098,2026-06-09 16:36:00,证券时报网,http://finance.eastmoney.com/a/202606093765151568.html
高新兴,300098,300098,通信行业资金流入榜：天孚通信等20股净流入资金超亿元,10.28 -5059.21 301428 世纪恒通 1.28 23.54 -4997.77 300590 移为通信 -3.89 6.46 -4984.13 301307 美利信 -3.16 7.72 -4885.93 300959 线上线下 -8.51 15.27 -2661.28 300098,2026-06-03 16:46:00,证券时报网,http://finance.eastmoney.com/a/202606033759061591.html
高新兴,300098,300098,高新兴：公司已推出自研AI智能体平台的警务大模型产品，应用deepseek等国内多款基座大模型,高新兴（300098.SZ）5月21日在投资者互动平台表示，公司已推出自研AI智能体平台的警务大模型产品，应用deepseek、Qwen等国内多款基座大模型。,2026-05-21 21:00:17,每日经济新闻,http://finance.eastmoney.com/a/202605213745501786.html
高新兴,300098,300098,公司和美亚智联在业务方面有合作吗？高新兴：没有合作,高新兴（300098.SZ）5月19日在投资者互动平台表示，没有合作。公司主营车载终端及公共安全业务。感谢您对公司的关注，请您注意投资风险，谨慎投资。,2026-05-19 09:00:49,每日经济新闻,http://finance.eastmoney.com/a/202605193741345654.html
高新兴,300098,300098,高新兴：根据2025年年报，公司汽车车载终端合计实现8.58亿营收，占公司营业收入比重为43.12%,高新兴（300098.SZ）5月19日在投资者互动平台表示，根据公司2025年年报，公司汽车车载终端合计实现8.58亿营收，占公司营业收入比重为43.12%。,2026-05-19 08:57:56,每日经济新闻,http://finance.eastmoney.com/a/202605193741260787.html
高新兴,300098,300098,88.80亿主力资金净流入，汽车芯片概念涨3.61%,华培动力 0.49 3.42 -1183.91 -5.69 688486 龙迅股份 3.37 2.58 -1539.87 -5.01 688173 希荻微 3.42 3.45 -1547.41 -5.68 688368 晶丰明源 13.47 5.87 -1547.87 -1.30 300098,2026-05-25 17:07:00,证券时报网,http://finance.eastmoney.com/a/202605253748239978.html
高新兴,300098,300098,汽车芯片概念上涨1.51%，29股主力资金净流入超亿元,北汽蓝谷 -1.22 1.31 -3353.66 -8.08 300053 航宇微 -2.61 4.29 -4525.45 -8.65 603893 瑞芯微 0.52 3.78 -5168.40 -1.69 688385 复旦微电 1.30 4.11 -5252.16 -3.31 300098,2026-05-20 17:28:00,证券时报网,http://finance.eastmoney.com/a/202605203743591089.html
高新兴,300098,300098,通信行业资金流出榜：中天科技、润泽科技等净流出资金居前,6.73 32518.49 002897 意华股份 6.30 17.67 20128.33 300959 线上线下 20.00 5.03 11240.20 300310 宜通世纪 7.25 17.48 10095.48 688143 长盈通 7.54 12.49 8260.90 300098,2026-05-12 16:31:00,证券时报网,http://finance.eastmoney.com/a/202605123734499324.html
