LOCAL_COMPANY_NAME,LOCAL_SYMBOL,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
日海智能,2313,2313,日海智能002313.SZ)：2026年一季报净利润为985.97万元，同比扭亏为盈,2026年4月28日，日海智能002313.SZ)发布2026年一季报。 公司营业总收入为6.70亿元，在已披露的同业公司中排名第20，较去年同报告期营业总收入增加5766.14万元，同比较去年同期上涨9.41%。,2026-04-28 10:05:11,界面新闻,http://finance.eastmoney.com/a/202604283721726429.html
日海智能,2313,2313,日海智能002313.SZ)：2025年年报净利润为-2.28亿元，同比亏损放大,2026年4月23日，日海智能002313.SZ)发布2025年年报。 公司营业总收入为27.54亿元，较去年同报告期营业总收入减少2.23亿元，同比较去年同期下降7.50%。归母净利润为-2.28亿元，较去年同报告期归母净利润减少9411.18万元。,2026-04-23 09:52:35,界面新闻,http://finance.eastmoney.com/a/202604233715602249.html
日海智能,2313,2313,涉案近1500万元为被告！日海智能累计新增诉讼、仲裁1575万元，占净资产24.88%,5月11日，日海智能（002313）发布公告，累计新增诉讼、仲裁案件共计56件，涉及金额合计1575万元，占公司最近一期经审计净资产的24.88%。 其中，作为原告、申请人的诉讼、仲裁案件金额合计76万元，作为被告、被申请人的案件金额合计1499万元。,2026-05-11 16:59:00,财中社,http://finance.eastmoney.com/a/202605113733140682.html
日海智能,2313,2313,日海智能再新增诉讼，被诉案金额近1500万元，去年存大额计提减值致业绩亏损扩大,5月11日，日海智能（002313）发布公告，累计新增诉讼、仲裁案件共计56件，涉及金额合计1575万元，占公司最近一期经审计净资产的24.88%。 其中，作为原告、申请人的诉讼、仲裁案件金额合计76万元，作为被告、被申请人的案件金额合计1499万元。,2026-05-11 20:42:10,深圳商报·读创,http://finance.eastmoney.com/a/202605113733348516.html
日海智能,2313,2313,日海智能：Q1归母净利润986万元，同比扭亏为盈,4月27日，日海智能002313公布2026年一季报，公司营业收入为6.7亿元，同比上升9.4%；归母净利润自去年同期亏损2994万元成功扭亏，实现归母净利润986万元；扣非归母净利润自去年同期亏损2776万元成功扭亏，实现扣非归母净利润379万元；经营现金流净额为-7755万元,2026-04-27 21:18:00,财中社,http://finance.eastmoney.com/a/202604273720692834.html
日海智能,2313,2313,日海智能：2026年一季度盈利985.97万元 同比扭亏,中证智能财讯日海智能（002313）4月28日披露2026年第一季度报告。,2026-05-01 16:43:06,中国证券报·中证网,http://finance.eastmoney.com/a/202605013727295965.html
日海智能,2313,2313,通信行业资金流出榜：中际旭创等18股净流出资金超亿元,7.77 15368.53 002902 铭普光磁 10.00 18.23 15252.70 300571 平治信息 12.92 26.32 13812.94 600498 烽火通信 1.36 9.58 12259.17 600050 中国联通 0.67 0.47 10766.80 002313,2026-04-28 17:20:00,证券时报网,http://finance.eastmoney.com/a/202604283722381654.html
日海智能,2313,2313,55只股上午收盘涨停(附股),25665.47 建筑装饰 000609 *ST中迪 13.08 0.08 1852.45 24230.04 房地产 605168 三人行 44.09 6.26 488.86 21553.87 传媒 003026 中晶科技 45.28 14.29 459.80 20819.58 电子 002313,2026-04-28 12:15:00,证券时报网,http://finance.eastmoney.com/a/202604283721957554.html
日海智能,2313,2313,涨停股复盘：23股封单超亿元,11923.82 传媒 601177 杭齿前进 16.25 5.66 725.97 11796.98 机械设备 600152 维科技术 15.69 14.28 674.19 10578.04 电力设备 600726 华电能源 7.02 7.54 1485.14 10425.66 公用事业 002313,2026-04-28 15:56:00,证券时报网,http://finance.eastmoney.com/a/202604283722207019.html
日海智能,2313,2313,162.02亿元主力资金今日撤离通信板块,28.23 38038.28 600105 永鼎股份 1.05 13.39 26338.92 301165 锐捷网络 8.99 2.21 22905.63 600487 亨通光电 0.03 9.05 16078.09 603118 共进股份 3.71 11.91 12808.47 002313,2026-04-24 17:09:00,证券时报网,http://finance.eastmoney.com/a/202604243718084044.html
金溢科技,2869,2869,金溢科技002869.SZ)2025年净利润为-1.30亿元，由盈转亏,2026年4月28日，金溢科技002869.SZ)发布2025年年报。 公司营业总收入为4.64亿元，在已披露的同业公司中排名第53，较去年同报告期营业总收入减少1.32亿元，同比较去年同期下降22.15%。,2026-04-28 14:23:39,界面新闻,http://finance.eastmoney.com/a/202604283722107647.html
金溢科技,2869,2869,金溢科技：控股股东“解旧押新”184万股，累计质押49.03%持股,5月26日，金溢科技（002869）发布公告，控股股东深圳市敏行电子有限公司将184万股公司股份解押再质押，占其所持股份的6.01%及公司总股本的1.04%。 截至公告披露日，敏行电子累计质押1501万股，占其持股总数的49.03%及公司总股本的8.48%。,2026-05-26 20:41:00,财中社,http://finance.eastmoney.com/a/202605263749901636.html
金溢科技,2869,2869,金溢科技：股东王丽娟拟减持公司不超0.44%股份,金溢科技002869.SZ)公告称，持股1.76%的股东王丽娟计划以集中竞价或大宗交易方式，减持公司股份不超过77.63万股（占公司总股本的0.44%）。,2026-05-25 19:06:59,财联社,http://finance.eastmoney.com/a/202605253748325485.html
金溢科技,2869,2869,金溢科技：公司目前暂无明确股份回购计划,金溢科技（002869.SZ）5月21日在投资者互动平台表示，公司始终将市值维护放在重要位置，持续通过定期报告、临时公告、投资者交流会、互动易平台等多渠道、多形式，及时、准确地传递公司经营动态与核心价值。,2026-05-21 21:10:34,每日经济新闻,http://finance.eastmoney.com/a/202605213745508835.html
金溢科技,2869,2869,金溢科技：控股股东敏行电子质押184万股 累计质押近五成持股,5月20日，金溢科技（002869）发布公告，控股股东敏行电子将其持有的184万股股份办理质押，占其所持股份的6.01%及公司总股本的1.04%。 截至公告披露日，敏行电子累计质押1501万股，占其持股总数的49.03%及公司总股本的8.48%。,2026-05-20 18:51:00,财中社,http://finance.eastmoney.com/a/202605203743659820.html
金溢科技,2869,2869,金溢科技一季度亏损扩大至2522万元,4月27日，金溢科技002869公布2026年一季报，公司营业收入为1.02亿元，同比上升22.1%；归母净利润自去年同期亏损699万元变为亏损2522万元，亏损额进一步扩大；扣非归母净利润自去年同期亏损1177万元变为亏损2669万元，亏损额进一步扩大；经营现金流净额为-4647,2026-04-28 13:10:00,财中社,http://finance.eastmoney.com/a/202604283722005647.html
金溢科技,2869,2869,金溢科技2025年亏损1.3亿元 同比降264.5%,4月27日，金溢科技002869公布2025年年报，公司营业收入为4.64亿元，同比下降22.2%；归母净利润亏损1.3亿元，同比下降264.5%；扣非归母净利润亏损1.72亿元，同比下降399.0%；经营现金流净额为-1258万元，同比增长14.0%；EPS(全面摊薄)为-0.7325,2026-04-28 12:57:00,财中社,http://finance.eastmoney.com/a/202604283721991763.html
金溢科技,2869,2869,金溢科技：2026年一季度亏损2521.8万元,中证智能财讯金溢科技（002869）4月28日披露2026年第一季度报告。,2026-05-01 22:33:47,中国证券报·中证网,http://finance.eastmoney.com/a/202605013727425151.html
金溢科技,2869,2869,金溢科技2025年营收4.64亿元，持续加码研发与新兴业务,4月27日晚间，金溢科技（002869.SZ）发布定期报告，2025年公司实现营业收入4.64亿元，受传统业务收缩与战略投入影响，同比下滑22.15%。受公司研发投入增加及计提商誉减值影响，公司2025年未能实现盈利。,2026-04-28 17:38:00,证券时报网,http://finance.eastmoney.com/a/202604283722418412.html
金溢科技,2869,2869,金溢科技：2025年亏损1.3亿元,中证智能财讯金溢科技（002869）4月28日披露2025年年度报告。,2026-04-28 11:44:48,中国证券报·中证网,http://finance.eastmoney.com/a/202604283721943332.html
锐明技术,2970,2970,锐明技术：高管刘必发减持3.5万股 占总股本的0.02%,6月10日，锐明技术（002970）发布公告，高级管理人员刘必发通过集中竞价方式减持3.5万股，占公司总股本的0.02%。 2026年一季度，锐明技术实现收入5.58亿元，归母净利润4346万元。,2026-06-10 19:46:00,财中社,http://finance.eastmoney.com/a/202606103766867060.html
锐明技术,2970,2970,今日145只个股突破半年线,9.98 7.76 9.29 9.81 5.58 000063 中兴通讯 6.33 7.72 37.12 39.14 5.45 300809 华辰装备 6.06 11.79 36.23 38.18 5.37 300730 科创信息 7.06 6.42 13.82 14.55 5.25 002970,2026-06-09 16:07:00,证券时报网,http://finance.eastmoney.com/a/202606093765122237.html
锐明技术,2970,2970,今日盘中突破半年线个股,2.96 10.69 11.28 5.47 000831 中国稀土 5.92 4.65 51.99 54.79 5.39 300755 华致酒行 8.38 4.40 15.59 16.42 5.34 301611 珂玛科技 8.93 10.33 105.68 111.11 5.14 002970,2026-06-09 14:19:00,证券时报网,http://finance.eastmoney.com/a/202606093765037936.html
锐明技术,2970,2970,今日105只个股突破半年线,3.25 22.06 23.21 5.23 301288 清研环境 6.91 3.23 18.38 19.34 5.22 000063 中兴通讯 5.95 5.58 37.12 39.00 5.07 603020 爱普股份 6.14 2.14 10.69 11.23 5.01 002970,2026-06-09 12:00:00,证券时报网,http://finance.eastmoney.com/a/202606093764894322.html
锐明技术,2970,2970,85只股上午收盘涨停(附股),113.93 11814.25 电子 600682 南京新百 6.15 2.65 1889.04 11617.60 综合 003043 华亚智能 73.29 6.41 152.60 11184.39 电子 605018 长华集团 19.77 3.35 555.43 10980.85 汽车 002970,2026-06-09 12:00:00,证券时报网,http://finance.eastmoney.com/a/202606093764895871.html
锐明技术,2970,2970,今日盘中突破半年线个股,5.04 71.58 73.00 1.99 002931 锋龙股份 10.00 4.11 56.74 57.86 1.97 000063 中兴通讯 4.12 3.59 37.23 37.94 1.91 603040 新坐标 3.70 1.44 88.77 90.42 1.85 002970,2026-06-04 10:38:00,证券时报网,http://finance.eastmoney.com/a/202606043760144972.html
锐明技术,2970,2970,涨停股复盘：38股封单超亿元,4633.77 计算机 600641 先导基电 27.03 5.91 171.00 4622.13 房地产 002676 顺威股份 5.82 2.80 782.68 4555.20 家用电器 603330 天洋新材 8.53 20.67 533.56 4551.28 基础化工 002970,2026-06-09 16:07:00,证券时报网,http://finance.eastmoney.com/a/202606093765122310.html
锐明技术,2970,2970,计算机行业今日净流出资金102.78亿元，中科曙光等29股净流出资金超亿元,1.32 11.84 5043.64 300368 汇金股份 -2.71 8.96 4834.87 300085 银之杰 -1.80 9.43 4674.37 301182 凯旺科技 -1.90 8.56 4472.15 300552 万集科技 1.84 12.06 4340.48 002970,2026-05-21 17:00:00,证券时报网,http://finance.eastmoney.com/a/202605213745276943.html
锐明技术,2970,2970,EDR概念涨3.53%，主力资金净流入11股,协创数据 11.24 7.59 67584.10 6.41 600699 均胜电子 5.86 6.01 33565.43 13.99 301308 江波龙 8.95 9.44 27315.96 1.84 603936 博敏电子 9.99 11.86 22073.58 13.81 002970,2026-05-13 16:53:00,证券时报网,http://finance.eastmoney.com/a/202605133735960210.html
锐明技术,2970,2970,EDR概念涨4.80%，主力资金净流入这些股,300857 协创数据 8.36 7.25 10946.36 1.12 600699 均胜电子 4.24 4.96 9671.00 4.93 603936 博敏电子 10.00 1.93 8810.29 42.65 002355 兴民智通 10.00 8.35 5785.44 17.48 002970,2026-05-06 16:37:00,证券时报网,http://finance.eastmoney.com/a/202605063728656225.html
有方科技,688159,688159,有方科技688159.SH)：2026年一季报净利润为2780.60万元,2026年4月30日，有方科技688159.SH)发布2026年一季报。 公司营业总收入为5.49亿元，较去年同报告期营业总收入减少3.79亿元，同比较去年同期下降40.86%。归母净利润为2780.60万元。,2026-04-30 09:13:58,界面新闻,http://finance.eastmoney.com/a/202604303725797767.html
