LOCAL_COMPANY_NAME,LOCAL_SYMBOL,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
日海智能,002313,002313,日海智能002313.SZ)：2026年一季报净利润为985.97万元，同比扭亏为盈,2026年4月28日，日海智能002313.SZ)发布2026年一季报。 公司营业总收入为6.70亿元，在已披露的同业公司中排名第20，较去年同报告期营业总收入增加5766.14万元，同比较去年同期上涨9.41%。,2026-04-28 10:05:11,界面新闻,http://finance.eastmoney.com/a/202604283721726429.html
日海智能,002313,002313,日海智能002313.SZ)：2025年年报净利润为-2.28亿元，同比亏损放大,2026年4月23日，日海智能002313.SZ)发布2025年年报。 公司营业总收入为27.54亿元，较去年同报告期营业总收入减少2.23亿元，同比较去年同期下降7.50%。归母净利润为-2.28亿元，较去年同报告期归母净利润减少9411.18万元。,2026-04-23 09:52:35,界面新闻,http://finance.eastmoney.com/a/202604233715602249.html
日海智能,002313,002313,涉案近1500万元为被告！日海智能累计新增诉讼、仲裁1575万元，占净资产24.88%,5月11日，日海智能（002313）发布公告，累计新增诉讼、仲裁案件共计56件，涉及金额合计1575万元，占公司最近一期经审计净资产的24.88%。 其中，作为原告、申请人的诉讼、仲裁案件金额合计76万元，作为被告、被申请人的案件金额合计1499万元。,2026-05-11 16:59:00,财中社,http://finance.eastmoney.com/a/202605113733140682.html
日海智能,002313,002313,日海智能再新增诉讼，被诉案金额近1500万元，去年存大额计提减值致业绩亏损扩大,5月11日，日海智能（002313）发布公告，累计新增诉讼、仲裁案件共计56件，涉及金额合计1575万元，占公司最近一期经审计净资产的24.88%。 其中，作为原告、申请人的诉讼、仲裁案件金额合计76万元，作为被告、被申请人的案件金额合计1499万元。,2026-05-11 20:42:10,深圳商报·读创,http://finance.eastmoney.com/a/202605113733348516.html
日海智能,002313,002313,日海智能：Q1归母净利润986万元，同比扭亏为盈,4月27日，日海智能002313公布2026年一季报，公司营业收入为6.7亿元，同比上升9.4%；归母净利润自去年同期亏损2994万元成功扭亏，实现归母净利润986万元；扣非归母净利润自去年同期亏损2776万元成功扭亏，实现扣非归母净利润379万元；经营现金流净额为-7755万元,2026-04-27 21:18:00,财中社,http://finance.eastmoney.com/a/202604273720692834.html
日海智能,002313,002313,日海智能：2026年一季度盈利985.97万元 同比扭亏,中证智能财讯日海智能（002313）4月28日披露2026年第一季度报告。,2026-05-01 16:43:06,中国证券报·中证网,http://finance.eastmoney.com/a/202605013727295965.html
日海智能,002313,002313,通信行业资金流出榜：中际旭创等18股净流出资金超亿元,7.77 15368.53 002902 铭普光磁 10.00 18.23 15252.70 300571 平治信息 12.92 26.32 13812.94 600498 烽火通信 1.36 9.58 12259.17 600050 中国联通 0.67 0.47 10766.80 002313,2026-04-28 17:20:00,证券时报网,http://finance.eastmoney.com/a/202604283722381654.html
日海智能,002313,002313,55只股上午收盘涨停(附股),25665.47 建筑装饰 000609 *ST中迪 13.08 0.08 1852.45 24230.04 房地产 605168 三人行 44.09 6.26 488.86 21553.87 传媒 003026 中晶科技 45.28 14.29 459.80 20819.58 电子 002313,2026-04-28 12:15:00,证券时报网,http://finance.eastmoney.com/a/202604283721957554.html
日海智能,002313,002313,涨停股复盘：23股封单超亿元,11923.82 传媒 601177 杭齿前进 16.25 5.66 725.97 11796.98 机械设备 600152 维科技术 15.69 14.28 674.19 10578.04 电力设备 600726 华电能源 7.02 7.54 1485.14 10425.66 公用事业 002313,2026-04-28 15:56:00,证券时报网,http://finance.eastmoney.com/a/202604283722207019.html
日海智能,002313,002313,162.02亿元主力资金今日撤离通信板块,28.23 38038.28 600105 永鼎股份 1.05 13.39 26338.92 301165 锐捷网络 8.99 2.21 22905.63 600487 亨通光电 0.03 9.05 16078.09 603118 共进股份 3.71 11.91 12808.47 002313,2026-04-24 17:09:00,证券时报网,http://finance.eastmoney.com/a/202604243718084044.html
