ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
300552.SZ,20240817,20240817,20240630,1,1,2,-0.7023,-0.7023,377798744.64,377798744.64,,,,,,,,,,,,,,,,10596033.42,2320357.04,,550730685.55,271688274.82,,,2953537.08,84190930.46,58678609.72,3022187.72,,,,,,,,,,,,-145561568.54,491400.3,1749902.67,,-146820070.91,-543554.11,-146276516.8,-149691342.08,3414825.28,,-146276516.8,-149691342.08,3414825.28,-153432414.24,-121638916.08,,,,128065537.05,3199261.88,898942.84,,,,,,,,,,,,,,,-146276516.8,1
300552.SZ,20240427,20240427,20240331,1,1,1,-0.372,-0.372,159096801.92,159096801.92,,,,,,,,,,,,,,,,3636973.61,461033.72,,248853448.55,111714754.21,,,961014.31,38238257.01,24469804.17,1490281.06,,,,,,,,,,,,-76017365.0,402767.3,426618.92,,-76041216.62,0.0,-76041216.62,-79285262.81,3244046.19,,-76041216.62,-79285262.81,3244046.19,-78164057.55,,,,,71979337.79,1422092.93,591376.0,,,,,,,,,,,,,,,-76041216.62,1
300552.SZ,20240418,20240418,20231231,1,1,4,-1.8089,-1.8089,908980084.43,908980084.43,,,,,,,,,,,,,,,,22272565.86,7085478.18,,1362213539.21,603222581.69,,,7100665.23,190527319.75,90955939.88,-2547844.62,-73661417.87,,,,,,,,,,,-395273977.45,1589148.84,5048887.07,,-398733715.68,-14818144.44,-383915571.24,-385530409.51,1614838.27,9124.52,-383906446.72,-385521284.99,1614838.27,-383217475.44,-326869061.51,,,,336476999.96,1245987.25,4043769.5,,,,,,,,,,,,,,,-383915571.24,1
300552.SZ,20231027,20231027,20230930,1,1,3,-0.9245,-0.9245,541452495.96,541452495.96,,,,,,,,,,,,,,,,13457077.65,1813998.46,,781025208.85,345923528.15,,,4045928.05,121297462.66,81094577.2,-2361299.43,,,,,,,,,,,,-203714540.84,1619666.35,393068.55,,-202487943.04,38381.76,-202526324.8,-197042091.79,-5484233.01,,-202526324.8,-197042091.79,-5484233.01,-219535816.0,,,,,221337330.86,754923.4,3440775.51,,,,,,,,,,,,,,,-202526324.8,1
300552.SZ,20230831,20230831,20230630,1,1,2,-0.6,-0.6,322138073.01,322138073.01,,,,,,,,,,,,,,,,6673208.36,2053921.38,,478003195.23,194979507.83,,,3201082.9,76945330.22,52062080.49,-1999874.59,,,,,,,,,,,,-129688631.19,694378.59,294536.31,,-129288788.91,41679.03,-129330467.94,-127581040.48,-1749427.46,,-129330467.94,-127581040.48,-1749427.46,-138362127.22,-111514010.67,,,,143133392.79,541799.38,2615883.09,,,,,,,,,,,,,,,-129330467.94,1
300552.SZ,20230428,20230428,20230331,1,1,1,-0.4265,-0.4265,105610643.79,105610643.79,,,,,,,,,,,,,,,,2165556.18,525699.4,,208345102.12,73922246.33,,,831702.27,35837440.68,24782206.86,-1007480.6,,,,,,,,,,,,-98986034.74,168492.75,294199.47,,-99111741.46,-7659340.55,-91452400.91,-90905655.52,-546745.39,,-91452400.91,-90905655.52,-546745.39,-102159484.6,,,,,73979157.28,,1393567.76,,,,,,,,,,,,,,,-91452400.91,1
300552.SZ,20230412,20230412,20221231,1,1,4,-0.136,-0.136,873083015.2,873083015.2,0.0,0.0,0.0,,,,,,,,,,,,0.0,14554838.36,-2653664.5,,985455628.45,452906433.67,0.0,0.0,8725162.55,158989837.81,83115869.98,-5859588.18,0.0,,0.0,0.0,0.0,,,,,,,-49817316.13,361565.87,3863341.78,,-53319092.04,-21178106.21,-32140985.83,-28988080.89,-3152904.94,32835.17,-32108150.66,-28955245.72,-3152904.94,-70198714.13,-24534234.82,,,,247787131.57,774110.3,6877925.38,,,,,,,,,,,,,,,-32140985.83,0
300552.SZ,20230412,20230412,20221231,1,1,4,-0.136,-0.136,873083015.2,873083015.2,0.0,0.0,0.0,,,,,,,,,,,,0.0,14554838.36,-2653664.5,,985455628.45,452906433.67,0.0,0.0,8725162.55,158989837.81,83115869.98,-5859588.18,0.0,,0.0,0.0,0.0,,,,,,,-49817316.13,361565.87,3863341.78,,-53319092.04,-21178106.21,-32140985.83,-28988080.89,-3152904.94,32835.17,-32108150.66,-28955245.72,-3152904.94,-70198714.13,-24534234.82,,,,247787131.57,774110.3,6877925.38,,,,,,,,,,,,,,,-32140985.83,1
300552.SZ,20221028,20221028,20220930,1,1,3,-0.4249,-0.4249,527780500.52,527780500.52,,,,,,,,,,,,,,,,11067184.04,2599700.58,,684470345.28,296264632.28,,,5454729.93,102803392.75,65774314.75,-5530393.39,,,,,,,,,,,,-114641587.26,377428.02,3273041.78,,-117537201.02,-25048339.96,-92488861.06,-90559592.54,-1929268.52,,-92488861.06,-90559592.54,-1929268.52,-131251814.69,,,,,206338326.29,,6343078.01,,,,,,,,,,,,,,,-92488861.06,1
300552.SZ,20220813,20220813,20220630,1,1,2,-0.39,-0.39,315302299.45,315302299.45,,,,,,,,,,,,,,,,3700641.32,-155879.23,,435935760.79,186618400.24,,,3298850.48,60973943.36,40622098.36,-4777971.55,,,,,,,,,,,,-96081193.04,361666.21,3068113.21,,-98787640.04,-14061762.14,-84725877.9,-83289954.71,-1435923.19,,-84725877.9,-83289954.71,-1435923.19,-104560655.91,-83704120.08,,,,135835097.23,,5364910.73,,,,,,,,,,,,,,,,1
300552.SZ,20220429,20220429,20220331,1,1,1,0.01,0.01,186369066.76,186369066.76,,,,,,,,,,,,,,,,3198452.71,-658067.84,,196406078.01,96884434.91,,,1419470.54,27457409.67,18148585.03,-2382506.57,,,,,,,,,,,,6426944.46,128051.92,43915.33,,6511081.05,4170837.31,2340243.74,3083799.01,-743555.27,,2340243.74,3083799.01,-743555.27,845985.18,,,,,54972772.91,,2695646.06,,,,,,,,,,,,,,,2340243.74,1
300552.SZ,20220429,20220429,20220331,1,1,1,0.01,0.01,186369066.76,186369066.76,,,,,,,,,,,,,,,,3198452.71,-658067.84,,196406078.01,96884434.91,,,1419470.54,27457409.67,18148585.03,-2382506.57,,,,,,,,,,,,6426944.46,128051.92,43915.33,,6511081.05,4170837.31,2340243.74,3083799.01,-743555.27,,2340243.74,3083799.01,-743555.27,,,,,,54972772.91,,2695646.06,,,,,,,,,,,,,,,2340243.74,0
300552.SZ,20220409,20220409,20211231,1,1,4,0.22,0.22,944853364.24,944853364.24,,,,,,,,,,,,,,,,17185252.34,652772.24,,975539778.15,489628884.3,,,7542458.66,145227238.18,87625197.07,-3911168.31,-3353129.83,,,,,,,,,,,27296964.77,792448.83,4249264.44,,23840149.16,-16661241.71,40501390.87,42588141.22,-2086750.35,248259500.0,288760890.87,290847641.22,-2086750.35,6015018.9,48939563.72,,,,234945041.8,1409917.57,5550533.29,,,,,,,,,,,,,,,40501390.87,1
300552.SZ,20220409,20220409,20211231,1,1,4,0.22,0.22,944853364.24,944853364.24,,,,,,,,,,,,,,,,17185252.34,652772.24,,975539778.15,489628884.3,,,7542458.66,145227238.18,87625197.07,-3911168.31,-3353129.83,,,,,,,,,,,27296964.77,792448.83,4249264.44,,23840149.16,-16661241.71,40501390.87,42588141.22,-2086750.35,248259500.0,288760890.87,290847641.22,-2086750.35,6015018.9,48939563.72,,,,234945041.8,1409917.57,5550533.29,,,,,,,,,,,,,,,40501390.87,0
300552.SZ,20211019,20211019,20210930,1,1,3,0.34,0.34,683394063.25,683394063.25,,,,,,,,,,,,,,,,9289301.21,,,657533861.84,343594122.41,,,4600258.29,109878561.95,66080342.22,-4304887.16,,,,,,,,,,,,67159450.24,160674.67,2324092.41,,64996032.5,-28210.61,65024243.11,67137727.14,-2113484.03,,65024243.11,67137727.14,-2113484.03,,,,,,144284604.77,,4480060.38,,,,,,,,,,,,,,,65024243.11,0
300552.SZ,20211019,20211019,20210930,1,1,3,0.34,0.34,683394063.25,683394063.25,,,,,,,,,,,,,,,,9289301.21,,,657533861.84,343594122.41,,,4600258.29,109878561.95,66080342.22,-4304887.16,,,,,,,,,,,,67159450.24,160674.67,2324092.41,,64996032.5,-28210.61,65024243.11,67137727.14,-2113484.03,,65024243.11,67137727.14,-2113484.03,53294862.85,,,,,144284604.77,,4480060.38,,,,,,,,,,,,,,,65024243.11,1
300552.SZ,20210731,20210731,20210630,1,1,2,0.24,0.24,418309763.94,418309763.94,,,,,,,,,,,,,,,,3852299.65,-1050850.22,,398912399.5,196469899.36,,,3320765.96,68999314.05,44442019.18,-3459763.13,,,,,,,,,,,,45031623.64,147737.1,42211.89,,45137148.85,-68999.06,45206147.91,46594926.87,-1388778.96,,45206147.91,46594926.87,-1388778.96,30858986.95,42585223.64,,,,95767804.72,,3577507.53,,,,,,,,,,,,,,,,0
300552.SZ,20210731,20210731,20210630,1,1,2,0.24,0.24,418309763.94,418309763.94,,,,,,,,,,,,,,,,3852299.65,-1050850.22,,398912399.5,196469899.36,,,3320765.96,68999314.05,44442019.18,-3459763.13,,,,,,,,,,,,45031623.64,147737.1,42211.89,,45137148.85,-68999.06,45206147.91,46594926.87,-1388778.96,,45206147.91,46594926.87,-1388778.96,37486627.59,49212864.28,,,,95767804.72,,3577507.53,,,,,,,,,,,,,,,,1
300552.SZ,20210428,20210428,20210331,1,1,1,0.11,0.11,176939894.69,176939894.69,,,,,,,,,,,,,,,,1084912.31,,,170280742.81,77170462.06,,,1326215.37,27216573.71,19274900.62,-1786753.23,,,,,,,,,,,,26043114.53,46237.0,32685.61,,26056665.92,5740324.4,20316341.52,20554862.28,-238520.76,,20316341.52,20554862.28,-238520.76,23129103.99,,,,,47079344.28,,1837425.34,,,,,,,,,,,,,,,20316341.52,1
300552.SZ,20210428,20210428,20201231,1,1,4,3.12,3.12,1662587427.21,1662587427.21,,,,,,,,,,,,,,,,11382455.67,1530216.74,,1136908701.89,645114571.08,,,12907171.31,171583580.09,111870055.69,-1629262.65,-12636534.21,,,,,,,,,,,690333876.63,177035.98,325439.48,,690185473.13,88515660.75,601669812.38,602932742.6,-1262930.22,,601669812.38,602932742.6,-1262930.22,682478754.86,703600608.12,,,,153526063.96,1938000.0,3793729.59,,,,,,,,,,,,,,,601669812.38,1
300552.SZ,20210428,20210428,20201231,1,1,4,3.12,3.12,1662587427.21,1662587427.21,,,,,,,,,,,,,,,,11382455.67,1530216.74,,1136908701.89,645114571.08,,,12907171.31,171583580.09,111870055.69,-1629262.65,-12636534.21,,,,,,,,,,,690333876.63,177035.98,325439.48,,690185473.13,88515660.75,601669812.38,602932742.6,-1262930.22,,601669812.38,602932742.6,-1262930.22,682478754.86,703600608.12,,,,153526063.96,1938000.0,3793729.59,,,,,,,,,,,,,,,601669812.38,0
300552.SZ,20201030,20201030,20200930,1,1,3,2.39,2.39,1140470030.82,1140470030.82,,,,,,,,,,,,,,,,9046761.66,,,745668962.59,473346645.61,,,9079450.03,83538953.09,86828386.15,-539218.92,,,,,,,,,,,,536805660.03,58014.32,92986.97,,536770687.38,78065584.26,458705103.12,459690599.83,-985496.71,,458705103.12,459690599.83,-985496.71,527901223.9,,,,,91977957.79,1938000.0,2640844.45,,,,,,,,,,,,,,,458705103.12,0
300552.SZ,20201030,20201030,20200930,1,1,3,2.39,2.39,1140470030.82,1140470030.82,,,,,,,,,,,,,,,,9046761.66,,,745668962.59,473346645.61,,,9079450.03,83538953.09,86828386.15,-539218.92,,,,,,,,,,,,536805660.03,58014.32,92986.97,,536770687.38,78065584.26,458705103.12,459690599.83,-985496.71,,458705103.12,459690599.83,-985496.71,527901223.9,,,,,91977957.79,1938000.0,2640844.45,,,,,,,,,,,,,,,458705103.12,1
300552.SZ,20200826,20200826,20200630,1,1,2,1.7,1.7,761838713.73,761838713.73,,,,,,,,,,,,,,,,2810102.48,,,511231437.05,338387874.79,,,7132929.98,51130652.35,52803893.33,-725304.85,,,,,,,,,,,,379248465.08,33260.87,28163.59,,379253562.36,53183504.45,326070057.91,326841896.17,-771838.26,,326070057.91,326841896.17,-771838.26,375694757.75,385966419.36,,,,60956415.82,1091722.22,1920680.47,,,,,,,,,,,,,,,326070057.91,1
300552.SZ,20200826,20200826,20200630,1,1,2,1.7,1.7,761838713.73,761838713.73,,,,,,,,,,,,,,,,2810102.48,,,511231437.05,338387874.79,,,7132929.98,51130652.35,52803893.33,-725304.85,,,,,,,,,,,,379248465.08,33260.87,28163.59,,379253562.36,53183504.45,326070057.91,326841896.17,-771838.26,,326070057.91,326841896.17,-771838.26,375694757.75,385966419.36,,,,60956415.82,1091722.22,1920680.47,,,,,,,,,,,,,,,326070057.91,0
300552.SZ,20200425,20200425,20200331,1,1,1,0.76,0.76,151255696.57,151255696.57,,,,,,,,,,,,,,,,-739441.76,,,143621344.97,72257926.38,,,3692468.47,19194372.44,24658498.92,-1740160.95,,,,,,,,,,,,95812687.12,20000.09,362.78,,95832324.43,14807906.65,81024417.78,81306101.56,-281683.78,,81024417.78,81306101.56,-281683.78,96609040.4,,,,,25558239.71,,1796906.66,,,,,,,,,,,,,,,81024417.78,1
300552.SZ,20200425,20200425,20200331,1,1,1,0.76,0.76,151255696.57,151255696.57,,,,,,,,,,,,,,,,-739441.76,,,143621344.97,72257926.38,,,3692468.47,19194372.44,24658498.92,-1740160.95,,,,,,,,,,,,95812687.12,20000.09,362.78,,95832324.43,14807906.65,81024417.78,81306101.56,-281683.78,,81024417.78,81306101.56,-281683.78,94812133.74,,,,,25558239.71,,1796906.66,,,,,,,,,,,,,,,81024417.78,0
300552.SZ,20200411,20200411,20191231,1,1,4,8.17,8.17,3351207660.45,3351207660.45,,,,,,,,,,,,,,,,2784801.84,2784801.84,,2393121298.3,1814551684.98,,,27877012.18,189884040.22,122439963.91,6255963.85,-35581665.94,,,,,,,,,,,1006680198.76,1243628.88,330118.17,,1007593709.47,136414180.4,871179529.07,871546755.73,-367226.66,,871179529.07,871546755.73,-367226.66,1045727126.62,1063308167.3,,,,146338012.78,6893655.72,1419828.03,,,,,,,,,,,,,,,871179529.07,1
300552.SZ,20200411,20200411,20191231,1,1,4,8.17,8.17,3351207660.45,3351207660.45,,,,,,,,,,,,,,,,2784801.84,2784801.84,,2393121298.3,1814551684.98,,,27877012.18,189884040.22,122439963.91,6255963.85,-35581665.94,,,,,,,,,,,1006680198.76,1243628.88,330118.17,,1007593709.47,136414180.4,871179529.07,871546755.73,-367226.66,,871179529.07,871546755.73,-367226.66,1045727126.62,1063308167.3,,,,146338012.78,6893655.72,1419828.03,,,,,,,,,,,,,,,871179529.07,0
300552.SZ,20191030,20191030,20190930,1,1,3,1.17,1.17,1128743264.34,1128743264.34,,,,,,,,,,,,,,,,1676477.09,,,1007179481.81,781593874.83,,,9016417.2,78728373.14,61605007.82,4893244.32,-1365182.73,,,,,,,,,,,146055963.55,1229328.85,51137.12,,147234155.28,18828440.95,128405714.33,128857061.08,-451346.75,,128405714.33,128857061.08,-451346.75,146523131.22,,,,,69977381.77,4838352.72,661287.22,,,,,,,,,,,,,,,128405714.33,1
300552.SZ,20191030,20191030,20190930,1,1,3,1.17,1.17,1128743264.34,1128743264.34,,,,,,,,,,,,,,,,1676477.09,,,1007179481.81,781593874.83,,,9016417.2,78728373.14,61605007.82,4893244.32,-1365182.73,,,,,,,,,,,146055963.55,1229328.85,51137.12,,147234155.28,18828440.95,128405714.33,128857061.08,-451346.75,,128405714.33,128857061.08,-451346.75,150700196.72,,,,,69977381.77,4838352.72,661287.22,,,,,,,,,,,,,,,128405714.33,0
300552.SZ,20190803,20190803,20190630,1,1,2,-0.1,-0.1,324279973.42,324279973.42,,,,,,,,,,,,,,,,1033096.94,,,356485599.31,235303720.0,,,2684540.11,46746850.99,32351366.39,3338252.39,-1365182.73,,,,,,,,,,,-17113878.17,2613.6,48700.46,,-17159965.03,-5709401.36,-11450563.67,-11286154.99,-164408.68,,-11450563.67,-11286154.99,-164408.68,-14779997.24,-6917796.0,,,,34695686.7,2894246.78,431169.58,,,,,,,,,,,,,,,-11450563.67,1
300552.SZ,20190803,20190803,20190630,1,1,2,-0.1,-0.1,324279973.42,324279973.42,,,,,,,,,,,,,,,,1033096.94,,,356485599.31,235303720.0,,,2684540.11,46746850.99,32351366.39,3338252.39,-1365182.73,,,,,,,,,,,-17113878.17,2613.6,48700.46,,-17159965.03,-5709401.36,-11450563.67,-11286154.99,-164408.68,,-11450563.67,-11286154.99,-164408.68,-17243074.44,-9380873.2,,,,34695686.7,2894246.78,431169.58,,,,,,,,,,,,,,,-11450563.67,0
300552.SZ,20190427,20190427,20190331,1,1,1,-0.15,-0.15,117267457.35,117267457.35,,,,,,,,,,,,,,,,336432.08,,,137027589.18,85440514.12,,,1322536.42,20281187.6,13997406.15,-132583.6,,,,,,,,,,,,-19398699.75,2856.19,48200.46,,-19444044.02,-3189678.27,-16254365.75,-16051595.01,-202770.74,,-16254365.75,-16051595.01,-202770.74,-21371987.69,,,,,16118528.49,1227184.45,-277087.81,,,,,,,,,,,,,,,-16254365.75,0
300552.SZ,20190412,20190412,20181231,1,1,4,0.06,0.06,692261468.28,692261468.28,,,,,,,,,,,,,,,,-2254687.92,-2254687.92,,724139339.08,452145688.39,,,7112264.87,103293694.24,57846524.74,4855304.37,13174688.27,,,,,,,,,,,-2080657.26,156004.05,210738.86,,-2135392.07,-8324157.8,6188765.73,6576351.88,-387586.15,,6188765.73,6576351.88,-387586.15,5114364.84,18904409.49,,,,85711174.2,6015788.86,2011278.41,,,,,,,,,,,,,,,6188765.73,1
300552.SZ,20190412,20190412,20181231,1,1,4,0.06,0.06,692261468.28,692261468.28,,,,,,,,,,,,,,,,-2254687.92,-2254687.92,,724139339.08,452145688.39,,,7112264.87,103293694.24,57846524.74,4855304.37,13174688.27,,,,,,,,,,,-2080657.26,156004.05,210738.86,,-2135392.07,-8324157.8,6188765.73,6576351.88,-387586.15,,6188765.73,6576351.88,-387586.15,5114364.84,18904409.49,,,,85711174.2,6015788.86,2011278.41,,,,,,,,,,,,,,,6188765.73,0
300552.SZ,20181030,20181030,20180930,1,1,3,-0.15,-0.15,398718108.05,398718108.05,,,,,,,,,,,,,,,,-1050888.63,,,434674317.18,247864500.94,,,3122820.56,69730663.51,47364584.32,3047432.49,990751.02,,,,,,,,,,,-21514442.17,334093.69,26117.37,,-21206465.85,-5072692.77,-16133773.08,-15984494.12,-149278.96,,-16133773.08,-15984494.12,-149278.96,-22197651.97,,,,,62553564.34,4099884.06,-1705542.35,,,,,,,,,,,,,,,-16133773.08,0
300552.SZ,20181030,20181030,20180930,1,1,3,-0.15,-0.15,398718108.05,398718108.05,,,,,,,,,,,,,,,,-1050888.63,,,434674317.18,247864500.94,,,3122820.56,69730663.51,47364584.32,3047432.49,990751.02,,,,,,,,,,,-21514442.17,334093.69,26117.37,,-21206465.85,-5072692.77,-16133773.08,-15984494.12,-149278.96,,-16133773.08,-15984494.12,-149278.96,-22197651.97,,,,,62553564.34,4099884.06,-1705542.35,,,,,,,,,,,,,,,-16133773.08,1
300552.SZ,20180825,20180825,20180630,1,1,2,-0.26,-0.26,218983446.66,218983446.66,,,,,,,,,,,,,,,,-539179.47,,,258789558.33,137570876.42,,,2170270.38,44272338.28,72615752.44,1169569.79,990751.02,,,,,,,,,,,-35046854.38,47008.67,26117.37,,-35025963.08,-7049652.78,-27976310.3,-28047154.33,70844.03,,-27976310.3,-28047154.33,70844.03,-33334174.14,-26819499.95,,,,,,,,,,,,,,,,,,,,,,0
300552.SZ,20180427,20180427,20180331,1,1,1,-0.15,-0.15,75161932.26,75161932.26,,,,,,,,,,,,,,,,-353884.53,,,97483026.67,48561276.13,,,688364.4,18480611.99,29330354.74,422419.41,,,,,,,,,,,,-18738710.46,9680.19,26071.97,,-18755102.24,-2440241.89,-16314860.35,-16314860.35,,,-16314860.35,-16314860.35,,-17962406.52,,,,,,,,,,,,,,,,,,,,,,-16314860.35,0
300552.SZ,20180405,20180405,20171231,1,1,4,0.35,0.35,628566893.63,628566893.63,,,,,,,,,,,,,,,,691800.99,,,614358965.18,385536985.68,,,5730780.08,88679966.3,118713448.7,-2107811.32,17805595.74,,,,,,,,,,,38157667.21,1246327.68,273406.51,7589.39,39130588.38,1227241.5,37903346.88,37903346.88,,,37903346.88,37903346.88,,35350756.59,45802917.19,,,,,,,,,,,,,,,,,,,,,37903346.88,0
