ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
300638.SZ,20231028,20231028,20230930,1,1,3,0.5984,0.5981,5913843081.27,5913843081.27,,,,,,,,,,,,,,,700383.56,-3952606.72,-4423723.13,,5495010009.78,4582426613.99,,,14370528.01,173797486.37,117190514.68,22924832.59,-14679232.53,,,,,,,,,,,463686498.08,941.32,615879.23,,463071560.17,8082348.47,454989211.7,455181283.82,-192072.12,94522127.78,549511339.48,549703411.6,-192072.12,504526957.99,,,,,572609693.81,30693961.66,8243996.07,,,,,,,,,,,,,,,454989211.7,1
300638.SZ,20230805,20230805,20230630,1,1,2,0.3995,0.3988,3865166459.68,3865166459.68,,,,,,,,,,,,,,,170136.99,-2006917.26,-2347348.74,,3590630838.37,3009324063.8,,,9315706.0,116677727.81,73632136.54,12226629.44,-9953518.31,,,,,,,,,,,301735420.18,0.0,1009316.94,,300726103.24,-1993970.9,302720074.14,302720074.14,,840692.16,303560766.3,303560766.3,,315798829.89,400520480.87,,,,360776408.33,22306570.84,4930237.44,,,,,,,,,,,,,,,302720074.14,0
300638.SZ,20230805,20230805,20230630,1,1,2,0.3995,0.3988,3865166459.68,3865166459.68,,,,,,,,,,,,,,,170136.99,-2006917.26,-2347348.74,,3590630838.37,3009324063.8,,,9315706.0,116677727.81,73632136.54,12226629.44,-9953518.31,,,,,,,,,,,301735420.18,0.0,1009316.94,,300726103.24,-1993970.9,302720074.14,302720074.14,,840692.16,303560766.3,303560766.3,,315798829.89,400520480.87,,,,360776408.33,22306570.84,4930237.44,,,,,,,,,,,,,,,302720074.14,1
300638.SZ,20230426,20230426,20230331,1,1,1,0.2224,0.2216,1812738114.79,1812738114.79,,,,,,,,,,,,,,,,-798853.87,-1025860.69,,1676690769.93,1434206938.15,,,3770844.38,47650368.25,34154351.05,4421634.87,-3161575.22,,,,,,,,,,,146008127.95,,26828.26,,145981299.69,5547225.89,140434073.8,140434073.8,,-13520894.04,126913179.76,126913179.76,,154390191.91,,,,,151595782.59,11386480.4,1519513.64,,,,,,,,,,,,,,,140434073.8,1
300638.SZ,20230424,20230424,20221231,1,1,4,0.59,0.58,5646415531.98,5646415531.98,,,,,,,,,,,,,,,0.0,47406706.54,23213338.96,,5406790211.63,4507296214.89,,,13048586.96,169280993.15,92388290.42,49244426.05,-8738212.78,,,,,,,,,,,356383649.59,8993.38,1196360.4,,355196282.57,-9264948.82,364461231.39,364461231.39,0.0,12568928.38,377030159.77,377030159.77,0.0,358228174.25,472357841.38,,,,565319478.88,26623398.96,6169707.91,,,,,,,,,,,,,,,364461231.39,1
300638.SZ,20230424,20230424,20221231,1,1,4,0.59,0.58,5646415531.98,5646415531.98,,,,,,,,,,,,,,,0.0,47406706.54,23213338.96,,5406790211.63,4507296214.89,,,13048586.96,169280993.15,92388290.42,49244426.05,-8738212.78,,,,,,,,,,,356383649.59,8993.38,1196360.4,,355196282.57,-9264948.82,364461231.39,364461231.39,0.0,12568928.38,377030159.77,377030159.77,0.0,358228174.25,472357841.38,,,,565319478.88,26623398.96,6169707.91,,,,,,,,,,,,,,,364461231.39,0
300638.SZ,20221022,20221022,20220930,1,1,3,0.4596,0.4596,3720433142.25,3720433142.25,,,,,,,,,,,,,,,,32759683.2,31544615.32,,3519856668.69,2945972927.06,,,6034189.05,102195386.52,60131313.36,34458321.41,-4279146.38,,,,,,,,,,,283957548.15,8779.36,1191325.45,,282775002.06,-2946747.22,285721749.28,285721749.28,,2973180.19,288694929.47,288694929.47,,289934807.74,,,,,363474603.43,15015705.36,3847287.66,,,,,,,,,,,,,,,285721749.28,1
300638.SZ,20221022,20221022,20220930,1,1,3,0.4596,0.4596,3720433142.25,3720433142.25,,,,,,,,,,,,,,,,32759683.2,31544615.32,,3519856668.69,2945972927.06,,,6034189.05,102195386.52,60131313.36,34458321.41,-4279146.38,,,,,,,,,,,283957548.15,8779.36,1191325.45,,282775002.06,-2946747.22,285721749.28,285721749.28,,2973180.19,288694929.47,288694929.47,,,,,,,363474603.43,15015705.36,3847287.66,,,,,,,,,,,,,,,285721749.28,0
300638.SZ,20220809,20220809,20220630,1,1,2,0.3281,0.3279,2417666415.26,2417666415.26,,,,,,,,,,,,,,,,16209572.0,15727708.98,,2264276983.05,1900448357.66,,,4496855.47,66313984.19,39435464.21,10631982.97,-4119036.82,,,,,,,,,,,203357846.82,27.32,398101.38,,202959772.76,-852113.76,203811886.52,203811886.52,,1791158.69,205603045.21,205603045.21,,197780257.79,244324281.5,,,,234230553.47,8901495.1,1547555.46,,,,,,,,,,,,,,,203811886.52,1
300638.SZ,20220429,20220429,20220331,1,1,1,0.25,0.25,1178279477.12,1178279477.12,,,,,,,,,,,,,,,,7845254.29,7845254.29,,1100460918.12,919035299.91,,,2614506.16,36253697.75,20954104.85,3255378.63,-2857653.17,,,,,,,,,,,106776154.18,17.32,148964.37,,106627207.13,2045919.48,104581287.65,104581287.65,,-285207.42,104296080.23,104296080.23,,105043931.69,,,,,116375158.23,2556986.0,346624.58,,,,,,,,,,,,,,,104581287.65,1
300638.SZ,20220429,20220429,20220331,1,1,1,0.25,0.25,1178279477.12,1178279477.12,,,,,,,,,,,,,,,,7845254.29,7845254.29,,1100460918.12,919035299.91,,,2614506.16,36253697.75,20954104.85,3255378.63,-2857653.17,,,,,,,,,,,106776154.18,17.32,148964.37,,106627207.13,2045919.48,104581287.65,104581287.65,,-285207.42,104296080.23,104296080.23,,,,,,,116375158.23,2556986.0,346624.58,,,,,,,,,,,,,,,104581287.65,0
300638.SZ,20220330,20220330,20211231,1,1,4,0.97,0.97,4109313122.41,4109313122.41,,,,,,,,,,,,,,,,31299382.81,31197299.48,,3795962316.38,3119105860.45,,,11243920.2,132026450.57,86056546.35,13272380.05,-8570713.21,,,,,,,,,,,414410808.68,18000.53,1255240.51,,413173568.7,11828167.02,401345401.68,401345401.68,,20891322.35,422236724.03,422236724.03,,396431488.1,464645732.94,,,,429210090.3,9825701.13,5966359.85,,,,,,,,,,,,,,,401345401.68,1
300638.SZ,20220330,20220330,20211231,1,1,4,0.97,0.97,4109313122.41,4109313122.41,,,,,,,,,,,,,,,,31299382.81,31197299.48,,3795962316.38,3119105860.45,,,11243920.2,132026450.57,86056546.35,13272380.05,-8570713.21,,,,,,,,,,,414410808.68,18000.53,1255240.51,,413173568.7,11828167.02,401345401.68,401345401.68,,20891322.35,422236724.03,422236724.03,,396431488.1,464645732.94,,,,429210090.3,9825701.13,5966359.85,,,,,,,,,,,,,,,401345401.68,0
300638.SZ,20211016,20211016,20210930,1,1,3,0.7859,0.7818,2853529784.44,2853529784.44,,,,,,,,,,,,,,,,18004910.77,15842061.39,,2592943745.23,2130169976.15,,,6284987.42,87058483.61,59032384.11,6827946.44,-11000330.09,,,,,,,,,,,339752598.16,,675846.2,,339076751.96,15877341.04,323199410.92,323199410.92,,13875880.0,337075290.92,337075290.92,,339575963.92,,,,,286650682.61,5088347.23,2840958.19,,,,,,,,,,,,,,,323199410.92,1
300638.SZ,20211016,20211016,20210930,1,1,3,0.7859,0.7818,2853529784.44,2853529784.44,,,,,,,,,,,,,,,,18004910.77,15842061.39,,2592943745.23,2130169976.15,,,6284987.42,87058483.61,59032384.11,6827946.44,-11000330.09,,,,,,,,,,,339752598.16,,675846.2,,339076751.96,15877341.04,323199410.92,323199410.92,,13875880.0,337075290.92,337075290.92,,,,,,,286650682.61,5088347.23,2840958.19,,,,,,,,,,,,,,,323199410.92,0
300638.SZ,20210821,20210821,20210630,1,1,2,0.4928,0.4903,1821759954.07,1821759954.07,,,,,,,,,,,,,,,404444.44,8423446.15,8142259.13,,1657362955.43,1356869918.66,,,4541253.06,57328204.97,38793384.5,4595881.25,-4672764.71,,,,,,,,,,,211603457.93,0.0,72836.44,,211530621.49,8853162.17,202677459.32,202677459.32,,11842373.63,214519832.95,214519832.95,,207371448.59,236941474.97,,,,193397488.71,3119364.23,1719275.51,,,,,,,,,,,,,,,202677459.32,1
300638.SZ,20210423,20210423,20210331,1,1,1,0.33,0.33,860203330.08,860203330.08,,,,,,,,,,,,,,,45739.14,3353511.14,1879164.34,,793566722.51,644217785.73,,,2053233.8,31036559.67,17731117.65,6390007.09,2124204.22,,,,,,,,,,,85277196.61,0.0,53352.46,,85223844.15,4890948.3,80332895.85,80332895.85,0.0,-523526.24,79809369.61,79809369.61,0.0,86143749.2,,,,,91662673.97,801577.67,150976.1,,,,,,,,,,,,,,,80332895.85,1
300638.SZ,20210417,20210417,20201231,1,1,4,1.17,1.17,2743578210.41,2743578210.41,,,,,,,,,,,,,,,19429.71,18782309.6,3159375.58,,2492481045.93,1966840399.04,,,7689168.7,101257654.56,81638231.88,33474367.05,-7290020.14,,,,,,,,,,,307111306.13,59846.75,872654.57,,306298498.31,22675154.09,283623344.22,283623344.22,,2578873.49,286202217.71,286202217.71,,321783933.87,354012558.63,,,,287625889.71,4835622.22,6343368.24,,,,,,,,,,,,,,,283623344.22,0
300638.SZ,20210417,20210417,20201231,1,1,4,1.17,1.17,2743578210.41,2743578210.41,,,,,,,,,,,,,,,19429.71,18782309.6,3159375.58,,2492481045.93,1966840399.04,,,7689168.7,101257654.56,81638231.88,33474367.05,-7290020.14,,,,,,,,,,,307111306.13,59846.75,872654.57,,306298498.31,22675154.09,283623344.22,283623344.22,,2578873.49,286202217.71,286202217.71,,321783933.87,354012558.63,,,,287625889.71,4835622.22,6343368.24,,,,,,,,,,,,,,,283623344.22,1
300638.SZ,20201029,20201029,20200930,1,1,3,0.9365,0.932,1967553483.37,1967553483.37,,,,,,,,,,,,,,,332186.3,10641416.17,-1074414.52,,1759279405.26,1383192745.01,,,5167319.27,77723393.53,59471052.43,20018920.96,-4775101.27,,,,,,,,,,,245019633.13,104470.5,329781.18,,244794322.45,21047531.93,223746790.52,223746790.52,,10802848.86,234549639.38,234549639.38,,258409780.88,,,,,209762099.47,5101863.3,4671591.29,,,,,,,,,,,,,,,223746790.52,1
300638.SZ,20201029,20201029,20200930,1,1,3,0.9365,0.932,1967553483.37,1967553483.37,,,,,,,,,,,,,,,332186.3,10641416.17,-1074414.52,,1759279405.26,1383192745.01,,,5167319.27,77723393.53,59471052.43,20018920.96,-4775101.27,,,,,,,,,,,245019633.13,104470.5,329781.18,,244794322.45,21047531.93,223746790.52,223746790.52,,10802848.86,234549639.38,234549639.38,,258409780.88,,,,,209762099.47,5101863.3,4671591.29,,,,,,,,,,,,,,,223746790.52,0
300638.SZ,20200801,20200801,20200630,1,1,2,0.576,0.5732,1266424054.99,1266424054.99,,,,,,,,,,,,,,,1013378.35,9498235.01,364252.35,,1142649441.02,906752648.05,,,2744348.99,46099599.16,38098612.65,5269428.84,-2610752.59,,,,,,,,,,,151138394.83,67470.5,298400.0,,150907465.33,13286736.99,137620728.34,137620728.34,,595989.04,138216717.38,138216717.38,,145896210.31,158213736.49,,,,131768641.66,3235706.71,2194905.45,,,,,,,,,,,,,,,137620728.34,1
300638.SZ,20200801,20200801,20200630,1,1,2,0.576,0.5732,1266424054.99,1266424054.99,,,,,,,,,,,,,,,1013378.35,9498235.01,364252.35,,1142649441.02,906752648.05,,,2744348.99,46099599.16,38098612.65,5269428.84,-2610752.59,,,,,,,,,,,151138394.83,67470.5,298400.0,,150907465.33,13286736.99,137620728.34,137620728.34,,595989.04,138216717.38,138216717.38,,145896210.31,158213736.49,,,,131768641.66,3235706.71,2194905.45,,,,,,,,,,,,,,,137620728.34,0
300638.SZ,20200425,20200425,20200331,1,1,1,0.39,0.39,521255356.54,521255356.54,,,,,,,,,,,,,,,173413.89,4900054.23,88678.95,,474003775.26,372746858.72,,,1127923.7,23872227.69,12047641.56,634606.78,-608773.35,,,,,,,,,,,56551729.27,,,,56551729.27,4506649.01,52045080.26,52045080.26,,374479.06,52419559.32,52419559.32,,53067768.48,,,,,61363560.78,523344.92,869472.12,,,,,,,,,,,,,,,52045080.26,1
300638.SZ,20200425,20200425,20200331,1,1,1,0.39,0.39,521255356.54,521255356.54,,,,,,,,,,,,,,,173413.89,4900054.23,88678.95,,474003775.26,372746858.72,,,1127923.7,23872227.69,12047641.56,634606.78,-608773.35,,,,,,,,,,,56551729.27,,,,56551729.27,4506649.01,52045080.26,52045080.26,,374479.06,52419559.32,52419559.32,,54323823.96,,,,,61363560.78,523344.92,869472.12,,,,,,,,,,,,,,,52045080.26,0
300638.SZ,20200415,20200415,20191231,1,1,4,1.4,1.4,1915070926.11,1915070926.11,,,,,,,,,,,,,,,3562797.55,478233.49,365066.82,,1765553828.61,1404348746.25,,,5090901.84,86509135.96,46355135.89,-562663.9,-12762249.17,,,,,,,,,,,183609407.5,0.0,1137770.13,,182471637.37,12396937.7,170074699.67,170074699.67,,-3066310.62,167008389.05,167008389.05,,185644612.56,203661988.65,,,,197397087.42,5637091.27,4889479.58,,,,,,,,,,,,,,,170074699.67,1
300638.SZ,20200415,20200415,20191231,1,1,4,1.4,1.4,1915070926.11,1915070926.11,,,,,,,,,,,,,,,3562797.55,478233.49,365066.82,,1765553828.61,1404348746.25,,,5090901.84,86509135.96,46355135.89,-562663.9,-12762249.17,,,,,,,,,,,183609407.5,0.0,1137770.13,,182471637.37,12396937.7,170074699.67,170074699.67,,-3066310.62,167008389.05,167008389.05,,185644612.56,203661988.65,,,,197397087.42,5637091.27,4889479.58,,,,,,,,,,,,,,,170074699.67,0
300638.SZ,20191028,20191028,20190930,1,1,3,1.0043,0.9934,1329302277.63,1329302277.63,,,,,,,,,,,,,,,,296169.36,296169.36,,1216632893.53,970151724.15,,,2936069.64,52622630.72,36166526.39,2157995.03,-4242466.28,,,,,,,,,,,134761570.58,,366733.56,,134394837.02,13874445.73,120520391.29,120520391.29,,1433379.01,121953770.3,121953770.3,,145595525.08,,,,,143625818.77,4515029.32,1552684.75,,,,,,,,,,,,,,,120520391.29,0
300638.SZ,20191028,20191028,20190930,1,1,3,1.0043,0.9934,1329302277.63,1329302277.63,,,,,,,,,,,,,,,,296169.36,296169.36,,1216632893.53,970151724.15,,,2936069.64,52622630.72,36166526.39,2157995.03,-4242466.28,,,,,,,,,,,134761570.58,,366733.56,,134394837.02,13874445.73,120520391.29,120520391.29,,1433379.01,121953770.3,121953770.3,,137903517.96,,,,,143625818.77,4515029.32,1552684.75,,,,,,,,,,,,,,,120520391.29,1
300638.SZ,20190829,20190829,20190630,1,1,2,0.6649,0.6633,859051707.23,859051707.23,,,,,,,,,,,,,,,,180838.56,180838.56,,782128644.79,626247744.38,,,1911564.98,34446311.04,22507376.01,4156714.17,-3360074.64,,,,,,,,,,,91438386.71,,324965.06,,91113421.65,10531862.25,80581559.4,80581559.4,,645052.15,81226611.55,81226611.55,,95414262.32,103157341.07,,,,88315013.58,3347654.85,891465.35,,,,,,,,,,,,,,,80581559.4,1
300638.SZ,20190829,20190829,20190630,1,1,2,0.6649,0.6633,859051707.23,859051707.23,,,,,,,,,,,,,,,,180838.56,180838.56,,782128644.79,626247744.38,,,1911564.98,34446311.04,22507376.01,4156714.17,-3360074.64,,,,,,,,,,,91438386.71,,324965.06,,91113421.65,10531862.25,80581559.4,80581559.4,,645052.15,81226611.55,81226611.55,,92958072.82,100701151.57,,,,88315013.58,3347654.85,891465.35,,,,,,,,,,,,,,,80581559.4,0
300638.SZ,20190426,20190426,20190331,1,1,1,0.3172,0.3172,415125890.21,415125890.21,,,,,,,,,,,,,,,,136745.82,,,380783456.39,306062557.48,,,667482.9,13545853.57,10513562.49,7147711.56,5068892.43,,,,,,,,,,,45308182.53,,236.62,,45307945.91,6861524.3,38446421.61,38446421.61,,-679879.17,37766542.44,37766542.44,,55372038.06,,,,,37777395.96,2501001.65,484999.01,,,,,,,,,,,,,,,38446421.61,0
300638.SZ,20190308,20190308,20181231,1,1,4,0.72,0.72,1249101088.6,1249101088.6,,,,,,,,,,,,,,,9029130.02,2535608.6,194860.43,,1181004069.22,959379223.79,,,4525138.2,45040527.86,34730945.3,4189423.23,22376623.54,,,,,,,,,,,96856876.86,5650.0,602736.92,,96259789.94,9462882.68,86796907.26,86796907.26,,886875.51,87683782.77,87683782.77,,97726566.58,107009626.22,,,,110762187.3,8001983.62,1002834.46,,,,,,,,,,,,,,,86796907.26,1
300638.SZ,20190308,20190308,20181231,1,1,4,0.72,0.72,1249101088.6,1249101088.6,,,,,,,,,,,,,,,9029130.02,2535608.6,194860.43,,1181004069.22,959379223.79,,,4525138.2,45040527.86,34730945.3,4189423.23,22376623.54,,,,,,,,,,,96856876.86,5650.0,602736.92,,96259789.94,9462882.68,86796907.26,86796907.26,,886875.51,87683782.77,87683782.77,,97726566.58,107009626.22,,,,110762187.3,8001983.62,1002834.46,,,,,,,,,,,,,,,86796907.26,0
300638.SZ,20181029,20181029,20180930,1,1,3,0.4814,0.4814,865838342.38,865838342.38,,,,,,,,,,,,,,,,228428.78,,,812035503.9,667236064.62,,,3194189.76,31771632.83,18768507.47,-125270.75,9704945.3,,,,,,,,,,,64725436.23,10108.11,445992.05,,64289552.29,6516068.47,57773483.82,57773483.82,,1117715.28,58891199.1,58891199.1,,71511727.53,,,,,81485434.67,5294379.97,2662050.83,,,,,,,,,,,,,,,,0
300638.SZ,20181029,20181029,20180930,1,1,3,0.4814,0.4814,865838342.38,865838342.38,,,,,,,,,,,,,,,,228428.78,,,812035503.9,667236064.62,,,3194189.76,31771632.83,18768507.47,-125270.75,9704945.3,,,,,,,,,,,64725436.23,10108.11,445992.05,,64289552.29,6516068.47,57773483.82,57773483.82,,1117715.28,58891199.1,58891199.1,,71511727.53,,,,,81485434.67,5294379.97,2662050.83,,,,,,,,,,,,,,,,1
300638.SZ,20180807,20180807,20180630,1,1,2,0.1848,0.1848,539028001.33,539028001.33,,,,,,,,,,,,,,,,213454.47,,,519841985.82,420650960.04,,,2082585.2,21814753.19,66223045.18,2157801.53,6912840.68,,,,,,,,,,,24008887.22,,425000.0,,23583887.22,1407712.91,22176174.31,22176174.31,,258134.58,22434308.89,22434308.89,,26020608.95,29435666.32,,,,,,,,,,,,,,,,,,,,,22176174.31,0
300638.SZ,20180427,20180427,20180331,1,1,1,0.0834,0.0834,213852844.67,213852844.67,,,,,,,,,,,,,,,,162356.9,,,210573705.4,164409334.95,,,1289676.88,10303904.09,29817105.43,1072340.64,3681343.61,,,,,,,,,,,7184391.94,,,,7184391.94,512584.13,6671807.81,6671807.81,,-276860.51,6394947.3,6394947.3,,11775719.09,,,,,,,,,,,,,,,,,,,,,,6671807.81,0
300638.SZ,20180413,20180413,20171231,1,1,4,0.58,0.58,563304478.24,563304478.24,,,,,,,,,,,,,,,,2539341.58,66165.33,,523307420.23,412372142.33,,,2144224.57,28227830.58,69958966.69,2334055.1,8270200.96,,,,,,,,,,,47566378.78,,863.15,,47565515.63,3708134.82,43857380.81,43857380.81,,-357575.8,43499805.01,43499805.01,,47401997.31,52159445.43,,,,,,,,,,,,,,,,,,,,,43857380.81,0
300638.SZ,20171026,20171026,20170930,1,1,3,0.3426,0.3426,315145258.35,315145258.35,,,,,,,,,,,,,,,,1519164.06,,,291842527.87,225244420.32,,,1543271.3,18426327.82,41927894.83,436536.64,4264076.96,,,,,,,,,,,27407234.18,434060.84,45864.02,45864.02,27795431.0,2667791.39,25127639.61,25127639.61,,-319754.15,24807885.46,24807885.46,,30588683.72,,,,,,,,,,,,,,,,,,,,,,,0
300638.SZ,20170825,20170825,20170630,1,1,2,0.202,0.202,179495078.1,179495078.1,,,,,,,,,,,,,,,,125576.63,,,165914100.21,128129946.42,,,1093281.3,11226544.56,23631071.26,274136.54,1559120.13,,,,,,,,,,,15455028.84,226111.0,,,15681139.84,1549406.26,14131733.58,14131733.58,,-164346.23,13967387.35,13967387.35,,15603588.75,17736142.16,,,,,,,,,,,,,,,,,,,,,,0
300638.SZ,20170428,20170428,20170331,1,1,1,0.1011,0.1011,84699894.0,84699894.0,,,,,,,,,,,,,,,,50800.07,,,78934225.07,59455119.74,,,298860.6,4767971.2,12597105.41,219546.48,1595621.64,,,,,,,,,,,5816469.0,791340.59,,,6607809.59,542215.9,6065593.69,6065593.69,,-6957.25,6058636.44,6058636.44,,7580837.05,,,,,,,,,,,,,,,,,,,,,,,0
