ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
688080.SH,20240419,20240419,20240331,1,1,1,0.2213,0.2213,106166806.05,106166806.05,,,,,,,,,,,,,,,,632576.47,-973263.72,,86611958.13,50082416.05,,,366492.98,17788686.83,7620495.3,-3107300.08,-2336229.38,,,,,,,,,,,21924476.63,2908.41,3920.63,,21923464.41,5599037.26,16324427.15,16289838.86,34588.29,109619.97,16434047.12,16399458.83,34588.29,20520829.46,,,,,13285989.36,118598.69,2736166.42,,,,,,,,,,,,,,,16324427.15,1
688080.SH,20240419,20240419,20231231,1,1,4,1.49,1.49,493328406.45,493328406.45,,,,,,,,,,,,,,,,8743425.84,2336095.45,,407366810.82,239400630.23,,,1704591.12,75044408.29,31192196.82,-6629794.34,-4599575.52,,,,,,,,,,,105113983.13,59246.36,108848.23,,105064381.26,10878623.72,94185757.54,93950660.42,235097.12,-950150.54,93235607.0,93000509.88,235097.12,89740712.86,98960105.56,,,,61986052.4,307471.63,4965127.93,,,,,,,,,,,,,,,94185757.54,0
688080.SH,20231026,20231026,20230930,1,1,3,0.94,0.94,352017739.17,352017739.17,,,,,,,,,,,,,,,,9815777.49,3808043.02,,289083672.85,173595214.83,,,1045734.88,50338431.45,23173103.84,-6587254.92,-5006197.01,,,,,,,,,,,80509426.36,84042.26,90348.89,,80503119.73,12039412.14,68463707.59,68900117.92,-436410.33,1072167.65,69535875.24,69972285.57,-436410.33,69112590.96,,,,,42485989.82,139066.32,2849233.63,,,,,,,,,,,,,,,68463707.59,1
688080.SH,20230823,20230823,20230630,1,1,2,0.63,0.63,236582855.57,236582855.57,,,,,,,,,,,,,,,,5333111.94,1875895.32,,193160383.77,121136431.26,,,684088.19,31513098.76,15054764.04,-5846889.93,-3282794.28,,,,,,,,,,,53424908.3,63363.32,49739.25,,53438532.37,7168188.95,46270343.42,46568704.81,-298361.39,3380315.82,49650659.24,49949020.63,-298361.39,42244906.43,46239017.84,,,,27713401.85,64005.53,1459129.98,,,,,,,,,,,,,,,46270343.42,1
688080.SH,20230426,20230426,20230331,1,1,1,0.1774,0.1774,94303668.23,94303668.23,,,,,,,,,,,,,,,,1796433.19,131862.12,,85705370.08,49166966.87,,,177421.27,14328474.69,6661400.3,1134579.13,-1272003.59,,,,,,,,,,,11904383.85,55317.04,21266.67,,11938434.22,2965143.9,8973290.32,9327141.68,-353851.36,-795442.08,8177848.24,8531699.6,-353851.36,12514533.38,,,,,13148913.35,49901.21,639234.41,,,,,,,,,,,,,,,8973290.32,1
688080.SH,20230426,20230426,20221231,1,1,4,1.34,1.34,386953244.2,386953244.2,,,,,,,,,,,,,,,,11065767.06,4147551.97,,330442721.61,200900590.31,,,1234425.12,58836644.98,24215041.98,-10524492.38,-1136789.96,,,,,,,,,,,75890368.71,1002145.0,60821.21,,76831692.5,6428914.67,70402777.83,70349923.33,52854.5,5291207.86,75693985.69,75641131.19,52854.5,54338803.39,62586911.97,,,,55484183.17,146612.57,1452665.21,,,,,,,,,,,,,,,70402777.83,1
688080.SH,20221028,20221028,20220930,1,1,3,0.96,0.96,285430198.13,285430198.13,,,,,,,,,,,,,,,,6974653.64,2296539.39,,236751418.5,149638398.85,,,815745.33,40426473.5,16716263.62,-12192462.83,-747471.65,,,,,,,,,,,61530025.65,387425.78,45420.57,,61872030.86,11320718.84,50551312.02,50512204.03,39107.99,7177508.61,57728820.63,57689712.64,39107.99,43110380.83,,,,,39069502.66,56008.04,788979.57,,,,,,,,,,,,,,,50551312.02,1
688080.SH,20220826,20220826,20220630,1,1,2,0.73,0.73,198960078.1,198960078.1,,,,,,,,,,,,,,,,5082183.17,1366394.17,,162103416.32,107010321.93,,,485940.21,24703041.41,10522146.36,-6171677.07,-335002.8,,,,,,,,,,,46375120.82,74378.11,33271.12,,46416227.81,8241052.32,38175175.49,38151094.29,24081.2,2964278.57,41139454.06,41115372.86,24081.2,35121260.58,39287560.02,,,,24777391.56,45673.4,499169.37,,,,,,,,,,,,,,,38175175.49,1
688080.SH,20220426,20220426,20220331,1,1,1,0.0375,0.0375,61302233.29,61302233.29,,,,,,,,,,,,,,,,1499233.64,-5012.91,,60213415.26,32627979.56,,,246928.07,11726426.7,4980040.64,182358.67,-72184.77,,,,,,,,,,,4150773.95,3920.36,2956.84,,4151737.47,2174824.51,1976912.96,1965260.99,11651.97,-181121.18,1795791.78,1784139.81,11651.97,2906083.75,,,,,11236891.7,35012.47,311111.98,,,,,,,,,,,,,,,1976912.96,1
688080.SH,20220426,20220426,20211231,1,1,4,2.0,2.0,449539752.31,449539752.31,,,,,,,,,,,,,,,,31004754.55,-404269.19,,372051639.93,246102465.56,,,2067267.46,50280554.79,23972538.52,1336712.78,-1059464.18,,,,,,,,,,,118337228.14,3393885.5,296789.15,,121434324.49,12169219.52,109265104.97,104948778.41,4316326.56,-1090791.87,108174313.1,103857986.54,4316326.56,88664602.88,95378975.17,,,,49136798.14,101579.74,1611736.7,,,,,,,,,,,,,,,109265104.97,0
688080.SH,20220426,20220426,20211231,1,1,4,2.0,2.0,449539752.31,449539752.31,,,,,,,,,,,,,,,,31004754.55,-404269.19,,372051639.93,246102465.56,,,2067267.46,50280554.79,23972538.52,1336712.78,-1059464.18,,,,,,,,,,,118337228.14,3393885.5,296789.15,,121434324.49,12169219.52,109265104.97,104948778.41,4316326.56,-1090791.87,108174313.1,103857986.54,4316326.56,88664602.88,95378975.17,,,,49136798.14,101579.74,1611736.7,,,,,,,,,,,,,,,109265104.97,1
688080.SH,20211027,20211027,20210930,1,1,3,1.75,1.75,338007194.12,338007194.12,,,,,,,,,,,,,,,,29454769.28,-129176.65,,269929596.28,185166379.37,,,1669383.65,34219888.5,17139804.28,266858.67,-1264496.53,,,,,,,,,,,104870982.22,3348025.95,239490.51,,107979517.66,12326358.19,95653159.47,91910356.25,3742803.22,-7833.67,95645325.8,91902522.58,3742803.22,76943181.06,,,,,32048896.46,,1300122.04,,,,,,,,,,,,,,,95653159.47,1
688080.SH,20211027,20211027,20210930,1,1,3,1.75,1.75,338007194.12,338007194.12,,,,,,,,,,,,,,,,29454769.28,-129176.65,,269929596.28,185166379.37,,,1669383.65,34219888.5,17139804.28,266858.67,-1264496.53,,,,,,,,,,,104870982.22,3348025.95,239490.51,,107979517.66,12326358.19,95653159.47,91910356.25,3742803.22,-7833.67,95645325.8,91902522.58,3742803.22,,,,,,32048896.46,,1300122.04,,,,,,,,,,,,,,,95653159.47,0
688080.SH,20210820,20210820,20210630,1,1,2,0.64,0.64,197949925.34,197949925.34,,,,,,,,,,,,,,,,2822284.69,-103580.21,,159983411.6,105717788.89,,,1117356.78,20680477.89,10460670.68,685824.4,-644400.16,,,,,,,,,,,43901157.9,87576.72,5654.15,,43983080.47,7311040.09,36672040.38,33687416.98,2984623.4,-220798.49,36451241.89,33466618.49,2984623.4,42779698.61,46341694.55,,,,20778463.74,2083.33,1021471.41,,,,,,,,,,,,,,,36672040.38,1
688080.SH,20210428,20210428,20210331,1,1,1,0.0469,0.0469,53156984.89,53156984.89,,,,,,,,,,,,,,,,466387.37,-45239.35,,50557333.52,28556710.18,,,288009.64,9672582.86,4675368.77,-1132343.34,-759684.61,,,,,,,,,,,5067943.98,53877.88,34.11,,5121787.75,1966668.0,3155119.75,2460052.42,695067.33,261900.31,3417020.06,2721952.73,695067.33,4227811.61,,,,,10283954.62,,707369.85,,,,,,,,,,,,,,,3155119.75,1
688080.SH,20210428,20210428,20201231,1,1,4,0.8,0.8,310813765.0,310813765.0,,,,,,,,,,,,,,,,5125047.22,-719013.5,,279793077.95,165154687.34,,,1544434.6,45594282.46,19244694.69,3768464.79,-1085270.02,,,,,,,,,,,41767944.29,3447012.46,476564.68,,44738392.07,3378115.83,41360276.24,40419266.74,941009.5,-2860250.93,38500025.31,37559015.81,941009.5,40415581.05,42648275.79,,,,39130577.99,,2208165.13,,,,,,,,,,,,,,,41360276.24,1
688080.SH,20210428,20210428,20201231,1,1,4,0.8,0.8,310813765.0,310813765.0,,,,,,,,,,,,,,,,5125047.22,-719013.5,,279793077.95,165154687.34,,,1544434.6,45594282.46,19244694.69,3768464.79,-1085270.02,,,,,,,,,,,41767944.29,3447012.46,476564.68,,44738392.07,3378115.83,41360276.24,40419266.74,941009.5,-2860250.93,38500025.31,37559015.81,941009.5,40415581.05,42648275.79,,,,39130577.99,,2208165.13,,,,,,,,,,,,,,,41360276.24,0
688080.SH,20201029,20201029,20200930,1,1,3,0.68,0.68,209191655.42,209191655.42,,,,,,,,,,,,,,,,3258991.19,-689263.5,,180161936.01,102639360.17,,,787968.1,37135259.36,13854417.04,1016219.12,17900.38,,,,,,,,,,,38300514.43,2051157.38,476564.77,,39875107.04,6072531.99,33802575.05,33767908.12,34666.93,-1106908.18,32695666.87,32660999.94,34666.93,37688799.66,,,,,24423721.3,,1648957.68,,,,,,,,,,,,,,,33802575.05,0
688080.SH,20201029,20201029,20200930,1,1,3,0.68,0.68,209191655.42,209191655.42,,,,,,,,,,,,,,,,3258991.19,-689263.5,,180161936.01,102639360.17,,,787968.1,37135259.36,13854417.04,1016219.12,17900.38,,,,,,,,,,,38300514.43,2051157.38,476564.77,,39875107.04,6072531.99,33802575.05,33767908.12,34666.93,-1106908.18,32695666.87,32660999.94,34666.93,37688799.66,,,,,24423721.3,,1648957.68,,,,,,,,,,,,,,,33802575.05,1
688080.SH,20200826,20200826,20200630,1,1,2,0.47,0.47,135192653.43,135192653.43,,,,,,,,,,,,,,,,197771.79,-648504.91,,112304843.6,66534420.12,,,457249.86,23002624.84,8837335.62,-1825716.99,-409364.84,,,,,,,,,,,25935696.34,2007425.36,464314.77,,27478806.93,4832911.4,22645895.53,22678975.39,-33079.86,384460.81,23030356.34,23063436.2,-33079.86,25105859.57,25700145.24,,,,14741088.29,,1193652.01,,,,,,,,,,,,,,,22645895.53,1
688080.SH,20200826,20200826,20200630,1,1,2,0.47,0.47,135192653.43,135192653.43,,,,,,,,,,,,,,,,197771.79,-648504.91,,112304843.6,66534420.12,,,457249.86,23002624.84,8837335.62,-1825716.99,-409364.84,,,,,,,,,,,25935696.34,2007425.36,464314.77,,27478806.93,4832911.4,22645895.53,22678975.39,-33079.86,384460.81,23030356.34,23063436.2,-33079.86,23912207.56,24506493.23,,,,14741088.29,,1193652.01,,,,,,,,,,,,,,,22645895.53,0
688080.SH,20200428,20200428,20200331,1,1,1,0.0041,0.0041,38395975.15,38395975.15,,,,,,,,,,,,,,,,317.15,317.15,,37485635.86,19018359.63,,,120885.75,10082540.85,4474736.92,-824345.22,4113.37,,,,,,,,,,,2244154.08,113300.0,388514.08,,1968940.0,2098047.6,-129107.6,177637.15,-306744.75,417799.31,288691.71,595436.46,-306744.75,-1031994.85,,,,,7064944.49,,291330.19,,,,,,,,,,,,,,,-129107.6,0
688080.SH,20200428,20200428,20200331,1,1,1,0.0041,0.0041,38395975.15,38395975.15,,,,,,,,,,,,,,,,317.15,317.15,,37485635.86,19018359.63,,,120885.75,10082540.85,4474736.92,-824345.22,4113.37,,,,,,,,,,,2244154.08,113300.0,388514.08,,1968940.0,2098047.6,-129107.6,177637.15,-306744.75,417799.31,288691.71,595436.46,-306744.75,1706708.53,,,,,7064944.49,,291330.19,,,,,,,,,,,,,,,-129107.6,1
688080.SH,20200428,20200428,20191231,1,1,4,1.32,1.32,296652506.71,296652506.71,,,,,,,,,,,,,,,,47190.4,-305686.31,,251653776.85,144429500.55,,,1457662.8,48670549.88,19576023.03,-1374339.14,-1460582.73,,,,,,,,,,,54564265.85,4192470.48,13720.55,,58743015.78,6906188.22,51836827.56,51766413.06,70414.5,355090.05,52191917.61,52121503.11,70414.5,53142416.15,54299669.43,,,,31213035.88,130887.5,1044482.19,,,,,,,,,,,,,,,51836827.56,0
688080.SH,20200428,20200428,20191231,1,1,4,1.32,1.32,296652506.71,296652506.71,,,,,,,,,,,,,,,,47190.4,-305686.31,,251653776.85,144429500.55,,,1457662.8,48670549.88,19576023.03,-1374339.14,-1460582.73,,,,,,,,,,,54564265.85,4192470.48,13720.55,,58743015.78,6906188.22,51836827.56,51766413.06,70414.5,355090.05,52191917.61,52121503.11,70414.5,53142416.15,54299669.43,,,,31213035.88,130887.5,1044482.19,,,,,,,,,,,,,,,51836827.56,1
688080.SH,20200114,20200114,20190930,1,1,3,1.02,1.02,205084961.86,205084961.86,,,,,,,,,,,,,,,,121491.63,-231385.08,,163800936.48,98554228.93,,,1107547.92,30009191.7,13994570.68,-1918709.3,-550210.68,,,,,,,,,,,48517356.01,1243388.82,12900.05,,49747844.78,9256206.57,40491638.21,39937862.08,553776.13,468134.83,40959773.04,40405996.91,553776.13,,,,,,18872743.81,108387.5,1465203.19,,,,,,,,,,,,,,,40491638.21,0
688080.SH,20200114,20200114,20190630,1,1,2,0.53,0.53,123832686.69,123832686.69,,,,,,,,,,,,,,,,332632.38,-20244.33,,102633941.01,61053469.99,,,759316.09,18776170.36,8438567.16,-559909.89,-527038.74,,,,,,,,,,,26314634.54,355739.8,10900.0,,26659474.34,4994852.23,21664622.11,21011600.91,653021.2,143793.05,21808415.16,21155393.96,653021.2,26963446.33,27522442.81,,,,12103363.33,108387.5,595984.24,,,,,,,,,,,,,,,21664622.11,0
688080.SH,20200114,20200114,20190630,1,1,2,0.53,0.53,123832686.69,123832686.69,,,,,,,,,,,,,,,,332632.38,-20244.33,,102633941.01,61053469.99,,,759316.09,18776170.36,8438567.16,-559909.89,-527038.74,,,,,,,,,,,26314634.54,355739.8,10900.0,,26659474.34,4994852.23,21664622.11,21011600.91,653021.2,143793.05,21808415.16,21155393.96,653021.2,26963446.33,27522442.81,,,,12103363.33,108387.5,595984.24,,,,,,,,,,,,,,,21664622.11,1
688080.SH,20200428,20200428,20190331,1,1,1,0.12,0.12,40485103.53,40485103.53,,,,,,,,,,,,,,,,57444.18,,,36506683.31,19707173.55,,,357510.27,8132813.18,3738220.06,-380139.99,,,,,,,,,,,,4709443.0,547817.0,1937.85,,5255322.15,615918.29,4639403.86,4667248.54,-27844.68,-289591.0,4349812.86,4377657.54,-27844.68,4707782.96,,,,,5097712.09,84825.0,520749.13,,,,,,,,,,,,,,,4639403.86,0
688080.SH,20200428,20200428,20190331,1,1,1,0.12,0.12,40485103.53,40485103.53,,,,,,,,,,,,,,,,57444.18,,,36506683.31,19707173.55,,,357510.27,8132813.18,3738220.06,-380139.99,,,,,,,,,,,,4709443.0,547817.0,1937.85,,5255322.15,615918.29,4639403.86,4667248.54,-27844.68,-289591.0,4349812.86,4377657.54,-27844.68,4707782.96,,,,,5097712.09,84825.0,520749.13,,,,,,,,,,,,,,,4639403.86,1
688080.SH,20200114,20200114,20181231,1,1,4,1.18,1.18,276433248.37,276433248.37,,,,,,,,,,,,,,,,1640098.23,1640098.23,,237176705.67,148095660.85,,,3011806.18,37911137.42,16914064.64,-432533.63,3361280.09,,,,,,,,,,,50818173.24,2535658.46,182295.36,,53171536.34,7145006.72,46026529.62,46546019.55,-519489.93,713089.2,46739618.82,47259108.75,-519489.93,48746219.67,49858094.72,,,,28315290.12,180274.52,230692.82,,,,,,,,,,,,,,,46026529.62,0
688080.SH,20200114,20200114,20181231,1,1,4,1.18,1.18,276433248.37,276433248.37,,,,,,,,,,,,,,,,1640098.23,1640098.23,,237176705.67,148095660.85,,,3011806.18,37911137.42,16914064.64,-432533.63,3361280.09,,,,,,,,,,,50818173.24,2535658.46,182295.36,,53171536.34,7145006.72,46026529.62,46546019.55,-519489.93,713089.2,46739618.82,47259108.75,-519489.93,48746219.67,49858094.72,,,,28315290.12,180274.52,230692.82,,,,,,,,,,,,,,,46026529.62,1
688080.SH,20200114,20200114,20180930,1,1,3,0.78,0.78,177810946.87,177810946.87,,,,,,,,,,,,,,,,1190886.31,1190886.31,,152649642.87,99403452.39,,,1895907.36,23872721.87,12397162.78,56094.13,-141316.31,,,,,,,,,,,34176562.48,740730.0,174966.25,,34742326.23,5278654.94,29463671.29,29626380.33,-162709.04,1026643.28,30490314.57,30653023.61,-162709.04,,,,,,15165620.65,48638.69,12675.18,,,,,,,,,,,,,,,29463671.29,0
688080.SH,20180829,20180829,20180630,1,1,2,0.44,0.44,118301353.28,118301353.28,,,,,,,,,,,,,,,,83711.84,,,102443772.73,68291090.71,,,1555824.02,15466337.68,7726679.77,110230.91,757265.07,,,,,,,,,,,19988787.22,740730.0,175743.81,,20553773.41,3485136.52,17068636.89,17165980.51,-97343.62,,17068636.89,17165980.51,-97343.62,20015306.29,20551323.41,,,,8536344.57,,,,,,,,,,,,,,,,,17068636.89,0
688080.SH,20200114,20200114,20171231,1,1,4,0.86,0.86,229225921.79,229225921.79,,,,,,,,,,,,,,,,1033766.27,1033766.27,,203405669.78,127951169.0,,,2200470.4,28506825.85,20611003.45,-214495.64,4910611.31,,,,,,,,,,,36136122.48,907107.53,4022.24,,37039207.77,4845212.48,32193995.29,32298075.6,-104080.31,-595839.4,31598155.89,31702236.2,-104080.31,34913196.78,35542583.95,,,,19440085.41,49317.86,478577.91,,,,,,,,,,,,,,,32193995.29,0
688080.SH,20200114,20200114,20171231,1,1,4,0.86,0.86,229225921.79,229225921.79,,,,,,,,,,,,,,,,1033766.27,1033766.27,,203405669.78,127951169.0,,,2200470.4,28506825.85,20611003.45,-214495.64,4910611.31,,,,,,,,,,,36136122.48,907107.53,4022.24,,37039207.77,4845212.48,32193995.29,32298075.6,-104080.31,-595839.4,31598155.89,31702236.2,-104080.31,34913196.78,35542583.95,,,,19440085.41,49317.86,478577.91,,,,,,,,,,,,,,,32193995.29,1
688080.SH,20170822,20170822,20170630,1,1,2,0.23,0.23,78921099.75,78921099.75,,,,,,,,,,,,,,,,406723.42,,,72794402.89,43533822.68,,,758537.49,11150015.0,16618727.38,-149023.85,882324.19,,,,,,,,,,,9455790.93,196729.65,6036.12,,9646484.46,1773327.65,7873156.81,7978519.69,-105362.88,,7873156.81,7978519.69,-105362.88,8900043.66,9256031.03,,,,,,,,,,,,,,,,,,,,,,0
688080.SH,20200114,20200114,20161231,1,1,4,0.66,0.66,144599858.68,144599858.68,,,,,,,,,,,,,,,,-286897.08,-286897.08,,126508655.68,73905907.48,,,1349237.3,23596187.29,9568014.4,14994.37,1969915.95,,,,,,,,,,,17850367.02,7443897.23,14545.09,,25279719.16,2355578.98,22924140.18,22712988.28,211151.9,194852.86,23118993.04,22907841.14,211151.9,18106197.37,18466184.12,,,,16104398.89,122539.23,62977.65,,,,,,,,,,,,,,,22924140.18,0
688080.SH,20200114,20200114,20161231,1,1,4,0.66,0.66,144599858.68,144599858.68,,,,,,,,,,,,,,,,-286897.08,-286897.08,,126508655.68,73905907.48,,,1349237.3,23596187.29,9568014.4,14994.37,1969915.95,,,,,,,,,,,17850367.02,7443897.23,14545.09,,25279719.16,2355578.98,22924140.18,22712988.28,211151.9,194852.86,23118993.04,22907841.14,211151.9,18106197.37,18466184.12,,,,16104398.89,122539.23,62977.65,,,,,,,,,,,,,,,22924140.18,1
688080.SH,20160812,20160812,20160630,1,1,2,0.31,0.31,76053830.08,76053830.08,,,,,,,,,,,,,,,,-30881.92,,,66494944.47,42091629.77,,,674081.18,11504902.95,11600640.37,-8983.13,632673.33,,,,,,,,,,,9528003.69,2587059.16,2127.06,,12112935.79,1728716.09,10384219.7,10716674.42,-332454.72,,10384219.7,10716674.42,-332454.72,9549902.48,9703847.53,,,,,,,,,,,,,,,,,,,,,,0
688080.SH,20160422,20160422,20151231,1,1,4,0.49,0.49,106961486.71,106961486.71,,,,,,,,,,,,,,,,-178493.0,,,94612359.02,58474040.9,,,670329.33,16952615.17,17806263.94,-119116.91,828226.59,,,,,,,,,,,12170634.69,5127401.6,17212.14,,17280824.15,1950580.62,15330243.53,15935520.26,-605276.73,164252.28,15494495.81,16099772.54,-605276.73,12230010.78,12655447.81,,,,,,,,,,,,,,,,,,,,,,0
688080.SH,20150819,20150819,20150630,1,1,2,0.03,0.03,36904091.1,36904091.1,,,,,,,,,,,,,,,,,,,37889560.98,19654599.52,,,243795.1,8133408.81,9026344.58,11776.82,819636.15,,,,,,,,,,,-985469.88,1507970.78,37.94,,522462.96,136063.47,386399.49,968303.82,-581904.33,,386399.49,968303.82,-581904.33,-154056.91,10540.6,,,,,,,,,,,,,,,,,,,,,,0
