ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
300590.SZ,20231024,20231024,20230930,1,1,3,0.2144,0.2144,651325905.84,651325905.84,,,,,,,,,,,,,,,-6425983.92,-7959955.43,,,540546696.04,385924007.45,,,3738568.52,45109758.8,33717389.7,-12047600.08,,,,,,,,,,,,102662046.11,850007.47,550.95,,103511502.63,5306156.43,98205346.2,98205346.2,,,98205346.2,98205346.2,,104792402.35,,,,,85086006.63,225020.19,5465700.97,,,,,,,,,,,,,,,98205346.2,1
300590.SZ,20230722,20230722,20230630,1,1,2,0.1354,0.1354,423837683.36,423837683.36,,,,,,,,,,,,,,,-12354590.15,-1077979.96,,,348691702.74,250413727.11,,,2467463.77,29267332.38,22780955.21,-9862622.01,,,,,,,,,,,,63719046.36,908857.81,159.47,,64627744.7,2643536.37,61984208.33,61984208.33,,,61984208.33,61984208.33,,67279600.43,82849853.16,,,,54412867.6,155814.96,3709747.9,,,,,,,,,,,,,,,61984208.33,1
300590.SZ,20230722,20230722,20230630,1,1,2,0.1354,0.1354,423837683.36,423837683.36,,,,,,,,,,,,,,,-12354590.15,-1077979.96,,,348691702.74,250413727.11,,,2467463.77,29267332.38,22780955.21,-9862622.01,,,,,,,,,,,,63719046.36,908857.81,159.47,,64627744.7,2643536.37,61984208.33,61984208.33,,,61984208.33,61984208.33,,67279600.43,82849853.16,,,,54412867.6,155814.96,3709747.9,,,,,,,,,,,,,,,61984208.33,0
300590.SZ,20230425,20230425,20230331,1,1,1,0.04,0.04,176156732.91,176156732.91,,,,,,,,,,,,,,,2840219.07,103693.35,,,160818970.14,105001144.83,,,1198459.87,13863647.02,11194546.0,4740879.81,,,,,,,,,,,,18773533.0,908676.6,117.96,,19682091.64,324750.42,19357341.22,19357341.22,,,19357341.22,19357341.22,,20570500.39,,,,,25661415.02,81832.14,355298.47,,,,,,,,,,,,,,,19357341.22,1
300590.SZ,20230425,20230425,20221231,1,1,4,0.36,0.36,1002223028.81,1002223028.81,,,,,,,,,,,,,,,6208384.32,5376904.22,10341071.04,,848909033.08,654348868.09,,,4041234.16,57495567.68,46857116.6,-34337346.98,-5000366.06,,,,,,,,,,,177210668.98,53733.85,13277.19,,177251125.64,11817940.48,165433185.16,165433185.16,,,165433185.16,165433185.16,,131288033.46,159332950.41,,,,113365461.52,423837.44,1623638.56,,,,,,,,,,,,,,,165433185.16,1
300590.SZ,20221025,20221025,20220930,1,1,3,0.3041,0.3041,729225533.39,729225533.39,,,,,,,,,,,,,,,-2312487.54,9133863.16,,,588371071.8,481295200.21,,,2176565.3,35476042.35,29203009.97,-39902779.95,,,,,,,,,,,,152294491.86,4632.57,5565.29,,152293559.14,13096429.15,139197129.99,139197129.99,,,139197129.99,139197129.99,,105570336.29,,,,,77442598.11,297488.43,1252182.07,,,,,,,,,,,,,,,139197129.99,1
300590.SZ,20220721,20220721,20220630,1,1,2,0.1862,0.1862,486517658.44,486517658.44,,,,,,,,,,,,,,,2705570.67,202732.38,,,400405802.56,330353952.73,,,1556851.67,22119171.93,18488077.49,-23396093.6,,,,,,,,,,,,92572550.96,2981.66,5565.29,,92569967.33,7530784.38,85039182.95,85039182.95,,,85039182.95,85039182.95,,66268154.31,79046395.79,,,,49666566.63,131948.09,865375.92,,,,,,,,,,,,,,,85039182.95,1
300590.SZ,20220414,20220414,20220331,1,1,1,0.06,0.06,209743278.84,209743278.84,,,,,,,,,,,,,,,1307973.02,-80677.09,,,192694079.89,145410484.47,,,983637.76,10157335.7,9207328.02,1447736.63,,,,,,,,,,,,19292275.51,2862.6,1250.7,,19293887.41,353841.6,18940045.81,18940045.81,,,18940045.81,18940045.81,,,,,,,25183263.69,22018.74,478330.14,,,,,,,,,,,,,,,18940045.81,0
300590.SZ,20220414,20220414,20220331,1,1,1,0.06,0.06,209743278.84,209743278.84,,,,,,,,,,,,,,,1307973.02,-80677.09,,,192694079.89,145410484.47,,,983637.76,10157335.7,9207328.02,1447736.63,,,,,,,,,,,,19292275.51,2862.6,1250.7,,19293887.41,353841.6,18940045.81,18940045.81,,,18940045.81,18940045.81,,19512716.21,,,,,25183263.69,22018.74,478330.14,,,,,,,,,,,,,,,18940045.81,1
300590.SZ,20220414,20220414,20211231,1,1,4,0.53,0.53,920739607.53,920739607.53,,,,,,,,,,,,,,,3429756.86,8873110.82,2597872.61,,773090458.8,588805988.59,,,3603473.12,41120725.78,35297511.05,5320023.15,-1454811.47,,,,,,,,,,,167196009.97,142166.53,8199.29,,167329977.21,11777641.79,155552335.42,155552335.42,,,155552335.42,155552335.42,,160183165.44,180837466.04,,,,96385138.15,225602.33,2967494.39,,,,,,,,,,,,,,,155552335.42,0
300590.SZ,20220414,20220414,20211231,1,1,4,0.53,0.53,920739607.53,920739607.53,,,,,,,,,,,,,,,3429756.86,8873110.82,2597872.61,,773090458.8,588805988.59,,,3603473.12,41120725.78,35297511.05,5320023.15,-1454811.47,,,,,,,,,,,167196009.97,142166.53,8199.29,,167329977.21,11777641.79,155552335.42,155552335.42,,,155552335.42,155552335.42,,160183165.44,180837466.04,,,,96385138.15,225602.33,2967494.39,,,,,,,,,,,,,,,155552335.42,1
300590.SZ,20211027,20211027,20210930,1,1,3,0.38,0.38,603125491.35,603125491.35,,,,,,,,,,,,,,,1824232.96,5369298.72,,,493326445.15,380378628.41,,,2440004.57,25110343.56,20354157.32,286001.34,,,,,,,,,,,,121083237.65,133356.42,0.13,,121216593.94,9418865.57,111797728.37,111797728.37,,,111797728.37,111797728.37,,114145707.31,,,,,64295398.19,45048.03,2205088.97,,,,,,,,,,,,,,,111797728.37,1
300590.SZ,20211027,20211027,20210930,1,1,3,0.38,0.38,603125491.35,603125491.35,,,,,,,,,,,,,,,1824232.96,5369298.72,,,493326445.15,380378628.41,,,2440004.57,25110343.56,20354157.32,286001.34,,,,,,,,,,,,121083237.65,133356.42,0.13,,121216593.94,9418865.57,111797728.37,111797728.37,,,111797728.37,111797728.37,,,,,,,64295398.19,45048.03,2205088.97,,,,,,,,,,,,,,,111797728.37,0
300590.SZ,20210721,20210721,20210630,1,1,2,0.25,0.25,398287231.96,398287231.96,,,,,,,,,,,,,,,1690018.11,4405275.75,,,327292187.64,253980030.72,,,1446585.35,16356472.91,11457951.24,2836147.96,,,,,,,,,,,,79814463.55,97201.42,0.13,,79911664.84,7458667.27,72452997.57,72452997.57,,,72452997.57,72452997.57,,76525317.65,82247712.56,,,,40054245.54,45048.03,691002.69,,,,,,,,,,,,,,,72452997.57,1
300590.SZ,20210424,20210424,20210331,1,1,1,0.1,0.1,152551585.8,152551585.8,,,,,,,,,,,,,,,818634.72,1657769.52,,,127437380.85,94854733.75,,,551184.98,7691072.38,5700301.64,-1858019.58,,,,,,,,,,,,28635707.67,17856.42,,,28653564.09,3919051.81,24734512.28,24734512.28,,,24734512.28,24734512.28,,24301283.85,,,,,20147888.79,775.42,227545.85,,,,,,,,,,,,,,,24734512.28,1
300590.SZ,20210424,20210424,20201231,1,1,4,0.38,0.38,472677180.93,472677180.93,,,,,,,,,,,,,,,15270554.41,745341.09,-49600.49,,409652367.96,273666229.22,,,1766473.77,33012380.13,21282338.14,11895159.54,-1390053.78,,,,,,,,,,,90252399.35,9682238.91,1192.37,,99933445.89,9465120.42,90468325.47,90468325.47,,,90468325.47,90468325.47,,86128618.2,95193724.66,,,,67003153.01,235942.97,594851.25,,,,,,,,,,,,,,,90468325.47,0
300590.SZ,20210424,20210424,20201231,1,1,4,0.38,0.38,472677180.93,472677180.93,,,,,,,,,,,,,,,15270554.41,745341.09,-49600.49,,409652367.96,273666229.22,,,1766473.77,33012380.13,21282338.14,11895159.54,-1390053.78,,,,,,,,,,,90252399.35,9682238.91,1192.37,,99933445.89,9465120.42,90468325.47,90468325.47,,,90468325.47,90468325.47,,86128618.2,95193724.66,,,,67003153.01,235942.97,594851.25,,,,,,,,,,,,,,,90468325.47,1
300590.SZ,20201029,20201029,20200930,1,1,3,0.26,0.26,303451052.1,303451052.1,,,,,,,,,,,,,,,11565197.8,480831.19,,,257620019.89,168296682.5,,,904210.58,25318828.06,14321431.21,3249511.21,,,,,,,,,,,,63528445.15,9882113.86,1192.37,,73409366.64,11143784.51,62265582.13,62265582.13,,,62265582.13,62265582.13,,55206904.11,,,,,45983491.95,3386.83,481408.76,,,,,,,,,,,,,,,62265582.13,0
300590.SZ,20201029,20201029,20200930,1,1,3,0.26,0.26,303451052.1,303451052.1,,,,,,,,,,,,,,,11565197.8,480831.19,,,257620019.89,168296682.5,,,904210.58,25318828.06,14321431.21,3249511.21,,,,,,,,,,,,63528445.15,9882113.86,1192.37,,73409366.64,11143784.51,62265582.13,62265582.13,,,62265582.13,62265582.13,,55206904.11,,,,,45983491.95,3386.83,481408.76,,,,,,,,,,,,,,,62265582.13,1
300590.SZ,20200828,20200828,20200630,1,1,2,0.17,0.17,183466354.19,183466354.19,,,,,,,,,,,,,,,7440227.21,-30855.82,,,155833511.79,101737453.52,,,558844.82,16922817.12,9133689.51,-2313597.53,,,,,,,,,,,,40200091.71,9416502.25,1192.37,,49615401.59,7545012.73,42070388.86,42070388.86,,,42070388.86,42070388.86,,30474077.6,38847185.96,,,,30068688.76,3386.83,339154.97,,,,,,,,,,,,,,,42070388.86,1
300590.SZ,20200828,20200828,20200630,1,1,2,0.17,0.17,183466354.19,183466354.19,,,,,,,,,,,,,,,7440227.21,-30855.82,,,155833511.79,101737453.52,,,558844.82,16922817.12,9133689.51,-2313597.53,,,,,,,,,,,,40200091.71,9416502.25,1192.37,,49615401.59,7545012.73,42070388.86,42070388.86,,,42070388.86,42070388.86,,30474077.6,38847185.96,,,,30068688.76,3386.83,339154.97,,,,,,,,,,,,,,,42070388.86,0
300590.SZ,20200428,20200428,20200331,1,1,1,0.12,0.12,96496118.82,96496118.82,,,,,,,,,,,,,,,3068439.4,-50407.71,,,81624304.67,55070232.47,,,297248.7,8612054.07,4804282.5,-2170970.91,,,,,,,,,,,,19062270.53,3877424.53,187.0,,22939508.06,3714016.28,19225491.78,19225491.78,,,19225491.78,19225491.78,,14090810.53,,,,,14943981.16,,217542.6,,,,,,,,,,,,,,,19225491.78,1
300590.SZ,20200428,20200428,20200331,1,1,1,0.12,0.12,96496118.82,96496118.82,,,,,,,,,,,,,,,3068439.4,-50407.71,,,81624304.67,55070232.47,,,297248.7,8612054.07,4804282.5,-2170970.91,,,,,,,,,,,,19062270.53,3877424.53,187.0,,22939508.06,3714016.28,19225491.78,19225491.78,,,19225491.78,19225491.78,,13940744.61,,,,,14943981.16,,217542.6,,,,,,,,,,,,,,,19225491.78,0
300590.SZ,20200428,20200428,20191231,1,1,4,1.01,1.01,629466317.14,629466317.14,,,,,,,,,,,,,,,9127129.1,3896947.78,,,484152245.43,337851560.02,,,2373880.96,40889624.92,24579159.87,-4315247.84,-759884.27,,,,,,,,,,,170655407.29,3429015.91,51292.35,,174033130.85,11765840.57,162267290.28,162267290.28,,,162267290.28,162267290.28,,153316082.57,171368640.39,,,,81370589.49,,1291744.91,,,,,,,,,,,,,,,162267290.28,1
300590.SZ,20200428,20200428,20191231,1,1,4,1.01,1.01,629466317.14,629466317.14,,,,,,,,,,,,,,,9127129.1,3896947.78,,,484152245.43,337851560.02,,,2373880.96,40889624.92,24579159.87,-4315247.84,-759884.27,,,,,,,,,,,170655407.29,3429015.91,51292.35,,174033130.85,11765840.57,162267290.28,162267290.28,,,162267290.28,162267290.28,,153316082.57,171368640.39,,,,81370589.49,,1291744.91,,,,,,,,,,,,,,,162267290.28,0
300590.SZ,20191028,20191028,20190930,1,1,3,0.6194,0.6174,433241616.16,433241616.16,,,,,,,,,,,,,,,3095765.01,4349262.94,,,340649509.76,238465771.71,,,1452555.74,27939415.2,16829871.47,-5631448.58,-2232860.81,,,,,,,,,,,108827947.22,3384722.56,8000.0,,112204669.78,12944433.4,99260236.38,99260236.38,,,99260236.38,99260236.38,,97984331.5,,,,,59360483.41,,1111496.54,,,,,,,,,,,,,,,99260236.38,0
300590.SZ,20191028,20191028,20190930,1,1,3,0.6194,0.6174,433241616.16,433241616.16,,,,,,,,,,,,,,,3095765.01,4349262.94,,,340649509.76,238465771.71,,,1452555.74,27939415.2,16829871.47,-5631448.58,-2232860.81,,,,,,,,,,,108827947.22,3384722.56,8000.0,,112204669.78,12944433.4,99260236.38,99260236.38,,,99260236.38,99260236.38,,99095828.04,,,,,59360483.41,,1111496.54,,,,,,,,,,,,,,,99260236.38,1
300590.SZ,20190815,20190815,20190630,1,1,2,0.3941,0.3922,272950453.1,272950453.1,,,,,,,,,,,,,,,2672431.21,4022972.25,,,217575792.02,156805659.95,,,850613.44,16147416.7,9403861.3,-342820.89,224425.94,,,,,,,,,,,68570569.51,2070623.39,8000.0,,70633192.9,7576663.27,63056529.63,63056529.63,,,63056529.63,63056529.63,,62393302.37,71263889.71,,,,34935487.46,,860957.21,,,,,,,,,,,,,,,63056529.63,0
300590.SZ,20190815,20190815,20190630,1,1,2,0.3941,0.3922,272950453.1,272950453.1,,,,,,,,,,,,,,,2672431.21,4022972.25,,,217575792.02,156805659.95,,,850613.44,16147416.7,9403861.3,-342820.89,224425.94,,,,,,,,,,,68570569.51,2070623.39,8000.0,,70633192.9,7576663.27,63056529.63,63056529.63,,,63056529.63,63056529.63,,61532345.16,70402932.5,,,,34935487.46,,860957.21,,,,,,,,,,,,,,,63056529.63,1
300590.SZ,20190429,20190429,20190331,1,1,1,0.1686,0.168,134047576.92,134047576.92,,,,,,,,,,,,,,,851110.0,3668366.66,,,109805641.01,77198588.39,,,391101.78,9011825.91,4331989.15,2884315.94,-412369.3,,,,,,,,,,,30222929.13,20623.39,,,30243552.52,3264307.17,26979245.35,26979245.35,,,26979245.35,26979245.35,,28856250.82,,,,,16400189.14,,680851.71,,,,,,,,,,,,,,,26979245.35,0
300590.SZ,20190316,20190316,20181231,1,1,4,0.7788,0.7784,476221676.86,476221676.86,,,,,,,,,,,,,,,44097.2,13780680.13,,,364426528.13,254966365.51,,,1500668.18,33436783.17,20417705.04,-19451398.55,6166566.99,,,,,,,,,,,128945197.15,6283499.65,6593.86,,135222102.94,10621789.03,124600313.91,124600313.91,,,124600313.91,124600313.91,,95643134.75,110189050.62,,,,67389837.79,-9666.01,2392849.08,,,,,,,,,,,,,,,124600313.91,1
300590.SZ,20190316,20190316,20181231,1,1,4,0.7788,0.7784,476221676.86,476221676.86,,,,,,,,,,,,,,,44097.2,13780680.13,,,364426528.13,254966365.51,,,1500668.18,33436783.17,20417705.04,-19451398.55,6166566.99,,,,,,,,,,,128945197.15,6283499.65,6593.86,,135222102.94,10621789.03,124600313.91,124600313.91,,,124600313.91,124600313.91,,95643134.75,110189050.62,,,,67389837.79,-9666.01,2392849.08,,,,,,,,,,,,,,,124600313.91,0
300590.SZ,20181030,20181030,20180930,1,1,3,0.5154,0.5154,304658458.82,304658458.82,,,,,,,,,,,,,,,,9782161.8,,,226863871.2,161789778.31,,,871975.9,20791089.48,13632314.67,-18136031.67,1970775.02,,,,,,,,,,,90611914.6,4492122.5,4991.31,,95099045.79,12631305.63,82467740.16,82467740.16,,,82467740.16,82467740.16,,64667532.05,,,,,45943969.49,,,,,,,,,,,,,,,,,82467740.16,0
300590.SZ,20180817,20180817,20180630,1,1,2,0.3044,0.3044,187863210.78,187863210.78,,,,,,,,,,,,,,,,6237915.32,,,139405844.89,96108847.29,,,512654.9,12681441.42,34303624.37,-5594994.57,1394271.48,,,,,,,,,,,55472029.07,1223889.29,,,56695918.36,7986070.87,48709847.49,48709847.49,,,48709847.49,48709847.49,,43639119.18,44902183.02,,,,,,,,,,,,,,,,,,,,,48709847.49,0
300590.SZ,20180427,20180427,20180331,1,1,1,0.0358,0.0358,74578395.6,74578395.6,,,,,,,,,,,,,,,,3061364.92,,,71712598.64,39032158.13,,,121451.82,5558879.5,16918403.57,10986726.09,-905020.47,,,,,,,,,,,6553250.04,572448.62,,,7125698.66,1401006.5,5724692.16,5724692.16,,,5724692.16,5724692.16,,13573590.74,,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20180228,20180228,20171231,1,1,4,0.6188,0.6188,362445850.79,362445850.79,,,,,,,,,,,,,,,,9261402.59,,,269940906.68,173086077.63,,,1225064.77,18989035.06,68851362.55,7713801.02,75565.65,,,,,,,,,,,104070361.78,6411666.46,,,110482028.24,13543546.65,96938481.59,96938481.59,,,96938481.59,96938481.59,,102522760.21,104552201.66,,,,,,,,,,,,,,,,,,,,,96938481.59,0
300590.SZ,20171030,20171030,20170930,1,1,3,0.3895,0.3895,211967372.77,211967372.77,,,,,,,,,,,,,,,,6335073.65,,,151178512.3,92343902.73,,,698592.59,11236880.29,43236762.17,4330265.5,-667890.98,,,,,,,,,,,67165959.12,5788073.11,,,72954032.23,12360447.71,60593584.52,60593584.52,,,60593584.52,60593584.52,,64493259.99,,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20170811,20170811,20170630,1,1,2,0.2883,0.2883,142108162.35,142108162.35,,,,,,,,,,,,,,,,3357738.49,,,94253712.62,57916114.3,,,549883.02,6997776.63,27037472.31,1414023.52,338442.84,,,,,,,,,,,51249213.22,1981927.28,,,53231140.5,9020149.32,44210991.18,44210991.18,,,44210991.18,44210991.18,,49305498.25,50358000.12,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20170427,20170427,20170331,1,1,1,0.216,0.216,59992091.59,59992091.59,,,,,,,,,,,,,,,,596278.11,,,39730152.61,24105252.28,,,80288.72,3191040.89,12892243.84,-420040.57,-118632.55,,,,,,,,,,,20858217.09,65067.5,,,20923284.59,3640880.0,17282404.59,17282404.59,,,17282404.59,17282404.59,,19723265.86,,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20170418,20170418,20161231,1,1,4,1.5878,1.5878,270154213.36,270154213.36,,,,,,,,,,,,,,,,,,,164665148.24,104557998.6,,,537798.08,16340302.64,49704008.59,-8783931.13,2308971.46,,,,,,,,,,,105489065.12,4947116.78,,,110436181.9,15166830.38,95269351.52,95269351.52,,,95269351.52,95269351.52,,96705133.99,98432734.79,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20161227,20161227,20160930,1,1,3,0.9615,0.9615,175178199.98,175178199.98,,,,,,,,,,,,,,,,,,,108158485.75,68204142.94,,,332455.45,10087878.58,32391116.02,-3037859.66,180752.42,,,,,,,,,,,67019714.23,1719177.68,,,68738891.91,11050444.19,57688447.72,57688447.72,,,57688447.72,57688447.72,,64162606.99,,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20161227,20161227,20160630,1,1,2,0.6458,0.6458,117326645.61,117326645.61,,,,,,,,,,,,,,,,,,,72201870.15,46209547.18,,,246033.2,6647190.6,21205423.22,-2155147.1,48823.05,,,,,,,,,,,45124775.46,981967.68,,,46106743.14,7355996.34,38750746.8,38750746.8,,,38750746.8,38750746.8,,42969628.36,43656297.72,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20170427,20170427,20160331,1,1,1,0.2552,0.2552,58388580.71,58388580.71,,,,,,,,,,,,,,,,,,,40955162.72,25377031.21,,,91935.15,3020716.62,11790998.79,674630.95,-150.0,,,,,,,,,,,17433417.99,712574.0,,,18145991.99,2831523.38,15314468.61,15314468.61,,,15314468.61,15314468.61,,18107898.94,,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20161227,20161227,20151231,1,1,4,1.692,1.692,291448941.69,291448941.69,,,,,,,,,,,,,,,,,,,181248222.06,130793447.23,,,562099.89,14968838.15,40777818.54,-7444457.64,1590475.89,,,,,,,,,,,110200719.63,2835157.57,,,113035877.2,11514171.57,101521705.63,101521705.63,,,101521705.63,101521705.63,,102756261.99,103402442.28,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20161227,20161227,20150930,1,1,3,1.1862,1.1862,204582809.56,204582809.56,,,,,,,,,,,,,,,,,,,124216952.49,90536620.7,,,402679.77,9024576.51,28240214.58,-4315679.09,328540.02,,,,,,,,,,,80365857.07,1180444.77,,,81546301.84,10374211.26,71172090.58,71172090.58,,,71172090.58,71172090.58,,76378718.0,,,,,,,,,,,,,,,,,,,,,,,0
300590.SZ,20150626,20150626,20150331,1,1,1,0.2,0.2,37926100.0,37926100.0,,,,,,,,,,,,,,,,,,,24496300.0,14347800.0,,,73700.0,2473800.0,8351600.0,-559400.0,-191200.0,,,,,,,,,,,13429700.0,6600.0,,,13436400.0,1574600.0,11861800.0,11861800.0,,,11861800.0,11861800.0,,12679200.0,,,,,,,,,,,,,,,,,,,,,,,0
