ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
688618.SH,20240327,20240327,20231231,1,1,4,1.46,1.46,439425959.66,439425959.66,,,,,,,,,,,,,,,1994305.12,5614220.48,-2173698.25,,351028499.11,189215839.59,,,4116155.62,56334214.38,31406041.39,1300109.55,-3040532.47,,,,,,,,,,,122448778.67,247393.7,81805.44,,122614366.93,13804492.27,108809874.66,109346143.17,-536268.51,-1194366.49,107615508.17,108151776.68,-536268.51,116225372.67,129842324.51,,,,61457106.49,2555688.56,1031363.37,,,,,,,,,,,,,,,108809874.66,1
688618.SH,20231031,20231031,20230930,1,1,3,1.03,1.03,309320191.37,309320191.37,,,,,,,,,,,,,,,1915499.61,4371107.24,-1116577.7,,248599765.5,132025492.33,,,3165749.1,37173343.9,28214827.61,286741.48,-2048762.19,,,,,,,,,,,85438704.28,156313.12,76023.9,,85518993.5,9241350.67,76277642.83,76814496.24,-536853.41,,76277642.83,76814496.24,-536853.41,81487008.68,,,,,42656643.31,1680149.11,979071.97,,,,,,,,,,,,,,,76277642.83,1
688618.SH,20230826,20230826,20230630,1,1,2,0.53,0.53,198995821.08,198995821.08,,,,,,,,,,,,,,,1450915.58,2175346.17,-827550.44,,169495530.74,90733766.23,,,1871420.13,25045940.2,19867841.13,-244986.61,-1761366.99,,,,,,,,,,,43799472.6,100756.17,73854.91,,43826373.86,4433103.5,39393270.36,39930123.77,-536853.41,,39393270.36,39930123.77,-536853.41,39931300.78,46350191.4,,,,27497554.12,1044893.38,562921.79,,,,,,,,,,,,,,,39393270.36,1
688618.SH,20230427,20230427,20230331,1,1,1,0.23,0.23,71707945.27,71707945.27,,,,,,,,,,,,,,,,1603344.24,-270229.78,,66502041.78,29610374.22,,,797957.93,12079665.97,9930267.64,485148.78,-223658.89,,,,,,,,,,,12123221.33,48606.71,69825.82,,12102002.22,694404.44,11407597.78,11629062.83,-221465.05,,11407597.78,11629062.83,-221465.05,11228684.76,,,,,13613632.32,777984.49,479277.73,,,,,,,,,,,,,,,11407597.78,1
688618.SH,20230329,20230329,20221231,1,1,4,1.9,1.9,335688473.71,335688473.71,,,,,,,,,,,,,,,809475.76,13470388.62,8863.39,,271150755.63,140331130.75,,,2466064.29,46251201.48,18941852.72,937599.07,-4239084.0,,,,,,,,,,,102583497.39,172702.9,534439.95,,102221760.34,6770505.84,95451254.5,96089834.69,-638580.19,1209226.18,96660480.68,97299060.87,-638580.19,89196658.14,98367666.85,,,,57669665.83,2420371.39,1123701.5,,,,,,,,,,,,,,,95451254.5,1
688618.SH,20230329,20230329,20221231,1,1,4,1.9,1.9,335688473.71,335688473.71,,,,,,,,,,,,,,,809475.76,13470388.62,8863.39,,271150755.63,140331130.75,,,2466064.29,46251201.48,18941852.72,937599.07,-4239084.0,,,,,,,,,,,102583497.39,172702.9,534439.95,,102221760.34,6770505.84,95451254.5,96089834.69,-638580.19,1209226.18,96660480.68,97299060.87,-638580.19,89196658.14,98367666.85,,,,57669665.83,2420371.39,1123701.5,,,,,,,,,,,,,,,95451254.5,0
688618.SH,20221029,20221029,20220930,1,1,3,1.22,1.22,219609714.74,219609714.74,,,,,,,,,,,,,,,-38464.78,9669282.65,-109297.28,,182637707.04,89321664.49,,,1637412.87,35177773.68,12412917.19,-132971.92,-2877618.22,,,,,,,,,,,64349220.47,87124.54,16437.79,,64419907.22,3203369.51,61216537.71,61703522.65,-486984.94,,61216537.71,61703522.65,-486984.94,57463048.9,,,,,41576076.89,1637425.14,896414.97,,,,,,,,,,,,,,,61216537.71,1
688618.SH,20220824,20220824,20220630,1,1,2,0.59,0.59,130770431.63,130770431.63,,,,,,,,,,,,,,,-38464.78,5309022.14,-132641.64,,113879549.42,54610328.35,,,947452.97,23026374.59,7601061.11,-214427.85,-1282982.34,,,,,,,,,,,29923885.67,43345.78,4385.15,,29962846.3,243303.63,29719542.67,29947063.62,-227520.95,,29719542.67,29947063.62,-227520.95,24688162.08,27073883.67,,,,27690114.36,739610.76,658842.68,,,,,,,,,,,,,,,29719542.67,1
688618.SH,20220430,20220430,20220331,1,1,1,0.17,0.17,54530853.66,54530853.66,,,,,,,,,,,,,,,,1816559.66,,,51001176.59,22834876.16,,,405478.94,11085635.43,3262363.13,23344.21,-645187.05,,,,,,,,,,,8404464.88,19789.78,1857.99,,8422396.67,21503.09,8400893.58,8548177.59,-147284.01,,8400893.58,8548177.59,-147284.01,7256436.48,,,,,12936359.97,304674.14,460366.78,,,,,,,,,,,,,,,8400893.58,1
688618.SH,20220430,20220430,20220331,1,1,1,0.17,0.17,54530853.66,54530853.66,,,,,,,,,,,,,,,,1816559.66,,,51001176.59,22834876.16,,,405478.94,11085635.43,3262363.13,23344.21,-645187.05,,,,,,,,,,,8404464.88,19789.78,1857.99,,8422396.67,21503.09,8400893.58,8548177.59,-147284.01,,8400893.58,8548177.59,-147284.01,,,,,,12936359.97,304674.14,460366.78,,,,,,,,,,,,,,,8400893.58,0
688618.SH,20220423,20220423,20211231,1,1,4,1.2,1.2,253851727.43,253851727.43,,,,,,,,,,,,,,,372971.4,13585642.34,-61133.9,,216084435.94,100621779.9,,,2111651.16,42994181.59,12070156.63,281010.2,-2195815.24,,,,,,,,,,,64358467.61,62682.64,30007.73,,64391142.52,4103586.45,60287556.07,60422374.02,-134817.95,,60287556.07,60422374.02,-134817.95,50699923.55,58575134.59,,,,53579488.37,1449867.84,1776879.04,,,,,,,,,,,,,,,60287556.07,1
688618.SH,20220423,20220423,20211231,1,1,4,1.2,1.2,253851727.43,253851727.43,,,,,,,,,,,,,,,372971.4,13585642.34,-61133.9,,216084435.94,100621779.9,,,2111651.16,42994181.59,12070156.63,281010.2,-2195815.24,,,,,,,,,,,64358467.61,62682.64,30007.73,,64391142.52,4103586.45,60287556.07,60422374.02,-134817.95,,60287556.07,60422374.02,-134817.95,50699923.55,58575134.59,,,,53579488.37,1449867.84,1776879.04,,,,,,,,,,,,,,,60287556.07,0
688618.SH,20211028,20211028,20210930,1,1,3,0.83,0.83,171918551.02,171918551.02,,,,,,,,,,,,,,,,8698996.16,,,143935702.28,67633977.88,,,1461877.94,28829412.51,7545892.51,-250503.55,486435.57,,,,,,,,,,,46300183.27,52569.41,8958.17,,46343794.51,4322957.18,42020837.33,42020837.33,,,42020837.33,42020837.33,,36863398.0,,,,,37717497.56,1154221.34,1643527.28,,,,,,,,,,,,,,,42020837.33,1
688618.SH,20210830,20210830,20210630,1,1,2,0.5,0.5,105464345.4,105464345.4,,,,,,,,,,,,,,,,5395841.1,,,88976189.67,40618164.43,,,943932.75,18181189.7,5094007.45,-316725.75,610712.79,,,,,,,,,,,28543627.64,36403.73,2671.02,,28577360.35,3370477.31,25206883.04,25206883.04,,,25206883.04,25206883.04,,23309093.06,27083309.59,,,,24169951.13,604745.35,1083627.61,,,,,,,,,,,,,,,25206883.04,1
688618.SH,20210429,20210429,20210331,1,1,1,0.11,0.11,38816423.51,38816423.51,,,,,,,,,,,,,,,,799454.12,,,37077037.52,15120434.67,,,388507.19,8509764.49,2338499.53,-376746.61,104510.99,,,,,,,,,,,5823047.42,6726.05,2250.05,,5827523.42,55293.5,5772229.92,5772229.92,,,5772229.92,5772229.92,,4542335.7,,,,,11350244.46,120310.81,615833.68,,,,,,,,,,,,,,,5772229.92,1
688618.SH,20210423,20210423,20201231,1,1,4,1.7,1.7,209193068.15,209193068.15,,,,,,,,,,,,,,,,2414465.75,,,155630281.92,73530371.37,,,1911048.47,31056632.33,7530377.46,748960.21,-2410375.14,,,,,,,,,,,69120498.75,60755.5,9256.51,,69171997.74,4739926.13,64432071.61,64432071.61,,,64432071.61,64432071.61,,67454993.21,69396535.4,,,,36776100.59,492400.19,614022.68,,,,,,,,,,,,,,,,1
688618.SH,20210423,20210423,20201231,1,1,4,1.7,1.7,209193068.15,209193068.15,,,,,,,,,,,,,,,,2414465.75,,,155630281.92,73530371.37,,,1911048.47,31056632.33,7530377.46,748960.21,-2410375.14,,,,,,,,,,,69120498.75,60755.5,9256.51,,69171997.74,4739926.13,64432071.61,64432071.61,,,64432071.61,64432071.61,,67454993.21,69396535.4,,,,36776100.59,492400.19,614022.68,,,,,,,,,,,,,,,,0
688618.SH,20201211,20201211,20200930,1,1,3,1.28,1.28,143660466.28,143660466.28,,,,,,,,,,,,,,,,1565506.85,,,103039538.67,48862997.31,,,1229515.55,20147121.65,4975434.2,136615.98,-2236345.99,,,,,,,,,,,51977455.4,54369.16,5935.69,,52025888.87,3698731.43,48327157.44,48327157.44,,,48327157.44,48327157.44,,,,,,,23859810.15,336774.62,496616.05,,,,,,,,,,,,,,,48327157.44,0
688618.SH,20201211,20201211,20200930,1,1,3,1.28,1.28,143660466.28,143660466.28,,,,,,,,,,,,,,,,1565506.85,,,103039538.67,48862997.31,,,1229515.55,20147121.65,4975434.2,136615.98,-2236345.99,,,,,,,,,,,51977455.4,54369.16,5935.69,,52025888.87,3698731.43,48327157.44,48327157.44,,,48327157.44,48327157.44,,,,,,,23859810.15,336774.62,496616.05,,,,,,,,,,,,,,,48327157.44,1
688618.SH,20201211,20201211,20200630,1,1,2,0.77,0.77,85277244.67,85277244.67,,,,,,,,,,,,,,,,1565506.85,,,61160924.88,28491251.82,,,728599.44,12531125.61,3067921.01,-222980.56,-1223166.23,,,,,,,,,,,31230723.1,40853.5,5379.07,,31266197.53,2234592.12,29031605.41,29031605.41,,,29031605.41,29031605.41,,29598237.72,30291020.32,,,,13984102.53,163801.15,319803.18,,,,,,,,,,,,,,,29031605.41,0
688618.SH,20201211,20201211,20200630,1,1,2,0.77,0.77,85277244.67,85277244.67,,,,,,,,,,,,,,,,1565506.85,,,61160924.88,28491251.82,,,728599.44,12531125.61,3067921.01,-222980.56,-1223166.23,,,,,,,,,,,31230723.1,40853.5,5379.07,,31266197.53,2234592.12,29031605.41,29031605.41,,,29031605.41,29031605.41,,29598237.72,30291020.32,,,,13984102.53,163801.15,319803.18,,,,,,,,,,,,,,,29031605.41,1
688618.SH,20210429,20210429,20200331,1,1,1,0.19,0.19,27800758.48,27800758.48,,,,,,,,,,,,,,,,,,,22661633.61,8610182.7,,,261715.72,5286013.65,1463536.5,-245480.12,-974099.62,,,,,,,,,,,7697008.91,21713.79,1001.62,,7717721.08,356235.92,7361485.16,7361485.16,,,7361485.16,7361485.16,,8583062.33,,,,,6023050.5,5343.75,162777.67,,,,,,,,,,,,,,,7361485.16,1
688618.SH,20201211,20201211,20191231,1,1,4,1.58,1.58,172467827.82,172467827.82,,,,,,,,,,,,,,,,2196871.95,,,125521133.96,57790619.69,,,1837821.37,29080985.14,5745406.17,-287735.06,-1687481.19,,,,,,,,,,,62504171.59,35587.24,31369.19,,62508389.64,4519116.01,57989273.63,57989273.63,,,57989273.63,57989273.63,,61814941.57,63058269.44,,,,27871178.47,44677.2,180793.91,,,,,,,,,,,,,,,57989273.63,0
688618.SH,20201211,20201211,20191231,1,1,4,1.58,1.58,172467827.82,172467827.82,,,,,,,,,,,,,,,,2196871.95,,,125521133.96,57790619.69,,,1837821.37,29080985.14,5745406.17,-287735.06,-1687481.19,,,,,,,,,,,62504171.59,35587.24,31369.19,,62508389.64,4519116.01,57989273.63,57989273.63,,,57989273.63,57989273.63,,60155681.29,61399009.16,,,,27871178.47,44677.2,180793.91,,,,,,,,,,,,,,,57989273.63,1
688618.SH,20201211,20201211,20190930,1,1,3,1.07,1.07,116372000.09,116372000.09,,,,,,,,,,,,,,,,923661.65,,,85882318.7,39658559.47,,,1132332.55,19457165.66,4013548.96,-46941.08,-1118526.63,,,,,,,,,,,42032547.07,28355.74,25018.89,,42035883.92,2909912.61,39125971.31,39125971.31,,,39125971.31,39125971.31,,,,,,,19367633.89,,98791.86,,,,,,,,,,,,,,,39125971.31,1
688618.SH,20201211,20201211,20181231,1,1,4,1.43,1.43,147001118.23,147001118.23,,,,,,,,,,,,,,,,1950134.34,,,106472790.31,50991309.62,,,1762102.67,26478461.94,4448390.79,-778319.57,3308364.87,,,,,,,,,,,56119051.63,24184.47,24371.61,,56118864.49,4739256.79,51379607.7,51379607.7,,,51379607.7,51379607.7,,53390597.72,54089170.97,,,,20262479.99,,251177.26,,,,,,,,,,,,,,,51379607.7,0
688618.SH,20201211,20201211,20181231,1,1,4,1.43,1.43,147001118.23,147001118.23,,,,,,,,,,,,,,,,1950134.34,,,106472790.31,50991309.62,,,1762102.67,26478461.94,4448390.79,-778319.57,3308364.87,,,,,,,,,,,56119051.63,24184.47,24371.61,,56118864.49,4739256.79,51379607.7,51379607.7,,,51379607.7,51379607.7,,53390597.72,54089170.97,,,,20262479.99,,251177.26,,,,,,,,,,,,,,,51379607.7,1
688618.SH,20201211,20201211,20171231,1,1,4,2.75,2.75,112503728.31,112503728.31,,,,,,,,,,,,,,,,2032428.92,,,88356749.07,37332535.67,,,1655553.86,19081541.51,12392250.49,10654.38,1528443.17,,,,,,,,,,,32136484.1,380.81,140622.59,,31996242.32,4446972.91,27549269.41,27549269.41,,,27549269.41,27549269.41,,30114709.56,30448068.7,,,,16355769.99,,268751.51,,,,,,,,,,,,,,,27549269.41,0
688618.SH,20201211,20201211,20171231,1,1,4,2.75,2.75,112503728.31,112503728.31,,,,,,,,,,,,,,,,2032428.92,,,88356749.07,37332535.67,,,1655553.86,19081541.51,12392250.49,10654.38,1528443.17,,,,,,,,,,,32136484.1,380.81,140622.59,,31996242.32,4446972.91,27549269.41,27549269.41,,,27549269.41,27549269.41,,30114709.56,30448068.7,,,,16355769.99,,268751.51,,,,,,,,,,,,,,,27549269.41,1
