ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
002970.SZ,20231026,20231026,20230930,1,1,3,0.47,0.47,1236099166.68,1236099166.68,,,,,,,,,,,,,,,1104460.47,-7657367.22,-1888772.97,,1177813616.33,698521888.29,,,9386244.96,153453299.18,139867902.59,-11103579.93,-4738687.94,,,,,,,,,,,81457493.9,133818.0,1917393.57,,79673918.33,-1132210.4,80806128.73,81350934.38,-544805.65,21666772.45,102472901.18,103017706.83,-544805.65,81610789.47,,,,,177033086.57,6311741.56,9737134.1,,,,,,,,,,,,,,,80806128.73,1
002970.SZ,20230822,20230822,20230630,1,1,2,0.35,0.35,774182391.56,774182391.56,,,,,,,,,,,,,,,-1305982.74,-5579237.67,-2706241.69,,726779299.87,439890101.65,,,5682832.44,92950995.43,82885411.92,-9908721.59,-3074742.74,,,,,,,,,,,62852128.14,85392.98,1284076.24,,61653444.88,707186.23,60946258.65,60355455.44,590803.21,18431114.09,79377372.74,78786569.53,590803.21,59716516.11,103144457.22,,,,108546611.68,4877698.16,6050410.9,,,,,,,,,,,,,,,60946258.65,0
002970.SZ,20230822,20230822,20230630,1,1,2,0.35,0.35,774182391.56,774182391.56,,,,,,,,,,,,,,,-1305982.74,-5579237.67,-2706241.69,,726779299.87,439890101.65,,,5682832.44,92950995.43,82885411.92,-9908721.59,-3074742.74,,,,,,,,,,,62852128.14,85392.98,1284076.24,,61653444.88,707186.23,60946258.65,60355455.44,590803.21,18431114.09,79377372.74,78786569.53,590803.21,59716516.11,103144457.22,,,,108546611.68,4877698.16,6050410.9,,,,,,,,,,,,,,,60946258.65,1
002970.SZ,20230426,20230426,20230331,1,1,1,0.14,0.14,365925139.07,365925139.07,,,,,,,,,,,,,,,2093203.92,-4110256.72,-2354156.72,,348896217.14,209197409.51,,,2745164.57,43798136.98,35762489.68,3469471.91,-487828.06,,,,,,,,,,,26967425.76,6450.15,89245.08,,26884630.83,1904024.81,24980606.02,24067490.69,913115.33,986188.25,25966794.27,25053678.94,913115.33,32938933.18,,,,,53679427.05,2609543.72,2786949.87,,,,,,,,,,,,,,,24980606.02,1
002970.SZ,20230426,20230426,20221231,1,1,4,-0.85,-0.85,1383794215.06,1383794215.06,,,,,,,,,,,,,,,-8656543.41,-8537774.04,1465869.05,,1567254762.9,847577189.88,,,10053468.32,211549624.99,156459025.04,-2494407.3,-37342528.54,,,,,,,,,,,-170064315.82,248156.11,1939057.29,,-171755217.0,-4464412.14,-167290804.86,-146619152.2,-20671652.66,11709629.41,-155581175.45,-134909522.79,-20671652.66,-133622717.08,-53898863.85,,,,281769106.61,8139408.54,10081158.81,,,,,,,,,,,,,,,-167290804.86,1
002970.SZ,20221028,20221028,20220930,1,1,3,-0.4,-0.4,976775503.24,976775503.24,,,,,,,,,,,,,,,-17780.1,-3931031.62,-617527.85,,1076892225.68,609994496.74,,,6296171.18,144592201.7,115944373.78,-3955870.64,-9033578.38,,,,,,,,,,,-84363465.85,191263.4,890831.63,,-85063034.08,435861.11,-85498895.19,-68421624.17,-17077271.02,,-85498895.19,-68421624.17,-17077271.02,,,,,,194860957.17,6630299.85,4531958.95,,,,,,,,,,,,,,,-85498895.19,0
002970.SZ,20221028,20221110,20220930,1,1,3,-0.49,-0.49,976775503.24,976775503.24,,,,,,,,,,,,,,,-19030336.54,-3931031.62,-617527.85,,1076892225.68,609994496.74,,,6296171.18,144592201.7,115944373.78,-3955870.64,-9033578.38,,,,,,,,,,,-103376022.29,191263.4,890831.63,,-104075590.52,-2416022.36,-101659568.16,-84582297.14,-17077271.02,-17350379.01,-119009947.17,-101932676.15,-17077271.02,-75275688.88,,,,,194860957.17,6630299.85,4531958.95,,,,,,,,,,,,,,,-101659568.16,1
002970.SZ,20220817,20221110,20220630,1,1,2,-0.46,-0.46,625331056.36,625331056.36,,,,,,,,,,,,,,,-9635286.75,-114250.09,-1256146.32,,721069254.55,409595190.23,,,3417476.28,94985136.58,74409304.06,-2584109.39,-9279549.2,,,,,,,,,,,-92541075.88,146548.87,496243.91,,-92890770.92,-886522.43,-92004248.49,-79553137.43,-12451111.06,,-92004248.49,-79553137.43,-12451111.06,-85182620.79,-47694677.88,,,,133446484.39,4253739.28,3117501.49,,,,,,,,,,,,,,,-92004248.49,1
002970.SZ,20220428,20221110,20220331,1,1,1,-0.34,-0.34,250094195.61,250094195.61,,,,,,,,,,,,,,,1172691.77,656115.41,-315458.59,,323913609.09,173351354.83,,,1615532.48,49161066.03,35216384.33,279105.78,-3072816.6,,,,,,,,,,,-64281475.14,13521.27,325145.11,,-64593098.98,1292351.56,-65885450.54,-58424732.53,-7460718.01,,-65885450.54,-58424732.53,-7460718.01,-62758359.94,,,,,67374646.92,2169333.7,1777446.96,,,,,,,,,,,,,,,-65885450.54,1
002970.SZ,20220428,20220428,20220331,1,1,1,-0.34,-0.34,250094195.61,250094195.61,,,,,,,,,,,,,,,-17780.1,656115.41,-315458.59,,323913609.09,173351354.83,,,1615532.48,49161066.03,35216384.33,279105.78,-3072816.6,,,,,,,,,,,-65471947.01,13521.27,325145.11,,-65783570.85,1113780.78,-66897351.63,-59436633.62,-7460718.01,,-66897351.63,-59436633.62,-7460718.01,,,,,,67374646.92,2169333.7,1777446.96,,,,,,,,,,,,,,,-66897351.63,0
002970.SZ,20220428,20220428,20211231,1,1,4,0.18,0.18,1712706496.25,1712706496.25,,,,,,,,,,,,,,,17780.1,9620686.73,-1291999.55,,1752973390.57,1090900208.56,,,8180142.77,221026774.43,144374166.13,266793.3,-10784831.38,,,,,,,,,,,17058016.62,548846.65,822418.7,,16784444.57,1075319.2,15709125.37,31363352.87,-15654227.5,,15709125.37,31363352.87,-15654227.5,9872681.92,70562771.06,,,,268124697.98,5043241.84,8331768.18,,,,,,,,,,,,,,,15709125.37,0
002970.SZ,20220428,20220428,20211231,1,1,4,0.18,0.18,1712706496.25,1712706496.25,,,,,,,,,,,,,,,17780.1,9620686.73,-1291999.55,,1752973390.57,1090900208.56,,,8180142.77,221026774.43,144374166.13,266793.3,-10784831.38,,,,,,,,,,,17058016.62,548846.65,822418.7,,16784444.57,1075319.2,15709125.37,31363352.87,-15654227.5,,15709125.37,31363352.87,-15654227.5,9872681.92,70562771.06,,,,268124697.98,5043241.84,8331768.18,,,,,,,,,,,,,,,15709125.37,1
002970.SZ,20211022,20211022,20210930,1,1,3,0.308,0.308,1296166700.7,1296166700.7,,,,,,,,,,,,,,,-96210.85,2240646.3,-1861771.05,,1286795089.01,811867708.08,,,5973410.47,156670402.59,107962491.95,-4942564.81,-5737271.49,,,,,,,,,,,47423405.3,143235.71,369005.28,,47197635.73,3081594.88,44116040.85,53303992.94,-9187952.09,,44116040.85,53303992.94,-9187952.09,45125536.94,,,,,198483198.06,2525265.32,7498175.87,,,,,,,,,,,,,,,44116040.85,1
002970.SZ,20210818,20210818,20210630,1,1,2,0.3,0.3,842272064.42,842272064.42,,,,,,,,,,,,,,,-213630.1,1929495.94,-590042.55,,816774420.44,525383085.88,,,3911974.99,97269588.19,64626705.5,-3500196.74,-3177612.17,,,,,,,,,,,52404349.5,120245.33,236589.36,,52288005.47,3736231.14,48551774.33,52702454.67,-4150680.34,,48551774.33,52702454.67,-4150680.34,52684470.9,74787281.12,,,,124148301.84,1271008.64,5034920.62,,,,,,,,,,,,,,,48551774.33,1
002970.SZ,20210421,20210421,20210331,1,1,1,-0.11,-0.11,260641481.39,260641481.39,,,,,,,,,,,,,,,37550.13,-266126.31,-223820.0,,298668272.32,168735463.32,,,1511906.29,48243748.62,28589110.14,-998508.33,-2245284.35,,,,,,,,,,,-20815819.48,43774.87,90478.46,,-20862523.07,2032539.88,-22895062.95,-19539365.92,-3355697.03,,-22895062.95,-19539365.92,-3355697.03,-19919442.88,,,,,57107159.45,513152.91,2004981.1,,,,,,,,,,,,,,,-22895062.95,1
002970.SZ,20210421,20210421,20201231,1,1,4,1.36,1.36,1608955037.3,1608955037.3,,,,,,,,,,,,,,,,42181042.02,-2700030.6,,1452354687.1,928090853.44,,,8956564.31,168005670.14,110176386.54,10660656.1,-7152449.35,,,,,,,,,,,260658035.63,173836.5,3239461.78,,257592410.35,19167545.4,238424864.95,234877005.41,3547859.54,,238424864.95,234877005.41,3547859.54,230282407.64,257349569.56,,,,211119295.82,3519718.58,8450253.46,,,,,,,,,,,,,,,238424864.95,0
002970.SZ,20210421,20210421,20201231,1,1,4,1.36,1.36,1608955037.3,1608955037.3,,,,,,,,,,,,,,,,42181042.02,-2700030.6,,1452354687.1,928090853.44,,,8956564.31,168005670.14,110176386.54,10660656.1,-7152449.35,,,,,,,,,,,260658035.63,173836.5,3239461.78,,257592410.35,19167545.4,238424864.95,234877005.41,3547859.54,,238424864.95,234877005.41,3547859.54,230282407.64,257349569.56,,,,211119295.82,3519718.58,8450253.46,,,,,,,,,,,,,,,238424864.95,1
002970.SZ,20201023,20201023,20200930,1,1,3,0.78,0.78,1037829875.12,1037829875.12,,,,,,,,,,,,,,,,8375398.12,-2064879.83,,942767126.38,572515154.81,,,5847902.27,123757183.7,80011724.27,3109366.25,-5189257.88,,,,,,,,,,,153680325.7,148362.87,1629854.64,,152198833.93,17022584.99,135176248.94,134371273.1,804975.84,,135176248.94,134371273.1,804975.84,157414651.64,,,,,150878466.96,2598382.4,6408358.84,,,,,,,,,,,,,,,135176248.94,1
002970.SZ,20201023,20201023,20200930,1,1,3,0.78,0.78,1037829875.12,1037829875.12,,,,,,,,,,,,,,,,8375398.12,-2064879.83,,942767126.38,572515154.81,,,5847902.27,123757183.7,80011724.27,3109366.25,-5189257.88,,,,,,,,,,,153680325.7,148362.87,1629854.64,,152198833.93,17022584.99,135176248.94,134371273.1,804975.84,,135176248.94,134371273.1,804975.84,157414651.64,,,,,150878466.96,2598382.4,6408358.84,,,,,,,,,,,,,,,135176248.94,0
002970.SZ,20200818,20200818,20200630,1,1,2,0.85,0.85,615542276.41,615542276.41,,,,,,,,,,,,,,,,4916127.09,-1183711.26,,553838682.26,321770575.59,,,4059122.18,76906542.18,51647715.62,-2951673.19,-3301007.7,,,,,,,,,,,99143574.66,90653.74,928615.86,,98305612.54,12952292.13,85353320.41,85561013.62,-207693.21,,85353320.41,85561013.62,-207693.21,91276897.87,104100788.63,,,,93882352.86,1267894.76,4573403.57,,,,,,,,,,,,,,,85353320.41,0
002970.SZ,20200818,20200818,20200630,1,1,2,0.85,0.85,615542276.41,615542276.41,,,,,,,,,,,,,,,,4916127.09,-1183711.26,,553838682.26,321770575.59,,,4059122.18,76906542.18,51647715.62,-2951673.19,-3301007.7,,,,,,,,,,,99143574.66,90653.74,928615.86,,98305612.54,12952292.13,85353320.41,85561013.62,-207693.21,,85353320.41,85561013.62,-207693.21,91276897.87,104100788.63,,,,93882352.86,1267894.76,4573403.57,,,,,,,,,,,,,,,85353320.41,1
002970.SZ,20200420,20200420,20200331,1,1,1,0.18,0.18,231779751.61,231779751.61,,,,,,,,,,,,,,,,231957.47,-694493.51,,226865345.06,128880423.6,,,2382476.53,32287496.49,21013896.64,-1645955.57,-1621003.94,,,,,,,,,,,20281428.19,11701.4,615815.27,,19677314.32,4325234.31,15352080.01,15455146.57,-103066.56,,15352080.01,15455146.57,-103066.56,21518836.65,,,,,40404025.59,439717.36,1934034.92,,,,,,,,,,,,,,,15352080.01,1
002970.SZ,20200420,20200420,20200331,1,1,1,0.18,0.18,231779751.61,231779751.61,,,,,,,,,,,,,,,,231957.47,-694493.51,,226865345.06,128880423.6,,,2382476.53,32287496.49,21013896.64,-1645955.57,-1621003.94,,,,,,,,,,,20281428.19,11701.4,615815.27,,19677314.32,4325234.31,15352080.01,15455146.57,-103066.56,,15352080.01,15455146.57,-103066.56,21946496.93,,,,,40404025.59,439717.36,1934034.92,,,,,,,,,,,,,,,15352080.01,0
002970.SZ,20200420,20200420,20191231,1,1,4,3.01,3.01,1563664857.96,1563664857.96,,,,,,,,,,,,,,,,-2976743.41,-2454369.47,,1378553233.98,882593987.43,,,13029703.55,192003052.16,101442161.07,1637721.6,-6831494.56,,,,,,,,,,,230302902.86,729135.58,289414.22,,230742624.22,31663790.37,199078833.85,194740958.95,4337874.9,41105.87,199119939.72,194782064.82,4337874.9,234917065.33,256327458.46,,,,169824470.36,3224169.07,1934566.09,,,,,,,,,,,,,,,199078833.85,0
002970.SZ,20200420,20200420,20191231,1,1,4,3.01,3.01,1563664857.96,1563664857.96,,,,,,,,,,,,,,,,-2976743.41,-2454369.47,,1378553233.98,882593987.43,,,13029703.55,192003052.16,101442161.07,1637721.6,-6831494.56,,,,,,,,,,,230302902.86,729135.58,289414.22,,230742624.22,31663790.37,199078833.85,194740958.95,4337874.9,41105.87,199119939.72,194782064.82,4337874.9,234917065.33,256327458.46,,,,169824470.36,3224169.07,1934566.09,,,,,,,,,,,,,,,199078833.85,1
002970.SZ,20191125,20191125,20190930,1,1,3,1.7,1.7,987864385.32,987864385.32,,,,,,,,,,,,,,,,-1551484.1,-1885532.09,,896433534.93,559086082.95,,,9520208.04,123385008.12,75266916.22,160899.55,-6296008.49,,,,,,,,,,,129562960.0,567927.78,220167.79,,129910719.99,17435486.83,112475233.16,110158657.76,2316575.4,-500582.3,111974650.86,109658075.46,2316575.4,,,,,,118476388.23,2637950.68,1003114.58,,,,,,,,,,,,,,,112475233.16,0
002970.SZ,20191125,20191125,20190630,1,1,2,1.23,1.23,656163959.37,656163959.37,,,,,,,,,,,,,,,,-988063.98,-1060128.37,,588925594.85,369795339.71,,,6585018.91,80520633.97,45936396.91,2349378.88,-5749177.89,,,,,,,,,,,94049112.86,633912.61,204443.32,,94478582.15,12817995.07,81660587.08,79973575.84,1687011.24,41105.88,81701692.96,80014681.72,1687011.24,107667546.94,118114628.02,,,,72299592.16,1802365.93,583823.35,,,,,,,,,,,,,,,81660587.08,0
002970.SZ,20200420,20200420,20190331,1,1,1,0.26,0.26,268839430.36,268839430.36,,,,,,,,,,,,,,,,-257585.94,-257585.94,,261489971.91,154617738.27,,,4067346.52,40236121.01,21563506.16,2419637.15,2418753.32,,,,,,,,,,,19705782.57,101171.44,56726.49,,19750227.52,2085532.06,17664695.46,16765577.17,899118.29,,17664695.46,16765577.17,899118.29,24537049.03,,,,,34306123.08,546806.53,282096.58,,,,,,,,,,,,,,,17664695.46,0
002970.SZ,20200420,20200420,20190331,1,1,1,0.26,0.26,268839430.36,268839430.36,,,,,,,,,,,,,,,,-257585.94,-257585.94,,261489971.91,154617738.27,,,4067346.52,40236121.01,21563506.16,2419637.15,2418753.32,,,,,,,,,,,19705782.57,101171.44,56726.49,,19750227.52,2085532.06,17664695.46,16765577.17,899118.29,,17664695.46,16765577.17,899118.29,24537049.03,,,,,34306123.08,546806.53,282096.58,,,,,,,,,,,,,,,17664695.46,1
002970.SZ,20191125,20191125,20181231,1,1,4,2.33,2.33,1182615465.37,1182615465.37,,,,,,,,,,,,,,,,51248.2,,,1040704418.55,684821566.07,,,8953127.8,127541142.38,75217212.56,3763222.16,16972281.14,,,,,,,,,,,160999605.45,1586909.22,396590.41,,162189924.26,6921011.14,155268913.12,151165589.25,4103323.87,,155268913.12,151165589.25,4103323.87,166981889.44,181918666.57,,,,123435866.44,2550872.18,312065.91,,,,,,,,,,,,,,,155268913.12,1
002970.SZ,20191125,20191125,20181231,1,1,4,2.33,2.33,1182615465.37,1182615465.37,,,,,,,,,,,,,,,,51248.2,,,1040704418.55,684821566.07,,,8953127.8,127541142.38,75217212.56,3763222.16,16972281.14,,,,,,,,,,,160999605.45,1586909.22,396590.41,,162189924.26,6921011.14,155268913.12,151165589.25,4103323.87,,155268913.12,151165589.25,4103323.87,196533910.6,211470687.73,,,,123435866.44,2550872.18,312065.91,,,,,,,,,,,,,,,155268913.12,0
002970.SZ,20191125,20191125,20180930,1,1,3,0.9,0.9,710544176.18,710544176.18,,,,,,,,,,,,,,,,51248.2,,,659878811.49,421682692.71,,,4863293.18,78476343.51,56283718.97,1755217.84,5559876.28,,,,,,,,,,,62554914.53,1502860.68,73537.85,,63984237.36,5781660.94,58202576.42,58499975.11,-297398.69,,58202576.42,58499975.11,-297398.69,,,,,,91257669.0,1584318.82,240097.48,,,,,,,,,,,,,,,58202576.42,0
002970.SZ,20180921,20180921,20180630,1,1,2,0.41,0.41,429712372.59,429712372.59,,,,,,,,,,,,,,,,51248.2,,,410829265.98,263825821.35,,,3132794.88,45414999.11,34595618.63,2235681.45,5559876.28,,,,,,,,,,,27361730.84,1825064.71,67427.77,,29119367.78,2883989.18,26235378.6,26343315.36,-107936.76,,26235378.6,26343315.36,-107936.76,35147579.38,42000579.38,,,,56064474.28,1054457.23,200144.52,,,,,,,,,,,,,,,,0
002970.SZ,20191125,20191125,20171231,1,1,4,1.89,1.89,851974006.68,851974006.68,,,,,,,,,,,,,,,,783194.16,,,758624632.84,505564722.97,,,5886107.0,82428241.26,56447032.09,3157350.44,6263155.68,,,,,,,,,,,131410609.9,743529.73,1042288.52,,131111851.11,11117053.73,119994797.38,116110681.51,3884115.87,,119994797.38,116110681.51,3884115.87,133732352.67,143741080.8,,,,98878023.4,2619529.96,480680.34,,,,,,,,,,,,,,,119994797.38,1
002970.SZ,20191125,20191125,20171231,1,1,4,1.89,1.89,851974006.68,851974006.68,,,,,,,,,,,,,,,,783194.16,,,758624632.84,505564722.97,,,5886107.0,82428241.26,56447032.09,3157350.44,6263155.68,,,,,,,,,,,131410609.9,743529.73,1042288.52,,131111851.11,11117053.73,119994797.38,116110681.51,3884115.87,,119994797.38,116110681.51,3884115.87,146258664.03,156267392.16,,,,98878023.4,2619529.96,480680.34,,,,,,,,,,,,,,,119994797.38,0
002970.SZ,20191125,20191125,20161231,1,1,4,0.89,0.89,588205101.37,588205101.37,,,,,,,,,,,,,,,,752308.23,,,540080134.46,319068021.17,,,5817609.73,79035922.1,60793590.96,3446765.2,5680652.44,,,,,,,,,,,48657554.64,14081635.08,29824.77,,62709364.95,4540541.44,58168823.51,53633049.99,4535773.52,,58168823.51,53633049.99,4535773.52,60764886.99,68165322.62,,,,66237572.86,4238505.47,638035.23,,,,,,,,,,,,,,,58168823.51,0
002970.SZ,20191125,20191125,20161231,1,1,4,0.89,0.89,588205101.37,588205101.37,,,,,,,,,,,,,,,,752308.23,,,540080134.46,319068021.17,,,5817609.73,79035922.1,60793590.96,3446765.2,5680652.44,,,,,,,,,,,48657554.64,14081635.08,29824.77,,62709364.95,4540541.44,58168823.51,53633049.99,4535773.52,,58168823.51,53633049.99,4535773.52,53739882.11,61140317.74,,,,66237572.86,4238505.47,638035.23,,,,,,,,,,,,,,,58168823.51,1
002970.SZ,20180921,20180921,20151231,1,1,4,0.92,0.92,405200809.92,405200809.92,,,,,,,,,,,,,,,,32572.63,,,355791575.62,228597124.7,,,3326439.09,51011432.76,29324564.39,2947442.7,-5316593.12,,,,,,,,,,,49369114.98,13246833.8,12594.53,,62603354.25,7553507.21,55049847.04,55419693.08,-369846.04,,55049847.04,55419693.08,-369846.04,47040083.88,52369483.88,,,,45901165.1,2871300.8,738699.91,,,,,,,,,,,,,,,,0
002970.SZ,20180921,20180921,20151231,1,1,4,0.92,0.92,405200809.92,405200809.92,,,,,,,,,,,,,,,,32572.63,,,355791575.62,228597124.7,,,3326439.09,51011432.76,29324564.39,2947442.7,-5316593.12,,,,,,,,,,,49369114.98,13246833.8,12594.53,,62603354.25,7553507.21,55049847.04,55419693.08,-369846.04,,55049847.04,55419693.08,-369846.04,47040083.88,52369483.88,,,,45901165.1,2871300.8,738699.91,,,,,,,,,,,,,,,,1
002970.SZ,20160617,20160617,20141231,1,1,4,0.66,0.66,407723425.73,407723425.73,,,,,,,,,,,,,,,,-591528.63,,,368244098.63,255731198.99,,,3479294.51,40155622.55,65992826.01,3925163.9,-1040007.33,,,,,,,,,,,38887798.47,11915483.0,5776694.15,13185.42,45026587.32,5741997.59,39284589.73,39777012.8,-492423.07,,39284589.73,39777012.8,-492423.07,42364483.67,42364483.67,,,,,,,,,,,,,,,,,,,,,,0
