ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
002869.SZ,20240419,20240419,20240331,1,1,1,-0.0047,-0.0047,69863694.13,69863694.13,,,,,,,,,,,,,,,5645729.56,2340236.46,1224394.56,,87992169.48,46609659.25,,,986923.04,13879821.5,18146776.96,-6148016.17,-264652.37,,,,,,,,,,,-1899374.11,10884.9,,,-1888489.21,-1071188.31,-817300.9,-817300.9,,,-817300.9,-817300.9,,-15768703.93,,,,,11276630.7,584642.71,6767249.64,,,,,,,,,,,,,,,-817300.9,1
002869.SZ,20240419,20240419,20231231,1,1,4,0.29,0.29,512409273.01,512409273.01,,,,,,,,,,,,,,,14122995.26,18987560.97,4026458.4,,519898907.87,332527695.5,,,4125363.46,65887400.7,76557281.83,-25214483.26,-9484017.98,,,,,,,,,,,41998727.7,162899.39,119995.72,,42041631.37,-7275984.27,49317615.64,49317615.64,,,49317615.64,49317615.64,,-18616653.71,18104375.98,,,,56901771.71,2863486.97,28267442.25,,,,,,,,,,,,,,,49317615.64,1
002869.SZ,20231027,20231027,20230930,1,1,3,0.1475,0.1475,350070991.84,350070991.84,,,,,,,,,,,,,,,8731692.29,6487538.41,3087340.83,,351217691.38,230355302.14,,,2868064.65,40916129.42,53431258.5,-19185082.79,-5533895.71,,,,,,,,,,,23389478.43,142897.51,114224.67,,23418151.27,-3063149.5,26481300.77,26481300.77,,,26481300.77,26481300.77,,,,,,,39342375.66,2191889.39,21513443.23,,,,,,,,,,,,,,,26481300.77,0
002869.SZ,20231027,20231027,20230930,1,1,3,0.1475,0.1475,350070991.84,350070991.84,,,,,,,,,,,,,,,8731692.29,6487538.41,3087340.83,,351217691.38,230355302.14,,,2868064.65,40916129.42,53431258.5,-19185082.79,-5533895.71,,,,,,,,,,,23389478.43,142897.51,114224.67,,23418151.27,-3063149.5,26481300.77,26481300.77,,,26481300.77,26481300.77,,-5480939.35,,,,,39342375.66,2191889.39,21513443.23,,,,,,,,,,,,,,,26481300.77,1
002869.SZ,20230823,20230823,20230630,1,1,2,0.0456,0.0456,222427022.45,222427022.45,,,,,,,,,,,,,,,5414139.22,3386958.67,945788.08,,233438426.79,152683324.77,,,1934696.36,27455755.53,37492224.56,-13182301.64,-4028149.7,,,,,,,,,,,5385192.53,78132.33,79932.9,,5383391.96,-2800034.77,8183426.73,8183426.73,,,8183426.73,8183426.73,,-17887096.1,1312953.6,,,,26572407.75,1387596.41,14589085.94,,,,,,,,,,,,,,,8183426.73,0
002869.SZ,20230823,20230823,20230630,1,1,2,0.0456,0.0456,222427022.45,222427022.45,,,,,,,,,,,,,,,5414139.22,3386958.67,945788.08,,233438426.79,152683324.77,,,1934696.36,27455755.53,37492224.56,-13182301.64,-4028149.7,,,,,,,,,,,5385192.53,78132.33,79932.9,,5383391.96,-2800034.77,8183426.73,8183426.73,,,8183426.73,8183426.73,,-17887096.1,1312953.6,,,,26572407.75,1387596.41,14589085.94,,,,,,,,,,,,,,,8183426.73,1
002869.SZ,20230425,20230425,20230331,1,1,1,-0.08,-0.08,82529684.28,82529684.28,,,,,,,,,,,,,,,2973131.19,172284.74,-270446.04,,101603415.37,63739541.97,,,960188.98,13414452.9,20141544.0,-5219003.24,469721.04,,,,,,,,,,,-13104067.21,-3698.82,56294.6,,-13164060.63,371267.72,-13535328.35,-13535328.35,,,-13535328.35,-13535328.35,,-21938207.42,,,,,13831644.65,665443.55,5924302.14,,,,,,,,,,,,,,,-13535328.35,1
002869.SZ,20230425,20230425,20221231,1,1,4,0.11,0.11,491211343.76,491211343.76,,,,,,,,,,,,,,,3486921.65,20993430.6,2529327.05,,530897694.75,311038681.5,,,5931556.12,58529836.97,86910765.35,-17794907.08,-15783705.06,,,,,,,,,,,5398369.17,3190735.86,233582.47,,8355522.56,-10890330.46,19245853.02,19245853.02,,-30430706.96,-11184853.94,-11184853.94,,-27335170.08,15258280.21,,,,70615769.02,2753840.44,20721083.01,,,,,,,,,,,,,,,19245853.02,1
002869.SZ,20230425,20230425,20221231,1,1,4,0.11,0.11,491211343.76,491211343.76,,,,,,,,,,,,,,,3486921.65,20993430.6,2529327.05,,530897694.75,311038681.5,,,5931556.12,58529836.97,86910765.35,-17794907.08,-15783705.06,,,,,,,,,,,5398369.17,3190735.86,233582.47,,8355522.56,-10890330.46,19245853.02,19245853.02,,-30430706.96,-11184853.94,-11184853.94,,-27335170.08,15258280.21,,,,70615769.02,2753840.44,20721083.01,,,,,,,,,,,,,,,19245853.02,0
002869.SZ,20221027,20221027,20220930,1,1,3,0.07,0.07,354417744.09,354417744.09,,,,,,,,,,,,,,,4783286.74,4493095.67,109214.63,,374813082.85,225438989.03,,,3420966.08,40429230.58,61540514.42,-13110488.59,694944.9,,,,,,,,,,,9288700.06,1631747.88,202638.61,,10717809.33,-2341808.77,13059618.1,13059618.1,,,13059618.1,13059618.1,,-14024262.87,,,,,49436223.26,2058976.07,15249215.29,,,,,,,,,,,,,,,13059618.1,1
002869.SZ,20220826,20220826,20220630,1,1,2,0.02,0.02,209444596.0,209444596.0,,,,,,,,,,,,,,,3412376.15,996811.84,696002.72,,224967824.77,129092784.73,,,2028695.87,29479521.53,39044330.13,-9204877.28,-695293.36,,,,,,,,,,,1514293.65,1630189.05,72031.88,,3072450.82,-966536.88,4038987.7,4038987.7,,,4038987.7,4038987.7,,,,,,,32332581.82,649166.27,9898363.4,,,,,,,,,,,,,,,4038987.7,0
002869.SZ,20220826,20220826,20220630,1,1,2,0.02,0.02,209444596.0,209444596.0,,,,,,,,,,,,,,,3412376.15,996811.84,696002.72,,224967824.77,129092784.73,,,2028695.87,29479521.53,39044330.13,-9204877.28,-695293.36,,,,,,,,,,,1514293.65,1630189.05,72031.88,,3072450.82,-966536.88,4038987.7,4038987.7,,,4038987.7,4038987.7,,-10355572.52,10826060.37,,,,32332581.82,649166.27,9898363.4,,,,,,,,,,,,,,,4038987.7,1
002869.SZ,20220426,20220426,20220331,1,1,1,-0.09,-0.09,83566344.93,83566344.93,,,,,,,,,,,,,,,1828569.51,1237104.47,1237104.47,,109828252.49,52087459.4,,,829399.17,15857437.3,18005167.24,-4414889.04,445724.59,,,,,,,,,,,-15747763.69,7833.16,6384.68,,-15746315.21,640386.01,-16386701.22,-16386701.22,,,-16386701.22,-16386701.22,,-23534913.25,,,,,16770400.1,225993.35,4595355.11,,,,,,,,,,,,,,,-16386701.22,1
002869.SZ,20220426,20220426,20220331,1,1,1,-0.09,-0.09,83566344.93,83566344.93,,,,,,,,,,,,,,,1828569.51,1237104.47,1237104.47,,109828252.49,52087459.4,,,829399.17,15857437.3,18005167.24,-4414889.04,445724.59,,,,,,,,,,,-15747763.69,7833.16,6384.68,,-15746315.21,640386.01,-16386701.22,-16386701.22,,,-16386701.22,-16386701.22,,,,,,,16770400.1,225993.35,4595355.11,,,,,,,,,,,,,,,-16386701.22,0
002869.SZ,20220426,20220426,20211231,1,1,4,-1.08,-1.08,301555088.53,301555088.53,,,,,,,,,,,,,,,768801.39,10479050.02,9233191.09,,578853845.44,186650920.32,,,4782566.57,105346119.0,94067096.61,-20021100.62,-111865582.72,,,,,,,,,,,-226553297.7,1449331.75,6190473.81,,-231294439.76,-38561973.77,-192732465.99,-192732391.13,-74.86,271753865.31,79021399.32,79021474.18,-74.86,-243574804.31,-198175866.72,,,,82932771.58,1758832.25,21911283.52,,,,,,,,,,,,,,,-192732465.99,1
002869.SZ,20220426,20220426,20211231,1,1,4,-1.08,-1.08,301555088.53,301555088.53,,,,,,,,,,,,,,,768801.39,10479050.02,9233191.09,,578853845.44,186650920.32,,,4782566.57,105346119.0,94067096.61,-20021100.62,-111865582.72,,,,,,,,,,,-226553297.7,1449331.75,6190473.81,,-231294439.76,-38561973.77,-192732465.99,-192732391.13,-74.86,271753865.31,79021399.32,79021474.18,-74.86,-243574804.31,-198175866.72,,,,82932771.58,1758832.25,21911283.52,,,,,,,,,,,,,,,-192732465.99,0
002869.SZ,20211025,20211025,20210930,1,1,3,-0.46,-0.46,237544709.43,237544709.43,,,,,,,,,,,,,,,,8711473.29,9533163.18,,355241142.76,146208788.22,,,7118861.22,55574873.23,70300289.68,-11402031.25,-20750601.54,,,,,,,,,,,-80983544.57,1925903.12,2811998.79,,-81869640.24,562174.51,-82431814.75,-82431739.89,-74.86,,-82431814.75,-82431739.89,-74.86,-80382787.2,,,,,61063314.86,1557051.18,13063593.91,,,,,,,,,,,,,,,-82431814.75,1
002869.SZ,20210831,20210831,20210630,1,1,2,-0.17,-0.17,130653823.15,130653823.15,,,,,,,,,,,,,,,,7594724.98,8416414.87,,188846691.29,73026907.45,,,3181427.44,32673166.15,45114587.55,-9605705.69,-8931564.45,,,,,,,,,,,-28164778.72,489488.45,2687759.87,,-30363050.14,-469309.93,-29893740.21,-29893665.35,-74.86,,-29893740.21,-29893665.35,-74.86,-35683860.96,-12774909.1,,,,41287766.75,887808.25,10569156.68,,,,,,,,,,,,,,,-29893482.07,1
002869.SZ,20210429,20210429,20210331,1,1,1,-0.02,-0.02,73747395.24,73747395.24,,,,,,,,,,,,,,,,5092981.89,5092981.89,,94146360.45,42213892.86,,,2738592.31,13849540.66,21532124.9,-1189856.35,1034041.88,,,,,,,,,,,-479264.32,335888.99,2687193.63,,-2830568.96,597755.11,-3428324.07,-3428252.11,-71.96,,-3428324.07,-3428252.11,-71.96,-7796144.44,,,,,21158379.1,464196.46,1706261.09,,,,,,,,,,,,,,,-3428252.11,1
002869.SZ,20210429,20210429,20201231,1,1,4,3.53,3.53,1563646033.41,1563646033.41,,,,,,,,,,,,,,,,6056402.51,1836943.74,,907538775.05,578587732.24,,,-1232913.02,105634201.74,107128776.59,-31525184.53,-24831858.57,,,,,,,,,,,772185529.51,1798008.55,50477728.03,,723505810.03,94551868.96,628953941.07,630630950.34,-1677009.27,9822914.69,638776855.76,640453865.03,-1677009.27,737265395.16,757254237.25,,,,124204674.89,35634.16,30833206.17,,,,,,,,,,,,,,,628618980.08,1
002869.SZ,20210429,20210429,20201231,1,1,4,3.53,3.53,1563646033.41,1563646033.41,,,,,,,,,,,,,,,,6056402.51,1836943.74,,907538775.05,578587732.24,,,-1232913.02,105634201.74,107128776.59,-31525184.53,-24831858.57,,,,,,,,,,,772185529.51,1798008.55,50477728.03,,723505810.03,94551868.96,628953941.07,630630950.34,-1677009.27,9822914.69,638776855.76,640453865.03,-1677009.27,737265395.16,757254237.25,,,,124204674.89,35634.16,30833206.17,,,,,,,,,,,,,,,628618980.08,0
002869.SZ,20201030,20201030,20200930,1,1,3,2.89,2.86,1172132839.28,1172132839.28,,,,,,,,,,,,,,,,10109291.57,1256734.84,,687604324.62,425680261.39,,,2461561.69,72498024.68,78829620.68,-13289299.02,-7352519.21,,,,,,,,,,,592575398.35,1659522.67,1017659.14,,593217261.88,84615751.4,508601510.48,510224199.36,-1622688.88,,508601510.48,510224199.36,-1622688.88,589115334.2,,,,,90403536.85,35634.16,12621641.39,,,,,,,,,,,,,,,508601510.48,0
002869.SZ,20201030,20201030,20200930,1,1,3,2.89,2.86,1172132839.28,1172132839.28,,,,,,,,,,,,,,,,10109291.57,1256734.84,,687604324.62,425680261.39,,,2461561.69,72498024.68,78829620.68,-13289299.02,-7352519.21,,,,,,,,,,,592575398.35,1659522.67,1017659.14,,593217261.88,84615751.4,508601510.48,510224199.36,-1622688.88,,508601510.48,510224199.36,-1622688.88,589115334.2,,,,,90403536.85,35634.16,12621641.39,,,,,,,,,,,,,,,508601510.48,1
002869.SZ,20200828,20200828,20200630,1,1,2,2.05,2.05,796356099.75,796356099.75,,,,,,,,,,,,,,,,7006185.25,949644.75,,456636929.41,296422496.54,,,1654668.76,48967305.75,54115146.38,-8360105.4,-8096457.1,,,,,,,,,,,421008276.12,1481148.74,135314.56,,422354110.3,60730383.9,361623726.4,363017113.13,-1393386.73,,361623726.4,363017113.13,-1393386.73,405641985.47,415243111.1,,,,58931236.86,,7648991.49,,,,,,,,,,,,,,,361623726.4,0
002869.SZ,20200828,20200828,20200630,1,1,2,2.05,2.05,796356099.75,796356099.75,,,,,,,,,,,,,,,,7006185.25,949644.75,,456636929.41,296422496.54,,,1654668.76,48967305.75,54115146.38,-8360105.4,-8096457.1,,,,,,,,,,,421008276.12,1481148.74,135314.56,,422354110.3,60730383.9,361623726.4,363017113.13,-1393386.73,,361623726.4,363017113.13,-1393386.73,405641985.47,415243111.1,,,,58931236.86,,7648991.49,,,,,,,,,,,,,,,361623726.4,1
002869.SZ,20200429,20200429,20200331,1,1,1,0.93,0.92,332725351.65,332725351.65,,,,,,,,,,,,,,,,44860.46,44860.46,,228595573.19,150805753.48,,,483257.4,23565363.04,27782948.9,-4776614.12,-270865.73,,,,,,,,,,,126776522.28,66354.57,135000.0,,126707876.85,18035612.89,108672263.96,109164017.94,-491753.98,,108672263.96,109164017.94,-491753.98,126212115.16,,,,,26196235.02,,3986201.73,,,,,,,,,,,,,,,108672263.96,1
002869.SZ,20200429,20200429,20200331,1,1,1,0.93,0.92,332725351.65,332725351.65,,,,,,,,,,,,,,,,44860.46,44860.46,,228595573.19,150805753.48,,,483257.4,23565363.04,27782948.9,-4776614.12,-270865.73,,,,,,,,,,,126776522.28,66354.57,135000.0,,126707876.85,18035612.89,108672263.96,109164017.94,-491753.98,,108672263.96,109164017.94,-491753.98,126493677.17,,,,,26196235.02,,3986201.73,,,,,,,,,,,,,,,108672263.96,0
002869.SZ,20200429,20200429,20191231,1,1,4,7.43,7.43,2860155936.39,2860155936.39,,,,,,,,,,,,,,,,9898169.79,1267694.89,,1910761552.47,1491224575.5,,,39779951.07,141262942.39,115249066.64,-16828747.21,-9099990.75,,,,,,,,,,,1019730739.54,1350719.69,2896408.28,,1018185050.95,145502727.06,872682323.89,875264934.64,-2582610.75,,872682323.89,875264934.64,-2582610.75,992984154.58,1013213422.95,,,,100683953.9,,10313363.67,,,,,,,,,,,,,,,872682323.89,0
002869.SZ,20200429,20200429,20191231,1,1,4,7.43,7.43,2860155936.39,2860155936.39,,,,,,,,,,,,,,,,9898169.79,1267694.89,,1910761552.47,1491224575.5,,,39779951.07,141262942.39,115249066.64,-16828747.21,-9099990.75,,,,,,,,,,,1019730739.54,1350719.69,2896408.28,,1018185050.95,145502727.06,872682323.89,875264934.64,-2582610.75,,872682323.89,875264934.64,-2582610.75,992984154.58,1013213422.95,,,,100683953.9,,10313363.67,,,,,,,,,,,,,,,872682323.89,1
002869.SZ,20191031,20191031,20190930,1,1,3,3.29,3.29,1251378124.01,1251378124.01,,,,,,,,,,,,,,,,7788857.36,370937.26,,832483854.66,633129581.34,,,19783376.68,64682359.75,63387897.93,-6017882.34,202032.99,,,,,,,,,,,447803234.71,1195110.95,260973.28,,448737372.38,63246500.02,385490872.36,387878478.71,-2387606.35,,385490872.36,387878478.71,-2387606.35,427372037.89,,,,,43880353.41,,-6402756.17,,,,,,,,,,,,,,,385490872.36,1
002869.SZ,20190830,20190830,20190630,1,1,2,0.38,0.38,333349885.87,333349885.87,,,,,,,,,,,,,,,,4428315.91,31888.96,,305381961.47,189108270.62,,,2364251.04,38661422.37,37442809.27,-3158012.88,178807.67,,,,,,,,,,,46446316.28,368447.94,57514.58,,46757249.64,3868911.64,42888338.0,45033081.15,-2144743.15,,42888338.0,45033081.15,-2144743.15,42146521.79,52352991.15,,,,26680659.56,,3286534.3,,,,,,,,,,,,,,,42888338.0,0
002869.SZ,20190830,20190830,20190630,1,1,2,0.38,0.38,333349885.87,333349885.87,,,,,,,,,,,,,,,,4428315.91,31888.96,,305381961.47,189108270.62,,,2364251.04,38661422.37,37442809.27,-3158012.88,178807.67,,,,,,,,,,,46446316.28,368447.94,57514.58,,46757249.64,3868911.64,42888338.0,45033081.15,-2144743.15,,42888338.0,45033081.15,-2144743.15,42146521.79,52352991.15,,,,26680659.56,,3286534.3,,,,,,,,,,,,,,,42888338.0,1
002869.SZ,20190426,20190426,20190331,1,1,1,0.08,0.08,145452974.84,145452974.84,,,,,,,,,,,,,,,,3845602.32,34908.25,,145868421.73,85480780.32,,,535604.7,20287799.98,19097815.14,-1819659.11,7317335.66,,,,,,,,,,,6767305.36,47186.62,36557.18,,6777934.8,-994202.06,7772136.86,9397130.46,-1624993.6,,7772136.86,9397130.46,-1624993.6,10287187.46,,,,,14968745.04,,1867807.87,,,,,,,,,,,,,,,7772136.86,0
002869.SZ,20190426,20190426,20181231,1,1,4,0.18,0.18,604058067.84,604058067.84,,,,,,,,,,,,,,,,4851665.35,379610.55,,616355120.78,372156271.64,,,5867044.74,84327840.11,70936770.63,-6931057.8,16718167.81,,,,,,,,,,,15743402.96,680272.04,295443.15,,16128231.85,-481621.24,16609853.09,21649120.59,-5039267.5,,16609853.09,21649120.59,-5039267.5,3960679.81,18370249.23,,,,73280083.65,,7073777.0,,,,,,,,,,,,,,,16609853.09,1
002869.SZ,20190426,20190426,20181231,1,1,4,0.18,0.18,604058067.84,604058067.84,,,,,,,,,,,,,,,,4851665.35,379610.55,,616355120.78,372156271.64,,,5867044.74,84327840.11,70936770.63,-6931057.8,16718167.81,,,,,,,,,,,15743402.96,680272.04,295443.15,,16128231.85,-481621.24,16609853.09,21649120.59,-5039267.5,,16609853.09,21649120.59,-5039267.5,3960679.81,18370249.23,,,,73280083.65,,7073777.0,,,,,,,,,,,,,,,16609853.09,0
002869.SZ,20181022,20181022,20180930,1,1,3,-0.02,-0.02,337663908.88,337663908.88,,,,,,,,,,,,,,,,4049178.08,,,363459273.75,202638860.48,,,2832593.84,52965987.22,46477118.63,-5706648.03,13565651.56,,,,,,,,,,,-7888967.86,881415.88,295136.87,,-7302688.85,-1008166.55,-6294522.3,-2462587.14,-3831935.16,,-6294522.3,-2462587.14,-3831935.16,-9898362.25,,,,,50685710.05,,-5819219.84,,,,,,,,,,,,,,,-6294522.3,1
002869.SZ,20181022,20181022,20180930,1,1,3,-0.02,-0.02,337663908.88,337663908.88,,,,,,,,,,,,,,,,4049178.08,,,363459273.75,202638860.48,,,2832593.84,52965987.22,46477118.63,-5706648.03,13565651.56,,,,,,,,,,,-7888967.86,881415.88,295136.87,,-7302688.85,-1008166.55,-6294522.3,-2462587.14,-3831935.16,,-6294522.3,-2462587.14,-3831935.16,-9898362.25,,,,,50685710.05,,-5819219.84,,,,,,,,,,,,,,,-6294522.3,0
002869.SZ,20180727,20180727,20180630,1,1,2,-0.03,-0.03,227962561.25,227962561.25,,,,,,,,,,,,,,,,2924178.08,,,250219452.06,141617759.3,,,2186299.77,35157311.42,65750831.74,-2656319.15,8163568.98,,,,,,,,,,,-7740512.58,758083.44,94950.78,,-7077379.92,-502864.0,-6574515.92,-3869875.42,-2704640.5,,-6574515.92,-3869875.42,-2704640.5,-13321009.81,-6883473.26,,,,,,,,,,,,,,,,,,,,,-6574515.92,0
002869.SZ,20180425,20180425,20180331,1,1,1,0.06,0.06,150586516.83,150586516.83,,,,,,,,,,,,,,,,1503082.19,,,150746022.86,93087237.17,,,1526357.06,18114194.22,32331706.06,-1505782.22,7192310.57,,,,,,,,,,,5635777.9,152341.6,11705.86,,5776413.64,387726.95,5388686.69,6917280.0,-1528593.31,,5388686.69,6917280.0,-1528593.31,9819224.06,,,,,,,,,,,,,,,,,,,,,,5388686.69,0
002869.SZ,20180425,20180425,20171231,1,1,4,0.85,0.85,622649833.01,622649833.01,,,,,,,,,,,,,,,,3956289.96,,,569223793.18,353214394.57,,,6848021.57,76877335.19,128001341.43,-6374821.64,10657522.06,,,,,,,,,,,100251266.67,396389.49,1299175.68,,99348480.48,11554789.62,87793690.86,89417850.55,-1624159.69,,87793690.86,89417850.55,-1624159.69,89867201.9,103031735.0,,,,,,,,,,,,,,,,,,,,,87793690.86,0
002869.SZ,20171025,20171025,20170930,1,1,3,0.56,0.56,420779697.79,420779697.79,,,,,,,,,,,,,,,,,,,386113832.1,235500124.84,,,4135513.6,48908190.31,88641917.62,-3717270.0,12645355.73,,,,,,,,,,,63126376.13,1103145.12,1119084.53,8634.14,63110436.72,7141543.46,55968893.26,57229971.94,-1261078.68,,55968893.26,57229971.94,-1261078.68,72054461.86,,,,,,,,,,,,,,,,,,,,,,,0
