code,trade_date,ts_code,name,vol,ratio,exchange
72881,20231230,002881.SZ,美格智能,470541,0.17,SZ
72881,20231229,002881.SZ,美格智能,470541,0.17,SZ
72881,20231228,002881.SZ,美格智能,377241,0.14,SZ
72881,20231227,002881.SZ,美格智能,239611,0.09,SZ
72881,20231223,002881.SZ,美格智能,230411,0.08,SZ
72881,20231222,002881.SZ,美格智能,230411,0.08,SZ
72881,20231221,002881.SZ,美格智能,243411,0.09,SZ
72881,20231220,002881.SZ,美格智能,258811,0.09,SZ
72881,20231219,002881.SZ,美格智能,445711,0.17,SZ
72881,20231218,002881.SZ,美格智能,462270,0.17,SZ
72881,20231216,002881.SZ,美格智能,482270,0.18,SZ
72881,20231215,002881.SZ,美格智能,482270,0.18,SZ
72881,20231214,002881.SZ,美格智能,411770,0.15,SZ
72881,20231213,002881.SZ,美格智能,222030,0.08,SZ
72881,20231212,002881.SZ,美格智能,428005,0.16,SZ
72881,20231211,002881.SZ,美格智能,464225,0.17,SZ
72881,20231209,002881.SZ,美格智能,599405,0.22,SZ
72881,20231208,002881.SZ,美格智能,599405,0.22,SZ
72881,20231207,002881.SZ,美格智能,317565,0.12,SZ
72881,20231206,002881.SZ,美格智能,302365,0.11,SZ
72881,20231205,002881.SZ,美格智能,435965,0.16,SZ
72881,20231204,002881.SZ,美格智能,468165,0.17,SZ
72881,20231202,002881.SZ,美格智能,387965,0.14,SZ
72881,20231201,002881.SZ,美格智能,387965,0.14,SZ
72881,20231130,002881.SZ,美格智能,475280,0.18,SZ
72881,20231129,002881.SZ,美格智能,278380,0.1,SZ
72881,20231128,002881.SZ,美格智能,630380,0.24,SZ
72881,20231127,002881.SZ,美格智能,485171,0.18,SZ
72881,20231125,002881.SZ,美格智能,335870,0.12,SZ
72881,20231124,002881.SZ,美格智能,335870,0.12,SZ
72881,20231123,002881.SZ,美格智能,503170,0.19,SZ
72881,20231122,002881.SZ,美格智能,811870,0.31,SZ
72881,20231121,002881.SZ,美格智能,969865,0.37,SZ
72881,20231120,002881.SZ,美格智能,364364,0.13,SZ
72881,20231118,002881.SZ,美格智能,819438,0.31,SZ
72881,20231117,002881.SZ,美格智能,819438,0.31,SZ
72881,20231116,002881.SZ,美格智能,911538,0.34,SZ
72881,20231115,002881.SZ,美格智能,1959406,0.74,SZ
72881,20231114,002881.SZ,美格智能,1914106,0.73,SZ
72881,20231113,002881.SZ,美格智能,1361206,0.52,SZ
72881,20231111,002881.SZ,美格智能,1113572,0.42,SZ
72881,20231110,002881.SZ,美格智能,1113572,0.42,SZ
72881,20231109,002881.SZ,美格智能,1079972,0.41,SZ
72881,20231108,002881.SZ,美格智能,1254302,0.47,SZ
72881,20231107,002881.SZ,美格智能,1492552,0.57,SZ
72881,20231106,002881.SZ,美格智能,1621142,0.61,SZ
72881,20231104,002881.SZ,美格智能,1594642,0.6,SZ
72881,20231103,002881.SZ,美格智能,1594642,0.6,SZ
72881,20231102,002881.SZ,美格智能,323709,0.12,SZ
