code,trade_date,ts_code,name,vol,ratio,exchange
72869,20201231,002869.SZ,金溢科技,616800,0.34,SZ
72869,20201230,002869.SZ,金溢科技,667700,0.36,SZ
72869,20201229,002869.SZ,金溢科技,574417,0.31,SZ
72869,20201228,002869.SZ,金溢科技,478617,0.26,SZ
72869,20201224,002869.SZ,金溢科技,446622,0.24,SZ
72869,20201223,002869.SZ,金溢科技,446622,0.24,SZ
72869,20201222,002869.SZ,金溢科技,484922,0.26,SZ
72869,20201221,002869.SZ,金溢科技,538030,0.29,SZ
72869,20201219,002869.SZ,金溢科技,504234,0.27,SZ
72869,20201218,002869.SZ,金溢科技,504234,0.27,SZ
72869,20201217,002869.SZ,金溢科技,517710,0.28,SZ
72869,20201216,002869.SZ,金溢科技,464498,0.25,SZ
72869,20201215,002869.SZ,金溢科技,410298,0.22,SZ
72869,20201214,002869.SZ,金溢科技,424448,0.23,SZ
72869,20201212,002869.SZ,金溢科技,385817,0.21,SZ
72869,20201211,002869.SZ,金溢科技,385817,0.21,SZ
72869,20201210,002869.SZ,金溢科技,472817,0.26,SZ
72869,20201209,002869.SZ,金溢科技,588717,0.32,SZ
72869,20201208,002869.SZ,金溢科技,411145,0.22,SZ
72869,20201207,002869.SZ,金溢科技,387595,0.21,SZ
72869,20201204,002869.SZ,金溢科技,436996,0.24,SZ
72869,20201203,002869.SZ,金溢科技,511274,0.28,SZ
72869,20201202,002869.SZ,金溢科技,561760,0.31,SZ
72869,20201201,002869.SZ,金溢科技,600643,0.33,SZ
72869,20201130,002869.SZ,金溢科技,431998,0.23,SZ
72869,20201128,002869.SZ,金溢科技,434883,0.24,SZ
72869,20201127,002869.SZ,金溢科技,434883,0.24,SZ
72869,20201126,002869.SZ,金溢科技,432836,0.23,SZ
72869,20201125,002869.SZ,金溢科技,431805,0.23,SZ
72869,20201124,002869.SZ,金溢科技,427355,0.23,SZ
72869,20201123,002869.SZ,金溢科技,451555,0.24,SZ
72869,20201121,002869.SZ,金溢科技,491479,0.27,SZ
72869,20201120,002869.SZ,金溢科技,491479,0.27,SZ
72869,20201119,002869.SZ,金溢科技,558895,0.3,SZ
72869,20201118,002869.SZ,金溢科技,538198,0.29,SZ
72869,20201117,002869.SZ,金溢科技,575642,0.31,SZ
72869,20201116,002869.SZ,金溢科技,630829,0.34,SZ
72869,20201114,002869.SZ,金溢科技,642438,0.35,SZ
72869,20201113,002869.SZ,金溢科技,642438,0.35,SZ
72869,20201112,002869.SZ,金溢科技,657910,0.36,SZ
72869,20201111,002869.SZ,金溢科技,629511,0.34,SZ
72869,20201110,002869.SZ,金溢科技,590486,0.32,SZ
72869,20201109,002869.SZ,金溢科技,701713,0.38,SZ
72869,20201107,002869.SZ,金溢科技,766162,0.42,SZ
72869,20201106,002869.SZ,金溢科技,766162,0.42,SZ
72869,20201105,002869.SZ,金溢科技,889212,0.49,SZ
72869,20201104,002869.SZ,金溢科技,799462,0.44,SZ
72869,20201103,002869.SZ,金溢科技,856362,0.47,SZ
72869,20201102,002869.SZ,金溢科技,1124974,0.62,SZ
72869,20201031,002869.SZ,金溢科技,1188241,0.65,SZ
72869,20201030,002869.SZ,金溢科技,1188241,0.65,SZ
72869,20201029,002869.SZ,金溢科技,1740998,0.96,SZ
72869,20201028,002869.SZ,金溢科技,1692598,0.93,SZ
72869,20201027,002869.SZ,金溢科技,1719648,0.95,SZ
72869,20201024,002869.SZ,金溢科技,1659240,0.91,SZ
72869,20201023,002869.SZ,金溢科技,1659240,0.91,SZ
72869,20201022,002869.SZ,金溢科技,1659240,0.91,SZ
72869,20201021,002869.SZ,金溢科技,1639052,0.9,SZ
72869,20201020,002869.SZ,金溢科技,1687875,0.93,SZ
72869,20201019,002869.SZ,金溢科技,1588056,0.87,SZ
72869,20201017,002869.SZ,金溢科技,1428556,0.79,SZ
72869,20201016,002869.SZ,金溢科技,1428556,0.79,SZ
72869,20201015,002869.SZ,金溢科技,1286056,0.71,SZ
72869,20201014,002869.SZ,金溢科技,1294556,0.71,SZ
72869,20201012,002869.SZ,金溢科技,1653356,0.91,SZ
72869,20201010,002869.SZ,金溢科技,1597056,0.88,SZ
72869,20201009,002869.SZ,金溢科技,1597056,0.88,SZ
72869,20201008,002869.SZ,金溢科技,1458156,0.8,SZ
72869,20201007,002869.SZ,金溢科技,1458156,0.8,SZ
72869,20201006,002869.SZ,金溢科技,1458156,0.8,SZ
72869,20201005,002869.SZ,金溢科技,1458156,0.8,SZ
72869,20201003,002869.SZ,金溢科技,1458156,0.8,SZ
72869,20200930,002869.SZ,金溢科技,1458156,0.8,SZ
72869,20200929,002869.SZ,金溢科技,1511234,0.83,SZ
72869,20200928,002869.SZ,金溢科技,1545310,0.85,SZ
72869,20200926,002869.SZ,金溢科技,1298126,0.71,SZ
72869,20200925,002869.SZ,金溢科技,1298126,0.71,SZ
72869,20200924,002869.SZ,金溢科技,1134976,0.62,SZ
72869,20200923,002869.SZ,金溢科技,1227076,0.67,SZ
72869,20200922,002869.SZ,金溢科技,1162676,0.64,SZ
72869,20200921,002869.SZ,金溢科技,944366,0.52,SZ
72869,20200919,002869.SZ,金溢科技,1274378,0.7,SZ
72869,20200918,002869.SZ,金溢科技,1274378,0.7,SZ
72869,20200917,002869.SZ,金溢科技,1378528,0.76,SZ
72869,20200916,002869.SZ,金溢科技,1346078,0.74,SZ
72869,20200915,002869.SZ,金溢科技,1247428,0.69,SZ
72869,20200914,002869.SZ,金溢科技,920928,0.5,SZ
72869,20200912,002869.SZ,金溢科技,1221978,0.67,SZ
72869,20200911,002869.SZ,金溢科技,1221978,0.67,SZ
72869,20200910,002869.SZ,金溢科技,1128816,0.62,SZ
72869,20200909,002869.SZ,金溢科技,1023666,0.56,SZ
72869,20200908,002869.SZ,金溢科技,903916,0.5,SZ
72869,20200907,002869.SZ,金溢科技,903646,0.49,SZ
72869,20200905,002869.SZ,金溢科技,900795,0.49,SZ
72869,20200904,002869.SZ,金溢科技,900795,0.49,SZ
72869,20200903,002869.SZ,金溢科技,882995,0.48,SZ
72869,20200902,002869.SZ,金溢科技,861065,0.47,SZ
72869,20200901,002869.SZ,金溢科技,789315,0.43,SZ
72869,20200831,002869.SZ,金溢科技,906421,0.5,SZ
72869,20200829,002869.SZ,金溢科技,786321,0.43,SZ
72869,20200828,002869.SZ,金溢科技,786321,0.43,SZ
72869,20200827,002869.SZ,金溢科技,848957,0.46,SZ
72869,20200826,002869.SZ,金溢科技,903968,0.5,SZ
72869,20200825,002869.SZ,金溢科技,1011618,0.55,SZ
72869,20200824,002869.SZ,金溢科技,827456,0.45,SZ
72869,20200822,002869.SZ,金溢科技,755506,0.41,SZ
72869,20200821,002869.SZ,金溢科技,755506,0.41,SZ
72869,20200820,002869.SZ,金溢科技,728556,0.4,SZ
72869,20200819,002869.SZ,金溢科技,639720,0.35,SZ
72869,20200818,002869.SZ,金溢科技,647470,0.35,SZ
72869,20200817,002869.SZ,金溢科技,672470,0.37,SZ
72869,20200815,002869.SZ,金溢科技,703870,0.38,SZ
72869,20200814,002869.SZ,金溢科技,703870,0.38,SZ
72869,20200813,002869.SZ,金溢科技,705380,0.39,SZ
72869,20200812,002869.SZ,金溢科技,783380,0.43,SZ
72869,20200811,002869.SZ,金溢科技,652368,0.36,SZ
72869,20200810,002869.SZ,金溢科技,610118,0.33,SZ
72869,20200808,002869.SZ,金溢科技,681843,0.37,SZ
72869,20200807,002869.SZ,金溢科技,681843,0.37,SZ
72869,20200806,002869.SZ,金溢科技,642143,0.35,SZ
72869,20200805,002869.SZ,金溢科技,610018,0.33,SZ
72869,20200804,002869.SZ,金溢科技,573518,0.31,SZ
72869,20200803,002869.SZ,金溢科技,625698,0.34,SZ
72869,20200801,002869.SZ,金溢科技,640298,0.35,SZ
72869,20200731,002869.SZ,金溢科技,640298,0.35,SZ
72869,20200730,002869.SZ,金溢科技,684588,0.37,SZ
72869,20200729,002869.SZ,金溢科技,990740,0.54,SZ
72869,20200728,002869.SZ,金溢科技,982318,0.54,SZ
72869,20200727,002869.SZ,金溢科技,1096118,0.6,SZ
72869,20200725,002869.SZ,金溢科技,1050818,0.58,SZ
72869,20200724,002869.SZ,金溢科技,1050818,0.58,SZ
72869,20200723,002869.SZ,金溢科技,778940,0.43,SZ
72869,20200722,002869.SZ,金溢科技,574040,0.31,SZ
72869,20200721,002869.SZ,金溢科技,536915,0.29,SZ
72869,20200720,002869.SZ,金溢科技,423715,0.23,SZ
72869,20200718,002869.SZ,金溢科技,802965,0.44,SZ
72869,20200717,002869.SZ,金溢科技,802965,0.44,SZ
72869,20200716,002869.SZ,金溢科技,1381265,0.76,SZ
72869,20200715,002869.SZ,金溢科技,1013515,0.56,SZ
72869,20200714,002869.SZ,金溢科技,791165,0.43,SZ
72869,20200713,002869.SZ,金溢科技,706165,0.39,SZ
72869,20200711,002869.SZ,金溢科技,708679,0.39,SZ
72869,20200710,002869.SZ,金溢科技,708679,0.39,SZ
72869,20200709,002869.SZ,金溢科技,628329,0.34,SZ
72869,20200708,002869.SZ,金溢科技,677129,0.37,SZ
72869,20200707,002869.SZ,金溢科技,897449,0.49,SZ
72869,20200706,002869.SZ,金溢科技,769087,0.42,SZ
72869,20200704,002869.SZ,金溢科技,447216,0.24,SZ
72869,20200703,002869.SZ,金溢科技,447216,0.24,SZ
72869,20200702,002869.SZ,金溢科技,476488,0.39,SZ
72869,20200630,002869.SZ,金溢科技,376494,0.31,SZ
72869,20200629,002869.SZ,金溢科技,376494,0.31,SZ
72869,20200627,002869.SZ,金溢科技,748714,0.62,SZ
72869,20200626,002869.SZ,金溢科技,748714,0.62,SZ
72869,20200624,002869.SZ,金溢科技,748714,0.62,SZ
72869,20200623,002869.SZ,金溢科技,457914,0.37,SZ
72869,20200622,002869.SZ,金溢科技,454380,0.37,SZ
72869,20200620,002869.SZ,金溢科技,456980,0.37,SZ
72869,20200619,002869.SZ,金溢科技,456980,0.37,SZ
72869,20200618,002869.SZ,金溢科技,398780,0.33,SZ
72869,20200617,002869.SZ,金溢科技,412580,0.34,SZ
72869,20200616,002869.SZ,金溢科技,271135,0.22,SZ
72869,20200615,002869.SZ,金溢科技,115200,0.09,SZ
72869,20211231,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211230,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211229,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211228,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211224,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211223,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211222,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211221,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211220,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211218,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211217,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211216,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211215,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211214,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211213,002869.SZ,金溢科技,71045,0.03,SZ
72869,20211211,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211210,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211209,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211208,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211207,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211206,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211204,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211203,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211202,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211201,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211130,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211129,002869.SZ,金溢科技,72245,0.04,SZ
72869,20211127,002869.SZ,金溢科技,79445,0.04,SZ
72869,20211126,002869.SZ,金溢科技,79445,0.04,SZ
72869,20211125,002869.SZ,金溢科技,79445,0.04,SZ
72869,20211124,002869.SZ,金溢科技,79445,0.04,SZ
72869,20211123,002869.SZ,金溢科技,79445,0.04,SZ
72869,20211122,002869.SZ,金溢科技,79445,0.04,SZ
