code,trade_date,ts_code,name,vol,ratio,exchange
77638,20191231,300638.SZ,广和通,149567,0.11,SZ
77638,20191230,300638.SZ,广和通,124000,0.09,SZ
77638,20191228,300638.SZ,广和通,96400,0.07,SZ
77638,20191227,300638.SZ,广和通,96400,0.07,SZ
77638,20191224,300638.SZ,广和通,248600,0.18,SZ
77638,20191223,300638.SZ,广和通,248600,0.18,SZ
77638,20191221,300638.SZ,广和通,92200,0.06,SZ
77638,20191220,300638.SZ,广和通,92200,0.06,SZ
77638,20191219,300638.SZ,广和通,107150,0.07,SZ
77638,20191218,300638.SZ,广和通,125750,0.09,SZ
77638,20191217,300638.SZ,广和通,104300,0.07,SZ
77638,20191216,300638.SZ,广和通,16400,0.01,SZ
77638,20201231,300638.SZ,广和通,1748183,0.72,SZ
77638,20201230,300638.SZ,广和通,1812190,0.74,SZ
77638,20201229,300638.SZ,广和通,2186009,0.9,SZ
77638,20201228,300638.SZ,广和通,1064389,0.43,SZ
77638,20201224,300638.SZ,广和通,1337864,0.55,SZ
77638,20201223,300638.SZ,广和通,1337864,0.55,SZ
77638,20201222,300638.SZ,广和通,1376704,0.56,SZ
77638,20201221,300638.SZ,广和通,1680288,0.69,SZ
77638,20201219,300638.SZ,广和通,1165505,0.48,SZ
77638,20201218,300638.SZ,广和通,1165505,0.48,SZ
77638,20201217,300638.SZ,广和通,1209530,0.49,SZ
77638,20201216,300638.SZ,广和通,1277131,0.52,SZ
77638,20201215,300638.SZ,广和通,1473131,0.6,SZ
77638,20201214,300638.SZ,广和通,1329631,0.54,SZ
77638,20201212,300638.SZ,广和通,1244047,0.51,SZ
77638,20201211,300638.SZ,广和通,1244047,0.51,SZ
77638,20201210,300638.SZ,广和通,1347207,0.55,SZ
77638,20201209,300638.SZ,广和通,1353400,0.55,SZ
77638,20201208,300638.SZ,广和通,1310418,0.54,SZ
77638,20201207,300638.SZ,广和通,1339171,0.55,SZ
77638,20201204,300638.SZ,广和通,1395318,0.57,SZ
77638,20201203,300638.SZ,广和通,1437925,0.59,SZ
77638,20201202,300638.SZ,广和通,1453685,0.6,SZ
77638,20201201,300638.SZ,广和通,1362191,0.56,SZ
77638,20201130,300638.SZ,广和通,1342607,0.55,SZ
77638,20201128,300638.SZ,广和通,1304688,0.54,SZ
77638,20201127,300638.SZ,广和通,1304688,0.54,SZ
77638,20201126,300638.SZ,广和通,1250781,0.51,SZ
77638,20201125,300638.SZ,广和通,1277458,0.52,SZ
77638,20201124,300638.SZ,广和通,1406768,0.58,SZ
77638,20201123,300638.SZ,广和通,1433651,0.59,SZ
77638,20201121,300638.SZ,广和通,1351187,0.55,SZ
77638,20201120,300638.SZ,广和通,1351187,0.55,SZ
77638,20201119,300638.SZ,广和通,1364642,0.56,SZ
77638,20201118,300638.SZ,广和通,1397077,0.57,SZ
77638,20201117,300638.SZ,广和通,1616251,0.66,SZ
77638,20201116,300638.SZ,广和通,1753680,0.72,SZ
77638,20201114,300638.SZ,广和通,1964656,0.81,SZ
77638,20201113,300638.SZ,广和通,1964656,0.81,SZ
77638,20201112,300638.SZ,广和通,2183327,0.9,SZ
77638,20201111,300638.SZ,广和通,2163348,0.89,SZ
77638,20201110,300638.SZ,广和通,2305351,0.95,SZ
77638,20201109,300638.SZ,广和通,2248934,0.93,SZ
77638,20201107,300638.SZ,广和通,2185563,0.9,SZ
77638,20201106,300638.SZ,广和通,2185563,0.9,SZ
77638,20201105,300638.SZ,广和通,2261267,0.93,SZ
77638,20201104,300638.SZ,广和通,2417962,1.0,SZ
77638,20201103,300638.SZ,广和通,2378482,0.98,SZ
77638,20201102,300638.SZ,广和通,2446252,1.01,SZ
77638,20201031,300638.SZ,广和通,2345769,0.97,SZ
77638,20201030,300638.SZ,广和通,2345769,0.97,SZ
77638,20201029,300638.SZ,广和通,2318862,0.96,SZ
77638,20201028,300638.SZ,广和通,2417901,1.0,SZ
77638,20201027,300638.SZ,广和通,2680578,1.1,SZ
77638,20201024,300638.SZ,广和通,3014030,1.24,SZ
77638,20201023,300638.SZ,广和通,3014030,1.24,SZ
77638,20201022,300638.SZ,广和通,3014030,1.24,SZ
77638,20201021,300638.SZ,广和通,2917287,1.2,SZ
77638,20201020,300638.SZ,广和通,3024991,1.25,SZ
77638,20201019,300638.SZ,广和通,3060802,1.26,SZ
77638,20201017,300638.SZ,广和通,2989846,1.23,SZ
77638,20201016,300638.SZ,广和通,2989846,1.23,SZ
77638,20201015,300638.SZ,广和通,3242137,1.34,SZ
77638,20201014,300638.SZ,广和通,3477383,1.43,SZ
77638,20201012,300638.SZ,广和通,3408355,1.41,SZ
77638,20201010,300638.SZ,广和通,3248219,1.34,SZ
77638,20201009,300638.SZ,广和通,3248219,1.34,SZ
77638,20201008,300638.SZ,广和通,3520141,1.45,SZ
77638,20201007,300638.SZ,广和通,3520141,1.45,SZ
77638,20201006,300638.SZ,广和通,3520141,1.45,SZ
77638,20201005,300638.SZ,广和通,3520141,1.45,SZ
77638,20201003,300638.SZ,广和通,3520141,1.45,SZ
77638,20200930,300638.SZ,广和通,3520141,1.45,SZ
77638,20200929,300638.SZ,广和通,3808724,1.57,SZ
77638,20200928,300638.SZ,广和通,3815707,1.57,SZ
77638,20200926,300638.SZ,广和通,3953583,1.63,SZ
77638,20200925,300638.SZ,广和通,3953583,1.63,SZ
77638,20200924,300638.SZ,广和通,3981477,1.64,SZ
77638,20200923,300638.SZ,广和通,4164087,1.72,SZ
77638,20200922,300638.SZ,广和通,4011993,1.66,SZ
77638,20200921,300638.SZ,广和通,4177314,1.72,SZ
77638,20200919,300638.SZ,广和通,4130982,1.71,SZ
77638,20200918,300638.SZ,广和通,4130982,1.71,SZ
77638,20200917,300638.SZ,广和通,4267477,1.76,SZ
77638,20200916,300638.SZ,广和通,4484925,1.85,SZ
77638,20200915,300638.SZ,广和通,4429764,1.83,SZ
77638,20200914,300638.SZ,广和通,4549957,1.88,SZ
77638,20200912,300638.SZ,广和通,4671909,1.93,SZ
77638,20200911,300638.SZ,广和通,4671909,1.93,SZ
77638,20200910,300638.SZ,广和通,4710017,1.94,SZ
77638,20200909,300638.SZ,广和通,4784134,1.98,SZ
77638,20200908,300638.SZ,广和通,5300776,2.19,SZ
77638,20200907,300638.SZ,广和通,4566751,1.89,SZ
77638,20200905,300638.SZ,广和通,4525303,1.87,SZ
77638,20200904,300638.SZ,广和通,4525303,1.87,SZ
77638,20200903,300638.SZ,广和通,4446128,1.84,SZ
77638,20200902,300638.SZ,广和通,4407702,1.82,SZ
77638,20200901,300638.SZ,广和通,4436116,1.83,SZ
77638,20200831,300638.SZ,广和通,4197712,1.73,SZ
77638,20200829,300638.SZ,广和通,4283893,1.77,SZ
77638,20200828,300638.SZ,广和通,4283893,1.77,SZ
77638,20200827,300638.SZ,广和通,4309063,1.78,SZ
77638,20200826,300638.SZ,广和通,4499479,1.86,SZ
77638,20200825,300638.SZ,广和通,4673708,1.93,SZ
77638,20200824,300638.SZ,广和通,4698099,1.94,SZ
77638,20200822,300638.SZ,广和通,4746344,1.96,SZ
77638,20200821,300638.SZ,广和通,4746344,1.96,SZ
77638,20200820,300638.SZ,广和通,5370766,2.22,SZ
77638,20200819,300638.SZ,广和通,5402168,2.23,SZ
77638,20200818,300638.SZ,广和通,5639107,2.33,SZ
77638,20200817,300638.SZ,广和通,6085076,2.51,SZ
77638,20200815,300638.SZ,广和通,6306836,2.61,SZ
77638,20200814,300638.SZ,广和通,6306836,2.61,SZ
77638,20200813,300638.SZ,广和通,6534606,2.7,SZ
77638,20200812,300638.SZ,广和通,6156372,2.54,SZ
77638,20200811,300638.SZ,广和通,5238904,2.16,SZ
77638,20200810,300638.SZ,广和通,5488691,2.27,SZ
77638,20200808,300638.SZ,广和通,4478166,1.85,SZ
77638,20200807,300638.SZ,广和通,4478166,1.85,SZ
77638,20200806,300638.SZ,广和通,4227042,1.74,SZ
77638,20200805,300638.SZ,广和通,4146041,1.71,SZ
77638,20200804,300638.SZ,广和通,4079281,1.68,SZ
77638,20200803,300638.SZ,广和通,2312075,0.95,SZ
77638,20200801,300638.SZ,广和通,992348,0.41,SZ
77638,20200731,300638.SZ,广和通,992348,0.41,SZ
77638,20200730,300638.SZ,广和通,862588,0.35,SZ
77638,20200729,300638.SZ,广和通,1066393,0.44,SZ
77638,20200728,300638.SZ,广和通,1222218,0.5,SZ
77638,20200727,300638.SZ,广和通,2285508,0.94,SZ
77638,20200725,300638.SZ,广和通,2140082,0.88,SZ
77638,20200724,300638.SZ,广和通,2140082,0.88,SZ
77638,20200723,300638.SZ,广和通,2581919,1.06,SZ
77638,20200722,300638.SZ,广和通,2326226,0.96,SZ
77638,20200721,300638.SZ,广和通,2382162,0.98,SZ
77638,20200720,300638.SZ,广和通,2250844,0.93,SZ
77638,20200718,300638.SZ,广和通,2555827,1.05,SZ
77638,20200717,300638.SZ,广和通,2555827,1.05,SZ
77638,20200716,300638.SZ,广和通,2525565,1.04,SZ
77638,20200715,300638.SZ,广和通,2366845,0.97,SZ
77638,20200714,300638.SZ,广和通,1735876,0.71,SZ
77638,20200713,300638.SZ,广和通,2408952,0.99,SZ
77638,20200711,300638.SZ,广和通,3306620,1.36,SZ
77638,20200710,300638.SZ,广和通,3306620,1.36,SZ
77638,20200709,300638.SZ,广和通,3220247,1.33,SZ
77638,20200708,300638.SZ,广和通,3102875,1.28,SZ
77638,20200707,300638.SZ,广和通,2752570,1.13,SZ
77638,20200706,300638.SZ,广和通,2445582,1.01,SZ
77638,20200704,300638.SZ,广和通,2310997,0.95,SZ
77638,20200703,300638.SZ,广和通,2310997,0.95,SZ
77638,20200702,300638.SZ,广和通,2389858,0.98,SZ
77638,20200630,300638.SZ,广和通,2367607,0.98,SZ
77638,20200629,300638.SZ,广和通,2367607,0.98,SZ
77638,20200627,300638.SZ,广和通,2235847,0.92,SZ
77638,20200626,300638.SZ,广和通,2235847,0.92,SZ
77638,20200624,300638.SZ,广和通,2235847,0.92,SZ
77638,20200623,300638.SZ,广和通,2175047,0.9,SZ
77638,20200622,300638.SZ,广和通,2379031,0.98,SZ
77638,20200620,300638.SZ,广和通,2580981,1.06,SZ
77638,20200619,300638.SZ,广和通,2580981,1.06,SZ
77638,20200618,300638.SZ,广和通,2345272,0.97,SZ
77638,20200617,300638.SZ,广和通,2332863,0.96,SZ
77638,20200616,300638.SZ,广和通,2446825,1.01,SZ
77638,20200615,300638.SZ,广和通,2383306,0.98,SZ
77638,20200613,300638.SZ,广和通,2811588,1.16,SZ
77638,20200612,300638.SZ,广和通,2811588,1.16,SZ
77638,20200611,300638.SZ,广和通,2219490,0.91,SZ
77638,20200610,300638.SZ,广和通,1722903,0.71,SZ
77638,20200609,300638.SZ,广和通,1208349,0.5,SZ
77638,20200608,300638.SZ,广和通,749254,0.31,SZ
77638,20200606,300638.SZ,广和通,562341,0.23,SZ
77638,20200605,300638.SZ,广和通,562341,0.23,SZ
77638,20200604,300638.SZ,广和通,445581,0.18,SZ
77638,20200603,300638.SZ,广和通,452859,0.18,SZ
77638,20200602,300638.SZ,广和通,474339,0.19,SZ
77638,20200601,300638.SZ,广和通,824910,0.34,SZ
77638,20200530,300638.SZ,广和通,950690,0.39,SZ
77638,20200529,300638.SZ,广和通,950690,0.39,SZ
77638,20200528,300638.SZ,广和通,1169109,0.48,SZ
77638,20200527,300638.SZ,广和通,1560554,0.64,SZ
77638,20200526,300638.SZ,广和通,1682600,0.69,SZ
77638,20200525,300638.SZ,广和通,1822331,0.75,SZ
77638,20200523,300638.SZ,广和通,1775935,0.73,SZ
77638,20200522,300638.SZ,广和通,1775935,0.73,SZ
77638,20200521,300638.SZ,广和通,1729883,0.71,SZ
77638,20200520,300638.SZ,广和通,1509726,0.62,SZ
77638,20200519,300638.SZ,广和通,1525009,1.13,SZ
77638,20200518,300638.SZ,广和通,850533,0.63,SZ
77638,20200516,300638.SZ,广和通,871767,0.64,SZ
77638,20200515,300638.SZ,广和通,871767,0.64,SZ
77638,20200514,300638.SZ,广和通,582327,0.43,SZ
77638,20200513,300638.SZ,广和通,535523,0.39,SZ
77638,20200512,300638.SZ,广和通,384411,0.28,SZ
77638,20200511,300638.SZ,广和通,265711,0.19,SZ
77638,20200509,300638.SZ,广和通,258112,0.19,SZ
77638,20200508,300638.SZ,广和通,258112,0.19,SZ
77638,20200507,300638.SZ,广和通,276853,0.2,SZ
77638,20200506,300638.SZ,广和通,218251,0.16,SZ
77638,20200505,300638.SZ,广和通,186031,0.13,SZ
77638,20200504,300638.SZ,广和通,186031,0.13,SZ
77638,20200502,300638.SZ,广和通,186031,0.13,SZ
77638,20200429,300638.SZ,广和通,186031,0.13,SZ
77638,20200428,300638.SZ,广和通,186031,0.13,SZ
77638,20200427,300638.SZ,广和通,176631,0.13,SZ
77638,20200425,300638.SZ,广和通,178911,0.13,SZ
77638,20200424,300638.SZ,广和通,178911,0.13,SZ
77638,20200423,300638.SZ,广和通,168761,0.12,SZ
77638,20200422,300638.SZ,广和通,112986,0.08,SZ
77638,20200421,300638.SZ,广和通,114706,0.08,SZ
77638,20200420,300638.SZ,广和通,141706,0.1,SZ
77638,20200418,300638.SZ,广和通,98106,0.07,SZ
77638,20200417,300638.SZ,广和通,98106,0.07,SZ
77638,20200416,300638.SZ,广和通,99806,0.07,SZ
77638,20200415,300638.SZ,广和通,139664,0.1,SZ
77638,20200414,300638.SZ,广和通,126164,0.09,SZ
77638,20200409,300638.SZ,广和通,135564,0.1,SZ
77638,20200408,300638.SZ,广和通,135564,0.1,SZ
77638,20200407,300638.SZ,广和通,115664,0.08,SZ
77638,20200406,300638.SZ,广和通,132364,0.09,SZ
77638,20200403,300638.SZ,广和通,132364,0.09,SZ
77638,20200402,300638.SZ,广和通,219449,0.16,SZ
77638,20200401,300638.SZ,广和通,183391,0.13,SZ
77638,20200331,300638.SZ,广和通,261952,0.19,SZ
77638,20200330,300638.SZ,广和通,266061,0.19,SZ
77638,20200328,300638.SZ,广和通,414056,0.3,SZ
77638,20200327,300638.SZ,广和通,414056,0.3,SZ
77638,20200326,300638.SZ,广和通,463356,0.34,SZ
77638,20200325,300638.SZ,广和通,404207,0.3,SZ
77638,20200324,300638.SZ,广和通,300187,0.22,SZ
77638,20200323,300638.SZ,广和通,287387,0.21,SZ
77638,20200321,300638.SZ,广和通,270087,0.2,SZ
77638,20200320,300638.SZ,广和通,270087,0.2,SZ
77638,20200319,300638.SZ,广和通,337405,0.25,SZ
77638,20200318,300638.SZ,广和通,338929,0.25,SZ
77638,20200317,300638.SZ,广和通,464729,0.34,SZ
77638,20200316,300638.SZ,广和通,420481,0.31,SZ
77638,20200314,300638.SZ,广和通,402670,0.29,SZ
77638,20200313,300638.SZ,广和通,402670,0.29,SZ
77638,20200312,300638.SZ,广和通,174222,0.12,SZ
77638,20200311,300638.SZ,广和通,167629,0.12,SZ
77638,20200310,300638.SZ,广和通,221486,0.16,SZ
77638,20200309,300638.SZ,广和通,205924,0.15,SZ
77638,20200307,300638.SZ,广和通,223796,0.16,SZ
77638,20200306,300638.SZ,广和通,223796,0.16,SZ
77638,20200305,300638.SZ,广和通,283946,0.21,SZ
77638,20200304,300638.SZ,广和通,297264,0.22,SZ
77638,20200303,300638.SZ,广和通,400452,0.29,SZ
77638,20200302,300638.SZ,广和通,475380,0.35,SZ
77638,20200229,300638.SZ,广和通,404980,0.3,SZ
77638,20200228,300638.SZ,广和通,404980,0.3,SZ
77638,20200227,300638.SZ,广和通,447883,0.33,SZ
77638,20200226,300638.SZ,广和通,336583,0.25,SZ
77638,20200225,300638.SZ,广和通,444483,0.33,SZ
77638,20200224,300638.SZ,广和通,702768,0.52,SZ
77638,20200222,300638.SZ,广和通,846166,0.63,SZ
77638,20200221,300638.SZ,广和通,846166,0.63,SZ
77638,20200220,300638.SZ,广和通,754696,0.56,SZ
77638,20200219,300638.SZ,广和通,691201,0.51,SZ
77638,20200218,300638.SZ,广和通,529428,0.39,SZ
77638,20200217,300638.SZ,广和通,471730,0.35,SZ
77638,20200215,300638.SZ,广和通,800630,0.59,SZ
77638,20200214,300638.SZ,广和通,800630,0.59,SZ
77638,20200213,300638.SZ,广和通,763821,0.56,SZ
77638,20200212,300638.SZ,广和通,763721,0.56,SZ
77638,20200211,300638.SZ,广和通,591262,0.44,SZ
77638,20200210,300638.SZ,广和通,526970,0.39,SZ
77638,20200208,300638.SZ,广和通,613475,0.45,SZ
77638,20200207,300638.SZ,广和通,613475,0.45,SZ
77638,20200206,300638.SZ,广和通,612848,0.45,SZ
77638,20200205,300638.SZ,广和通,483773,0.36,SZ
77638,20200204,300638.SZ,广和通,443207,0.33,SZ
77638,20200203,300638.SZ,广和通,504157,0.37,SZ
77638,20200201,300638.SZ,广和通,502957,0.37,SZ
77638,20200131,300638.SZ,广和通,502957,0.37,SZ
77638,20200130,300638.SZ,广和通,502957,0.37,SZ
77638,20200129,300638.SZ,广和通,502957,0.37,SZ
77638,20200124,300638.SZ,广和通,502957,0.37,SZ
77638,20200123,300638.SZ,广和通,502957,0.37,SZ
77638,20200122,300638.SZ,广和通,616857,0.45,SZ
77638,20200121,300638.SZ,广和通,492819,0.36,SZ
77638,20200120,300638.SZ,广和通,379658,0.28,SZ
77638,20200118,300638.SZ,广和通,222058,0.16,SZ
77638,20200117,300638.SZ,广和通,222058,0.16,SZ
77638,20200116,300638.SZ,广和通,282890,0.21,SZ
77638,20200115,300638.SZ,广和通,328990,0.24,SZ
77638,20200114,300638.SZ,广和通,256340,0.19,SZ
77638,20200113,300638.SZ,广和通,195568,0.14,SZ
77638,20200111,300638.SZ,广和通,99873,0.07,SZ
77638,20200110,300638.SZ,广和通,99873,0.07,SZ
77638,20200109,300638.SZ,广和通,130600,0.09,SZ
77638,20200108,300638.SZ,广和通,29100,0.02,SZ
77638,20200107,300638.SZ,广和通,25700,0.01,SZ
77638,20200106,300638.SZ,广和通,27600,0.02,SZ
77638,20200104,300638.SZ,广和通,50700,0.03,SZ
77638,20200103,300638.SZ,广和通,50700,0.03,SZ
77638,20200102,300638.SZ,广和通,73900,0.05,SZ
77638,20211231,300638.SZ,廣和通,4431281,1.06,SZ
77638,20211230,300638.SZ,廣和通,4684208,1.13,SZ
77638,20211229,300638.SZ,廣和通,4516253,1.09,SZ
77638,20211228,300638.SZ,廣和通,4495461,1.08,SZ
77638,20211224,300638.SZ,廣和通,4492193,1.08,SZ
77638,20211223,300638.SZ,廣和通,4492193,1.08,SZ
77638,20211222,300638.SZ,廣和通,4543654,1.09,SZ
77638,20211221,300638.SZ,廣和通,4358616,1.05,SZ
77638,20211220,300638.SZ,廣和通,4489106,1.08,SZ
77638,20211218,300638.SZ,廣和通,4594610,1.11,SZ
77638,20211217,300638.SZ,廣和通,4594610,1.11,SZ
77638,20211216,300638.SZ,廣和通,4673340,1.13,SZ
77638,20211215,300638.SZ,廣和通,4394814,1.06,SZ
77638,20211214,300638.SZ,廣和通,4092976,0.99,SZ
77638,20211213,300638.SZ,廣和通,4089926,0.98,SZ
77638,20211211,300638.SZ,廣和通,4070648,0.98,SZ
77638,20211210,300638.SZ,廣和通,4070648,0.98,SZ
77638,20211209,300638.SZ,廣和通,4022367,0.97,SZ
77638,20211208,300638.SZ,廣和通,4053006,0.98,SZ
77638,20211207,300638.SZ,廣和通,3844927,0.93,SZ
77638,20211206,300638.SZ,廣和通,3735343,0.9,SZ
77638,20211204,300638.SZ,廣和通,3543933,0.85,SZ
77638,20211203,300638.SZ,廣和通,3543933,0.85,SZ
77638,20211202,300638.SZ,廣和通,3510776,0.84,SZ
77638,20211201,300638.SZ,廣和通,4075886,0.98,SZ
77638,20211130,300638.SZ,廣和通,4108423,0.99,SZ
77638,20211129,300638.SZ,廣和通,4204492,1.01,SZ
77638,20211127,300638.SZ,廣和通,4166193,1.0,SZ
77638,20211126,300638.SZ,廣和通,4166193,1.0,SZ
77638,20211125,300638.SZ,廣和通,3699608,0.89,SZ
77638,20211124,300638.SZ,廣和通,3403461,0.82,SZ
77638,20211123,300638.SZ,廣和通,3688336,0.89,SZ
77638,20211122,300638.SZ,廣和通,3781599,0.91,SZ
77638,20211120,300638.SZ,廣和通,3694147,0.89,SZ
77638,20211119,300638.SZ,廣和通,3694147,0.89,SZ
77638,20211118,300638.SZ,廣和通,3643547,0.88,SZ
77638,20211117,300638.SZ,廣和通,3767469,0.91,SZ
77638,20211116,300638.SZ,廣和通,3565764,0.86,SZ
77638,20211115,300638.SZ,廣和通,3740499,0.9,SZ
77638,20211113,300638.SZ,廣和通,4037346,0.97,SZ
77638,20211112,300638.SZ,廣和通,4037346,0.97,SZ
77638,20211111,300638.SZ,廣和通,3897635,0.94,SZ
77638,20211110,300638.SZ,廣和通,3368086,0.81,SZ
77638,20211109,300638.SZ,廣和通,3165206,0.76,SZ
77638,20211108,300638.SZ,廣和通,2984234,0.72,SZ
77638,20211106,300638.SZ,廣和通,3141225,0.75,SZ
77638,20211105,300638.SZ,廣和通,3141225,0.75,SZ
77638,20211104,300638.SZ,廣和通,2982246,0.72,SZ
77638,20211103,300638.SZ,廣和通,3153137,0.76,SZ
77638,20211102,300638.SZ,廣和通,3620248,0.87,SZ
77638,20211101,300638.SZ,廣和通,4088920,0.98,SZ
77638,20211030,300638.SZ,廣和通,4322284,1.04,SZ
77638,20211029,300638.SZ,廣和通,4322284,1.04,SZ
77638,20211028,300638.SZ,廣和通,4043661,0.97,SZ
77638,20211027,300638.SZ,廣和通,3687746,0.89,SZ
77638,20211026,300638.SZ,廣和通,3736133,0.9,SZ
77638,20211025,300638.SZ,廣和通,3793939,0.91,SZ
77638,20211023,300638.SZ,廣和通,3786983,0.91,SZ
77638,20211022,300638.SZ,廣和通,3786983,0.91,SZ
77638,20211021,300638.SZ,廣和通,3289861,0.79,SZ
77638,20211020,300638.SZ,廣和通,2771261,0.67,SZ
77638,20211019,300638.SZ,廣和通,2690821,0.65,SZ
77638,20211018,300638.SZ,廣和通,2621458,0.63,SZ
77638,20211016,300638.SZ,廣和通,3039210,0.73,SZ
77638,20211015,300638.SZ,廣和通,3039210,0.73,SZ
77638,20211013,300638.SZ,廣和通,2752179,0.66,SZ
77638,20211012,300638.SZ,廣和通,2752179,0.66,SZ
77638,20211011,300638.SZ,廣和通,2611398,0.63,SZ
77638,20211009,300638.SZ,廣和通,2739224,0.66,SZ
77638,20211008,300638.SZ,廣和通,2739224,0.66,SZ
77638,20211007,300638.SZ,廣和通,2939521,0.71,SZ
77638,20211006,300638.SZ,廣和通,2939521,0.71,SZ
77638,20211005,300638.SZ,廣和通,2939521,0.71,SZ
77638,20211004,300638.SZ,廣和通,2939521,0.71,SZ
77638,20211002,300638.SZ,廣和通,2939521,0.71,SZ
77638,20210930,300638.SZ,廣和通,2939521,0.71,SZ
77638,20210929,300638.SZ,廣和通,2877553,0.69,SZ
77638,20210928,300638.SZ,廣和通,4518012,1.09,SZ
77638,20210927,300638.SZ,廣和通,4480607,1.08,SZ
77638,20210925,300638.SZ,廣和通,4382387,1.06,SZ
77638,20210924,300638.SZ,廣和通,4382387,1.06,SZ
77638,20210923,300638.SZ,廣和通,4143895,1.0,SZ
77638,20210921,300638.SZ,廣和通,3648043,0.88,SZ
77638,20210920,300638.SZ,廣和通,3648043,0.88,SZ
77638,20210918,300638.SZ,廣和通,3648043,0.88,SZ
77638,20210917,300638.SZ,廣和通,3648043,0.88,SZ
77638,20210916,300638.SZ,廣和通,3648043,0.88,SZ
77638,20210915,300638.SZ,廣和通,3277673,0.79,SZ
77638,20210914,300638.SZ,廣和通,3125833,0.75,SZ
77638,20210913,300638.SZ,廣和通,3168014,0.76,SZ
77638,20210911,300638.SZ,廣和通,3351403,0.81,SZ
77638,20210910,300638.SZ,廣和通,3351403,0.81,SZ
77638,20210909,300638.SZ,廣和通,3314413,0.8,SZ
77638,20210908,300638.SZ,廣和通,3973640,0.96,SZ
77638,20210907,300638.SZ,廣和通,4240696,1.02,SZ
77638,20210906,300638.SZ,廣和通,5216713,1.26,SZ
77638,20210904,300638.SZ,廣和通,5348990,1.29,SZ
77638,20210903,300638.SZ,廣和通,5348990,1.29,SZ
77638,20210902,300638.SZ,廣和通,5413124,1.3,SZ
77638,20210901,300638.SZ,廣和通,5512078,1.33,SZ
77638,20210831,300638.SZ,廣和通,4471857,1.08,SZ
77638,20210830,300638.SZ,廣和通,4790297,1.15,SZ
77638,20210828,300638.SZ,廣和通,4429199,1.07,SZ
77638,20210827,300638.SZ,廣和通,4429199,1.07,SZ
77638,20210826,300638.SZ,廣和通,3927380,0.95,SZ
77638,20210825,300638.SZ,廣和通,3869800,0.93,SZ
77638,20210824,300638.SZ,廣和通,3509292,0.84,SZ
77638,20210823,300638.SZ,廣和通,3759322,0.9,SZ
77638,20210821,300638.SZ,廣和通,4019087,0.97,SZ
77638,20210820,300638.SZ,廣和通,4019087,0.97,SZ
77638,20210819,300638.SZ,廣和通,4238509,1.02,SZ
77638,20210818,300638.SZ,廣和通,4114639,0.99,SZ
77638,20210817,300638.SZ,廣和通,3921959,0.94,SZ
77638,20210816,300638.SZ,廣和通,3482808,0.84,SZ
77638,20210814,300638.SZ,廣和通,3606514,0.87,SZ
77638,20210813,300638.SZ,廣和通,3606514,0.87,SZ
