code,trade_date,ts_code,name,vol,ratio,exchange
77590,20201231,300590.SZ,移为通信,666565,0.27,SZ
77590,20201230,300590.SZ,移为通信,579020,0.23,SZ
77590,20201229,300590.SZ,移为通信,1521821,0.62,SZ
77590,20201228,300590.SZ,移为通信,1956071,0.8,SZ
77590,20201224,300590.SZ,移为通信,1352788,0.55,SZ
77590,20201223,300590.SZ,移为通信,1352788,0.55,SZ
77590,20201222,300590.SZ,移为通信,1421925,0.58,SZ
77590,20201221,300590.SZ,移为通信,803975,0.33,SZ
77590,20201219,300590.SZ,移为通信,941001,0.38,SZ
77590,20201218,300590.SZ,移为通信,941001,0.38,SZ
77590,20201217,300590.SZ,移为通信,1420414,0.58,SZ
77590,20201216,300590.SZ,移为通信,1259064,0.51,SZ
77590,20201215,300590.SZ,移为通信,843359,0.34,SZ
77590,20201214,300590.SZ,移为通信,1004958,0.41,SZ
77590,20201212,300590.SZ,移为通信,1183482,0.48,SZ
77590,20201211,300590.SZ,移为通信,1183482,0.48,SZ
77590,20201210,300590.SZ,移为通信,800422,0.33,SZ
77590,20201209,300590.SZ,移为通信,1058842,0.43,SZ
77590,20201208,300590.SZ,移为通信,747642,0.3,SZ
77590,20201207,300590.SZ,移为通信,697392,0.28,SZ
77590,20201204,300590.SZ,移为通信,746179,0.3,SZ
77590,20201203,300590.SZ,移为通信,602179,0.24,SZ
77590,20201202,300590.SZ,移为通信,617339,0.25,SZ
77590,20201201,300590.SZ,移为通信,604537,0.24,SZ
77590,20201130,300590.SZ,移为通信,707283,0.29,SZ
77590,20201128,300590.SZ,移为通信,638128,0.26,SZ
77590,20201127,300590.SZ,移为通信,638128,0.26,SZ
77590,20201126,300590.SZ,移为通信,611637,0.25,SZ
77590,20201125,300590.SZ,移为通信,591537,0.24,SZ
77590,20201124,300590.SZ,移为通信,618337,0.25,SZ
77590,20201123,300590.SZ,移为通信,596937,0.24,SZ
77590,20201121,300590.SZ,移为通信,661470,0.27,SZ
77590,20201120,300590.SZ,移为通信,661470,0.27,SZ
77590,20201119,300590.SZ,移为通信,584070,0.24,SZ
77590,20201118,300590.SZ,移为通信,584520,0.24,SZ
77590,20201117,300590.SZ,移为通信,560420,0.23,SZ
77590,20201116,300590.SZ,移为通信,801119,0.33,SZ
77590,20201114,300590.SZ,移为通信,601490,0.24,SZ
77590,20201113,300590.SZ,移为通信,601490,0.24,SZ
77590,20201112,300590.SZ,移为通信,785000,0.32,SZ
77590,20201111,300590.SZ,移为通信,545386,0.22,SZ
77590,20201110,300590.SZ,移为通信,783436,0.32,SZ
77590,20201109,300590.SZ,移为通信,675271,0.27,SZ
77590,20201107,300590.SZ,移为通信,600698,0.24,SZ
77590,20201106,300590.SZ,移为通信,600698,0.24,SZ
77590,20201105,300590.SZ,移为通信,557809,0.23,SZ
77590,20201104,300590.SZ,移为通信,591109,0.24,SZ
77590,20201103,300590.SZ,移为通信,606559,0.25,SZ
77590,20201102,300590.SZ,移为通信,613709,0.25,SZ
77590,20201031,300590.SZ,移为通信,672656,0.27,SZ
77590,20201030,300590.SZ,移为通信,672656,0.27,SZ
77590,20201029,300590.SZ,移为通信,650456,0.26,SZ
77590,20201028,300590.SZ,移为通信,588956,0.24,SZ
77590,20201027,300590.SZ,移为通信,580579,0.23,SZ
77590,20201024,300590.SZ,移为通信,622829,0.25,SZ
77590,20201023,300590.SZ,移为通信,622829,0.25,SZ
77590,20201022,300590.SZ,移为通信,622829,0.25,SZ
77590,20201021,300590.SZ,移为通信,666917,0.27,SZ
77590,20201020,300590.SZ,移为通信,620329,0.25,SZ
77590,20201019,300590.SZ,移为通信,607179,0.25,SZ
77590,20201017,300590.SZ,移为通信,643179,0.26,SZ
77590,20201016,300590.SZ,移为通信,643179,0.26,SZ
77590,20201015,300590.SZ,移为通信,649279,0.26,SZ
77590,20201014,300590.SZ,移为通信,762857,0.31,SZ
77590,20201012,300590.SZ,移为通信,751457,0.31,SZ
77590,20201010,300590.SZ,移为通信,779092,0.32,SZ
77590,20201009,300590.SZ,移为通信,779092,0.32,SZ
77590,20201008,300590.SZ,移为通信,653042,0.26,SZ
77590,20201007,300590.SZ,移为通信,653042,0.26,SZ
77590,20201006,300590.SZ,移为通信,653042,0.26,SZ
77590,20201005,300590.SZ,移为通信,653042,0.26,SZ
77590,20201003,300590.SZ,移为通信,653042,0.26,SZ
77590,20200930,300590.SZ,移为通信,653042,0.26,SZ
77590,20200929,300590.SZ,移为通信,623590,0.25,SZ
77590,20200928,300590.SZ,移为通信,554440,0.22,SZ
77590,20200926,300590.SZ,移为通信,548790,0.22,SZ
77590,20200925,300590.SZ,移为通信,548790,0.22,SZ
77590,20200924,300590.SZ,移为通信,533790,0.22,SZ
77590,20200923,300590.SZ,移为通信,533840,0.22,SZ
77590,20200922,300590.SZ,移为通信,577590,0.23,SZ
77590,20200921,300590.SZ,移为通信,665586,0.27,SZ
77590,20200919,300590.SZ,移为通信,550969,0.22,SZ
77590,20200918,300590.SZ,移为通信,550969,0.22,SZ
77590,20200917,300590.SZ,移为通信,611796,0.25,SZ
77590,20200916,300590.SZ,移为通信,536246,0.22,SZ
77590,20200915,300590.SZ,移为通信,528453,0.21,SZ
77590,20200914,300590.SZ,移为通信,540103,0.22,SZ
77590,20200912,300590.SZ,移为通信,628196,0.25,SZ
77590,20200911,300590.SZ,移为通信,628196,0.25,SZ
77590,20200910,300590.SZ,移为通信,638746,0.26,SZ
77590,20200909,300590.SZ,移为通信,546596,0.22,SZ
77590,20200908,300590.SZ,移为通信,553796,0.22,SZ
77590,20200907,300590.SZ,移为通信,494246,0.2,SZ
77590,20200905,300590.SZ,移为通信,557446,0.23,SZ
77590,20200904,300590.SZ,移为通信,557446,0.23,SZ
77590,20200903,300590.SZ,移为通信,536996,0.22,SZ
77590,20200902,300590.SZ,移为通信,672025,0.27,SZ
77590,20200901,300590.SZ,移为通信,793158,0.32,SZ
77590,20200831,300590.SZ,移为通信,897333,0.37,SZ
77590,20200829,300590.SZ,移为通信,570390,0.23,SZ
77590,20200828,300590.SZ,移为通信,570390,0.23,SZ
77590,20200827,300590.SZ,移为通信,499190,0.2,SZ
77590,20200826,300590.SZ,移为通信,516040,0.21,SZ
77590,20200825,300590.SZ,移为通信,646137,0.26,SZ
77590,20200824,300590.SZ,移为通信,599537,0.24,SZ
77590,20200822,300590.SZ,移为通信,567052,0.23,SZ
77590,20200821,300590.SZ,移为通信,567052,0.23,SZ
77590,20200820,300590.SZ,移为通信,562702,0.23,SZ
77590,20200819,300590.SZ,移为通信,528260,0.21,SZ
77590,20200818,300590.SZ,移为通信,548560,0.22,SZ
77590,20200817,300590.SZ,移为通信,623003,0.25,SZ
77590,20200815,300590.SZ,移为通信,737503,0.3,SZ
77590,20200814,300590.SZ,移为通信,737503,0.3,SZ
77590,20200813,300590.SZ,移为通信,669553,0.27,SZ
77590,20200812,300590.SZ,移为通信,644643,0.26,SZ
77590,20200811,300590.SZ,移为通信,657959,0.27,SZ
77590,20200810,300590.SZ,移为通信,996814,0.41,SZ
77590,20200808,300590.SZ,移为通信,849762,0.35,SZ
77590,20200807,300590.SZ,移为通信,849762,0.35,SZ
77590,20200806,300590.SZ,移为通信,812912,0.33,SZ
77590,20200805,300590.SZ,移为通信,590435,0.24,SZ
77590,20200804,300590.SZ,移为通信,538585,0.22,SZ
77590,20200803,300590.SZ,移为通信,620485,0.25,SZ
77590,20200801,300590.SZ,移为通信,680235,0.28,SZ
77590,20200731,300590.SZ,移为通信,680235,0.28,SZ
77590,20200730,300590.SZ,移为通信,612485,0.25,SZ
77590,20200729,300590.SZ,移为通信,757885,0.31,SZ
77590,20200728,300590.SZ,移为通信,640335,0.26,SZ
77590,20200727,300590.SZ,移为通信,541064,0.22,SZ
77590,20200725,300590.SZ,移为通信,518114,0.21,SZ
